年,季,公司代號,公司簡稱,簽證會計師事務所名稱,簽證會計師,簽證會計師,核閱或查核日期,核閱或查核報告類型
2013,1,1314,中石化,安侯建業聯合會計師事務所,陳眉芳,陳富煒,102/05/13,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
2013,1,1315,達新工業,國富浩華聯合會計師事務所,張福郎,邱桂鈴,102/05/13,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
2013,1,1316,上曜,安侯建業聯合會計師事務所,陳國宗,許振隆,102/05/07,保留意見-其他
2013,1,1319,東陽,安永聯合會計師事務所,洪茂益,胡子仁,102/05/06,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
2013,1,1321,大洋,安侯建業聯合會計師事務所,余 聖  河,李 禾方  儀,102/05/14,保留意見(附加其他事項說明段)-採用其他會計師查核(核閱)報告且欲區分責任、非重要子公司或採用權益法之投資未經會計師查核或核閱、其他
2013,1,1323,永裕,勤業眾信,李季珍,廖鴻儒,102/05/07,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
2013,1,1324,地球工業,安永聯合會計師事務所,楊智惠,張志銘,102/05/13,無保留意見
2013,1,1325,恒大,勤業眾信聯合會計師事務所,張瑞娜,陳照敏,102/05/13,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
2013,1,1326,台化,資誠聯合會計師事務所,吳漢期,阮呂曼玉,102/05/07,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱、其他
2013,1,1337,再生-KY,勤業眾信聯合會計師事務所,吳秋燕,龔俊吉,102/04/27,無保留意見
2013,1,1338,廣華-KY,安侯建業聯合會計師事務所,江忠儀,陳宜君,102/05/10,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
2013,1,1339,昭輝,勤業眾信聯合會計師事務所,吳麗冬,曾棟鋆,102/03/13,無保留意見
2013,1,1402,遠東新,勤業眾信聯合會計師事務所,卓明信,黃樹傑,102/05/14,保留意見(附加其他事項說明段)-欲強調某一事項
2013,1,1409,新纖,勤業眾信聯合會計師事務所,楊民賢,王自軍,102/05/10,保留意見-其他
2013,1,1410,南染,資誠聯合會計師事務所,阮呂曼玉,李運鞭,102/05/03,無保留意見
2013,1,1413,宏洲纖維,立本台灣聯合會計師事務所,陳玉芳,王麗燕,102/05/14,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
2013,1,1414,東和,安侯建業聯合會計師事務所,楊博任,許振隆,102/05/10,無保留意見
2013,1,1416,廣豐,國富浩華聯合會計師事務所,邱繼盛,王戊昌,102/05/14,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
2013,1,1417,嘉裕,勤業眾信聯合會計師事務所,許秀明,陳杰忠,102/05/09,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
2013,1,1418,東華,勤業眾信聯合會計師事務所,黃海悅,何瑞軒,102/05/07,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
2013,1,1419,新紡,勤業眾信聯合會計師事務所,李麗凰,謝明忠,102/05/07,無保留意見
2013,1,1423,利華羊毛,安 永 聯 合 會 計 師 事 務 所,蕭 翠 慧,徐 榮 煌,102/05/13,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
2013,1,1432,大魯閣,資誠聯合會計師事務所,葉翠苗,梁華玲,102/05/13,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
2013,1,1434,福懋興業,資誠聯合會計師事務所,吳漢期,阮呂曼玉,102/05/07,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
2013,1,1435,中福國際,勤業眾信聯合會計師事務所,陳照敏,劉江抱,102/05/09,保留意見(附加其他事項說明段)-非重要子公司或採用權益法之投資未經會計師查核或核閱
2013,1,1436,華友聯,勤業眾信聯合會計師事務所,陳招美,謝建新,102/04/29,無保留意見
2013,1,1437,勤益投控,安侯建業聯合會計師事務所,呂莉莉,俞安恬,102/05/03,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
2013,1,1438,裕豐,安泰會計師聯合事務所,潘自新,蔡聰慧,102/05/07,無保留意見
2013,1,1439,中和羊毛,安永聯合會計師事務所,傅 文 芳,徐 榮 煌,102/05/08,無保留意見
2013,1,1440,南紡,資誠聯合會計師事務所,李明憲,林姿妤,102/05/07,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
2013,1,1441,大東紡織,資誠聯合會計師事務所,周建宏,林鈞堯,102/05/13,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
2013,1,1442,名軒,惠眾聯合會計師事務所,盧聯生,項文婷,102/05/14,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
2013,1,1443,立益紡織,第一聯合會計師事務所,高佩,王戉昌,102/05/10,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
2013,1,1444,力麗,勤業眾信聯合會計師事務所,余鴻賓,洪國田,102/05/15,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
2013,1,1445,大宇紡織,勤業眾信聯合會計師事務所,韋亮發,簡明彥,102/05/13,無保留意見
2013,1,1446,宏和,安永聯合會計師事務所,胡子仁,黃世杰,102/05/03,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
2013,1,1447,力鵬,勤業眾信聯合會計師事務所,余鴻賓,洪國田,102/05/15,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
2013,1,1449,佳和實業,安 侯 建 業 聯 合 會 計 師 事 務 所,許　振　隆,張　嘉　信,102/05/13,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
2013,1,1451,年興紡織,勤業眾信聯合會計師事務所,施景彬,卓明信,102/05/08,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
2013,1,1452,宏益,立本台灣聯合會計師事務所,柯俊輝,王麗燕,102/05/09,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
2013,1,1453,大將,勤業眾信聯合會計師事務所,劉水恩,楊靜婷,102/05/10,保留意見-其他
2013,1,1454,台富,勤業眾信聯合會計師事務所,游素環,龔雙雄,102/04/30,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
2013,1,1455,集盛,國富浩華聯合會計師事務所,蕭英嘉,張福郎,102/04/25,無保留意見
2013,1,1456,怡華,惠眾聯合會計師務所,盧聯生,林欣如,102/05/10,保留意見(附加其他事項說明段)-非重要子公司或採用權益法之投資未經會計師查核或核閱
2013,1,1457,宜進,安侯建業聯合會計師事務所,陳宗哲,張淑瑩,102/05/13,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
2013,1,1459,聯發紡織,勤業眾信聯合會計師事務所,林谷同,劉永富,102/05/02,無保留意見
2013,1,1460,宏遠,勤業眾信聯合會計師事務所,郭麗園,施景彬,102/05/14,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
2013,1,1463,強盛染整,安侯建業會計師事務所,陳振乾,吳美萍,102/05/14,保留意見(附加其他事項說明段)-非重要子公司或採用權益法之投資未經會計師查核或核閱
2013,1,1464,得力實業,勤業眾信聯合會計師事務所,廖鴻儒,龔俊吉,102/05/09,無保留意見
2013,1,1465,偉全實業,立本台灣聯合會計師事務所,劉克宜,張書成,102/05/13,無保留意見
2013,1,1466,聚隆,建智聯合會計師事務所,紀敏滄,黃祥穎,102/05/13,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
2013,1,1467,南緯實業,安侯建業聯合會計師事務所,陳嘉修,吳昭德,102/05/13,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
2013,1,1468,昶和纖維,勤業眾信聯合會計師事務所,許庭禎,蔡宏祥,102/05/10,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
2013,1,1469,理隆纖維,資誠聯合會計師事務所,杜佩玲,張淑瓊,102/05/09,無保留意見
2013,1,1470,大統染,勤業眾信聯合會計師事務所,林谷同,劉永富,102/05/09,無保留意見
2013,1,1471,首利,資誠聯合會計師事務所,徐聖忠,徐永堅,102/05/14,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
2013,1,1472,三洋紡,勤業眾信聯合會計師事務所,林谷同,劉永富,102/05/10,修正式無保留意見-欲強調某一事項
2013,1,1473,台南企業,資誠聯合會計師事務所,林姿妤,李明憲,102/05/10,無保留意見
2013,1,1474,弘裕,資誠聯合會計師事務所,蕭珍琪,薛守宏,102/05/13,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
2013,1,1475,本盟光電,資誠聯合會計師事務所,張淑瓊,林鈞堯,102/05/10,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
2013,1,1476,儒鴻,會 計 師 核 閱 報 告,寇惠植,吳秋華,102/05/10,保留意見(附加其他事項說明段)-非重要子公司或採用權益法之投資未經會計師查核或核閱
2013,1,1477,聚陽實業,安侯建業聯合會計師事務所,陳蓓琪,林恒昇,102/05/14,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
2013,1,1503,士電,勤業眾信聯合會計師事務所,許庭禎,劉建良,102/05/10,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
2013,1,1504,東元電機,資誠聯合會計師事務所,曾惠瑾,薛明玲,102/05/10,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
2013,1,1506,正道,勤業眾信聯合會計師事務所,張清福,蔡振財,102/05/06,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
2013,1,1507,永大機電,建昇財稅聯合會計師事務所,林昇平,陳光慧,102/05/09,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
2013,1,1512,瑞利,勤業眾信聯合會計師事務所,郭麗園,陳珍麗,102/05/09,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
2013,1,1513,中興電,鼎信聯合會計師事務所,林金鳳,張亞荃,102/05/13,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
2013,1,1514,亞力電機,惠眾聯合會計師事務所,卓敏枝,項文婷,102/05/13,保留意見(附加其他事項說明段)-非重要子公司或採用權益法之投資未經會計師查核或核閱
2013,1,1515,力山,安侯建業聯合會計師事務所,郭士華,張字信,102/05/09,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
2013,1,1516,川飛,弘基聯合會計師事務所,周維憲,莊俊華,102/04/30,無保留意見
2013,1,1517,利奇機械,勤業眾信聯合會計師事務所,吳麗冬,成德潤,102/05/08,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
2013,1,1519,華城電機,勤業眾信聯合會計師事務所,張敬人,楊靜婷,102/05/10,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
2013,1,1521,大億,勤業眾信聯合會計師事務所,李季珍,龔俊吉,102/05/10,無保留意見
2013,1,1522,堤維西,安永聯合會計師事務所,胡子仁,黃世杰,102/05/13,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
2013,1,1524,耿鼎企業,正風聯合會計師事務所,曾國富,丁鴻勛,102/05/09,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
2013,1,1525,江申工業,勤業眾信聯合會計師事務所,許秀明,林淑婉,102/05/07,保留意見(附加其他事項說明段)-非重要子公司或採用權益法之投資未經會計師查核或核閱
2013,1,1526,日馳,調和聯合會計師事務所,吳昆益,吳佳鴻,102/04/30,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
2013,1,1527,鑽全,安侯建業聯合會計師事務所,陳君滿,郭士華,102/04/29,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
2013,1,1528,恩德,安侯建業聯合會計師事務所,黃柏淑,林秀玉,102/05/08,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
2013,1,1529,樂士,卓群聯合會計師事務所,韋月桂,邢國震,102/05/13,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
2013,1,1530,亞崴機電,建智聯合會計師事務所,陳貴端,易昌運,102/05/08,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
2013,1,1531,高林股,勤業眾信聯合會計師事務所,林安惠,張清福,102/05/14,無保留意見
2013,1,1532,勤美,安侯建業聯合會計師事務所,簡蒂暖,曾國禓,102/05/14,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
2013,1,1533,車王電,資誠聯合會計師事務所,楊明經,薛守宏,102/05/13,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
2013,1,1535,中宇,勤業眾信聯合會計師事務所,江佳玲,郭麗園,102/05/08,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
2013,1,1536,和大工業,資誠聯合會計師事務所,蕭珍琪,薛守宏,102/05/14,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
2013,1,1537,廣隆光電,資誠聯合會計師事務所,楊明經,薛守宏,102/05/13,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
2013,1,1538,正峰新,安侯建業聯合會計師事務所,寇惠植,陳蓓琪,102/05/06,修正式無保留意見-欲強調某一事項
2013,1,1539,巨庭機械,鼎信聯合會計師事務所,林明壽,黃素絹,102/05/14,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
2013,1,1540,喬福機械,資誠聯合會計師事務所,楊明經,李燕娜,102/05/13,無保留意見
2013,1,1541,錩泰,安 永 聯 合 會 計 師 事 務 所,林 鴻 光,涂 清 淵,102/05/06,無保留意見
2013,1,1558,伸興,安永聯合會計師事務所,嚴文筆,林鴻光,102/05/06,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
2013,1,1560,中砂,勤業眾信聯合會計師事務所,蔡振財,林安惠,102/05/02,無保留意見
2013,1,1582,信錦,勤業眾信聯合會計師事務所,張敬人,劉水恩,102/05/10,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
2013,1,1583,程泰,國富浩華聯合會計師事務所,王日春,黃勝義,102/05/08,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
2013,1,1589,永冠-KY,勤業眾信聯合會計師事務所,李東峰,郭政弘,102/05/06,無保留意見
2013,1,1590,亞德客-KY,勤業眾信聯合會計師事務所,謝明忠,陳慧銘,101/04/30,無保留意見
2013,1,1603,華電,勤業眾信聯合會計師事務所,陳照敏,劉江抱,102/05/10,無保留意見
2013,1,1604,聲寶,勤業眾信聯合會計師事務所,龔雙雄,陳慧銘,102/05/14,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
2013,1,1605,華新,勤業眾信聯合會計師事務所,邱明玉,洪國田,102/05/14,修正式無保留意見-採用其他會計師查核(核閱)報告且欲區分責任
2013,1,1608,華榮,安侯建業聯合會計師事務所,許振隆,陳國宗,102/05/08,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
2013,1,1609,大亞電線,群智聯合會計師事務所,黃奕睿,呂松裕,102/05/09,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
2013,1,1611,中電,勤業眾信聯合會計師事務所,鄭旭然,陳麗琦,102/05/14,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
2013,1,1612,宏泰,安永聯合會計師事務所,張志銘,傅文芳,12/05/09,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
2013,1,1613,台一,安侯建業聯合會計師事務所,曾國禓,簡蒂暖,102/05/09,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
2013,1,1614,三洋電,國富浩華聯合會計師事務所,高佩,王戊昌,102/05/08,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
2013,1,1615,大山,安侯建業聯合會計師事務所,陳盈如,許淑敏,102/05/08,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
2013,1,1616,億泰,安侯建業聯合會計師事務所,陳振乾,于紀隆,102/05/07,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
2013,1,1617,榮星電線,安侯建業聯合會計師事務所,張嘉信,陳惠媛,102/05/09,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
2013,1,1618,合機公司,勤業眾信聯合會計師事務所,劉水恩,楊清鎮,102/05/03,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
2013,1,1626,艾美特-KY,安侯建業聯合會計師事務所,呂觀文,蔡松棋,102/04/30,無保留意見
2013,1,1701,中化,資誠聯合會計師事務所,林鈞堯,王照明,102/05/14,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
2013,1,1702,南僑化工,安侯建業聯合會計師事務所,黃柏淑,林秀玉,102/05/14,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
2013,1,1704,榮化,勤業眾信聯合會計師事務所,郭文吉,劉建良,102/05/14,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
2013,1,1707,葡萄王,大中國際聯合會計師事務所,許伯彥,溫明郁,102/05/06,修正式無保留意見-採用其他會計師查核(核閱)報告且欲區分責任
2013,1,1708,東鹼,安侯建業聯合會計師事務所,黃柏淑,關春修,102/05/07,保留意見(附加其他事項說明段)-非重要子公司或採用權益法之投資未經會計師查核或核閱
2013,1,1709,和益化工,立本台灣聯合會計師事務所,陳玉芳,陶鴻文,102/05/14,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
2013,1,1710,東聯,勤業眾信聯合會計師事務所,戴信維,施景彬,102/05/15,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
2013,1,1711,永光化學,安侯建業聯合會計師事務所,林秀玉,呂莉莉,102/05/14,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
2013,1,1712,興農,勤業眾信會計師事務所,成德潤,蔣淑菁,102/05/08,保留意見(附加其他事項說明段)-非重要子公司或採用權益法之投資未經會計師查核或核閱
2013,1,1713,國化,安永聯合會計師事務所,蕭 翠 慧,徐 榮 煌,102/05/14,無保留意見
2013,1,1714,和桐化學,資誠聯合會計師事務所,王照明,翁世榮,102/05/15,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
2013,1,1715,萬洲化學,資誠聯合會計師事務所,王輝賢,翁世榮,102/05/10,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
2013,1,1717,長興材料,資誠聯合會計師事務所,張明輝,廖阿甚,102/05/03,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
2013,1,1718,中纖,勤業眾信聯合會計師事務所,徐文亞,王自軍,102/05/10,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
2013,1,1720,生達化學,資誠聯合會計師事務所,林姿妤,李明憲,102/05/03,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
2013,1,1721,三晃,勤業眾信聯合會計師事務所,吳麗冬,成德潤,102/05/09,保留意見(附加其他事項說明段)-非重要子公司或採用權益法之投資未經會計師查核或核閱
2013,1,1722,台肥,勤業眾信聯合會計師事務所,王儀雯,范有偉,102/04/30,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
2013,1,1723,中碳,勤業眾信聯合會計師事務所,郭麗園,江佳玲,102/05/10,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
2013,1,1724,台硝,資誠聯合會計師事務所,薛守宏,鄭雅慧,102/04/30,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
2013,1,1725,元禎,勤業眾信聯合會計師事務所,張耿禧,虞成全,102/04/30,保留意見(附加其他事項說明段)-非重要子公司或採用權益法之投資未經會計師查核或核閱
2013,1,1726,永記造漆,展立聯合會計師事務所,柯宗立,陳文達,102/05/02,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
2013,1,1727,中華化學,大中國際聯合會計師事務所,許伯彥,徐靖賢,102/05/07,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
2013,1,1729,必翔實業,勤業眾信聯合會計師事務所,邵志明,郭政弘,102/05/10,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
2013,1,1730,花仙子,鼎信聯合會計師事務所,吳孟達,林金鳳,102/05/06,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
2013,1,1731,美吾華,勤業眾信聯合會計師事務所,黃海悅,林谷同,102/05/08,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
2013,1,1732,毛寶,資誠聯合會計師事務所,阮呂曼玉,吳郁隆,102/05/13,無保留意見
2013,1,1733,五鼎,勤業眾信聯合會計師事務所,黃裕峰,黃鴻文,102/05/10,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
2013,1,1734,杏輝藥品,鼎信聯合會計師事務所,張亞荃,林春枝,102/05/03,保留意見(附加其他事項說明段)-非重要子公司或採用權益法之投資未經會計師查核或核閱
2013,1,1735,日勝化,勤業眾信聯合會計師事務所,蔣淑菁,洪國田,102/05/13,無保留意見
2013,1,1736,喬山健康,安永聯合會計師事務所,黃世杰,涂清淵,102/05/07,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
2013,1,1737,臺鹽,勤業眾信聯合會計師事務所,廖鴻儒,龔俊吉,102/04/25,無保留意見
2013,1,1762,中化合成,資誠聯合會計師事務所,林鈞堯,王照明,102/05/13,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
2013,1,1773,勝一化工,國富浩華聯合會計師事務所,李   青   霖,蔡   淑   滿,102/04/29,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
2013,1,1786,科妍,安侯建業聯合會計師事務所,陳國宗,許振隆,102/05/10,無保留意見
2013,1,1789,台灣神隆,資誠聯合會計師事務所,劉子猛,林姿妤,102/05/09,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
2013,1,1802,台玻,安永聯合會計師事務所,王金來,梁益彰,102/05/06,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
2013,1,1805,寶徠,安侯建業聯合會計師事務所,賴麗真,陳嘉修,102/05/14,無保留意見
2013,1,1806,冠軍,安侯建業聯合會計師事務所,馬國柱,簡蒂暖,102/05/14,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
2013,1,1808,潤隆,安侯建業聯合會計師事務所,簡蒂暖,張淑瑩,102/04/30,無保留意見
