年,季,公司代號,公司簡稱,簽證會計師事務所名稱,簽證會計師,簽證會計師,核閱或查核日期,核閱或查核報告類型
2010,1,1466,聚隆,建智聯合會計師事務所,紀敏滄,陳靜宜,99/04/19,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2010,1,1467,南緯實業,安侯建業聯合會計師事務所,簡蒂暖,吳昭德,99/04/23,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2010,1,1468,昶和纖維,勤業眾信聯合會計師事務所,許庭禎,何瑞軒,99/04/22,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2010,1,1469,理隆纖維,資誠聯合會計師事務所,蔡金拋,杜佩玲,99/04/27,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2010,1,1470,大統染,勤業眾信聯合會計師事務所,林谷同,劉永富,99/04/23,標準式無保留核閱報告
2010,1,1471,首利,資誠聯合會計師事務所,蕭春鴛,徐永堅,99/04/29,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2010,1,1472,三洋紡,勤業眾信聯合會計師事務所,林谷同,劉永富,99/04/29,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2010,1,1473,台南企業,資誠聯合會計師事務所,林姿妤,李明憲,99/04/28,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2010,1,1474,弘裕,建 智 聯 合 會 計 師 事 務 所,紀敏滄,黃祥穎,99/04/17,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2010,1,1475,本盟光電,資誠聯合會計師事務所,林鈞堯,蔡金拋,99/04/29,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2010,1,1476,儒鴻,安侯建業聯合會計師事務所,吳秋華,曾國禓,99/04/23,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2010,1,1477,聚陽實業,安侯建業聯合會計師事務所,陳蓓琪,于紀隆,99/04/28,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2010,1,1503,士電,勤業眾信聯合會計師事務所,郭文吉,郭榮芳,99/04/19,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2010,1,1504,東元電機,資誠聯合會計師事務所,支秉鈞,曾惠瑾,99/04/28,保留(附加其他事項說明段)--欲強調某一事項、依被投資公司未經會計師查核報告認列投資損益
2010,1,1506,正道,安侯建業聯合會計師事務所,陳盈如,林琬琬,99/04/29,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2010,1,1507,永大機電,建昇財稅聯合會計師事務所,陳仁基,陳秀莉,99/04/16,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2010,1,1512,瑞利,勤業眾信聯合會計師事務所,吳秋燕,曾光敏,99/04/22,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2010,1,1513,中興電,鼎信聯合會計師事務所,林春枝,諶清,99/04/16,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2010,1,1514,亞力電機,惠眾聯合會計師事務所,卓敏枝,洪佑伶,99/04/23,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2010,1,1515,力山,安侯建業聯合會計師事務所,郭士華,魏忠華,99/04/23,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2010,1,1516,川飛,弘基聯合會計師事務所,張仕奇,莊俊華,100/03/04,修正式無保留核閱報告--欲強調某一事項
2010,1,1517,利奇機械,勤業眾信聯合會計師事務所,呂惠民,羅瑞霖,99/04/16,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2010,1,1519,華城電機,勤業眾信聯合會計師事務所,張敬人,李東峰,99/04/21,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2010,1,1521,大億,勤業眾信聯合會計師事務所,龔俊吉,吳秋燕,99/04/21,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2010,1,1522,堤維西,安永會計師事務所,黃世杰,黃崇輝,99/04/26,保留(附加其他事項說明段)--會計原則變動、依被投資公司未經會計師查核報告認列投資損益
2010,1,1524,耿鼎企業,正風聯合會計師事務所,曾國富,丁鴻勛,99/03/19,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2010,1,1525,江申工業,勤業眾信聯合會計師事務所,許秀明,邵志明,99/04/14,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2010,1,1526,日馳,立 本 台 灣 聯 合 會 計 師 事 務 所,柯 俊 輝,陳 玉 芳,99/04/23,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2010,1,1527,鑽全,安永聯合會計師事務所,林鴻光,嚴文筆,99/04/23,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2010,1,1528,恩德,安 侯 建 業 聯 合 會 計 師 事 務 所,俞 安 恬,許 育 峰,99/04/21,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2010,1,1529,樂士,建 智 聯 合 會 計 師 事 務 所,陳宇頌,周芳文,99/04/26,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2010,1,1530,亞崴機電,敬 業 聯 合 會 計 師 事 務 所,王日春,黃勝義,99/04/16,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2010,1,1531,高林股,勤業眾信聯合會計師事務所,洪玉美,陳清祥,99/04/23,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2010,1,1532,勤美,安侯建業聯合會計師事務所,楊美雪,陳雅琳,99/04/29,保留(附加其他事項說明段)--欲強調某一事項、依被投資公司未經會計師查核報告認列投資損益
2010,1,1533,車王電,資誠聯合會計師事務所,楊明經,張志安,99/04/29,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2010,1,1535,中宇,勤業眾信聯合會計師事務所,"邱慧吟(勤業眾信代表�/td>江佳玲(勤業眾信代表�/td>99/04/12
保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益","江佳玲(勤業眾信代表�/td>99/04/12
保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益",99/04/12,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2010,1,1536,和大工業,資誠聯合會計師事務所,蕭珍琪,張志安,99/04/29,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2010,1,1537,廣隆光電,資誠聯合會計師事務所,張志安,楊明經,99/04/29,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2010,1,1538,正峰新,安 侯 建 業 聯 合 會 計 師 事 務 所,寇惠植,吳秋華,99/04/29,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2010,1,1539,巨庭機械,鼎 信 聯 合 會 計 師 事 務 所,林明壽,蕭溪明,99/04/21,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2010,1,1540,喬福機械,資誠聯合會計師事務所,楊明經,洪淑華,99/04/29,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2010,1,1541,錩泰,安 永 聯 合 會 計 師 事 務 所,嚴文筆,涂清淵,99/04/19,修正式無保留核閱報告--會計原則變動
2010,1,1558,伸興,安永聯合會計師事務所,涂清淵,林鴻光,99/04/19,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2010,1,1560,中砂,勤業眾信聯合會計師事務所,張清福,陳清祥,99/04/19,標準式無保留核閱報告
2010,1,1582,信錦,勤業眾信聯合會計師事務所,李東峰,楊靜婷,99/04/20,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2010,1,1583,程泰,敬 業 聯 合 會 計 師 事 務 所,王日春,黃勝義,99/04/20,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2010,1,1603,華電,勤業眾信聯合會計師事務所,劉江抱,張瑞娜,99/04/23,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2010,1,1604,聲寶,勤 業 眾 信 聯 合 會 計 師 事 務 所,龔  雙  雄,陳　慧　銘,99/04/26,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2010,1,1605,華新,勤業眾信聯合會計師事務所,邱明玉,盧啟昌,99/04/19,標準式無保留核閱報告
2010,1,1608,華榮,安侯建業聯合會計師事務所,楊博任,許振隆,99/04/20,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2010,1,1609,大亞電線,群 智 聯 合 會 計 師 事 務 所,黃奕睿,呂松裕,99/04/16,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2010,1,1611,中電,群信聯 合 會 計 師 事 務 所,謝文益,張誌銘,99/04/19,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2010,1,1612,宏泰,安永聯合會計師事務所,佟韻玲,張志銘,99/04/19,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2010,1,1613,台一,安侯建業聯合會計師事務所,曾國禓,簡蒂暖,99/04/22,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2010,1,1614,三洋電,第一聯合會計師事務所,高佩,王戊昌,99/04/12,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2010,1,1615,大山,安侯建業聯合會計師事務所,連淑凌,楊柳鋒,99/04/23,保留(附加其他事項說明段)--欲強調某一事項、依被投資公司未經會計師查核報告認列投資損益
2010,1,1616,億泰,安侯建業會計師事務所,魏忠華,陳振乾,99/04/23,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2010,1,1617,榮星電線,安 侯 建 業 聯 合 會 計 師 事 務 所,方 惠 玲,陳 國 宗,99/04/16,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2010,1,1618,合機公司,勤業眾信聯合會計師事務所,劉水恩,翁榮隨,99/04/26,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2010,1,1701,中化,資誠聯合會計師事務所,林鈞堯,王照明,99/04/28,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2010,1,1702,南僑化工,安侯建業聯合會計師事務所,黃柏淑,俞安恬,99/04/21,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2010,1,1704,榮化,勤 業 眾 信 會 計 師 事 務 所,郭 文 吉,許 庭 禎,99/04/26,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2010,1,1707,葡萄王,大中國際聯合會計師事務所,張榕枝,李聰明,99/04/21,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2010,1,1708,東鹼,安 侯 建 業 聯 合 會 計 師 事 務 所,林秀玉,唐慈杰,99/04/16,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2010,1,1709,和益化工,立本台灣聯合會計師事務所,柯俊榮,陶鴻文,99/04/16,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2010,1,1710,東聯,勤業眾信聯合會計師事務所,戴信維,范有偉,99/04/15,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2010,1,1711,永光化學,安侯建業聯合會計師事務所,林秀玉,唐慈杰,99/04/19,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2010,1,1712,興農,勤 業 眾 信 聯 合 會 計 師 事 務 所,曾 棟 鋆,成 德 潤,99/04/21,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2010,1,1713,國化,安永聯合會計師事務所,賴明陽,林麗凰,99/04/20,標準式無保留核閱報告
2010,1,1714,和桐化學,資誠聯合會計師事務所,王照明,翁世榮,99/04/29,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2010,1,1715,萬洲化學,資誠聯合會計師事務所,王輝賢,王照明,99/04/27,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益、其他
2010,1,1717,長興材料,資誠聯合會計師事務所,林億彰,王國華,99/04/27,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2010,1,1718,中纖,勤業眾信聯合會計師事務所,徐文亞,王自軍,99/04/26,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2010,1,1720,生達化學,資誠聯合會計師事務所,林姿妤,李明憲,99/04/27,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2010,1,1721,三晃,勤業眾信聯合會計師事務所,吳麗冬會計師,成德潤會計師,99/04/22,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2010,1,1722,台肥,勤業眾信聯合會計師事務所,王儀雯,范有偉,99/04/27,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2010,1,1723,中碳,勤業眾信聯合會計師事務所,郭麗園,江佳玲,99/04/12,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2010,1,1724,台硝,資誠聯合會計師事務所,薛守宏,李燕娜,99/04/21,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2010,1,1725,元禎,勤業眾信聯合會計師事務所,張耿禧,仲偉,99/04/16,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2010,1,1726,永記造漆,展立聯合會計師事務所,柯宗立,陳文達,99/04/16,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2010,1,1727,中華化學,安 永 聯 合 會 計 師 事 務 所,佟韻玲,鄭戊水,99/04/26,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2010,1,1729,必翔實業,勤業眾信聯合會計師事務所,邵志明,郭政弘,99/04/21,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2010,1,1730,花仙子,鼎信聯合會計師事務所,林松樹,吳孟達,99/04/16,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2010,1,1731,美吾華,廣信益群聯合會 計 師 事 務 所,陳永琳,黃健豪,99/04/23,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2010,1,1732,毛寶,資誠聯合會計師事務所,吳郁隆,馮敏娟,99/04/25,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2010,1,1733,五鼎,勤 業 眾 信 聯  合  會 計 師 事 務 所,林鴻鵬,黃鴻文,99/04/16,標準式無保留核閱報告
2010,1,1734,杏輝藥品,鼎信聯合會計師事務所,諶清,林春枝,99/04/16,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2010,1,1735,日勝化,安永聯合會計師事務所,林鴻光,(二余)清淵,99/04/22,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2010,1,1736,喬山健康,安永聯合會計師事務所,林鴻光,嚴文筆,99/04/24,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2010,1,1737,臺鹽,勤業眾信聯合會計師事務所,黃李松,龔俊吉,99/04/16,標準式無保留核閱報告
