年,季,公司代號,公司簡稱,簽證會計師事務所名稱,簽證會計師,簽證會計師,核閱或查核日期,核閱或查核報告類型
2004,1,1444,力麗,勤業眾信會計師事務所,洪國田,李耀欽,93/04/21,標準式無保留核閱報告
2004,1,1445,大宇紡織,勤 業 會 計 師 事 務 所,殷仲偉,郭慈容,92/04/17,標準式無保留核閱報告
2004,1,1446,宏和,致 遠 會 計 師 事 務 所,吳健源,蔡清典,93/04/20,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2004,1,1447,力鵬,勤業眾信會計師事務所,洪國田,李耀欽,93/04/23,標準式無保留核閱報告
2004,1,1449,佳和實業,安侯建業會計師事務所,張嘉信,方惠玲,93/04/23,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2004,1,1451,年興紡織,勤業眾信會計師事務所,施景彬,魏永篤,93/04/23,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2004,1,1452,宏益,立本台灣聯合會計師事務所,"陶鴻文 (YYY代表會計�/td>吳文正 (YYY代表會計�/td>93/04/16
保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益","吳文正 (YYY代表會計�/td>93/04/16
保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益",93/04/16,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2004,1,1453,大將,勤業眾信會計師事務所,郭榮芳,賴國旺,93/04/21,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2004,1,1454,台富,勤業眾信會計師事務所,游素環,池瑞全,93/04/19,標準式無保留核閱報告
2004,1,1455,集盛,第 一 聯 合 會 計 師 事 務 所,蕭英嘉,林美玲,93/04/20,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2004,1,1456,怡華,惠眾會 計 師 事 務 所,"李伯承 (YYY代表會計�/td>廖德英 (YYY代表會計�/td>93/04/25
保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益","廖德英 (YYY代表會計�/td>93/04/25
保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益",93/04/25,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2004,1,1457,宜進,安侯建業會計師事務所,吳昭德,馬國柱,93/04/29,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2004,1,1459,聯發紡織,勤業眾信會計師事務所,黃  海  悅,林  谷  同,93/04/12,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2004,1,1460,宏遠,勤業眾信會計師事務所,李季珍,王金山,93/04/21,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2004,1,1463,強盛染整,安侯建業會計師事務所,于紀隆,顏幸福,93/04/20,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2004,1,1464,得力實業,勤 業 眾 信 會 計 師 事 務 所,李季珍,黃李松,93/04/15,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2004,1,1465,偉全實業,立 本 台 灣 聯 合 會 計 師 事 務 所,許坤錫,張書成,93/04/23,標準式無保留核閱報告
2004,1,1466,聚隆,建智聯合會計師事務所,紀敏滄(YYY代表會計師,陳靜宜(YYY代表會計師,93/04/29,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2004,1,1467,南緯實業,安侯建業會計師事務所,吳昭德,劉許友,93/04/29,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2004,1,1468,昶和纖維,勤業眾信會計師事務所,張銘政,許庭禎,93/04/23,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2004,1,1469,理隆纖維,資誠會計師事務所,林鈞堯,杜佩玲,93/04/23,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2004,1,1470,大統染,勤業眾信會計師事務所,劉永富,林谷同,93/04/19,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2004,1,1471,首利,資誠會計師事務所,曾惠瑾,支秉鈞,93/04/20,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2004,1,1472,三洋紡,勤業眾信會 計 師 事 務 所,陳杰忠,林谷同,93/04/26,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2004,1,1473,台南企業,資誠會計師事務所,李明憲 會計師,劉子猛 會計師,93/04/23,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2004,1,1474,弘裕,建智聯合會計師事務所,陳靜宜,陳貴端,93/04/20,標準式無保留核閱報告
2004,1,1475,本盟光電,資誠會計師事務所,林鈞堯,王照明,93/04/15,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2004,1,1476,儒鴻,安侯建業會計師事務所,吳東和,劉義吉,93/04/24,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2004,1,1477,聚陽實業,安侯建業會計師事務所,魏忠華,于紀隆,93/04/27,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2004,1,1503,士電,勤業眾信會計師事務所,張銘政,許庭禎,93/04/23,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2004,1,1504,東元電機,資誠會計師事務所,高文宏,支秉鈞,93/04/28,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2004,1,1506,正道,安侯建業會計師事務所,"江忠儀 (YYY代表會計�/td>楊柳鋒 (YYY代表會計�/td>93/04/25
保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益","楊柳鋒 (YYY代表會計�/td>93/04/25
保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益",93/04/25,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2004,1,1507,永大機電,建昇財稅聯合會計師事務所,林昇平,王惟誠,93/04/20,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2004,1,1512,瑞利,勤業眾信會計師事務所,吳秋燕,王茂霖,93/04/16,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2004,1,1513,中興電,鼎信聯合會計師事務所,林春枝,諶  清,93/04/22,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2004,1,1514,亞力電機,惠眾會計師事務所,卓敏枝,盧聯生,93/04/26,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2004,1,1515,力山,安侯建業會計師事務所,吳傳銓,陳君滿,92/04/23,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2004,1,1516,川飛,安侯建業會計師事務所,陳君滿,吳傳銓,93/04/22,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2004,1,1517,利奇機械,勤業眾信會計師事務所,吳 麗 冬,陳 水 金,93/04/19,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2004,1,1519,華城電機,勤業眾信會計師事務所,陳清祥,林安惠,93/04/19,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2004,1,1521,大億,勤業眾信會計師事務所,王茂霖,黃李松,93/04/20,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2004,1,1522,堤維西,致遠會計師事務所,蔡清典,吳健源,93/04/23,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2004,1,1524,耿鼎企業,調和聯合會計師事務所,郭思琪,曾國富,93/04/26,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2004,1,1525,江申工業,勤業眾信會計師事務所,郭政弘,許秀明,93/04/16,標準式無保留核閱報告
2004,1,1526,日馳,立 本 台 灣 聯 合 會 計 師 事 務 所,柯俊輝,陳玉芳,93/04/27,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2004,1,1527,鑽全,致遠會計師事務所,嚴文筆,游朝堂,93/04/22,標準式無保留核閱報告
2004,1,1528,恩德,安 侯 建 業 會 計 師 事 務 所,黃 柏 淑,王 明 志,93/04/23,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2004,1,1529,樂士,建智聯合會計師事務所,易昌運,陳靜宜,93/04/23,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2004,1,1530,亞崴機電,敬業會計師事務所,王日春會計師,黃勝義會計師,93/04/16,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2004,1,1531,高林股,勤業眾信會計師事務所,林安惠,陳清祥,93/04/26,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2004,1,1532,勤美,安侯建業會計師事務所,張嘉信,羅子強,93/04/21,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2004,1,1533,車王電,資誠會計師事務所,蕭珍琪,洪淑華,93/04/21,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2004,1,1535,中宇,勤業眾信 聯 合 會 計 師 事 務 所,龔俊吉 (勤業眾信代表,曾光敏 (勤業眾信代表,93/04/09,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2004,1,1536,和大工業,資誠會計師事務所,陳永清,蕭珍琪,93/04/21,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2004,1,1537,廣隆光電,資誠會計師事務所,楊明經,洪淑華,93/04/20,修正式無保留核閱報告--欲強調某一事項
2004,1,1538,正峰新,亞 東 聯 合 會 計 師 事 務 所,"劉哲瑋 (YYY代表會計�/td>廖福正 (YYY代表會計�/td>93/04/21
標準式無保留核閱報告","廖福正 (YYY代表會計�/td>93/04/21
標準式無保留核閱報告",93/04/21,標準式無保留核閱報告
2004,1,1539,巨庭機械,鼎信 聯 合 會 計 師 事 務 所,林明壽,賴銘堂,93/04/23,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2004,1,1540,喬福機械,資誠會計師事務所,蕭珍琪,洪淑華,93/04/20,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2004,1,1541,錩泰,致 遠 會 計 師 事 務 所,林奇威,嚴文筆,93/04/15,標準式無保留核閱報告
2004,1,1603,華電,勤業眾信會計師事務所,劉江抱,張瑞娜,93/04/22,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2004,1,1604,聲寶,勤 業 眾 信 會 計 師 事 務 所,楊  民  賢,龔  雙  雄,93/04/21,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2004,1,1605,華新,勤業眾信會計師事務所,余鴻賓,洪國田,93/04/19,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2004,1,1608,華榮,安侯建業會計師事務所,張嘉信,王明志,93/04/19,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2004,1,1609,大亞電線,群 智 聯 合 會 計 師 事 務 所,黃春生,方文寶,93/04/21,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2004,1,1611,中電,群信聯 合 會 計 師 事 務 所,李仍晃,楊文英,93/04/26,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2004,1,1612,宏泰,致遠會計師事務所,佟韻玲,黃素珍,93/04/14,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2004,1,1613,台一,安侯建業會計師事務所,賴麗真,劉許友,93/04/21,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2004,1,1614,三洋電,第一聯合會計師事務所,高佩,楊淑卿,93/04/16,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2004,1,1615,大山,安侯建業會計師事務所,江忠儀,林賢郎,93/04/23,標準式無保留核閱報告
2004,1,1616,億泰,安侯建業會計師事務所,柳金堂,于紀隆,93/04/19,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2004,1,1617,榮星電線,安 侯 建 業 會 計 師 事 務 所,楊美雪,方惠玲,93/04/23,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2004,1,1618,合機公司,勤 業 眾 信 會 計 師 事 務 所,郭榮芳,楊清鎮,93/04/26,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2004,1,1701,中化,致遠會計師事務所,阮呂艷,何志儒,93/04/23,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2004,1,1702,南僑化工,安侯建業 會 計 師 事 務 所,林秀玉,王明志,93/04/23,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2004,1,1704,榮化,德 昌 聯 合 會 計 師 事 務 所,林建邦,周靜怡,93/04/16,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2004,1,1707,葡萄王,大中國際聯合會計師事務所,張榕枝,李聰明,93/04/20,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2004,1,1708,東鹼,安侯建業會計師事務所,俞安恬,關春修,93/04/21,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2004,1,1709,和益化工,立本台灣聯合會計師事務所,吳文正,郭昌華,93/04/21,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2004,1,1710,東聯,勤業眾信會計師事務所,李振銘,王金山,93/04/14,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2004,1,1711,永光化學,安侯建業會計師事務所,林秀玉,張嘉信,93/04/16,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2004,1,1712,興農,勤 業 眾 信 會 計 師 事 務 所,曾 棟 鋆,羅 瑞 霖,93/04/22,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2004,1,1713,國化,致遠會計師事務所,柯淵育,林榮裕,93/04/21,標準式無保留核閱報告
2004,1,1714,和桐化學,致 遠 會 計 師 事 務 所,佟韻玲,梁再添,93/04/26,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2004,1,1715,萬洲化學,資誠會計師事務所,李燕松,杜佩玲,93/04/23,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2004,1,1717,長興材料,資誠聯合會計師事務所,"洪麗蓉 (YYY代表會計�/td>王國華 (YYY代表會計�/td>93/04/16
保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益","王國華 (YYY代表會計�/td>93/04/16
保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益",93/04/16,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2004,1,1718,中纖,廣 信 益 群 會 計 師 事 務 所,郝麗麗,郭欣訓,93/04/20,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2004,1,1720,生達化學,資誠會計師事務所,劉子猛,林姿妤,93/04/20,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2004,1,1721,三晃,眾 信 聯 合 會 計 師 事 務 所,吳麗冬會計師,羅瑞霖會計師,93/04/17,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2004,1,1722,台肥,正風聯合會計師事務所,黃國師,賴永吉,93/04/23,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2004,1,1723,中碳,勤業眾信會計師事務所,龔俊吉,曾光敏,93/04/09,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2004,1,1724,台硝,資誠會計師事務所,蕭金木,陳美姿,93/04/15,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2004,1,1725,元禎,勤業眾信會計師事務所,張耿禧,仲偉,93/04/19,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2004,1,1726,永記造漆,集智會計師事務所,陳文達,林來福,93/04/20,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2004,1,1727,中華化學,致遠聯合會計師事務所,佟韻玲,黃素珍,93/04/20,標準式無保留核閱報告
2004,1,1729,必翔實業,勤業眾信會計師事務所,郭政弘,王金山,92/04/24,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2004,1,1730,花仙子,鼎信聯合會計師事務所,黃志成,單思達,93/04/21,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2004,1,1731,美吾華,廣信益群 聯 合 會 計 師 事 務 所,陳永琳,郭錦蓉,93/04/26,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2004,1,1732,毛寶,致 遠 會 計 師 事 務 所,黃 學 平,阮 呂 艷,93/04/16,標準式無保留核閱報告
2004,1,1733,五鼎,勤 業 眾 信 會 計 師 事 務 所,林鴻鵬,黃樹傑,93/04/14,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2004,1,1734,杏輝藥品,鼎信聯合會計師事務所,單思達,黃志成,93/04/19,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2004,1,1735,日勝化,立本台灣聯 合 會 計 師 事 務 所,"陶鴻文 (YYY代表會計�/td>黃祥穎 (YYY代表會計�/td>93/04/09
保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益","黃祥穎 (YYY代表會計�/td>93/04/09
保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益",93/04/09,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2004,1,1736,喬山健康,致 遠 聯 合 會 計 師 事 務 所,林鴻光,林奇威,93/04/26,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2004,1,1737,臺鹽,勤業眾信會計師事務所,黃李松,王茂霖,93/04/19,標準式無保留核閱報告
2004,1,1802,台玻,致遠會計師事務所,鄧泗堂,陳慕賢,93/04/27,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2004,1,1805,寶徠,志信聯合會計師事務所,劉祖清,黃維焯,93/04/23,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2004,1,1806,冠軍,安侯建業會計師事務所,簡蒂暖,賴麗真,93/04/21,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
