年,季,公司代號,公司簡稱,簽證會計師事務所名稱,簽證會計師,簽證會計師,核閱或查核日期,核閱或查核報告類型
2011,2,1231,聯華食品,勤業眾信聯合會計師事務所,張清福,蔡振財,100/08/11,保留意見--依被投資公司未經會計師查核報告認列投資損益
2011,2,1232,大統益,資誠聯合會計師事務所,劉子猛,林姿妤,100/08/14,保留意見--依被投資公司未經會計師查核報告認列投資損益
2011,2,1233,天仁,安永聯合會計師事務所,徐榮煌,曾祥裕,99/08/08,無保留意見
2011,2,1234,黑松,勤業眾信聯合會計師事務所,陳慧銘,林宜慧,100/07/28,保留意見--依被投資公司未經會計師查核報告認列投資損益
2011,2,1235,興泰,立一聯合會計師事務所,王世坤,楊玉貞,100/08/03,保留意見--依被投資公司未經會計師查核報告認列投資損益
2011,2,1236,宏亞食品,安永聯合會計師事務所,黃建澤,徐榮煌,100/08/10,保留意見--依被投資公司未經會計師查核報告認列投資損益
2011,2,1301,台塑,安侯建業聯合會計師事務所,吳秋華,李慈慧,100/08/12,保留意見--依被投資公司未經會計師查核報告認列投資損益
2011,2,1303,南亞塑膠,安侯建業聯合會計師事務所,吳秋華,寇惠植,100/08/18,保留意見--依被投資公司未經會計師查核報告認列投資損益
2011,2,1304,台聚,勤業眾信聯合會計師事務所,韋亮發,黃秀椿,100/08/12,保留意見--依被投資公司未經會計師查核報告認列投資損益
2011,2,1305,華夏,勤業眾信聯合會計師事務所,黃秀椿,韋亮發,100/08/08,保留意見--依被投資公司未經會計師查核報告認列投資損益
2011,2,1307,三芳化工,勤業眾信聯合會計師事務所,吳秋燕,曾光敏,100/08/01,無保留意見
2011,2,1308,亞聚,勤業眾信聯合會計師事務所,韋亮發,郭慈容,100/08/09,保留意見--依被投資公司未經會計師查核報告認列投資損益
2011,2,1309,台達化工,勤業眾信聯合會計師事務所,黃秀椿,韋亮發,100/08/09,保留意見--依被投資公司未經會計師查核報告認列投資損益
2011,2,1310,台苯,正風聯合會計師事務所,周銀來,曾國富,100/08/31,保留意見--依被投資公司未經會計師查核報告認列投資損益、其他
2011,2,1312,國喬石化,第一聯合會計師事務所,蕭英嘉,張福郎,100/08/09,保留意見--依被投資公司未經會計師查核報告認列投資損益
2011,2,1313,聯成,勤業眾信聯合會計師事務所,劉建良,許庭禎,100/08/05,保留意見--依被投資公司未經會計師查核報告認列投資損益
2011,2,1314,中石化,安侯建業聯合會計師事務所,陳眉芳,陳富煒,100/08/11,保留意見--依被投資公司未經會計師查核報告認列投資損益
2011,2,1315,達新工業,第一聯合會計師事務所,張福郎,邱桂鈴,100/08/17,保留意見--依被投資公司未經會計師查核報告認列投資損益
2011,2,1316,上曜,資誠聯合會計師事務所,劉子猛,林姿妤,100/08/24,保留意見--依被投資公司未經會計師查核報告認列投資損益
2011,2,1319,東陽,安永聯合會計師事務所,黃世杰,洪茂益,100/08/21,修正式無保留意見--採用其他會計師查核且欲區分責任
2011,2,1321,大洋,安侯建業聯合會計師事務所,呂觀文,李慈慧,100/08/15,保留意見--依被投資公司未經會計師查核報告認列投資損益
2011,2,1323,永裕,勤業眾信聯會計師事務所,李季珍,廖鴻儒,100/08/19,無保留意見
2011,2,1324,地球工業,安永聯合會計師事務所,楊智惠,張志銘,100/08/24,無保留意見
2011,2,1325,恒大,勤業眾信聯合會計師事務所,張瑞娜,陳照敏,100/07/29,保留意見--依被投資公司未經會計師查核報告認列投資損益
2011,2,1326,台化,資誠聯合會計師事務所,吳漢期,阮呂曼玉,100/08/19,保留(附加其他事項說明段)--採用其他會計師查核且欲區分責任、依被投資公司未經會計師查核報告認列投資損益
2011,2,1339,昭輝,勤業眾信聯合會計師事務所,呂惠民,吳麗冬,100/07/28,無保留意見
2011,2,1402,遠東新,勤業眾信聯合會計師事務所,施景彬,黃樹傑,100/08/11,保留(附加其他事項說明段)--欲強調某一事項、依被投資公司未經會計師查核報告認列投資損益
2011,2,1409,新纖,勤業眾信聯合會計師事務所,王錦燕,王自軍,100/07/29,修正式無保留意見--採用其他會計師查核且欲區分責任
2011,2,1410,南染,資誠聯合會計師事務所,阮呂曼玉,李運鞭,100/08/19,保留意見--依被投資公司未經會計師查核報告認列投資損益
2011,2,1413,宏洲纖維,立本台灣聯合會計師事務所,陳玉芳,柯俊榮,100/08/26,修正式無保留意見--會計原則變動
2011,2,1414,東和,安侯建業聯合會計師事務所,陳　國　宗,許　振　隆,100/07/27,無保留意見
2011,2,1416,廣豐,第一聯合會計師事務所,王戊昌,邱繼盛,100/08/19,保留意見--依被投資公司未經會計師查核報告認列投資損益
2011,2,1417,嘉裕,勤業眾信聯合會計師事務所,林淑婉,郭政弘,100/08/05,保留意見--依被投資公司未經會計師查核報告認列投資損益
2011,2,1418,東華,勤業眾信聯合會計師事務所,林谷同,黃海悅,100/08/05,保留意見--依被投資公司未經會計師查核報告認列投資損益
2011,2,1419,新紡,勤業眾信聯合會計師事務所,李麗凰,謝明忠,100/08/05,無保留意見
2011,2,1423,利華羊毛,安 永 聯 合 會 計 師 事 務 所,蕭 翠 慧,徐 榮 煌,100/08/03,保留意見--依被投資公司未經會計師查核報告認列投資損益
2011,2,1432,大魯閣,資誠聯合會計師事務所,蕭金木,葉翠苗,100/08/18,保留意見--依被投資公司未經會計師查核報告認列投資損益
2011,2,1434,福懋興業,資誠聯合會計師事務所,吳漢期,阮呂曼玉,100/08/19,保留意見--依被投資公司未經會計師查核報告認列投資損益
2011,2,1435,中福國際,勤業眾信聯合會計師事務所,陳照敏會計師,劉江抱會計師,100/08/09,保留意見--依被投資公司未經會計師查核報告認列投資損益
2011,2,1436,華友聯,勤業眾信聯合會計師事務所,吳恩銘,陳招美,100/08/02,無保留意見
2011,2,1437,勤益投控,安侯建業聯合會計師事務所,呂莉莉,關春修,100/08/16,修正式無保留意見--採用其他會計師查核且欲區分責任
2011,2,1438,裕豐,安泰聯合會計師事務所,萬文慧,陳兆宏,100/07/29,保留(附加其他事項說明段)--採用其他會計師查核且欲區分責任、依被投資公司未經會計師查核報告認列投資損益
2011,2,1439,中和羊毛,安永聯合會計師事務所,黃 建 澤,傅 文 芳,100/08/16,修正式無保留意見--會計原則變動
2011,2,1440,南紡,資誠聯合會計師事務所,李明憲,林姿妤,100/08/25,保留意見--依被投資公司未經會計師查核報告認列投資損益
2011,2,1441,大東紡織,安侯建業聯合會計師事務所,李慈慧,吳秋華,100/08/10,保留意見--依被投資公司未經會計師查核報告認列投資損益
2011,2,1442,名軒,惠眾聯合會計師事務所,林欣如,卓敏枝,100/08/10,修正式無保留意見--採用其他會計師查核且欲區分責任
2011,2,1443,立益紡織,第一聯合會計師事務所,高  佩,王戊昌,100/08/15,保留意見--依被投資公司未經會計師查核報告認列投資損益
2011,2,1444,力麗,勤業眾信聯合會計師事務所,洪國田,盧啟昌,100/08/19,修正式無保留意見--採用其他會計師查核且欲區分責任
2011,2,1445,大宇紡織,勤業眾信聯合會計師事務所,韋亮發,簡明彥,100/07/28,無保留意見
2011,2,1446,宏和,安永聯合會計師事務所,黃世杰,陳政初,100/08/23,修正式無保留意見--會計原則變動
2011,2,1447,力鵬,勤業眾信聯合會計師事務所,洪國田,盧啟昌,100/08/19,修正式無保留意見--採用其他會計師查核且欲區分責任
2011,2,1449,佳和實業,安 侯 建 業 聯 合 會 計 師 事 務 所,張　嘉　信,許　振　隆,100/08/26,保留意見--依被投資公司未經會計師查核報告認列投資損益
2011,2,1451,年興紡織,勤業眾信聯合會計師事務所,卓明信,施景彬,100/08/12,無保留意見
2011,2,1452,宏益,立本台灣聯合會計師事務所,柯俊輝,柯俊榮,100/07/15,保留(附加其他事項說明段)--欲強調某一事項、依被投資公司未經會計師查核報告認列投資損益
2011,2,1453,大將,勤業眾信聯合會計師事務所,郭榮芳,何瑞軒,100/07/28,保留意見--依被投資公司未經會計師查核報告認列投資損益
2011,2,1454,台富,勤業眾信聯合會計師事務所,游素環,龔雙雄,100/08/08,保留意見--依被投資公司未經會計師查核報告認列投資損益
2011,2,1455,集盛,第一聯合會計師事務所,蕭英嘉,張福郎,100/07/29,修正式無保留意見--會計原則變動
2011,2,1456,怡華,惠眾聯合會計師事務所,項文婷,林欣如,100/08/13,保留意見--依被投資公司未經會計師查核報告認列投資損益
2011,2,1457,宜進,安侯建業聯合會計師事務所,張淑瑩,陳宗哲,100/08/23,保留意見--依被投資公司未經會計師查核報告認列投資損益
2011,2,1459,聯發紡織,勤業眾信聯合會計師事務所,林谷同,劉永富,100/07/19,保留(附加其他事項說明段)--會計原則變動、依被投資公司未經會計師查核報告認列投資損益
2011,2,1460,宏遠,勤業眾信聯合會計師事務所,郭麗園,施景彬,100/08/05,保留(附加其他事項說明段)--採用其他會計師查核且欲區分責任、依被投資公司未經會計師查核報告認列投資損益
2011,2,1463,強盛染整,安侯建業聯合會計師事務所,陳振乾,吳美萍,100/08/24,保留意見--依被投資公司未經會計師查核報告認列投資損益
2011,2,1464,得力實業,勤業眾信聯合會計師事務所,廖鴻儒,龔俊吉,100/08/17,無保留意見
2011,2,1465,偉全實業,立 本 台 灣 聯 合 會 計 師 事 務 所,劉克宜,張書成,100/08/16,保留意見--依被投資公司未經會計師查核報告認列投資損益
2011,2,1466,聚隆,建智聯合會計師事務所,黃祥穎,陳靜宜,100/07/27,保留意見--依被投資公司未經會計師查核報告認列投資損益
2011,2,1467,南緯實業,安侯建業聯合會計師事務所,簡蒂暖,吳昭德,100/08/19,保留意見--依被投資公司未經會計師查核報告認列投資損益
2011,2,1468,昶和纖維,勤業眾信聯合會計師事務所,何瑞軒,郭榮芳,100/08/11,保留意見--依被投資公司未經會計師查核報告認列投資損益
2011,2,1469,理隆纖維,資誠聯合會計師事務所,杜佩玲,王輝賢,100/08/24,保留意見--依被投資公司未經會計師查核報告認列投資損益
2011,2,1470,大統染,勤業眾信聯合會計師事務所,林谷同,劉永富,100/08/05,無保留意見
2011,2,1471,首利,資誠聯合會計師事務所,蕭春鴛,徐永堅,100/08/24,保留(附加其他事項說明段)--會計原則變動、依被投資公司未經會計師查核報告認列投資損益
2011,2,1472,三洋紡,勤業眾信聯合會計師事務所,林谷同,劉永富,100/08/12,保留(附加其他事項說明段)--欲強調某一事項、依被投資公司未經會計師查核報告認列投資損益
2011,2,1473,台南企業,資誠聯合會計師事務所,林姿妤,李明憲,100/08/15,保留意見--依被投資公司未經會計師查核報告認列投資損益
2011,2,1474,弘裕,資誠聯合會計師事務所,洪淑華,蕭珍琪,100/08/24,無保留意見
2011,2,1475,本盟光電,資誠聯合會計師事務所,張淑瓊,林鈞堯,100/08/29,保留意見--依被投資公司未經會計師查核報告認列投資損益
2011,2,1476,儒鴻,安侯建業聯合會計師事務所,寇惠植,吳秋華,100/08/11,保留意見--依被投資公司未經會計師查核報告認列投資損益
2011,2,1477,聚陽實業,安侯建業聯合會計師事務所,陳蓓琪,于紀隆,100/08/24,保留意見--依被投資公司未經會計師查核報告認列投資損益
2011,2,1503,士電,勤業眾信聯合會計師事務所,劉建良,許庭禎,100/08/10,保留意見--依被投資公司未經會計師查核報告認列投資損益
2011,2,1504,東元電機,資誠聯合會計師事務所,支秉鈞,曾惠瑾,100/08/22,保留(附加其他事項說明段)--採用其他會計師查核且欲區分責任、依被投資公司未經會計師查核報告認列投資損益
2011,2,1506,正道,勤業眾信聯合會計師事務所,張清福,蔡振財,100/08/05,保留意見--依被投資公司未經會計師查核報告認列投資損益
2011,2,1507,永大機電,建昇財稅聯合會計師事務所,陳仁基,張育堯,100/08/05,無保留意見
2011,2,1512,瑞利,勤業眾信聯合會計師事務所,郭麗園,曾光敏,100/08/12,無保留意見
2011,2,1513,中興電,鼎信聯合會計師事務所,林金鳳,張亞荃,100/08/17,無保留意見
2011,2,1514,亞力電機,惠眾聯合會計師事務所,洪佑伶,盧聯生,100/08/17,保留意見--依被投資公司未經會計師查核報告認列投資損益
2011,2,1515,力山,安侯建業聯合會計師事務所,郭士華,張字信,100/08/19,保留意見--依被投資公司未經會計師查核報告認列投資損益
2011,2,1516,川飛,弘基聯合會計師事務所,張仕奇,莊俊華,100/08/19,無保留意見
2011,2,1517,利奇機械,勤業眾信聯合會計師事務所,吳麗冬,成德潤,100/08/10,無保留意見
2011,2,1519,華城電機,勤業眾信聯合會計師事務所,張敬人,李東峰,100/08/02,保留意見--依被投資公司未經會計師查核報告認列投資損益
2011,2,1521,大億,勤業眾信聯合會計師事務所,龔俊吉,李季珍,100/08/17,無保留意見
2011,2,1522,堤維西,安永聯合會計師事務所,黃世杰,林鴻光,100/08/22,保留意見--依被投資公司未經會計師查核報告認列投資損益
2011,2,1524,耿鼎企業,正風聯合會計師事務所,曾國富,丁鴻勛,100/08/16,保留意見--依被投資公司未經會計師查核報告認列投資損益
2011,2,1525,江申工業,勤業眾信聯合會計師事務所,許秀明,邵志明,100/07/25,保留意見--依被投資公司未經會計師查核報告認列投資損益
2011,2,1526,日馳,立本台灣聯合會計師事務所,柯俊輝,陳玉芳,100/08/17,保留(附加其他事項說明段)--欲強調某一事項、依被投資公司未經會計師查核報告認列投資損益
2011,2,1527,鑽全,安 侯 建 業 聯 合 會 計 師 事 務 所,陳　君　滿,郭　士　華,100/08/15,無保留意見
2011,2,1528,恩德,安 侯 建 業 聯 合 會 計 師 事 務 所,俞安恬,黃柏淑,100/08/12,保留(附加其他事項說明段)--依被投資公司未經會計師查核報告認列投資損益
2011,2,1529,樂士,建智聯合會計師事務所,陳宇頌,周芳文,99/08/16,無保留意見
2011,2,1530,亞崴機電,建智聯合會計師事務所,陳貴端,易昌運,100/07/20,保留意見--依被投資公司未經會計師查核報告認列投資損益
2011,2,1531,高林股,勤業眾信聯合會計師事務所,洪玉美,陳清祥,100/08/05,保留(附加其他事項說明段)--依被投資公司未經會計師查核報告認列投資損益
2011,2,1532,勤美,安侯建業聯合會計師事務所,楊美雪,陳雅琳,100/08/29,保留(附加其他事項說明段)--欲強調某一事項、依被投資公司未經會計師查核報告認列投資損益、其他
2011,2,1533,車王電,資誠聯合會計師事務所,楊明經,張志安,100/08/22,保留意見--依被投資公司未經會計師查核報告認列投資損益
2011,2,1535,中宇,勤業眾信聯合會計師事務所,江佳玲,郭麗園,100/07/22,保留意見--依被投資公司未經會計師查核報告認列投資損益
2011,2,1536,和大工業,資誠聯合會計師事務所,蕭珍琪,張志安,100/08/19,保留意見--依被投資公司未經會計師查核報告認列投資損益
2011,2,1537,廣隆光電,資誠聯合會計師事務所,張志安,楊明經,100/08/29,保留意見--依被投資公司未經會計師查核報告認列投資損益
2011,2,1538,正峰新,安侯建業聯合會計師事務所,寇惠植,吳秋華,100/08/19,保留意見--依被投資公司未經會計師查核報告認列投資損益
2011,2,1539,巨庭機械,鼎信聯合會計師事務所,林明壽,蕭溪明,100/08/19,保留意見--依被投資公司未經會計師查核報告認列投資損益
2011,2,1540,喬福機械,資誠聯合會計師事務所,楊明經,洪淑華,100/08/29,無保留意見
2011,2,1541,錩泰,安 永 聯 合 會 計 師 事 務 所,林鴻光,涂清淵,100/08/18,保留意見--依被投資公司未經會計師查核報告認列投資損益
2011,2,1558,伸興,安永聯合會計師事務所,涂清淵,林鴻光,100/07/22,保留意見--依被投資公司未經會計師查核報告認列投資損益
2011,2,1560,中砂,勤業眾信聯合會計師事務所,蔡振財,陳清祥,100/07/19,無保留意見
2011,2,1568,倉佑,勤業眾信聯合會計師事務所,江佳玲,曾光敏,100/08/19,保留意見--依被投資公司未經會計師查核報告認列投資損益
2011,2,1582,信錦,勤業眾信聯合會計師事務所,李東峰,張敬人,100/08/17,保留意見--依被投資公司未經會計師查核報告認列投資損益
2011,2,1583,程泰,敬 業 聯 合 會 計 師 事 務 所,王日春,黃勝義,100/08/05,保留意見--依被投資公司未經會計師查核報告認列投資損益
2011,2,1603,華電,勤業眾信聯合會計師事務所,劉江抱,張瑞娜,100/08/10,保留意見--依被投資公司未經會計師查核報告認列投資損益
2011,2,1604,聲寶,勤業眾信聯合會計師事務所,龔雙雄,陳慧銘,100/08/20,保留意見--依被投資公司未經會計師查核報告認列投資損益
2011,2,1605,華新,勤業眾信聯合會計師事務所,邱明玉,盧啟昌,100/08/12,無保留意見
2011,2,1608,華榮,安侯建業聯合會計師事務所,楊博任,許振隆,100/08/09,保留意見--依被投資公司未經會計師查核報告認列投資損益
2011,2,1609,大亞電線,群智聯合會計師事務所,黃奕睿,陳郁惠,100/08/20,修正式無保留意見--採用其他會計師查核且欲區分責任
2011,2,1611,中電,勤業眾信聯合會計師事務所,張日炎,陳麗琦,100/08/01,保留意見--依被投資公司未經會計師查核報告認列投資損益、其他
2011,2,1612,宏泰,宏泰電工股份有限公司,佟  韻  玲,張  志  銘,100/08/10,保留意見--依被投資公司未經會計師查核報告認列投資損益
2011,2,1613,台一,安侯建業聯合會計師事務所,曾國禓,簡蒂暖,100/08/15,保留意見--依被投資公司未經會計師查核報告認列投資損益
2011,2,1614,三洋電,第一聯合會計師事務所,高佩,王戊昌,100/07/28,修正式無保留意見--採用其他會計師查核且欲區分責任
2011,2,1615,大山,安侯建業聯合會計師事務所,陳盈如,楊柳鋒,100/08/15,保留意見--依被投資公司未經會計師查核報告認列投資損益
2011,2,1616,億泰,安侯建業聯合會計師事務所,陳振乾,于紀隆,100/08/25,保留意見--依被投資公司未經會計師查核報告認列投資損益
2011,2,1617,榮星電線,安侯建業聯合會計師事務所,張嘉信,陳惠媛,100/08/09,保留意見--依被投資公司未經會計師查核報告認列投資損益
2011,2,1618,合機公司,勤 業 眾 信 聯 合 會 計 師 事 務 所,劉水恩,楊清鎮,100/08/19,無保留意見
2011,2,1701,中化,資誠聯合會計師事務所,林鈞堯,王照明,100/08/24,保留意見--依被投資公司未經會計師查核報告認列投資損益
2011,2,1702,南僑化工,安侯建業聯合會計師事務所,黃柏淑,俞安恬,100/08/19,保留意見--依被投資公司未經會計師查核報告認列投資損益
2011,2,1704,榮化,勤業眾信聯合會計師事務所,郭文吉,許庭禎,100/08/19,保留意見--依被投資公司未經會計師查核報告認列投資損益
2011,2,1707,葡萄王,大中國際聯合會計師事務所,許伯彥,溫明郁,100/08/19,保留意見--依被投資公司未經會計師查核報告認列投資損益
2011,2,1708,東鹼,安侯建業聯合會計師事務所,林秀玉,黃柏淑,100/08/03,保留意見--依被投資公司未經會計師查核報告認列投資損益
2011,2,1709,和益化工,立本台灣聯合會計師事務所,陳玉芳,陶鴻文,100/07/29,保留意見--依被投資公司未經會計師查核報告認列投資損益
2011,2,1710,東聯,勤業眾信聯合會計師事務所,戴信維,范有偉,100/07/29,保留意見--依被投資公司未經會計師查核報告認列投資損益
2011,2,1711,永光化學,安侯建業聯合會計師事務所,林秀玉,呂莉莉,100/08/09,保留意見--依被投資公司未經會計師查核報告認列投資損益
2011,2,1712,興農,勤業眾信聯合會計師事務所,曾棟鋆,成德潤,100/08/18,保留意見--依被投資公司未經會計師查核報告認列投資損益
2011,2,1713,國化,安永聯合會計師事務所,蕭翠慧,徐榮煌,100/08/01,無保留意見
2011,2,1714,和桐化學,資誠聯合會計師事務所,王照明,翁世榮,100/08/24,保留意見--依被投資公司未經會計師查核報告認列投資損益
2011,2,1715,萬洲化學,資誠聯合會計師事務所,王輝賢,王照明,100/08/09,保留意見--依被投資公司未經會計師查核報告認列投資損益
2011,2,1717,長興材料,資誠聯合會計師事務所,林億彰,王國華,100/08/25,保留意見--依被投資公司未經會計師查核報告認列投資損益
2011,2,1718,中纖,勤業眾信聯合會計師事務所,徐文亞,王自軍,100/08/18,保留意見--依被投資公司未經會計師查核報告認列投資損益
2011,2,1720,生達化學,資誠聯合會計師事務所,林姿妤,李明憲,100/08/23,保留意見--依被投資公司未經會計師查核報告認列投資損益
2011,2,1721,三晃,勤業眾信聯合會計師事務所,成德潤,呂惠民,100/08/03,無保留意見
2011,2,1722,台肥,勤業眾信聯合會計師事務所,王儀雯,范有偉,100/08/02,保留意見--依被投資公司未經會計師查核報告認列投資損益
2011,2,1723,中碳,勤業眾信聯合會計師事務所,郭麗園,江佳玲,100/07/22,修正式無保留意見--欲強調某一事項
2011,2,1724,台硝,資誠聯合會計師事務所,薛守宏,李燕娜,100/08/05,保留意見--依被投資公司未經會計師查核報告認列投資損益
2011,2,1725,元禎,勤業眾信聯合會計師事務所,張耿禧,虞成全,100/08/17,修正式無保留意見--會計原則變動
2011,2,1726,永記造漆,展立聯合會計師事務所,柯宗立,陳文達,100/07/29,無保留意見
2011,2,1727,中華化學,大中國際聯合會計師事務所,許伯彥,李聰明,100/08/18,保留意見--依被投資公司未經會計師查核報告認列投資損益
2011,2,1729,必翔實業,勤業眾信聯合會計師事務所,邵志明,郭政弘,100/08/09,保留意見--依被投資公司未經會計師查核報告認列投資損益
2011,2,1730,花仙子,鼎信聯合會計師事務所,林松樹,吳孟達,100/08/15,保留意見--依被投資公司未經會計師查核報告認列投資損益
2011,2,1731,美吾華,廣信益群聯合會計師事務所,陳永琳,黃健豪,100/08/15,保留意見--依被投資公司未經會計師查核報告認列投資損益
2011,2,1732,毛寶,資誠聯合會計師事務所,阮呂曼玉,吳郁隆,100/08/19,保留意見--依被投資公司未經會計師查核報告認列投資損益
2011,2,1733,五鼎,勤業眾信聯合會計師事務所,林鴻鵬,黃鴻文,100/08/09,無保留意見
2011,2,1734,杏輝藥品,鼎信聯合會計師事務所,張亞荃,林春枝,100/08/18,無保留意見
2011,2,1735,日勝化,安永聯合會計師事務所,林鴻光,(二余)清淵,100/08/22,保留意見--依被投資公司未經會計師查核報告認列投資損益
2011,2,1736,喬山健康,安永聯合會計師事務所,林鴻光,嚴文筆,100/08/26,保留(附加其他事項說明段)--依被投資公司未經會計師查核報告認列投資損益
2011,2,1737,臺鹽,勤業眾信聯合會計師事務所,廖鴻儒,龔俊吉,100/08/05,無保留意見
2011,2,1762,中化合成,資誠聯合會計師事務所,林鈞堯,王照明,100/08/19,保留意見--依被投資公司未經會計師查核報告認列投資損益
2011,2,1773,勝一化工,建興聯合會計師事務所,李青霖,蔡淑滿,100/07/29,保留(附加其他事項說明段)--依被投資公司未經會計師查核報告認列投資損益
2011,2,1776,展宇,勤業眾信聯合會計師事務所,陳明煇,林鴻鵬,100/08/10,保留意見--依被投資公司未經會計師查核報告認列投資損益
2011,2,1783,和康生技,勤業眾信聯合會計師事務所,王自軍,徐文亞,100/07/29,保留意見--依被投資公司未經會計師查核報告認列投資損益
2011,2,1786,科妍,安侯建業聯合會計師事務所,陳國宗,許振隆,100/08/01,修正式無保留意見--前期由其他會計師查核
2011,2,1789,台灣神隆,資誠聯合會計師事務所,劉子猛,林姿妤,100/08/15,保留意見--依被投資公司未經會計師查核報告認列投資損益
2011,2,1802,台玻,安永聯合會計師事務所,蕭翠慧,楊智惠,100/08/23,保留意見--依被投資公司未經會計師查核報告認列投資損益
2011,2,1805,寶徠,安侯建業聯合會計師事務所,賴麗真,陳嘉修,100/08/15,無保留意見
2011,2,1806,冠軍,安侯建業聯合會計師事務所,賴麗真,簡蒂暖,100/08/08,保留意見--依被投資公司未經會計師查核報告認列投資損益
2011,2,1808,潤隆,安侯建業聯合會計師事務所,簡蒂暖,張淑瑩,100/07/25,無保留意見
2011,2,1809,中釉,勤業眾信聯合會計師事務所,蔡宏祥,楊清鎮,100/08/15,保留意見--依被投資公司未經會計師查核報告認列投資損益
2011,2,1810,和成,安侯建業 會 計 師 事 務 所,許　淑　敏,楊  柳  鋒,100/08/18,保留意見--依被投資公司未經會計師查核報告認列投資損益
2011,2,1817,凱撒衛浴,中山聯合會計師事務所,黃協興,黃精培,101/05/31,修正式無保留意見--欲強調某一事項
2011,2,1902,台紙,勤業眾信聯合會計師事務所,蔡振財,柯志賢,100/07/29,保留意見--依被投資公司未經會計師查核報告認列投資損益
2011,2,1903,士紙,惠眾聯合會計師事務所,洪佑伶,盧聯生,100/08/01,無保留意見
2011,2,1904,正隆,安侯建業聯合會計師事務所,魏興海,吳美萍,100/08/19,保留意見--依被投資公司未經會計師查核報告認列投資損益
2011,2,1905,華紙,安侯建業聯合會計師事務所,黃柏淑會計師,俞安恬會計師,100/07/28,保留意見--依被投資公司未經會計師查核報告認列投資損益
2011,2,1906,寶隆,立本台灣聯合會計師事務所,陶 鴻 文,蔡 淑 美,100/08/18,修正式無保留意見--欲強調某一事項
2011,2,1907,永豐餘,勤業眾信聯合會計師事務所,林淑婉,郭政弘,100/08/05,保留意見--依被投資公司未經會計師查核報告認列投資損益
2011,2,1909,榮成,立本台灣聯合會計師事務所,陶鴻文,曾炳霖,100/08/18,修正式無保留意見--欲強調某一事項
2011,2,2002,中鋼,勤業眾信聯合會計師事務所,曾光敏,黃樹傑,100/07/22,無保留意見
