年,季,公司代號,公司簡稱,簽證會計師事務所名稱,簽證會計師,簽證會計師,核閱或查核日期,核閱或查核報告類型
2008,1,1455,集盛,第 一 聯 合 會 計 師 事 務 所,蕭英嘉,張福郎,97/04/23,修正式無保留核閱報告--會計原則變動
2008,1,1456,怡華,惠眾會 計 師 事 務 所,"盧聯生 (YYY代表會計�/td>項文婷 (YYY代表會計�/td>97/04/28
保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益","項文婷 (YYY代表會計�/td>97/04/28
保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益",97/04/28,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2008,1,1457,宜進,安侯建業會計師事務所,張淑瑩,曾國禓,97/04/28,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2008,1,1459,聯發紡織,勤業眾信會計師事務所,林  谷  同,劉  永  富,97/04/16,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2008,1,1460,宏遠,勤業眾信會計師事務所,林卉娟,施景彬,97/04/23,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2008,1,1463,強盛染整,安侯建業會計師事務所,魏忠華,吳美萍,97/04/25,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2008,1,1464,得力實業,勤 業 眾 信 會 計 師 事 務 所,李季珍,龔俊吉,97/04/24,標準式無保留核閱報告
2008,1,1465,偉全實業,立 本 台 灣 聯 合 會 計 師 事 務 所,劉克宜,許坤錫,97/04/19,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2008,1,1466,聚隆,建智聯合會計師事務所,紀敏滄,陳靜宜,97/04/21,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2008,1,1467,南緯實業,安侯建業會計師事務所,簡蒂暖,吳昭德,97/04/28,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2008,1,1468,昶和纖維,勤業眾信會計師事務所,許庭禎,郭文吉,97/04/25,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2008,1,1469,理隆纖維,資誠會計師事務所,蔡金拋,邱昭賢,97/04/28,標準式無保留核閱報告
2008,1,1470,大統染,勤業眾信會計師事務所,林谷同,陳杰忠,97/04/22,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2008,1,1471,首利,資誠會計師事務所,吳漢期,蕭春鴛,97/04/28,修正式無保留核閱報告--會計原則變動
2008,1,1472,三洋紡,勤業眾信會計師事務所,林谷同 (代表會計師1),劉永富 (代表會計師),97/04/02,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2008,1,1473,台南企業,資誠會計師事務所,劉子猛,林姿妤,97/04/28,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2008,1,1474,弘裕,建智聯合會計師事務所,紀敏滄,陳靜宜,97/04/18,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2008,1,1475,本盟光電,資誠會計師事務所,翁世榮,張淑瓊,97/04/29,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2008,1,1476,儒鴻,安侯建業會計師事務所,寇惠植,曾國禓,97/04/25,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2008,1,1477,聚陽實業,安侯建業會計師事務所,陳蓓琪,陳雅琳,97/04/28,保留(附加其他事項說明段)--會計原則變動、依被投資公司未經會計師查核報告認列投資損益
2008,1,1503,士電,勤業眾信會計師事務所,許庭禎,郭文吉,97/04/21,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2008,1,1504,東元電機,資誠會計師事務所,高文宏,支秉鈞,97/04/25,保留(附加其他事項說明段)--會計原則變動、適用新公報、依被投資公司未經會計師查核報告認列投資損益
2008,1,1506,正道,安侯建業會計師事務所,"林琬琬 (YYY代表會計�/td>連淑凌 (YYY代表會計�/td>97/04/29
保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益","連淑凌 (YYY代表會計�/td>97/04/29
保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益",97/04/29,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2008,1,1507,永大機電,建昇財稅聯合會計師事務所,林昇平,蔡季嫻,97/04/21,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2008,1,1512,瑞利,勤業眾信會計師事務所,吳秋燕,郭麗園,96/04/23,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2008,1,1513,中興電,鼎信聯合會計師事務所,林春枝,林金鳳,97/04/21,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2008,1,1514,亞力電機,惠眾會計師事務所,卓敏枝,洪佑伶,97/04/22,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2008,1,1515,力山,安侯建業會計師事務所,張字信,魏忠華,97/04/22,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2008,1,1516,川飛,安侯建業會計師事務所,張字信,于紀隆,97/04/21,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2008,1,1517,利奇機械,勤業眾信會計師事務所,成德潤,羅瑞霖,97/04/18,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2008,1,1519,華城電機,勤業眾信會計師事務所,李東峰,郭政弘,97/04/21,保留(附加其他事項說明段)--會計原則變動、依被投資公司未經會計師查核報告認列投資損益
2008,1,1521,大億,勤業眾信會計師事務所,黃李松,李季珍,97/04/22,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2008,1,1522,堤維西,安永會計師事務所,黃崇輝,黃世杰,97/04/22,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2008,1,1524,耿鼎企業,正風聯合會計師事務所,鄭憲修,曾國富,97/04/22,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2008,1,1525,江申工業,勤業眾信會計師事務所,郭政弘,邵志明,97/04/11,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2008,1,1526,日馳,立 本 台 灣 聯 合 會 計 師 事 務 所,柯 俊 輝,陳 玉 芳,97/04/23,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2008,1,1527,鑽全,安永會計師事務所,林鴻光,嚴文筆,98/04/24,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2008,1,1528,恩德,安 侯 建 業 會 計 師 事 務 所,俞 安 恬,許 育 峰,97/04/23,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2008,1,1529,樂士,建智聯合會計師事務所,陳宇頌,周芳文,97/04/23,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2008,1,1530,亞崴機電,敬業會計師事務所,王日春會計師,黃勝義會計師,97/04/16,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2008,1,1531,高林股,勤業眾信會計師事務所,洪玉美,陳清祥,97/04/25,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2008,1,1532,勤美,安侯建業會計師事務所,楊美雪,陳雅琳,97/04/28,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2008,1,1533,車王電,資誠會計師事務所,蕭珍琪,張志安,97/04/25,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2008,1,1535,中宇,勤業眾信會計師事務所,"邱慧吟(勤業眾信代表�/td>江佳玲(勤業眾信代表�/td>97/04/10
保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益","江佳玲(勤業眾信代表�/td>97/04/10
保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益",97/04/10,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2008,1,1536,和大工業,資誠會計師事務所,洪淑華,張志安,97/04/28,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2008,1,1537,廣隆光電,資誠會計師事務所,洪淑華,張志安,97/04/26,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2008,1,1538,正峰新,亞 東 聯 合 會 計 師 事 務 所,"呂正樂 (YYY代表會計�/td>林鴻基 (YYY代表會計�/td>97/04/23
保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益","林鴻基 (YYY代表會計�/td>97/04/23
保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益",97/04/23,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2008,1,1539,巨庭機械,鼎 信 聯 合 會 計 師 事 務 所,黃素絹,蕭溪明,97/04/21,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2008,1,1540,喬福機械,資誠會計師事務所,洪淑華,張志安,97/04/28,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2008,1,1541,錩泰,安 永 會 計 師 事 務 所,游朝堂,涂清淵,97/04/18,標準式無保留核閱報告
2008,1,1558,伸興,安 永 會 計 師 事 務 所,嚴 文 筆,涂 清 淵,97/04/24,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2008,1,1560,中砂,勤業眾信會計師事務所,張清福,陳清祥,97/04/15,修正式無保留核閱報告--欲強調某一事項
2008,1,1582,信錦,勤 業 眾 信 會 計 師 事 務 所,李東峰,張敬人,97/04/21,保留(附加其他事項說明段)--會計原則變動、依被投資公司未經會計師查核報告認列投資損益
2008,1,1583,程泰,敬 業 會 計 師 事 務 所,王日春,黃勝義,97/04/21,保留式核閱報告--適用新公報、依被投資公司未經會計師查核報告認列投資損益
2008,1,1603,華電,勤業眾信會計師事務所,蕭天厚,張瑞娜,97/04/22,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2008,1,1604,聲寶,勤 業 眾 信 會 計 師 事 務 所,徐  文  亞,楊　民　賢,97/04/25,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2008,1,1605,華新,勤業眾信會計師事務所,邱明玉,盧啟昌,97/04/25,修正式無保留核閱報告--會計原則變動
2008,1,1608,華榮,安侯建業會計師事務所,楊博任,許振隆,97/04/18,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2008,1,1609,大亞電線,群 智 聯 合 會 計 師 事 務 所,黃奕睿,莊景福,97/04/18,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2008,1,1611,中電,群信聯 合 會 計 師 事 務 所,李仍晃,謝文益,97/04/24,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2008,1,1612,宏泰,安永會計師事務所,佟韻玲,李明昱,97/04/14,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2008,1,1613,台一,安侯建業會計師事務所,曾國禓,張淑瑩,97/04/29,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2008,1,1614,三洋電,第一聯合會計師事務所,高佩,張福郎,97/04/14,保留(附加其他事項說明段)--會計原則變動、依被投資公司未經會計師查核報告認列投資損益
2008,1,1615,大山,安侯建業會計師事務所,連淑凌,楊柳鋒,97/04/21,標準式無保留核閱報告
2008,1,1616,億泰,安侯建業會計師事務所,魏忠華,陳振乾,97/04/25,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2008,1,1617,榮星電線,安 侯 建 業 會 計 師 事 務 所,方 惠 玲,陳 惠 媛,97/04/18,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2008,1,1618,合機公司,勤 業 眾 信 會 計 師 事 務 所,郭榮芳,翁榮隨,97/04/22,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2008,1,1701,中化,資誠會計師事務所,林鈞堯,王照明,97/04/25,保留式核閱報告--適用新公報、依被投資公司未經會計師查核報告認列投資損益
2008,1,1702,南僑化工,安侯建業會計師事務所,黃柏淑,俞安恬,97/04/23,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2008,1,1704,榮化,德 昌 聯 合 會 計 師 事 務 所,朱 威 任(YYY代表會計,林 建 邦(YYY代表會計,97/04/25,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2008,1,1707,葡萄王,大中國際聯合會計師事務所,許伯彥,李聰明,97/04/17,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2008,1,1708,東鹼,安侯建業會計師事務所,林秀玉,唐慈杰,97/04/21,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2008,1,1709,和益化工,立本台灣聯合會計師事務所,陳玉芳,柯俊榮,97/04/18,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2008,1,1710,東聯,勤業眾信會計師事務所,郭俐雯,范有偉,97/04/14,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2008,1,1711,永光化學,安侯建業會計師事務所,林秀玉,唐慈杰,97/04/21,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2008,1,1712,興農,勤 業 眾 信 會 計 師 事 務 所,曾 棟 鋆,吳 麗 冬,97/04/23,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2008,1,1713,國化,安永會計師事務所,鄧泗堂,戴興鉦,97/04/18,標準式無保留核閱報告
2008,1,1714,和桐化學,資誠會計師事務所,王照明,翁世榮,97/04/30,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2008,1,1715,萬洲化學,資誠會計師事務所,蔡金拋,杜佩玲,97/04/25,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2008,1,1717,長興材料,資誠會計師事務所,王國華(YYY代表會計師,林姿妤(YYY代表會計師,97/04/29,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2008,1,1718,中纖,勤 業 眾 信 會 計 師 事 務 所,徐文亞,王自軍,97/04/28,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2008,1,1720,生達化學,資誠會計師事務所,林姿妤,林億彰,97/04/25,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2008,1,1721,三晃,勤業眾信會計師事務所,吳麗冬會計師,羅瑞霖會計師,97/04/18,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2008,1,1722,台肥,正風聯合會計師事務所,丁鴻勛,賴永吉,97/04/25,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2008,1,1723,中碳,勤業眾信會計師事務所,曾光敏,江佳玲,97/04/10,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2008,1,1724,台硝,資誠會計師事務所,李燕娜,曾國華,97/04/22,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2008,1,1725,元禎,勤業眾信會計師事務所,張耿禧,涂三遷,97/04/15,保留(附加其他事項說明段)--會計原則變動、依被投資公司未經會計師查核報告認列投資損益
2008,1,1726,永記造漆,集智會計師事務所,柯宗立,林來福,97/04/24,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2008,1,1727,中華化學,安 永 會 計 師 事 務 所,佟韻玲,鄭戊水,97/04/18,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2008,1,1729,必翔實業,勤業眾信會計師事務所,郭政弘,邵志明,97/04/15,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2008,1,1730,花仙子,鼎信聯合會計師事務所,林松樹,王昌勝,97/04/18,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2008,1,1731,美吾華,廣信益群會 計 師 事 務 所,陳永琳,郭欣訓,97/04/28,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2008,1,1732,毛寶,資誠會計師事務所,吳郁隆,周哲毅,97/04/25,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益、其他
2008,1,1733,五鼎,勤 業 眾 信 會 計 師 事 務 所,林鴻鵬,黃樹傑,97/04/21,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2008,1,1734,杏輝藥品,鼎信聯 合 會 計 師 事 務 所,諶清,黃志成,97/04/17,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2008,1,1735,日勝化,安永會計師事務所,林鴻光,(二余)清淵,97/04/20,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2008,1,1736,喬山健康,安 永 會 計 師 事 務 所,林鴻光,嚴文筆,97/04/24,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
