年,季,公司代號,公司簡稱,簽證會計師事務所名稱,簽證會計師,簽證會計師,核閱或查核日期,核閱或查核報告類型
2008,2,1305,華夏,勤 業 眾 信 會 計 師 事 務 所,郭慈容,黃秀椿,97/07/31,保留意見--依被投資公司未經會計師查核報告認列投資損益
2008,2,1307,三芳化工,安侯建業會計師事務所,楊博任,陳國宗,97/08/12,無保留意見
2008,2,1308,亞聚,勤 業 眾 信 會 計 師 事 務 所,黃 秀 椿,郭 慈 容,97/08/06,保留意見--依被投資公司未經會計師查核報告認列投資損益
2008,2,1309,台達化工,勤業眾信會計師事務所,韋亮發,黃秀椿,97/08/08,保留意見--依被投資公司未經會計師查核報告認列投資損益
2008,2,1310,台苯,正風聯合會計師事務所,周銀來,曾國富,101/01/02,保留意見--依被投資公司未經會計師查核報告認列投資損益、其他
2008,2,1312,國喬石化,第一聯合會計師事務所,蕭英嘉,張福郎,97/08/15,保留意見--依被投資公司未經會計師查核報告認列投資損益
2008,2,1313,聯成,勤業眾信會計師事務所,郭文吉,許庭禎,97/08/18,保留意見--依被投資公司未經會計師查核報告認列投資損益
2008,2,1314,中石化,安侯建業會計師事務所,陳富煒,林琬琬,97/08/18,保留意見--依被投資公司未經會計師查核報告認列投資損益
2008,2,1315,達新工業,第一聯合會計師事務所,王戊昌,甘有財,97/08/20,保留意見--依被投資公司未經會計師查核報告認列投資損益
2008,2,1316,上曜,資誠會計師事務所,李明憲,林姿妤,97/08/20,保留意見--依被投資公司未經會計師查核報告認列投資損益
2008,2,1319,東陽,安永會計師事務所,黃世杰,洪茂益,97/08/15,修正式無保留意見--採用其他會計師查核且欲區分責任
2008,2,1321,大洋,安侯建業會計師事務所,蔡松棋,呂觀文,97/08/08,保留意見--依被投資公司未經會計師查核報告認列投資損益
2008,2,1323,永裕,勤業眾信會計師事務所,林卉娟,李季珍,97/08/07,修正式無保留意見--會計原則變動
2008,2,1324,地球工業,安永會計師事務所,黃素珍,楊智惠,97/08/25,保留意見--依被投資公司未經會計師查核報告認列投資損益
2008,2,1325,恒大,勤 業 眾 信 會 計 師 事 務 所,蕭 天 厚,張 瑞 娜,97/07/25,保留意見--依被投資公司未經會計師查核報告認列投資損益
2008,2,1326,台化,安永會計師事務所,林麗凰,鄭戊水,97/08/15,保留意見--依被投資公司未經會計師查核報告認列投資損益
2008,2,1402,遠東新,勤業眾信會計師事務所,施景彬,吳恩銘,97/08/11,保留意見--依被投資公司未經會計師查核報告認列投資損益
2008,2,1409,新纖,勤業眾信會計師事務所,"王錦燕 (YYY代表會計�/td>陳慧銘 (YYY代表會計�/td>97/08/22
修正式無保留意見--採用其他會計師查核且欲區分責任","陳慧銘 (YYY代表會計�/td>97/08/22
修正式無保留意見--採用其他會計師查核且欲區分責任",97/08/22,修正式無保留意見--採用其他會計師查核且欲區分責任
2008,2,1410,南染,資誠會計師事務所,吳漢期,周哲毅,97/08/20,保留(附加其他事項說明段)--前期由其他會計師查核、依被投資公司未經會計師查核報告認列投資損益
2008,2,1413,宏洲纖維,立本台灣聯合會計師事務所,柯俊輝,陳玉芳,97/08/27,無保留意見
2008,2,1414,東和,安侯建業會計師事務所,陳國宗,楊博任,97/08/12,無保留意見
2008,2,1416,廣豐,第一聯合會計師事務所,邱繼盛,張福郎,97/08/05,保留意見--依被投資公司未經會計師查核報告認列投資損益
2008,2,1417,嘉裕,勤業眾信會計師事務所,郭政弘,邵志明,97/07/30,保留意見--依被投資公司未經會計師查核報告認列投資損益
2008,2,1418,東華,勤業眾信會計師事務所,林谷同,陳杰忠,97/08/13,保留意見--適用新公報、依被投資公司未經會計師查核報告認列投資損益
2008,2,1419,新紡,勤業眾信會計師事務所,陳慧銘,林宜慧,97/07/25,無保留意見
2008,2,1423,利華羊毛,安永會計師事務所,賴明陽,戴興鉦,97/08/01,保留意見--依被投資公司未經會計師查核報告認列投資損益
2008,2,1432,大魯閣,資誠會計師事務所,周筱姿,蕭金木,97/08/31,保留(附加其他事項說明段)--採用其他會計師查核且欲區分責任、繼續經營假設有疑慮、欲強調某一事項、依被投資公司未經會計師查核報告認列投資損益
2008,2,1434,福懋興業,安 永會 計 師 事 務 所,鄭戊水,林麗凰,97/08/14,保留意見--依被投資公司未經會計師查核報告認列投資損益
2008,2,1435,中福國際,勤業眾信會計師事務所,陳照敏會計師,劉江抱會計師,97/08/07,保留意見--依被投資公司未經會計師查核報告認列投資損益
2008,2,1436,華友聯,勤業眾信會計師事務所,吳恩銘,施景彬,97/07/22,無保留意見
2008,2,1437,勤益投控,安侯建業會計師事務所,呂莉莉,關春修,97/08/11,修正式無保留意見--採用其他會計師查核且欲區分責任
2008,2,1438,裕豐,安泰聯合會計師事務所,萬文慧,陳兆宏,97/08/20,保留(附加其他事項說明段)--繼續經營假設有疑慮、適用新公報、依被投資公司未經會計師查核報告認列投資損益
2008,2,1439,中和羊毛,致遠會計師事務所,"戴興鉦 (YYY代表會計�/td>黃建澤 (YYY代表會計�/td>97/08/06
無保留意見","黃建澤 (YYY代表會計�/td>97/08/06
無保留意見",97/08/06,無保留意見
2008,2,1440,南紡,資誠會計師事務所,林姿妤,林億彰,97/08/18,保留意見--依被投資公司未經會計師查核報告認列投資損益
2008,2,1441,大東紡織,安侯建業會計師事務所,吳秋華,寇惠植,97/08/14,保留意見--依被投資公司未經會計師查核報告認列投資損益
2008,2,1442,名軒,惠 眾 會 計 師 事 務 所,盧聯生,項文婷,97/08/22,修正式無保留意見--採用其他會計師查核且欲區分責任
2008,2,1443,立益紡織,第一聯合會計師事務所,甘有財,張福郎,97/08/11,保留意見--依被投資公司未經會計師查核報告認列投資損益
2008,2,1444,力麗,勤業眾信會計師事務所,邱明玉,盧啟昌,97/08/20,修正式無保留意見--採用其他會計師查核且欲區分責任
2008,2,1445,大宇紡織,勤業眾信會計師事務所,韋亮發,王小蕙,97/07/25,修正式無保留意見--會計原則變動
2008,2,1446,宏和,安 永 會 計 師 事 務 所,黃世杰,陳政初,97/08/18,無保留意見
2008,2,1447,力鵬,勤業眾信會計師事務所,邱明玉,盧啟昌,97/08/15,修正式無保留意見--採用其他會計師查核且欲區分責任
2008,2,1449,佳和實業,安侯建業會計師事務所,陳國宗,張嘉信,97/08/27,保留意見--依被投資公司未經會計師查核報告認列投資損益
2008,2,1451,年興紡織,勤業眾信會計師事務所,卓明信,吳恩銘,97/08/01,修正式無保留意見--會計原則變動
2008,2,1452,宏益,立本台灣聯合會計師事務所,"柯俊輝 (YYY代表會計�/td>陳玉芳 (YYY代表會計�/td>97/07/16
保留意見--依被投資公司未經會計師查核報告認列投資損益","陳玉芳 (YYY代表會計�/td>97/07/16
保留意見--依被投資公司未經會計師查核報告認列投資損益",97/07/16,保留意見--依被投資公司未經會計師查核報告認列投資損益
2008,2,1453,大將,勤業眾信會計師事務所,郭榮芳,鄧治萍,97/08/25,保留意見--適用新公報、依被投資公司未經會計師查核報告認列投資損益
2008,2,1454,台富,勤業眾信會計師事務所,游素環,林義峰,97/07/22,無保留意見
2008,2,1455,集盛,第 一 聯 合 會 計 師 事 務 所,蕭英嘉,張福郎,97/07/25,修正式無保留意見--會計原則變動
2008,2,1456,怡華,惠 眾 會 計 師 事 務 所,盧聯生(YYY代表會計師,項文婷(YYY代表會計師,97/08/22,保留意見--依被投資公司未經會計師查核報告認列投資損益
2008,2,1457,宜進,安侯建業會計師事務所,張淑瑩,曾國禓,97/08/28,保留意見--依被投資公司未經會計師查核報告認列投資損益
2008,2,1459,聯發紡織,勤業眾信會計師事務所,黃 海 悅,林 谷 同,97/08/08,保留意見--依被投資公司未經會計師查核報告認列投資損益
2008,2,1460,宏遠,勤業眾信會計師事務所,郭麗園,施景彬,97/08/08,保留意見--依被投資公司未經會計師查核報告認列投資損益
2008,2,1463,強盛染整,安侯建業會計師事務所,魏忠華,吳美萍,97/08/25,保留意見--依被投資公司未經會計師查核報告認列投資損益
2008,2,1464,得力實業,勤 業 眾 信 會 計 師 事 務 所,李季珍,龔俊吉,97/08/05,無保留意見
2008,2,1465,偉全實業,立 本 台 灣 聯 合 會 計 師 事 務 所,劉克宜,許坤錫,97/08/09,修正式無保留意見--會計原則變動
2008,2,1466,聚隆,建智聯合會計師事務所,紀敏滄,陳靜宜,97/07/30,保留意見--依被投資公司未經會計師查核報告認列投資損益
2008,2,1467,南緯實業,安侯建業會計師事務所,簡蒂暖,吳昭德,97/08/20,保留意見--依被投資公司未經會計師查核報告認列投資損益
2008,2,1468,昶和纖維,勤業眾信會計師事務所,許庭禎,何瑞軒,97/08/20,保留意見--依被投資公司未經會計師查核報告認列投資損益
2008,2,1469,理隆纖維,資誠會計師事務所,蔡金拋,邱昭賢,97/08/22,保留意見--依被投資公司未經會計師查核報告認列投資損益
2008,2,1470,大統染,勤業眾信會計師事務所,陳杰忠,林谷同,97/08/08,保留意見--依被投資公司未經會計師查核報告認列投資損益
2008,2,1471,首利,資誠會計師事務所,吳漢期,蕭春鴛,97/08/25,保留意見--依被投資公司未經會計師查核報告認列投資損益
2008,2,1472,三洋紡,勤業眾信會計師事務所,"林谷同 (YYY代表會計�/td>黃海悅 (YYY代表會計�/td>97/08/23
保留意見--依被投資公司未經會計師查核報告認列投資損益","黃海悅 (YYY代表會計�/td>97/08/23
保留意見--依被投資公司未經會計師查核報告認列投資損益",97/08/23,保留意見--依被投資公司未經會計師查核報告認列投資損益
2008,2,1473,台南企業,資誠會計師事務所,劉子猛,林姿妤,97/08/20,保留(附加其他事項說明段)--會計原則變動、依被投資公司未經會計師查核報告認列投資損益
2008,2,1474,弘裕,建智聯合會計師事務所,紀敏滄,陳靜宜,97/08/03,無保留意見
2008,2,1475,本盟光電,資誠會計師事務所,翁世榮,張淑瓊,97/08/27,保留意見--依被投資公司未經會計師查核報告認列投資損益
2008,2,1476,儒鴻,安侯建業會計師事務所,吳秋華,曾國禓,97/08/22,保留意見--依被投資公司未經會計師查核報告認列投資損益
2008,2,1477,聚陽實業,安侯建業會計師事務所,陳蓓琪,陳雅琳,97/08/26,保留意見--依被投資公司未經會計師查核報告認列投資損益
2008,2,1503,士電,勤業眾信會計師事務所,許庭禎,郭文吉,97/08/07,保留意見--依被投資公司未經會計師查核報告認列投資損益
2008,2,1504,東元電機,資誠會計師事務所,高文宏,支秉鈞,97/08/22,保留(附加其他事項說明段)--採用其他會計師查核且欲區分責任、依被投資公司未經會計師查核報告認列投資損益
2008,2,1506,正道,安侯建業會計師事務所,"林琬琬 (YYY代表會計�/td>連淑凌 (YYY代表會計�/td>97/08/29
保留意見--依被投資公司未經會計師查核報告認列投資損益","連淑凌 (YYY代表會計�/td>97/08/29
保留意見--依被投資公司未經會計師查核報告認列投資損益",97/08/29,保留意見--依被投資公司未經會計師查核報告認列投資損益
2008,2,1507,永大機電,建昇財稅聯合會計師事務所,林昇平,蔡季嫻,97/08/14,修正式無保留意見--採用其他會計師查核且欲區分責任
2008,2,1512,瑞利,勤 業 眾 信 會 計 師 事 務 所,吳秋燕,曾光敏,97/08/21,無保留意見
2008,2,1513,中興電,鼎信聯合會計師事務所,林春枝,林金鳳,97/08/13,無保留意見
2008,2,1514,亞力電機,惠眾會計師事務所,卓敏枝,洪佑伶,97/08/18,保留意見--依被投資公司未經會計師查核報告認列投資損益
2008,2,1515,力山,安侯建業會計師事務所,張字信,魏忠華,97/08/26,保留意見--依被投資公司未經會計師查核報告認列投資損益
2008,2,1516,川飛,安侯建業會計師事務所,張字信,于紀隆,97/08/29,保留意見--依被投資公司未經會計師查核報告認列投資損益
2008,2,1517,利奇機械,勤業眾信會計師事務所,成德潤,羅瑞霖,97/08/09,修正式無保留意見--會計原則變動
2008,2,1519,華城電機,勤業眾信會計師事務所,李東峰,郭政弘,97/08/08,保留(附加其他事項說明段)--會計原則變動、依被投資公司未經會計師查核報告認列投資損益
2008,2,1521,大億,勤業眾信會計師事務所,黃李松,李季珍,97/08/18,修正式無保留意見--欲強調某一事項
2008,2,1522,堤維西,安永會計師事務所,黃世杰,陳政初,97/08/12,保留意見--依被投資公司未經會計師查核報告認列投資損益
2008,2,1524,耿鼎企業,正風聯合會計師事務所,鄭憲修,曾國富,97/08/13,保留意見--依被投資公司未經會計師查核報告認列投資損益
2008,2,1525,江申工業,勤業眾信會計師事務所,郭政弘,許秀明,97/07/15,保留意見--依被投資公司未經會計師查核報告認列投資損益
2008,2,1526,日馳,立本台灣聯合會計師事務所,柯俊輝,陳玉芳,97/08/12,保留意見--依被投資公司未經會計師查核報告認列投資損益
2008,2,1527,鑽全,安永會計師事務所,林鴻光,嚴文筆,98/04/24,修正式無保留意見--會計原則變動
2008,2,1528,恩德,安 侯 建 業 會 計 師 事 務 所,俞 安 恬,許 育 峰,97/08/18,保留(附加其他事項說明段)--會計原則變動、適用新公報、依被投資公司未經會計師查核報告認列投資損益
2008,2,1529,樂士,建智聯合會計師事務所,陳宇頌,周芳文,97/08/25,無保留意見
2008,2,1530,亞崴機電,敬業會計師事務所,吳麗容會計師,黃智敏會計師,97/07/18,保留意見--依被投資公司未經會計師查核報告認列投資損益
2008,2,1531,高林股,勤業眾信會計師事務所,洪玉美,陳清祥,97/08/06,保留意見--依被投資公司未經會計師查核報告認列投資損益
2008,2,1532,勤美,安侯建業會計師事務所,楊美雪,陳雅琳,97/08/27,保留意見--依被投資公司未經會計師查核報告認列投資損益
2008,2,1533,車王電,資誠會計師事務所,蕭珍琪,張志安,97/08/15,保留(附加其他事項說明段)--會計原則變動、依被投資公司未經會計師查核報告認列投資損益
2008,2,1535,中宇,勤業眾信會計師事務所,邱慧吟 (勤業眾信代表,江佳玲 (勤業眾信代表,97/07/14,保留意見--依被投資公司未經會計師查核報告認列投資損益
2008,2,1536,和大工業,資誠會計師事務所,洪淑華,張志安,97/08/26,保留(附加其他事項說明段)--會計原則變動、依被投資公司未經會計師查核報告認列投資損益
2008,2,1537,廣隆光電,資誠會計師事務所,洪淑華,張志安,97/08/26,無保留意見
2008,2,1538,正峰新,亞 東 聯 合 會 計 師 事 務 所,呂正樂,林鴻基,97/08/22,修正式無保留意見--會計原則變動、欲強調某一事項
2008,2,1539,巨庭機械,鼎 信 聯 合 會 計 師 事 務 所,黃素絹,蕭溪明,97/08/06,保留意見--依被投資公司未經會計師查核報告認列投資損益
2008,2,1540,喬福機械,資誠會計師事務所,洪淑華,張志安,97/08/22,無保留意見
2008,2,1541,錩泰,安 永 會 計 師 事 務 所,嚴文筆,?清淵,97/08/08,無保留意見
2008,2,1558,伸興,安 永 會 計 師 事 務 所,嚴 文 筆,涂 清 淵,97/08/11,保留意見--依被投資公司未經會計師查核報告認列投資損益
2008,2,1560,中砂,勤業眾信會計師事務所,張清福,陳清祥,97/07/21,修正式無保留意見--欲強調某一事項
2008,2,1568,倉佑,勤業眾信會計師事務所,江佳玲,曾光敏,97/08/15,保留意見--依被投資公司未經會計師查核報告認列投資損益
2008,2,1582,信錦,勤 業 眾 信 會 計 師 事 務 所,李東峰,楊靜婷,97/08/01,保留(附加其他事項說明段)--會計原則變動、依被投資公司未經會計師查核報告認列投資損益
2008,2,1583,程泰,敬 業 會 計 師 事 務 所,王日春,黃勝義,97/07/21,保留意見--適用新公報、依被投資公司未經會計師查核報告認列投資損益
2008,2,1603,華電,勤業眾信會計師事務所,蕭天厚,張瑞娜,97/08/08,保留意見--依被投資公司未經會計師查核報告認列投資損益
2008,2,1604,聲寶,勤 業 眾 信 會 計 師 事 務 所,徐  文  亞,楊　民　賢,97/08/22,保留意見--依被投資公司未經會計師查核報告認列投資損益
2008,2,1605,華新,勤業眾信會計師事務所,邱明玉,盧啟昌,97/08/08,修正式無保留意見--會計原則變動
2008,2,1608,華榮,安侯建業會計師事務所,楊博任,許振隆,97/08/08,保留(附加其他事項說明段)--會計原則變動、依被投資公司未經會計師查核報告認列投資損益
2008,2,1609,大亞電線,群 智 聯 合 會 計 師 事 務 所,黃奕睿,莊景福,97/08/11,修正式無保留意見--採用其他會計師查核且欲區分責任
2008,2,1611,中電,群信聯 合 會 計 師 事 務 所,李仍晃,謝文益,97/08/07,保留意見--依被投資公司未經會計師查核報告認列投資損益
2008,2,1612,宏泰,安永會計師事務所,佟韻玲,李明昱,97/08/15,保留意見--依被投資公司未經會計師查核報告認列投資損益
2008,2,1613,台一,安侯建業會計師事務所,曾國禓,張淑瑩,97/08/22,保留意見--依被投資公司未經會計師查核報告認列投資損益
2008,2,1614,三洋電,第一聯合會計師事務所,高佩,張福郎,97/07/25,修正式無保留意見--採用其他會計師查核且欲區分責任、會計原則變動
2008,2,1615,大山,安侯建業會計師事務所,連淑凌,楊柳鋒,97/08/15,無保留意見
2008,2,1616,億泰,安侯建業會計師事務所,魏忠華,陳振乾,97/08/27,無保留意見
2008,2,1617,榮星電線,安 侯 建 業 會 計 師 事 務 所,方惠玲,陳惠媛,97/08/05,保留意見--依被投資公司未經會計師查核報告認列投資損益
2008,2,1618,合機公司,勤 業 眾 信 會 計 師 事 務 所,蔡宏祥,翁榮隨,97/08/21,無保留意見
2008,2,1701,中化,資誠會計師事務所,林鈞堯,王照明,97/08/20,保留意見--依被投資公司未經會計師查核報告認列投資損益
2008,2,1702,南僑化工,安侯建業會計師事務所,黃柏淑,俞安恬,97/08/20,保留意見--依被投資公司未經會計師查核報告認列投資損益
2008,2,1704,榮化,勤業眾信會計師事務所,郭 文 吉(YYY代表會計,許 庭 禎(YYY代表會計,97/08/13,保留意見--依被投資公司未經會計師查核報告認列投資損益
2008,2,1707,葡萄王,大中國際聯合會計師事務所,許伯彥,李聰明,97/07/25,保留意見--依被投資公司未經會計師查核報告認列投資損益
2008,2,1708,東鹼,安侯建業會計師事務所,林秀玉,唐慈杰,97/08/06,保留意見--依被投資公司未經會計師查核報告認列投資損益
2008,2,1709,和益化工,立本台灣聯合會計師事務所,陳玉芳,柯俊榮,97/07/25,保留意見--依被投資公司未經會計師查核報告認列投資損益
2008,2,1710,東聯,勤業眾信會計師事務所,范有偉,戴信維,97/08/07,保留意見--依被投資公司未經會計師查核報告認列投資損益
2008,2,1711,永光化學,安侯建業會計師事務所,林秀玉,唐慈杰,97/08/12,保留意見--依被投資公司未經會計師查核報告認列投資損益
2008,2,1712,興農,勤 業 眾 信 會 計 師 事 務 所,曾 棟 鋆,吳 麗 冬,97/08/07,保留意見--依被投資公司未經會計師查核報告認列投資損益
2008,2,1713,國化,安永會計師事務所,賴明陽,戴興鉦,97/08/11,無保留意見
2008,2,1714,和桐化學,資誠會計師事務所,王照明,翁世榮,97/08/27,保留意見--依被投資公司未經會計師查核報告認列投資損益
2008,2,1715,萬洲化學,資誠會計師事務所,蔡金拋,杜佩玲,97/08/21,保留(附加其他事項說明段)--欲強調某一事項、依被投資公司未經會計師查核報告認列投資損益
2008,2,1717,長興材料,資誠會計師事務所,王國華(YYY代表會計師,林姿妤(YYY代表會計師,97/08/20,保留意見--依被投資公司未經會計師查核報告認列投資損益
2008,2,1718,中纖,勤 業 眾 信 會 計 師 事 務 所,徐文亞,王自軍,97/08/22,保留意見--依被投資公司未經會計師查核報告認列投資損益
2008,2,1720,生達化學,資誠會計師事務所,林姿妤,林億彰,97/08/21,保留意見--依被投資公司未經會計師查核報告認列投資損益
2008,2,1721,三晃,勤 業 眾 信 會 計 師 事 務 所,"吳麗冬 (YYY代表會計�/td>羅瑞霖 (YYY代表會計�/td>97/07/31
無保留意見","羅瑞霖 (YYY代表會計�/td>97/07/31
無保留意見",97/07/31,無保留意見
2008,2,1722,台肥,正風聯合會計師事務所,丁鴻勛,賴永吉,97/08/11,保留意見--依被投資公司未經會計師查核報告認列投資損益
2008,2,1723,中碳,勤業眾信會計師事務所,曾光敏,江佳玲,97/07/14,修正式無保留意見--會計原則變動
2008,2,1724,台硝,資誠會計師事務所,李燕娜,曾國華,97/08/04,保留意見--依被投資公司未經會計師查核報告認列投資損益
2008,2,1725,元禎,勤業眾信會計師事務所,張耿禧,仲  偉,97/08/08,修正式無保留意見--會計原則變動
2008,2,1726,永記造漆,集智會計師事務所,柯宗立,林來福,97/08/01,修正式無保留意見--採用其他會計師查核且欲區分責任
2008,2,1727,中華化學,安 永 會 計 師 事 務 所,佟韻玲,鄭戊水,97/07/25,保留意見--依被投資公司未經會計師查核報告認列投資損益
2008,2,1729,必翔實業,勤業眾信會計師事務所,郭政弘,邵志明,97/07/29,保留意見--依被投資公司未經會計師查核報告認列投資損益
2008,2,1730,花仙子,鼎信聯合會計師事務所,林松樹,王昌勝,97/07/23,保留意見--依被投資公司未經會計師查核報告認列投資損益
2008,2,1731,美吾華,廣信益群會 計 師 事 務 所,陳永琳,郭欣訓,97/08/15,保留意見--適用新公報、依被投資公司未經會計師查核報告認列投資損益
2008,2,1732,毛寶,資誠會計師事務所,吳郁隆,周哲毅,97/08/25,保留(附加其他事項說明段)--前期由其他會計師查核、依被投資公司未經會計師查核報告認列投資損益
2008,2,1733,五鼎,勤 業 眾 信 會 計 師 事 務 所,林鴻鵬,黃樹傑,97/08/01,修正式無保留意見--會計原則變動
2008,2,1734,杏輝藥品,鼎信聯 合 會 計 師 事 務 所,諶清,黃志成,97/08/02,無保留意見
2008,2,1735,日勝化,安永會計師事務所,林鴻光,(二余)清淵,97/08/19,保留意見--依被投資公司未經會計師查核報告認列投資損益
2008,2,1736,喬山健康,安 永 會 計 師 事 務 所,林鴻光,嚴文筆,97/08/27,保留意見--依被投資公司未經會計師查核報告認列投資損益
2008,2,1737,臺鹽,勤業眾信會計師事務所,黃李松,李季珍,97/08/01,修正式無保留意見--會計原則變動
2008,2,1762,中化合成,群信聯合會計師事務所,謝文益,李仍晃,97/08/08,保留意見--依被投資公司未經會計師查核報告認列投資損益
2008,2,1773,勝一化工,建 興 聯 合 會 計 師 事 務 所,謝仁耀,黃鈴雯,97/08/15,保留(附加其他事項說明段)--會計原則變動、依被投資公司未經會計師查核報告認列投資損益
2008,2,1776,展宇,勤業眾信會計師事務所,陳明煇,林鴻鵬,97/08/05,保留意見--適用新公報、依被投資公司未經會計師查核報告認列投資損益
2008,2,1786,科妍,資信聯合會計師事務所,陳榮華,蕭明芳,97/08/15,修正式無保留意見--繼續經營假設有疑慮、前期由其他會計師查核
2008,2,1802,台玻,安永會計師事務所,蕭翠慧,林麗凰,97/08/19,保留意見--依被投資公司未經會計師查核報告認列投資損益
2008,2,1805,寶徠,誠信聯合會計師事務所,陳功源,曾裕,97/08/21,保留意見--依被投資公司未經會計師查核報告認列投資損益
2008,2,1806,冠軍,安侯建業會計師事務所,賴麗真,簡蒂暖,97/08/21,保留意見--依被投資公司未經會計師查核報告認列投資損益
2008,2,1808,潤隆,安侯建業會計師事務所,簡蒂暖,曾國禓,97/08/08,無保留意見
2008,2,1809,中釉,勤業眾信會計師事務所,賴冠仲,蔡宏祥,97/08/26,保留意見--依被投資公司未經會計師查核報告認列投資損益
2008,2,1810,和成,安侯建業 會 計 師 事 務 所,許淑敏,楊柳鋒,97/08/18,保留意見--依被投資公司未經會計師查核報告認列投資損益
2008,2,1902,台紙,勤業眾信會計師事務所,蔡振財,柯志賢,97/07/25,保留意見--依被投資公司未經會計師查核報告認列投資損益
2008,2,1903,士紙,惠眾會計師事務所,卓敏枝,盧聯生,97/07/30,無保留意見
2008,2,1904,正隆,安侯建業會計師事務所,黃耀明,魏忠華,97/08/21,保留意見--依被投資公司未經會計師查核報告認列投資損益
2008,2,1905,華紙,安 侯 建 業 會 計 師 事 務 所,俞安恬會計師,許育峰會計師,97/07/21,修正式無保留意見--會計原則變動
2008,2,1906,寶隆,立本台灣聯合會計師事務所,陶鴻文,曾炳霖,97/07/09,無保留意見
