年,季,公司代號,公司簡稱,簽證會計師事務所名稱,簽證會計師,簽證會計師,核閱或查核日期,核閱或查核報告類型
2012,4,1446,宏和,安永聯合會計師事務所,胡子仁,黃世杰,102/03/18,無保留意見
2012,4,1447,力鵬,勤業眾信聯合會計師事務所,余鴻賓,洪國田,102/03/25,修正式無保留意見--採用其他會計師查核且欲區分責任
2012,4,1449,佳和實業,安 侯 建 業 聯 合 會 計 師 事 務 所,許振隆,張嘉信,102/03/29,修正式無保留意見--採用其他會計師查核且欲區分責任
2012,4,1451,年興紡織,勤業眾信聯合會計師事務所,施景彬,卓明信,102/03/19,無保留意見
2012,4,1452,宏益,立本台灣聯合會計師事務所,柯俊輝,王麗燕,102/02/25,無保留意見
2012,4,1453,大將,勤業眾信聯合會計師事務所,劉水恩,楊靜婷,102/03/25,無保留意見
2012,4,1454,台富,勤業眾信聯合會計師事務所,游素環,龔雙雄,102/03/20,無保留意見
2012,4,1455,集盛,國富浩華聯合會計師事務所,蕭英嘉,張福郎,102/03/15,無保留意見
2012,4,1456,怡華,惠眾聯合會計師事務所,項文婷,林欣如,102/03/28,無保留意見
2012,4,1457,宜進,安侯建業聯合會計師事務所,陳宗哲,張淑瑩,102/03/25,無保留意見
2012,4,1459,聯發紡織,勤業眾信聯合會計師事務所,林谷同,劉永富,102/03/22,無保留意見
2012,4,1460,宏遠,勤業眾信聯合會計師事務所,郭麗園,施景彬,102/03/14,修正式無保留意見--採用其他會計師查核且欲區分責任
2012,4,1463,強盛染整,安侯建業聯合會計師事務所,陳振乾,吳美萍,102/03/22,無保留意見
2012,4,1464,得力實業,勤業眾信聯合會計師事務所,廖鴻儒,龔俊吉,102/03/25,無保留意見
2012,4,1465,偉全實業,立本台灣聯合會計師事務所,劉克宜,張書成,102/03/28,無保留意見
2012,4,1466,聚隆,建智聯合會計師事務所,黃祥穎,紀敏滄,102/03/11,無保留意見
2012,4,1467,南緯實業,安侯建業聯合會計師事務所,簡蒂暖,吳昭德,102/03/25,修正式無保留意見--採用其他會計師查核且欲區分責任
2012,4,1468,昶和纖維,勤業眾信聯合會計師事務所,許庭禎,蔡宏祥,102/03/25,無保留意見
2012,4,1469,理隆纖維,資誠聯合會計師事務所,杜佩玲,王輝賢,102/03/28,無保留意見
2012,4,1470,大統染,勤業眾信聯合會計師事務所,林谷同,劉永富,102/03/21,無保留意見
2012,4,1471,首利,資誠聯合會計師事務所,徐聖忠,徐永堅,102/03/28,無保留意見
2012,4,1472,三洋紡,勤業眾信聯合會計師事務所,林谷同,劉永富,102/03/28,修正式無保留意見--欲強調某一事項
2012,4,1473,台南企業,資誠聯合會計師事務所,林姿妤,李明憲,102/03/28,無保留意見
2012,4,1474,弘裕,資誠聯合會計師事務所,蕭珍琪,薛守宏,102/03/27,無保留意見
2012,4,1475,本盟光電,資誠聯合會計師事務所,張淑瓊,林鈞堯,102/03/25,無保留意見
2012,4,1476,儒鴻,安侯建業聯合會計師事務所,寇惠植,吳秋華,102/03/22,無保留意見
2012,4,1477,聚陽實業,安侯建業聯合會計師事務所,陳蓓琪,林恒昇,102/03/27,修正式無保留意見--採用其他會計師查核且欲區分責任
2012,4,1503,士電,勤業眾信聯合會計師事務所,許庭禎,劉建良,102/03/01,無保留意見
2012,4,1504,東元電機,資誠聯合會計師事務所,支秉鈞,曾惠瑾,102/03/26,修正式無保留意見--採用其他會計師查核且欲區分責任
2012,4,1506,正道,勤業眾信聯合會計師事務所,張清福,蔡振財,102/03/13,修正式無保留意見--採用其他會計師查核且欲區分責任
2012,4,1507,永大機電,建昇財稅聯合會計師事務所,陳仁基,陳光慧,102/03/26,無保留意見
2012,4,1512,瑞利,勤業眾信聯合會計師事務所,郭麗園,陳珍麗,102/03/22,無保留意見
2012,4,1513,中興電,鼎信聯合會計師事務所,林金鳳,張亞荃,102/03/27,無保留意見
2012,4,1514,亞力電機,惠眾聯合會計師事務所,卓敏枝,項文婷,102/03/28,修正式無保留意見--採用其他會計師查核且欲區分責任
2012,4,1515,力山,安侯建業聯合會計師事務所,郭士華,張字信,102/03/27,修正式無保留意見--採用其他會計師查核且欲區分責任
2012,4,1516,川飛,弘基聯合會計師事務所,周維憲,莊俊華,102/03/20,無保留意見
2012,4,1517,利奇機械,勤業眾信聯合會計師事務所,吳麗冬,成德潤,102/03/27,無保留意見
2012,4,1519,華城電機,勤業眾信聯合會計師事務所,張敬人,楊靜婷,102/03/22,無保留意見
2012,4,1521,大億,勤業眾信聯合會計師事務所,李季珍,龔俊吉,102/03/25,無保留意見
2012,4,1522,堤維西,安永聯合會計師事務所,胡子仁,黃世杰,102/03/29,修正式無保留意見--採用其他會計師查核且欲區分責任
2012,4,1524,耿鼎企業,正風聯合會計師事務所,曾國富,丁鴻勛,102/03/22,無保留意見
2012,4,1525,江申工業,勤業眾信聯合會計師事務所,許秀明,林淑婉,102/03/21,修正式無保留意見--採用其他會計師查核且欲區分責任
2012,4,1526,日馳,調和聯合會計師事務所,吳昆益,吳佳鴻,102/03/28,無保留意見
2012,4,1527,鑽全,安侯建業聯合會計師事務所,陳　君　滿,郭　士　華,102/03/21,無保留意見
2012,4,1528,恩德,安 侯 建 業 聯 合 會 計 師 事 務 所,黃柏淑,林秀玉,102/03/27,修正式無保留意見--採用其他會計師查核且欲區分責任
2012,4,1529,樂士,卓群聯合會計師事務所,韋月桂,邢國震,102/03/28,無保留意見
2012,4,1530,亞崴機電,建智聯合會計師事務所,陳貴端,易昌運,102/03/20,修正式無保留意見--採用其他會計師查核且欲區分責任
2012,4,1531,高林股,勤業眾信聯合會計師事務所,林安惠,張清福,102/03/28,無保留意見
2012,4,1532,勤美,安侯建業聯合會計師事務所,簡蒂暖,曾國禓,102/03/29,修正式無保留意見--採用其他會計師查核且欲區分責任、欲強調某一事項
2012,4,1533,車王電,資誠聯合會計師事務所,楊明經,薛守宏,102/03/27,修正式無保留意見--採用其他會計師查核且欲區分責任
2012,4,1535,中宇,勤業眾信聯合會計師事務所,江佳玲,郭麗園,102/03/21,無保留意見
2012,4,1536,和大工業,資誠聯合會計師事務所,蕭珍琪,薛守宏,102/03/27,修正式無保留意見--採用其他會計師查核且欲區分責任
2012,4,1537,廣隆光電,資誠聯合會計師事務所,楊明經,薛守宏,102/03/22,修正式無保留意見--採用其他會計師查核且欲區分責任
2012,4,1538,正峰新,安侯建業聯合會計師事務所,寇惠植,陳蓓琪,102/03/26,修正式無保留意見--欲強調某一事項
2012,4,1539,巨庭機械,鼎信聯合會計師事務所,林明壽,黃素絹,102/03/27,無保留意見
2012,4,1540,喬福機械,資誠聯合會計師事務所,楊明經,李燕娜,102/03/28,無保留意見
2012,4,1541,錩泰,安永聯合會計師事務所,林鴻光,涂清淵,102/03/25,無保留意見
2012,4,1558,伸興,安永聯合會計師事務所,涂清淵,林鴻光,102/03/11,無保留意見
2012,4,1560,中砂,勤業眾信聯合會計師事務所,蔡振財,林安惠,102/02/27,無保留意見
2012,4,1568,倉佑,勤業眾信聯合會計師事務所,江佳玲,陳珍麗,102/03/22,修正式無保留意見--欲強調某一事項
2012,4,1582,信錦,勤業眾信聯合會計師事務所,張敬人,劉水恩,102/03/21,修正式無保留意見--採用其他會計師查核且欲區分責任
2012,4,1583,程泰,國富浩華聯合會計師事務所,王日春,黃勝義,102/03/20,修正式無保留意見--採用其他會計師查核且欲區分責任
2012,4,1603,華電,勤業眾信聯合會計師事務所,陳照敏,劉江抱,102/03/22,無保留意見
2012,4,1604,聲寶,勤業眾信聯合會計師事務所,龔雙雄,陳慧銘,102/03/26,無保留意見
2012,4,1605,華新,勤業眾信聯合會計師事務所,邱明玉,洪國田,102/03/21,修正式無保留意見--採用其他會計師查核且欲區分責任
2012,4,1608,華榮,安侯建業聯合會計師事務所,許振隆,陳國宗,102/03/19,無保留意見
2012,4,1609,大亞電線,群智聯合會計事務所,黃奕睿,呂松裕,102/03/28,修正式無保留意見--採用其他會計師查核且欲區分責任
2012,4,1611,中電,勤業眾信聯合會計師事務所,鄭旭然,陳麗琦,102/02/27,修正式無保留意見--採用其他會計師查核且欲區分責任
2012,4,1612,宏泰,安永聯合會計師事務所,張 志 銘,傅 文 芳,102/03/21,修正式無保留意見--採用其他會計師查核且欲區分責任
2012,4,1613,台一,安侯建業聯合會計師事務所,曾國禓,簡蒂暖,102/03/29,修正式無保留意見--採用其他會計師查核且欲區分責任
2012,4,1614,三洋電,國富浩華聯合會計師事務所,高佩,王戊昌,102/03/21,修正式無保留意見--採用其他會計師查核且欲區分責任
2012,4,1615,大山,安侯建業聯合會計師事務所,陳盈如,許淑敏,102/03/13,無保留意見
2012,4,1616,億泰,安侯建業聯合會計師事務所,陳振乾,于紀隆,102/03/25,無保留意見
2012,4,1617,榮星電線,安侯建業聯合會計師事務所,張嘉信,陳惠媛,102/03/18,無保留意見
2012,4,1618,合機公司,勤業眾信聯合會計師事務所,劉水恩,楊清鎮,102/03/25,無保留意見
2012,4,1701,中化,資誠聯合會計師事務所,林鈞堯,王照明,102/03/11,修正式無保留意見--採用其他會計師查核且欲區分責任
2012,4,1702,南僑化工,安侯建業聯合會計師事務所,黃柏淑,林秀玉,102/03/21,無保留意見
2012,4,1704,榮化,勤業眾信聯合會計師事務所,郭文吉,劉建良,102/03/29,無保留意見
2012,4,1707,葡萄王,大中國際聯合會計師事務所,許伯彥,溫明郁,102/03/26,修正式無保留意見--採用其他會計師查核且欲區分責任
2012,4,1708,東鹼,安侯建業聯合會計師事務所,黃柏淑,關春修,102/03/25,無保留意見
2012,4,1709,和益化工,立本台灣聯合會計師事務所,陳   玉   芳,陶   鴻   文,102/03/26,無保留意見
2012,4,1710,東聯,勤業眾信聯合會計師事務所,戴信維,施景彬,102/03/15,無保留意見
2012,4,1711,永光化學,安侯建業聯合會計師事務所,林秀玉,呂莉莉,102/03/28,修正式無保留意見--採用其他會計師查核且欲區分責任
2012,4,1712,興農,勤業眾信聯合會計師事務所,成德潤,蔣淑菁,102/03/20,無保留意見
2012,4,1713,國化,安永聯合會計師事務所,蕭 翠 慧,徐 榮 煌,102/03/15,無保留意見
2012,4,1714,和桐化學,資誠聯合會計師事務所,王照明,翁世榮,102/03/29,修正式無保留意見--採用其他會計師查核且欲區分責任
2012,4,1715,萬洲化學,資誠聯合會計師事務所,王輝賢,翁世榮,102/03/25,修正式無保留意見--採用其他會計師查核且欲區分責任、欲強調某一事項
2012,4,1717,長興材料,資誠聯合會計師事務所,林億彰,廖阿甚,102/03/26,修正式無保留意見--採用其他會計師查核且欲區分責任
2012,4,1718,中纖,勤業眾信聯合會計師事務所,徐文亞,王自軍,102/03/28,修正式無保留意見--採用其他會計師查核且欲區分責任、會計原則變動
2012,4,1720,生達化學,資誠聯合會計師事務所,林姿妤,李明憲,102/03/22,無保留意見
2012,4,1721,三晃,勤業眾信聯合會計師事務所,吳麗冬,成德潤,102/03/26,無保留意見
2012,4,1722,台肥,勤業眾信聯合會計師事務所,王儀雯,范有偉,102/03/26,修正式無保留意見--採用其他會計師查核且欲區分責任
2012,4,1723,中碳,勤業眾信聯合會計師事務所,郭麗園,江佳玲,102/03/20,無保留意見
2012,4,1724,台硝,資誠聯合會計師事務所,薛守宏,李燕娜,102/03/21,無保留意見
2012,4,1725,元禎,勤業眾信聯合會計師事務所,張耿禧,虞成全,102/03/22,無保留意見
2012,4,1726,永記造漆,展立聯合會計師事務所,柯宗立,陳文達,102/03/21,修正式無保留意見--採用其他會計師查核且欲區分責任、會計原則變動
2012,4,1727,中華化學,大中國際聯合會計師事務所,許伯彥,徐靖賢,102/03/26,無保留意見
2012,4,1729,必翔實業,勤業眾信聯合會計師事務所,邵志明,郭政弘,102/03/26,修正式無保留意見--採用其他會計師查核且欲區分責任
2012,4,1730,花仙子,鼎信聯合會計師事務所,吳孟達,林金鳳,102/03/13,無保留意見
2012,4,1731,美吾華,勤業眾信聯合會計師事務所,黃海悅,林谷同,102/02/27,修正式無保留意見--採用其他會計師查核且欲區分責任
2012,4,1732,毛寶,資誠聯合會計師事務所,阮呂曼玉,吳郁隆,102/03/26,無保留意見
2012,4,1733,五鼎,勤業眾信聯合會計師事務所,林鴻鵬,黃裕峰,102/03/22,無保留意見
2012,4,1734,杏輝藥品,鼎信聯合會計師事務所,張亞荃,林春枝,102/03/27,無保留意見
2012,4,1735,日勝化,安永聯合會計師事務所,林鴻光,(二余)清淵,102/03/18,無保留意見
2012,4,1736,喬山健康,安永聯合會計師事務所,黃世杰,涂清淵,102/03/18,無保留意見
2012,4,1737,臺鹽,勤業眾信聯合會計師事務所,廖鴻儒,龔俊吉,102/03/22,無保留意見
2012,4,1762,中化合成,資誠聯合會計師事務所,林鈞堯,王照明,102/03/06,修正式無保留意見--採用其他會計師查核且欲區分責任
2012,4,1773,勝一化工,國富浩華聯合會計師事務所,李   青   霖,蔡   淑   滿,102/03/22,修正式無保留意見--採用其他會計師查核且欲區分責任
2012,4,1776,展宇,勤業眾信聯合會計師事務所,方蘇立,葉東煇,102/04/19,修正式無保留意見--採用其他會計師查核且欲區分責任
2012,4,1783,和康生技,勤業眾信聯合會計師事務所,徐文亞,施錦川,102/03/20,無保留意見
2012,4,1786,科妍,安侯建業聯合會計師事務所,陳國宗,許振隆,102/03/27,無保留意見
2012,4,1789,台灣神隆,資誠聯合會計師事務所,劉子猛,林姿妤,102/03/22,無保留意見
2012,4,1802,台玻,安永聯合會計師事務所,王金來,梁益彰,102/03/18,無保留意見
2012,4,1805,寶徠,安侯建業聯合會計師事務所,賴麗真,陳嘉修,102/03/28,無保留意見
2012,4,1806,冠軍,安侯建業聯合會計師事務所,馬國柱,簡蒂暖,102/03/28,修正式無保留意見--採用其他會計師查核且欲區分責任
2012,4,1808,潤隆,安侯建業聯合會計師事務所,簡蒂暖,張淑瑩,102/02/26,無保留意見
2012,4,1809,中釉,勤業眾信聯合會計師事務所,蔡宏祥,楊清鎮,102/03/27,修正式無保留意見--採用其他會計師查核且欲區分責任
2012,4,1810,和成,安侯建業會計師事務所,許　淑　敏,楊  柳  鋒,102/03/29,修正式無保留意見--採用其他會計師查核且欲區分責任
2012,4,1817,凱撒衛浴,勤業眾信聯合會計師事務所,游素環,謝明忠,102/03/25,無保留意見
2012,4,1902,台紙,勤業眾信聯合會計師事務所,蔡振財,柯志賢,102/03/21,修正式無保留意見--採用其他會計師查核且欲區分責任
2012,4,1903,士紙,惠眾聯合會計師事務所,洪佑伶,盧聯生,102/03/11,無保留意見
2012,4,1904,正隆,安侯建業聯合會計師事務所,魏興海,吳美萍,102/03/25,修正式無保留意見--採用其他會計師查核且欲區分責任
2012,4,1905,華紙,勤業眾信聯合會計師事務所,林淑婉,郭政弘,102/03/14,修正式無保留意見--採用其他會計師查核且欲區分責任、前期由其他會計師查核
2012,4,1906,寶隆,立本台灣聯合會計師事務所,柯 俊 輝,王 慕 凡,102/03/22,修正式無保留意見--欲強調某一事項
2012,4,1907,永豐餘,勤業眾信聯合會計師事務所,林淑婉,邵志明,102/03/28,修正式無保留意見--採用其他會計師查核且欲區分責任
2012,4,1909,榮成,立本台灣聯合會計師事務所,張宜鈞,柯俊輝,102/03/25,修正式無保留意見--欲強調某一事項
2012,4,2002,中鋼,勤業眾信聯合會計師事務所,郭麗園,陳清祥,102/03/22,無保留意見
2012,4,2006,東和鋼鐵,安侯建業聯合會計師事務所,李慈慧,寇惠植,102/03/29,修正式無保留意見--採用其他會計師查核且欲區分責任
2012,4,2007,燁興公司,國富浩華聯合會計師事務所,黃 鈴 雯,李 青 霖,102/03/27,無保留意見
2012,4,2008,高興昌,安侯建業聯合會計師事務所,楊博任,陳惠媛,102/03/29,無保留意見
2012,4,2009,第一伸銅,安侯建業聯合會計師事務所,許振隆,陳國宗,102/03/19,無保留意見
2012,4,2010,春源鋼鐵,國富浩華聯合會計師事務所,王戊昌,甘有財,102/03/21,無保留意見
2012,4,2012,春雨,國富浩華聯合會計師事務所,黃鈴雯,劉奕宏,102/03/22,修正式無保留意見--採用其他會計師查核且欲區分責任
2012,4,2013,中鋼構,勤業眾信聯合會計師事務所,吳秋燕,陳珍麗,102/03/20,無保留意見
2012,4,2014,中鴻,勤業眾信聯合會計師事務所,郭麗園,江佳玲,102/03/18,無保留意見
2012,4,2015,豐興鋼鐵,安永聯合會計師事務所,林鴻光,黃世杰,102/02/04,修正式無保留意見--採用其他會計師查核且欲區分責任
2012,4,2017,官田鋼,勤業眾信聯合會計師事務所,廖鴻儒,李季珍,102/03/26,修正式無保留意見--採用其他會計師查核且欲區分責任
2012,4,2020,美亞鋼管,鼎信聯合會計師事務所,林春枝,張亞筌,102/03/26,無保留意見
2012,4,2022,聚亨,正風聯合會計師事務所,吳欣亮,周銀來,102/03/26,修正式無保留意見--採用其他會計師查核且欲區分責任
2012,4,2023,燁輝,國富浩華聯合會計師事務所,蔡淑滿,謝仁耀,102/03/27,修正式無保留意見--採用其他會計師查核且欲區分責任
2012,4,2024,志聯工業,安侯建業聯合會計師事務所,黃柏淑,林秀玉,102/03/27,無保留意見
2012,4,2025,千興,資誠聯合會計師事務所,林姿妤,劉子猛,102/03/25,無保留意見
2012,4,2027,大成鋼,勤業眾信聯合會計師事務所,邱慧吟,龔俊吉,102/03/27,修正式無保留意見--採用其他會計師查核且欲區分責任
2012,4,2028,威致鋼鐵,國富浩華聯合會計師事務所,蔡淑滿,劉奕宏,102/03/25,無保留意見
2012,4,2029,盛餘,勤業眾信聯合會計師事務所,邱慧吟,龔俊吉,102/03/14,修正式無保留意見--採用其他會計師查核且欲區分責任
2012,4,2030,彰源,勤業眾信聯合會計師事務所,成德潤,蔣淑菁,102/03/22,無保留意見
2012,4,2031,新光鋼,勤業眾信聯合會計師事務所,周以隆,陳昭伶,102/03/12,無保留意見
2012,4,2032,新鋼工業,國富浩華聯合會計師事務所,林志隆,甘有財,102/03/18,無保留意見
2012,4,2033,佳大世界,南台聯合會計師事務所,蔡玉琴會計師,張太元會計師,102/03/25,無保留意見
2012,4,2034,允強,中國財稅聯合會計師事務所,柯天賜,簡紹峰,102/03/29,修正式無保留意見--會計原則變動
2012,4,2038,海光企業,勤業眾信聯合會計師事務所,邱慧吟,江佳玲,102/03/15,修正式無保留意見--欲強調某一事項
2012,4,2049,上銀科技,勤業眾信聯合會計師事務所,顏曉芳,成德潤,102/03/25,無保留意見
2012,4,2059,川湖,勤業眾信聯合會計師事務所,江佳玲,吳秋燕,102/03/12,無保留意見
2012,4,2062,橋椿,勤業眾信聯合會計師事務所,蔣淑菁,成德潤,102/03/18,無保留意見
2012,4,2069,運錩,勤業眾信聯合會計師事務所,陳珍麗,陳珍麗,102/04/29,無保留意見
2012,4,2101,南港輪胎,正風聯合會計師事務所,周銀來,吳欣亮,102/03/22,無保留意見
2012,4,2102,泰豐輪胎,資誠聯合會計師事務所,翁世榮,吳德豐,102/03/15,無保留意見
2012,4,2103,台橡,安侯建業聯合會計師事務所,楊美雪,陳嘉修,102/03/14,無保留意見
2012,4,2104,中橡,勤業眾信聯合會計師事務所,吳怡君,郭政弘,102/03/26,修正式無保留意見--採用其他會計師查核且欲區分責任
2012,4,2105,正新,資誠聯合會計師事務所,張志安,吳德豐,102/03/26,無保留意見
