年,季,公司代號,公司簡稱,簽證會計師事務所名稱,簽證會計師,簽證會計師,核閱或查核日期,核閱或查核報告類型
2014,4,1321,大洋,安 侯 建 業 聯 合 會 計 師 事 務 所,李 慈 慧,余 聖 河,104/03/19,修正式無保留意見-採用其他會計師查核(核閱)報告且欲區分責任
2014,4,1323,永裕,勤業眾信聯合會計師事務所,廖鴻儒,龔俊吉,104/02/25,無保留意見
2014,4,1324,地球工業,安永聯合會計師事務所,張志銘,徐榮煌,104/03/27,無保留意見
2014,4,1325,恒大,勤業眾信聯合會計師事務所,陳照敏,姚勝雄,104/03/26,無保留意見
2014,4,1326,台化,資誠聯合會計師事務所,吳漢期,阮呂曼玉,104/03/20,修正式無保留意見-採用其他會計師查核(核閱)報告且欲區分責任
2014,4,1337,再生-KY,勤業眾信聯合會計師事務所,吳秋燕,龔俊吉,104/03/20,無保留意見
2014,4,1338,廣華-KY,安侯建業聯合會計師事務所,江忠儀,陳宜君,104/03/20,無保留意見
2014,4,1339,昭輝,勤業眾信聯合會計師事務所,顏曉芳,曾棟鋆,104/02/13,無保留意見
2014,4,1340,勝悅-KY,勤業眾信聯合會計師事務所,葉淑娟,卓明信,104/03/12,無保留意見
2014,4,1402,遠東新,勤業眾信聯合會計師事務所,施景彬,黃樹傑,104/03/19,修正式無保留意見-會計原則變動
2014,4,1409,新纖,勤業眾信聯合會計師事務所,王錦燕,施錦川,104/03/26,修正式無保留意見-採用其他會計師查核(核閱)報告且欲區分責任
2014,4,1410,南染,資誠聯合會計師事務所,阮呂曼玉,李運鞭,104/03/18,無保留意見
2014,4,1413,宏洲纖維,立本台灣聯合會計師事務所,柯俊輝,張鈞鈞,104/03/03,無保留意見
2014,4,1414,東和,勤業眾信聯合會計師事務所,鄭欽宗,張清福,104/03/12,無保留意見
2014,4,1416,廣豐,國富浩華聯合會計師事務所,王戊昌,高佩,104/03/31,修正式無保留意見-採用其他會計師查核(核閱)報告且欲區分責任
2014,4,1417,嘉裕,勤業眾信聯合會計師事務所,許秀明,陳杰忠,104/03/25,修正式無保留意見-採用其他會計師查核(核閱)報告且欲區分責任
2014,4,1418,東華,勤業眾信聯合會計師事務所,黃海悅,何瑞軒,104/03/19,無保留意見
2014,4,1419,新紡,勤業眾信聯合會計師事務所,李麗凰,謝明忠,104/03/23,無保留意見
2014,4,1423,利華羊毛,安永聯合會計師事務所,蕭翠慧,徐榮煌,104/03/26,無保留意見
2014,4,1432,大魯閣,資誠聯合會計師事務所,葉翠苗,王方瑜,104/03/24,修正式無保留意見-採用其他會計師查核(核閱)報告且欲區分責任
2014,4,1434,福懋興業,資誠聯合會計師事務所,吳漢期,阮呂曼玉,104/03/20,修正式無保留意見-採用其他會計師查核(核閱)報告且欲區分責任
2014,4,1435,中福國際,勤業眾信聯合會計師事務所,姚勝雄,陳昭伶,104/03/10,無保留意見
2014,4,1436,華友聯,勤業眾信聯合會計師事務所,郭麗園,龔俊吉,104/03/16,無保留意見
2014,4,1437,勤益投控,安侯建業聯合會計師事務所,呂莉莉,俞安恬,104/03/20,無保留意見
2014,4,1438,裕豐,安泰聯合會計師事務所,潘自新,蔡聰慧,104/03/20,無保留意見
2014,4,1439,中和羊毛,安永聯合會計師事務所,傅文芳,徐榮煌,104/03/25,無保留意見
2014,4,1440,南紡,資誠聯合會計師事務所,李明憲,劉子猛,104/03/19,修正式無保留意見-採用其他會計師查核(核閱)報告且欲區分責任
2014,4,1441,大東紡織,資誠聯合會計師事務所,周建宏,徐聖忠,104/03/20,修正式無保留意見-採用其他會計師查核(核閱)報告且欲區分責任
2014,4,1442,名軒,惠眾聯合會計師事務所,盧聯生,項文婷,104/03/24,修正式無保留意見-採用其他會計師查核(核閱)報告且欲區分責任
2014,4,1443,立益紡織,國富浩華聯合會計師事務所,邱繼盛,王戉昌,104/03/23,無保留意見
2014,4,1444,力麗,勤業眾信聯合會計師事務所,余鴻賓,洪國田,104/03/23,修正式無保留意見-採用其他會計師查核(核閱)報告且欲區分責任
2014,4,1445,大宇紡織,勤業眾信聯合會計師事務所,簡明彥,郭慈容,104/03/20,無保留意見
2014,4,1446,宏和,安永聯合會計師事務所,胡子仁,李芳文,104/03/16,無保留意見
2014,4,1447,力鵬,勤業眾信聯合會計師事務所,余鴻賓,洪國田,104/03/23,修正式無保留意見-採用其他會計師查核(核閱)報告且欲區分責任
2014,4,1449,佳和實業,安侯建業聯合會計師事務所,許振隆,陳惠媛,103/12/31,修正式無保留意見-採用其他會計師查核(核閱)報告且欲區分責任
2014,4,1451,年興紡織,勤業眾信聯合會計師事務所,施景彬,葉淑娟,104/03/17,無保留意見
2014,4,1452,宏益,立本台灣聯合會計師事務所,柯俊輝,張鈞鈞,104/02/25,無保留意見
2014,4,1453,大將,勤業眾信聯合會計師事務所,劉水恩,楊靜婷,104/03/24,無保留意見
2014,4,1454,台富,勤業眾信聯合會計師事務所,翁博仁,龔雙雄,104/03/20,無保留意見
2014,4,1455,集盛,國富浩華聯合會計師事務所,林志隆,林美玲,104/03/20,無保留意見
2014,4,1456,怡華,安侯建業聯合會計師事務所,張淑瑩,林琇宜,104/03/23,修正式無保留意見-採用其他會計師查核(核閱)報告且欲區分責任、會計原則變動、前期由其他會計師查核、欲強調某一事項
2014,4,1457,宜進,安侯建業聯合會計師事務所,張淑瑩,曾國禓,104/03/26,修正式無保留意見-採用其他會計師查核(核閱)報告且欲區分責任
2014,4,1459,聯發紡織,勤業眾信聯合會計師事務所,黃海悅,劉永富,104/03/24,無保留意見
2014,4,1460,宏遠,勤業眾信聯合會計師事務所,王燕景,李季珍,104/03/20,修正式無保留意見-採用其他會計師查核(核閱)報告且欲區分責任
2014,4,1463,強盛染整,安侯建業聯合會計師事務所,陳振乾,吳美萍,104/03/23,無保留意見
2014,4,1464,得力實業,勤業眾信聯合會計師事務所,廖鴻儒,王燕景,104/03/16,無保留意見
2014,4,1465,偉全實業,立本台灣聯合會計師事務所,張書成,許坤錫,104/03/13,無保留意見
2014,4,1466,聚隆,建智聯合會計師事務所,紀敏滄,黃祥穎,104/03/09,無保留意見
2014,4,1467,南緯實業,安侯建業聯合會計師事務所,陳嘉修,池世欽,104/03/27,修正式無保留意見-採用其他會計師查核(核閱)報告且欲區分責任
2014,4,1468,昶和纖維,勤業眾信聯合會計師事務所,許庭禎,蔡宏祥,104/03/26,無保留意見
2014,4,1469,理隆纖維,資誠聯合會計師事務所,杜佩玲,張淑瓊,104/03/24,無保留意見
2014,4,1470,大統染,勤業眾信聯合會計師事務所,劉永富,謝建新,104/03/18,無保留意見
2014,4,1471,首利,資誠聯合會計師事務所,徐聖忠,徐永堅,104/03/26,無保留意見
2014,4,1472,三洋紡,勤業眾信聯合會計師事務所,劉永富,黃海悅,104/03/25,修正式無保留意見-欲強調某一事項
2014,4,1473,台南企業,資誠聯合會計師事務所,劉子猛,王國華,104/03/24,無保留意見
2014,4,1474,弘裕,資誠聯合會計師事務所,洪淑華,蕭珍琪,104/03/19,無保留意見
2014,4,1475,本盟光電,資誠聯合會計師事務所,張淑瓊,林鈞堯,104/03/27,無保留意見
2014,4,1476,儒鴻,安侯建業聯合會計師事務所,寇惠植,吳秋華,104/03/19,無保留意見
2014,4,1477,聚陽實業,安侯建業聯合會計師事務所,林恒昇,于紀隆,104/03/25,修正式無保留意見-採用其他會計師查核(核閱)報告且欲區分責任
2014,4,1503,士電,勤業眾信聯合會計師事務所,許庭禎,劉建良,104/03/13,修正式無保留意見-採用其他會計師查核(核閱)報告且欲區分責任
2014,4,1504,東元電機,資誠聯合會計師事務所,曾惠瑾,張明輝,104/03/20,修正式無保留意見-採用其他會計師查核(核閱)報告且欲區分責任
2014,4,1506,正道,勤業眾信聯合會計師事務所,鄭欽宗,蔡振財,104/03/23,修正式無保留意見-採用其他會計師查核(核閱)報告且欲區分責任
2014,4,1507,永大機電,建昇財稅聯合會計師事務所,林昇平,陳秀莉,104/03/20,無保留意見
2014,4,1512,瑞利,勤業眾信聯合會計師事務所,吳秋燕,郭麗園,104/03/20,修正式無保留意見-欲強調某一事項
2014,4,1513,中興電,鼎信聯合會計師事務所,林金鳳,張亞荃,104/03/26,無保留意見
2014,4,1514,亞力電機,惠眾聯合會計師事務所,洪佑伶,項文婷,104/03/25,修正式無保留意見-採用其他會計師查核(核閱)報告且欲區分責任
2014,4,1515,力山,安侯建業聯合會計師事務所,郭士華,張字信,104/03/24,修正式無保留意見-採用其他會計師查核(核閱)報告且欲區分責任
2014,4,1516,川飛,弘基聯合會計師事務所,張仕奇,莊俊華,104/02/24,無保留意見
2014,4,1517,利奇機械,勤業眾信聯合會計師事務所,成德潤,吳麗冬,104/03/25,無保留意見
2014,4,1519,華城電機,勤業眾信聯合會計師事務所,張敬人,楊靜婷,104/03/20,修正式無保留意見-採用其他會計師查核(核閱)報告且欲區分責任
2014,4,1521,大億,勤業眾信聯合會計師事務所,廖鴻儒,龔俊吉,104/03/20,無保留意見
2014,4,1522,堤維西,安永聯合會計師事務所,胡子仁,張嵐菁,104/03/25,修正式無保留意見-採用其他會計師查核(核閱)報告且欲區分責任
2014,4,1524,耿鼎企業,正風聯合會計師事務所,賴永吉,鄭憲修,104/03/19,無保留意見
2014,4,1525,江申工業,勤業眾信聯合會計師事務所,許秀明,林淑婉,104/03/19,修正式無保留意見-採用其他會計師查核(核閱)報告且欲區分責任
2014,4,1526,日馳,調和聯合會計師事務所,吳佳鴻,莊淑媛,104/03/30,無保留意見
2014,4,1527,鑽全,安侯建業聯合會計師事務所,陳君滿,郭士華,104/03/16,無保留意見
2014,4,1528,恩德,安侯建業聯合會計師事務所,黃柏淑,俞安恬,104/03/26,修正式無保留意見-採用其他會計師查核(核閱)報告且欲區分責任
2014,4,1529,樂士,德  昌  聯  合  會  計  師  事  務  所,林  兆  民,陳  文  彬,104/03/27,修正式無保留意見-採用其他會計師查核(核閱)報告且欲區分責任、前期由其他會計師查核
2014,4,1530,亞崴機電,建智聯合會計師事務所,陳貴端,易昌運,104/03/11,修正式無保留意見-採用其他會計師查核(核閱)報告且欲區分責任
2014,4,1531,高林股,勤業眾信聯合會計師事務所,林安惠,張清福,104/03/27,無保留意見
2014,4,1532,勤美,安侯建業聯合會計師事務所,簡蒂暖,曾國禓,104/03/30,修正式無保留意見-採用其他會計師查核(核閱)報告且欲區分責任
2014,4,1533,車王電,資誠聯合會計師事務所,楊明經,洪淑華,104/03/20,修正式無保留意見-採用其他會計師查核(核閱)報告且欲區分責任
2014,4,1535,中宇,勤業眾信聯合會計師事務所,郭麗園,許瑞軒,104/03/24,無保留意見
2014,4,1536,和大工業,資誠聯合會計師事務所,蕭珍琪,王玉娟,104/03/26,修正式無保留意見-採用其他會計師查核(核閱)報告且欲區分責任
2014,4,1537,廣隆光電,資誠聯合會計師事務所,楊明經,王玉娟,104/03/25,修正式無保留意見-採用其他會計師查核(核閱)報告且欲區分責任
2014,4,1538,正峰新,安侯建業聯合會計師事務所,寇惠植,陳蓓琪,104/03/25,無保留意見
2014,4,1539,巨庭機械,鼎信聯合會計師事務所,林明壽,黃素絹,104/03/27,無保留意見
2014,4,1540,喬福機械,資誠聯合會計師事務所,洪淑華,楊明經,104/03/27,無保留意見
2014,4,1541,錩泰,安 永 聯 合 會 計 師 事 務 所,林 鴻 光,嚴 文 筆,104/03/23,無保留意見
2014,4,1558,伸興,安永聯合會計師事務所,嚴文筆,林鴻光,104/03/16,無保留意見
2014,4,1560,中砂,勤業眾信聯合會計師事務所,張清福,蔡振財,104/02/13,無保留意見
2014,4,1568,倉佑,勤業眾信聯合會計師事務所,陳珍麗,吳秋燕,104/03/24,無保留意見
2014,4,1582,信錦,勤業眾信聯合會計師事務所,李東峰,張敬人,104/03/20,修正式無保留意見-採用其他會計師查核(核閱)報告且欲區分責任
2014,4,1583,程泰,國富浩華聯合會計師事務所,王日春,黃勝義,104/03/11,修正式無保留意見-採用其他會計師查核(核閱)報告且欲區分責任
2014,4,1589,永冠-KY,勤業眾信聯合會計師事務所,李東峰,龔則立,104/03/13,無保留意見
2014,4,1590,亞德客-KY,勤業眾信聯合會計師事務所,謝明忠,翁博仁,104/03/03,無保留意見
2014,4,1592,英瑞-KY,勤業眾信聯合會計師事務所,李季珍,龔俊吉,104/03/27,無保留意見
2014,4,1603,華電,勤業眾信聯合會計師事務所,陳照敏,劉江抱,104/03/26,無保留意見
2014,4,1604,聲寶,勤業眾信聯合會計師事務所,龔雙雄,陳慧銘,104/03/23,無保留意見
2014,4,1605,華新,勤業眾信聯合會計師事務所,余鴻賓,洪國田,104/02/17,修正式無保留意見-採用其他會計師查核(核閱)報告且欲區分責任
2014,4,1608,華榮,安侯建業聯合會計師事務所,陳國宗,張嘉信,104/03/25,修正式無保留意見-採用其他會計師查核(核閱)報告且欲區分責任
2014,4,1609,大亞電線,群智聯合會計師事務所,黃奕睿,呂松裕,104/03/27,修正式無保留意見-採用其他會計師查核(核閱)報告且欲區分責任
2014,4,1611,中電,勤業眾信聯合會計師事務所,鄭旭然,陳麗琦,104/03/31,修正式無保留意見-採用其他會計師查核(核閱)報告且欲區分責任
2014,4,1612,宏泰,安永聯合會計師事務所,張志銘,傅文芳,104/03/26,修正式無保留意見-採用其他會計師查核(核閱)報告且欲區分責任
2014,4,1613,台一,安侯建業聯合會計師事務所,賴麗真,張淑瑩,104/03/30,修正式無保留意見-採用其他會計師查核(核閱)報告且欲區分責任
2014,4,1614,三洋電,國富浩華聯合會計師事務所,王戊昌,陳桂美,104/03/25,修正式無保留意見-採用其他會計師查核(核閱)報告且欲區分責任
2014,4,1615,大山,安侯建業聯合會計師事務所,陳盈如,許淑敏,104/03/16,無保留意見
2014,4,1616,億泰,安侯建業聯合會計師事務所,黃泳華,于紀隆,104/03/23,無保留意見
2014,4,1617,榮星電線,安 侯 建 業 聯 合 會 計 師 事 務 所,張嘉信,陳惠媛,104/03/25,無保留意見
2014,4,1618,合機公司,勤業眾信聯合會計師事務所,楊清鎮,劉水恩,104/03/30,無保留意見
2014,4,1626,艾美特-KY,安侯建業聯合會計師事務所,呂觀文,施威銘,104/03/27,無保留意見
2014,4,1701,中化,資誠聯合會計師事務所,張淑瓊,翁世榮,104/03/25,修正式無保留意見-採用其他會計師查核(核閱)報告且欲區分責任
2014,4,1702,南僑化工,安侯建業聯合會計師事務所,俞安恬,林秀玉,104/03/20,無保留意見
2014,4,1704,榮化,勤業眾信聯合會計師事務所,郭文吉,劉建良,104/03/30,修正式無保留意見-欲強調某一事項
2014,4,1707,葡萄王,大中國際聯合會計師事務所,許伯彥,徐靖賢,104/03/24,修正式無保留意見-採用其他會計師查核(核閱)報告且欲區分責任
2014,4,1708,東鹼,安侯建業聯合會計師事務所,黃柏淑,關春修,104/03/23,無保留意見
2014,4,1709,和益化工,立本台灣聯合會計師事務所,陳玉芳,張鈞鈞,104/03/23,無保留意見
2014,4,1710,東聯,勤業眾信聯合會計師事務所,戴信維,施景彬,104/03/18,無保留意見
2014,4,1711,永光化學,安侯建業聯合會計師事務所,呂莉莉,關春修,104/03/26,修正式無保留意見-採用其他會計師查核(核閱)報告且欲區分責任
2014,4,1712,興農,勤業眾信會計師事務所,成德潤,蔣淑菁,104/03/20,無保留意見
2014,4,1713,國化,安永聯合會計師事務所,蕭翠慧,徐榮煌,104/03/25,無保留意見
2014,4,1714,和桐化學,資誠聯合會計師事務所,王輝賢,林鈞堯,104/03/30,修正式無保留意見-採用其他會計師查核(核閱)報告且欲區分責任
2014,4,1715,萬洲化學,資誠聯合會計師事務所,邱昭賢,王輝賢,104/03/26,修正式無保留意見-採用其他會計師查核(核閱)報告且欲區分責任
2014,4,1717,長興材料,資誠聯合會計師事務所,劉子猛,張明輝,104/03/20,修正式無保留意見-採用其他會計師查核(核閱)報告且欲區分責任
2014,4,1718,中纖,勤業眾信聯合會計師事務所,施錦川,王錦燕,104/03/26,修正式無保留意見-採用其他會計師查核(核閱)報告且欲區分責任
2014,4,1720,生達化學,資誠聯合會計師事務所,李明憲,劉子猛,104/03/25,修正式無保留意見-採用其他會計師查核(核閱)報告且欲區分責任
2014,4,1721,三晃,勤業眾信聯合會計師事務所,蔣淑菁,成德潤,104/03/10,無保留意見
2014,4,1722,台肥,勤業眾信聯合會計師事務所,王儀雯,范有偉,104/03/27,修正式無保留意見-採用其他會計師查核(核閱)報告且欲區分責任
2014,4,1723,中碳,勤業眾信聯合會計師事務所,許瑞軒,郭麗園,104/03/20,無保留意見
2014,4,1724,台硝,資誠聯合會計師事務所,薛守宏,鄭雅慧,104/03/30,無保留意見
2014,4,1725,元禎,勤業眾信聯合會計師事務所,仲偉,虞成全,104/03/13,無保留意見
2014,4,1726,永記造漆,展立聯合會計師事務所,陳文達,曾有財,104/03/24,修正式無保留意見-採用其他會計師查核(核閱)報告且欲區分責任
2014,4,1727,中華化學,大中國際聯合會計師事務所,許伯彥,徐靖賢,103/03/24,無保留意見
2014,4,1729,必翔實業,安侯建業聯合會計師事務所,林恒昇,陳蓓琪,104/03/05,修正式無保留意見-前期由其他會計師查核
2014,4,1730,花仙子,鼎信聯合會計師事務所,林松樹,林金鳳,104/03/13,無保留意見
2014,4,1731,美吾華,勤業眾信聯合會計師事務所,黃海悅,劉永富,104/02/25,修正式無保留意見-採用其他會計師查核(核閱)報告且欲區分責任
2014,4,1732,毛寶,資誠聯合會計師事務所,阮呂曼玉,李典易,104/03/26,無保留意見
2014,4,1733,五鼎,勤業眾信聯合會計師事務所,黃裕峰,黃樹傑,104/03/27,無保留意見
2014,4,1734,杏輝藥品,鼎信聯合會計師事務所,諶清,林金鳳,104/03/25,無保留意見
2014,4,1735,日勝化,勤業眾信聯合會計師事務所,蔣淑菁,成德潤,104/03/23,無保留意見
2014,4,1736,喬山健康,安永聯合會計師事務所,林鴻光,涂清淵,104/03/24,無保留意見
2014,4,1737,臺鹽,安永聯合會計師事務所,黃世杰,胡子仁,104/03/20,修正式無保留意見-前期由其他會計師查核
2014,4,1762,中化合成,資誠聯合會計師事務所,林鈞堯,游淑芬,104/03/09,無保留意見
2014,4,1773,勝一化工,國富浩華聯合會計師事務所,李   青   霖,蔡   淑   滿,104/03/11,無保留意見
2014,4,1776,展宇,勤業眾信聯合會計師事務所,方蘇立,葉東煇,104/03/31,無保留意見
2014,4,1783,和康生技,勤業眾信聯合會計師事務所,徐文亞,施錦川,104/03/23,無保留意見
2014,4,1786,科妍,安侯建業聯合會計師事務所,陳國宗,許振隆,104/03/13,無保留意見
2014,4,1789,台灣神隆,資誠聯合會計師事務所,林姿妤,劉子猛,104/03/25,無保留意見
2014,4,1802,台玻,安永聯合會計師事務所,王金來,梁益彰,104/03/23,無保留意見
2014,4,1805,寶徠,安侯建業聯合會計師事務所,賴麗真,陳嘉修,104/03/27,無保留意見
2014,4,1806,冠軍,安侯建業聯合會計師事務所,曾國禓,賴麗真,104/03/30,修正式無保留意見-採用其他會計師查核(核閱)報告且欲區分責任
2014,4,1808,潤隆,安侯建業聯合會計師事務所,陳嘉修,張淑瑩,104/02/25,無保留意見
2014,4,1809,中釉,勤業眾信聯合會計師事務所,蔡宏祥,楊清鎮,104/03/27,修正式無保留意見-採用其他會計師查核(核閱)報告且欲區分責任
2014,4,1810,和成,安 侯 建 業 聯 合 會 計 師 事 務 所,許　淑　敏,林　琬　琬,104/03/27,修正式無保留意見-採用其他會計師查核(核閱)報告且欲區分責任
2014,4,1817,凱撒衛浴,勤業眾信聯合會計師事務所,游素環,謝明忠,104/03/18,無保留意見
2014,4,1902,台紙,安永聯合會計師事務所,黃世杰,傅文芳,104/03/17,修正式無保留意見-採用其他會計師查核(核閱)報告且欲區分責任
2014,4,1903,士紙,惠眾聯合會計師事務所,洪佑伶,卓敏枝,104/03/09,無保留意見
2014,4,1904,正隆,安侯建業聯合會計師事務所,魏興海,吳美萍,104/03/19,修正式無保留意見-採用其他會計師查核(核閱)報告且欲區分責任
2014,4,1905,華紙,勤業眾信聯合會計師事務所,會計師許秀明,會計師郭政弘,104/03/24,修正式無保留意見-採用其他會計師查核(核閱)報告且欲區分責任
2014,4,1906,寶隆,立本台灣聯合會計師事務所,柯 俊 輝,王 慕 凡,104/03/20,無保留意見
2014,4,1907,永豐餘,勤業眾信聯合會計師事務所,邵志明,郭政弘,104/03/24,修正式無保留意見-採用其他會計師查核(核閱)報告且欲區分責任
2014,4,1909,榮成,立本台灣聯合會計師事務所,張宜鈞,柯俊輝,104/03/20,修正式無保留意見-採用其他會計師查核(核閱)報告且欲區分責任
2014,4,2002,中鋼,勤業眾信聯合會計師事務所,郭麗園,陳清祥,104/03/27,無保留意見
2014,4,2006,東和鋼鐵,安侯建業聯合會計師事務所,李慈慧,寇惠植,104/03/25,修正式無保留意見-採用其他會計師查核(核閱)報告且欲區分責任
2014,4,2007,燁興公司,國富浩華聯合會計師事務所,黃鈴雯,李青霖,104/03/24,無保留意見
2014,4,2008,高興昌,安侯建業聯合會計師事務所,楊博任,陳惠媛,104/03/25,無保留意見
2014,4,2009,第一伸銅,安 侯 建 業 聯 合 會 計 師 事 務 所,陳國宗,張嘉信,104/03/25,無保留意見
2014,4,2010,春源鋼鐵,國富浩華聯合會計師事務所,王戊昌,林志隆,104/03/18,無保留意見
2014,4,2012,春雨,國富浩華聯合會計師事務所,黃鈴雯,劉奕宏,104/03/20,修正式無保留意見-採用其他會計師查核(核閱)報告且欲區分責任
2014,4,2013,中鋼構,勤業眾信聯合會計師事務所,郭麗園,許瑞軒,104/03/17,無保留意見
2014,4,2014,中鴻,勤業眾信聯合會計師事務所,許瑞軒,郭麗園,104/03/24,無保留意見
2014,4,2015,豐興鋼鐵,安 永 聯 合 會 計 師 事 務 所,林 鴻 光,涂 清 淵,104/03/24,修正式無保留意見-採用其他會計師查核(核閱)報告且欲區分責任
2014,4,2017,官田鋼,勤業眾信聯合會計師事務所,王燕景,廖鴻儒,104/03/23,修正式無保留意見-採用其他會計師查核(核閱)報告且欲區分責任
2014,4,2020,美亞鋼管,鼎信聯合會計師事務所,林春枝,吳孟達,104/03/24,無保留意見
2014,4,2022,聚亨,正風聯合會計師事務所,吳欣亮,丁鴻勛,103/03/30,修正式無保留意見-採用其他會計師查核(核閱)報告且欲區分責任
2014,4,2023,燁輝,國富浩華聯合會計師事務所,蔡淑滿,謝仁耀,104/03/24,修正式無保留意見-採用其他會計師查核(核閱)報告且欲區分責任
