年,季,公司代號,公司簡稱,簽證會計師事務所名稱,簽證會計師,簽證會計師,核閱或查核日期,核閱或查核報告類型
2012,1,1227,佳格,勤業眾信聯合會計師事務所,許庭禎,蔡宏祥,101/04/23,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2012,1,1229,聯華實業,安侯建業聯合會計師事務所,楊柳鋒,許淑敏,101/04/18,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2012,1,1231,聯華食品,勤業眾信聯合會計師事務所,張清福,蔡振財,101/04/27,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2012,1,1232,大統益,資誠聯合會計師事務所,劉子猛,林姿妤,101/04/24,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2012,1,1233,天仁,安永聯合會計師事務所,徐榮煌,曾祥裕,101/04/24,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2012,1,1234,黑松,勤業眾信聯合會計師事務所,陳慧銘,林宜慧,101/04/17,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2012,1,1235,興泰,冠恆聯合會計師事務所,萬益東,莊代如,101/04/18,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2012,1,1236,宏亞食品,安永聯合會計師事務所,黃建澤,徐榮煌,101/04/26,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2012,1,1301,台塑,安侯建業聯合會計師事務所,吳秋華,李慈慧,101/04/25,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2012,1,1303,南亞塑膠,安侯建業聯合會計師事務所,吳秋華,寇惠植,101/04/24,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2012,1,1304,台聚,勤業眾信聯合會計師事務所,韋亮發,黃秀椿,101/04/25,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2012,1,1305,華夏,勤業眾信聯合會計師事務所,黃秀椿,韋亮發,101/04/23,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2012,1,1307,三芳化工,勤業眾信聯合會計師事務所,吳秋燕,曾光敏,101/04/25,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2012,1,1308,亞聚,勤業眾信聯合會計師事務所,韋亮發,郭慈容,101/04/23,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2012,1,1309,台達化工,勤業眾信聯合會計師事務所,黃秀椿,韋亮發,101/04/24,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2012,1,1310,台苯,正風聯合會計師事務所,周銀來,曾國富,101/04/26,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2012,1,1312,國喬石化,第一聯合會計師事務所,蕭英嘉,林美玲,101/04/27,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2012,1,1313,聯成,勤業眾信聯合會計師事務所,劉建良,王儀雯,101/04/25,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2012,1,1314,中石化,安侯建業聯合會計師事務所,陳眉芳,陳富煒,101/04/27,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2012,1,1315,達新工業,第一聯合會計師事務所,張福郎,邱桂鈴,101/04/27,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2012,1,1316,上曜,資誠聯合會計師事務所,劉子猛,李明憲,101/04/26,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2012,1,1319,東陽,安永聯合會計師事務所,黃世杰,洪茂益,101/04/24,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2012,1,1321,大洋,安侯建業聯合會計師事務所,呂觀文,李慈慧,101/04/26,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2012,1,1323,永裕,勤業眾信聯合會計師事務所,李季珍,廖鴻儒,101/04/26,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2012,1,1324,地球工業,安永聯合會計師事務所,楊智惠,張志銘,101/04/27,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2012,1,1325,恒大,勤業眾信聯合會計師事務所,張瑞娜,陳照敏,101/04/16,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2012,1,1326,台化,資誠聯合會計師事務所,吳漢期,阮呂曼玉,101/04/27,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2012,1,1339,昭輝,勤業眾信聯合會計師事務所,吳麗冬,曾棟鋆,101/04/26,標準式無保留核閱報告
2012,1,1402,遠東新,勤業眾信聯合會計師事務所,施景彬,黃樹傑,101/04/27,保留(附加其他事項說明段)--欲強調某一事項、依被投資公司未經會計師查核報告認列投資損益
2012,1,1409,新纖,勤業眾信聯合會計師事務所,楊民賢,王自軍,101/04/20,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2012,1,1410,南染,資誠聯合會計師事務所,阮呂曼玉,李運鞭,101/04/25,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2012,1,1413,宏洲纖維,立本台灣聯合會計師事務所,陳玉芳,王麗燕,101/04/30,保留(附加其他事項說明段)--會計原則變動、依被投資公司未經會計師查核報告認列投資損益
2012,1,1414,東和,安侯建業聯合會計師事務所,陳國宗,許振隆,101/04/19,標準式無保留核閱報告
2012,1,1416,廣豐,第一聯合會計師事務所,王戊昌,邱繼盛,100/04/27,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2012,1,1417,嘉裕,勤業眾信聯合會計師事務所,許秀明,郭政弘,101/04/24,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2012,1,1418,東華,勤業眾信聯合會計師事務所,黃海悅,何瑞軒,101/04/27,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2012,1,1419,新紡,勤業眾信聯合會計師事務所,李麗凰,謝明忠,101/04/27,標準式無保留核閱報告
2012,1,1423,利華羊毛,安 永 聯 合 會 計 師 事 務 所,蕭 翠 慧,徐 榮 煌,101/04/27,標準式無保留核閱報告
2012,1,1432,大魯閣,資誠聯合會計師事務所,蕭金木,葉翠苗,101/04/27,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2012,1,1434,福懋興業,資誠聯合會計師事務所,吳漢期,阮呂曼玉,101/04/27,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2012,1,1435,中福國際,勤業眾信聯合會計師事務所,陳照敏,劉江抱,101/04/19,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2012,1,1436,華友聯,勤業眾信聯合會計師事務所,吳恩銘,陳招美,101/04/23,標準式無保留核閱報告
2012,1,1437,勤益投控,安侯建業聯合會計師事務所,呂莉莉,關春修,101/04/23,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2012,1,1438,裕豐,安泰聯合會計師事務所,萬文慧,陳兆宏,101/04/16,標準式無保留核閱報告
2012,1,1439,中和羊毛,安永聯合會計師事務所,黃 建 澤,傅 文 芳,101/04/26,標準式無保留核閱報告
2012,1,1440,南紡,資誠聯合會計師事務所,李明憲,林姿妤,101/04/26,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2012,1,1441,大東紡織,安侯建業聯合會計師事務所,李慈慧,吳秋華,101/04/23,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2012,1,1442,名軒,惠眾聯合會計師事務所,林欣如,卓敏枝,101/04/25,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2012,1,1443,立益紡織,第一聯合會計師事務所,高  佩,王戊昌,101/04/25,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2012,1,1444,力麗,勤業眾信聯合會計師事務所,余鴻賓,洪國田,101/04/30,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2012,1,1445,大宇紡織,勤業眾信聯合會計師事務所,韋亮發,簡明彥,101/04/17,標準式無保留核閱報告
2012,1,1446,宏和,安 永 聯 合 會 計 師 事 務 所,黃世杰,陳政初,101/04/22,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2012,1,1447,力鵬,勤業眾信聯合會計師事務所,余鴻賓,洪國田,101/04/30,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2012,1,1449,佳和實業,安 侯 建 業 聯 合 會 計 師 事 務 所,張　嘉　信,許　振　隆,101/04/27,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2012,1,1451,年興紡織,勤業眾信聯合會計師事務所,卓明信,施景彬,101/04/25,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2012,1,1452,宏益,立本台灣聯合會計師事務所,柯俊輝,王麗燕,101/04/27,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2012,1,1453,大將,勤業眾信聯合會計師事務所,劉水恩,郭榮芳,101/04/26,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2012,1,1454,台富,勤業眾信聯合會計師事務所,游素環,龔雙雄,101/04/25,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2012,1,1455,集盛,第一聯合會計師事務所,蕭英嘉,張福郎,101/04/13,標準式無保留核閱報告
2012,1,1456,怡華,惠眾聯合會計師事務所,項文婷,林欣如,101/04/26,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2012,1,1457,宜進,安侯建業聯合會計師事務所,陳宗哲,張淑瑩,101/04/25,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2012,1,1459,聯發紡織,勤業眾信聯合會計師事務所,林谷同,劉永富,100/04/24,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2012,1,1460,宏遠,勤業眾信聯合會計師事務所,郭麗園,施景彬,101/04/26,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2012,1,1463,強盛染整,安侯建業聯合會計師事務所,陳振乾,吳美萍,101/04/16,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2012,1,1464,得力實業,勤業眾信聯合會計師事務所,廖鴻儒,龔俊吉,101/04/24,標準式無保留核閱報告
2012,1,1465,偉全實業,立本台灣聯合會計師事務所,劉克宜,張書成,101/04/30,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2012,1,1466,聚隆,建智聯合會計師事務所,紀敏滄,黃祥穎,101/04/17,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2012,1,1467,南緯實業,安侯建業聯合會計師事務所,簡蒂暖,吳昭德,100/04/23,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2012,1,1468,昶和纖維,勤業眾信聯合會計師事務所,蔡宏祥,何瑞軒,101/04/19,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2012,1,1469,理隆纖維,資誠聯合會計師事務所,杜佩玲,王輝賢,101/04/27,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2012,1,1470,大統染,勤業眾信聯合會計師事務所,林谷同,劉永富,101/04/27,標準式無保留核閱報告
2012,1,1471,首利,資誠聯合會計師事務所,徐永堅,蕭春鴛,101/04/27,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2012,1,1472,三洋紡,勤業眾信聯合會計師事務所,林谷同,劉永富,101/04/25,保留(附加其他事項說明段)--依被投資公司未經會計師查核報告認列投資損益、其他
2012,1,1473,台南企業,資誠聯合會計師事務所,林姿妤,李明憲,101/04/26,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2012,1,1474,弘裕,資誠聯合會計師事務所,蕭珍琪,薛守宏,101/04/27,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2012,1,1475,本盟光電,資誠聯合會計師事務所,張淑瓊,林鈞堯,101/04/25,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2012,1,1476,儒鴻,安侯建業聯合會計師事務所,寇惠植,吳秋華,101/04/25,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2012,1,1477,聚陽實業,安侯建業聯合會計師事務所,陳蓓琪,于紀隆,101/04/25,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2012,1,1503,士電,勤業眾信聯合會計師事務所,許庭禎,劉建良,101/04/20,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2012,1,1504,東元電機,資誠聯合會計師事務所,支秉鈞,曾惠瑾,101/04/27,保留(附加其他事項說明段)--欲強調某一事項、依被投資公司未經會計師查核報告認列投資損益
2012,1,1506,正道,勤業眾信聯合會計師事務所,張清福,蔡振財,101/04/27,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2012,1,1507,永大機電,建昇財稅聯合會計師事務所,陳仁基,張育堯,101/04/20,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2012,1,1512,瑞利,勤業眾信聯合會計師事務所,郭麗園,曾光敏,101/04/24,保留(附加其他事項說明段)--依被投資公司未經會計師查核報告認列投資損益
2012,1,1513,中興電,鼎信聯合會計師事務所,林金鳳,張亞荃,101/04/20,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2012,1,1514,亞力電機,惠眾聯合會計師事務所,卓敏枝,項文婷,101/04/20,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2012,1,1515,力山,安侯建業聯合會計師事務所,郭士華,張字信,101/04/24,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2012,1,1516,川飛,弘基聯合會計師事務所,張仕奇,莊俊華,102/04/20,標準式無保留核閱報告
2012,1,1517,利奇機械,勤業眾信聯合會計師事務所,吳麗冬,成德潤,101/04/23,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2012,1,1519,華城電機,勤業眾信聯合會計師事務所,張敬人,李東峰,101/04/20,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2012,1,1521,大億,勤業眾信聯合會計師事務所,龔俊吉,李季珍,101/04/26,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2012,1,1522,堤維西,安永聯合會計師事務所,黃世杰,林鴻光,101/04/27,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2012,1,1524,耿鼎企業,正風聯合會計師事務所,曾國富,丁鴻勛,101/04/25,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2012,1,1525,江申工業,勤業眾信聯合會計師事務所,許秀明,林淑婉,101/04/26,保留(附加其他事項說明段)--依被投資公司未經會計師查核報告認列投資損益
2012,1,1526,日馳,立本台灣聯合會計師事務所,柯俊輝,陳玉芳,101/04/23,保留(附加其他事項說明段)--依被投資公司未經會計師查核報告認列投資損益
2012,1,1527,鑽全,安侯建業聯合會計師事務所,陳　君　滿,郭　士　華,101/04/20,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2012,1,1528,恩德,安 侯 建 業 聯 合 會 計 師 事 務 所,黃柏淑,林秀玉,101/04/20,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2012,1,1529,樂士,卓群聯合會計師事務所,韋月桂,邢國震,101/04/22,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2012,1,1530,亞崴機電,建智聯合會計事務所,陳貴端,易昌運,101/04/13,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2012,1,1531,高林股,勤業眾信聯合會計師事務所,陳清祥,林安惠,101/04/25,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2012,1,1532,勤美,安侯建業聯合會計師事務所,楊美雪,陳雅琳,101/04/30,保留(附加其他事項說明段)--欲強調某一事項、依被投資公司未經會計師查核報告認列投資損益
2012,1,1533,車王電,資誠聯合會計師事務所,楊明經,薛守宏,101/04/26,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2012,1,1535,中宇,勤業眾信聯合會計師事務所,江佳玲,郭麗園,101/04/24,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2012,1,1536,和大工業,資誠聯合會計師事務所,蕭珍琪,薛守宏,101/04/30,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2012,1,1537,廣隆光電,資誠聯合會計師事務所,楊明經,薛守宏,101/04/27,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2012,1,1538,正峰新,安侯建業聯合會計師事務所,寇惠植,陳蓓琪,101/04/23,保留(附加其他事項說明段)--欲強調某一事項、依被投資公司未經會計師查核報告認列投資損益
2012,1,1539,巨庭機械,鼎信聯合會計師事務所,林明壽,蕭溪明,101/04/26,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2012,1,1540,喬福機械,資誠聯合會計師事務所,楊明經,李燕娜,101/04/27,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2012,1,1541,錩泰,安永聯合會計師事務所,林鴻光,涂清淵,101/04/25,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2012,1,1558,伸興,安永聯合會計師事務所,涂清淵,林鴻光,101/04/16,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2012,1,1560,中砂,勤業眾信聯合會計師事務所,蔡振財,陳清祥,101/04/26,標準式無保留核閱報告
2012,1,1582,信錦,勤業眾信聯合會計師事務所,張敬人,劉水恩,101/04/23,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2012,1,1583,程泰,敬業聯合會計師事務所,王日春,黃勝義,101/04/19,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2012,1,1603,華電,勤業眾信聯合會計師事務所,劉江抱,張瑞娜,101/04/23,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2012,1,1604,聲寶,勤業眾信聯合會計師事務所,龔雙雄,陳慧銘,101/04/27,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2012,1,1605,華新,勤業眾信聯合會計師事務所,邱明玉,洪國田,101/04/27,保留(附加其他事項說明段)--依被投資公司未經會計師查核報告認列投資損益
2012,1,1608,華榮,安侯建業聯合會計師事務所,楊博任,許振隆,101/04/25,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2012,1,1609,大亞電線,群智聯合會計師事務所,呂松裕,孫慶國,101/04/26,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2012,1,1611,中電,勤業眾信聯合會計師事務所,張日炎,陳麗琦,101/04/24,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2012,1,1612,宏泰,宏泰電工股份有限公司,佟  韻  玲,張  志  銘,101/04/26,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2012,1,1613,台一,安侯建業聯合會計師事務所,曾國禓,簡蒂暖,101/04/27,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2012,1,1614,三洋電,第一聯合會計師事務所,高佩,王戊昌,101/04/19,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2012,1,1615,大山,安侯建業聯合會計師事務所,陳盈如,楊柳鋒,101/04/26,保留(附加其他事項說明段)--依被投資公司未經會計師查核報告認列投資損益
2012,1,1616,億泰,安侯建業聯合會計師事務所,陳振乾,于紀隆,101/04/20,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2012,1,1617,榮星電線,安侯建業聯合會計師事務所,張嘉信,陳惠媛,101/04/26,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2012,1,1618,合機公司,勤業眾信聯合會計師事務所,劉水恩,楊清鎮,101/04/27,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2012,1,1701,中化,資誠聯合會計師事務所,林鈞堯,王照明,101/04/27,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2012,1,1702,南僑化工,安侯建業聯合會計師事務所,黃柏淑,林秀玉,101/04/23,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2012,1,1704,榮化,勤業眾信聯合會計師事務所,郭文吉,劉建良,101/04/26,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2012,1,1707,葡萄王,大中國際會計師事務所,許伯彥,溫明郁,101/04/27,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2012,1,1708,東鹼,安侯建業聯合會計師事務所,林秀玉,黃柏淑,101/04/23,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2012,1,1709,和益化工,立本台灣聯合會計師事務所,陳玉芳,陶鴻文,101/04/17,保留(附加其他事項說明段)--依被投資公司未經會計師查核報告認列投資損益
2012,1,1710,東聯,勤業眾信聯合會計師事務所,戴信維,范有偉,101/04/20,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2012,1,1711,永光化學,安侯建業聯合會計師事務所,林秀玉,呂莉莉,101/04/23,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2012,1,1712,興農,勤業眾信聯合會計師事務所,成德潤,蔣淑菁,101/04/27,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2012,1,1713,國化,安永聯合會計師事務所,蕭 翠 慧,徐 榮 煌,101/04/16,標準式無保留核閱報告
2012,1,1714,和桐化學,資誠聯合會計師事務所,王照明,翁世榮,101/04/27,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2012,1,1715,萬洲化學,資誠聯合會計師事務所,王輝賢,翁世榮,101/04/27,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2012,1,1717,長興材料,資誠聯合會計師事務所,王國華,林億彰,101/04/27,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2012,1,1718,中纖,勤業眾信聯合會計師事務所,徐文亞,王自軍,101/04/30,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2012,1,1720,生達化學,資誠聯合會計師事務所,林姿妤,李明憲,101/04/26,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2012,1,1721,三晃,勤業眾信聯合會計師事務所,成德潤,呂惠民,101/04/12,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2012,1,1722,台肥,勤業眾信聯合會計師事務所,王儀雯,范有偉,101/04/27,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2012,1,1723,中碳,勤業眾信聯合會計師事務所,郭麗園,江佳玲,101/04/23,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2012,1,1724,台硝,資誠聯合會計師事務所,薛守宏,李燕娜,101/04/26,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2012,1,1725,元禎,勤業眾信聯合會計師事務所,張耿禧,虞成全,101/04/24,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2012,1,1726,永記造漆,展立聯合會計師事務所,柯宗立,陳文達,101/04/16,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2012,1,1727,中華化學,大中國際聯合會計師事務所,許伯彥,李聰明,101/04/27,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2012,1,1729,必翔實業,勤業眾信聯合會計師事務所,邵志明,郭政弘,101/04/24,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2012,1,1730,花仙子,鼎信聯合會計師事務所,吳孟達,林金鳳,101/04/18,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2012,1,1731,美吾華,勤業眾信聯合會計師事務所,黃海悅,林谷同,101/04/23,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2012,1,1732,毛寶,資誠聯合會計師事務所,阮呂曼玉,吳郁隆,101/04/26,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2012,1,1733,五鼎,勤業眾信聯合會計師事務所,林鴻鵬,黃裕峰,101/04/27,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2012,1,1734,杏輝藥品,鼎信聯合會計師事務所,張亞荃,林春枝,101/04/25,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2012,1,1735,日勝化,安永聯合會計師事務所,林鴻光,(二余)清淵,101/04/22,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2012,1,1736,喬山健康,安永聯合會計師事務所,黃世杰,涂清淵,101/04/26,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2012,1,1737,臺鹽,勤業眾信聯合會計師事務所,廖鴻儒,龔俊吉,101/04/18,標準式無保留核閱報告
2012,1,1762,中化合成,資誠聯合會計師事務所,林鈞堯,王照明,101/04/27,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2012,1,1773,勝一化工,建興聯合會計師事務所,李   青   霖,蔡   淑   滿,101/04/23,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2012,1,1786,科妍,安侯建業聯合會計師事務所,陳國宗,許振隆,101/04/19,標準式無保留核閱報告
2012,1,1789,台灣神隆,資誠聯合會計師事務所,劉子猛,林姿妤,101/04/26,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2012,1,1802,台玻,安永聯合會計師事務所,蕭翠慧,楊智惠,101/04/27,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2012,1,1805,寶徠,安侯建業聯合會計師事務所,賴麗真,陳嘉修,101/04/27,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2012,1,1806,冠軍,安侯建業聯合會計師事務所,馬國柱,簡蒂暖,101/04/27,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
2012,1,1808,潤隆,安侯建業聯合會計師事務所,簡蒂暖,張淑瑩,101/04/26,標準式無保留核閱報告
2012,1,1809,中釉,勤業眾信聯合會計師事務所,蔡宏祥,楊清鎮,101/04/26,保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益
