年,季,公司代號,公司名稱,利息淨收益,利息以外淨損益,呆帳費用及保證責任準備提存（各項提存）,營業費用,繼續營業單位稅前淨利（淨損）,所得稅（費用）利益,繼續營業單位本期稅後淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期稅後淨利（淨損）,其他綜合損益（稅後）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額（稅後）,淨利（損）歸屬於母公司業主,淨利（損）歸屬於共同控制下前手權益,淨利（損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
2014,01,2801,彰化銀行,4516230,1704171,-869272,3438771,3650902,-550555,3100347,--,--,3100347,170785,--,3271132,3100347,--,--,3271132,--,--,0.40
2014,01,2809,京城銀行,1176767,581661,-41435,349686,1450177,-185240,1264937,--,--,1264937,439488,--,1704425,1264937,--,--,1704425,--,--,1.05
2014,01,2812,台中銀行,1688633,1156656,608509,1105023,1131757,-94918,1036839,0,--,1036839,38478,--,1075317,1036839,--,--,1075317,--,--,0.40
2014,01,2820,華票,237966,281584,-38419,107607,450362,-63727,386635,--,--,386635,9941,--,396576,--,--,--,--,--,--,0.29
2014,01,2834,臺灣企銀,3503275,979004,681444,2581979,1218856,-6396,1212460,0,--,1212460,100166,--,1312626,1212460,--,0,1312626,--,0,0.24
2014,01,2836,高銀,592730,178144,93920,520964,155990,-21208,134782,--,--,134782,27096,--,161878,134782,--,0,161878,--,0,0.19
2014,01,2838,聯邦銀行,1461624,1126487,-35306,1742769,880648,-152685,727963,--,--,727963,217076,--,945039,718954,--,9009,936030,--,9009,0.32
2014,01,2845,遠東商銀,1249480,1500513,72173,1523176,1154644,-149729,1004915,--,--,1004915,71778,--,1076693,1004915,--,--,1076693,--,--,0.38
2014,01,2849,安泰銀行,957109,738619,175625,762501,757602,-91197,666405,0,--,666405,174309,--,840714,666405,--,0,840714,--,0,0.40
