年,季,公司代號,公司名稱,利息淨收益,利息以外淨損益,呆帳費用及保證責任準備提存（各項提存）,營業費用,繼續營業單位稅前淨利（淨損）,所得稅（費用）利益,繼續營業單位本期稅後淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期稅後淨利（淨損）,其他綜合損益（稅後）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額（稅後）,淨利（損）歸屬於母公司業主,淨利（損）歸屬於共同控制下前手權益,淨利（損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
2013,02,2801,彰化銀行,8404510,3549188,-421797,6715508,5659987,-935534,4724453,--,--,4724453,-299653,--,4424800,4724453,--,--,4424800,--,--,0.61
2013,02,2809,京城銀行,2071327,1225825,442348,659161,2195643,-298891,1896752,--,--,1896752,-453623,--,1443129,1896752,--,--,1443129,--,--,1.65
2013,02,2812,台中銀行,3010942,1671225,787204,1985445,1909518,-198716,1710802,0,--,1710802,17240,--,1728042,1710802,--,--,1728042,--,--,0.69
2013,02,2820,華票,420625,320486,-670717,241151,1170677,-198322,972355,--,--,972355,-108254,--,864101,--,--,--,--,--,--,0.72
2013,02,2834,臺灣企銀,6574923,2144219,1691206,5333570,1694366,-156646,1537720,--,--,1537720,-54162,--,1483558,1537720,--,0,1483558,--,0,0.30
2013,02,2836,高銀,1097059,389937,233022,1019648,234326,-41161,193165,--,--,193165,-229411,--,-36246,193165,--,0,-36246,--,0,0.27
2013,02,2838,聯邦銀行,2874491,2318432,-14668,3504552,1703039,-240363,1462676,--,--,1462676,292677,--,1755353,1454605,--,8071,1747282,--,8071,0.66
2013,02,2845,遠東商銀,2381779,2296686,-323676,2887641,2114500,-259920,1854580,--,--,1854580,-46674,--,1807906,1854580,--,--,1807906,--,--,0.83
2013,02,2849,安泰銀行,2173729,1644657,-40578,1600576,2258388,-495086,1763302,0,--,1763302,-800390,--,962912,1763302,--,0,962912,--,0,1.05
