年季,公司代號,公司名稱,流動資產,非流動資產,資產合計,流動負債,非流動負債,負債合計,股本,資本公積,保留盈餘（或累積虧損）,其他權益,庫藏股票,歸屬於母公司業主權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益合計,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司持有之母公司庫藏股股數（單位：股）,每股參考淨值,Unnamed: 21
2013/02,2855,統一證券,42474300.0,4827285.0,47301585.0,25767574.0,13041.0,25780615.0,13231191.0,256116.0,8010312.0,-16057.0,0.0,21481562.0,--,--,39408.00,21520970.0,0.0,0.0,16.24,
2013/02,2856,元富證券,60966333.0,5727013.0,66693346.0,46688091.0,478576.0,47166667.0,15521375.0,61881.0,4370414.0,-3929.0,-423062.0,19526679.0,--,--,--,19526679.0,18086900.0,38800000.0,12.9,
2013/02,6005,群益證,54666544.0,14876556.0,69543100.0,37280741.0,2365689.0,39646430.0,23690730.0,2705473.0,2732329.0,1460.0,0.0,29129992.0,0.00,--,766678.00,29896670.0,0.0,0.0,12.3,
