年季,公司代號,公司名稱,流動資產,非流動資產,資產合計,流動負債,非流動負債,負債合計,股本,資本公積,保留盈餘（或累積虧損）,其他權益,庫藏股票,歸屬於母公司業主權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益合計,預收股款（權益項下）之約當發行股數（單位：股）,待註銷股本股數（單位：股）,母公司暨子公司持有之母公司庫藏股股數（單位：股）,每股參考淨值,Unnamed: 22
2014/03,2855,統一證券,59781829.0,4910551.0,64692380.0,42008314.0,24525.0,42032839.0,13231191.0,256116.0,9078576.0,52477.0,--,22618360.0,--,--,41181.0,22659541.0,0.0,0.0,0.0,17.09,
2014/03,2856,元富證券,76769032.0,5880725.0,82649757.0,61265353.0,426599.0,61691952.0,15786905.0,60514.0,5193883.0,339565.0,-423062.00,20957805.0,--,--,0.0,20957805.0,0.0,0.0,38800000.0,13.61,
2014/03,6005,群益證,71916725.0,14329304.0,86246029.0,52676586.0,1924701.0,54601287.0,23690730.0,2711903.0,4141993.0,24164.0,0.00,30568790.0,--,--,1075952.0,31644742.0,0.0,0.0,0.0,12.9,
