年季,公司代號,公司名稱,流動資產,非流動資產,資產合計,流動負債,非流動負債,負債合計,股本,資本公積,保留盈餘（或累積虧損）,其他權益,庫藏股票,歸屬於母公司業主權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益合計,預收股款（權益項下）之約當發行股數（單位：股）,待註銷股本股數（單位：股）,母公司暨子公司持有之母公司庫藏股股數（單位：股）,每股參考淨值,Unnamed: 22
2014/02,2855,統一證券,61298923.0,4803569.0,66102492.0,43598165.0,26128.0,43624293.0,13231191.0,256116.0,8977689.0,-26910.0,--,22438086.0,--,--,40113.00,22478199.0,0.0,0.0,0.0,16.96,
2014/02,2856,元富證券,79641777.0,5607596.0,85249373.0,64439062.0,91322.0,64530384.0,15786905.0,60514.0,5091565.0,203067.0,-423062.00,20718989.0,--,--,--,20718989.0,0.0,0.0,38800000.0,13.62,
2014/02,6005,群益證,68077586.0,14559551.0,82637137.0,49474967.0,2069904.0,51544871.0,23690730.0,2711903.0,3680352.0,-9358.0,0.00,30073627.0,--,--,1018639.00,31092266.0,0.0,0.0,0.0,12.69,
