年季,公司代號,公司名稱,流動資產,非流動資產,資產合計,流動負債,非流動負債,負債合計,股本,資本公積,保留盈餘（或累積虧損）,其他權益,庫藏股票,歸屬於母公司業主權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益合計,預收股款（權益項下）之約當發行股數（單位：股）,待註銷股本股數（單位：股）,母公司暨子公司持有之母公司庫藏股股數（單位：股）,每股參考淨值,Unnamed: 22
2015/02,2855,統一證券,74571063.0,4788498.0,79359561.0,56421014.0,44759.0,56465773.0,13231191.0,256116.0,9308355.0,55348.0,--,22851010.0,--,--,42778.0,22893788.0,0.0,--,0.0,17.27,
2015/02,2856,元富證券,77410882.0,5692274.0,83103156.0,61704831.0,525974.0,62230805.0,15706883.0,25452.0,5103400.0,36616.0,0.00,20872351.0,--,--,0.0,20872351.0,0.0,0.00,0.0,13.55,
2015/02,6005,群益證,80435909.0,13889537.0,94325446.0,61043185.0,1605086.0,62648271.0,23690730.0,2713221.0,4102572.0,53722.0,0.00,30560245.0,--,--,1116930.0,31677175.0,0.0,0.00,0.0,12.9,
