年季,公司代號,公司名稱,流動資產,非流動資產,資產合計,流動負債,非流動負債,負債合計,股本,資本公積,保留盈餘（或累積虧損）,其他權益,庫藏股票,歸屬於母公司業主權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益合計,預收股款（權益項下）之約當發行股數（單位：股）,待註銷股本股數（單位：股）,母公司暨子公司持有之母公司庫藏股股數（單位：股）,每股參考淨值,Unnamed: 22
2015/01,2855,統一證券,81910404.0,4792672.0,86703076.0,63018277.0,74932.0,63093209.0,13231191.0,256116.0,9989232.0,89084.0,--,23565623.0,--,--,44244.0,23609867.0,0.0,0.0,0.0,17.81,
2015/01,2856,元富證券,78757166.0,5650533.0,84407699.0,62482251.0,346867.0,62829118.0,15398905.0,25452.0,5983071.0,171153.0,0.00,21578581.0,--,--,0.0,21578581.0,0.0,0.0,0.0,14.01,
2015/01,6005,群益證,80971278.0,14015816.0,94987094.0,59324510.0,2883853.0,62208363.0,23690730.0,2711760.0,5166048.0,80940.0,0.00,31649478.0,--,--,1129253.0,32778731.0,0.0,0.0,0.0,13.36,
