公司代號,公司名稱,營業收入,營業支出,繼續營業單位稅前淨利(淨損),所得稅費用(利益),停業單位損益,非常損益,會計原則變動之累積影響數,合併總損益,合併淨損益,少數股權損益,基本每股盈餘,稀釋每股盈餘
"1409","新纖",29170041,27006987,2163054,599063,0,0,0,1563991,1434302,129689,0.93,0.93
"1718","中纖",22846811,19163531,3683280,402328,0,0,0,3280952,2955108,325844,2.65,0.00
"2514","龍邦國際",66526467,66590475,-64008,311773,0,0,0,-375781,-71962,-303819,-0.15,0.00
"2847","大眾銀行",9653250,8523653,1129597,602082,0,0,0,527515,487407,40108,0.23,0.21
"2905","三商",49993075,48892517,1100558,173131,0,0,0,927427,840347,87080,1.60,0.00
