公司代號,公司名稱,營業收入,營業成本,營業毛利(毛損),營業費用,營業淨利(淨損),營業外收入及利益,營業外費用及損失,繼續營業單位稅前淨利(淨損),所得稅費用(利益),繼續營業單位淨利(淨損),停業單位損益,非常損益,會計原則變動累積影響數,合併總損益,合併淨損益,共同控制下前手權益損益,少數股權損益,基本每股盈餘
"1101","台泥",76366989,63538384,12828605,2708884,10119721,1599182,2039286,9679617,944399,8735218,0,0,0,8735218,5395956,0,3339262,1.64
"1102","亞泥",36792929,32708111,4084818,2034050,2050768,5971850,2384449,5638169,262509,5375660,0,0,0,5375660,5234328,0,141332,1.70
"1103","嘉泥",3219582,2937017,282565,365246,-82681,485176,190639,211856,-4636,216492,0,0,0,216492,180298,0,36194,0.31
"1104","環球水泥",3090813,2824213,266600,319556,-52956,1182345,39092,1090297,14991,1075306,-64650,0,0,1010656,991331,0,19325,1.64
"1108","幸福水泥",2538417,2429058,109359,228756,-119397,45221,84090,-158266,-12544,-145722,0,0,0,-145722,-149152,0,3430,-0.37
"1109","信大水泥",1333466,1210826,122640,156736,-34096,115321,64354,16871,16432,439,0,0,0,439,-10104,0,10543,-0.02
"1110","東泥",1076836,977004,99832,43328,56504,54829,6586,104747,-203,104950,0,0,0,104950,104783,0,167,0.18
"1201","味全公司",17902415,11519347,6383068,5700186,682882,164626,133833,713675,132741,580934,0,0,0,580934,547214,0,33720,1.08
"1203","味王公司",4507207,3563563,943644,605256,338388,50626,127919,261095,99624,161471,0,0,0,161471,65865,0,95606,0.28
"1210","大成長城",53897867,49082222,4815645,3998392,817253,388025,143694,1061584,76182,985402,0,0,0,985402,759993,0,225409,1.66
"1213","大飲",550196,486219,63977,60439,3538,3709,20916,-13669,2379,-16048,0,0,0,-16048,-16048,0,0,-0.31
"1215","卜蜂企業",12240150,11159254,1080896,790444,290452,107821,17342,380931,81066,299865,0,0,0,299865,280597,0,19268,1.21
"1216","統一",261100591,181442845,79657746,64896946,14760800,6534867,2710121,18585546,3053187,15532359,0,0,0,15532359,9912922,0,5619437,2.31
