公司代號,公司名稱,利息淨收益,利息以外淨損益,呆帳費用,營業費用,繼續營業單位稅前合併淨利(淨損),所得稅(費用)利益,繼續營業單位稅後合併淨利(淨損),停業單位損益(稅後),非常損益(稅後),會計原則變動之累積影響數(稅後),合併總損益,合併總損益歸屬予_母公司股東,合併總損益歸屬予_少數股權,基本每股盈餘,稀釋每股盈餘
"2801","彰化銀行",9819042,8889318,2666205,8967305,7074850,-2658715,4416135,0,0,0,4416135,4416135,0,0.71,0.00
"2809","京城銀行",2166853,618689,185364,1139213,1460965,-121716,1339249,0,0,0,1339249,1339249,0,1.28,1.24
"2812","台中銀行",3257479,409859,828708,2052095,786535,-370073,416462,0,0,0,416462,416462,0,0.30,0.00
"2836","高銀",1305313,528692,226958,1384566,222481,-43828,178653,0,0,0,178653,178653,0,0.34,0.00
"2838","聯邦銀行",4978952,574305,302906,3731681,1518670,-260532,1258138,0,0,0,1258138,1261704,-3566,0.85,0.71
"2845","遠東商銀",3015053,2680286,-523822,3710316,2508845,-669027,1839818,0,0,0,1839818,1839818,0,0.92,0.91
"2849","安泰銀行",2203139,1863220,228968,2039079,1798312,-1030520,767792,0,0,0,767792,767792,0,0.46,0.00
