年,公司代號,公司名稱,股利所屬年度,權利分派基準日,盈餘轉增資配股(元/股),法定盈餘公積、資本公積轉增資配股(元/股),除權交易日,配股總股數(股),配股總金額(元),配股總股數佔盈餘配股總股數之比例(%),員工紅利配股率,盈餘分配之股東現金股利(元/股),法定盈餘公積、資本公積發放之現金(元/股),除息交易日,現金股利發放日,員工紅利總金額(元),現金增資總股數(股),現金增資認股比率(%),現金增資認購價(元/股),董監酬勞(元),公告日期,公告時間,普通股每股面額
2007,1582,信錦,95,96/08/14,1.5,0,96/08/08,"          1,250,000","             12,500,000",19.23,0.03571429,6,0,96/08/08, ,"         12,000,000",                  0,0,          0.00,"          9,000,000",96/07/25,13:58:39,新台幣                 10.0000元
2007,1583,程泰,95,96/08/18,1.000000073,0,96/08/10,"          1,055,763","             10,557,630",13.46,0.01555556,2.5,0,96/08/10, ,"         10,557,620",                  0,0,          0.00,"          5,278,812",96/08/06,16:25:49,新台幣                 10.0000元
2007,1605,華新,95,96/07/08, , , , , , ,0,1.5,0,96/07/02, ,"        159,556,439", , , ,"         79,778,220",96/06/15,10:18:47,新台幣                 10.0000元
2007,1608,華榮,95,96/07/20, , , , , , ,0,0.4,0,96/07/12, ,"          7,992,928", , , ,"          5,328,619",96/06/23,10:16:06,新台幣                 10.0000元
2007,1609,大亞電線,95,96/09/09,0.1483,0.1483,96/09/03,                  0,                      0,0.00,0,0.19773,0,96/09/03, , ,                  0,0,          0.00,"          9,513,750",96/08/17,16:25:35,新台幣                 10.0000元
2007,1611,中電,95,96/08/06, , , , , , ,0,1,0,96/07/31, ,"         10,118,197", , , ,"          1,687,500",96/07/02,16:05:15,新台幣                 10.0000元
2007,1612,宏泰,95,96/07/12, , , , , , ,0,1.2,0,96/07/05, ,"         22,949,946", , , ,"         11,474,973",96/06/21,16:54:36,新台幣                 10.0000元
2007,1614,三洋電,95,96/07/18, , , , , , ,0,1.18,0,96/07/12, ,"          7,984,491", , , ,"         11,801,357",96/06/23,17:19:03,新台幣                 10.0000元
2007,1615,大山,95,96/07/25, , , , , , ,0,1.35,0,96/07/19, ,"          4,496,119", , , ,"          4,496,119",96/07/03,14:23:28,新台幣                 10.0000元
2007,,,,,,,,,,,,,,,,,,,,,,,
2007,,,,,,,,,,,,,,,,,,,,,,,
2007,,,,,,,,,,,,,,,,,,,,,,,
2007,1616,億泰,95,96/08/28,0.199822032,0.199822032,96/08/22,                  0,                      0,0.00,0,0.19982208,0,96/08/22, ,"          5,848,007",                  0,0,          0.00,"          3,508,804",96/08/06,14:31:55,新台幣                 10.0000元
2007,1617,榮星電線,95,96/08/19,0.298417,0,96/08/13,                  0,                      0,0.00,0,0.298417,0,96/08/13, ,"            352,793",                  0,0,          0.00,"          2,116,759",96/08/02,17:30:57,新台幣                 10.0000元
2007,1701,中化,95,96/08/01, , , , , , ,0,0.7,0,96/07/26, ,"         23,444,579", , , ,"          2,344,458",96/07/12,11:34:31,新台幣                 10.0000元
2007,1704,榮化,95,96/09/17,0.3,0,96/09/11,                  0,                      0,0.00,0,1.8,0,96/09/11, ,"         34,340,000",                  0,0,          0.00,"         22,893,000",96/08/03,10:58:09,新台幣                 10.0000元
2007,1707,葡萄王,96,96/07/15, , , , , , ,0,0.8,0,96/07/09, ,"         13,976,444", , , ,                  0,96/06/22,16:32:49,新台幣                 10.0000元
2007,1708,東鹼,95,96/06/17, , , , , , ,0,1,0,96/06/11, ,"         10,312,657", , , ,"         10,794,236",96/05/23,16:33:49,新台幣                 10.0000元
2007,1709,和益化工,95,96/08/01,0.4,0,96/07/26,"            307,593","              3,075,930",3.09,0.0012766,0.35,0,96/07/26, ,"          2,691,440",                  0,0,          0.00,"          5,767,370",96/07/10,19:07:08,新台幣                 10.0000元
2007,1710,東聯,95,96/07/24,0.2,0,96/07/18,"          1,350,749","             13,507,490",8.06,0.00175258,1.5,0,96/07/18, ,"         13,507,486",                  0,0,          0.00,"         13,507,486",96/07/03,15:30:45,新台幣                 10.0000元
2007,1711,永光化學,95,96/07/07, , , , , , ,0,0.3,0,96/06/29, ,"          6,111,122", , , ,"          2,444,448",96/06/14,11:00:18,新台幣                 10.0000元
2007,1712,興農,95,96/07/27, , , , , , ,0,0.6,0,96/07/19, ,"          1,930,943", , , ,"          9,654,717",96/07/04,15:36:36,新台幣                 10.0000元
2007,1713,國化,95,96/07/18, , , , , , ,0,0.25,0,96/07/12, ,"          1,770,156", , , ,"            354,031",96/06/21,14:31:57,新台幣                 10.0000元
2007,1715,萬洲化學,95,96/07/17, , , , , , ,0,1,0,96/07/11, ,"          2,834,306", , , ,                  0,96/06/26,16:26:48,新台幣                 10.0000元
2007,1717,長興材料,95,96/07/10,1.2,0,96/07/04,"          6,721,450","             67,214,500",7.87,0.00944752,1.2,0,96/07/04, ,"         36,192,434",                  0,0,          0.00,"          8,000,000",96/06/15,16:27:22,新台幣                 10.0000元
2007,1720,生達化學,95,96/07/17, , , , , , ,0,1.5,0,96/07/11, ,"          2,910,978", , , ,"          8,732,933",96/06/20,16:34:18,新台幣                 10.0000元
2007,1722,台肥,96,96/07/27, , , , , , ,0,3,0,96/07/19, ,"         92,842,105", , , ,"         61,894,737",96/07/04,16:33:44,新台幣                 10.0000元
2007,,,,,,,,,,,,,,,,,,,,,,,
2007,,,,,,,,,,,,,,,,,,,,,,,
2007,,,,,,,,,,,,,,,,,,,,,,,
2007,1723,中碳,95,96/08/05,0.5,0,96/07/30,"          1,885,606","             18,856,060",17.87,0.00893617,4.3,0,96/07/30, ,"         35,018,403",                  0,0,          0.00,"         10,774,893",96/07/12,15:55:57,新台幣                 10.0000元
2007,1724,台硝,95,96/07/03, , , , , , ,0,0.86,0,96/06/27, ,"          6,134,457", , , ,"          6,134,457",96/06/14,11:00:31,新台幣                 10.0000元
2007,1725,元禎,95,96/08/15,1.8,0,96/08/09,                  0,                      0,0.00,0,0.31,0,96/08/09, ,"          4,359,216",                  0,0,          0.00,"          2,179,608",96/07/24,15:56:23,新台幣                 10.0000元
2007,1726,永記造漆,95,96/07/15, , , , , , ,0,2.5,0,96/07/09, ,"          8,179,900", , , ,"            817,990",96/06/23,11:46:09,新台幣                 10.0000元
2007,1727,中華化學,95,96/08/15,0.28,0,96/08/09,"            152,000","              1,520,000",7.60,0.00230303,0.22,0,96/08/09, , ,                  0,0,          0.00,"          1,138,316",96/07/20,17:29:55,新台幣                 10.0000元
2007,1729,必翔實業,95,96/08/14, , , , , , ,0,2.65,0,96/08/08, ,"         22,456,838", , , ,"          1,450,000",96/06/26,10:50:22,新台幣                 10.0000元
2007,1730,花仙子,95,96/09/05, , , , , , ,0,0.8,0,96/08/30, ,"          4,800,000", , , ,"            480,000",96/08/15,12:09:26,新台幣                 10.0000元
2007,1731,美吾華,95,96/07/29,0,0.25,96/07/23,                  0,                      0,0.00,0,0.25,0,96/07/23, ,"          1,943,837",                  0,0,          0.00,"          1,166,302",96/07/05,16:36:36,新台幣                 10.0000元
2007,1733,五鼎,95,96/07/25,1,0,96/07/19,"          1,527,800","             15,278,000",17.09,0.02060974,2.34,0,96/07/19, ,"          6,548,000",                  0,0,          0.00,"          2,728,132",96/07/06,10:41:28,新台幣                 10.0000元
2007,1734,杏輝藥品,95,96/07/25, , , , , , ,0,0.5,0,96/07/19, ,"          2,000,000", , , ,"          1,000,000",96/06/29,17:24:24,新台幣                 10.0000元
2007,1735,日勝化,95,96/07/22, , , , , , ,0,0.30002192,0,96/07/16, , , , , ,                  0,96/06/27,09:41:22,新台幣                 10.0000元
2007,1736,喬山健康,95,96/08/20,2,0,96/08/14,"            380,000","              3,800,000",1.21,0.00245001,3,0,96/08/14, ,"          4,200,000",                  0,0,          0.00,"          9,500,000",96/07/27,09:52:16,新台幣                 10.0000元
2007,1737,臺鹽,95,96/08/20, , , , , , ,0,1.3,0,96/08/14, ,"          9,243,028", , , ,"          6,162,024",96/07/30,11:38:27,新台幣                 10.0000元
2007,1776,展宇,95,96/06/18, , , , , , ,0,1.5,0,96/06/12, ,"          4,774,000", , , ,"          2,046,000",96/05/29,14:20:37,新台幣                 10.0000元
2007,1802,台玻,95,96/08/03,0.96,0,96/07/26,                  0,                      0,0.00,0,0.24,0,96/07/26, , ,                  0,0,          0.00,"         25,789,844",96/07/13,11:48:15,新台幣                 10.0000元
2007,,,,,,,,,,,,,,,,,,,,,,,
2007,,,,,,,,,,,,,,,,,,,,,,,
2007,,,,,,,,,,,,,,,,,,,,,,,
2007,1806,冠軍,95,96/09/25,0.4888,0,96/09/19,"            710,400","              7,104,000",4.62,0.002368,0.6,0,96/09/19, ,"          7,537,749",                  0,0,          0.00,"          5,653,312",96/08/27,14:49:27,新台幣                 10.0000元
2007,1806,冠軍,96,96/10/08,0,0,96/10/02,                  0,                      0,0.00,0,0,0, , ,                  0,"         23,000,000",5.83431,         12.00,"          5,653,312",96/09/13,14:18:30,新台幣                 10.0000元
2007,1808,潤隆,95,96/09/14,2.5,0,96/09/06,                  0,                      0,0.00,0,0.5,0,96/09/06, ,"          6,846,720",                  0,0,          0.00,"         10,270,079",96/08/22,15:50:28,新台幣                 10.0000元
2007,1809,中釉,95,96/08/03,0.15,0,96/07/26,"            374,517","              3,745,170",15.22,0.00228353,0.1,0,96/07/26, , ,                  0,0,          0.00,"          1,498,071",96/07/12,07:19:02,新台幣                 10.0000元
2007,1904,正隆,95,96/07/16, , , , , , ,0,0.7,0,96/07/10, ,"         28,755,107", , , ,-,96/06/26,14:38:10,新台幣                 10.0000元
2007,1905,華紙,95,96/07/14, , , , , , ,0,0.6,0,96/07/06, ,"         34,889,141", , , ,"          5,814,857",96/06/22,15:44:18,新台幣                 10.0000元
2007,1907,永豐餘,95,96/08/19,0.1,0,96/08/13,                  0,                      0,0.00,0,0.6,0,96/08/13, ,"         21,385,732",                  0,0,          0.00,"          7,000,000",96/07/30,11:58:02,新台幣                 10.0000元
2007,1909,榮成,95,96/08/13,0.50717,0,96/08/07,                  0,                      0,0.00,0,0.3043,0,96/08/07, ,"          4,141,994",                  0,0,          0.00,                  0,96/07/17,15:06:11,新台幣                 10.0000元
2007,2002,中鋼,95,96/08/01,0.3,0,96/07/26,"        108,053,890","          1,080,538,900",24.51,0.00977672,2.78,0,96/07/26, ,"        720,359,265",                  0,0,          0.00,"        108,053,880",96/07/10,21:32:58,新台幣                 10.0000元
2007,2002A,中鋼特別股,95,96/08/01,0.3,0,96/07/26, , , , ,2.78, ,96/07/26, , , , , ,"        108,053,880",96/07/10,21:32:58,新台幣                 10.0000元
2007,2006,東和鋼鐵,95,96/07/31, , , , , , ,0,3.0956,0,96/07/25, ,"         94,980,028", , , ,"         94,980,028",96/07/11,16:30:01,新台幣                 10.0000元
2007,2009,第一伸銅,95,96/07/27, , , , , , ,0,1.4,0,96/07/19, ,"         15,491,705", , , ,"         10,327,803",96/06/23,14:03:35,新台幣                 10.0000元
2007,2010,春源鋼鐵,95,96/07/09, , , , , , ,0,0.35,0,96/07/03, ,"         11,687,778", , , ,"          5,843,889",96/06/20,15:35:22,新台幣                 10.0000元
2007,2010,春源鋼鐵,95,96/08/31,0.75,0,96/08/23,                  0,                      0,0.00,0, , , , ,"         11,687,778",                  0,0,          0.00,"          5,843,889",96/08/09,16:59:38,新台幣                 10.0000元
