年,公司代號,公司名稱,股利所屬年度,權利分派基準日,盈餘轉增資配股(元/股),法定盈餘公積、資本公積轉增資配股(元/股),除權交易日,配股總股數(股),配股總金額(元),配股總股數佔盈餘配股總股數之比例(%),員工紅利配股率,盈餘分配之股東現金股利(元/股),法定盈餘公積、資本公積發放之現金(元/股),除息交易日,現金股利發放日,員工紅利總金額(元),現金增資總股數(股),現金增資認股比率(%),現金增資認購價(元/股),董監酬勞(元),公告日期,公告時間,普通股每股面額
2009,,,,,,,,,,,,,,,,,,,,,,,
2009,,,,,,,,,,,,,,,,,,,,,,,
2009,1301,台塑,97,98/07/14,0.7,0,98/07/08,                  0,                      0,0.00,0,1.8,0,98/07/08, ,"         75,896,139",                  0,0,          0.00,"         33,055,162",98/06/23,18:10:32,新台幣                 10.0000元
2009,1303,南亞塑膠,97,98/07/22,0.3,0,98/07/16,                  0,                      0,0.00,0,0.8,0,98/07/16, ,"         26,961,000",                  0,0,          0.00,"         26,492,000",98/07/01,10:50:04,新台幣                 10.0000元
2009,1307,三芳化工,97,98/08/11,1.3,0,98/08/05,                  0,                      0,0.00,0,0.3,0,98/08/05, ,"         33,072,874",                  0,0,          0.00,"         19,843,725",98/07/21,08:16:49,新台幣                 10.0000元
2009,1308,亞聚,97,98/07/31, , , , , , ,0,1,0,98/07/23, ,"          3,027,225", , , ,                  0,98/07/08,11:10:46,新台幣                 10.0000元
2009,1313,聯成,97,98/08/08, , , , , , ,0,0.19686379,0,98/07/31, ,"            222,000", , , ,                  0,98/07/15,08:38:45,新台幣                 10.0000元
2009,1315,達新工業,97,98/07/17, , , , , , ,0,1,0,98/07/09, ,"          1,111,111", , , ,"          1,111,111",98/06/22,15:43:32,新台幣                 10.0000元
2009,1319,東陽,98,98/08/30,0.3,0,98/08/24,                  0,                      0,0.00,0,0.3,0,98/08/24, ,"          2,821,903",                  0,0,          0.00,"          8,465,709",98/08/03,17:16:02,新台幣                 10.0000元
2009,1323,永裕,97,98/07/13, , , , , , ,0,0.6,0,98/07/07, ,"          4,205,141", , , ,"          1,051,285",98/06/19,16:17:50,新台幣                 10.0000元
2009,1324,地球工業,97,98/09/21, , , , , , ,0,0.1,0,98/09/15, ,                  0, , , ,"            307,080",98/08/28,17:01:40,新台幣                 10.0000元
2009,1325,恒大,97,98/08/10,0.3,0,98/08/04,                  0,                      0,0.00,0,0.3,0,98/08/04, ,"          3,145,094",                  0,0,          0.00,"          1,572,547",98/07/17,18:12:29,新台幣                 10.0000元
2009,1326,台化,97,98/07/31,0.3,0,98/07/23,                  0,                      0,0.00,0,0.9,0,98/07/23, ,                  0,                  0,0,          0.00,                  0,98/07/08,15:04:04,新台幣                 10.0000元
2009,1402,遠東新,97,98/08/31,0.2,0,98/08/25,                  0,                      0,0.00,0,0.8,0,98/08/25, ,"        196,557,154",                  0,0,          0.00,"        147,417,865",98/08/06,18:43:04,新台幣                 10.0000元
2009,14020,特別股0,97,98/08/31,0,0,98/08/25, , , , ,0, ,98/08/25, , , , , ,-,98/08/06,18:43:04,新台幣                 10.0000元
2009,1434,福懋興業,98,98/07/26, , , , , , ,0,1.5,0,98/07/20, ,"         16,869,516", , , ,"          8,434,758",98/07/03,17:52:39,新台幣                 10.0000元
2009,1442,名軒,97,98/09/21, , , , , , ,0,1.2,0,98/09/15, ,"          2,965,821", , , ,"          2,965,821",98/08/31,09:22:36,新台幣                 10.0000元
2009,,,,,,,,,,,,,,,,,,,,,,,
2009,,,,,,,,,,,,,,,,,,,,,,,
2009,,,,,,,,,,,,,,,,,,,,,,,
2009,1445,大宇紡織,97,98/07/24, , , , , , ,0,0.20846554,0,98/07/16, ,"            498,211", , , ,"            747,317",98/06/30,17:29:36,新台幣                 10.0000元
2009,1451,年興紡織,97,98/07/07, , , , , , ,0,0.5,0,98/07/01, ,"          3,100,000", , , ,"          9,100,000",98/06/18,12:00:46,新台幣                 10.0000元
2009,1452,宏益,97,98/08/23,0,0.2,98/08/17,                  0,                      0,0.00,0, , , , , ,                  0,0,          0.00,-,98/07/30,11:33:53,新台幣                 10.0000元
2009,1454,台富,97,98/07/22, , , , , , ,0,0.2,0,98/07/16, ,"            330,862", , , ,"            496,292",98/07/01,09:30:16,新台幣                 10.0000元
2009,1465,偉全實業,97,98/07/21, , , , , , ,0,0.55,0,98/07/15, ,"            979,509", , , ,"          1,469,264",98/06/29,18:30:59,新台幣                 10.0000元
2009,1471,首利,98,98/11/10,0,0,98/11/04,                  0,                      0,0.00,0, , , , ,                  0,"         20,000,000",10.39,         22.00,                  0,98/10/20,10:19:29,新台幣                 10.0000元
2009,1473,台南企業,97,98/08/05,0.5,0,98/07/30,                  0,                      0,0.00,0,1,0,98/07/30, ,"          5,000,000",                  0,0,          0.00,"          3,300,000",98/07/10,17:25:09,新台幣                 10.0000元
2009,14730,特別股0,97,98/08/05,0,0,98/07/30, , , , ,0, ,98/07/30, , , , , ,-,98/07/10,17:25:09,新台幣                 10.0000元
2009,1476,儒鴻,97,98/07/11, , , , , , ,0,0.4,0,98/07/03, ,"            113,926", , , ,                  0,98/06/19,14:38:03,新台幣                 10.0000元
2009,1476,儒鴻,98,98/09/02,0.2,0,98/08/27,                  0,                      0,0.00,0, , , , ,"            113,926",                  0,0,          0.00,                  0,98/08/11,14:12:37,新台幣                 10.0000元
2009,1477,聚陽實業,97,98/07/15, , , , , , ,0,2.001368,0,98/07/09, ,"         21,749,828", , , ,"          8,160,000",98/06/12,09:11:42,新台幣                 10.0000元
2009,1503,士電,97,98/07/26, , , , , , ,0,0.6,0,98/07/20, ,"         55,115,548", , , ,"         27,557,774",98/06/24,11:45:17,新台幣                 10.0000元
2009,1504,東元電機,97,98/09/01, , , , , , ,0,0.5,0,98/08/26, ,"        148,844,448", , , ,"         66,153,088",98/08/06,11:27:46,新台幣                 10.0000元
2009,1507,永大機電,97,98/07/08, , , , , , ,0,1,0,98/07/02, ,"         21,018,018", , , ,"          2,335,335",98/06/23,10:51:40,新台幣                 10.0000元
2009,1513,中興電,97,98/07/12, , , , , , ,0,0.88,0,98/07/06, ,"         40,566,338", , , ,"         12,963,019",98/06/19,15:23:07,新台幣                 10.0000元
2009,,,,,,,,,,,,,,,,,,,,,,,
2009,,,,,,,,,,,,,,,,,,,,,,,
2009,,,,,,,,,,,,,,,,,,,,,,,
2009,1517,利奇機械,97,98/09/19, , , , , , ,0,0.7,0,98/09/11, ,"         12,706,972", , , ,"          4,235,657",98/08/26,18:51:06,新台幣                 10.0000元
2009,1519,華城電機,98,98/09/20,1.5,0,98/09/14,                  0,                      0,0.00,0,1.2,0,98/09/14, ,"         51,600,743",                  0,0,          0.00,"          9,675,139",98/08/27,11:41:18,新台幣                 10.0000元
2009,1521,大億,97,98/07/13, , , , , , ,0,1,0,98/07/07, ,"            506,558", , , ,                  0,98/06/23,09:15:53,新台幣                 10.0000元
2009,1522,堤維西,97,98/09/14,0.3,0,98/09/08,                  0,                      0,0.00,0,0.3,0,98/09/08, ,"          2,006,191",                  0,0,          0.00,"          5,000,000",98/08/24,10:54:52,新台幣                 10.0000元
2009,1523,臺灣開億,97,98/08/31,0.3,0,98/08/25,                  0,                      0,0.00,0,0.1,0,98/08/25, ,"            676,860",                  0,0,          0.00,"          2,030,579",98/08/03,17:16:10,新台幣 10.0000元
2009,1524,耿鼎企業,97,98/09/09,0.2,0,98/09/03,                  0,                      0,0.00,0,0.1,0,98/09/03, ,"          2,471,058",                  0,0,          0.00,-,98/08/19,09:35:33,新台幣                 10.0000元
2009,1525,江申工業,97,98/07/23,0.3,0,98/07/16,                  0,                      0,0.00,0,0.5,0,98/07/16, ,"          4,965,562",                  0,0,          0.00,"            993,112",98/07/01,13:47:39,新台幣                 10.0000元
2009,1527,鑽全,97,98/10/13, , , , , , ,0,1.229875,0,98/10/07, ,"         10,000,000", , , ,"          2,700,000",98/09/23,17:00:29,新台幣                 10.0000元
2009,1528,恩德,97,98/09/02,0,0.2220875759,98/08/27,                  0,                      0,0.00,0,0.14213604,0,98/08/27, ,"          1,523,492",                  0,0,          0.00,"            457,047",98/08/13,10:25:48,新台幣                 10.0000元
2009,1530,亞崴機電,97,98/08/18,1.02609743,0,98/08/12,                  0,                      0,0.00,0,0.51304882,0,98/08/12, ,"         10,982,782",                  0,0,          0.00,"          2,745,696",98/08/11,14:04:14,新台幣                 10.0000元
2009,1531,高林股,97,98/09/20, , , , , , ,0,0.7,0,98/09/14, ,"         11,529,586", , , ,"          4,611,834",98/08/27,17:15:40,新台幣                 10.0000元
2009,1532,勤美,97,98/11/01,0.199999969,0,98/10/26,                  0,                      0,0.00,0,0.19999997,0,98/10/26, ,"          3,465,603",                  0,0,          0.00,"          3,465,603",98/10/12,15:17:37,新台幣                 10.0000元
2009,1535,中宇,97,98/07/21, , , , , , ,0,2,0,98/07/15, ,"         11,994,465", , , ,"          1,800,000",98/06/29,11:09:23,新台幣                 10.0000元
2009,1537,廣隆光電,97,98/09/28, , , , , , ,0,0.36000008,0,98/09/22, ,"          1,061,530", , , ,"            800,000",98/09/07,15:23:54,新台幣                 10.0000元
2009,,,,,,,,,,,,,,,,,,,,,,,
2009,,,,,,,,,,,,,,,,,,,,,,,
2009,,,,,,,,,,,,,,,,,,,,,,,
2009,1538,正峰新,97,98/09/06,1.708089,0,98/08/31,                  0,                      0,0.00,0,0.502379,0,98/08/31, ,"         17,296,461",                  0,0,          0.00,"          3,459,292",98/08/13,17:24:22,新台幣                 10.0000元
2009,1540,喬福機械,97,98/07/24, , , , , , ,0,1.5,0,98/07/16, ,"          7,501,014", , , ,"          5,000,675",98/07/01,09:03:50,新台幣                 10.0000元
2009,1540,喬福機械,98,98/09/21,1.5,0,98/09/15,                  0,                      0,0.00,0, , , , , ,                  0,0,          0.00,"          5,000,675",98/08/31,11:18:56,新台幣                 10.0000元
2009,1558,伸興,97,98/07/21, , , , , , ,0,2.19929161,0,98/07/15, ,"          5,952,000", , , ,"          1,548,000",98/07/02,10:29:35,新台幣                 10.0000元
2009,1558,伸興,98,98/11/11,0,0,98/11/05,                  0,                      0,0.00,0, , , , , ,"          3,500,000",6.439918811,         62.00,"          1,548,000",98/10/21,15:51:01,新台幣                 10.0000元
2009,1560,中砂,97,98/07/12, , , , , , ,0,1.2,0,98/07/06, ,"         22,000,000", , , ,"          3,100,000",98/06/19,09:23:49,新台幣                 10.0000元
2009,1568,倉佑,98,98/05/06,0,0,98/04/29,                  0,                      0,0.00,0,0,0, , ,                  0,"         20,000,000",22.05,         10.50,                  0,98/04/15,16:13:45,新台幣                 10.0000元
2009,1568,倉佑,98,98/10/13,0,0,98/10/07,                  0,                      0,0.00,0,0,0, , ,                  0,"         10,000,000",10.413,         10.00,                  0,98/09/18,15:52:35,新台幣                 10.0000元
2009,1582,信錦,97,98/08/09, , , , , , ,0,3,0,98/08/03, ,"         25,000,000", , , ,"          8,000,000",98/07/21,13:40:39,新台幣                 10.0000元
2009,1583,程泰,97,98/08/17,0.5,0,98/08/11,"            180,825","              1,808,250",4.00,0.00208359,0.5,0,98/08/11, ,"          3,857,268",                  0,0,          0.00,"          1,928,567",98/07/28,11:08:06,新台幣                 10.0000元
2009,1611,中電,97,98/08/01, , , , , , ,0,0.6,0,98/07/24, ,"         12,090,556", , , ,"          8,868,750",98/07/10,14:19:16,新台幣                 10.0000元
2009,1612,宏泰,97,98/07/20, , , , , , ,0,0.26,0,98/07/14, ,                  0, , , ,                  0,98/06/26,18:02:51,新台幣                 10.0000元
2009,1614,三洋電,97,98/07/22, , , , , , ,0,0.3175011,0,98/07/16, ,"         10,406,000", , , ,"          3,015,000",98/06/29,17:29:51,新台幣                 10.0000元
2009,1615,大山,97,98/06/11, , , , , , ,0,0.25,0,98/06/05, ,"            720,347", , , ,"            720,347",98/05/20,12:18:48,新台幣                 10.0000元
2009,1618,合機公司,97,98/10/26,0.2,0,98/10/20,                  0,                      0,0.00,0, , , , ,                  0,                  0,0,          0.00,                  0,98/10/05,17:23:31,新台幣                 10.0000元
2009,,,,,,,,,,,,,,,,,,,,,,,
2009,,,,,,,,,,,,,,,,,,,,,,,
2009,,,,,,,,,,,,,,,,,,,,,,,
2009,1701,中化,97,98/07/26, , , , , , ,0,0.2,0,98/07/20, ,"          6,698,451", , , ,"            669,845",98/07/03,16:49:16,新台幣                 10.0000元
2009,1704,榮化,97,98/08/04, , , , , , ,0,1.25,0,98/07/29, ,"          6,497,000", , , ,"          6,497,000",98/07/10,17:20:51,新台幣                 10.0000元
2009,1704,榮化,97,98/08/26,0.75,0,98/08/20,                  0,                      0,0.00,0,0,0, , ,"          6,497,000",                  0,0,          0.00,"          6,497,000",98/07/31,10:33:27,新台幣                 10.0000元
2009,1707,葡萄王,97,98/07/13, , , , , , ,0,1,0,98/07/07, ,"         16,466,499", , , ,"          2,993,909",98/06/22,18:09:46,新台幣                 10.0000元
2009,1708,東鹼,97,98/09/20, , , , , , ,0,1.5,0,98/09/14, ,"         32,640,761", , , ,"         15,064,967",98/07/30,09:04:25,新台幣                 10.0000元
2009,1709,和益化工,97,98/08/31,0.25,0,98/08/25,                  0,                      0,0.00,0,0.25,0,98/08/25, ,"          4,815,943",                  0,0,          0.00,"          4,815,943",98/07/31,14:38:33,新台幣                 10.0000元
2009,1710,東聯,97,98/07/05, , , , , , ,0,1,0,98/06/29, ,"         16,601,744", , , ,"          8,300,872",98/06/12,17:05:17,新台幣                 10.0000元
2009,1711,永光化學,97,98/07/08, , , , , , ,0,0.2,0,98/07/02, ,"          4,548,734", , , ,"          1,819,493",98/06/17,18:08:12,新台幣                 10.0000元
2009,1712,興農,97,98/08/14,0.1,0,98/08/06,                  0,                      0,0.00,0,0.7,0,98/08/06, ,"          3,371,213",                  0,0,          0.00,"         16,856,064",98/07/21,11:27:59,新台幣                 10.0000元
2009,1713,國化,97,98/07/22, , , , , , ,0,0.1,0,98/07/16, ,"            740,859", , , ,"            148,172",98/06/22,11:04:17,新台幣                 10.0000元
2009,1714,和桐化學,97,98/09/22,0.55,0,98/09/16,                  0,                      0,0.00,0,0,0, , ,"          3,465,118",                  0,0,          0.00,"          3,465,118",98/09/01,11:34:21,新台幣                 10.0000元
2009,1717,長興材料,97,98/07/06, , , , , , ,0,1.5,0,98/06/30, ,"         66,930,196", , , ,"          8,000,000",98/06/15,17:36:42,新台幣                 10.0000元
2009,1717,長興材料,97,98/07/27,0.1,0,98/07/21,                  0,                      0,0.00,0, , , , , ,                  0,0,          0.00,"          8,000,000",98/07/01,09:26:38,新台幣                 10.0000元
2009,1720,生達化學,97,98/07/26,0.3,0,98/07/20,                  0,                      0,0.00,0,1.2,0,98/07/20, ,"          2,551,719",                  0,0,          0.00,"          7,655,158",98/07/06,08:58:52,新台幣                 10.0000元
2009,1722,台肥,97,98/08/19, , , , , , ,0,1.8,0,98/08/13, ,"         55,705,263", , , ,"         37,136,842",98/07/29,16:37:32,新台幣                 10.0000元
2009,,,,,,,,,,,,,,,,,,,,,,,
2009,,,,,,,,,,,,,,,,,,,,,,,
2009,,,,,,,,,,,,,,,,,,,,,,,
2009,1723,中碳,97,98/07/18, , , , , , ,0,4.65,0,98/07/10, ,"         71,071,344", , , ,"         11,845,224",98/06/25,15:20:13,新台幣                 10.0000元
2009,1724,台硝,97,98/09/21,0.005,0,98/09/15,                  0,                      0,0.00,0,0.655,0,98/09/15, ,"          4,304,637",                  0,0,          0.00,"          4,304,637",98/08/27,17:06:18,新台幣                 10.0000元
2009,1726,永記造漆,97,98/08/10, , , , , , ,0,1.8,0,98/08/04, ,"          5,963,190", , , ,"            596,319",98/07/21,15:43:37,新台幣                 10.0000元
2009,1727,中華化學,97,98/07/22, , , , , , ,0,0.2,0,98/07/16, ,"          5,800,000", , , ,"          3,200,000",98/07/01,17:25:41,新台幣                 10.0000元
2009,1727,中華化學,97,98/09/06,0.6,0,98/08/31,                  0,                      0,0.00,0, , , , , ,                  0,0,          0.00,"          3,200,000",98/08/19,16:06:31,新台幣                 10.0000元
2009,1729,必翔實業,97,98/09/15, , , , , , ,0,0.99974988,0,98/09/09, ,"         13,421,158", , , ,"          1,450,000",98/08/25,16:33:10,新台幣                 10.0000元
2009,1730,花仙子,97,98/09/08, , , , , , ,0,0.5,0,98/09/02, ,"          3,600,000", , , ,"            300,000",98/08/17,18:32:01,新台幣                 10.0000元
2009,1731,美吾華,97,98/07/13, , , , , , ,0,0.3,0,98/07/07, ,"          1,575,233", , , ,"            945,140",98/06/22,09:40:23,新台幣                 10.0000元
2009,1733,五鼎,97,98/07/07,1.5,0,98/07/01,                  0,                      0,0.00,0,1.5,0,98/07/01, ,"         16,957,305",                  0,0,          0.00,"          2,493,721",98/06/16,16:52:08,新台幣                 10.0000元
2009,1734,杏輝藥品,97,98/08/03, , , , , , ,0,0.33015956,0,98/07/28, ,"          1,330,097", , , ,"            665,049",98/07/13,09:33:51,新台幣                 10.0000元
2009,1736,喬山健康,97,98/09/19,0.2,0,98/09/11,                  0,                      0,0.00,0,0.3,0,98/09/11, ,"          1,100,000",                  0,0,          0.00,"          5,000,000",98/08/27,10:46:15,新台幣                 10.0000元
2009,1773,勝一化工,97,98/07/11, , , , , , ,0,1.5,0,98/07/03, ,"          2,130,319", , , ,"         10,651,596",98/06/18,09:41:25,新台幣                 10.0000元
2009,1776,展宇,97,98/08/03, , , , , , ,0,1.5,0,98/07/28, ,"          5,031,250", , , ,"          2,156,250",98/07/10,17:32:28,新台幣                 10.0000元
2009,1802,台玻,97,98/08/16,0.3,0,98/08/10,                  0,                      0,0.00,0,0.2,0,98/08/10, ,"         12,803,334",                  0,0,          0.00,"         12,803,334",98/07/27,09:03:02,新台幣                 10.0000元
2009,1806,冠軍,97,98/10/05,0.1,0,98/09/29,"            731,158","              7,311,580",20.51,0.00205053,0.05,0,98/09/29, ,"          2,169,660",                  0,0,          0.00,"          6,502,242",98/08/31,10:15:05,新台幣                 10.0000元
2009,,,,,,,,,,,,,,,,,,,,,,,
2009,,,,,,,,,,,,,,,,,,,,,,,
2009,,,,,,,,,,,,,,,,,,,,,,,
2009,1806,冠軍,98,98/10/17,0,0,98/10/09,                  0,                      0,0.00,0,0,0, , ,                  0,"          8,000,000",1.77351,          8.75,"          6,502,242",98/09/16,17:11:05,新台幣                 10.0000元
2009,1808,潤隆,97,98/08/08,1.6,0,98/07/31,                  0,                      0,0.00,0,0.2,0,98/07/31, ,"          3,827,286",                  0,0,          0.00,"          5,740,929",98/07/14,17:46:53,新台幣                 10.0000元
2009,1905,華紙,97,98/09/08, , , , , , ,0,0.15,0,98/09/02, ,"          1,235,423", , , ,"            205,904",98/08/17,10:35:28,新台幣                 10.0000元
2009,1909,榮成,97,98/11/10,0,0,98/11/04,                  0,                      0,0.00,0,0,0, , ,                  0,"        155,000,000",23.972,         10.00,                  0,98/10/19,18:22:33,新台幣                 10.0000元
2009,2002,中鋼,97,98/08/01,0.43,0,98/07/24,                  0,                      0,0.00,0,1.3,0,98/07/24, ,"      1,877,002,516",                  0,0,          0.00,"         35,193,797",98/07/09,19:00:51,新台幣                 10.0000元
2009,2002A,中鋼特別股,97,98/08/01,0.43,0,98/07/24, , , , ,1.3, ,98/07/24, , , , , ,"         35,193,797",98/07/09,19:00:51,新台幣                 10.0000元
2009,2006,東和鋼鐵,97,98/08/18,0.3,0,98/08/12,                  0,                      0,0.00,0,1.5,0,98/08/12, ,"         46,614,531","         44,500,000",4.075,         26.00,"         46,614,531",98/07/29,11:27:51,新台幣                 10.0000元
2009,2006,東和鋼鐵,97,98/08/18,0.3,0,98/08/12,                  0,                      0,0.00,0,1.5,0,98/08/12, ,"         46,614,531","         44,500,000",4.075,         26.00,"         46,614,531",98/07/29,17:46:48,新台幣                 10.0000元
2009,2010,春源鋼鐵,97,98/07/14, , , , , , ,0,0.2,0,98/07/08, ,"          5,939,516", , , ,"          2,969,758",98/06/23,15:09:38,新台幣                 10.0000元
2009,2010,春源鋼鐵,97,98/08/31,0.3,0,98/08/25,                  0,                      0,0.00,0, , , , ,"          5,939,516",                  0,0,          0.00,"          2,969,758",98/08/10,14:23:16,新台幣                 10.0000元
2009,2012,春雨,97,98/07/25, , , , , , ,0,0.6,0,98/07/17, ,"            936,862", , , ,"          1,873,723",98/06/29,17:18:50,新台幣                 10.0000元
2009,2013,中鋼構,97,98/07/22, , , , , , ,0,0.9,0,98/07/16, ,"          7,702,843", , , ,"          1,540,570",98/07/01,16:34:20,新台幣                 10.0000元
2009,2014,中鴻,98,98/03/16,0,0,98/03/10,                  0,                      0,0.00,0, , , , , ,"        400,000,000",24.911,          9.50,                  0,98/02/23,14:45:21,新台幣                 10.0000元
2009,2015,豐興鋼鐵,97,98/07/14, , , , , , ,0,2,0,98/07/08, ,"         46,966,000", , , ,"         23,482,000",98/06/23,10:42:45,新台幣                 10.0000元
2009,2020,美亞鋼管,97,98/08/31,0,0.9968413834,98/08/25,                  0,                      0,0.00,0, , , , , ,                  0,0,          0.00,                  0,98/08/11,11:41:28,新台幣                 10.0000元
2009,,,,,,,,,,,,,,,,,,,,,,,
2009,,,,,,,,,,,,,,,,,,,,,,,
2009,,,,,,,,,,,,,,,,,,,,,,,
2009,2023,燁輝,97,98/09/07,0.3,0,98/09/01,                  0,                      0,0.00,0,0.2,0,98/09/01, ,"          2,858,023",                  0,0,          0.00,"            571,605",98/08/14,16:58:02,新台幣                 10.0000元
2009,2029,盛餘,97,98/07/20, , , , , , ,0,1.5,0,98/07/14, ,"          9,000,000", , , ,"          2,700,000",98/06/26,18:03:54,新台幣                 10.0000元
2009,2031,新光鋼,97,98/08/05,0.09984187,0,98/07/30,                  0,                      0,0.00,0,0.5989451,0,98/07/30, ,                  0,                  0,0,          0.00,                  0,98/07/14,17:30:20,新台幣                 10.0000元
2009,2033,佳大世界,97,98/08/11,0.9,0,98/08/05,                  0,                      0,0.00,0,0.4,0,98/08/05, ,"          3,071,527",                  0,0,          0.00,"          3,071,527",98/07/22,09:57:30,新台幣                 10.0000元
2009,2034,允強,97,98/09/18,0,0.79972135,98/09/10,                  0,                      0,0.00,0,0.19993034,0,98/09/10, ,"          1,487,008",                  0,0,          0.00,"            594,804",98/08/25,12:41:59,新台幣                 10.0000元
2009,2038,海光企業,97,98/07/03, , , , , , ,0,2,0,98/06/25, ,"          8,838,100", , , ,"         13,257,149",98/06/10,15:45:47,新台幣                 10.0000元
2009,2038,海光企業,98,98/07/11,0,0,98/07/03,                  0,                      0,0.00,0, , , , ,                  0,"         20,000,000",10.38961038,         17.50,"         13,257,149",98/06/19,11:26:07,新台幣                 10.0000元
2009,2049,上銀科技,97,98/07/17, , , , , , ,0,0.6,0,98/07/09, ,"         52,965,256", , , ,"         26,482,628",98/06/24,14:35:11,新台幣                 10.0000元
2009,2062,橋椿,97,98/08/31, , , , , , ,0,1.1,0,98/08/25, ,"          4,800,000", , , ,"          3,600,000",98/08/11,17:06:37,新台幣                 10.0000元
2009,2103,台橡,97,98/08/03, , , , , , ,0,2.8,0,98/07/28, ,"         37,520,547", , , ,"         18,760,273",98/07/13,10:30:21,新台幣                 10.0000元
2009,2104,中橡,97,98/08/22, , , , , , ,0,1.5,0,98/08/14, ,"          5,257,342", , , ,"         35,110,184",98/07/30,10:17:05,新台幣                 10.0000元
2009,2104,中橡,98,98/11/14,0,0,98/11/06,                  0,                      0,0.00,0, , , , , ,"        108,000,000",19.5818,         30.60,"         35,110,184",98/10/23,18:23:42,新台幣                 10.0000元
2009,2105,正新,97,98/08/10,1,0,98/08/04,                  0,                      0,0.00,0,1,0,98/08/04, ,"         63,854,130",                  0,0,          0.00,"         95,781,194",98/07/20,09:11:04,新台幣                 10.0000元
2009,2106,建大,97,98/08/05,0.5,0,98/07/30,                  0,                      0,0.00,0,0.25,0,98/07/30, ,"          4,051,923",                  0,0,          0.00,"          6,077,885",98/07/15,09:23:05,新台幣                 10.0000元
2009,2107,厚生,97,98/07/14, , , , , , ,0,0.5,0,98/07/08, ,"          2,600,000", , , ,"          2,600,000",98/06/22,16:37:39,新台幣                 10.0000元
2009,,,,,,,,,,,,,,,,,,,,,,,
2009,,,,,,,,,,,,,,,,,,,,,,,
2009,,,,,,,,,,,,,,,,,,,,,,,
2009,2108,南帝化工,98,98/07/25, , , , , , ,0,0.8,0,98/07/17, ,"         10,377,324", , , ,"         15,565,985",98/07/02,14:28:49,新台幣                 10.0000元
