年,公司代號,公司名稱,股利所屬年度,權利分派基準日,盈餘轉增資配股(元/股),法定盈餘公積、資本公積轉增資配股(元/股),除權交易日,配股總股數(股),配股總金額(元),配股總股數佔盈餘配股總股數之比例(%),員工紅利配股率,盈餘分配之股東現金股利(元/股),法定盈餘公積、資本公積發放之現金(元/股),除息交易日,現金股利發放日,員工紅利總金額(元),現金增資總股數(股),現金增資認股比率(%),現金增資認購價(元/股),董監酬勞(元),公告日期,公告時間,普通股每股面額
2015,1216,統一,103,104/08/14,0.4,0,104/08/06,                  0,                      0,0.00,0,1.4,0,104/08/06,104/09/10,"        971,108,690",                  0,0,          0.00,"        199,475,580",104/07/17,16:48:40,新台幣                 10.0000元
2015,1219,福壽實業,103,104/07/28,0.18,0,104/07/22,                  0,                      0,0.00,0,0.18,0,104/07/22,104/08/13,"          1,201,070",                  0,0, ,"          6,005,348",104/07/07,14:13:40,新台幣                 10.0000元
2015,1220,台榮,103,104/07/18, , , , , , ,0,0.3,0,104/07/10,104/08/07,"          2,406,127", , , ,"          2,406,126",104/06/18,11:47:35,新台幣                 10.0000元
2015,1225,福懋油,103,104/09/01, , , , , , ,0,0.25,0,104/08/26,104/09/22,"          3,037,542", , , ,"          3,037,542",104/08/11,17:52:05,新台幣                 10.0000元
2015,1227,佳格,103,104/08/25,1,0,104/08/19,                  0,                      0,0.00,0,1.6,0,104/08/19,104/09/15,"         26,155,720",                  0,0,          0.00,"         18,682,656",104/07/30,15:12:50,新台幣                 10.0000元
2015,,,,,,,,,,,,,,,,,,,,,,,
2015,,,,,,,,,,,,,,,,,,,,,,,
2015,,,,,,,,,,,,,,,,,,,,,,,
2015,1229,聯華實業,103,104/08/31,0.4,0,104/08/25,                  0,                      0,0.00,0,1.4,0,104/08/25,104/09/23,"         15,469,774",                  0,0,          0.00,"          8,100,000",104/08/07,17:21:48,新台幣                 10.0000元
2015,1231,聯華食品,103,104/09/06, , , , , , ,0,0.9,0,104/08/31,104/09/25,"          4,010,567", , , ,"          4,010,553",104/08/13,15:06:02,新台幣                 10.0000元
2015,1232,大統益,103,104/07/21, , , , , , ,0,5,0,104/07/15,104/08/07,"         17,945,143", , , ,"         17,945,143",104/06/30,17:13:22,新台幣                 10.0000元
2015,1233,天仁,103,104/07/20, , , , , , ,0,2.08,0.02,104/07/14,104/08/06,"          4,958,717", , , ,"          4,958,717",104/06/22,08:48:09,新台幣                 10.0000元
2015,1234,黑松,103,104/08/04, , , , , , ,0,1.2,0,104/07/29,104/08/20,"          5,023,389", , , ,"         15,070,166",104/07/14,17:37:55,新台幣                 10.0000元
2015,1235,興泰,103,104/10/20,0.8,0,104/10/14,                  0,                      0,0.00,0, , , , ,"          1,465,274",                  0,0,          0.00,"          2,442,123",104/08/11,10:44:36,新台幣                 10.0000元
2015,1236,宏亞食品,103,104/07/22, , , , , , ,0,1.3,0,104/07/16,104/08/13,"          5,993,415", , , ,"          2,996,708",104/06/04,14:22:58,新台幣                 10.0000元
2015,1256,鮮活果汁-KY,103,104/07/19,1,0,104/07/13,                  0,                      0,0.00,0,5.5,0,104/07/13,104/08/12,"          3,534,000",                  0,0,          0.00,"          2,356,000",104/06/26,15:57:30,新台幣                 10.0000元
2015,1262,綠悅-KY,103,104/07/20, , , , , , ,0,2.5,0,104/07/14,104/08/06,                  0, , , ,                  0,104/06/30,10:09:50,新台幣                 10.0000元
2015,1301,台塑,103,104/07/21, , , , , , ,0,1.7,0,104/07/15,104/08/12,"         26,686,326", , , ,                  0,104/07/01,11:00:55,新台幣                 10.0000元
2015,1303,南亞塑膠,103,104/07/17, , , , , , ,0,2.3,0,104/07/09,104/08/05,"         38,442,214", , , ,                  0,104/06/25,14:32:56,新台幣                 10.0000元
2015,1304,台聚,103,104/08/07, , , , , , ,0,0.4,0,104/07/30,104/08/28,"            577,000", , , ,"          5,500,000",104/07/03,14:15:59,新台幣                 10.0000元
2015,1305,華夏,103,104/08/07, , , , , , ,0,0.2,0,104/07/30,104/08/28,"          1,070,156", , , ,                  0,104/07/03,15:46:57,新台幣                 10.0000元
2015,1307,三芳化工,103,104/07/29,0.3,0,104/07/23,                  0,                      0,0.00,0,1.6,0,104/07/23,104/08/21,"         43,639,168",                  0,0,          0.00,"         26,183,501",104/07/08,17:16:33,新台幣                 10.0000元
2015,1308,亞聚,103,104/08/07,0.5,0,104/07/30,                  0,                      0,0.00,0,0.3,0,104/07/30,104/08/28,"          4,500,000",                  0,0,          0.00,                  0,104/07/12,07:08:47,新台幣                 10.0000元
2015,,,,,,,,,,,,,,,,,,,,,,,
2015,,,,,,,,,,,,,,,,,,,,,,,
2015,,,,,,,,,,,,,,,,,,,,,,,
2015,1312,國喬石化,103,104/07/26, , , , , , ,0,0.3,0,104/07/20,104/08/14,"          2,186,597", , , ,"          4,373,194",104/06/25,15:06:37,新台幣                 10.0000元
2015,1312A,國喬特,103,104/07/26, , , , , , , ,0.9, ,104/07/20,104/08/14, , , , ,"          4,373,194",104/06/25,15:06:37,新台幣                 10.0000元
2015,1313,聯成,103,104/09/01, , , , , , ,0,0.20074035,0,104/08/26,104/09/23,                  0, , , ,                  0,104/08/11,15:13:50,新台幣                 10.0000元
2015,1315,達新工業,103,104/07/14, , , , , , ,0,1.1,0,104/07/08,104/08/07,"          1,100,000", , , ,"          1,100,000",104/06/23,17:23:34,新台幣                 10.0000元
2015,1316,上曜,104,104/03/07,0,0,104/02/26,                  0,                      0,0.00,0,0,0, , ,                  0,"         30,000,000",16.082,         10.00,                  0,104/02/12,10:38:49,新台幣                 10.0000元
2015,1319,東陽,103,104/08/17, , , , , , ,0,0.74,0,104/08/11,104/09/08,"          4,559,302", , , ,"         13,677,907",104/07/27,10:45:17,新台幣                 10.0000元
2015,1323,永裕,103,104/07/25, , , , , , ,0,1.8,0,104/07/17,104/08/07,"         14,603,929", , , ,"          3,650,982",104/07/02,16:53:55,新台幣                 10.0000元
2015,1324,地球工業,103,104/09/06, , , , , , ,0,0.3,0,104/08/31,104/09/24,"          1,221,496", , , ,"          1,221,496",104/08/14,14:06:41,新台幣                 10.0000元
2015,1325,恒大,103,104/07/08, , , , , , ,0,0.45,0,104/07/02,104/07/29,"          1,770,544", , , ,"            885,272",104/06/17,13:59:19,新台幣                 10.0000元
2015,1326,台化,103,104/07/27, , , , , , ,0,1.2,0,104/07/21,104/08/19,"         24,257,154", , , ,                  0,104/07/01,11:53:01,新台幣                 10.0000元
2015,1337,再生-KY,103,104/07/31,0.386,0,104/07/23,"            115,932","              1,159,320",1.19,0.00046405,0.044,0,104/07/23,104/08/14,                  0,                  0,0,          0.00,"          1,112,954",104/07/08,11:44:07,新台幣                 10.0000元
2015,1338,廣華-KY,103,104/07/15, , , , , , ,0,3.7,0,104/07/09,104/07/27,"         17,224,900", , , ,"          3,937,120",104/06/23,10:14:18,新台幣                 10.0000元
2015,1339,昭輝,103,104/09/21, , , , , , ,0,2,0,104/09/15,104/09/25,"          5,423,969", , , ,"          4,067,977",104/08/21,10:56:04,新台幣                 10.0000元
2015,1340,勝悅-KY,103,104/08/25,3,0,104/08/19,                  0,                      0,0.00,0,2,0,104/08/19,104/09/22,"         16,816,614",                  0,0,          0.00,"          6,726,644",104/08/04,14:37:04,新台幣                 10.0000元
2015,,,,,,,,,,,,,,,,,,,,,,,
2015,,,,,,,,,,,,,,,,,,,,,,,
2015,,,,,,,,,,,,,,,,,,,,,,,
2015,1402,遠東新,103,104/08/05,0,0.2,104/07/30,                  0,                      0,0.00,0,1.2,0,104/07/30,104/08/28,"        270,860,227",                  0,0,          0.00,"        203,145,170",104/07/15,17:31:50,新台幣                 10.0000元
2015,14020,特別股0,103,104/08/05,0,0,104/07/30, , , , ,0, ,104/07/30,104/08/28, , , , ,-,104/07/15,17:31:50,新台幣                 10.0000元
2015,1409,新纖,103,104/09/02, , , , , , ,0,0.42776077,0,104/08/27,104/09/30,"         12,767,850", , , ,                  0,104/08/12,09:27:08,新台幣                 10.0000元
2015,1410,南染,103,104/07/13, , , , , , ,0,1.2,0,104/07/07,104/08/06,"          3,760,000", , , ,"          1,540,000",104/06/22,18:49:54,新台幣                 10.0000元
2015,1414,東和,103,104/07/10, , , , , , ,0,0.3,0,104/07/02,104/08/03,"          1,389,474", , , ,"          2,084,211",104/06/16,15:21:10,新台幣                 10.0000元
2015,1416,廣豐,103,104/09/07, , , , , , ,0,0.3,0,104/09/01,104/09/17,"          4,681,209", , , ,"            936,242",104/08/14,19:02:22,新台幣                 10.0000元
2015,1419,新紡,103,104/09/04, , , , , , ,0,0.31280296,0,104/08/27,104/09/25,"          1,947,174", , , ,"          1,947,174",104/08/12,18:20:54,新台幣                 10.0000元
2015,1434,福懋興業,103,104/08/04, , , , , , ,0,1.4,0,104/07/29,104/08/21,"          8,080,062", , , ,"          4,040,031",104/07/07,16:12:16,新台幣                 10.0000元
2015,1436,華友聯,103,104/08/30,1.5,0,104/08/24,                  0,                      0,0.00,0,1.5,0,104/08/24,104/10/16,"          2,889,735",                  0,0,          0.00,"          8,669,202",104/08/07,09:56:50,新台幣                 10.0000元
2015,1439,中和羊毛,103,104/07/22, , , , , , ,0,0.5,0,104/07/16,104/08/12,"          1,468,085", , , ,"          1,468,085",104/06/30,17:25:03,新台幣                 10.0000元
2015,1440,南紡,103,104/08/04,0.1,0,104/07/29,                  0,                      0,0.00,0,0.17,0,104/07/29,104/09/03,"          8,549,903",                  0,0,          0.00,"         12,824,854",104/07/08,09:59:33,新台幣                 10.0000元
2015,1442,名軒,103,104/08/24, , , , , , ,0,1.84654487,0,104/08/18,104/09/11,"          4,597,216", , , ,"          4,597,216",104/08/03,15:32:18,新台幣                 10.0000元
2015,1444,力麗,103,104/07/13, , , , , , ,0,0.5,0,104/07/07,104/08/03,"          3,902,720", , , ,"          3,902,720",104/06/22,13:27:29,新台幣                 10.0000元
2015,1445,大宇紡織,103,104/07/21, , , , , , ,0,0.3,0,104/07/15,104/08/12,"            523,149", , , ,"            784,723",104/06/25,17:00:51,新台幣                 10.0000元
2015,1446,宏和,103,104/08/25, , , , , , ,0,0.3,0,104/08/19,104/09/11,"            433,192", , , ,"          1,299,577",104/07/29,18:19:46,新台幣                 10.0000元
2015,,,,,,,,,,,,,,,,,,,,,,,
2015,,,,,,,,,,,,,,,,,,,,,,,
2015,,,,,,,,,,,,,,,,,,,,,,,
2015,1447,力鵬,103,104/08/18,0.5,0,104/08/12,                  0,                      0,0.00,0,0,0, , ,"          6,435,338",                  0,0,          0.00,"          6,435,338",104/07/28,11:14:58,新台幣                 10.0000元
2015,1451,年興紡織,103,104/07/08, , , , , , ,0,1.8,0,104/07/02,104/07/29,"          7,500,000", , , ,"          6,825,000",104/06/16,11:44:55,新台幣                 10.0000元
2015,1452,宏益,103,104/07/16, , , , , , ,0,1,0,104/07/09,104/08/06,"          5,644,315", , , ,"          2,822,157",104/06/24,09:54:20,新台幣                 10.0000元
2015,1454,台富,103,104/08/30, , , , , , ,0,0.4,0,104/08/24,104/09/25,"          1,233,776", , , ,"          1,850,664",104/08/05,15:04:38,新台幣                 10.0000元
2015,1455,集盛,103,104/07/12, , , , , , ,0,0.2,0,104/07/06,104/08/03,"          2,575,846", , , ,"          3,863,769",104/06/17,15:29:51,新台幣                 10.0000元
2015,1457,宜進,103,104/07/15, , , , , , ,0,0.3,0,104/07/09,104/07/31,"          2,613,245", , , ,"          2,613,245",104/06/24,14:27:03,新台幣                 10.0000元
2015,1459,聯發紡織,103,104/07/28, , , , , , ,0,0.55,0,104/07/22,104/08/11,"          4,152,545", , , ,"          6,228,818",104/07/08,11:16:40,新台幣                 10.0000元
2015,1460,宏遠,103,104/07/14, , , , , , ,0,0.7,0,104/07/08,104/08/05,"         14,186,339", , , ,"         10,639,755",104/06/18,17:13:18,新台幣                 10.0000元
2015,1463,強盛染整,103,104/07/24, , , , , , ,0,0.5314206,0,104/07/16,104/08/14,"          1,841,568", , , ,"          2,762,352",104/07/01,15:42:23,新台幣                 10.0000元
2015,1464,得力實業,103,104/08/11,0.48698692,0,104/08/05,                  0,                      0,0.00,0,0.97397384,0,104/08/05,104/08/28,"         13,993,291",                  0,0,          0.00,"         10,494,969",104/07/21,15:08:20,新台幣                 10.0000元
2015,1465,偉全實業,103,104/09/14, , , , , , ,0,0.95,0,104/09/08,104/10/05,"          1,949,452", , , ,"          2,924,177",104/08/18,08:32:23,新台幣                 10.0000元
2015,1466,聚隆,103,104/08/15, , , , , , ,0,0.49997578,0,104/08/07,104/09/04,"          1,944,199", , , ,"          1,944,199",104/07/23,14:38:32,新台幣                 10.0000元
2015,1467,南緯實業,103,104/08/04, , , , , , ,0,0.5,0,104/07/29,104/09/02,"          2,190,231", , , ,"          2,190,231",104/07/08,17:26:55,新台幣                 10.0000元
2015,1470,大統染,103,104/07/26, , , , , , ,0,0.6,0,104/07/20,104/08/14,"          1,791,920", , , ,"          1,791,920",104/07/02,17:10:56,新台幣                 10.0000元
2015,1473,台南企業,103,104/07/21, , , , , , ,0,1.59904991,0,104/07/15,104/07/31,"         20,036,004", , , ,"          5,510,000",104/06/30,17:44:31,新台幣                 10.0000元
2015,,,,,,,,,,,,,,,,,,,,,,,
2015,,,,,,,,,,,,,,,,,,,,,,,
2015,,,,,,,,,,,,,,,,,,,,,,,
2015,1474,弘裕,103,104/09/05, , , , , , ,0,0.3,0,104/08/28,104/09/18,"          1,537,105", , , ,"          1,537,105",104/08/13,17:34:31,新台幣                 10.0000元
2015,1476,儒鴻,103,104/08/03, , , , , , ,0,8,0,104/07/28,104/08/20,"          2,089,989", , , ,                  0,104/07/13,17:52:09,新台幣                 10.0000元
2015,1476,儒鴻,104,105/01/12,0,0,105/01/06,                  0,                      0,0.00,0, , , , , ,"          8,000,000",2.298961876,        320.00,                  0,104/12/29,18:16:57,新台幣                 10.0000元
2015,1477,聚陽實業,103,104/08/10,0,0.34980677,104/08/04,                  0,                      0,0.00,0,7.69574949,0,104/08/04,104/08/25,"        122,684,917",                  0,0,          0.00,"         43,300,000",104/07/16,16:59:05,新台幣                 10.0000元
2015,1503,士電,103,104/08/02, , , , , , ,0,1.5,0,104/07/27,104/08/24,"         91,200,000", , , ,"         45,600,000",104/06/30,17:19:32,新台幣                 10.0000元
2015,1504,東元電機,103,104/07/13, , , , , , ,0,1.1,0,104/07/07,104/07/31,"        329,420,844", , , ,"        146,409,263",104/06/22,16:45:19,新台幣                 10.0000元
2015,1507,永大機電,103,104/07/13, , , , , , ,0,3,0,104/07/07,104/07/30,"         52,087,735", , , ,"          5,787,525",104/06/18,17:26:53,新台幣                 10.0000元
2015,1513,中興電,103,104/09/06, , , , , , ,0,1.2,0,104/08/31,104/09/23,"         67,410,165", , , ,"         18,384,591",104/08/13,17:39:22,新台幣                 10.0000元
2015,15131,特別股1,103,104/09/06, , , , , , , ,0, ,104/08/31,104/09/23, , , , ,-,104/08/13,17:39:22,新台幣                 10.0000元
2015,1514,亞力電機,103,104/08/08, , , , , , ,0,0.45,0,104/07/31,104/09/04,"          4,888,579", , , ,"          2,444,289",104/07/01,18:49:37,新台幣                 10.0000元
2015,1517,利奇機械,103,104/09/02, , , , , , ,0,0.5,0,104/08/27,104/09/25,"         12,476,527", , , ,"          4,158,843",104/08/07,08:20:38,新台幣                 10.0000元
2015,1519,華城電機,104,104/09/02, , , , , , ,0,0.6,0,104/08/27,104/09/23,"         13,846,199", , , ,"          2,596,162",104/08/11,16:26:22,新台幣                 10.0000元
2015,1521,大億,103,104/07/14, , , , , , ,0,4.3,0,104/07/08,104/07/30,"          3,361,082", , , ,                  0,104/06/11,18:11:10,新台幣                 10.0000元
2015,1522,堤維西,103,104/09/01, , , , , , ,0,1,0,104/08/26,104/09/23,"          4,608,207", , , ,"         12,000,000",104/08/10,17:22:36,新台幣                 10.0000元
2015,,,,,,,,,,,,,,,,,,,,,,,
2015,,,,,,,,,,,,,,,,,,,,,,,
2015,,,,,,,,,,,,,,,,,,,,,,,
2015,1525,江申工業,103,104/07/28, , , , , , ,0,1.4,0,104/07/22,104/08/13,"          2,650,538", , , ,"          2,876,302",104/07/02,15:28:34,新台幣                 10.0000元
2015,1527,鑽全,103,104/08/30, , , , , , ,0,3,0,104/08/24,104/09/30,"          5,000,000", , , ,"         10,000,000",104/08/05,11:54:55,新台幣                 10.0000元
2015,1528,恩德,104,104/03/11,0,0,104/03/05,                  0,                      0,0.00,0, , , , , ,"         33,000,000",17.959183,         11.00,"            470,932",104/02/26,17:00:50,新台幣                 10.0000元
2015,1528,恩德,103,104/07/25, , , , , , ,0,0.1,0,104/07/17,104/08/12,"          1,569,773", , , ,"            470,932",104/07/02,17:56:10,新台幣                 10.0000元
2015,1530,亞崴機電,103,104/10/21, , , , , , ,0,2.2,0,104/10/15,104/11/11,"         17,990,026", , , ,"          4,088,642",104/09/30,14:54:57,新台幣                 10.0000元
2015,1531,高林股,103,104/09/06, , , , , , ,0,0.8,0,104/08/31,104/09/11,"          9,092,219", , , ,"          3,636,887",104/08/13,17:21:20,新台幣                 10.0000元
2015,1532,勤美,103,104/07/20, , , , , , ,0,1.5,0,104/07/14,104/07/31,"         18,845,239", , , ,"         18,845,239",104/06/29,10:41:38,新台幣                 10.0000元
2015,1533,車王電,103,104/08/31, , , , , , ,0,0.5,0,104/08/25,104/09/18,"          6,448,000", , , ,"          4,297,000",104/08/06,17:10:36,新台幣                 10.0000元
2015,1535,中宇,103,104/07/28, , , , , , ,0,4.5,0,104/07/22,104/08/14,"         29,402,183", , , ,"          1,800,000",104/06/26,10:08:59,新台幣                 10.0000元
2015,1536,和大工業,103,104/07/13, , , , , , ,0,2.1,0,104/07/07,104/07/31,"         32,025,272", , , ,"         19,215,164",104/06/18,16:26:04,新台幣                 10.0000元
2015,1537,廣隆光電,103,104/08/30, , , , , , ,0,6.5,0,104/08/24,104/09/11,"         28,000,000", , , ,"         17,500,000",104/08/07,10:37:14,新台幣                 10.0000元
2015,1539,巨庭機械,103,104/09/12, , , , , , ,0,0.89,0,104/09/04,104/10/08,"          5,229,600", , , ,"          1,961,100",104/08/13,14:28:53,新台幣                 10.0000元
2015,15390,特別股0,103,104/09/12, , , , , , , ,0, ,104/09/04,104/10/08, , , , ,-,104/08/13,14:28:53,新台幣                 10.0000元
2015,1540,喬福機械,103,104/07/28, , , , , , ,0,1.5,0,104/07/22,104/08/26,"          5,245,994", , , ,"          3,497,328",104/07/03,17:37:24,新台幣                 10.0000元
2015,1541,錩泰,103,104/09/02, , , , , , ,0,1.71228449,0,104/08/27,104/09/18,"          4,183,000", , , ,"          4,047,000",104/08/12,10:11:26,新台幣                 10.0000元
2015,,,,,,,,,,,,,,,,,,,,,,,
2015,,,,,,,,,,,,,,,,,,,,,,,
2015,,,,,,,,,,,,,,,,,,,,,,,
2015,1558,伸興,103,104/07/20, , , , , , ,0,9,0,104/07/14,104/08/14,"         25,150,000", , , ,"          3,050,000",104/06/26,17:34:33,新台幣                 10.0000元
2015,1560,中砂,103,104/07/06, , , , , , ,0,4.1,0,104/06/30,104/07/17,"         92,000,000", , , ,"         11,500,000",104/06/12,16:24:20,新台幣                 10.0000元
2015,1568,倉佑,103,104/07/14, , , , , , ,0,0.5,0,104/07/08,104/07/29,"          5,239,000", , , ,"          3,144,000",104/06/23,16:18:41,新台幣                 10.0000元
2015,1582,信錦,103,104/08/01, , , , , , ,0,4.5,0,104/07/24,104/08/21,"         68,500,000", , , ,"         17,000,000",104/07/08,16:04:22,新台幣                 10.0000元
2015,1583,程泰,103,104/10/22, , , , , , ,0,3.5,0,104/10/15,104/11/12,"         30,863,972", , , ,"          4,822,496",104/09/30,14:56:36,新台幣                 10.0000元
2015,1589,永冠-KY,103,104/07/07, , , , , , ,0,5.998413,0,104/07/01,104/07/24,"         18,200,000", , , ,                  0,104/06/15,17:21:08,新台幣                 10.0000元
2015,1589,永冠-KY,104,104/09/05,0,0,104/08/28,                  0,                      0,0.00,0, , , , , ,"          5,000,000",4.012315347,        168.00,                  0,104/08/21,17:08:48,新台幣                 10.0000元
2015,1590,亞德客-KY,103,104/06/21,0.5,0,104/06/15,                  0,                      0,0.00,0,4.8,0,104/06/15,104/07/15,"         61,698,576",                  0,0,          0.00,                  0,104/05/29,17:58:20,新台幣                 10.0000元
2015,1592,英瑞-KY,103,104/07/27, , , , , , ,0,1,0,104/07/21,104/08/26,"          1,024,829", , , ,"          1,024,829",104/07/07,14:37:24,新台幣                 10.0000元
2015,1604,聲寶,103,104/07/29, , , , , , ,0,1,0,104/07/23,104/08/13,"         17,292,071", , , ,"          5,764,024",104/06/15,16:33:46,新台幣                 10.0000元
2015,1612,宏泰,104,104/07/21, , , , , , ,0,0.6,0,104/07/15,104/08/07,"          9,041,597", , , ,"          4,520,799",104/06/29,17:08:54,新台幣                 10.0000元
2015,1614,三洋電,103,104/07/26, , , , , , ,0,0.75715867,0,104/07/20,104/08/14,"         26,634,000", , , ,"          6,919,000",104/07/03,14:06:43,新台幣                 10.0000元
2015,1615,大山,103,104/07/05, , , , , , ,0,0.3,0,104/06/29,104/07/15,"          2,383,282", , , ,"          2,383,282",104/06/11,15:47:45,新台幣                 10.0000元
2015,1617,榮星電線,103,104/08/04, , , , , , ,0,0.3,0,104/07/29,104/08/25,"            224,197", , , ,"          1,345,180",104/07/14,17:04:26,新台幣                 10.0000元
2015,,,,,,,,,,,,,,,,,,,,,,,
2015,,,,,,,,,,,,,,,,,,,,,,,
2015,,,,,,,,,,,,,,,,,,,,,,,
2015,1618,合機公司,103,104/07/25, , , , , , ,0,0.2,0,104/07/17,104/08/21,                  0, , , ,                  0,104/07/02,14:18:47,新台幣                 10.0000元
2015,1701,中化,103,104/08/10, , , , , , ,0,0.6,0,104/08/04,104/08/25,"         20,095,354", , , ,"          2,009,535",104/07/06,17:45:07,新台幣                 10.0000元
2015,1702,南僑化工,103,104/07/13, , , , , , ,0,2.1,0,104/07/07,104/08/06,"          8,537,704", , , ,"         34,150,814",104/06/18,16:34:53,新台幣                 10.0000元
2015,1707,葡萄王,103,104/08/02, , , , , , ,0,5.3,0,104/07/27,104/09/01,"         87,272,446", , , ,"         15,867,718",104/07/14,14:32:23,新台幣                 10.0000元
2015,1708,東鹼,103,104/08/03,0.5,0,104/07/28,                  0,                      0,0.00,0,1.5,0,104/07/28,104/09/08,"         38,012,025",                  0,0,          0.00,"         17,544,012",104/06/29,14:45:08,新台幣                 10.0000元
2015,1709,和益化工,103,104/08/31, , , , , , ,0,0.6,0,104/08/25,104/09/25,"          5,042,110", , , ,"          5,042,110",104/08/04,09:29:33,新台幣                 10.0000元
2015,1710,東聯,103,104/07/10, , , , , , ,0,1,0,104/07/02,104/07/30,"         18,261,918", , , ,"          9,130,959",104/06/10,16:08:57,新台幣                 10.0000元
2015,1711,永光化學,103,104/08/02,0.5,0,104/07/27,                  0,                      0,0.00,0,0.5,0,104/07/27,104/08/31,"         28,921,701",                  0,0,          0.00,"         11,568,680",104/07/09,17:48:35,新台幣                 10.0000元
2015,1712,興農,103,104/07/26, , , , , , ,0,0.89547985,0,104/07/20,104/08/24,"          4,558,544", , , ,"         22,792,718",104/07/03,10:33:30,新台幣                 10.0000元
2015,1713,國化,103,104/07/22, , , , , , ,0,0.55,0,104/07/16,104/08/21,"          4,140,024", , , ,"            828,005",104/06/25,16:59:17,新台幣                 10.0000元
2015,1715,萬洲化學,104,104/07/27,0,0,104/07/21,                  0,                      0,0.00,0, , , , , ,"         19,000,000",3.5127,         13.50,                  0,104/07/14,16:23:17,新台幣                 10.0000元
2015,1717,長興材料,103,104/07/08, , , , , , ,0,1.8,0,104/07/02,104/08/06,"        103,656,204", , , ,"          8,000,000",104/06/16,15:15:20,新台幣                 10.0000元
2015,1720,生達化學,103,104/08/08, , , , , , ,0,0.5,0.5,104/07/31,104/08/28,"          3,292,181", , , ,"          9,876,543",104/07/16,14:54:20,新台幣                 10.0000元
2015,,,,,,,,,,,,,,,,,,,,,,,
2015,,,,,,,,,,,,,,,,,,,,,,,
2015,,,,,,,,,,,,,,,,,,,,,,,
2015,1722,台肥,103,104/08/23, , , , , , ,0,2.2,0,104/08/17,104/09/22,"         68,084,210", , , ,"         45,389,474",104/07/30,15:53:31,新台幣                 10.0000元
2015,1723,中碳,103,104/07/15, , , , , , ,0,8.3,0,104/07/09,104/07/31,"        104,590,808", , , ,"         20,918,161",104/06/24,17:38:13,新台幣                 10.0000元
2015,1724,台硝,103,104/09/01, , , , , , ,0,0.2,0,104/08/26,104/09/18,"          1,715,633", , , ,"          1,715,633",104/08/11,14:55:16,新台幣                 10.0000元
2015,1725,元禎,103,104/08/10, , , , , , ,0,0.625,0,104/08/04,104/08/21,"          3,090,574", , , ,"            772,644",104/07/20,16:37:50,新台幣                 10.0000元
2015,1726,永記造漆,103,104/09/02, , , , , , ,0,3.8,0,104/08/27,104/09/25,"         19,137,824", , , ,"          3,189,637",104/08/12,15:25:56,新台幣                 10.0000元
2015,1727,中華化學,103,104/08/17,0.5,0,104/08/11,                  0,                      0,0.00,0,0.5,0,104/08/11,104/09/03,"          1,850,000",                  0,0,          0.00,"          3,450,000",104/07/27,17:37:23,新台幣                 10.0000元
2015,1729,必翔實業,103,104/11/30, , , , , , ,0,0.193,1.007,104/11/24,104/12/14,"          3,000,000", , , ,"            340,000",104/11/09,10:02:49,新台幣                 10.0000元
