年,公司代號,公司名稱,股利所屬年度,權利分派基準日,盈餘轉增資配股(元/股),法定盈餘公積、資本公積轉增資配股(元/股),除權交易日,配股總股數(股),配股總金額(元),配股總股數佔盈餘配股總股數之比例(%),員工紅利配股率,盈餘分配之股東現金股利(元/股),法定盈餘公積、資本公積發放之現金(元/股),除息交易日,現金股利發放日,員工紅利總金額(元),現金增資總股數(股),現金增資認股比率(%),現金增資認購價(元/股),董監酬勞(元),公告日期,公告時間,普通股每股面額
2010,1235,興泰,98,99/09/19,0.3,0,99/09/13,                  0,                      0,0.00,0, , , , ,"            517,935",                  0,0,          0.00,"            863,226",99/08/25,17:15:37,新台幣                 10.0000元
2010,1236,宏亞食品,98,99/07/21,0.8,0,99/07/15,                  0,                      0,0.00,0,1,0,99/07/15, ,"          6,528,348",                  0,0,          0.00,"          3,264,174",99/06/29,17:50:18,新台幣                 10.0000元
2010,1301,台塑,99,99/07/23, , , , , , ,0,4,0,99/07/15, ,"         79,391,204", , , ,                  0,99/06/29,16:59:56,新台幣                 10.0000元
2010,1303,南亞塑膠,99,99/07/19, , , , , , ,0,1.9,0,99/07/13, ,"         34,375,000", , , ,"         27,232,000",99/06/23,15:58:51,新台幣                 10.0000元
2010,1304,台聚,98,99/08/18,1.2,0,99/08/12,                  0,                      0,0.00,0,0.8,0,99/08/12, ,"          2,100,000",                  0,0, ,"          5,000,000",99/07/27,17:11:11,新台幣                 10.0000元
2010,,,,,,,,,,,,,,,,,,,,,,,
2010,,,,,,,,,,,,,,,,,,,,,,,
2010,,,,,,,,,,,,,,,,,,,,,,,
2010,1305,華夏,98,99/08/18, , , , , , ,0,0.3,0,99/08/12, ,"          1,749,771", , , ,                  0,99/07/27,17:11:23,新台幣                 10.0000元
2010,1307,三芳化工,98,99/07/10, , , , , , ,0,1.5,0,99/07/02, ,"         39,896,956", , , ,"         23,938,173",99/06/17,18:25:02,新台幣                 10.0000元
2010,1307,三芳化工,98,99/08/21,0.5,0,99/08/13,                  0,                      0,0.00,0, , , , , ,                  0,0,          0.00,"         23,938,173",99/07/30,17:27:02,新台幣                 10.0000元
2010,1308,亞聚,98,99/08/18,2,0,99/08/12,                  0,                      0,0.00,0,0.6,0,99/08/12, ,"          8,866,000",                  0,0,          0.00,                  0,99/07/27,15:38:43,新台幣                 10.0000元
2010,1310,台苯,98,99/09/24, , , , , , ,0,0.6,0,99/09/16, ,"          5,659,028", , , ,                  0,99/09/01,17:36:43,新台幣                 10.0000元
2010,1312,國喬石化,98,99/07/20, , , , , , ,0,0.2,0,99/07/14, ,"          3,539,985", , , ,"          9,839,940",99/06/28,16:53:57,新台幣                 10.0000元
2010,1312A,國喬特,98,99/07/20, , , , , , , ,5.6, ,99/07/14, , , , , ,"          9,839,940",99/06/28,16:53:57,新台幣                 10.0000元
2010,1313,聯成,98,99/08/11,0.199871,0,99/08/05,                  0,                      0,0.00,0,0.79948401,0,99/08/05, ,"         20,000,000",                  0,0,          0.00,"          8,000,000",99/07/21,14:45:18,新台幣                 10.0000元
2010,1315,達新工業,98,99/07/20, , , , , , ,0,1,0,99/07/14, ,"          1,111,111", , , ,"          1,111,111",99/06/28,09:38:18,新台幣                 10.0000元
2010,1319,東陽,99,99/06/13, , , , , , ,0,1.45,0,99/06/07, ,"          7,024,186", , , ,"         21,072,559",99/05/21,14:39:43,新台幣                 10.0000元
2010,1323,永裕,98,99/07/13, , , , , , ,0,0.9,0,99/07/07, ,"          9,811,995", , , ,"          2,452,999",99/06/22,11:22:41,新台幣                 10.0000元
2010,1323,永裕,98,99/09/05,0.5,0,99/08/30,                  0,                      0,0.00,0, , , , , ,                  0,0,          0.00,"          2,452,999",99/08/12,17:57:33,新台幣                 10.0000元
2010,1324,地球工業,98,99/10/13, , , , , , ,0,0.6,0,99/10/07, ,"          2,439,258", , , ,"          2,439,258",99/09/17,16:21:31,新台幣                 10.0000元
2010,1325,恒大,98,99/07/12, , , , , , ,0,0.5,0,99/07/06, ,"          5,399,078", , , ,"          2,699,539",99/06/18,18:11:16,新台幣                 10.0000元
2010,1325,恒大,98,99/08/09,0.3,0,99/08/03,                  0,                      0,0.00,0, , , , , ,                  0,0,          0.00,"          2,699,539",99/07/19,09:46:33,新台幣                 10.0000元
2010,,,,,,,,,,,,,,,,,,,,,,,
2010,,,,,,,,,,,,,,,,,,,,,,,
2010,,,,,,,,,,,,,,,,,,,,,,,
2010,1326,台化,99,99/07/14, , , , , , ,0,4.5,0,99/07/08, ,"         60,041,000", , , ,                  0,99/06/22,11:57:41,新台幣                 10.0000元
2010,1402,遠東新,98,99/08/31,0.2,0,99/08/25,                  0,                      0,0.00,0,1.3,0,99/08/25, ,"        300,732,445",                  0,0,          0.00,"        225,549,334",99/08/10,14:56:04,新台幣                 10.0000元
2010,14020,特別股0,98,99/08/31,0,0,99/08/25, , , , ,0, ,99/08/25, , , , , ,-,99/08/10,14:56:04,新台幣                 10.0000元
2010,1409,新纖,99,99/10/04, , , , , , ,0,0.2118808,0,99/09/28, ,"          5,651,962", , , ,-,99/09/09,16:14:37,新台幣                 10.0000元
2010,1419,新紡,98,99/07/28, , , , , , ,0,0.25,0,99/07/22, ,"          1,912,264", , , ,"          1,800,000",99/07/07,18:06:56,新台幣                 10.0000元
2010,1434,福懋興業,99,99/08/06, , , , , , ,0,0.8,0,99/07/29, ,                  0, , , ,                  0,99/07/14,11:15:05,新台幣                 10.0000元
2010,1440,南紡,98,99/08/12,0.2,0,99/08/05,                  0,                      0,0.00,0,0.4,0,99/08/05, ,"         22,864,636",                  0,0,          0.00,"         34,296,955",99/07/15,09:49:02,新台幣                 10.0000元
2010,1442,名軒,98,99/09/04, , , , , , ,0,1.5,0,99/08/27, ,"          2,645,027", , , ,"          2,645,027",99/08/11,16:01:44,新台幣                 10.0000元
2010,1444,力麗,99,99/07/26,0,0.20075207,99/07/20,                  0,                      0,0.00,0,0.80300826,0,99/07/20, ,"         12,287,520",                  0,0,          0.00,"          1,287,520",99/07/05,09:47:04,新台幣                 10.0000元
2010,1445,大宇紡織,98,99/07/24, , , , , , ,0,0.20444806,0,99/07/16, ,"            786,019", , , ,"          1,179,028",99/06/28,11:05:08,新台幣                 10.0000元
2010,1451,年興紡織,98,99/07/10, , , , , , ,0,1,0,99/07/02, ,"         10,700,000", , , ,"          9,100,000",99/06/17,18:26:38,新台幣                 10.0000元
2010,1452,宏益,98,99/07/11, , , , , , ,0,0.5,0,99/07/05, ,"          2,713,612", , , ,"          1,356,806",99/06/17,09:33:09,新台幣                 10.0000元
2010,1453,大將,99,99/12/07,0,0,99/12/01,                  0,                      0,0.00,0, , , , , ,"         30,000,000",58.6797,         10.00,                  0,99/11/24,15:28:15,新台幣                 10.0000元
2010,,,,,,,,,,,,,,,,,,,,,,,
2010,,,,,,,,,,,,,,,,,,,,,,,
2010,,,,,,,,,,,,,,,,,,,,,,,
2010,1455,集盛,99,99/07/19, , , , , , ,0,0.1,0,99/07/13, ,"          2,537,456", , , ,"          3,806,183",99/06/28,09:06:49,新台幣                 10.0000元
2010,1455,集盛,98,99/09/21,0.15,0,99/09/15,                  0,                      0,0.00,0, , , , ,"          2,537,456",                  0,0,          0.00,"          3,806,183",99/08/23,17:28:09,新台幣                 10.0000元
2010,1457,宜進,99,99/10/20,0,0,99/10/14,                  0,                      0,0.00,0, , , , , ,"         50,000,000",17.7658,         10.00,                  0,99/10/07,11:29:43,新台幣                 10.0000元
2010,1459,聯發紡織,98,99/08/09,0,0.3,99/08/03,                  0,                      0,0.00,0, , , , , ,                  0,0,          0.00,                  0,99/07/19,17:00:08,新台幣                 10.0000元
2010,1464,得力實業,98,99/07/12, , , , , , ,0,0.2,0,99/07/06, ,"          1,349,239", , , ,"          1,011,929",99/06/21,15:43:26,新台幣                 10.0000元
2010,1465,偉全實業,98,99/07/12, , , , , , ,0,0.5,0,99/07/06, ,"            662,740", , , ,"            994,110",99/06/17,10:30:20,新台幣                 10.0000元
2010,1466,聚隆,99,99/11/07,0,0,99/11/01,                  0,                      0,0.00,0,0,0, , ,                  0,"         20,000,000",20.95036,         20.50,                  0,99/10/25,17:42:55,新台幣                 10.0000元
2010,1471,首利,99,99/08/01,0.269,0,99/07/26,                  0,                      0,0.00,0,0,0, , ,"          4,712,484","         20,000,000",9.1347,         20.00,"          1,413,745",99/07/12,10:09:41,新台幣                 10.0000元
2010,1471Z,特別股Z,99,99/08/01,0,0,99/07/26, , , , ,0, ,99/07/26, , , , , ,-,99/07/12,10:09:41,新台幣                 10.0000元
2010,1473,台南企業,98,99/07/25, , , , , , ,0,1.5,0,99/07/19, ,"         10,000,000", , , ,"          4,030,000",99/06/30,15:33:03,新台幣                 10.0000元
2010,1474,弘裕,98,99/10/01, , , , , , ,0,0.20478566,0,99/09/23, ,"            290,262", , , ,"            435,393",99/09/02,12:02:56,新台幣                 10.0000元
2010,1476,儒鴻,98,99/07/12, , , , , , ,0,1,0,99/07/06, ,"            251,776", , , ,                  0,99/06/18,18:15:04,新台幣                 10.0000元
2010,1476,儒鴻,98,99/09/17,0.3,0,99/09/09,                  0,                      0,0.00,0, , , , ,"            251,776",                  0,0,          0.00,                  0,99/08/25,17:44:19,新台幣                 10.0000元
2010,,,,,,,,,,,,,,,,,,,,,,,
2010,,,,,,,,,,,,,,,,,,,,,,,
2010,,,,,,,,,,,,,,,,,,,,,,,
2010,1477,聚陽實業,98,99/07/14, , , , , , ,0,5.171479,0,99/07/08, ,"         64,875,303", , , ,"         25,840,000",99/06/22,17:54:35,新台幣                 10.0000元
2010,1503,士電,98,99/07/25, , , , , , ,0,1.2,0,99/07/19, ,"         55,000,000", , , ,"         27,500,000",99/06/30,17:02:37,新台幣                 10.0000元
2010,1504,東元電機,98,99/07/13, , , , , , ,0,0.55,0,99/07/07, ,"        158,532,058", , , ,"         70,458,692",99/06/22,10:25:49,新台幣                 10.0000元
2010,1507,永大機電,98,99/07/05, , , , , , ,0,1.5,0,99/06/29, ,"         35,794,605", , , ,"          3,977,179",99/06/11,18:20:39,新台幣                 10.0000元
2010,1513,中興電,98,99/07/20, , , , , , ,0,1,0,99/07/14, ,"         51,842,293", , , ,"         15,552,688",99/06/29,14:30:27,新台幣                 10.0000元
2010,1514,亞力電機,98,99/07/17, , , , , , ,0,0.15,0,99/07/09, ,"          1,616,850", , , ,"            808,425",99/06/23,16:17:09,新台幣                 10.0000元
2010,1517,利奇機械,98,99/09/19, , , , , , ,0,0.6,0,99/09/13, ,"         10,790,624", , , ,"          3,596,875",99/08/26,17:55:46,新台幣                 10.0000元
2010,1519,華城電機,99,99/09/11,0.5,0,99/09/03,                  0,                      0,0.00,0,1,0,99/09/03, ,"         32,967,141",                  0,0,          0.00,"          6,181,339",99/08/20,09:06:49,新台幣                 10.0000元
2010,1521,大億,98,99/07/13, , , , , , ,0,3,0,99/07/07, ,"          2,306,040", , , ,                  0,99/06/17,18:00:05,新台幣                 10.0000元
2010,1522,堤維西,98,99/09/15,1,0,99/09/09,                  0,                      0,0.00,0,0.5,0,99/09/09, ,"          4,971,257",                  0,0,          0.00,"          5,000,000",99/08/24,15:57:27,新台幣                 10.0000元
2010,1523,臺灣開億,98,99/06/13, , , , , , ,0,0.95,0,99/06/07, ,"          1,655,768", , , ,"          4,967,303",99/05/21,14:47:52,新台幣 10.0000元
2010,1525,江申工業,98,99/07/22, , , , , , ,0,1.55,0,99/07/15, ,"          4,033,114", , , ,"          2,016,557",99/07/01,09:26:42,新台幣                 10.0000元
2010,1527,鑽全,98,99/10/24, , , , , , ,0,1.329503,0,99/10/18, ,"         11,400,000", , , ,"          4,400,000",99/10/01,15:51:13,新台幣                 10.0000元
2010,1528,恩德,98,99/08/18,0,0.2,99/08/12,                  0,                      0,0.00,0,0.22547631,0,99/08/12, ,"          2,582,262",                  0,0,          0.00,"            774,678",99/07/28,18:02:21,新台幣                 10.0000元
2010,1530,亞崴機電,98,99/08/10, , , , , , ,0,0.5,0,99/08/04, ,"          3,964,131", , , ,"            991,033",99/07/15,11:38:03,新台幣                 10.0000元
2010,,,,,,,,,,,,,,,,,,,,,,,
2010,,,,,,,,,,,,,,,,,,,,,,,
2010,,,,,,,,,,,,,,,,,,,,,,,
2010,1531,高林股,98,99/09/18, , , , , , ,0,0.7,0,99/09/10, ,"          7,203,188", , , ,"          2,701,196",99/08/26,18:07:37,新台幣                 10.0000元
2010,1532,勤美,98,99/08/13,2.499999981,0,99/08/05,                  0,                      0,0.00,0,2,0,99/08/05, ,"         39,767,795",                  0,0,          0.00,"         39,767,795",99/07/22,11:11:40,新台幣                 10.0000元
2010,1533,車王電,99,99/08/30, , , , , , ,0,0.5,0,99/08/24, ,"            364,814", , , ,"            243,210",99/08/05,18:26:17,新台幣                 10.0000元
2010,1535,中宇,98,99/07/20, , , , , , ,0,2.7,0,99/07/14, ,"         16,159,370", , , ,"          1,800,000",99/06/28,09:38:27,新台幣                 10.0000元
2010,1537,廣隆光電,98,99/08/28, , , , , , ,0,3.46681,0,99/08/20, ,"         18,639,620", , , ,"         10,400,000",99/08/06,09:21:44,新台幣                 10.0000元
2010,1540,喬福機械,98,99/07/26, , , , , , ,0,2.5,0,99/07/20, ,"          7,002,312", , , ,"          4,668,210",99/06/30,15:21:23,新台幣                 10.0000元
2010,1541,錩泰,98,99/09/15,0.97756176,0,99/09/09,                  0,                      0,0.00,0,0.97756176,0,99/09/09, ,"          2,300,000",                  0,0,          0.00,"          4,410,000",99/08/24,16:49:14,新台幣                 10.0000元
2010,1558,伸興,98,99/07/12, , , , , , ,0,7,0,99/07/06, ,"         11,272,000", , , ,"          1,728,000",99/06/21,14:00:19,新台幣                 10.0000元
2010,1560,中砂,98,99/07/07, , , , , , ,0,0.5,0,99/07/01, ,"         10,000,000", , , ,"          1,600,000",99/06/15,14:56:53,新台幣                 10.0000元
2010,1582,信錦,98,99/07/27, , , , , , ,0,4.5,0,99/07/21, ,"         61,000,000", , , ,"         15,000,000",99/07/05,18:06:04,新台幣                 10.0000元
2010,1583,程泰,98,99/08/14, , , , , , ,0,0.5,0,99/08/06, ,"          4,094,472", , , ,"          1,023,618",99/06/30,18:11:37,新台幣                 10.0000元
2010,1608,華榮,98,99/07/13, , , , , , ,0,0.5,0,99/07/07, ,"         10,206,011", , , ,"          6,804,007",99/06/18,15:48:28,新台幣                 10.0000元
2010,1609,大亞電線,98,99/08/14, , , , , , ,0,0.13926,0,99/08/06, ,"            901,206", , , ,"          2,703,619",99/07/23,10:59:58,新台幣                 10.0000元
2010,1611,中電,98,99/08/01, , , , , , ,0,1.2,0,99/07/26, ,"         28,149,003", , , ,"         25,590,003",99/07/09,10:08:06,新台幣                 10.0000元
2010,1612,宏泰,98,99/08/07, , , , , , ,0,0.5,0,99/07/30, ,"          8,739,359", , , ,"          4,369,679",99/07/15,09:42:46,新台幣                 10.0000元
2010,,,,,,,,,,,,,,,,,,,,,,,
2010,,,,,,,,,,,,,,,,,,,,,,,
2010,,,,,,,,,,,,,,,,,,,,,,,
2010,1614,三洋電,98,99/07/19, , , , , , ,0,1.15687912,0,99/07/13, ,"          6,465,000", , , ,"         10,900,000",99/06/25,18:18:27,新台幣                 10.0000元
2010,1615,大山,98,99/07/26, , , , , , ,0,1,0,99/07/20, ,"          4,726,733", , , ,"          4,276,733",99/07/06,11:07:00,新台幣                 10.0000元
2010,1615,大山,98,99/09/01,1,0,99/08/26,                  0,                      0,0.00,0, , , , ,"          4,276,733",                  0,0,          0.00,"          4,276,733",99/08/12,18:06:17,新台幣                 10.0000元
2010,1701,中化,98,99/07/31, , , , , , ,0,0.7,0,99/07/23, ,"         23,444,579", , , ,"          2,344,458",99/07/08,16:40:37,新台幣                 10.0000元
2010,1704,榮化,98,99/08/03, , , , , , ,0,3,0,99/07/28, ,"         13,252,743", , , ,"         13,252,743",99/07/09,10:13:01,新台幣                 10.0000元
2010,1704,榮化,99,99/12/27,0,0,99/12/21,                  0,                      0,0.00,0, , , , , ,"         40,000,000",4.588245355,         58.50,"         13,252,743",99/12/14,15:24:25,新台幣                 10.0000元
2010,1707,葡萄王,98,99/07/07, , , , , , ,0,2,0,99/07/01, ,"         32,932,999", , , ,"          5,987,818",99/06/18,17:18:11,新台幣                 10.0000元
2010,1708,東鹼,98,99/06/26, , , , , , ,0,1.5,0,99/06/18, ,"         14,355,771", , , ,"          6,625,741",99/05/25,15:09:14,新台幣                 10.0000元
2010,1709,和益化工,98,99/08/31,1,0,99/08/25,                  0,                      0,0.00,0,0,0, , ,"          9,872,685","         25,000,000",6.46529,         13.40,"          9,872,685",99/08/18,14:52:49,新台幣                 10.0000元
2010,1710,東聯,98,99/07/17, , , , , , ,0,1.7,0,99/07/09, ,"         28,222,964", , , ,"         14,111,482",99/06/24,18:06:59,新台幣                 10.0000元
2010,1711,永光化學,98,99/07/07, , , , , , ,0,0.7,0,99/07/01, ,"         15,907,573", , , ,"          6,363,029",99/06/15,15:52:33,新台幣                 10.0000元
2010,1712,興農,98,99/07/23, , , , , , ,0,0.8,0,99/07/15, ,"          2,836,912", , , ,"         14,184,560",99/06/29,09:38:16,新台幣                 10.0000元
2010,1713,國化,98,99/07/14, , , , , , ,0,0.13,0,99/07/08, ,"            933,707", , , ,-,99/06/18,17:37:54,新台幣                 10.0000元
2010,,,,,,,,,,,,,,,,,,,,,,,
2010,,,,,,,,,,,,,,,,,,,,,,,
2010,,,,,,,,,,,,,,,,,,,,,,,
2010,1714,和桐化學,98,99/10/04,1.2,0,99/09/28,                  0,                      0,0.00,0, , , , ,"          9,860,702",                  0,0,          0.00,"          9,860,702",99/09/06,15:04:37,新台幣                 10.0000元
2010,1715,萬洲化學,97,99/02/07, , , , , , ,0,0.13,0,99/02/01, ,"            646,996", , , ,                  0,99/01/06,11:04:34,新台幣                 10.0000元
2010,1715,萬洲化學,98,99/08/08, , , , , , ,0,0.31427,0,99/08/02, ,"          1,861,951", , , ,                  0,99/07/16,16:55:12,新台幣                 10.0000元
2010,1717,長興材料,98,99/07/27, , , , , , ,0,2.2,0,99/07/21, ,"        142,018,579", , , ,"          8,000,000",99/07/02,18:39:20,新台幣                 10.0000元
2010,1717,長興材料,98,99/08/17,0.5,0,99/08/11,                  0,                      0,0.00,0, , , , , ,                  0,0,          0.00,"          8,000,000",99/07/27,10:09:30,新台幣                 10.0000元
2010,1720,生達化學,98,99/08/15, , , , , , ,0,1.6,0,99/08/09, ,"          2,641,162", , , ,"          7,923,486",99/07/23,15:22:39,新台幣                 10.0000元
2010,1722,台肥,98,99/08/18, , , , , , ,0,1.4,0,99/08/12, ,"         43,326,316", , , ,"         28,884,211",99/07/28,16:04:27,新台幣                 10.0000元
2010,1723,中碳,98,99/07/19, , , , , , ,0,5.6,0,99/07/13, ,"         70,567,292", , , ,"         14,113,458",99/06/28,15:57:07,新台幣                 10.0000元
2010,1724,台硝,98,99/09/13, , , , , , ,0,0.19,0,99/09/07, ,"          1,144,975", , , ,"          1,144,975",99/08/20,14:28:04,新台幣                 10.0000元
2010,1725,元禎,98,99/08/25,1.75,0,99/08/19,                  0,                      0,0.00,0,0.25,0,99/08/19, ,"          5,576,287",                  0,0,          0.00,"          1,394,072",99/08/04,17:51:15,新台幣                 10.0000元
2010,1726,永記造漆,98,99/07/12, , , , , , ,0,2.5,0,99/07/06, ,"          8,282,209", , , ,"            828,221",99/06/21,10:23:43,新台幣                 10.0000元
2010,1727,中華化學,98,99/08/15, , , , , , ,0,0.287871,0,99/08/09, ,"          3,229,837", , , ,"          1,937,902",99/07/22,16:11:41,新台幣                 10.0000元
2010,1727,中華化學,98,99/09/11,0.51212938,0,99/09/03,                  0,                      0,0.00,0, , , , , ,                  0,0,          0.00,"          1,937,902",99/08/18,17:02:51,新台幣                 10.0000元
2010,1730,花仙子,98,99/09/11, , , , , , ,0,1,0,99/09/03, ,"          4,500,000", , , ,"            450,000",99/08/19,16:31:32,新台幣                 10.0000元
2010,1731,美吾華,98,99/08/02,0,0.25,99/07/27,                  0,                      0,0.00,0,0.25,0,99/07/27, ,"          1,581,546",                  0,0,          0.00,"            948,927",99/07/09,10:56:03,新台幣                 10.0000元
2010,,,,,,,,,,,,,,,,,,,,,,,
2010,,,,,,,,,,,,,,,,,,,,,,,
2010,,,,,,,,,,,,,,,,,,,,,,,
2010,1732,毛寶,98,99/07/21, , , , , , ,0,0.6,0,99/07/15, ,"          2,477,266", , , ,"            619,317",99/06/30,16:14:05,新台幣                 10.0000元
2010,1733,五鼎,98,99/06/18, , , , , , ,0,3.1,0,99/06/10, ,"         21,331,781", , , ,"          3,206,860",99/05/21,18:42:27,新台幣                 10.0000元
2010,1734,杏輝藥品,98,99/08/02,0.34849132,0,99/07/27,                  0,                      0,0.00,0,0.54762917,0,99/07/27, ,"          3,773,783",                  0,0,          0.00,"          1,886,891",99/07/12,14:15:19,新台幣                 10.0000元
2010,1735,日勝化,98,99/06/30, , , , , , ,0,1.1,0,99/06/24, ,"          6,038,281", , , ,"          2,415,313",99/06/08,18:02:57,新台幣                 10.0000元
2010,1736,喬山健康,98,99/09/19, , , , , , ,0,0.3,0,99/09/13, ,"          1,000,000", , , ,"          2,500,000",99/08/24,13:16:06,新台幣                 10.0000元
2010,1737,臺鹽,98,99/08/20, , , , , , ,0,0.6,0,99/08/12, ,"          5,663,733", , , ,"          3,775,822",99/07/27,17:19:46,新台幣                 10.0000元
2010,1773,勝一化工,98,99/07/04, , , , , , ,0,2.5,0,99/06/28, ,"          3,550,532", , , ,"         17,752,659",99/06/09,15:24:53,新台幣                 10.0000元
2010,1776,展宇,98,99/07/17,1,0,99/07/09,"            200,000","              2,000,000",4.64,0.00463768,2,0,99/07/09, ,"          6,348,500",                  0,0,          0.00,"          4,312,500",99/06/25,11:32:09,新台幣                 10.0000元
2010,1802,台玻,98,99/07/19,0.3,0,99/07/13,                  0,                      0,0.00,0,0.2,0,99/07/13, ,"         13,212,877",                  0,0,          0.00,"         13,212,877",99/06/25,10:03:04,新台幣                 10.0000元
2010,1806,冠軍,98,99/08/24,0.496632573,0,99/08/18,"            693,802","              6,938,020",3.50,0.00173883,0.49663261,0,99/08/18, ,"         14,714,576",                  0,0,          0.00,"         22,285,931",99/08/02,17:49:29,新台幣                 10.0000元
2010,1808,潤隆,98,99/12/01,2,0,99/11/25,                  0,                      0,0.00,0,0.22,0,99/11/25, ,"          4,594,610",                  0,0,          0.00,"          6,891,915",99/11/09,10:55:48,新台幣                 10.0000元
2010,1809,中釉,98,99/08/29,0.3,0,99/08/23,                  0,                      0,0.00,0,0.2,0,99/08/23, ,"          6,901,387",                  0,0,          0.00,"          4,230,320",99/08/09,09:44:56,新台幣                 10.0000元
