年,公司代號,公司名稱,股利所屬年度,權利分派基準日,盈餘轉增資配股(元/股),法定盈餘公積、資本公積轉增資配股(元/股),除權交易日,配股總股數(股),配股總金額(元),配股總股數佔盈餘配股總股數之比例(%),員工紅利配股率,盈餘分配之股東現金股利(元/股),法定盈餘公積、資本公積發放之現金(元/股),除息交易日,現金股利發放日,員工紅利總金額(元),現金增資總股數(股),現金增資認股比率(%),現金增資認購價(元/股),董監酬勞(元),公告日期,公告時間,普通股每股面額
2012,1225,福懋油,100,101/08/29,0,0.29998741,101/08/23,                  0,                      0,0.00,0,0.29998741,0,101/08/23, ,"          3,031,684",                  0,0,          0.00,"          3,031,684",101/08/08,18:49:53,新台幣                 10.0000元
2012,,,,,,,,,,,,,,,,,,,,,,,
2012,,,,,,,,,,,,,,,,,,,,,,,
2012,,,,,,,,,,,,,,,,,,,,,,,
2012,1227,佳格,100,101/07/23,2.4,0,101/07/17,                  0,                      0,0.00,0,2.4,0,101/07/17, ,"         30,975,310",                  0,0,          0.00,"         22,125,222",101/07/02,18:22:02,新台幣                 10.0000元
2012,1229,聯華實業,100,101/08/06, , , , , , ,0,0.9999941,0,101/07/31, ,"         27,520,816", , , ,"          8,000,000",101/07/13,14:38:32,新台幣                 10.0000元
2012,1231,聯華食品,100,101/08/21,0.3,0,101/08/15,                  0,                      0,0.00,0,1.2,0,101/08/15, ,"          6,453,115",                  0,0,          0.00,"          6,453,115",101/07/31,16:43:23,新台幣                 10.0000元
2012,1232,大統益,100,101/07/10, , , , , , ,0,3,0,101/07/04, ,"          9,889,239", , , ,"          9,889,239",101/06/21,10:16:39,新台幣                 10.0000元
2012,1233,天仁,100,101/07/06, , , , , , ,0,2.3,0,101/06/28, ,"          5,483,197", , , ,"          5,483,197",101/06/12,10:50:55,新台幣                 10.0000元
2012,1234,黑松,100,101/07/27, , , , , , ,0,0.6,0,101/07/19, ,"          3,348,926", , , ,"         10,046,777",101/07/05,15:06:44,新台幣                 10.0000元
2012,1301,台塑,101,101/07/15, , , , , , ,0,4,0,101/07/09, ,"         72,842,751", , , ,                  0,101/06/20,16:54:20,新台幣                 10.0000元
2012,1303,南亞塑膠,101,101/07/17, , , , , , ,0,2.1,0,101/07/11, ,"         39,829,922", , , ,                  0,101/06/22,18:13:50,新台幣                 10.0000元
2012,1304,台聚,100,101/08/15,1.5,0,101/08/09,                  0,                      0,0.00,0,1,0,101/08/09, ,"          3,400,000",                  0,0,          0.00,"          8,400,000",101/07/26,14:18:51,新台幣                 10.0000元
2012,1307,三芳化工,100,101/07/11, , , , , , ,0,1.2,0,101/07/05, ,"         30,296,284", , , ,"         18,177,770",101/06/18,15:08:41,新台幣                 10.0000元
2012,1307,三芳化工,100,101/07/31,0.3,0,101/07/25,                  0,                      0,0.00,0, , , , ,"         30,296,284",                  0,0,          0.00,"         18,177,770",101/07/11,16:32:35,新台幣                 10.0000元
2012,1308,亞聚,100,101/08/15,2,0,101/08/09,                  0,                      0,0.00,0,1,0,101/08/09, ,"         14,578,000",                  0,0,          0.00,                  0,101/07/26,14:39:14,新台幣                 10.0000元
2012,1309,台達化工,100,101/08/15,0.5,0,101/08/09,                  0,                      0,0.00,0,0.2,0,101/08/09, ,"          2,500,000",                  0,0,          0.00,                  0,101/07/26,14:39:21,新台幣                 10.0000元
2012,1312,國喬石化,100,101/07/31, , , , , , ,0,0.7,0,101/07/25, ,"          9,646,187", , , ,"         19,292,373",101/07/04,18:38:16,新台幣                 10.0000元
2012,1312A,國喬特,100,101/07/31, , , , , , , ,1.3, ,101/07/25, , , , , ,"         19,292,373",101/07/04,18:38:16,新台幣                 10.0000元
2012,,,,,,,,,,,,,,,,,,,,,,,
2012,,,,,,,,,,,,,,,,,,,,,,,
2012,,,,,,,,,,,,,,,,,,,,,,,
2012,1313,聯成,100,101/08/18,0.49912731,0,101/08/10,                  0,                      0,0.00,0,0.4991273,0,101/08/10, ,"         20,000,000",                  0,0,          0.00,"          8,000,000",101/07/27,09:45:30,新台幣                 10.0000元
2012,1314,中石化,100,101/08/07, , , , , , ,0,1.75,0,101/08/01, ,"        294,999,287", , , ,"        196,666,192",101/07/16,17:58:36,新台幣                 10.0000元
2012,1314,中石化,100,101/11/16,1.75,0,101/11/08,                  0,                      0,0.00,0, , , , , ,                  0,0,          0.00,"        196,666,192",101/10/24,17:43:36,新台幣                 10.0000元
2012,1315,達新工業,100,101/07/20, , , , , , ,0,1.7,0,101/07/12, ,"          1,888,889", , , ,"          1,888,888",101/06/18,14:33:49,新台幣                 10.0000元
2012,1319,東陽,100,101/08/20,0.4,0,101/08/14,                  0,                      0,0.00,0,0.3,0,101/08/14, ,"          4,045,829",                  0,0,          0.00,"         12,137,487",101/07/30,15:46:23,新台幣                 10.0000元
2012,1323,永裕,100,101/07/29, , , , , , ,0,1.2,0,101/07/23, ,"          8,830,796", , , ,"          2,207,699",101/07/05,17:04:23,新台幣                 10.0000元
2012,1324,地球工業,100,101/09/29, , , , , , ,0,0.6,0,101/09/21, ,"          1,959,700", , , ,"          1,959,700",101/09/03,18:05:42,新台幣                 10.0000元
2012,1325,恒大,100,101/07/14, , , , , , ,0,0.65,0,101/07/06, ,"          4,145,763", , , ,"          2,072,882",101/06/21,15:11:59,新台幣                 10.0000元
2012,1326,台化,101,101/07/10, , , , , , ,0,4,0,101/07/04, ,"         98,457,000", , , ,                  0,101/06/18,17:25:27,新台幣                 10.0000元
2012,1337,再生-KY,100,101/07/05,1.5,0,101/06/28,                  0,                      0,0.00,0,3.5172043,0,101/06/28, ,"         14,568,212",                  0,0,          0.00,"          7,284,106",101/06/14,16:09:24,新台幣                 10.0000元
2012,1337,再生-KY,101,101/10/16,0,0,101/10/09,                  0,                      0,0.00,0,0,0, , ,                  0,"         16,500,000",8.3127613,         83.00,"          7,284,106",101/10/02,17:31:08,新台幣                 10.0000元
2012,1338,廣華-KY,100,101/07/11, , , , , , ,0,1.5,0,101/07/05, ,"         20,023,520", , , ,"          4,200,000",101/06/20,12:17:39,新台幣                 10.0000元
2012,1339,昭輝,100,101/09/16, , , , , , ,0,1.5,0,101/09/10, ,"          3,083,753", , , ,"          2,312,814",101/08/24,16:42:28,新台幣                 10.0000元
2012,1402,遠東新,100,101/08/28,0.3,0,101/08/22,                  0,                      0,0.00,0,1.7,0,101/08/22, ,"        421,266,009",                  0,0,          0.00,"        315,949,507",101/08/07,16:07:08,新台幣                 10.0000元
2012,,,,,,,,,,,,,,,,,,,,,,,
2012,,,,,,,,,,,,,,,,,,,,,,,
2012,,,,,,,,,,,,,,,,,,,,,,,
2012,14020,特別股0,100,101/08/28,0,0,101/08/22, , , , ,0, ,101/08/22, , , , , ,-,101/08/07,16:07:08,新台幣                 10.0000元
2012,1409,新纖,100,101/08/10, , , , , , ,0,0.3173968,0,101/08/02, , , , , ,-,101/07/20,09:25:28,新台幣                 10.0000元
2012,1410,南染,100,101/07/16, , , , , , ,0,0.9,0,101/07/10, ,"          2,525,000", , , ,"            875,000",101/06/25,17:14:24,新台幣                 10.0000元
2012,1414,東和,100,101/08/13, , , , , , ,0,0.3,0,101/08/07, ,"            694,737", , , ,"          2,778,947",101/07/20,17:35:06,新台幣                 10.0000元
2012,1419,新紡,100,101/08/08, , , , , , ,0,0.6,0,101/08/02, ,"          4,611,119", , , ,"          4,611,119",101/07/13,14:12:51,新台幣                 10.0000元
2012,1434,福懋興業,100,101/08/03, , , , , , ,0,1.2,0,101/07/26, ,"          2,780,233", , , ,"          1,390,116",101/07/05,17:10:04,新台幣                 10.0000元
2012,1439,中和羊毛,100,101/07/18, , , , , , ,0,0.5,0,101/07/12, ,"            479,167", , , ,"          1,437,500",101/06/29,08:30:32,新台幣                 10.0000元
2012,1440,南紡,100,101/07/11, , , , , , ,0,0.2,0,101/07/05, ,"          5,404,604", , , ,"          8,106,906",101/06/19,15:54:36,新台幣                 10.0000元
2012,1441,大東紡織,100,101/07/10, , , , , , ,0,0.7,0,101/07/04, ,"          3,796,375", , , ,"          1,930,000",101/06/19,17:10:32,新台幣                 10.0000元
2012,1441,大東紡織,100,101/08/26,0,0.5,101/08/20,                  0,                      0,0.00,0, , , , ,"          3,796,375",                  0,0,          0.00,"          1,930,000",101/08/06,12:08:17,新台幣                 10.0000元
2012,1442,名軒,100,101/09/19, , , , , , ,0,2.5,0,101/09/13, ,"          5,261,852", , , ,"          5,261,852",101/08/28,16:37:20,新台幣                 10.0000元
2012,1444,力麗,100,101/08/10,0.3,0,101/08/02,                  0,                      0,0.00,0,0.5,0,101/08/02, ,"         14,162,596",                  0,0,          0.00,"         14,162,596",101/07/18,10:33:37,新台幣                 10.0000元
2012,14441,特別股1,100,101/08/10,0,0,101/08/02, , , , ,0, ,101/08/02, , , , , ,-,101/07/18,10:33:37,新台幣                 10.0000元
2012,1445,大宇紡織,100,101/07/24, , , , , , ,0,0.5,0,101/07/18, ,"          1,862,963", , , ,"          2,794,445",101/06/21,16:51:05,新台幣                 10.0000元
2012,1446,宏和,100,101/09/15, , , , , , ,0,0.3,0,101/09/07, ,"            433,192", , , ,"          1,299,577",101/08/23,17:00:15,新台幣                 10.0000元
2012,,,,,,,,,,,,,,,,,,,,,,,
2012,,,,,,,,,,,,,,,,,,,,,,,
2012,,,,,,,,,,,,,,,,,,,,,,,
2012,1447,力鵬,100,101/08/10,0,0.5005303863,101/08/02,                  0,                      0,0.00,0,0,0, , ,                  0,                  0,0,          0.00,                  0,101/07/18,15:02:42,新台幣                 10.0000元
2012,14471,特別股1,100,101/08/10,0,0,101/08/02, , , , ,0, ,101/08/02, , , , , ,-,101/07/18,15:02:42,新台幣                 10.0000元
2012,1451,年興紡織,100,101/07/09, , , , , , ,0,1,0,101/07/03, ,"          5,000,000", , , ,"          9,100,000",101/06/18,11:55:47,新台幣                 10.0000元
2012,1452,宏益,100,101/07/15, , , , , , ,0,0.5,0,101/07/09, ,"          2,822,157", , , ,"          1,411,079",101/06/21,17:02:05,新台幣                 10.0000元
2012,1453,大將,100,101/08/27,0.4,0,101/08/21,                  0,                      0,0.00,0,0,0, , ,"            132,491",                  0,0,          0.00,"            132,491",101/07/30,15:47:58,新台幣                 10.0000元
2012,1454,台富,100,101/07/18, , , , , , ,0,0.5,0,101/07/12, ,"          2,984,890", , , ,"          4,477,334",101/06/21,13:24:30,新台幣                 10.0000元
2012,1455,集盛,101,101/04/12,0,0,101/04/05,                  0,                      0,0.00,0, , , , , ,"         81,000,000",11.711763968,         10.30,"          3,787,637",101/03/28,15:32:21,新台幣                 10.0000元
2012,1455,集盛,100,101/08/08,0.1,0,101/08/02,                  0,                      0,0.00,0,0.1,0,101/08/02, ,"          2,525,091",                  0,0,          0.00,"          3,787,637",101/07/13,09:11:30,新台幣                 10.0000元
2012,1459,聯發紡織,100,101/07/25, , , , , , ,0,0.47,0,101/07/19, ,"          3,548,539", , , ,"          5,322,808",101/07/03,10:41:37,新台幣                 10.0000元
2012,1464,得力實業,100,101/07/26, , , , , , ,0,0.20124039,0,101/07/19, ,"          1,918,968", , , ,"          1,439,226",101/07/10,18:08:26,新台幣                 10.0000元
2012,1465,偉全實業,100,101/08/29, , , , , , ,0,1.1,0,101/08/23, ,"          1,935,174", , , ,"          2,902,761",101/08/07,17:17:12,新台幣                 10.0000元
2012,1466,聚隆,100,101/07/31, , , , , , ,0,1,0,101/07/25, ,"          3,072,958", , , ,"          4,097,278",101/07/06,17:42:49,新台幣                 10.0000元
2012,1467,南緯實業,100,101/08/13,0.20000002,0,101/08/07,                  0,                      0,0.00,0,0.20000002,0,101/08/07, ,"          1,374,263",                  0,0,          0.00,"          1,374,263",101/07/19,17:35:59,新台幣                 10.0000元
2012,1470,大統染,100,101/07/23, , , , , , ,0,0.2,0,101/07/17, ,"            445,767", , , ,"            445,767",101/06/27,14:56:55,新台幣                 10.0000元
2012,,,,,,,,,,,,,,,,,,,,,,,
2012,,,,,,,,,,,,,,,,,,,,,,,
2012,,,,,,,,,,,,,,,,,,,,,,,
2012,1473,台南企業,100,101/07/23, , , , , , ,0,2.3,0,101/07/17, ,"         25,558,917", , , ,"          5,600,000",101/06/29,17:55:37,新台幣                 10.0000元
2012,1474,弘裕,100,101/09/19, , , , , , ,0,0.3,0,101/09/13, ,"          1,814,896", , , ,-,101/08/29,16:56:03,新台幣                 10.0000元
2012,1476,儒鴻,101,101/08/14,0.7,0,101/08/08,                  0,                      0,0.00,0,3,0,101/08/08, ,"            782,377","         20,000,000",7.1009,         50.00,                  0,101/08/01,16:05:18,新台幣                 10.0000元
2012,1477,聚陽實業,100,101/07/22, , , , , , ,0,6.0525296,0,101/07/16, ,"         79,563,901", , , ,"         32,200,000",101/06/28,17:07:27,新台幣                 10.0000元
2012,1503,士電,100,101/07/22, , , , , , ,0,1.2,0,101/07/16, ,"         79,000,000", , , ,"         39,500,000",101/06/27,17:19:30,新台幣                 10.0000元
2012,1504,東元電機,100,101/07/15, , , , , , ,0,0.9,0,101/07/09, ,"        225,439,984", , , ,"        100,195,549",101/06/26,14:24:26,新台幣                 10.0000元
2012,1506,正道,101,101/10/22,0,0,101/10/16,                  0,                      0,0.00,0,0,0, , , ,"         20,000,000",15.647674458,         17.22,                  0,101/10/08,16:41:22,新台幣                 10.0000元
2012,1507,永大機電,100,101/07/09, , , , , , ,0,2.2,0,101/07/03, ,"         48,073,190", , , ,"          5,341,465",101/06/18,10:28:59,新台幣                 10.0000元
2012,1512,瑞利,100,101/08/18, , , , , , ,0,0.5,0,101/08/10, ,"            918,194", , , ,"          5,400,000",101/07/26,10:29:28,新台幣                 10.0000元
2012,1513,中興電,100,101/08/21, , , , , , ,0,1,0,101/08/15, ,"         57,697,521", , , ,"         15,735,688",101/06/29,14:45:05,新台幣                 10.0000元
2012,15131,特別股1,100,101/08/21, , , , , , , ,0, ,101/08/15, , , , , ,-,101/06/29,14:45:05,新台幣                 10.0000元
2012,1514,亞力電機,100,101/07/13, , , , , , ,0,0.35,0,101/07/05, ,"          3,535,421", , , ,"          1,767,711",101/06/20,09:39:30,新台幣                 10.0000元
2012,,,,,,,,,,,,,,,,,,,,,,,
2012,,,,,,,,,,,,,,,,,,,,,,,
2012,,,,,,,,,,,,,,,,,,,,,,,
2012,1517,利奇機械,100,101/08/20, , , , , , ,0,0.7,0,101/08/14, ,"         14,139,476", , , ,"          4,713,159",101/07/23,15:10:13,新台幣                 10.0000元
2012,1519,華城電機,101,101/09/11, , , , , , ,0,0.5,0,101/09/05, ,"         11,538,499", , , ,"          2,163,469",101/08/21,17:10:28,新台幣                 10.0000元
2012,1521,大億,100,101/07/10, , , , , , ,0,4,0,101/07/04, ,"          2,926,872", , , ,                  0,101/06/19,14:29:02,新台幣                 10.0000元
2012,1522,堤維西,100,101/09/13,0.1003856816,0,101/09/06,                  0,                      0,0.00,0,0.1003856,0,101/09/06, ,"            920,321",                  0,0,          0.00,"          2,700,000",101/08/21,15:44:37,新台幣                 10.0000元
2012,1525,江申工業,100,101/07/24, , , , , , ,0,1.7,0,101/07/18, ,"          7,327,190", , , ,"          2,766,364",101/06/29,16:45:39,新台幣                 10.0000元
2012,1527,鑽全,100,101/08/06, , , , , , ,0,1.82526823,0,101/07/31, ,"         12,000,000", , , ,"          6,000,000",101/07/18,08:51:31,新台幣                 10.0000元
2012,1528,恩德,100,101/09/17,0.4315427029,0,101/09/11,                  0,                      0,0.00,0,0.6,0,101/09/11, ,"         21,485,270",                  0,0,          0.00,"          6,445,581",101/08/24,17:59:20,新台幣                 10.0000元
2012,1530,亞崴機電,100,101/08/10, , , , , , ,0,1.5,0,101/08/02, ,"         12,265,927", , , ,"          3,066,482",101/06/27,18:22:46,新台幣                 10.0000元
2012,1531,高林股,100,101/09/16, , , , , , ,0,2,0,101/09/10, ,"         14,149,612", , , ,"          9,433,075",101/08/22,16:32:08,新台幣                 10.0000元
2012,1532,勤美,100,101/08/01,0.4,0,101/07/26,                  0,                      0,0.00,0,0.4,0,101/07/26, ,"          9,288,952",                  0,0,          0.00,"          9,288,952",101/07/13,17:04:40,新台幣                 10.0000元
2012,1533,車王電,100,101/08/30, , , , , , ,0,0.4,0,101/08/23, ,"          3,400,796", , , ,"          2,267,197",101/08/03,15:15:26,新台幣                 10.0000元
2012,1535,中宇,100,101/07/31, , , , , , ,0,3.49875583,0,101/07/25, ,"         20,919,261", , , ,"          1,800,000",101/07/10,14:43:07,新台幣                 10.0000元
2012,1537,廣隆光電,100,101/09/16, , , , , , ,0,2.5,0,101/09/10, ,"         12,815,588", , , ,"          7,428,000",101/08/24,09:53:00,新台幣                 10.0000元
2012,1540,喬福機械,100,101/07/26, , , , , , ,0,1.5,0,101/07/19, ,"          3,258,213", , , ,"          2,172,144",101/07/02,18:03:18,新台幣                 10.0000元
2012,,,,,,,,,,,,,,,,,,,,,,,
2012,,,,,,,,,,,,,,,,,,,,,,,
2012,,,,,,,,,,,,,,,,,,,,,,,
2012,1558,伸興,101,101/04/17,0,0,101/04/11,                  0,                      0,0.00,0, , , , , ,"          4,500,000",7.155096825,         82.00,"          1,783,000",101/04/03,17:40:25,新台幣                 10.0000元
2012,1558,伸興,100,101/07/30, , , , , , ,0,8,0,101/07/24, ,"         17,177,000", , , ,"          1,783,000",101/07/11,16:16:12,新台幣                 10.0000元
2012,1560,中砂,100,101/07/07, , , , , , ,0,2.7,0,101/06/29, ,"         60,000,000", , , ,"          7,800,000",101/06/13,16:05:10,新台幣                 10.0000元
2012,1582,信錦,100,101/08/03, , , , , , ,0,3,0,101/07/26, ,"         40,000,000", , , ,"         10,000,000",101/07/11,14:50:04,新台幣                 10.0000元
2012,1583,程泰,100,101/07/16, , , , , , ,0,2.5,0,101/07/10, ,"         21,332,455", , , ,"          5,333,114",101/06/25,15:04:34,新台幣                 10.0000元
2012,1589,永冠-KY,100,101/09/19,1.35,0,101/09/13,                  0,                      0,0.00,0,0.15000563,0,101/09/13, , ,                  0,0,          0.00,                  0,101/08/30,09:51:03,新台幣                 10.0000元
2012,1590,亞德客-KY,100,101/07/08, , , , , , ,0,5.3,0,101/07/02, ,"         38,633,190", , , ,-,101/06/15,09:48:32,新台幣                 10.0000元
2012,1604,聲寶,100,101/08/29, , , , , , ,0,0.3033832,0,101/08/23, ,"          5,424,260", , , ,"          1,808,087",101/08/07,14:55:28,新台幣                 10.0000元
2012,1609,大亞電線,100,101/08/12, , , , , , ,0,0.25349539,0,101/08/06, ,"          2,656,489", , , ,"          7,969,466",101/07/13,16:12:10,新台幣                 10.0000元
2012,1611,中電,100,101/07/25, , , , , , ,0,1.2,0,101/07/19, ,"         29,382,108", , , ,"         26,711,000",101/07/04,09:52:38,新台幣                 10.0000元
2012,1612,宏泰,100,101/08/05, , , , , , ,0,0.3,0,101/07/30, ,"            561,450", , , ,"            280,725",101/07/03,14:04:09,新台幣                 10.0000元
2012,1614,三洋電,100,101/07/23, , , , , , ,0,1.19,0,101/07/17, ,"         66,880,000", , , ,"         10,900,000",101/06/29,14:37:03,新台幣                 10.0000元
2012,1615,大山,100,101/06/30, , , , , , ,0,0.5,0,101/06/22, ,"          1,669,602", , , ,"          1,669,602",101/06/07,17:02:18,新台幣                 10.0000元
2012,1618,合機公司,100,101/07/31, , , , , , ,0,0.5,0,101/07/25, ,"          7,300,000", , , ,                  0,101/07/09,17:34:33,新台幣                 10.0000元
2012,1701,中化,100,101/07/17, , , , , , ,0,0.5,0,101/07/11, ,"         16,746,128", , , ,"          1,674,613",101/06/26,10:14:19,新台幣                 10.0000元
2012,,,,,,,,,,,,,,,,,,,,,,,
2012,,,,,,,,,,,,,,,,,,,,,,,
2012,,,,,,,,,,,,,,,,,,,,,,,
2012,1702,南僑化工,100,101/07/14, , , , , , ,0,0.55,0,101/07/06, ,"          3,105,575", , , ,"          6,211,151",101/06/21,11:55:43,新台幣                 10.0000元
2012,1704,榮化,100,101/07/10, , , , , , ,0,2.6,0,101/07/04, ,"         11,181,595", , , ,"         11,181,595",101/06/20,10:59:04,新台幣                 10.0000元
2012,1704,榮化,101,101/10/08,0,0,101/10/02,                  0,                      0,0.00,0, , , , , ,"         50,000,000",4.979817,         35.00,"         11,181,595",101/09/25,17:44:39,新台幣                 10.0000元
2012,1707,葡萄王,100,101/07/17, , , , , , ,0,3,0,101/07/11, ,"         49,399,498", , , ,"          8,981,727",101/06/26,14:44:16,新台幣                 10.0000元
2012,1708,東鹼,100,101/08/14, , , , , , ,0,1.5,0,101/08/08, ,"         28,859,178", , , ,"         13,319,621",101/07/10,15:30:47,新台幣                 10.0000元
2012,1709,和益化工,100,101/08/31,1,0,101/08/23,                  0,                      0,0.00,0,0.8,0,101/08/23, ,"         22,452,970",                  0,0,          0.00,"         22,452,970",101/08/01,17:26:56,新台幣                 10.0000元
2012,1710,東聯,100,101/08/06,1,0,101/07/31,                  0,                      0,0.00,0,2,0,101/07/31, ,"         49,805,231",                  0,0,          0.00,"         24,902,616",101/06/29,16:07:26,新台幣                 10.0000元
2012,1711,永光化學,100,101/07/08,0.5,0,101/07/02,                  0,                      0,0.00,0,0.5,0,101/07/02, ,"         23,025,355",                  0,0,          0.00,"          9,210,142",101/06/14,17:41:52,新台幣                 10.0000元
2012,1712,興農,100,101/07/18, , , , , , ,0,0.8,0,101/07/12, ,"          3,224,814", , , ,"         16,124,069",101/06/21,15:07:44,新台幣                 10.0000元
2012,1713,國化,100,101/07/24, , , , , , ,0,0.31,0,101/07/18, ,"          2,312,928", , , ,"            462,586",101/06/21,17:39:57,新台幣                 10.0000元
2012,1714,和桐化學,100,101/09/23,1.2,0,101/09/17,                  0,                      0,0.00,0, , , , ,                  0,                  0,0, ,"         15,611,540",101/08/31,17:24:01,新台幣                 10.0000元
2012,1715,萬洲化學,100,101/08/24,0.261423,0,101/08/16,                  0,                      0,0.00,0,1.045692,0,101/08/16, ,"          2,743,056",                  0,0,          0.00,                  0,101/07/31,16:44:06,新台幣                 10.0000元
2012,1717,長興材料,100,101/07/06, , , , , , ,0,1,0,101/06/28, ,"         54,758,531", , , ,"          6,571,023",101/06/12,10:50:39,新台幣                 10.0000元
2012,1720,生達化學,100,101/08/25, , , , , , ,0,1,0,101/08/17, ,"          2,220,737", , , ,"          6,662,210",101/07/31,14:23:07,新台幣                 10.0000元
2012,,,,,,,,,,,,,,,,,,,,,,,
2012,,,,,,,,,,,,,,,,,,,,,,,
2012,,,,,,,,,,,,,,,,,,,,,,,
2012,1722,台肥,100,101/08/15, , , , , , ,0,2.3,0,101/08/09, ,"         71,178,947", , , ,"         47,452,632",101/07/25,09:51:38,新台幣                 10.0000元
2012,1723,中碳,100,101/07/24, , , , , , ,0,8,0,101/07/18, ,"        100,810,417", , , ,"         20,162,083",101/06/28,11:45:35,新台幣                 10.0000元
2012,1724,台硝,100,101/09/09, , , , , , ,0,2,0,101/09/03, ,"         21,460,350", , , ,"         21,460,350",101/08/17,11:16:55,新台幣                 10.0000元
2012,1726,永記造漆,100,101/09/09, , , , , , ,0,2.5,0,101/09/03, ,"          8,282,209", , , ,"            828,221",101/08/20,11:13:19,新台幣                 10.0000元
2012,1727,中華化學,100,101/08/18,0.872093,0,101/08/10,                  0,                      0,0.00,0,0.4302,0,101/08/10, ,"          2,000,000",                  0,0,          0.00,"          4,308,167",101/07/26,09:49:39,新台幣                 10.0000元
2012,1730,花仙子,100,101/09/11, , , , , , ,0,1,0,101/09/05, ,"          5,500,000", , , ,"            500,000",101/08/16,09:54:14,新台幣                 10.0000元
2012,1731,美吾華,100,101/07/23, , , , , , ,0,0.2,0.15,101/07/17, ,"          1,358,663", , , ,"            815,198",101/06/29,17:33:15,新台幣                 10.0000元
2012,1732,毛寶,100,101/09/16, , , , , , ,0,0.4,0,101/09/10, ,"          1,004,638", , , ,"            251,159",101/08/24,09:41:24,新台幣                 10.0000元
2012,1733,五鼎,100,101/05/30, , , , , , ,0,4.99,0,101/05/24, ,"         30,754,954", , , ,"          5,125,826",101/05/09,15:37:42,新台幣                 10.0000元
2012,1733,五鼎,101,101/09/08,0,0,101/08/31,                  0,                      0,0.00,0, , , , , ,"          3,000,000",2.512262457,         66.00,"          5,125,826",101/08/24,17:41:31,新台幣                 10.0000元
2012,1734,杏輝藥品,100,101/07/25, , , , , , ,0,0.35,0,101/07/19, ,"          1,657,784", , , ,"            828,892",101/06/27,17:52:20,新台幣                 10.0000元
2012,1735,日勝化,100,101/09/22, , , , , , ,0,0.28,0,101/09/14, ,"            773,454", , , ,"            515,636",101/08/28,16:56:35,新台幣                 10.0000元
2012,1735,日勝化,101,102/01/13,0,0,102/01/07,                  0,                      0,0.00,0, , , , , ,"         10,600,000",9.5508402,         13.87,"            515,636",101/12/27,17:22:10,新台幣                 10.0000元
