年,公司代號,公司名稱,股利所屬年度,權利分派基準日,盈餘轉增資配股(元/股),法定盈餘公積、資本公積轉增資配股(元/股),除權交易日,配股總股數(股),配股總金額(元),配股總股數佔盈餘配股總股數之比例(%),員工紅利配股率,盈餘分配之股東現金股利(元/股),法定盈餘公積、資本公積發放之現金(元/股),除息交易日,現金股利發放日,員工紅利總金額(元),現金增資總股數(股),現金增資認股比率(%),現金增資認購價(元/股),董監酬勞(元),公告日期,公告時間,普通股每股面額
2014,1215,卜蜂企業,102,103/08/11,0.5,0,103/08/05,                  0,                      0,0.00,0,0.8,0,103/08/05,103/09/03,"          4,116,000",                  0,0,          0.00,                  0,103/07/18,17:31:08,新台幣                 10.0000元
2014,1216,統一,102,103/08/15,0.6,0,103/08/07,                  0,                      0,0.00,0,1.5,0,103/08/07,103/09/11,"      1,068,486,193",                  0,0,          0.00,"        228,478,232",103/07/15,10:55:06,新台幣                 10.0000元
2014,12160,特別股0,102,103/08/15,0,0,103/08/07, , , , ,0, ,103/08/07,103/09/11, , , , ,-,103/07/15,10:55:06,新台幣                 10.0000元
2014,1219,福壽實業,102,103/07/30, , , , , , ,0,0.15,0,103/07/24,103/08/13,"            264,343", , , ,"          1,321,715",103/07/09,17:47:42,新台幣                 10.0000元
2014,12190,特別股0,102,103/07/30, , , , , , , ,0, ,103/07/24,103/08/13, , , , ,-,103/07/09,17:47:42,新台幣                 10.0000元
2014,,,,,,,,,,,,,,,,,,,,,,,
2014,,,,,,,,,,,,,,,,,,,,,,,
2014,,,,,,,,,,,,,,,,,,,,,,,
2014,1220,台榮,102,103/07/18, , , , , , ,0,0.35,0,103/07/10, ,"          2,577,178", , , ,"          2,577,177",103/06/23,10:05:48,新台幣                 10.0000元
2014,1225,福懋油,102,103/09/02, , , , , , ,0,0.24182654,0,103/08/27,103/09/23,"          2,797,728", , , ,"          2,797,728",103/08/12,17:14:17,新台幣                 10.0000元
2014,1227,佳格,102,103/08/11,0.9,0,103/08/05,                  0,                      0,0.00,0,1.6,0,103/08/05,103/08/29,"         23,430,738",                  0,0,          0.00,"         16,736,241",103/07/17,15:04:55,新台幣                 10.0000元
2014,1229,聯華實業,102,103/08/13, , , , , , ,0,0.99971066,0,103/08/07,103/09/03,"         24,017,175", , , ,"          8,000,000",103/07/22,09:32:48,新台幣                 10.0000元
2014,1231,聯華食品,102,103/09/03,1.2,0,103/08/28,                  0,                      0,0.00,0,1,0,103/08/28,103/09/26,"          6,167,496",                  0,0,          0.00,"          6,167,493",103/08/13,18:08:08,新台幣                 10.0000元
2014,1232,大統益,102,103/07/08, , , , , , ,0,3.8,0,103/07/02, ,"         13,422,346", , , ,"         13,422,346",103/06/17,17:30:51,新台幣                 10.0000元
2014,1233,天仁,102,103/07/21, , , , , , ,0,2.25,0.05,103/07/15, ,"          5,363,997", , , ,"          5,363,997",103/06/17,17:06:09,新台幣                 10.0000元
2014,1234,黑松,102,103/08/04, , , , , , ,0,2,0,103/07/29,103/08/15,"          8,372,315", , , ,"         25,116,943",103/07/14,17:11:29,新台幣                 10.0000元
2014,1236,宏亞食品,102,103/07/22, , , , , , ,0,1.3,0,103/07/16, ,"          5,993,415", , , ,"          2,996,708",103/06/17,10:49:44,新台幣                 10.0000元
2014,1256,鮮活果汁-KY,102,103/07/14,4,0,103/07/08,                  0,                      0,0.00,0,5,0,103/07/08, ,                  0,                  0,0,          0.00,"          2,140,000",103/06/20,09:10:21,新台幣                 10.0000元
2014,1262,綠悅-KY,102,103/08/08,1,0,103/07/31,                  0,                      0,0.00,0,2.5,0,103/07/31,103/09/05,                  0,                  0,0, ,                  0,103/07/14,18:58:53,新台幣                 10.0000元
2014,1301,台塑,102,103/07/11, , , , , , ,0,1.9,0,103/07/03, ,"         30,000,216", , , ,                  0,103/06/19,11:09:30,新台幣                 10.0000元
2014,1303,南亞塑膠,102,103/07/15, , , , , , ,0,1.9,0,103/07/09, ,"         16,916,982", , , ,                  0,103/06/24,11:35:46,新台幣                 10.0000元
2014,1304,台聚,102,103/07/29, , , , , , ,0,0.6,0,103/07/23,103/08/22,"            740,000", , , ,"          5,000,000",103/07/04,16:50:34,新台幣                 10.0000元
2014,1305,華夏,102,103/07/29,0.4,0,103/07/23,                  0,                      0,0.00,0,0.8,0,103/07/23,103/08/22,"          6,778,070",                  0,0,          0.00,                  0,103/07/04,16:47:16,新台幣                 10.0000元
2014,,,,,,,,,,,,,,,,,,,,,,,
2014,,,,,,,,,,,,,,,,,,,,,,,
2014,,,,,,,,,,,,,,,,,,,,,,,
2014,1307,三芳化工,102,103/08/06,0.3,0,103/07/31,                  0,                      0,0.00,0,1.4,0,103/07/31,103/08/25,"         35,947,321",                  0,0,          0.00,"         21,568,393",103/07/16,09:15:36,新台幣                 10.0000元
2014,1308,亞聚,102,103/07/29, , , , , , ,0,1,0,103/07/23,103/08/22,"          4,832,000", , , ,                  0,103/07/04,16:47:54,新台幣                 10.0000元
2014,1310,台苯,102,103/09/02,0.5,0,103/08/27,                  0,                      0,0.00,0,0.5,0,103/08/27,103/10/03,"          5,209,670",                  0,0,          0.00,"         13,024,174",103/08/12,10:10:15,新台幣                 10.0000元
2014,1312,國喬石化,102,103/07/27, , , , , , ,0,1,0,103/07/21,103/08/15,"         19,991,407", , , ,"         39,982,815",103/07/04,09:38:28,新台幣                 10.0000元
2014,1312A,國喬特,102,103/07/27, , , , , , , ,1.6, ,103/07/21,103/08/15, , , , ,"         39,982,815",103/07/04,09:38:28,新台幣                 10.0000元
2014,1313,聯成,102,103/09/01, , , , , , ,0,0.39950111,0,103/08/26,103/09/19,"         10,000,000", , , ,"          5,000,000",103/08/11,10:20:40,新台幣                 10.0000元
2014,1315,達新工業,102,103/07/22, , , , , , ,0,1,0,103/07/16,103/08/13,"          1,111,111", , , ,"          1,111,111",103/07/01,16:47:38,新台幣                 10.0000元
2014,1319,東陽,102,103/08/03, , , , , , ,0,1.1,0,103/07/28,103/08/22,"          6,777,341", , , ,"         20,332,024",103/07/10,11:52:17,新台幣                 10.0000元
2014,1323,永裕,102,103/07/23, , , , , , ,0,1,0,103/07/17, ,"         11,590,420", , , ,"          2,897,605",103/06/27,10:34:51,新台幣                 10.0000元
2014,1323,永裕,102,103/08/31,0.5,0,103/08/25,                  0,                      0,0.00,0, , , , , ,                  0,0,          0.00,"          2,897,605",103/08/07,17:23:51,新台幣                 10.0000元
2014,1324,地球工業,102,103/08/31, , , , , , ,0,1.3,0,103/08/25,103/09/18,"          1,186,892", , , ,"          1,186,892",103/08/08,17:03:41,新台幣                 10.0000元
2014,1325,恒大,102,103/07/22, , , , , , ,0,0.65,0,103/07/16, ,"          4,145,763", , , ,"          2,072,882",103/07/01,15:40:13,新台幣                 10.0000元
2014,1326,台化,102,103/07/12, , , , , , ,0,2.5,0,103/07/04, ,"         51,345,046", , , ,                  0,103/06/18,15:32:39,新台幣                 10.0000元
2014,1337,再生-KY,102,103/07/13,2.50433612,0,103/07/07,"            383,964","              3,839,640",0.76,0.00192476, , , , , ,                  0,0,          0.00,"          7,273,454",103/06/20,16:15:38,新台幣                 10.0000元
2014,1337,再生-KY,102,103/11/04, , , , , , ,0,0.79987843,0,103/10/29,103/11/28, , , , ,"          7,273,454",103/10/14,17:18:06,新台幣                 10.0000元
2014,,,,,,,,,,,,,,,,,,,,,,,
2014,,,,,,,,,,,,,,,,,,,,,,,
2014,,,,,,,,,,,,,,,,,,,,,,,
2014,1338,廣華-KY,102,103/06/20,0,0,103/06/12,                  0,                      0,0.00,0,2.5,0,103/06/12, ,"          9,293,112","          6,900,000",6.626120358,        103.00,"          2,415,050",103/06/05,17:31:47,新台幣                 10.0000元
2014,1339,昭輝,102,103/07/27, , , , , , ,0,1.5,0,103/07/21,103/08/29,"          3,950,771", , , ,"          2,963,079",103/07/07,09:19:57,新台幣                 10.0000元
2014,1340,勝悅-KY,102,103/08/25,1,0,103/08/19,                  0,                      0,0.00,0,4,0,103/08/19,103/09/22,"         12,847,945",                  0,0,          0.00,"          5,139,176",103/08/01,09:47:24,新台幣                 10.0000元
2014,1402,遠東新,102,103/09/04,0,0.2,103/08/28,                  0,                      0,0.00,0,1.3,0,103/08/28,103/09/26,"        287,678,345",                  0,0,          0.00,"        215,758,759",103/08/11,11:47:05,新台幣                 10.0000元
2014,14020,特別股0,102,103/09/04,0,0,103/08/28, , , , ,0, ,103/08/28,103/09/26, , , , ,-,103/08/11,11:47:05,新台幣                 10.0000元
2014,1409,新纖,102,103/09/02, , , , , , ,0,0.35751179,0,103/08/27,103/09/30,"          9,203,480", , , ,                  0,103/08/13,14:54:33,新台幣                 10.0000元
2014,1410,南染,102,103/07/20, , , , , , ,0,0.9,0,103/07/14, ,"          3,400,000", , , ,"          1,400,000",103/06/27,17:16:34,新台幣                 10.0000元
2014,1414,東和,102,103/06/29, , , , , , ,0,0.5,0,103/06/23, ,"          2,315,789", , , ,"          3,473,684",103/06/09,16:16:33,新台幣                 10.0000元
2014,1416,廣豐,102,103/09/09, , , , , , ,0,2.30891,0,103/09/03,103/09/23,"          4,286,572", , , ,"            857,314",103/08/21,11:19:06,新台幣                 10.0000元
2014,1417,嘉裕,102,103/07/21, , , , , , ,0,0.2,0,103/07/15, ,"            149,657", , , ,"            149,657",103/06/23,17:30:25,新台幣                 10.0000元
2014,1419,新紡,102,103/08/23, , , , , , ,0,0.45,0,103/08/15,103/09/12,"          3,360,000", , , ,"          3,360,000",103/07/31,18:22:51,新台幣                 10.0000元
2014,1434,福懋興業,102,103/08/04, , , , , , ,0,1,0,103/07/29,103/08/20,"          2,314,832", , , ,"          1,157,416",103/07/10,14:36:30,新台幣                 10.0000元
2014,1439,中和羊毛,102,103/07/14, , , , , , ,0,0.5,0,103/07/08, ,"          1,468,085", , , ,"          1,468,085",103/06/20,17:24:46,新台幣                 10.0000元
2014,1440,南紡,102,103/08/09,0.3,0,103/08/01,                  0,                      0,0.00,0,0.3,0,103/08/01,103/09/12,"         21,823,145",                  0,0,          0.00,"         32,734,718",103/07/10,11:41:53,新台幣                 10.0000元
2014,,,,,,,,,,,,,,,,,,,,,,,
2014,,,,,,,,,,,,,,,,,,,,,,,
2014,,,,,,,,,,,,,,,,,,,,,,,
2014,1442,名軒,102,103/07/26, , , , , , ,0,4,0,103/07/18,103/08/29,"          8,737,598", , , ,"          8,737,598",103/07/03,17:30:42,新台幣                 10.0000元
2014,1444,力麗,102,103/08/06,0.20039761,0.30059642,103/07/31,                  0,                      0,0.00,0, , , , ,"         11,528,967",                  0,0, ,"         11,528,967",103/07/09,17:37:36,新台幣                 10.0000元
2014,1445,大宇紡織,102,103/07/14, , , , , , ,0,0.5,0,103/07/08, ,"          1,175,191", , , ,"          1,762,786",103/06/17,17:33:36,新台幣                 10.0000元
2014,1446,宏和,102,103/08/27, , , , , , ,0,0.3,0,103/08/21,103/09/16,"            433,192", , , ,"          1,299,577",103/08/05,16:39:24,新台幣                 10.0000元
2014,1447,力鵬,102,103/08/06,1,0,103/07/31,                  0,                      0,0.00,0, , , , ,"         18,062,625",                  0,0,          0.00,"         18,062,625",103/07/09,17:37:54,新台幣                 10.0000元
2014,1451,年興紡織,102,103/07/09, , , , , , ,0,2,0,103/07/03, ,"          8,500,000", , , ,"          6,825,000",103/06/17,17:34:05,新台幣                 10.0000元
2014,1452,宏益,102,103/07/01, , , , , , ,0,0.8,0,103/06/25, ,"          4,515,452", , , ,"          2,257,726",103/06/06,17:39:45,新台幣                 10.0000元
2014,1453,大將,102,103/09/02,0.4907163859,0,103/08/27,                  0,                      0,0.00,0,0,0, , ,"            352,549",                  0,0,          0.00,"            352,549",103/08/12,16:50:37,新台幣                 10.0000元
2014,1454,台富,103,103/09/03, , , , , , ,0,0.25,0,103/08/28,103/09/30,"            659,425", , , ,"            989,137",103/08/12,17:34:28,新台幣                 10.0000元
2014,1455,集盛,102,103/07/22, , , , , , ,0,0.2,0,103/07/16, ,"          2,575,846", , , ,"          3,863,769",103/06/27,15:26:41,新台幣                 10.0000元
2014,1457,宜進,102,103/07/12, , , , , , ,0,0.09858133,0,103/07/04, ,"          4,273,472", , , ,"          4,273,472",103/06/19,16:34:37,新台幣                 10.0000元
2014,1457,宜進,102,103/09/30,0.394325,0,103/09/24,                  0,                      0,0.00,0,0,0, , ,                  0,                  0,0,          0.00,"          4,273,472",103/09/05,18:05:31,新台幣                 10.0000元
2014,1459,聯發紡織,102,103/07/23, , , , , , ,0,0.35,0,103/07/17,103/08/06,"          2,642,529", , , ,"          3,963,793",103/07/03,09:11:40,新台幣                 10.0000元
2014,1460,宏遠,102,103/07/15, , , , , , ,0,0,0.2,103/07/09, ,                  0, , , ,                  0,103/06/20,17:25:26,新台幣                 10.0000元
2014,1463,強盛染整,102,103/07/29, , , , , , ,0,0,0.3,103/07/23,103/08/15,"            260,392", , , ,"            390,589",103/07/07,17:01:09,新台幣                 10.0000元
2014,,,,,,,,,,,,,,,,,,,,,,,
2014,,,,,,,,,,,,,,,,,,,,,,,
2014,,,,,,,,,,,,,,,,,,,,,,,
2014,1465,偉全實業,102,103/09/05,2,0,103/08/28,                  0,                      0,0.00,0,0.5,0,103/08/28,103/10/03,"          1,879,845",                  0,0,          0.00,"          2,819,767",103/08/12,17:10:39,新台幣                 10.0000元
2014,1466,聚隆,102,103/09/16, , , , , , ,0,0.4732631,0,103/09/10,103/10/02,"          3,538,060", , , ,"          3,538,060",103/08/25,16:47:57,新台幣                 10.0000元
2014,1466,聚隆,103,103/10/13,0,0,103/10/07,                  0,                      0,0.00,0, , , , , ,"          5,000,000",3.532672296,         20.00,"          3,538,060",103/09/30,16:24:38,新台幣                 10.0000元
2014,1467,南緯實業,102,103/07/31, , , , , , ,0,0,0.2,103/07/24,103/08/25,                  0, , , ,                  0,103/07/04,15:44:45,新台幣                 10.0000元
2014,1470,大統染,102,103/07/23, , , , , , ,0,0.3,0,103/07/17,103/08/15,"            791,125", , , ,"            791,125",103/07/02,17:02:44,新台幣                 10.0000元
2014,1473,台南企業,102,103/07/21, , , , , , ,0,2.49986211,0,103/07/15, ,"         20,036,004", , , ,"          5,050,000",103/06/27,18:28:16,新台幣                 10.0000元
2014,1474,弘裕,102,103/09/02, , , , , , ,0,0.3,0,103/08/27,103/09/19,"          1,924,540", , , ,"          1,924,540",103/08/13,10:26:43,新台幣                 10.0000元
2014,1476,儒鴻,102,103/07/15, , , , , , ,0,7,0,103/07/09, ,"          1,858,884", , , ,                  0,103/06/19,15:40:39,新台幣                 10.0000元
2014,1476,儒鴻,102,103/09/03,0.4,0,103/08/28,                  0,                      0,0.00,0, , , , ,"          1,858,884",                  0,0,          0.00,                  0,103/08/11,16:49:32,新台幣                 10.0000元
2014,1477,聚陽實業,102,103/07/25,0,0,103/07/17,                  0,                      0,0.00,0,7.689317,0,103/07/17,103/08/08,"         96,704,365","         20,000,000",8.7995609,        106.00,"         38,700,000",103/07/10,17:04:37,新台幣                 10.0000元
2014,1503,士電,102,103/08/03, , , , , , ,0,1.4,0,103/07/28,103/08/25,"         84,400,000", , , ,"         42,200,000",103/07/02,10:07:57,新台幣                 10.0000元
2014,1504,東元電機,102,103/07/14, , , , , , ,0,1.1,0,103/07/08, ,"        304,549,631", , , ,"        135,355,392",103/06/24,17:56:23,新台幣                 10.0000元
2014,1507,永大機電,102,103/07/07, , , , , , ,0,2.5,0,103/07/01, ,"         48,745,218", , , ,"          5,416,134",103/06/13,11:57:11,新台幣                 10.0000元
2014,,,,,,,,,,,,,,,,,,,,,,,
2014,,,,,,,,,,,,,,,,,,,,,,,
2014,,,,,,,,,,,,,,,,,,,,,,,
2014,1513,中興電,102,103/12/05, , , , , , ,0,0.8,0,103/11/27,103/12/10,"         60,739,785", , , ,"         16,284,748",103/09/22,17:22:30,新台幣                 10.0000元
2014,15131,特別股1,102,103/12/05, , , , , , , ,0, ,103/11/27,103/12/10, , , , ,-,103/09/22,17:22:30,新台幣                 10.0000元
2014,1514,亞力電機,102,103/08/05, , , , , , ,0,0.3,0,103/07/30,103/09/05,"          3,134,120", , , ,"          1,567,061",103/07/11,09:29:06,新台幣                 10.0000元
2014,1515,力山,102,103/07/12, , , , , , ,0,0.5,0,103/07/04, ,"          7,000,000", , , ,"          5,000,000",103/06/17,15:37:22,新台幣                 10.0000元
2014,1517,利奇機械,102,103/08/24, , , , , , ,0,0.5,0,103/08/18,103/09/17,"         18,643,234", , , ,"          6,214,411",103/07/30,17:35:48,新台幣                 10.0000元
2014,1519,華城電機,103,103/08/11, , , , , , ,0,0.32,0,103/08/05,103/09/03,"          7,384,640", , , ,"          1,384,620",103/07/24,17:26:50,新台幣                 10.0000元
2014,1521,大億,102,103/07/14, , , , , , ,0,3.7,0,103/07/08, ,"          2,757,410", , , ,                  0,103/06/23,17:28:37,新台幣                 10.0000元
2014,1525,江申工業,102,103/09/01, , , , , , ,0,1.6,0,103/08/26,103/09/16,"          2,574,989", , , ,"          2,676,970",103/08/08,10:33:44,新台幣                 10.0000元
2014,1527,鑽全,102,103/08/16, , , , , , ,0,2.2,2.3,103/08/08,103/09/16,"          2,700,000", , , ,"         10,000,000",103/07/21,14:44:59,新台幣                 10.0000元
2014,1528,恩德,102,103/07/13, , , , , , ,0,0.6,0,103/07/07, ,"          9,703,516", , , ,"          2,911,055",103/06/20,17:01:11,新台幣                 10.0000元
2014,1530,亞崴機電,102,103/08/19, , , , , , ,0,2,0,103/08/13,103/09/05,"         16,354,569", , , ,"          4,088,642",103/07/30,10:38:25,新台幣                 10.0000元
2014,1531,高林股,102,103/07/27, , , , , , ,0,1,0,103/07/21,103/08/08,"         12,754,727", , , ,"          5,101,891",103/07/04,09:12:58,新台幣                 10.0000元
2014,1532,勤美,102,103/08/11,0.2,0,103/08/05,                  0,                      0,0.00,0,3,0,103/08/05,103/08/27,"         39,414,880",                  0,0,          0.00,"         39,414,880",103/07/17,11:14:12,新台幣                 10.0000元
2014,1533,車王電,102,103/09/02, , , , , , ,0,1.5,0,103/08/27, ,"          5,562,000", , , ,"          3,707,000",103/06/17,14:58:38,新台幣                 10.0000元
2014,1535,中宇,102,103/07/27, , , , , , ,0,3.5,0,103/07/21, ,"         22,889,417", , , ,"          1,800,000",103/06/30,15:17:37,新台幣                 10.0000元
2014,,,,,,,,,,,,,,,,,,,,,,,
2014,,,,,,,,,,,,,,,,,,,,,,,
2014,,,,,,,,,,,,,,,,,,,,,,,
2014,1536,和大工業,102,103/09/09,0,0.298583,103/09/03,                  0,                      0,0.00,0,1.1943323,0.0995277,103/09/03,103/10/09,"         11,624,042",                  0,0,          0.00,"         11,624,042",103/08/18,12:02:12,新台幣                 10.0000元
2014,1537,廣隆光電,102,103/09/05, , , , , , ,0,5.5,0,103/08/28,103/09/19,"         21,000,000", , , ,"         15,360,000",103/08/13,08:51:43,新台幣                 10.0000元
2014,1540,喬福機械,102,103/07/28, , , , , , ,0,1.3,0,103/07/22,103/08/28,"          3,009,845", , , ,"          2,006,561",103/07/03,16:23:51,新台幣                 10.0000元
2014,1558,伸興,102,103/07/14, , , , , , ,0,9,0,103/07/08, ,"         22,000,000", , , ,"          2,850,000",103/06/23,10:27:59,新台幣                 10.0000元
2014,1560,中砂,102,103/07/06, , , , , , ,0,3.3,0,103/06/30, ,"         70,000,000", , , ,"          9,400,000",103/06/12,17:37:23,新台幣                 10.0000元
2014,1568,倉佑,102,103/07/15, , , , , , ,0,0.5,0,103/07/09, ,"          2,631,017", , , ,"          1,578,610",103/06/23,17:53:43,新台幣                 10.0000元
2014,1582,信錦,102,103/07/21, , , , , , ,0,3.5,0,103/07/15, ,"         54,000,000", , , ,"         12,000,000",103/06/30,11:58:19,新台幣                 10.0000元
2014,1583,程泰,102,103/09/02,0.3,0,103/08/27,                  0,                      0,0.00,0,2.7,0,103/08/27,103/10/09,"         25,655,615",                  0,0,          0.00,"          4,810,428",103/08/12,15:42:45,新台幣                 10.0000元
2014,1589,永冠-KY,102,103/06/30,0,0,103/06/24,                  0,                      0,0.00,0,3.5,0,103/06/24, ,"         11,500,000","          4,000,000",3.56827747,        118.00,                  0,103/06/17,16:04:24,新台幣                 10.0000元
2014,1590,亞德客-KY,102,103/06/23, , , , , , ,0,6.3,0,103/06/17, ,"         71,836,324", , , ,                  0,103/05/30,14:36:35,新台幣                 10.0000元
2014,1604,聲寶,102,103/09/02, , , , , , ,0,0.713384,0,103/08/27,103/09/12,"         11,555,888", , , ,"          3,851,963",103/08/12,09:52:11,新台幣                 10.0000元
2014,1608,華榮,102,103/07/04, , , , , , ,0,0.7,0,103/06/26, ,"         12,207,390", , , ,"          8,138,260",103/06/13,11:09:17,新台幣                 10.0000元
2014,1609,大亞電線,102,103/08/27, , , , , , ,0,0.20279631,0,103/08/21,103/09/18,"          1,283,513", , , ,"          3,850,539",103/08/05,16:13:49,新台幣                 10.0000元
2014,1612,宏泰,102,103/08/04, , , , , , ,0,0.75,0,103/07/29,103/08/15,"          9,505,485", , , ,"          4,752,743",103/07/08,08:59:21,新台幣                 10.0000元
2014,,,,,,,,,,,,,,,,,,,,,,,
2014,,,,,,,,,,,,,,,,,,,,,,,
2014,,,,,,,,,,,,,,,,,,,,,,,
2014,1614,三洋電,102,103/07/23, , , , , , ,0,0.9,0,103/07/17,103/08/06,"         43,207,019", , , ,"         10,044,000",103/07/01,18:31:14,新台幣                 10.0000元
2014,1615,大山,102,103/07/02, , , , , , ,0,0.3,0,103/06/26, ,"          1,168,778", , , ,"          1,168,778",103/06/12,17:14:24,新台幣                 10.0000元
2014,1626,艾美特-KY,102,103/09/10, , , , , , ,0,2.55,0,103/09/04,103/09/29,"         29,986,402", , , ,"          5,998,720",103/08/20,16:13:07,新台幣                 10.0000元
2014,1701,中化,102,103/07/30, , , , , , ,0,0.5,0,103/07/24,103/08/14,"         16,746,128", , , ,"          1,674,613",103/07/03,16:30:58,新台幣                 10.0000元
2014,1702,南僑化工,102,103/07/30, , , , , , ,0,2,0,103/07/24, ,"          7,689,297", , , ,"         30,757,188",103/06/30,09:30:49,新台幣                 10.0000元
2014,1704,榮化,103,103/08/25, , , , , , ,0,0.50016589,0,103/08/19,103/09/25,                  0, , , ,                  0,103/07/17,15:09:59,新台幣                 10.0000元
2014,1707,葡萄王,102,103/07/15, , , , , , ,0,5,0,103/07/09, ,"         82,332,497", , , ,"         14,969,545",103/06/24,15:31:47,新台幣                 10.0000元
2014,1708,東鹼,102,103/08/02,0.5,0,103/07/25,                  0,                      0,0.00,0,0.5,0,103/07/25,103/09/15,"         25,411,402",                  0,0,          0.00,"         11,728,340",103/07/01,17:38:34,新台幣                 10.0000元
2014,1709,和益化工,102,103/08/31, , , , , , ,0,0.6,0,103/08/25,103/09/26,"          8,013,033", , , ,"          8,013,033",103/08/04,16:06:20,新台幣                 10.0000元
2014,1710,東聯,102,103/07/23, , , , , , ,0,1.2,0,103/07/17, ,"         21,914,302", , , ,"         10,957,151",103/06/25,10:25:36,新台幣                 10.0000元
2014,1711,永光化學,102,103/08/10,0.5,0,103/08/04,                  0,                      0,0.00,0,0.5,0,103/08/04,103/09/05,"         29,408,014",                  0,0,          0.00,"         11,763,206",103/07/14,17:47:47,新台幣                 10.0000元
2014,1712,興農,102,103/07/26, , , , , , ,0,0.79510095,0,103/07/18,103/08/25,"          3,492,342", , , ,"         17,461,707",103/07/03,14:52:41,新台幣                 10.0000元
2014,1713,國化,102,103/07/24, , , , , , ,0,0.48,0,103/07/17, ,"          3,431,332", , , ,"            686,267",103/06/25,17:07:19,新台幣                 10.0000元
2014,1714,和桐化學,102,103/09/23,0.5,0,103/09/17,                  0,                      0,0.00,0,0,0, , ,"          9,477,923",                  0,0,          0.00,"          4,296,058",103/08/26,17:26:23,新台幣                 10.0000元
2014,1715,萬洲化學,102,103/08/04, , , , , , ,0,1.04834,0.11605,103/07/29,103/08/20,"          3,992,663", , , ,                  0,103/07/14,09:52:33,新台幣                 10.0000元
2014,,,,,,,,,,,,,,,,,,,,,,,
2014,,,,,,,,,,,,,,,,,,,,,,,
2014,,,,,,,,,,,,,,,,,,,,,,,
2014,1717,長興材料,102,103/08/10,0.3,0,103/08/04,                  0,                      0,0.00,0,1.4,0,103/08/04,103/09/12,"         86,840,974",                  0,0, ,"          8,000,000",103/07/18,11:24:16,新台幣                 10.0000元
2014,1720,生達化學,102,103/08/05, , , , , , ,0,2.5,0,103/07/30,103/08/22,"          3,070,567", , , ,"          9,211,703",103/07/14,17:14:34,新台幣                 10.0000元
2014,1722,台肥,102,103/08/20, , , , , , ,0,2,0,103/08/14,103/09/25,"         61,894,737", , , ,"         41,263,158",103/07/30,14:19:35,新台幣                 10.0000元
2014,1723,中碳,102,103/07/22, , , , , , ,0,8.3,0,103/07/16, ,"        104,590,808", , , ,"         20,918,161",103/06/30,16:50:38,新台幣                 10.0000元
2014,1724,台硝,102,103/08/31, , , , , , ,0,0.2,0,103/08/25,103/09/18,"          1,467,252", , , ,"          1,467,252",103/08/08,16:08:59,新台幣                 10.0000元
2014,1725,元禎,102,103/08/27, , , , , , ,0,0.35,0,103/08/21,103/09/05,"          1,391,430", , , ,"            347,857",103/08/06,16:41:00,新台幣                 10.0000元
2014,1726,永記造漆,102,103/09/03, , , , , , ,0,4.2,0,103/08/28,103/09/26,"         13,914,110", , , ,"          1,391,411",103/08/13,14:13:19,新台幣                 10.0000元
