年,公司代號,公司名稱,股利所屬年度,權利分派基準日,盈餘轉增資配股(元/股),法定盈餘公積、資本公積轉增資配股(元/股),除權交易日,配股總股數(股),配股總金額(元),配股總股數佔盈餘配股總股數之比例(%),員工紅利配股率,盈餘分配之股東現金股利(元/股),法定盈餘公積、資本公積發放之現金(元/股),除息交易日,現金股利發放日,員工紅利總金額(元),現金增資總股數(股),現金增資認股比率(%),現金增資認購價(元/股),董監酬勞(元),公告日期,公告時間,普通股每股面額
2008,,,,,,,,,,,,,,,,,,,,,,,
2008,1434,福懋興業,97,97/07/28, , , , , , ,0,3.2,0,97/07/22, ,"         32,401,376", , , ,"         16,200,688",97/07/04,18:29:15,新台幣                 10.0000元
2008,1437,勤益投控,96,97/07/18, , , , , , ,0,0.2,0,97/07/10, ,"          9,270,781", , , ,"          3,708,313",97/06/25,10:44:34,新台幣                 10.0000元
2008,1440,南紡,96,97/07/11, , , , , , ,0,0.6,0,97/07/03, ,"         31,649,247", , , ,"         47,473,871",97/06/16,12:38:26,新台幣                 10.0000元
2008,1442,名軒,97,97/09/22,0,0,97/09/16,                  0,                      0,0.00,0, , , , ,                  0,"         30,000,000",16.80572,         15.00,                  0,97/09/02,18:59:51,新台幣                 10.0000元
2008,1444,力麗,97,97/07/30,0,0.5,97/07/24,                  0,                      0,0.00,0,0,0, , ,                  0,                  0,0,          0.00,-,97/07/09,11:37:37,新台幣                 10.0000元
2008,14440,特別股0,97,97/07/30,0,0,97/07/24, , , , ,0, ,97/07/24, , , , , ,-,97/07/09,11:37:37,新台幣                 10.0000元
2008,1445,大宇紡織,96,97/09/01, , , , , , ,0,0.4,0,97/08/26, ,"          1,486,619", , , ,"          2,229,929",97/08/11,10:34:28,新台幣                 10.0000元
2008,1446,宏和,97,97/07/15, , , , , , ,0,0.27,0,97/07/09, ,"            389,873", , , ,"          1,169,619",97/06/24,12:13:51,新台幣                 10.0000元
2008,1447,力鵬,96,97/07/30,0,0.4,97/07/24,                  0,                      0,0.00,0,0,0, , ,                  0,                  0,0,          0.00,-,97/07/09,11:47:55,新台幣                 10.0000元
2008,14470,特別股0,96,97/07/30,0,0,97/07/24, , , , ,0, ,97/07/24, , , , , ,-,97/07/09,11:47:55,新台幣                 10.0000元
2008,1451,年興紡織,96,97/06/17, , , , , , ,0,1.5,0,97/06/11, ,"          9,200,000", , , ,"          9,100,000",97/05/28,09:37:22,新台幣                 10.0000元
2008,1452,宏益,96,97/07/07, , , , , , ,0,0.45,0,97/07/01, ,"          2,624,152", , , ,"          1,312,076",97/06/17,10:35:26,新台幣                 10.0000元
2008,1454,台富,96,97/09/01,0,0.3,97/08/26,                  0,                      0,0.00,0,0,0, , ,"            248,817",                  0,0,          0.00,"            373,226",97/08/11,11:26:15,新台幣                 10.0000元
2008,1455,集盛,96,97/09/09,0.18,0,97/09/03,                  0,                      0,0.00,0,0.12,0,97/09/03, ,"          3,035,293",                  0,0,          0.00,"          4,552,939",97/08/15,16:48:48,新台幣                 10.0000元
2008,1459,聯發紡織,96,97/08/09,0,0.25,97/08/01,                  0,                      0,0.00,0,0.55,0,97/08/01, ,"          3,740,620",                  0,0,          0.00,"          5,610,930",97/07/16,10:11:49,新台幣                 10.0000元
2008,,,,,,,,,,,,,,,,,,,,,,,
2008,,,,,,,,,,,,,,,,,,,,,,,
2008,,,,,,,,,,,,,,,,,,,,,,,
2008,1460,宏遠,96,97/07/26, , , , , , ,0,0.2,0,97/07/18, ,"          4,218,633", , , ,"          3,163,975",97/06/30,17:16:20,新台幣                 10.0000元
2008,1464,得力實業,96,97/09/22, , , , , , ,0,0.20466366,0,97/09/16, ,"          1,451,123", , , ,"          1,088,342",97/08/29,11:54:54,新台幣                 10.0000元
2008,1465,偉全實業,96,97/09/16, , , , , , ,0,0.75,0,97/09/10, ,"          1,371,612", , , ,"          2,057,417",97/08/26,14:31:57,新台幣                 10.0000元
2008,1467,南緯實業,96,97/07/06, , , , , , ,0,0.6,0,97/06/30, ,"          2,061,394", , , ,"          2,061,394",97/06/16,11:50:51,新台幣                 10.0000元
2008,1471,首利,96,97/08/04,0.1,0,97/07/29,"            200,000","              2,000,000",11.62,0.00131466,0,0, , , ,                  0,0,          0.00,"            400,000",97/07/10,16:47:41,新台幣                 10.0000元
2008,1473,台南企業,96,97/07/18, , , , , , ,0,2.5,0,97/07/10, ,"          5,000,000", , , ,"          2,500,000",97/06/24,16:35:12,新台幣                 10.0000元
2008,1474,弘裕,96,97/09/22,0.4,0,97/09/16,                  0,                      0,0.00,0,0.1,0,97/09/16, ,"          1,501,194",                  0,0,          0.00,"          2,251,791",97/09/01,09:15:21,新台幣                 10.0000元
2008,1476,儒鴻,96,97/07/13, , , , , , ,0,1,0,97/07/07, ,"            239,650", , , ,-,97/06/23,09:31:08,新台幣                 10.0000元
2008,1476,儒鴻,97,97/09/23,0.3,0,97/09/17,                  0,                      0,0.00,0, , , , ,"            239,650",                  0,0,          0.00,-,97/09/01,11:10:31,新台幣                 10.0000元
2008,1477,聚陽實業,96,97/06/29, , , , , , ,0,5.971456,0,97/06/23, ,"         78,697,209", , , ,"         28,550,000",97/06/05,17:17:42,新台幣                 10.0000元
2008,1503,士電,96,97/07/20, , , , , , ,0,1.2,0,97/07/14, ,"         74,002,359", , , ,"         36,998,000",97/06/20,16:50:53,新台幣                 10.0000元
2008,1504,東元電機,96,97/07/19, , , , , , ,0,1,0,97/07/11, ,"        219,418,974", , , ,"         97,519,544",97/06/23,10:17:25,新台幣                 10.0000元
2008,1507,永大機電,96,97/07/01, , , , , , ,0,1,0,97/06/25, ,"         32,243,542", , , ,"          3,582,616",97/06/11,16:41:18,新台幣                 10.0000元
2008,1512,瑞利,96,97/09/20, , , , , , ,0,0.3,0,97/09/12, ,"          1,069,742", , , ,                  0,97/08/27,14:05:03,新台幣                 10.0000元
2008,1512,瑞利,96,97/10/20,0.3,0,97/10/14,                  0,                      0,0.00,0, , , , , ,                  0,0,          0.00,                  0,97/09/30,08:55:12,新台幣                 10.0000元
2008,,,,,,,,,,,,,,,,,,,,,,,
2008,,,,,,,,,,,,,,,,,,,,,,,
2008,,,,,,,,,,,,,,,,,,,,,,,
2008,1513,中興電,96,97/07/01, , , , , , ,0,1.4,0,97/06/25, ,"         88,437,305", , , ,"         23,478,930",97/06/03,16:00:53,新台幣                 10.0000元
2008,1514,亞力電機,96,97/07/14, , , , , , ,0,0.27,0,97/07/08, ,"          1,186,710", , , ,"          2,966,776",97/06/19,17:20:02,新台幣                 10.0000元
2008,1517,利奇機械,96,97/09/21, , , , , , ,0,0.6,0,97/09/15, ,"          8,114,507", , , ,"          2,704,836",97/08/29,11:16:10,新台幣                 10.0000元
2008,1519,華城電機,97,97/10/05,0.5,0,97/09/29,                  0,                      0,0.00,0,2,0,97/09/29, ,"         45,503,300",                  0,0,          0.00,"          8,531,869",97/08/28,18:13:19,新台幣                 10.0000元
2008,1521,大億,96,97/07/07, , , , , , ,0,1.5,0,97/07/01, ,"          1,297,466", , , ,                  0,97/06/18,09:41:30,新台幣                 10.0000元
2008,1522,堤維西,97,97/10/17,0.40730574,0,97/10/08,                  0,                      0,0.00,0,0.407305,0,97/10/08, , ,                  0,0,          0.00,"          5,000,000",97/09/22,10:56:01,新台幣                 10.0000元
2008,1523,臺灣開億,96,97/08/31,0,0.2,97/08/25,                  0,                      0,0.00,0,0.1,0,97/08/25, ,"            165,897",                  0,0,          0.00,"            497,691",97/07/30,09:11:36,新台幣 10.0000元
2008,1524,耿鼎企業,96,97/08/27,0.15,0,97/08/21,                  0,                      0,0.00,0,0.15,0,97/08/21, ,"          2,989,521",                  0,0,          0.00,"          1,121,070",97/08/07,09:39:42,新台幣                 10.0000元
2008,1525,江申工業,96,97/07/23,0.5,0,97/07/17,                  0,                      0,0.00,0,0.5,0,97/07/17, ,"          4,968,394",                  0,0,          0.00,"            993,679",97/07/02,08:45:27,新台幣                 10.0000元
2008,1527,鑽全,96,97/10/13, , , , , , ,0,2.317499,0,97/10/07, ,"         40,000,000", , , ,"          8,000,000",97/09/23,10:09:53,新台幣                 10.0000元
2008,1528,恩德,96,97/09/01,0.530581472,0,97/08/26,                  0,                      0,0.00,0,1.06116294,0,97/08/26, ,"         21,055,663",                  0,0,          0.00,"          6,316,698",97/08/12,13:01:07,新台幣                 10.0000元
2008,1530,亞崴機電,96,97/08/13,0.5,0,97/08/07,"            626,850","              6,268,500",13.79,0.00799997,4,0,97/08/07, ,"         25,074,100",                  0,0,          0.00,"          7,835,650",97/07/22,16:25:31,新台幣                 10.0000元
2008,1531,高林股,96,97/09/17,1.3,0,97/09/11,"          1,621,092","             16,210,920",6.85,0.00956421,0.2,0,97/09/11, ,"          2,508,386",                  0,0,          0.00,"          7,487,723",97/08/28,15:54:00,新台幣                 10.0000元
2008,1532,勤美,96,97/09/14,0.65391092,0.093415851,97/09/08,"            500,000","              5,000,000",2.84,0.00191252,0.65391092,0,97/09/08, ,"          5,912,015",                  0,0,          0.00,"         10,912,015",97/08/25,14:41:23,新台幣                 10.0000元
2008,1533,車王電,96,97/08/30, , , , , , ,0,1,0,97/08/22, ,"          5,753,697", , , ,"          3,835,798",97/07/30,16:29:04,新台幣                 10.0000元
2008,,,,,,,,,,,,,,,,,,,,,,,
2008,,,,,,,,,,,,,,,,,,,,,,,
2008,,,,,,,,,,,,,,,,,,,,,,,
2008,1535,中宇,96,97/07/20, , , , , , ,0,1.8,0,97/07/14, ,"          6,349,032", , , ,"          1,800,000",97/06/25,15:50:03,新台幣                 10.0000元
2008,1536,和大工業,96,97/09/15,0.21,0.64,97/09/09,"            567,470","              5,674,700",5.51,0.00499197,1.34,0,97/09/09, ,                  0,                  0,0,          0.00,"          3,783,158",97/08/26,14:18:55,新台幣                 10.0000元
2008,1537,廣隆光電,96,97/09/03, , , , , , ,0,2.23417509,0,97/08/28, ,"          5,926,000", , , ,"          5,926,000",97/08/12,16:50:23,新台幣                 10.0000元
2008,1539,巨庭機械,96,97/09/12,0.15219755,0,97/09/04,                  0,                      0,0.00,0,0.15219755,0,97/09/04, ,"            200,000",                  0,0,          0.00,"            200,000",97/08/20,17:35:00,新台幣                 10.0000元
2008,1540,喬福機械,96,97/07/28, , , , , , ,0,3,0,97/07/22, ,"          6,690,000", , , ,"          4,460,000",97/07/07,18:02:11,新台幣                 10.0000元
2008,1541,錩泰,96,97/09/18,0.5,0,97/09/11,                  0,                      0,0.00,0,0.1,0,97/09/11, ,"          2,300,000",                  0,0,          0.00,"          1,200,000",97/08/27,16:44:43,新台幣                 10.0000元
2008,1558,伸興,96,97/07/11, , , , , , ,0,2.8,0,97/07/03, ,"          7,452,000", , , ,"          1,548,000",97/06/16,15:04:30,新台幣                 10.0000元
2008,1560,中砂,96,97/08/06,0.5,0,97/07/31,"            825,000","              8,250,000",11.00,0.00617978,2.1,0,97/07/31, ,"         39,750,000",                  0,0,          0.00,"          6,600,000",97/07/15,17:09:08,新台幣                 10.0000元
2008,1568,倉佑,97,97/07/06,0,0,97/06/30,                  0,                      0,0.00,0, , , , , ,"         10,000,000",14.038,         20.00,"            480,605",97/06/13,14:27:59,新台幣                 10.0000元
2008,1568,倉佑,97,97/11/03,0,1.01133356,97/10/28,                  0,                      0,0.00,0,0.19880916,0,97/10/28, ,"            801,008",                  0,0,          0.00,"            480,605",97/10/16,15:08:33,新台幣                 10.0000元
2008,1582,信錦,96,97/09/02,0.49426533,0,97/08/27,"          1,000,000","             10,000,000",32.52,0.02382002,5.9311839,0,97/08/27, ,"         10,000,000",                  0,0,          0.00,"          8,000,000",97/08/11,16:36:48,新台幣                 10.0000元
2008,1583,程泰,96,97/08/02,0.515092171,0,97/07/25,"            600,400","              6,004,000",12.45,0.00732523,4.1207367,0,97/07/25, ,"         27,770,902",                  0,0,          0.00,"          8,443,725",97/07/10,16:43:00,新台幣                 10.0000元
2008,1605,華新,96,97/07/22, , , , , , ,0,0.3,0,97/07/16, ,"         31,670,796", , , ,"         15,835,398",97/07/01,17:29:18,新台幣                 10.0000元
2008,,,,,,,,,,,,,,,,,,,,,,,
2008,,,,,,,,,,,,,,,,,,,,,,,
2008,,,,,,,,,,,,,,,,,,,,,,,
2008,1608,華榮,96,97/08/10, , , , , , ,0,0.7,0,97/08/04, ,"         23,223,821", , , ,"         15,482,547",97/07/03,14:23:40,新台幣                 10.0000元
2008,1609,大亞電線,96,97/09/22,0,0.15237,97/09/16,                  0,                      0,0.00,0,0.15237,0,97/09/16, ,                  0,                  0,0,          0.00,"          2,577,158",97/09/01,09:05:17,新台幣                 10.0000元
2008,1611,中電,96,97/07/23, , , , , , ,0,1.2,0,97/07/17, ,"         14,618,970", , , ,"          9,745,980",97/06/19,15:27:24,新台幣                 10.0000元
2008,1612,宏泰,96,97/07/26, , , , , , ,0,1.6,0,97/07/18, ,"         28,267,616", , , ,"         14,133,808",97/06/30,18:02:47,新台幣                 10.0000元
2008,1614,三洋電,96,97/07/16, , , , , , ,0,1.115,0,97/07/10, ,"          7,774,000", , , ,"         11,158,328",97/06/23,14:35:57,新台幣                 10.0000元
2008,1615,大山,96,97/06/21, , , , , , ,0,0.91,0,97/06/13, ,"          2,511,908", , , ,"          2,511,908",97/05/29,15:02:23,新台幣                 10.0000元
2008,1616,億泰,96,97/08/30,0,0.5,97/08/22,                  0,                      0,0.00,0,0,0, , ,                  0,                  0,0,          0.00,                  0,97/08/07,16:16:29,新台幣                 10.0000元
2008,1617,榮星電線,96,97/08/20,0.1,0,97/08/14,                  0,                      0,0.00,0,0.1,0,97/08/14, ,"            120,501",                  0,0,          0.00,"            482,003",97/07/30,14:13:11,新台幣                 10.0000元
2008,1701,中化,96,97/07/26, , , , , , ,0,0.5,0,97/07/18, ,"         16,746,128", , , ,"          1,674,613",97/06/30,12:53:38,新台幣                 10.0000元
2008,1704,榮化,96,97/08/03, , , , , , ,0,2.7,0,97/07/28, ,"          9,031,000", , , ,"          9,031,000",97/07/10,11:52:19,新台幣                 10.0000元
2008,1707,葡萄王,97,97/07/12, , , , , , ,0,1.2,0,97/07/04, ,"         20,964,665", , , ,"         13,341,150",97/06/19,19:18:15,新台幣                 10.0000元
2008,1708,東鹼,96,97/06/28, , , , , , ,0,1.5,0,97/06/20, ,"         26,090,781", , , ,"         12,041,899",97/06/04,11:01:18,新台幣                 10.0000元
2008,1709,和益化工,96,97/08/31,0.64,0,97/08/25,"            561,361","              5,613,610",3.09,0.00204256,0,0, , ,                  0,                  0,0,          0.00,"          5,613,610",97/08/08,09:05:58,新台幣                 10.0000元
2008,1710,東聯,96,97/08/03,0.2,0,97/07/28,"          1,948,420","             19,484,200",11.01,0.00247423,2.2,0,97/07/28, ,"         19,484,200",                  0,0,          0.00,"         19,484,200",97/07/11,14:14:56,新台幣                 10.0000元
2008,1711,永光化學,96,97/07/09, , , , , , ,0,0.3,0,97/07/03, ,"          5,488,513", , , ,"          2,195,404",97/06/18,09:07:19,新台幣                 10.0000元
2008,,,,,,,,,,,,,,,,,,,,,,,
2008,,,,,,,,,,,,,,,,,,,,,,,
2008,,,,,,,,,,,,,,,,,,,,,,,
2008,1712,興農,96,97/07/25, , , , , , ,0,0.60165,0,97/07/17, ,"          2,108,242", , , ,"         10,541,209",97/07/01,15:18:44,新台幣                 10.0000元
2008,1713,國化,96,97/07/16, , , , , , ,0,0.3,0,97/07/10, ,"          2,186,047", , , ,"            437,209",97/06/13,16:55:53,新台幣                 10.0000元
2008,1715,萬洲化學,96,97/09/27, , , , , , ,0,0.773202,0,97/09/19, ,"          1,876,210", , , ,                  0,97/09/04,14:34:42,新台幣                 10.0000元
2008,1717,長興材料,96,97/07/14, , , , , , ,0,1.4,0,97/07/08, ,"         39,414,101", , , ,"          8,000,000",97/06/23,16:33:21,新台幣                 10.0000元
2008,1717,長興材料,96,97/08/22,1,0,97/08/14,"          7,319,762","             73,197,620",8.35,0.00910932, , , , , ,                  0,0,          0.00,"          8,000,000",97/08/01,14:43:51,新台幣                 10.0000元
2008,1718,中纖,96,97/11/02, , , , , , ,0,0.83153125,0,97/10/27, ,"         24,451,336", , , ,"          6,112,834",97/10/09,18:09:11,新台幣                 10.0000元
2008,1720,生達化學,96,97/07/17, , , , , , ,0,1.25,0,97/07/10, ,"          2,330,417", , , ,"          6,991,251",97/06/24,11:30:27,新台幣                 10.0000元
2008,1722,台肥,96,97/07/16, , , , , , ,0,3.4,0,97/07/10, ,"        105,221,053", , , ,"         70,147,368",97/06/26,15:51:21,新台幣                 10.0000元
2008,1723,中碳,96,97/08/01,0.5,0,97/07/24,"          2,287,927","             22,879,270",17.00,0.01023936,5,0,97/07/24, ,"         42,490,083",                  0,0,          0.00,"         13,073,871",97/07/09,11:15:57,新台幣                 10.0000元
2008,1724,台硝,96,97/09/08, , , , , , ,0,0.73,0,97/09/02, ,"          5,215,019", , , ,"          5,215,019",97/08/18,10:58:28,新台幣                 10.0000元
2008,1725,元禎,96,97/08/17,1.6000203,0,97/08/11,                  0,                      0,0.00,0,0.18,0,97/08/11, ,"          4,317,179",                  0,0,          0.00,"          1,079,295",97/07/25,16:04:20,新台幣                 10.0000元
2008,1726,永記造漆,96,97/08/01,0.125072,0,97/07/24,                  0,                      0,0.00,0,2,0,97/07/24, ,"          6,953,153",                  0,0,          0.00,"            695,315",97/07/09,11:07:00,新台幣                 10.0000元
2008,1727,中華化學,96,97/08/15,0.27,0,97/08/07,"            164,000","              1,640,000",8.20,0.00241176,0.23,0,97/08/07, ,                  0,                  0,0,          0.00,"          1,038,016",97/07/24,18:01:46,新台幣                 10.0000元
2008,1729,必翔實業,96,97/09/21, , , , , , ,0,1.6,0,97/09/15, ,"         15,284,777", , , ,"          1,450,000",97/08/29,11:36:34,新台幣                 10.0000元
2008,1730,花仙子,96,97/09/08, , , , , , ,0,0.7,0,97/09/02, ,"          4,200,000", , , ,"            420,000",97/08/18,11:05:32,新台幣                 10.0000元
2008,,,,,,,,,,,,,,,,,,,,,,,
2008,,,,,,,,,,,,,,,,,,,,,,,
2008,,,,,,,,,,,,,,,,,,,,,,,
2008,1731,美吾華,96,97/07/15, , , , , , ,0,0.25,0,97/07/09, ,"            719,461", , , ,"            431,677",97/06/24,09:34:23,新台幣                 10.0000元
2008,1732,毛寶,96,97/07/26, , , , , , ,0,0.5,0,97/07/18, ,"          1,566,488", , , ,"            391,622",97/07/04,11:00:47,新台幣                 10.0000元
2008,1733,五鼎,96,97/08/12, , , , , , ,0,4,0,97/08/06, ,"         25,288,638", , , ,"          3,612,663",97/07/23,09:48:10,新台幣                 10.0000元
