年,季,公司代號,公司名稱,現金及約當現金,存放央行及拆借金融同業,透過損益按公允價值衡量之金融資產,備供出售金融資產－淨額,避險之衍生金融資產,附賣回票券及債券投資,應收款項－淨額,當期所得稅資產,待出售資產－淨額,貼現及放款－淨額,再保險合約資產－淨額,持有至到期日金融資產－淨額,採用權益法之投資－淨額,受限制資產－淨額,其他金融資產－淨額,投資性不動產－淨額,不動產及設備－淨額,無形資產－淨額,遞延所得稅資產,其他資產－淨額,資產總額,央行及金融同業存款,央行及同業融資,透過損益按公允價值衡量之金融負債,避險之衍生金融負債,附買回票券及債券負債,應付商業本票－淨額,應付款項,當期所得稅負債,與待出售資產直接相關之負債,存款及匯款,應付債券,其他借款,特別股負債,負債準備,其他金融負債,遞延所得稅負債,其他負債,負債總額,股本,資本公積,保留盈餘,其他權益,庫藏股票,共同控制下前手權益,歸屬於母公司業主之權益,非控制權益,權益總額,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值,Unnamed: 53,待註銷股本股數（單位：股）,Unnamed: 54
2015,02,2891,中信金,81480934.0,309401220.0,92977206.0,653939025.0,304011.00,2874346.0,188176496.0,1303881.0,6323343.00,1918113205.00,353391.00,153649641.0,1814820.00,--,234249901.0,6779663.00,46325051.0,16801849.0,9112895.0,28083285.0,3752064163.0,39437782.00,41021931.00,79303605.0,88112.00,60838489.0,8439660.0,85145587.0,3903607.0,--,2517493509.00,106474481.00,--,--,379273883.0,191826993.0,1034736.0,8875520.0,3523157895.0,164931213.0,23845351.0,51179586.0,-11132397.0,0.00,--,228823753.0,82515.0,228906268.0,0.0,0.0,15.0,,--,
2015,02,2892,第一金控,49604107.0,257290894.0,75918872.0,74307749.0,0.00,566367.0,66380655.0,1657412.0,--,1422259305.00,6720.00,347325862.0,2563223.00,--,44480299.0,9247932.00,28277474.0,356203.0,1966349.0,3799975.0,2386009398.0,149491184.00,69467.00,25598847.0,0.00,7163703.0,8337022.0,66506808.0,2745166.0,--,1831204257.00,48000000.00,2486031.00,--,11979062.0,67467581.0,5748725.0,4750888.0,2231548741.0,98611064.0,18200167.0,31165023.0,6101016.0,--,--,154077270.0,383387.0,154460657.0,0.0,0.0,16.64,,0.00,
2015,02,5880,合庫金,41964221.0,698634420.0,64164795.0,137886850.0,--,2457734.0,26137184.0,1075307.0,--,1895074730.00,8677.00,35442779.0,116030.00,--,183536583.0,2867804.00,40001321.0,3696673.0,1209035.0,3405672.0,3137679815.0,215798580.00,--,15627416.0,--,43332007.0,10290949.0,39805771.0,1124421.0,--,2415906571.00,69610000.00,1039360.00,--,57897500.0,80725903.0,2970638.0,1765861.0,2955894977.0,110722290.0,57964343.0,9777037.0,-235155.0,--,--,178228515.0,3556323.0,181784838.0,0.0,0.0,16.9,,0.00,
2015,03,2880,華南金,58789648.0,181995259.0,67923826.0,89574510.0,72,538990,39488979.0,871389.0,--,1470525652,3472264,309963568,67155,--,70577715.0,8965660,33064906.0,308233.0,2236831.0,4217264.0,2342581921.0,85096978,--,21540648.0,48173,35346008.0,12159158,79021879.0,1680714.0,--,1862460409,48844581,1286000,--,17613695.0,16390118.0,6131115.0,5319784.0,2192939260.0,99063042.0,17758986.0,32080997.0,738120.0,--,--,149641145.0,1516,149642661.0,0.0,0.0,15.11,,--,
2015,03,2881,富邦金,207895658.0,192091819.0,176684729.0,1678739489.0,944075,104907287,159418052.0,1363976.0,50937,1678869598,16411705,300755262,17763538,--,1000366479.0,153163089,44656217.0,30965697.0,13961998.0,81909280.0,5860918885.0,146748616,8101016,124804293.0,2772141,129182529.0,1009845,99094044.0,7032171.0,--,1962228893,150575569,1100000,--,2659307757.0,171476418.0,14857710.0,18687913.0,5496978915.0,102336040.0,74460529.0,207190845.0,-28461051.0,--,--,355526363.0,8413607,363939970.0,0.0,0.0,34.74,,0,
2015,03,2882,國泰金,309760074.0,106591988.0,301418560.0,1391995900.0,618196,44986518,153707207.0,4323085.0,0,1791823698,6760330,81056988,24819686,--,2681880406.0,385573499,93172769.0,56852527.0,19884301.0,65004257.0,7520229989.0,37149666,0,156158848.0,0,81932624.0,26778973,55153124.0,1955159.0,--,1814400235,105550787,--,--,4192814665.0,544772545.0,38248284.0,21864053.0,7076778963.0,125632102.0,88781174.0,227112530.0,-4140559.0,0,0,437385247.0,6065779,443451026.0,0.0,0.0,34.81,,0,
2015,03,2883,開發金,40049356.0,66493430.0,160572710.0,91878205.0,--,66396944,111257479.0,1000577.0,--,223684373,--,102564,10334917,32881460,59833868.0,2059928,14470847.0,8728501.0,5672234.0,22824626.0,918242019.0,20377407,--,49623463.0,0,124086674.0,15442066,69325090.0,823649.0,--,319690978,28637537,41532070,--,994526.0,68994582.0,1567954.0,10034880.0,751130876.0,151660841.0,602750.0,16459348.0,-2791813.0,-2395508,--,163535618.0,3575525,167111143.0,1628846.0,325371938.0,11.02,,--,
2015,03,2884,玉山金控,35129820.0,72685113.0,341225413.0,101722501.0,--,1111867,84394879.0,3718.0,--,1001086355,--,5106521,--,--,47030216.0,651969,26388062.0,5750011.0,181443.0,7102457.0,1729570345.0,70261043,--,33161890.0,--,7986053.0,1628335,31304383.0,798577.0,--,1407849612,51050000,1124072,--,389673.0,1779319.0,1310188.0,1804633.0,1610447778.0,79517000.0,20501164.0,16045894.0,2189612.0,--,0,118253670.0,868897,119122567.0,0.0,0.0,14.87,,--,
2015,03,2885,元大金,44592451.0,87761500.0,334491438.0,132435200.0,--,23789351,115396655.0,1915888.0,0,484677549,334558,79429997,1802320,2725811,110465082.0,6561258,16290645.0,26360155.0,4157254.0,20060266.0,1493247378.0,15682934,--,102423001.0,--,139101732.0,1067561,147649039.0,3510650.0,--,617435237,56097080,25977054,--,118193707.0,53460373.0,2790757.0,13924026.0,1297313151.0,107129605.0,35599459.0,31321264.0,6625480.0,--,--,180675808.0,15258419,195934227.0,0.0,0.0,16.87,,0,
2015,03,2886,兆豐金,93217798.0,429118160.0,182103378.0,321486529.0,--,8324136,221593199.0,891967.0,2851,1795688707,3230039,190420534,2916978,--,17736010.0,1291958,21991329.0,302465.0,4302148.0,3992650.0,3298610836.0,410527605,53627112,23409233.0,--,173820819.0,12566610,80534010.0,8744277.0,--,2170369519,54267069,3985000,--,21526770.0,11117512.0,2113126.0,10262801.0,3036871463.0,124498240.0,55268667.0,81927259.0,-95637.0,0,--,261598529.0,140844,261739373.0,0.0,0.0,21.01,,0,
2015,03,2887,台新金控,19869157.0,56955665.0,123454479.0,287957879.0,0,1201780,105243890.0,528362.0,--,839774929,--,4078,34474527,--,11788853.0,914966,18133133.0,2023059.0,3224838.0,31852290.0,1537401885.0,61272836,0,50188105.0,0,77224749.0,2463035,35123060.0,577221.0,--,1046213646,75000000,8215987,--,784865.0,53593818.0,68253.0,2818277.0,1413543852.0,95850302.0,10219424.0,17497550.0,157290.0,--,--,123724566.0,133467,123858033.0,1880000.0,0.0,12.91,,--,
2015,03,2888,新光金,50439907.0,135452010.0,106346761.0,348164088.0,--,5931838,67121169.0,3656472.0,23351619,689338572,--,374058531,10276,--,930158432.0,100006817,27714285.0,2887191.0,15522943.0,39444265.0,2919605176.0,11869398,--,52851040.0,--,25142746.0,0,41677711.0,120033.0,--,629827871,40206487,3396246,0,1904870793.0,79587976.0,4374311.0,10952289.0,2804876901.0,102281441.0,9520716.0,30316868.0,-39830364.0,-1907115,--,100381546.0,14346729,114728275.0,0.0,200000000.0,10.01,,--,
2015,03,2889,國票金控,2164260.0,19.0,98875233.0,96602864.0,--,250000,15062965.0,834750.0,--,--,--,692519,1545667,--,4854189.0,--,1928278.0,454966.0,63643.0,1035047.0,224364400.0,--,24652632,278173.0,--,146822214.0,7707873,7728559.0,145755.0,--,--,--,--,--,1415713.0,1490927.0,24164.0,249147.0,190515157.0,27664862.0,7544.0,2488265.0,375163.0,-690136,--,29845698.0,4003545,33849243.0,0.0,75700000.0,11.09,,0,
2015,03,2890,永豐金控,29748086.0,93214787.0,104728115.0,216170481.0,--,9290294,133527656.0,278664.0,--,854279812,--,68123626,467218,--,49996020.0,1765684,13504753.0,2772539.0,3002048.0,16505095.0,1597374878.0,85905039,--,28596233.0,64989,34226972.0,25302967,42051493.0,368627.0,--,1141165636,42577987,23695522,18437,3172513.0,31441621.0,1771078.0,7120018.0,1467479132.0,101679807.0,2227009.0,23576025.0,2352980.0,0,--,129835821.0,59925,129895746.0,0.0,0.0,12.77,,--,
2015,03,2891,中信金,108589927.0,325125629.0,139757642.0,693663496.0,82418,3391373,161055851.0,2092129.0,6323343,2028595621,356083,160066714,2557195,--,256415134.0,6882248,49831138.0,17101135.0,8696009.0,54508364.0,4025091449.0,36238358,36590872,129754277.0,1454044,51695716.0,7152371,80071419.0,3299851.0,--,2693046441,120476032,--,--,411929680.0,204110495.0,1426715.0,9429170.0,3786675441.0,164931213.0,23842348.0,58902340.0,-8760056.0,-582754,--,238333091.0,82917,238416008.0,0.0,27168000.0,14.47,,--,
2015,03,2892,第一金控,57669213.0,265607633.0,88817654.0,83087174.0,0,1546169,60413639.0,2624818.0,--,1460035616,8773,359558994,2524204,--,44053517.0,9813037,27704757.0,361431.0,1775977.0,4052586.0,2469655192.0,137110055,66278,30065192.0,0,5969031.0,11367509,77021793.0,3189358.0,--,1892177101,46000000,4912165,--,12108226.0,53991938.0,5772312.0,5137008.0,2284887966.0,114611064.0,25916221.0,35085938.0,8782735.0,--,--,184395958.0,371268,184767226.0,0.0,0.0,16.09,,0,
2015,03,5880,合庫金,58568763.0,697586788.0,57186531.0,144503373.0,--,2106046,25554643.0,1145743.0,--,1945102596,20896,42120669,121640,--,188365787.0,2984231,39917258.0,3696516.0,1171229.0,4787225.0,3214939934.0,235118335,--,17945383.0,--,48664432.0,14724633,53137426.0,871863.0,--,2441572779,69610000,1915853,--,55889644.0,83424275.0,3702034.0,1909249.0,3028485906.0,110722290.0,57964343.0,13555358.0,669517.0,--,--,182911508.0,3542520,186454028.0,0.0,0.0,16.52,,--,
2015,04,2880,華南金,39189783.0,257536539.0,63497701.0,94537729.0,1679,478215,34978290.0,858262.0,--,1479452609,3239368,269363346,63224,--,59583095.0,9591967,32481139.0,496292.0,2270567.0,2668769.0,2350288574.0,85215804,--,18565366.0,35281,27460217.0,12541697,30454649.0,1968250.0,--,1917853865,48845006,975000,--,17808362.0,24310651.0,6125912.0,5059187.0,2197219247.0,99063042.0,17758986.0,35132790.0,1112981.0,--,--,153067799.0,1528,153069327.0,0.0,0.0,15.45,,--,
2015,04,2881,富邦金,208836603.0,216023430.0,177305204.0,1638251176.0,1156569,102275630,143813875.0,1624664.0,50840,1677221207,15821690,320507861,24068390,--,1107998645.0,171286794,54572490.0,30298621.0,11710969.0,84643156.0,5987467814.0,141766219,4577611,111348712.0,2188523,122117688.0,1279520,73109007.0,5718154.0,--,2040556450,151622704,1250000,--,2747161664.0,173721796.0,14247518.0,20725715.0,5611391281.0,102336040.0,74460529.0,211603298.0,-20778140.0,--,--,367621727.0,8454806,376076533.0,0.0,0.0,35.92,,0,
2015,04,2882,國泰金,191780120.0,100169436.0,296117926.0,1486393125.0,447326,55880471,141665344.0,4323586.0,0,1766476353,7000785,81708446,25500488,--,2790400892.0,381149809,97488736.0,56943768.0,14425707.0,71102715.0,7568975033.0,41226909,0,137471418.0,0,55523982.0,35677634,43680334.0,946549.0,--,1854495831,71800000,--,--,4262002527.0,549564053.0,34775271.0,20748323.0,7107912831.0,125632102.0,88781174.0,230195428.0,10448290.0,0,0,455056994.0,6005208,461062202.0,0.0,0.0,36.22,,0,
2015,04,2883,開發金,25090329.0,87125284.0,157780085.0,70643015.0,--,52622253,100754149.0,990101.0,--,217780328,--,402564,10775665,29776730,59869095.0,2048311,14717160.0,8584490.0,5561925.0,22197691.0,866719175.0,10024399,--,39898179.0,0,119611868.0,13139202,57152044.0,911029.0,--,325312132,28618692,21809459,--,1419454.0,65475084.0,1460166.0,13116729.0,697948437.0,151125441.0,654803.0,18507160.0,-2746831.0,-2376747,--,165163826.0,3606912,168770738.0,137038.0,323231938.0,11.17,,--,
2015,04,2884,玉山金控,36710732.0,67401915.0,349603244.0,131281637.0,0,896844,78562234.0,104.0,0,1021994720,0,5289839,0,0,43697797.0,461799,26792354.0,5953922.0,500739.0,6136051.0,1775283931.0,71170130,0,35875595.0,0,8034391.0,2279200,21441650.0,1144949.0,0,1456393949,50750000,1269940,0,499097.0,1319959.0,1288004.0,2156169.0,1653623033.0,79517000.0,20501164.0,18253944.0,2654998.0,0,0,120927106.0,733792,121660898.0,0.0,0.0,15.21,,0,
2015,04,2885,元大金,41773169.0,80771635.0,364746108.0,136286218.0,--,27052332,118698145.0,2071128.0,0,485843127,389969,83479054,2054034,2222031,127723229.0,6396805,17311422.0,26198945.0,5868618.0,22259233.0,1551145202.0,32744363,--,96786712.0,--,154992859.0,4762459,140516925.0,3626180.0,--,625561930,58044635,29166061,--,129403232.0,53530171.0,4150542.0,20495083.0,1353781152.0,107129605.0,35845672.0,31461740.0,7870765.0,-197606,--,182110176.0,15253874,197364050.0,0.0,15621000.0,17.02,,0,
2015,04,2886,兆豐金,152871868.0,499296918.0,182036664.0,346461364.0,--,7079210,175747221.0,2307563.0,0,1773269054,3308814,201233939,2976409,--,17189576.0,1368553,21834486.0,299644.0,4716552.0,6520471.0,3398518306.0,428405839,45459095,22980692.0,--,192936650.0,19945870,63623826.0,10517577.0,--,2230143429,41878505,2280000,--,22917606.0,10720861.0,2195423.0,11057625.0,3105062998.0,135998240.0,68194233.0,88373007.0,838599.0,0,--,293404079.0,51229,293455308.0,0.0,0.0,21.57,,0,
2015,04,2887,台新金控,22250463.0,46840901.0,119742250.0,290124810.0,0,2978852,104718618.0,389782.0,--,834605345,--,5110,34986174,--,11074488.0,891781,18234698.0,2022001.0,3517778.0,27847591.0,1520230642.0,64689878,--,49915794.0,--,80211187.0,2672740,21115147.0,625188.0,--,1040466391,75000000,9455210,--,1020107.0,47180126.0,57347.0,2861598.0,1395270713.0,95855246.0,10220503.0,18825174.0,-71305.0,--,0,124829618.0,130311,124959929.0,467500.0,0.0,13.02,,--,
2015,04,2888,新光金,38017870.0,145365213.0,134831661.0,338024273.0,--,8824149,63485909.0,3820392.0,4570798,678732275,--,379050847,10788,--,973261498.0,106536945,27824948.0,2860372.0,17354895.0,40498084.0,2963070917.0,7644855,--,30717056.0,--,40324706.0,1299811,36099507.0,94535.0,--,639387307,33740811,3337793,0,1946423251.0,80129228.0,7893102.0,12845623.0,2839937585.0,102281441.0,9557397.0,31219601.0,-32821415.0,-1907115,--,108329909.0,14803423,123133332.0,0.0,200000000.0,10.8,,0,
2015,04,2889,國票金控,2734098.0,120050.0,127070694.0,102316875.0,--,9998,15740911.0,851436.0,--,--,--,987991,1588668,--,4884159.0,--,1920318.0,366123.0,110489.0,1479000.0,260180810.0,--,12947067,269914.0,--,193195917.0,7900802,7458154.0,190741.0,--,--,--,--,--,1447804.0,1438599.0,30732.0,920019.0,225799749.0,27664862.0,7544.0,2842712.0,645859.0,-807476,--,30353501.0,4027560,34381061.0,0.0,90000000.0,11.34,,0,
2015,04,2890,永豐金控,28056696.0,92897887.0,115223185.0,198608674.0,--,11121490,108175419.0,260197.0,--,879165818,--,69118675,449707,--,46102980.0,2383510,12960235.0,2702649.0,2940812.0,17436717.0,1587604651.0,61329958,--,30188309.0,42569,44552287.0,31704540,30997414.0,356048.0,--,1148614361,43428046,21306475,18437,3342224.0,30376080.0,1716199.0,7916877.0,1455889824.0,101679807.0,2227009.0,25256910.0,2491658.0,0,--,131655384.0,59443,131714827.0,0.0,0.0,12.95,,--,
2015,04,2891,中信金,114274285.0,402006003.0,156618285.0,658449447.0,107526,12429243,167982197.0,2225770.0,0,2080161690,3613292,224773310,16320924,--,573190852.0,23977131,64494739.0,23284911.0,11033621.0,61283528.0,4596226754.0,45634274,27925966,133194426.0,441428,58259113.0,11693753,69748378.0,3635535.0,--,2699802159,109220573,--,2030000,940212902.0,204158705.0,2196953.0,10478343.0,4318632508.0,180547806.0,36654760.0,68814732.0,-7927403.0,-582754,--,277507141.0,87105,277594246.0,0.0,27168000.0,15.39,,--,
2015,04,2892,第一金控,48061649.0,256445207.0,91955343.0,97524872.0,0,1546214,75766364.0,1660099.0,--,1480206723,11601,356817150,2466210,--,43438680.0,9808721,27749830.0,410793.0,1881042.0,4345314.0,2500095812.0,129174491,63088,30345870.0,0,6319156.0,11984234,69344867.0,2485846.0,--,1947197924,42300000,2509227,--,12895441.0,45779650.0,5750527.0,5958505.0,2312108826.0,114611064.0,25916221.0,38461016.0,8651604.0,--,--,187639905.0,347081,187986986.0,0.0,0.0,16.37,,0,
2015,04,5880,合庫金,43753654.0,706456442.0,37138694.0,152087557.0,--,1346831,23484726.0,1217277.0,--,1981115609,27088,45199348,122023,--,191284181.0,3570167,39485980.0,3683142.0,1328980.0,3793581.0,3235095280.0,204595814,--,15513219.0,--,51141231.0,15557051,38665035.0,1349570.0,--,2502775090,69610000,851606,--,54947799.0,84646193.0,3529676.0,1591110.0,3044773394.0,110722290.0,57964343.0,16218733.0,1689065.0,--,--,186594431.0,3727455,190321886.0,0.0,0.0,16.85,,--,
