,Unnamed: 0,公司代號,公司簡稱,簽證會計師事務所名稱,簽證會計師,簽證會計師.1,核閱或查核日期,核閱或查核報告類型
72,72,1452,宏益,立本台灣聯合會計師事務所,柯俊輝 (YYY代表會計?,陳玉芳 (YYY代表會計?,2007/07/20,"??????????""無保留意見 """
73,73,1453,大將,勤業眾信會計師事務所,郭榮芳,鄧治萍,2007/08/20,"????????""保留意見--適用新公報、依被投資公司未經會計師查核報告認列投資損益"""
74,74,1454,台富,勤業眾信會計師事務所,游素環,陳慧銘,2007/07/20,"??????????""無保留意見 """
75,75,1455,集盛,第 一 聯 合 會 計 師 事 務 所,高佩,林克武,2007/07/27,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
76,76,1456,怡華,惠 眾 會 計 師 事 務 所,盧聯生(YYY代表會計師,項文婷(YYY代表會計師,2007/08/24,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
77,77,1457,宜進,安侯建業會計師事務所,張淑瑩,曾國禓,2007/08/24,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
78,78,1459,聯發紡織,勤業眾信會計師事務所,林 谷 同,劉 永 富,2007/07/25,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
79,79,1460,宏遠,勤業眾信會計師事務所,李季珍,吳恩銘,2007/08/06,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
80,80,1463,強盛染整,安侯建業會計師事務所,魏忠華,吳美萍,2008/03/10,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
81,81,1464,得力實業,勤 業 眾 信 會 計 師 事 務 所,李季珍,黃李松,2007/08/19,"??????????""無保留意見 """
82,82,1465,偉全實業,立 本 台 灣 聯 合 會 計 師 事 務 所,劉克宜,張書成,2007/08/07,"??????????""無保留意見 """
83,83,1466,聚隆,建智聯合會計師事務所,紀敏滄,陳靜宜,2007/07/30,"????????""保留意見--適用新公報、依被投資公司未經會計師查核報告認列投資損益"""
84,84,1467,南緯實業,安侯建業會計師事務所,林瞳,陳嘉修,2007/08/27,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
85,85,1468,昶和纖維,勤 業 眾 信 會 計 師 事 務 所,許庭禎,郭文吉,2007/08/24,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
86,86,1469,理隆纖維,資誠會計師事務所,杜佩玲,林鈞堯,2007/08/24,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
87,87,1470,大統染,勤業眾信會計師事務所,林谷同,陳杰忠,2007/08/06,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
88,88,1471,首利,資誠會計師事務所,徐永堅,支秉鈞,2007/08/24,"??????????""無保留意見 """
89,89,1472,三洋紡,勤業眾信會計師事務所,林谷同,劉永富,2007/08/29,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
90,90,1473,台南企業,資誠會計師事務所,李明憲,劉子猛,2007/08/18,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
91,91,1474,弘裕,建智聯合會計師事務所,紀敏滄,陳靜宜,2007/07/30,"????????????????""修正式無保留意見--會計原則變動"""
92,92,1475,本盟光電,資誠會計師事務所,林鈞堯,王照明,2007/08/27,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
93,93,1476,儒鴻,安侯建業會計師事務所,寇惠植,李慈慧,2007/08/17,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
94,94,1477,聚陽實業,安侯建業會計師事務所,陳雅琳,唐慈杰,2007/08/29,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
95,95,1503,士電,勤業眾信會計師事務所,許庭禎,郭文吉,2007/08/08,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
96,96,1504,東元電機,資誠會計師事務所,薛明玲,曾惠瑾,2007/08/21,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
97,97,1506,正道,安侯建業會計師事務所,江忠儀 (YYY代表會計?,連淑凌 (YYY代表會計?,2007/08/27,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
98,98,1507,永大機電,建昇財稅聯合會計師事務所,陳仁基,蔡季嫻,2007/08/03,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
99,99,1512,瑞利,勤業眾信會計師事務所,郭麗園,曾光敏,2007/08/23,"??????????""無保留意見 """
100,100,1513,中興電,鼎信聯合會計師事務所,林春枝,林金鳳,2007/08/13,"??????????""無保留意見 """
101,101,1514,亞力電機,惠眾會計師事務所,卓敏枝,洪佑伶,2007/08/17,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
102,102,1515,力山,安侯建業會計師事務所,張字信,吳傳銓,2007/08/20,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
103,103,1516,川飛,安侯建業會計師事務所,張字信,郭士華,2007/08/29,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
104,104,1517,利奇機械,勤業眾信會計師事務所,成德潤,羅瑞霖,2007/08/20,"??????????""無保留意見 """
105,105,1519,華城電機,勤業眾信會計師事務所,李東峰,劉水恩,2007/07/30,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
106,106,1521,大億,勤業眾信會計師事務所,黃李松,李季珍,2007/08/10,"??????????""無保留意見 """
107,107,1522,堤維西,致遠會計師事務所,黃崇輝,黃世杰,2007/08/10,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
108,108,1524,耿鼎企業,正風聯合會計師事務所,鄭憲修,黃國師,2007/08/06,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
109,109,1525,江申工業,勤業眾信會計師事務所,郭政弘,邵志明,2007/07/19,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
110,110,1526,日馳,立本台灣聯合會計師事務所,柯俊輝,陳玉芳,2007/08/07,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
111,111,1527,鑽全,安永會計師事務所,林鴻光,嚴文筆,2009/04/24,"????????????????""修正式無保留意見--會計原則變動"""
112,112,1528,恩德,安 侯 建 業 會 計 師 事 務 所,俞 安 恬,黃 柏 淑,2007/08/15,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
113,113,1529,樂士,建智聯合會計師事務所,陳宇頌,周芳文,2007/08/11,"??????????""無保留意見 """
114,114,1530,亞崴機電,敬業會計師事務所,王日春會計師,黃勝義會計師,2007/07/20,"??????????""無保留意見 """
115,115,1531,高林股,勤業眾信會計師事務所,洪玉美,陳清祥,2007/08/09,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任、會計原則變動"""
116,116,1532,勤美,安侯建業會計師事務所,楊美雪,羅子強,2007/08/30,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
117,117,1533,車王電,資誠會計師事務所,蕭珍琪,洪淑華,2007/08/20,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
118,118,1535,中宇,勤業眾信會計師事務所,邱慧吟 (勤業眾信代表,江佳玲 (勤業眾信代表,2007/07/13,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
119,119,1536,和大工業,資誠會計師事務所,蕭珍琪,洪淑華,2007/08/27,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
120,120,1537,廣隆光電,資誠會計師事務所,楊明經,張志安,2007/08/20,"??????????""無保留意見 """
121,121,1538,正峰新,亞 東 聯 合 會 計 師 事 務 所,呂正樂,劉哲瑋,2007/08/16,"??????????""無保留意見 """
122,122,1539,巨庭機械,鼎 信 聯 合 會 計 師 事 務 所,林明壽,黃素絹,2007/08/03,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
123,123,1540,喬福機械,資誠會計師事務所,蕭珍琪,洪淑華,2007/08/17,"??????????""無保留意見 """
124,124,1541,錩泰,致 遠 會 計 師 事 務 所,嚴文筆,游朝堂,2007/07/20,"??????????""無保留意見 """
125,125,1558,伸興,致 遠 會 計 師 事 務 所,嚴 文 筆,涂 清 淵,2007/07/27,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
126,126,1560,中砂,勤業眾信會計師事務所,張清福,陳清祥,2007/07/20,"??????????""無保留意見 """
127,127,1568,倉佑,勤業眾信會計師事務所,江佳玲,曾光敏,2007/08/17,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
128,128,1582,信錦,勤 業 眾 信 會 計 師 事 務 所,李東峰,張敬人,2007/08/03,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
129,129,1583,程泰,敬 業 會 計 師 事 務 所,王日春,黃勝義,2007/07/31,"??????????""無保留意見 """
130,130,1603,華電,勤業眾信會計師事務所,蕭天厚,張瑞娜,2007/08/06,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
131,131,1604,聲寶,勤 業 眾 信 會 計 師 事 務 所,徐  文  亞,楊　民　賢,2007/08/23,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
132,132,1605,華新,勤業眾信會計師事務所,邱明玉,盧啟昌,2007/07/30,"??????????""無保留意見 """
133,133,1608,華榮,安侯建業會計師事務所,楊博任,陳國宗,2007/08/16,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
134,134,1609,大亞電線,群 智 聯 合 會 計 師 事 務 所,黃奕睿,莊景福,2007/08/10,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
135,135,1611,中電,群信聯 合 會 計 師 事 務 所,李仍晃,謝文益,2007/08/17,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
136,136,1612,宏泰,致遠會計師事務所,楊文安,黃素珍,2007/08/08,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
137,137,1613,台一,安侯建業會計師事務所,賴麗真,張淑瑩,2007/08/25,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
138,138,1614,三洋電,第一聯合會計師事務所,蕭英嘉,張福郎,2007/08/02,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
139,139,1615,大山,安侯建業會計師事務所,連淑凌,楊柳鋒,2007/08/06,"??????????""無保留意見 """
140,140,1616,億泰,安侯建業會計師事務所,魏忠華,陳振乾,2007/08/27,"??????????""無保留意見 """
141,141,1617,榮星電線,安 侯 建 業 會 計 師 事 務 所,方惠玲,陳惠媛,2007/08/13,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
142,142,1618,合機公司,勤 業 眾 信 會 計 師 事 務 所,楊清鎮,翁榮隨,2007/08/23,"????????????????""修正式無保留意見--欲強調某一事項"""
143,143,1701,中化,資誠會計師事務所,林鈞堯,王照明,2007/08/27,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
144,144,1702,南僑化工,安侯建業 聯 合 會 計 師 事 務 所,俞安恬,許育峰,2007/08/21,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
145,145,1704,榮化,德 昌 聯 合 會 計 師 事 務 所,朱 威 任(YYY代表會計,林 建 邦(YYY代表會計,2007/08/10,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
146,146,1707,葡萄王,大中國際聯合會計師事務所,許伯彥,李聰明,2007/07/27,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
147,147,1708,東鹼,安侯建業會計師事務所,林秀玉,唐慈杰,2007/08/07,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
148,148,1709,和益化工,立本台灣聯合會計師事務所,陳玉芳,柯俊榮,2007/07/23,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
149,149,1710,東聯,勤業眾信會計師事務所,郭俐雯,范有偉,2007/08/03,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
150,150,1711,永光化學,安侯建業會計師事務所,林秀玉,唐慈杰,2007/08/13,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
151,151,1712,興農,勤 業 眾 信 會 計 師 事 務 所,曾 棟 鋆,羅 瑞 霖,2007/08/08,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
152,152,1713,國化,致遠會計師事務所,戴興鉦,鄧泗堂,2007/07/31,"??????????""無保留意見 """
153,153,1714,和桐化學,致 遠 會 計 師 事 務 所,楊文安,佟韻玲,2007/08/16,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
154,154,1715,萬洲化學,資誠會計師事務所,王照明,翁世榮,2007/08/17,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
155,155,1717,長興材料,資誠會計師事務所,洪麗蓉 (YYY代表會計?,王國華 (YYY代表會計?,2007/08/27,"????????""保留意見--適用新公報、依被投資公司未經會計師查核報告認列投資損益"""
156,156,1718,中纖,廣 信 益 群 會 計 師 事 務 所,郭錦蓉,郭欣訓,2007/08/29,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
157,157,1720,生達化學,資誠會計師事務所,林姿妤,林億彰,2007/08/20,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
158,158,1721,三晃,勤 業 眾 信 會 計 師 事 務 所,呂惠民會計師,羅瑞霖會計師,2007/07/30,"??????????""無保留意見 """
159,159,1722,台肥,正風聯合會計師事務所,丁鴻勛,黃國師,2007/08/15,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
160,160,1723,中碳,勤業眾信會計師事務所,龔俊吉,江佳玲,2007/07/20,"??????????""無保留意見 """
161,161,1724,台硝,資誠會計師事務所,薛守宏,李燕娜,2007/08/14,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
162,162,1725,元禎,勤業眾信會計師事務所,張耿禧,涂三遷,2007/08/06,"??????????""無保留意見 """
163,163,1726,永記造漆,集智會計師事務所,柯宗立,蔡靜雯,2007/08/03,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
164,164,1727,中華化學,致 遠 會 計 師 事 務 所,楊文安,佟韻玲,2007/07/20,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
165,165,1729,必翔實業,勤業眾信會計師事務所,郭政弘,邵志明,2007/07/24,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
166,166,1730,花仙子,鼎信聯合會計師事務所,黃志成,王昌勝,2007/07/20,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
167,167,1731,美吾華,廣信益群 聯 合 會 計 師 事 務 所,陳永琳,郭欣訓,2007/08/03,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
168,168,1732,毛寶,致遠會計師事務所,黃敏全,陳添益,2007/08/10,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
169,169,1733,五鼎,勤 業 眾 信 會 計 師 事 務 所,黃鴻文,黃樹傑,2010/08/03,"??????????""無保留意見 """
170,170,1734,杏輝藥品,鼎信聯 合 會 計 師 事 務 所,諶清,黃志成,2007/08/03,"??????????""無保留意見 """
171,171,1735,日勝化,致遠會計師事務所,林鴻光,游朝堂,2007/08/17,"??????????""無保留意見 """
172,172,1736,喬山健康,致 遠 會 計 師 事 務 所,林鴻光,游朝堂,2007/08/20,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
173,173,1737,臺鹽,勤業眾信會計師事務所,黃李松,李季珍,2007/08/07,"??????????""無保留意見 """
174,174,1762,中化合成,群信聯合會計師事務所,謝文益,李仍晃,2007/08/14,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
175,175,1773,勝一化工,建 興 聯 合 會 計 師 事 務 所,謝仁耀,黃鈴雯,2007/08/17,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
176,176,1776,展宇,勤業眾信會計師事務所,陳明煇,林鴻鵬,2007/08/10,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
177,177,1786,科妍,資誠會計師事務所,林億彰,王國華,2007/08/31,"????????????????""修正式無保留意見--繼續經營假設有疑慮"""
178,178,1802,台玻,致遠會計師事務所,鄧泗堂,蕭翠慧,2007/08/16,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
179,179,1805,寶徠,誠信聯合會計師事務所,陳功源,吳(日告)(巾ˊ几),2007/08/27,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
180,180,1806,冠軍,安侯建業會計師事務所,賴麗真,林瞳,2007/08/24,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
181,181,1808,潤隆,安侯建業會計師事務所,簡蒂暖,曾國禓,2007/08/10,"??????????""無保留意見 """
182,182,1809,中釉,致 遠 會 計 師 事 務 所,楊文安,黃素珍,2007/07/31,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
183,183,1810,和成,安侯建業 會 計 師 事 務 所,江忠儀,許淑敏,2007/08/21,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
184,184,1902,台紙,勤業眾信會計師事務所,張清福,柯志賢,2007/08/09,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
