,Unnamed: 0,公司代號,公司簡稱,簽證會計師事務所名稱,簽證會計師,簽證會計師.1,核閱或查核日期,核閱或查核報告類型
0,0,1101,台泥,勤業眾信聯合會計師事務所,翁雅玲,吳美慧,20150327,無保留意見
1,1,1102,亞泥,勤業眾信聯合會計師事務所,郭俐雯,范有偉,20150320,修正式無保留意見-會計原則變動
2,2,1103,嘉泥,勤業眾信聯合會計師事務所,方小萍,虞成全,20150325,無保留意見
3,3,1104,環球水泥,勤業眾信聯合會計師事務所,李季珍,龔俊吉,20150324,修正式無保留意見-採用其他會計師查核(核閱)報告且欲區分責任
4,4,1108,幸福水泥,勤業眾信聯合會計師事務所,黃海悅,吳恩銘,20150324,無保留意見
5,5,1109,信大水泥,資誠聯合會計師事務所,李秀玲,馮敏娟,20150330,無保留意見
6,6,1110,東泥,國富浩華聯合會計師事務所,黃鈴雯,謝仁耀,20150323,修正式無保留意見-採用其他會計師查核(核閱)報告且欲區分責任
7,7,1201,味全公司,資誠聯合會計師事務所,吳郁隆,張明輝,20150327,修正式無保留意見-採用其他會計師查核(核閱)報告且欲區分責任、欲強調某一事項
8,8,1203,味王公司,大中國際聯合會計師事務所,林寬照,徐靖賢,20150330,修正式無保留意見-採用其他會計師查核(核閱)報告且欲區分責任
9,9,1210,大成長城,安侯建業會計師事務所,陳富煒,鍾丹丹,20150326,無保留意見
10,10,1213,大飲,資誠聯合會計師事務所,蕭金木,吳漢期,20150320,無保留意見
11,11,1215,卜蜂企業,資誠聯合會計師事務所,王輝賢,謝智政,20150323,無保留意見
12,12,1216,統一,資誠聯合會計師事務所,劉子猛,周建宏,20150326,修正式無保留意見-採用其他會計師查核(核閱)報告且欲區分責任
13,13,1217,愛之味,國富浩華聯合會計師事務所,黃鈴雯,蔡淑滿,20150326,修正式無保留意見-採用其他會計師查核(核閱)報告且欲區分責任
14,14,1218,泰山企業,安侯建業聯合會計師事務所,簡蒂暖,池世欽,20150327,修正式無保留意見-採用其他會計師查核(核閱)報告且欲區分責任
15,15,1219,福壽實業,群智聯合會計師事務所,黃　奕　睿,陳　郁　惠,20150324,修正式無保留意見-採用其他會計師查核(核閱)報告且欲區分責任
16,16,1220,台榮,立本台灣聯合會計師事務所,柯俊輝,陳玉芳,20150320,無保留意見
17,17,1225,福懋油,勤業眾信聯合會計師事務所,謝建新,吳恩銘,20150327,修正式無保留意見-欲強調某一事項
18,18,1227,佳格,勤業眾信聯合會計師事務所,許庭禎,蔡宏祥,20150324,無保留意見
19,19,1229,聯華實業,安侯建業聯合會計師事務所,林琬琬,許淑敏,20150331,無保留意見
20,20,1231,聯華食品,勤業眾信聯合會計師事務所,林安惠,柯志賢,20150325,無保留意見
21,21,1232,大統益,資誠聯合會計師事務所,劉子猛,李明憲,20150319,無保留意見
22,22,1233,天仁,安永聯合會計師事務所,蕭翠慧,曾祥裕,20150316,無保留意見
23,23,1234,黑松,勤業眾信聯合會計師事務所,李麗凰,林宜慧,20150324,無保留意見
24,24,1235,興泰,冠恆聯合會計師事務所,張進德,萬益東,20150319,修正式無保留意見-採用其他會計師查核(核閱)報告且欲區分責任
