,Unnamed: 0,公司代號,公司簡稱,簽證會計師事務所名稱,簽證會計師,簽證會計師.1,核閱或查核日期,核閱或查核報告類型
61,61,1439,中和羊毛,致 遠 會 計 師 事 務 所,林榮裕 (YYY代表會計?,戴興鉦 (YYY代表會計?,2003/08/15,"??????????""無保留意見 """
62,62,1440,南紡,資誠會計師事務所,李明憲,劉子猛,2003/08/08,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
63,63,1441,大東紡織,安侯建業會計師事務所,劉義吉,吳秋華,2003/08/25,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
64,64,1442,名軒,惠 眾 會 計 師 事 務 所,李伯承,盧聯生,2003/08/20,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
65,65,1443,立益紡織,第 一 聯 合 會 計 師 事 務 所,林克武,陳桂美,2003/08/09,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
66,66,1444,力麗,勤業眾信會計師事務所,盧啟昌,余鴻賓,2003/08/02,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
67,67,1445,大宇紡織,勤 業 會 計 師 事 務 所,殷仲偉,王小蕙,2003/08/07,"????????????????""修正式無保留意見--會計原則變動"""
68,68,1446,宏和,致 遠 會 計 師 事 務 所,吳健源,蔡清典,2003/08/12,"??????????""無保留意見 """
69,69,1447,力鵬,勤業眾信會計師事務所,盧啟昌,余鴻賓,2003/08/02,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
70,70,1449,佳和實業,安侯建業會計師事務所,楊欽昌,張嘉信,2003/08/26,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
71,71,1451,年興紡織,勤業會計師事務所,施景彬,魏永篤,2003/08/04,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
72,72,1452,宏益,立本台灣聯合會計師事務所,柯俊輝 (YYY代表會計?,陳玉芳 (YYY代表會計?,2003/07/18,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
73,73,1453,大將,勤業眾信會計師事務所,郭榮芳,賴國旺,2003/08/22,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
74,74,1454,台富,勤業眾信會計師事務所,林義峰,游素環,2003/07/24,"??????????""無保留意見 """
75,75,1455,集盛,第 一 聯 合 會 計 師 事 務 所,甘有財,蕭英嘉,2003/07/25,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
76,76,1456,怡華,惠眾廣益 聯 合 會 計 師 事 務 所,李伯承(YYY代表會計師,盧聯生(YYY代表會計師,2003/08/06,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
77,77,1457,宜進,安侯建業會計師事務所,吳昭德,李佩璽,2003/08/28,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
78,78,1459,聯發紡織,勤業眾信會計師事務所,林  谷  同,黃  海  悅,2003/08/14,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
79,79,1460,宏遠,勤業眾信會計師事務所,王金山,陳政弘,2003/07/25,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
80,80,1463,強盛染整,安侯建業會計師事務所,魏忠華,顏幸福,2003/08/07,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
81,81,1464,得力實業,勤 業 聯 合 會 計 師 事 務 所,李季珍,陳政弘,2003/07/25,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
82,82,1465,偉全實業,立 本 台 灣 聯 合 會 計 師 事 務 所,劉克宜,陶鴻文,2003/08/13,"??????????""無保留意見 """
83,83,1466,聚隆,建智聯合會計師事務所,紀敏滄(YYY代表會計師,陳靜宜(YYY代表會計師,2003/08/05,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
84,84,1467,南緯實業,安侯建業會計師事務所,吳昭德,劉許友,2003/08/27,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
85,85,1468,昶和纖維,勤業眾信會計師事務所,張銘政,許庭禎,2003/08/01,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
86,86,1469,理隆纖維,資誠會計師事務所,蔡金拋,林鈞堯,2003/08/11,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
87,87,1470,大統染,眾信聯合會計師事務所,林谷同,劉永富,2003/07/30,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
88,88,1471,首利,勤業眾信會計師事務所,盧啟昌,余鴻賓,2003/07/31,"??????????""無保留意見 """
89,89,1472,三洋紡,勤業眾信聯合會計師 事 務 所,林谷同,陳杰忠,2003/08/28,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
90,90,1473,台南企業,資誠會計師事務所,李明憲 會計師,劉子猛 會計師,2003/08/14,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
91,91,1474,弘裕,建智聯合會計師事務所,紀敏滄,陳靜宜,2003/07/28,"??????????""無保留意見 """
92,92,1475,本盟光電,勤 業 會 計 師 事 務 所,郭政弘,王 金 山,2003/08/15,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
93,93,1476,儒鴻,安侯建業會計師事務所,吳東和,劉義吉,2003/08/07,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
94,94,1477,聚陽實業,安侯建業會計師事務所,魏忠華,于紀隆,2003/08/25,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
95,95,1503,士電,勤業眾信會計師事務所,張銘政,許庭禎,2003/08/21,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
96,96,1504,東元電機,資誠會計師事務所,薛明玲,曾惠瑾,2003/07/29,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
97,97,1506,正道,安侯建業會計師事務所,林賢郎 (YYY代表會計?,林琬琬 (YYY代表會計?,2003/08/20,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
98,98,1507,永大機電,建 昇 財 稅 聯 合 會 計 師 事 務 所,林昇平,王惟誠,2003/08/05,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
99,99,1512,瑞利,勤 業 眾 信 會 計 師 事 務 所,王茂霖,吳秋燕,2003/08/01,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
100,100,1513,中興電,鼎信聯合會計師事務所,林春枝,諶  清,2003/08/11,"??????????""無保留意見 """
101,101,1514,亞力電機,惠眾會計師事務所,卓敏枝,李伯承,2003/08/18,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
102,102,1515,力山,安侯建業會計師事務所,吳傳銓,陳君滿,2003/08/08,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
103,103,1516,川飛,安侯建業會計師事務所,陳君滿,吳傳銓,2003/08/01,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
104,104,1517,利奇機械,勤 業 眾 信 會 計 師 事 務 所,吳 麗 冬,呂 惠 民,2003/07/25,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
105,105,1519,華城電機,勤業眾信會計師事務所,陳清祥,林安惠,2003/08/01,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
106,106,1521,大億,勤業眾信會計師事務所,張豐淦,黃李松,2003/08/06,"??????????""無保留意見 """
107,107,1522,堤維西,致遠會計師事務所,蔡清典,吳健源,2003/08/08,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
108,108,1524,耿鼎企業,調和聯合會計師事務所,郭怡情,曾國富,2003/07/31,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
109,109,1525,江申工業,勤業會計師事務所,郭政弘,王金山,2003/08/01,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
110,110,1526,日馳,立 本 台 灣 聯 合 會 計 師 事 務 所,柯俊輝,陳玉芳,2003/08/19,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
111,111,1527,鑽全,致遠會計師事務所,林奇威,游朝堂,2003/08/08,"??????????""無保留意見 """
112,112,1528,恩德,安 侯 建 業 會 計 師 事 務 所,俞 安 恬,王 明 志,2003/08/08,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
113,113,1529,樂士,建智聯合會計師事務所,陳宇頌,陳貴端,2003/08/15,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
114,114,1530,亞崴機電,致遠會計師事務所,洪茂益會計師,張志銘會計師,2003/07/19,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
115,115,1531,高林股,勤業眾信會計師事務所,林安惠,陳清祥,2003/08/21,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
116,116,1532,勤美,安侯建業會計師事務所,羅子強,劉義吉,2003/08/21,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
117,117,1533,車王電,資 誠 會 計 師 事 務 所,蕭珍琪,洪淑華,2003/08/13,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
118,118,1535,中宇,勤業眾信 聯 合 會 計 師 事 務 所,龔俊吉 (勤業眾信代表,陳政弘 (勤業眾信代表,2003/07/21,"??????????""無保留意見 """
119,119,1536,和大工業,資誠會計師事務所,蕭珍琪,洪淑華,2003/07/29,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
120,120,1537,廣隆光電,資誠會計師事務所,楊明經,洪淑華,2003/08/01,"??????????""無保留意見 """
121,121,1538,正峰新,亞 東 聯 合 會 計 師 事 務 所,呂正樂 (YYY代表會計?,林鴻基 (YYY代表會計?,2003/08/11,"??????????""無保留意見 """
122,122,1539,巨庭機械,聯捷 會 計 師 事 務 所,趙志浩,簡志宏,2003/08/08,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
123,123,1540,喬福機械,資誠會計師事務所,蕭珍琪,洪淑華,2003/08/08,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
124,124,1541,錩泰,致 遠 會 計 師 事 務 所,游朝堂,嚴文筆,2003/07/18,"??????????""無保留意見 """
125,125,1558,伸興,敬業會計師事務所,王日春,黃勝義,2003/08/05,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
126,126,1560,中砂,致 遠 會 計 師 事 務 所,鄭純農,傅文芳,2003/08/26,"??????????""無保留意見 """
127,127,1603,華電,勤業眾信會計師事務所,劉江抱,張瑞娜,2003/08/09,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
128,128,1604,聲寶,勤 業 眾 信 會 計 師 事 務 所,楊  民  賢,龔  雙  雄,2003/07/31,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
129,129,1605,華新,勤 業 眾 信 聯 合 會 計 師 事 務 所,盧啟昌,洪國田,2003/07/31,"????????????????""修正式無保留意見--會計原則變動"""
130,130,1608,華榮,安侯建業會計師事務所,張嘉信,楊博任,2003/08/07,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
131,131,1609,大亞電線,群 智 聯 合 會 計 師 事 務 所,黃春生,方文寶,2003/08/02,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
132,132,1611,中電,群信聯 合 會 計 師 事 務 所,李仍晃,謝文益,2003/08/27,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
133,133,1612,宏泰,致遠會計師事務所,楊文安,佟韻玲,2003/07/18,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
134,134,1613,台一,勤業眾信會計師事務所,涂三遷,仲  偉,2003/08/14,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
135,135,1614,三洋電,第一聯合會計師事務所,金昌民,高佩,2003/07/25,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
136,136,1615,大山,安侯建業會計師事務所,林賢郎,江忠儀,2003/08/01,"??????????""無保留意見 """
137,137,1616,億泰,安侯建業會計師事務所,魏忠華,柳金堂,2003/08/07,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
138,138,1617,榮星電線,安 侯 建 業 會 計 師 事 務 所,張嘉信,方惠玲,2003/08/15,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
139,139,1618,合機公司,勤 業 眾 信 會 計 師 事 務 所,郭榮芳,劉水恩,2003/08/18,"??????????""無保留意見 """
140,140,1701,中化,致遠會計師事務所,黃 敏 全,黃 學 平,2003/08/08,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
141,141,1702,南僑化工,安侯建業 聯 合 會 計 師 事 務 所,俞安恬,王明志,2003/08/15,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
142,142,1704,榮化,德 昌 聯 合 會 計 師 事 務 所,朱威任,周靜怡,2003/08/01,"??????????""無保留意見 """
143,143,1707,葡萄王,大中國際聯合會計師事務所,張榕枝,李聰明,2003/07/30,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
144,144,1708,東鹼,安侯建業會計師事務所,俞安恬,林秀玉,2003/08/11,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
145,145,1709,和益化工,立本台灣聯合會計師事務所,陳玉芳,陶鴻文,2003/07/25,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
146,146,1710,東聯,勤業眾信會計師事務所,李振銘,王金山,2003/07/23,"??????????""無保留意見 """
147,147,1711,永光化學,安侯建業會計師事務所,林秀玉,俞安恬,2003/08/01,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
148,148,1712,興農,勤 業 眾 信 會 計 師 事 務 所,曾 棟 鋆,成 德 潤,2003/08/07,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
149,149,1713,國化,致遠會計師事務所,林榮裕,戴興鉦,2003/08/08,"??????????""無保留意見 """
150,150,1714,和桐化學,致 遠 會 計 師 事 務 所,楊文安,佟韻玲,2003/08/21,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
151,151,1715,萬洲化學,資誠會計師事務所,李燕松,杜佩玲,2003/08/13,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
152,152,1717,長興材料,資誠聯合會計師事務所,洪麗蓉 (YYY代表會計?,王國華 (YYY代表會計?,2003/07/28,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
153,153,1718,中纖,廣 信 益 群 會 計 師 事 務 所,郝麗麗,郭欣訓,2003/08/03,"????????????????""修正式無保留意見--欲強調某一事項"""
154,154,1720,生達化學,資誠會計師事務所,劉子猛,林姿妤,2003/08/15,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
155,155,1721,三晃,眾 信 聯 合 會 計 師 事 務 所,呂惠民會計師,吳麗冬會計師,2003/07/25,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
156,156,1722,台肥,正風聯合會計師事務所,丁鴻勛,徐素琴,2003/08/15,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
157,157,1723,中碳,勤業眾信會計師事務所,龔俊吉,陳政弘,2003/07/21,"??????????""無保留意見 """
158,158,1724,台硝,資誠會計師事務所,蕭金木,陳美姿,2003/08/20,"????????""保留意見--其他"""
159,159,1725,元禎,勤業眾信會計師事務所,涂三遷,張耿禧,2003/08/04,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
160,160,1726,永記造漆,集智會計師事務所,柯宗立,蔡靜雯,2002/08/05,"??????????""無保留意見 """
161,161,1727,中華化學,致 遠 聯 合 會 計 師 事 務 所,楊文安,佟韻玲,2003/08/04,"??????????""無保留意見 """
162,162,1729,必翔實業,勤業眾信會計師事務所,郭政弘,王金山,2003/07/30,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
163,163,1730,花仙子,鼎信聯合會計師事務所,林松樹,諶清,2003/08/08,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
164,164,1731,美吾華,廣信益群 聯 合 會 計 師 事 務 所,陳永琳,郭錦蓉,2003/08/08,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
165,165,1732,毛寶,致遠會計師事務所,黃敏全,黃學平,2003/07/25,"??????????""無保留意見 """
166,166,1733,五鼎,勤 業 眾 信 會 計 師 事 務 所,林鴻鵬,黃樹傑,2003/08/01,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
167,167,1734,杏輝藥品,鼎信聯合會計師事務所,諶清,林春枝,2003/07/26,"??????????""無保留意見 """
168,168,1735,日勝化,立 本 聯 合 會 計 師 事 務 所,陶鴻文,曾炳霖,2003/07/22,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
169,169,1736,喬山健康,致 遠 聯 合 會 計 師 事 務 所,游朝堂,林鴻光,2003/07/31,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
170,170,1737,臺鹽,勤業眾信會計師事務所,黃李松,王茂霖,2003/07/31,"??????????""無保留意見 """
171,171,1762,中化合成,群 信 聯 合 會 計 師 事 務 所,謝文益,李仍晃,2003/08/20,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
172,172,1773,勝一化工,建 興 聯 合 會 計 師 事 務 所,蘇炳章,蔡淑滿,2003/08/08,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
173,173,1776,展宇,勤 業 眾 信 會 計 師 事 務 所,林鴻鵬,黃樹傑,2003/07/18,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
174,174,1802,台玻,致遠會計師事務所,鄧泗堂(YYY代表會計師,陳慕賢(YYY代表會計師,2003/08/15,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
175,175,1805,寶徠,志信聯合會計師事務所,劉祖清,黃維焯,2003/08/08,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
176,176,1806,冠軍,安侯建業會計師事務所,簡蒂暖,賴麗真,2003/08/20,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
177,177,1808,潤隆,安侯建業會計師事務所,簡蒂暖,陳嘉修,2003/08/14,"????????????????""修正式無保留意見--繼續經營假設有疑慮"""
178,178,1809,中釉,致 遠  聯 合 會 計 師 事 務 所,楊文安 (YYY代表會計?,佟韻玲 (YYY代表會計?,2003/07/18,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
179,179,1810,和成,安侯建業 會 計 師 事 務 所,林賢郎,黃素貞,2003/08/15,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
180,180,1902,台紙,勤業眾信會計師事務所,蔡振財,吳金順,2003/07/28,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
