,Unnamed: 0,公司代號,公司簡稱,簽證會計師事務所名稱,簽證會計師,簽證會計師.1,核閱或查核日期,核閱或查核報告類型
12,12,1216,統一,資誠會計師事務所,李明憲,劉子猛,2007/04/10,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任、會計原則變動"""
13,13,1217,愛之味,建興聯合會計師事務所,劉奕宏,柯清泉,2007/04/25,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
14,14,1218,泰山企業,安侯建業會計師事務所,簡蒂暖,林瞳,2007/04/04,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
15,15,1219,福壽實業,群智聯合會計師事務所,黃奕睿,陳郁惠,2007/03/01,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
16,16,1220,台榮,立本台灣聯合會計師事務所,柯俊輝,柯俊榮,2007/03/02,"????????????????""修正式無保留意見--會計原則變動"""
17,17,1225,福懋油,勤業眾信會計師事務所,吳恩銘,陳招美,2007/02/16,"????????????????""修正式無保留意見--會計原則變動"""
18,18,1227,佳格,勤業眾信會計師事務所,張銘政,許庭禎,2007/03/15,"????????????????""修正式無保留意見--欲強調某一事項"""
19,19,1229,聯華實業,安侯建業會計師事務所,許淑敏,江忠儀,2007/04/09,"????????????????""修正式無保留意見--會計原則變動"""
20,20,1231,聯華食品,勤業眾信會計師事務所,蔡振財,陳清祥,2007/03/02,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
21,21,1232,大統益,資誠會計師事務所,李明憲,劉子猛,2007/03/05,"??????????""無保留意見 """
22,22,1233,天仁,致遠 聯 合 會 計 師 事 務 所,蕭翠慧 (YYY代表會計?,鄧泗堂 (YYY代表會計?,2007/02/16,"??????????""無保留意見 """
23,23,1234,黑松,勤 業 眾 信 會 計 師 事 務 所,林義峰,游素環,2007/02/27,"????????????????""修正式無保留意見--會計原則變動"""
24,24,1235,興泰,第一聯合會計師事務所,林克武,王戊昌,2007/03/30,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任、會計原則變動"""
25,25,1236,宏亞食品,致遠會計師事務所,徐榮煌,鄭戊水,2007/02/13,"??????????""無保留意見 """
26,26,1301,台塑,安侯建業會計師事務所,吳秋華,寇惠植,2007/03/21,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
27,27,1303,南亞塑膠,安候建業會計師事務所,吳秋華,李慈慧,2007/03/16,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
28,28,1304,台聚,勤業眾信會計師事務所,郭慈容,王小蕙,2007/03/05,"????????????????""修正式無保留意見--會計原則變動"""
29,29,1305,華夏,勤 業 眾 信 會 計 師 事 務 所,黃秀椿,郭慈容,2007/02/16,"????????????????""修正式無保留意見--會計原則變動"""
30,30,1307,三芳化工,安侯建業會計師事務所,楊博任,陳國宗,2007/03/09,"??????????""無保留意見 """
31,31,1308,亞聚,勤 業 眾 信 會 計 師 事 務 所,王 小 蕙,黃 秀 椿,2007/02/27,"????????????????""修正式無保留意見--會計原則變動"""
32,32,1309,台達化工,勤業眾信會計師事務所,韋亮發,王小蕙,2007/02/16,"????????????????""修正式無保留意見--會計原則變動"""
33,33,1310,台苯,正風聯合會計師事務所,周銀來,丁鴻勛,2012/01/02,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任、欲強調某一事項"""
34,34,1312,國喬石化,第一聯合會計師事務所,張福郎,林克武,2007/03/23,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
35,35,1313,聯成,勤業眾信會計師事務所,郭文吉,張銘政,2007/04/09,"??????????""無保留意見 """
36,36,1314,中石化,安侯建業會計師事務所,陳眉芳,林琬琬,2007/04/17,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
37,37,1315,達新工業,第一聯合會計師事務所,林克武,王戊昌,2007/03/30,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
38,38,1316,上曜,資誠會計師事務所,李明憲,劉子猛,2007/03/26,"????????????????""修正式無保留意見--欲強調某一事項"""
39,39,1319,東陽,致遠會計師事務所,蔡清典,黃世杰,2007/03/28,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
40,40,1321,大洋,安侯建業會計師事務所,呂觀文,楊美雪,2007/03/14,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
41,41,1323,永裕,勤業眾信聯合會計師事務所,黃李松 (YYY代表會計?,林卉娟 (YYY代表會計?,2007/03/01,"????????????????""修正式無保留意見--會計原則變動"""
42,42,1324,地球工業,致遠會計師事務所,楊文安,佟韻玲,2007/02/09,"????????????????""修正式無保留意見--會計原則變動"""
43,43,1325,恒大,勤業眾信會計師事務所,蕭天厚,劉江抱,2007/02/27,"??????????""無保留意見 """
44,44,1326,台化,致遠會計師事務所,鄭戊水,游朝堂,2007/02/26,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
45,45,1402,遠東新,勤業眾信會計師事務所,施景彬,吳恩銘,2007/03/05,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
46,46,1409,新纖,勤業眾信會計師事務所,王錦燕 (YYY代表會計?,李麗凰 (YYY代表會計?,2007/03/15,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
47,47,1410,南染,致遠會計師事務所,黃敏全,游朝堂,2007/02/16,"????????????????""修正式無保留意見--會計原則變動"""
48,48,1413,宏洲纖維,立本台灣聯合會計師事務所,柯俊輝,陳玉芳,2007/02/16,"????????????????""修正式無保留意見--會計原則變動"""
49,49,1414,東和,安侯建業會計師事務所,陳國宗,楊博任,2007/02/16,"??????????""無保留意見 """
50,50,1416,廣豐,第一聯合會計師事務所,張福郎,高佩,2007/03/20,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
51,51,1417,嘉裕,勤業眾信會計師事務所,郭政弘,邵志明,2007/03/13,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任、會計原則變動"""
52,52,1418,東華,勤業眾信會計師事務所,黃海悅,林谷同,2007/04/09,"????????????????""修正式無保留意見--會計原則變動"""
53,53,1419,新紡,勤業眾信會計師事務所,陳慧銘,林義峰,2007/02/25,"????????????????""修正式無保留意見--欲強調某一事項"""
54,54,1423,利華羊毛,致遠會計師事務所,戴興鉦,張庭銘,2007/02/27,"????????????????""修正式無保留意見--欲強調某一事項"""
55,55,1432,大魯閣,資誠會計師事務所,周筱姿,蕭金木,2007/10/18,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
56,56,1434,福懋興業,致遠會計師事務所,鄭戊水,游朝堂,2007/02/16,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
57,57,1435,中福國際,勤業眾信會計師事務所,黃廷育會計師,吳恩銘會計師,2007/04/25,"????????????????""修正式無保留意見--會計原則變動"""
58,58,1436,華友聯,勤業眾信會計師事務所,吳恩銘,卓明信,2007/01/13,"????????????????""修正式無保留意見--會計原則變動"""
59,59,1437,勤益投控,安侯建業會計師事務所,呂莉莉,關春修,2007/04/09,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
60,60,1438,裕豐,安泰聯合會計師事務所,萬文慧,陳兆宏,2007/03/29,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任、繼續經營假設有疑慮"""
61,61,1439,中和羊毛,致遠會計師事務所,戴興鉦 (YYY代表會計?,張庭銘 (YYY代表會計?,2007/01/31,"????????????????""修正式無保留意見--會計原則變動"""
62,62,1440,南紡,資誠會計師事務所,李明憲,劉子猛,2007/03/16,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
63,63,1441,大東紡織,安侯建業會計師事務所,李慈慧,吳秋華,2007/04/18,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
64,64,1442,名軒,惠眾會計師事務所,盧聯生,項文婷,2007/04/03,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
65,65,1443,立益紡織,第一聯合會計師事務所,甘有財,張福郎,2007/03/20,"????????????????""修正式無保留意見--會計原則變動"""
66,66,1444,力麗,勤業眾信會計師事務所,余鴻賓,邱明玉,2007/04/28,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
67,67,1445,大宇紡織,勤業眾信會計師事務所,韋亮發,郭慈容,2007/02/16,"????????????????""修正式無保留意見--會計原則變動"""
68,68,1446,宏和,致 遠 會 計 師 事 務 所,侯榮顯,黃崇輝,2007/03/16,"????????????????""修正式無保留意見--會計原則變動"""
69,69,1447,力鵬,勤業眾信會計師事務所,余鴻賓,邱明玉,2007/03/22,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
70,70,1449,佳和實業,安侯建業會計師事務所,陳國宗,張嘉信,2007/04/27,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
71,71,1451,年興紡織,勤業眾信會計師事務所,施景彬,吳恩銘,2007/02/23,"????????????????""修正式無保留意見--欲強調某一事項"""
72,72,1452,宏益,立本台灣聯合會計師事務所,柯俊輝 (YYY代表會計?,陳玉芳 (YYY代表會計?,2007/02/05,"????????????????""修正式無保留意見--會計原則變動"""
73,73,1453,大將,勤業眾信會計師事務所,郭榮芳,鄧治萍,2007/04/21,"????????????????""修正式無保留意見--會計原則變動"""
74,74,1454,台富,勤業眾信會計師事務所,陳慧銘,池瑞全,2007/02/11,"????????????????""修正式無保留意見--會計原則變動"""
75,75,1455,集盛,第 一 聯 合 會 計 師 事 務 所,高佩,林克武,2007/03/02,"????????????????""修正式無保留意見--會計原則變動"""
76,76,1456,怡華,惠眾廣益 聯 合 會 計 師 事 務 所,盧聯生(YYY代表會計師,項文婷(YYY代表會計師,2007/04/24,"??????????""無保留意見 """
77,77,1457,宜進,安侯建業會計師事務所,張淑瑩,曾國禓,2007/04/25,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
78,78,1459,聯發紡織,勤業眾信會計師事務所,黃  海  悅,涂  三  遷,2007/02/10,"????????????????""修正式無保留意見--會計原則變動"""
79,79,1460,宏遠,勤業眾信會計師事務所,李季珍,吳恩銘,2007/03/01,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任、會計原則變動"""
80,80,1463,強盛染整,安侯建業會計師事務所,魏忠華,吳美萍,2008/03/10,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
81,81,1464,得力實業,勤 業 眾 信 會 計 師 事 務 所,李季珍,黃李松,2007/03/26,"????????????????""修正式無保留意見--會計原則變動"""
82,82,1465,偉全實業,立 本 台 灣 聯 合 會 計 師 事 務 所,劉克宜,張書成,2007/03/11,"????????????????""修正式無保留意見--欲強調某一事項"""
83,83,1466,聚隆,建智聯合會計師事務所,紀敏滄,廖年傑,2007/02/13,"????????????????""修正式無保留意見--會計原則變動"""
84,84,1467,南緯實業,安侯建業會計師事務所,林瞳,陳嘉修,2007/04/20,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
85,85,1468,昶和纖維,勤業眾信會計師事務所,張銘政,許庭禎,2007/03/14,"??????????""無保留意見 """
86,86,1469,理隆纖維,資誠會計師事務所,杜佩玲,林鈞堯,2007/03/26,"??????????""無保留意見 """
87,87,1470,大統染,勤業眾信會計師事務所,劉永富,涂三遷,2007/03/09,"????????????????""修正式無保留意見--會計原則變動"""
88,88,1471,首利,資誠會計師事務所,徐永堅,支秉鈞,2007/04/03,"??????????""無保留意見 """
89,89,1472,三洋紡,勤業眾信 會 計 師 事 務 所,陳杰忠,黃海悅,2007/04/24,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
90,90,1473,台南企業,資誠會計師事務所,李明憲,劉子猛,2007/03/26,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
91,91,1474,弘裕,建智聯合會計師事務所,紀敏滄,陳靜宜,2007/01/30,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
92,92,1475,本盟光電,資誠會計師事務所,林鈞堯,王照明,2007/03/26,"??????????""無保留意見 """
93,93,1476,儒鴻,安侯建業會計師事務所,寇惠植,李慈慧,2007/03/09,"??????????""無保留意見 """
94,94,1477,聚陽實業,安侯建業會計師事務所,于紀隆,唐慈杰,2007/04/11,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
95,95,1503,士電,勤業眾信會計師事務所,張銘政,許庭禎,2007/02/09,"??????????""無保留意見 """
96,96,1504,東元電機,資誠會計師事務所,薛明玲,曾惠瑾,2007/03/19,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
97,97,1506,正道,安侯建業會計師事務所,江忠儀 (YYY代表會計?,連淑凌 (YYY代表會計?,2007/04/09,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
98,98,1507,永大機電,建昇財稅聯合會計師事務所,陳仁基,蔡季嫻,2007/02/26,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
99,99,1512,瑞利,勤 業 眾 信 會 計 師 事 務 所,郭麗園,曾光敏,2007/03/16,"????????????????""修正式無保留意見--會計原則變動"""
100,100,1513,中興電,鼎信聯合會計師事務所,林春枝,林金鳳,2007/03/16,"????????????????""修正式無保留意見--會計原則變動"""
101,101,1514,亞力電機,惠眾會計師事務所,卓敏枝,洪佑伶,2007/03/27,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
102,102,1515,力山,安侯建業會計師事務所,張字信,吳傳銓,2007/04/04,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
103,103,1516,川飛,安侯建業會計師事務所,張字信,郭士華,2007/04/06,"??????????""無保留意見 """
104,104,1517,利奇機械,勤業眾信會計師事務所,吳麗冬,呂惠民,2007/02/28,"????????????????""修正式無保留意見--欲強調某一事項"""
105,105,1519,華城電機,勤業眾信會計師事務所,張敬人,李東峰,2007/03/08,"????????????????""修正式無保留意見--會計原則變動"""
106,106,1521,大億,勤業眾信會計師事務所,黃李松,李季珍,2007/01/31,"????????????????""修正式無保留意見--欲強調某一事項"""
107,107,1522,堤維西,致遠會計師事務所,黃崇輝,吳健源,2007/03/20,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
108,108,1524,耿鼎企業,正風聯合會計師事務所,鄭憲修,黃國師,2007/03/19,"????????????????""修正式無保留意見--會計原則變動"""
109,109,1525,江申工業,勤業眾信會計師事務所,郭政弘,邵志明,2007/01/25,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
110,110,1526,日馳,立本台灣聯合會計師事務所,柯俊輝,陳玉芳,2007/03/10,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
111,111,1527,鑽全,安永會計師事務所,林鴻光,嚴文筆,2009/04/24,"????????????????""修正式無保留意見--會計原則變動"""
112,112,1528,恩德,安 侯 建 業 會 計 師 事 務 所,俞 安 恬,黃 柏 淑,2007/04/10,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
113,113,1529,樂士,建智聯合會計師事務所,陳宇頌,易昌運,2007/03/30,"????????????????""修正式無保留意見--欲強調某一事項"""
114,114,1530,亞崴機電,敬業會計師事務所,王日春會計師,黃勝義會計師,2871/10/19,"??????????""無保留意見 """
115,115,1531,高林股,勤業眾信會計師事務所,陳清祥,洪玉美,2007/03/26,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
116,116,1532,勤美,安侯建業會計師事務所,楊美雪,羅子強,2007/04/12,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任、欲強調某一事項"""
117,117,1533,車王電,資誠會計師事務所,楊明經,洪淑華,2007/04/18,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
118,118,1535,中宇,勤業眾信會計師事務所,邱慧吟 (勤業眾信代表,曾光敏 (勤業眾信代表,2007/01/12,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任、會計原則變動"""
119,119,1536,和大工業,資誠會計師事務所,蕭珍琪,洪淑華,2007/04/12,"????????????????""修正式無保留意見--欲強調某一事項"""
120,120,1537,廣隆光電,資誠會計師事務所,蕭珍琪,楊明經,2007/03/01,"??????????""無保留意見 """
121,121,1538,正峰新,亞 東 聯 合 會 計 師 事 務 所,呂正樂,劉哲瑋,2007/04/18,"????????????????""修正式無保留意見--會計原則變動"""
122,122,1539,巨庭機械,鼎 信 聯 合 會 計 師 事 務 所,林明壽,賴銘堂,2007/03/12,"????????????????""修正式無保留意見--會計原則變動"""
123,123,1540,喬福機械,資誠會計師事務所,蕭珍琪,楊明經,2007/03/06,"??????????""無保留意見 """
124,124,1541,錩泰,致 遠 會 計 師 事 務 所,嚴文筆,游朝堂,2007/02/12,"??????????""無保留意見 """
125,125,1558,伸興,致 遠 會 計 師 事 務 所,嚴 文 筆,林 奇 威,2007/02/15,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
126,126,1560,中砂,勤業眾信會計師事務所,張清福,陳清祥,2007/02/27,"??????????""無保留意見 """
127,127,1568,倉佑,勤業眾信會計師事務所,賴國旺,鄧治萍,2007/03/09,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
128,128,1582,信錦,勤 業 眾 信 會 計 師 事 務 所,李東峰,張敬人,2007/03/27,"??????????""無保留意見 """
129,129,1583,程泰,敬 業 會 計 師 事 務 所,王日春,黃勝義,2007/03/15,"??????????""無保留意見 """
130,130,1603,華電,勤業眾信會計師事務所,蕭天厚,張瑞娜,2007/04/03,"????????????????""修正式無保留意見--會計原則變動"""
131,131,1604,聲寶,勤 業 眾 信 會 計 師 事 務 所,徐  文  亞,楊　民　賢,2007/04/01,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任、會計原則變動"""
132,132,1605,華新,勤業眾信會計師事務所,邱明玉,盧啟昌,2007/02/27,"????????????????""修正式無保留意見--會計原則變動"""
133,133,1608,華榮,安侯建業會計師事務所,楊博任,陳國宗,2007/03/15,"????????????????""修正式無保留意見--會計原則變動、欲強調某一事項"""
134,134,1609,大亞電線,群 智 聯 合 會 計 師 事 務 所,黃奕睿,莊景福,2007/03/08,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
135,135,1611,中電,群信聯合 會 計 師 事 務 所,李仍晃,謝文益,2007/03/19,"??????????""無保留意見 """
136,136,1612,宏泰,致遠會計師事務所,楊文安,黃素珍,2007/02/05,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
137,137,1613,台一,安侯建業會計師事務所,賴麗真,張淑瑩,2007/04/27,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
138,138,1614,三洋電,第一聯合會計師事務所,蕭英嘉,張福郎,2007/02/15,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
139,139,1615,大山,安侯建業會計師事務所,連淑凌,楊柳鋒,2007/02/26,"??????????""無保留意見 """
140,140,1616,億泰,安侯建業會計師事務所,魏忠華,陳振乾,2007/04/02,"??????????""無保留意見 """
141,141,1617,榮星電線,安 侯 建 業 會 計 師 事 務 所,方惠玲,陳惠媛,2007/03/15,"??????????""無保留意見 """
142,142,1618,合機公司,勤 業 眾 信 會 計 師 事 務 所,楊清鎮,翁榮隨,2007/04/04,"????????????????""修正式無保留意見--欲強調某一事項"""
143,143,1701,中化,致遠會計師事務所,阮 呂 倩,鄭 戊 水,2007/03/09,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
144,144,1702,南僑化工,安侯建業 聯 合 會 計 師 事 務 所,俞安恬,許育峰,2007/04/09,"????????????????""修正式無保留意見--會計原則變動"""
145,145,1704,榮化,德 昌 聯 合 會 計 師 事 務 所,朱 威 任(YYY代表會計,林 建 邦(YYY代表會計,2007/02/18,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
146,146,1707,葡萄王,大中國際聯合會計師事務所,許伯彥,林寬照,2007/02/14,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
147,147,1708,東鹼,安侯建業會計師事務所,林秀玉,唐慈杰,2007/03/05,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
148,148,1709,和益化工,立本台灣聯合會計師事務所,陳玉芳,柯俊榮,2007/02/28,"????????????????""修正式無保留意見--會計原則變動"""
149,149,1710,東聯,勤業眾信會計師事務所,郭俐雯,范有偉,2007/02/27,"????????????????""修正式無保留意見--會計原則變動"""
150,150,1711,永光化學,安侯建業會計師事務所,林秀玉,唐慈杰,2007/03/15,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
151,151,1712,興農,勤 業 眾 信 會 計 師 事 務 所,曾 棟 鋆,羅 瑞 霖,2007/03/13,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
152,152,1713,國化,致遠會計師事務所,戴興鉦,張庭銘,2007/03/05,"????????????????""修正式無保留意見--會計原則變動"""
153,153,1714,和桐化學,致 遠 會 計 師 事 務 所,楊文安,佟韻玲,2007/04/30,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
154,154,1715,萬洲化學,資誠會計師事務所,王照明,翁世榮,2007/03/23,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
155,155,1717,長興材料,資誠會計師事務所,林億彰 (YYY代表會計?,洪麗蓉 (YYY代表會計?,2007/04/09,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任、會計原則變動"""
156,156,1718,中纖,廣 信 益 群 會 計 師 事 務 所,郭欣訓,郭錦蓉,2007/04/30,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
157,157,1720,生達化學,資誠會計師事務所,李明憲,劉子猛,2007/04/12,"????????????????""修正式無保留意見--會計原則變動"""
158,158,1721,三晃,勤 業 眾 信 會 計 師 事 務 所,呂惠民會計師,羅瑞霖會計師,2007/02/26,"??????????""無保留意見 """
159,159,1722,台肥,正風聯合會計師事務所,丁鴻勛,黃國師,2007/03/26,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
160,160,1723,中碳,勤業眾信會計師事務所,龔俊吉,江佳玲,2007/02/06,"????????????????""修正式無保留意見--會計原則變動"""
161,161,1724,台硝,資誠會計師事務所,薛守宏,李燕娜,2007/03/21,"????????????????""修正式無保留意見--欲強調某一事項"""
162,162,1725,元禎,勤業眾信會計師事務所,仲偉,涂三遷,2007/03/06,"????????????????""修正式無保留意見--會計原則變動"""
163,163,1726,永記造漆,集智會計師事務所,蔡靜雯,陳文達,2007/02/05,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
164,164,1727,中華化學,致 遠 會 計 師 事 務 所,楊文安,黃素珍,2007/01/19,"??????????""無保留意見 """
165,165,1729,必翔實業,資誠會計師事務所,林玉寬,王偉臣,2007/03/23,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任、欲強調某一事項"""
166,166,1730,花仙子,鼎信聯合會計師事務所,黃志成,王昌勝,2007/02/10,"??????????""無保留意見 """
167,167,1731,美吾華,廣信益群 聯 合 會 計 師 事 務 所,陳永琳,蘇真愛,2007/03/12,"????????????????""修正式無保留意見--會計原則變動"""
168,168,1732,毛寶,致遠會計師事務所,黃敏全,陳添益,2007/02/27,"????????????????""修正式無保留意見--會計原則變動"""
169,169,1733,五鼎,勤 業 眾 信 會 計 師 事 務 所,黃鴻文,黃樹傑,2007/03/01,"????????????????""修正式無保留意見--會計原則變動"""
170,170,1734,杏輝藥品,鼎信聯 合 會 計 師 事 務 所,諶清,黃志成,2007/02/13,"??????????""無保留意見 """
171,171,1735,日勝化,致遠會計師事務所,林鴻光,游朝堂,2007/02/16,"????????????????""修正式無保留意見--前期由其他會計師查核"""
172,172,1736,喬山健康,致 遠 會 計 師 事 務 所,林鴻光,游朝堂,2007/02/15,"????????????????""修正式無保留意見--會計原則變動"""
173,173,1737,臺鹽,勤業眾信會計師事務所,王茂霖,李季珍,2007/02/08,"????????????????""修正式無保留意見--會計原則變動"""
174,174,1762,中化合成,群信聯合會計師事務所,謝文益,李仍晃,2007/03/07,"????????????????""修正式無保留意見--欲強調某一事項"""
175,175,1773,勝一化工,建 興 聯 合 會 計 師 事 務 所,謝仁耀,黃鈴雯,2007/04/16,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
176,176,1776,展宇,勤 業 眾 信 會 計 師 事 務 所,陳明煇,林鴻鵬,2007/03/20,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
177,177,1786,科妍,資誠會計師事務所,林億彰,王國華,2007/04/26,"????????????????""修正式無保留意見--繼續經營假設有疑慮、欲強調某一事項"""
178,178,1802,台玻,致遠會計師事務所,鄧泗堂,陳慕賢,2007/03/31,"????????????????""修正式無保留意見--欲強調某一事項"""
179,179,1805,寶徠,誠信聯合會計師事務所,陳功源,吳(日告)(巾ˊ几),2007/03/30,"??????????""無保留意見 """
180,180,1806,冠軍,安侯建業會計師事務所,曾國禓,賴麗真,2007/04/16,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
181,181,1808,潤隆,安侯建業會計師事務所,簡蒂暖,曾國禓,2007/04/09,"????????????????""修正式無保留意見--欲強調某一事項"""
182,182,1809,中釉,致 遠 會 計 師 事 務 所,楊文安,黃素珍,2007/03/07,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
183,183,1810,和成,安侯建業 會 計 師 事 務 所,江忠儀,許淑敏,2007/04/04,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
184,184,1902,台紙,勤業眾信會計師事務所,張清福,柯志賢,2007/02/16,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
185,185,1903,士紙,惠眾會計師事務所,卓敏枝,盧聯生,2007/03/09,"??????????""無保留意見 """
186,186,1904,正隆,安侯建業會計師事務所,黃耀明,顏幸福,2007/02/09,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
187,187,1905,華紙,安 侯 建 業 會 計 師 事 務 所,黃柏淑會計師,羅子強會計師,2007/02/02,"??????????""無保留意見 """
