,Unnamed: 0,公司代號,公司簡稱,簽證會計師事務所名稱,簽證會計師,簽證會計師.1,核閱或查核日期,核閱或查核報告類型
38,38,1316,上曜,安侯建業聯合會計師事務所,陳國宗,許振隆,2012/10/29,"??(?????????)??(?????????)""保留(附加其他事項說明段)--前期由其他會計師查核、欲強調某一事項、依被投資公司未經會計師查核報告認列投資損益、其他"""
39,39,1319,東陽,安永聯合會計師事務所,黃世杰,洪茂益,2012/10/22,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
40,40,1321,大洋,安侯建業聯合會計師事務所,余  聖  河,李 禾方 儀,2012/10/24,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
41,41,1323,永裕,勤業眾信聯合會計師事務所,李季珍,廖鴻儒,2012/10/25,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
42,42,1324,地球工業,安永聯合會計師事務所,楊智惠,張志銘,2012/10/26,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
43,43,1325,恒大,勤業眾信聯合會計師事務所,張瑞娜,陳照敏,2012/10/16,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
44,44,1326,台化,資誠聯合會計師事務所,吳漢期,阮呂曼玉,2012/10/26,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
45,45,1339,昭輝,勤業眾信聯合會計師事務所,吳麗冬,曾棟鋆,2012/10/22,"????????????????????""標準式無保留核閱報告 """
46,46,1402,遠東新,勤業眾信聯合會計師事務所,卓明信,黃樹傑,2012/10/30,"??(?????????)??(?????????)""保留(附加其他事項說明段)--欲強調某一事項、依被投資公司未經會計師查核報告認列投資損益"""
47,47,1409,新纖,勤業眾信聯合會計師事務所,楊民賢,王自軍,2012/10/18,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
48,48,1410,南染,資誠聯合會計師事務所,阮呂曼玉,李運鞭,2012/10/26,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
49,49,1413,宏洲纖維,立本台灣聯合會計師事務所,陳玉芳,王麗燕,2012/10/30,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
50,50,1414,東和,安侯建業聯合會計師事務所,陳國宗,許振隆,2012/10/25,"????????????????????""標準式無保留核閱報告 """
51,51,1416,廣豐,第一聯合會計師事務所,王戊昌,邱繼盛,2012/10/24,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
52,52,1417,嘉裕,勤業眾信聯合會計師事務所,許秀明,陳杰忠,2012/10/24,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
53,53,1418,東華,勤業眾信聯合會計師事務所,黃海悅,何瑞軒,2012/10/30,"??(?????????)??(?????????)""保留(附加其他事項說明段)--依被投資公司未經會計師查核報告認列投資損益"""
54,54,1419,新紡,勤業眾信聯合會計師事務所,李麗凰,謝明忠,2012/10/29,"????????????????????""標準式無保留核閱報告 """
55,55,1423,利華羊毛,安 永 聯 合 會 計 師 事 務 所,蕭 翠 慧,徐 榮 煌,2012/10/26,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
56,56,1432,大魯閣,資誠聯合會計師事務所,蕭金木,葉翠苗,2011/10/29,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
57,57,1434,福懋興業,資誠聯合會計師事務所,吳漢期,阮呂曼玉,2012/10/26,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
58,58,1435,中福國際,勤業眾信聯合會計師事務所,陳照敏會計師,劉江抱會計師,2012/10/18,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
59,59,1436,華友聯,勤業眾信聯合會計師事務所,陳招美,何瑞軒,2012/10/25,"????????????????????""標準式無保留核閱報告 """
60,60,1437,勤益投控,安侯建業聯合會計師事務所,呂莉莉,關春修,2012/10/17,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
61,61,1438,裕豐,安泰聯合會計師事務所,潘自新,蔡聰慧,2012/10/16,"????????????????????""標準式無保留核閱報告 """
62,62,1439,中和羊毛,安永聯合會計師事務所,黃 建 澤,傅 文 芳,2012/10/29,"????????????????????""標準式無保留核閱報告 """
63,63,1440,南紡,資誠聯合會計師事務所,李明憲,林姿妤,2012/10/26,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
64,64,1441,大東紡織,資誠聯合會計師事務所,周建宏,林鈞堯,2012/10/30,"??(?????????)??(?????????)""保留(附加其他事項說明段)--前期由其他會計師查核、依被投資公司未經會計師查核報告認列投資損益"""
65,65,1442,名軒,惠眾聯合會計師事務所,林欣如,卓敏枝,2012/10/22,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
66,66,1443,立益紡織,第一聯合會計師事務所,高  佩,王戊昌,2012/10/26,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
67,67,1444,力麗,勤業眾信聯合會計師事務所,余鴻賓,洪國田,2012/10/30,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
68,68,1445,大宇紡織,勤業眾信聯合會計師事務所,韋亮發,簡明彥,2012/10/19,"????????????????????""標準式無保留核閱報告 """
69,69,1446,宏和,安永聯合會計師事務所,黃世杰,陳政初,2012/10/29,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
70,70,1447,力鵬,勤業眾信聯合會計師事務所,余鴻賓,洪國田,2012/10/30,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
71,71,1449,佳和實業,安 侯 建 業 聯 合 會 計 師 事 務 所,張　嘉　信,許　振　隆,2012/10/29,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
72,72,1451,年興紡織,勤業眾信聯合會計師事務所,施景彬,卓明信,2012/10/26,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
73,73,1452,宏益,立本台灣聯合會計師事務所,柯俊輝,王麗燕,2012/10/29,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
74,74,1453,大將,勤業眾信聯合會計師事務所,劉水恩,楊靜婷,2012/10/19,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
75,75,1454,台富,勤業眾信聯合會計師事務所,游素環,龔雙雄,2012/10/19,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
76,76,1455,集盛,第一聯合會計師事務所,蕭英嘉,張福郎,2012/10/22,"????????????????????""標準式無保留核閱報告 """
77,77,1456,怡華,惠眾聯合會計師事務所,項文婷,林欣如,2012/10/30,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
78,78,1457,宜進,安侯建業聯合會計師事務所,陳宗哲,張淑瑩,2012/10/30,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
79,79,1459,聯發紡織,勤業眾信聯合會計師事務所,林谷同,劉永富,2012/10/25,"??(?????????)??(?????????)""保留(附加其他事項說明段)--依被投資公司未經會計師查核報告認列投資損益"""
80,80,1460,宏遠,勤業眾信聯合會計師事務所,郭麗園,施景彬,2012/10/26,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
81,81,1463,強盛染整,安侯建業聯合會計師事務所,陳振乾,吳美萍,2012/10/24,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
82,82,1464,得力實業,勤業眾信聯合會計師事務所,廖鴻儒,龔俊吉,2012/10/24,"????????????????????""標準式無保留核閱報告 """
83,83,1465,偉全實業,立本台灣聯合會計師事務所,劉克宜,張書成,2012/10/26,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
84,84,1466,聚隆,建智聯合會計師事務所,紀敏滄,黃祥穎,2012/10/18,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
85,85,1467,南緯實業,安侯建業聯合會計師事務所,簡蒂暖,吳昭德,2012/10/24,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
86,86,1468,昶和纖維,勤業眾信聯合會計師事務所,許庭禎,蔡宏祥,2012/10/22,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
87,87,1469,理隆纖維,資誠聯合會計師事務所,杜佩玲,王輝賢,2012/10/25,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
88,88,1470,大統染,勤業眾信聯合會計師事務所,林谷同,劉永富,2012/10/24,"????????????????????""標準式無保留核閱報告 """
89,89,1471,首利,資誠聯合會計師事務所,徐聖忠,徐永堅,2012/10/29,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
90,90,1472,三洋紡,勤業眾信聯合會計師事務所,林谷同,劉永富,2012/10/29,"??(?????????)??(?????????)""保留(附加其他事項說明段)--欲強調某一事項、依被投資公司未經會計師查核報告認列投資損益"""
91,91,1473,台南企業,資誠聯合會計師事務所,林姿妤,李明憲,2012/10/28,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
92,92,1474,弘裕,資誠聯合會計師事務所,蕭珍琪,薛守宏,2012/10/29,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
93,93,1475,本盟光電,資誠聯合會計師事務所,張淑瓊,林鈞堯,2012/10/29,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
94,94,1476,儒鴻,安侯建業聯合會計師事務所,寇惠植,吳秋華,2012/10/26,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
95,95,1477,聚陽實業,安侯建業聯合會計師事務所,陳蓓琪,林恒昇,2012/10/26,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
96,96,1503,士電,勤業眾信聯合會計師事務所,許庭禎,劉建良,2012/10/25,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
97,97,1504,東元電機,資誠聯合會計師事務所,支秉鈞,曾惠瑾,2012/10/30,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
98,98,1506,正道,勤業眾信聯合會計師事務所,張清福,蔡振財,2012/10/29,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
99,99,1507,永大機電,建昇財稅聯合會計師事務所,陳仁基,陳光慧,2012/10/22,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
100,100,1512,瑞利,勤業眾信聯合會計師事務所,郭麗園,曾光敏,2012/10/25,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
101,101,1513,中興電,鼎信聯合會計師事務所,林金鳳,張亞荃,2012/10/26,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
102,102,1514,亞力電機,惠眾聯合會計師事務所,卓敏枝,項文婷,2012/10/26,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
103,103,1515,力山,安侯建業聯合會計師事務所,郭士華,張字信,2012/10/25,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
104,104,1516,川飛,弘基聯合會計師事務所,周維憲,許弘毅,2012/10/14,"????????????????????""標準式無保留核閱報告 """
105,105,1517,利奇機械,勤業眾信聯合會計師事務所,吳麗冬,成德潤,2012/10/23,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
106,106,1519,華城電機,勤業眾信聯合會計師事務所,張敬人,楊靜婷,2012/10/19,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
107,107,1521,大億,勤業眾信聯合會計師事務所,會 計 師 李季珍,會 計 師 龔俊吉,2012/10/26,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
108,108,1522,堤維西,安永聯合會計師事務所,黃世杰,林鴻光,2012/10/24,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
109,109,1524,耿鼎企業,正風聯合會計師事務所,曾國富,丁鴻勛,2012/10/23,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
110,110,1525,江申工業,勤業眾信聯合會計師事務所,許秀明,林淑婉,2012/10/29,"??(?????????)??(?????????)""保留(附加其他事項說明段)--依被投資公司未經會計師查核報告認列投資損益"""
111,111,1526,日馳,調和聯合會計師事務所,吳昆益,吳佳鴻,2012/10/26,"??(?????????)??(?????????)""保留(附加其他事項說明段)--前期由其他會計師查核、依被投資公司未經會計師查核報告認列投資損益"""
112,112,1527,鑽全,安 侯 建 業 聯 合 會 計 師 事 務 所,陳　君　滿,郭　士　華,2012/10/25,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
113,113,1528,恩德,安 侯 建 業 聯 合 會 計 師 事 務 所,黃柏淑,林秀玉,2012/10/22,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
114,114,1529,樂士,卓群聯合會計師事務所,韋月桂,邢國震,2012/10/26,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
115,115,1530,亞崴機電,建智聯合會計師事務所,陳貴端,易昌運,2012/10/15,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
116,116,1531,高林股,勤業眾信聯合會計師事務所,林安惠,張清福,2012/10/26,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
117,117,1532,勤美,安侯建業聯合會計師事務所,簡蒂暖,曾國禓,2012/10/31,"??(?????????)??(?????????)""保留(附加其他事項說明段)--欲強調某一事項、依被投資公司未經會計師查核報告認列投資損益"""
118,118,1533,車王電,資誠聯合會計師事務所,楊明經,薛守宏,2012/10/29,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
119,119,1535,中宇,勤業眾信聯合會計師事務所,江佳玲,郭麗園,2012/10/16,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
120,120,1536,和大工業,資誠聯合會計師事務所,蕭珍琪,薛守宏,2012/10/30,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
121,121,1537,廣隆光電,資誠聯合會計師事務所,楊明經,薛守宏,2012/10/29,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
122,122,1538,正峰新,安侯建業聯合會計師事務所,寇惠植,陳蓓琪,2012/10/26,"??(?????????)??(?????????)""保留(附加其他事項說明段)--欲強調某一事項、依被投資公司未經會計師查核報告認列投資損益"""
123,123,1539,巨庭機械,鼎信聯合會計師事務所,林明壽,黃素絹,2012/10/29,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
124,124,1540,喬福機械,資誠聯合會計師事務所,楊明經,李燕娜,2012/10/30,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
125,125,1541,錩泰,安永聯合會計師事務所,林鴻光,涂清淵,2012/10/29,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
126,126,1558,伸興,安永聯合會計師事務所,涂 清 淵,林 鴻 光,2012/10/18,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
127,127,1560,中砂,勤業眾信聯合會計師事務所,蔡振財,林安惠,2012/10/18,"????????????????????""標準式無保留核閱報告 """
128,128,1582,信錦,勤業眾信聯合會計師事務所,張敬人,劉水恩,2012/10/26,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
129,129,1583,程泰,敬業聯合會計師事務所,王日春,黃勝義,2012/10/20,"??(?????????)??(?????????)""保留(附加其他事項說明段)--依被投資公司未經會計師查核報告認列投資損益"""
130,130,1603,華電,勤業眾信聯合會計師事務所,劉江抱,張瑞娜,2012/10/25,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
131,131,1604,聲寶,勤業眾信聯合會計師事務所,龔雙雄,陳慧銘,2012/10/31,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
132,132,1605,華新,勤業眾信聯合會計師事務所,邱明玉,洪國田,2012/10/30,"??(?????????)??(?????????)""保留(附加其他事項說明段)--依被投資公司未經會計師查核報告認列投資損益"""
133,133,1608,華榮,安侯建業聯合會計師事務所,許振隆,陳國宗,2012/10/25,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
134,134,1609,大亞電線,群智聯合會計師事務所,呂松裕,孫慶國,2012/10/25,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
135,135,1611,中電,勤業眾信聯合會計師事務所,張日炎,陳麗琦,2012/10/29,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
136,136,1612,宏泰,安永聯合會計師事務所,佟韻玲,張志銘,2012/10/25,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
137,137,1613,台一,安侯建業聯合會計師事務所,曾國禓,簡蒂暖,2012/10/26,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
138,138,1614,三洋電,第一聯合會計師事務所,高佩,王戊昌,2012/10/23,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
139,139,1615,大山,安侯建業聯合會計師事務所,陳盈如,許淑敏,2012/10/26,"??(?????????)??(?????????)""保留(附加其他事項說明段)--依被投資公司未經會計師查核報告認列投資損益"""
140,140,1616,億泰,安侯建業聯合會計師事務所,陳振乾,于紀隆,2012/10/26,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
141,141,1617,榮星電線,安 侯 建 業 聯 合 會 計 師 事 務 所,張　嘉　信,陳　惠　媛,2012/10/25,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
142,142,1618,合機公司,勤業眾信聯合會計師事務所,劉水恩,楊清鎮,2012/10/30,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
143,143,1701,中化,資誠聯合會計師事務所,林鈞堯,王照明,2012/10/26,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
144,144,1702,南僑化工,安侯建業聯合會計師事務所,黃柏淑,林秀玉,2012/10/26,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
145,145,1704,榮化,勤業眾信聯合會計師事務所,郭文吉,劉建良,2012/10/26,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
146,146,1707,葡萄王,大中國際聯合會計師事務所,許伯彥,溫明郁,2012/10/29,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
147,147,1708,東鹼,安侯建業聯合會計師事務所,黃柏淑,關春修,2012/10/26,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
148,148,1709,和益化工,立本台灣聯合會計師事務所,陳玉芳,陶鴻文,2012/10/23,"??(?????????)??(?????????)""保留(附加其他事項說明段)--依被投資公司未經會計師查核報告認列投資損益"""
149,149,1710,東聯,勤業眾信聯合會計師事務所,戴信維,施景彬,2012/10/22,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
150,150,1711,永光化學,安侯建業聯合會計師事務所,林秀玉,呂莉莉,2012/10/25,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
151,151,1712,興農,勤業眾信聯合會計師事務所,成德潤,蔣淑菁,2012/10/25,"??(?????????)??(?????????)""保留(附加其他事項說明段)--欲強調某一事項、依被投資公司未經會計師查核報告認列投資損益"""
152,152,1713,國化,安永聯合會計師事務所,蕭 翠 慧,徐 榮 煌,2012/10/22,"????????????????????""標準式無保留核閱報告 """
153,153,1714,和桐化學,資誠聯合會計師事務所,王照明,翁世榮,2012/10/26,"??(?????????)??(?????????)""保留(附加其他事項說明段)--採用其他會計師查核且欲區分責任、依被投資公司未經會計師查核報告認列投資損益"""
154,154,1715,萬洲化學,資誠聯合會計師事務所,王輝賢,翁世榮,2012/10/29,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
155,155,1717,長興材料,資誠聯合會計師事務所,林億彰,廖阿甚,2012/10/29,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
156,156,1718,中纖,勤業眾信聯合會計師事務所,徐文亞,王自軍,2012/10/30,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
157,157,1720,生達化學,資誠聯合會計師事務所,林姿妤,李明憲,2012/10/25,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
158,158,1721,三晃,勤業眾信聯合會計師事務所,吳麗冬,成德潤,2012/10/29,"??(?????????)??(?????????)""保留(附加其他事項說明段)--依被投資公司未經會計師查核報告認列投資損益"""
159,159,1722,台肥,勤業眾信聯合會計師事務所,王儀雯,范有偉,2012/10/29,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
160,160,1723,中碳,勤業眾信聯合會計師事務所,郭麗園,江佳玲,2012/10/24,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
