,Unnamed: 0,公司代號,公司簡稱,簽證會計師事務所名稱,簽證會計師,簽證會計師.1,核閱或查核日期,核閱或查核報告類型
97,97,1506,正道,安侯建業會計師事務所,江忠儀 (YYY代表會計?,楊柳鋒 (YYY代表會計?,2004/08/20,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
98,98,1507,永大機電,建 昇 財 稅 聯 合 會 計 師 事 務 所,林昇平,王惟誠,2004/08/09,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
99,99,1512,瑞利,勤 業 眾 信 會 計 師 事 務 所,吳秋燕,楊碧雲,2004/08/06,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
100,100,1513,中興電,鼎信聯合會計師事務所,諶  清,單思達,2004/08/27,"??????????""無保留意見 """
101,101,1514,亞力電機,惠眾會計師事務所,盧聯生,洪佑伶,2004/08/18,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
102,102,1515,力山,安侯建業會計師事務所,吳傳銓,陳君滿,2004/08/16,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
103,103,1516,川飛,安侯建業會計師事務所,吳傳銓,陳君滿,2004/08/20,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
104,104,1517,利奇機械,勤業眾信會計師事務所,吳麗冬,陳水金,2004/07/27,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
105,105,1519,華城電機,勤業會計師事務所,張敬人,林安惠,2004/08/13,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
106,106,1521,大億,勤業眾信會計師事務所,黃李松,王茂霖,2004/07/30,"??????????""無保留意見 """
107,107,1522,堤維西,致遠會計師事務所,黃崇輝,吳健源,2004/08/06,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
108,108,1524,耿鼎企業,調和聯合會計師事務所,郭思琪,曾國富,2004/08/06,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
109,109,1525,江申工業,勤業眾信會計師事務所,郭政弘,邵志明,2004/07/21,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
110,110,1526,日馳,立 本 台 灣 聯 合 會 計 師 事 務 所,陶鴻文,曾炳霖,2004/08/13,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
111,111,1527,鑽全,致遠會計師事務所,嚴文筆,林鴻光,2004/07/30,"??????????""無保留意見 """
112,112,1528,恩德,安 侯 建 業 會 計 師 事 務 所,黃 柏 淑,許 育 峰,2004/08/13,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
113,113,1529,樂士,建智聯合會計師事務所,陳靜宜,易昌運,2004/08/26,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
114,114,1530,亞崴機電,敬業會計師事務所,王日春會計師,黃勝義會計師,2004/07/28,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
115,115,1531,高林股,勤業眾信會計師事務所,林安惠,張敬人,2004/08/20,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
116,116,1532,勤美,安侯建業會計師事務所,張嘉信,楊美雪,2003/08/20,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
117,117,1533,車王電,資誠會計師事務所,蕭珍琪,楊明經,2004/07/30,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
118,118,1535,中宇,勤業眾信會計師事務所,龔俊吉 (勤業眾信代表,曾光敏 (勤業眾信代表,2004/07/16,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
119,119,1536,和大工業,資誠會計師事務所,陳永清,洪淑華,2004/08/12,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
120,120,1537,廣隆光電,資誠會計師事務所,蕭珍琪,洪淑華,2004/08/11,"??????????""無保留意見 """
121,121,1538,正峰新,亞 東 聯 合 會 計 師 事 務 所,劉哲瑋 (YYY代表會計?,廖福正 (YYY代表會計?,2004/11/26,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
122,122,1539,巨庭機械,鼎信聯合 會 計 師 事 務 所,林明壽,賴銘堂,2004/08/17,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
123,123,1540,喬福機械,資誠會計師事務所,楊明經,洪淑華,2004/08/17,"??????????""無保留意見 """
124,124,1541,錩泰,致 遠 會 計 師 事 務 所,林奇威,林鴻光,2004/08/05,"??????????""無保留意見 """
125,125,1558,伸興,致遠會計師事務所,嚴文筆,林奇威,2004/08/20,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
126,126,1560,中砂,致遠會計師事務所,傅文芳,賴銘榮,2004/07/28,"??????????""無保留意見 """
127,127,1568,倉佑,勤業眾信會計師事務所,賴國旺,廖如陽,2004/08/05,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
128,128,1603,華電,勤業眾信會計師事務所,劉江抱,張瑞娜,2004/08/03,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
129,129,1604,聲寶,勤 業 眾 信 會 計 師 事 務 所,龔  雙  雄,陳  昭  鋒,2004/08/23,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
130,130,1605,華新,勤 業 眾 信 聯 合 會 計 師 事 務 所,洪國田,余鴻賓,2004/08/06,"??????????""無保留意見 """
131,131,1608,華榮,安侯建業會計師事務所,王明志,陳國宗,2004/08/18,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
132,132,1609,大亞電線,群 智 聯 合 會 計 師 事 務 所,方文寶,莊璧華,2004/07/30,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
133,133,1611,中電,群信聯 合 會 計 師 事 務 所,李仍晃,楊文英,2004/08/18,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
134,134,1612,宏泰,致遠會計師事務所,黃素珍,梁再添,2004/07/20,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
135,135,1613,台一,安侯建業會計師事務所,賴麗真,劉許友,2004/08/27,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
136,136,1614,三洋電,第一聯合會計師事務所,高佩,楊淑卿,2004/07/26,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
137,137,1615,大山,安侯建業會計師事務所,江忠儀,林賢郎,2004/08/17,"??????????""無保留意見 """
138,138,1616,億泰,安侯建業會計師事務所,羅瑞蘭,于紀隆,2004/08/19,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
139,139,1617,榮星電線,安 侯 建 業 會 計 師 事 務 所,蘇慈玲,楊美雪,2004/08/19,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
140,140,1618,合機公司,勤 業 眾 信 會 計 師 事 務 所,郭榮芳,楊清鎮,2004/08/27,"??????????""無保留意見 """
141,141,1701,中化,致遠會計師事務所,阮 呂 艷,何 志 儒,2004/08/16,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
142,142,1702,南僑化工,安侯建業 聯 合 會 計 師 事 務 所,林秀玉,許育峰,2004/08/19,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
143,143,1704,榮化,德 昌 聯 合 會 計 師 事 務 所,周靜怡,林建邦,2004/07/30,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
144,144,1707,葡萄王,大中國際聯合會計師事務所,張榕枝,李聰明,2004/08/03,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
145,145,1708,東鹼,安侯建業會計師事務所,張嘉信,關春修,2004/08/18,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
146,146,1709,和益化工,立本台灣聯合會計師事務所,吳文正,郭昌華,2004/07/28,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
147,147,1710,東聯,勤業眾信會計師事務所,郭俐雯,黃樹傑,2004/07/28,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
148,148,1711,永光化學,安侯建業會計師事務所,張嘉信,關春修,2004/08/02,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
149,149,1712,興農,勤 業 眾 信 會 計 師 事 務 所,曾 棟 鋆,羅 瑞 霖,2004/08/13,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
150,150,1713,國化,致遠會計師事務所,柯淵育,王金來,2004/07/23,"??????????""無保留意見 """
151,151,1714,和桐化學,致 遠 會 計 師 事 務 所,李惠美,梁再添,2004/08/24,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
152,152,1715,萬洲化學,資誠會計師事務所,杜佩玲,王照明,2004/08/20,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
153,153,1717,長興材料,資誠會計師事務所,林億彰 (YYY代表會計?,王國華 (YYY代表會計?,2004/07/23,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益、其他"""
154,154,1718,中纖,廣 信 益 群 會 計 師 事 務 所,郝麗麗,郭欣訓,2004/08/19,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
155,155,1720,生達化學,資誠會計師事務所,李明憲,劉子猛,2004/08/20,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
156,156,1721,三晃,勤 業 眾 信 會 計 師 事 務 所,吳麗冬會計師,羅瑞霖會計師,2004/07/29,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
157,157,1722,台肥,正風聯合會計師事務所,黃國師,賴永吉,2004/08/10,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
158,158,1723,中碳,勤業眾信會計師事務所,龔俊吉,曾光敏,2004/07/21,"??????????""無保留意見 """
159,159,1724,台硝,資誠會計師事務所,蕭金木,薛守宏,2004/08/24,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
160,160,1725,元禎,勤業眾信會計師事務所,仲  偉,張耿禧,2004/08/09,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
161,161,1726,永記造漆,集智會計師事務所,陳文達,林來福,2004/08/03,"??????????""無保留意見 """
162,162,1727,中華化學,致 遠 聯 合 會 計 師 事 務 所,黃素珍,李惠美,2004/08/06,"??????????""無保留意見 """
163,163,1729,必翔實業,勤業眾信會計師事務所,郭政弘,邵志明,2004/07/27,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
164,164,1730,花仙子,鼎信聯合會計師事務所,黃志成,單思達,2004/07/28,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
165,165,1731,美吾華,廣信益群 聯 合 會 計 師 事 務 所,郭錦蓉,蘇真愛,2004/08/18,"??????????""無保留意見 """
166,166,1732,毛寶,致遠會計師事務所,黃學平,阮呂艷,2004/08/23,"??????????""無保留意見 """
167,167,1733,五鼎,勤 業 眾 信 會 計 師 事 務 所,林鴻鵬,黃鴻文,2003/07/21,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
168,168,1734,杏輝藥品,鼎 信 聯 合 會 計 師 事 務 所,單思達,黃志成,2004/08/04,"??????????""無保留意見 """
169,169,1735,日勝化,立本台灣 聯 合 會 計 師 事 務 所,陶鴻文,張益順,2004/07/16,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
170,170,1736,喬山健康,致 遠 會 計 師 事 務 所,林奇威,嚴文筆,2004/08/13,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
171,171,1737,臺鹽,勤業眾信會計師事務所,黃李松,王茂霖,2004/07/16,"??????????""無保留意見 """
172,172,1762,中化合成,群 信 聯 合 會 計 師 事 務 所,謝文益,李仍晃,2004/08/11,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
173,173,1773,勝一化工,建 興 聯 合 會 計 師 事 務 所,蘇炳章,蔡淑滿,2004/08/11,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
174,174,1776,展宇,勤 業 眾 信 會 計 師 事 務 所,林鴻鵬,黃樹傑,2004/07/30,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
175,175,1783,和康生技,勤業眾信會計師事務所,王自軍,徐文亞,2004/07/30,"??????????""無保留意見 """
176,176,1786,科妍,資誠會計師事務所,林億彰,王國華,2004/08/25,"????????????????""修正式無保留意見--繼續經營假設有疑慮"""
177,177,1802,台玻,致遠會計師事務所,陳慕賢,蕭翠慧,2004/08/23,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
178,178,1805,寶徠,資信聯合會計師事務所,莊俊華,張仕奇,2004/08/17,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
179,179,1806,冠軍,安侯建業會計師事務所,簡蒂暖,賴麗真,2004/08/20,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
180,180,1808,潤隆,安侯建業會計師事務所,林  瞳,陳嘉修,2004/08/11,"????????????????""修正式無保留意見--欲強調某一事項"""
181,181,1809,中釉,致 遠 會 計 師 事 務 所,佟韻玲 (YYY代表會計?,梁再添 (YYY代表會計?,2004/07/19,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
