,Unnamed: 0,公司代號,公司簡稱,簽證會計師事務所名稱,簽證會計師,簽證會計師.1,核閱或查核日期,核閱或查核報告類型
39,39,1319,東陽,安永會計師事務所,黃世杰,洪茂益,2009/08/11,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
40,40,1321,大洋,安侯建業會計師事務所,呂觀文,蔡松棋,2009/08/06,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
41,41,1323,永裕,勤業眾信會計師事務所,黃李松,李季珍,2009/08/14,"????????????????""修正式無保留意見--會計原則變動"""
42,42,1324,地球工業,安永會計師事務所,佟韻玲,楊智惠,2009/08/18,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
43,43,1325,恒大,勤 業 眾 信 會 計 師 事 務 所,張 瑞 娜,陳 照 敏,2009/07/28,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
44,44,1326,台化,資誠會計師事務所,吳漢期,李淑靜,2009/08/12,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
45,45,1402,遠東新,勤業眾信會計師事務所,施景彬,吳恩銘,2009/08/04,"??(?????????)??(?????????)""保留(附加其他事項說明段)--欲強調某一事項、適用新公報"""
46,46,1409,新纖,勤業眾信會計師事務所,王錦燕 (YYY代表會計?,王自軍 (YYY代表會計?,2009/08/12,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
47,47,1410,南染,資誠會計師事務所,吳漢期,周哲毅,2009/08/21,"??(?????????)??(?????????)""保留(附加其他事項說明段)--會計原則變動、依被投資公司未經會計師查核報告認列投資損益"""
48,48,1413,宏洲纖維,立本台灣聯合會計師事務所,柯俊輝,柯俊榮,2009/08/10,"????????????????""修正式無保留意見--會計原則變動"""
49,49,1414,東和,安侯建業會計師事務所,陳國宗,許振隆,2009/08/19,"??????????""無保留意見 """
50,50,1416,廣豐,第一聯合會計師事務所,邱繼盛,張福郎,2009/08/05,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
51,51,1417,嘉裕,勤業眾信會計師事務所,許秀明,郭政弘,2009/07/30,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
52,52,1418,東華,勤業眾信會計師事務所,林谷同,黃海悅,2009/08/10,"????????""保留意見--適用新公報、依被投資公司未經會計師查核報告認列投資損益"""
53,53,1419,新紡,勤業眾信會計師事務所,李麗鳳,陳慧銘,2009/08/04,"??????????""無保留意見 """
54,54,1423,利華羊毛,安永會計師事務所,賴明陽,蕭翠慧,2009/07/31,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
55,55,1432,大魯閣,資誠會計師事務所,蕭金木,葉翠苗,2009/08/27,"??(?????????)??(?????????)""保留(附加其他事項說明段)--採用其他會計師查核且欲區分責任、繼續經營假設有疑慮、依被投資公司未經會計師查核報告認列投資損益"""
56,56,1434,福懋興業,資誠會計師事務所,吳漢期,李淑靜,2009/08/12,"??(?????????)??(?????????)""保留(附加其他事項說明段)--前期由其他會計師查核、依被投資公司未經會計師查核報告認列投資損益、其他"""
57,57,1435,中福國際,勤業眾信會計師事務所,陳照敏會計師,劉江抱會計師,2009/08/12,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
58,58,1436,華友聯,勤業眾信會計師事務所,吳恩銘,陳招美,2009/07/28,"??????????""無保留意見 """
59,59,1437,勤益投控,安侯建業會計師事務所,關春修,俞安恬,2009/08/26,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任、會計原則變動"""
60,60,1438,裕豐,安泰聯合會計師事務所,萬文慧,陳兆宏,2009/08/12,"??(?????????)??(?????????)""保留(附加其他事項說明段)--繼續經營假設有疑慮、適用新公報、依被投資公司未經會計師查核報告認列投資損益"""
61,61,1439,中和羊毛,致遠會計師事務所,傅文芳 (YYY代表會計?,黃建澤 (YYY代表會計?,2009/08/12,"??????????""無保留意見 """
62,62,1440,南紡,資誠會計師事務所,林姿妤,林億彰,2009/08/25,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
63,63,1441,大東紡織,安侯建業會計師事務所,吳秋華,寇惠植,2009/08/10,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
64,64,1442,名軒,惠 眾 會 計 師 事 務 所,盧聯生,項文婷,2009/08/14,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
65,65,1443,立益紡織,第一聯合會計師事務所,邱繼盛,張福郎,2009/08/10,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
66,66,1444,力麗,勤業眾信會計師事務所,洪國田,盧啟昌,2009/08/25,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
67,67,1445,大宇紡織,勤業眾信會計師事務所,韋亮發,王小蕙,2009/07/20,"????????????????""修正式無保留意見--會計原則變動"""
68,68,1446,宏和,安 永 會 計 師 事 務 所,黃世杰,陳政初,2009/08/13,"????????????????""修正式無保留意見--會計原則變動"""
69,69,1447,力鵬,勤業眾信會計師事務所,洪國田,盧啟昌,2009/08/24,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
70,70,1449,佳和實業,安侯建業會計師事務所,張嘉信,許振隆,2009/08/28,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
71,71,1451,年興紡織,勤業眾信會計師事務所,卓明信,施景彬,2009/08/03,"????????????????""修正式無保留意見--會計原則變動"""
72,72,1452,宏益,立本台灣聯合會計師事務所,陳玉芳 (YYY代表會計?,柯俊榮 (YYY代表會計?,2009/07/17,"??(?????????)??(?????????)""保留(附加其他事項說明段)--會計原則變動、依被投資公司未經會計師查核報告認列投資損益"""
73,73,1453,大將,勤業眾信會計師事務所,賴國旺,何瑞軒,2009/07/31,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
74,74,1454,台富,勤業眾信會計師事務所,游素環,龔雙雄,2009/08/14,"????????????????""修正式無保留意見--欲強調某一事項"""
75,75,1455,集盛,第 一 聯 合 會 計 師 事 務 所,蕭英嘉,張福郎,2009/07/30,"????????????????""修正式無保留意見--會計原則變動"""
76,76,1456,怡華,惠 眾 會 計 師 事 務 所,盧聯生(YYY代表會計師,項文婷(YYY代表會計師,2009/08/27,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
77,77,1457,宜進,安侯建業會計師事務所,曾國禓,賴麗真,2009/08/21,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
78,78,1459,聯發紡織,勤業眾信會計師事務所,黃  海  悅,林  谷  同,2009/08/17,"??(?????????)??(?????????)""保留(附加其他事項說明段)--欲強調某一事項、依被投資公司未經會計師查核報告認列投資損益"""
79,79,1460,宏遠,勤業眾信會計師事務所,郭麗園,施景彬,2009/08/03,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
80,80,1463,強盛染整,安侯建業會計師事務所,魏忠華,陳振乾,2009/08/14,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
81,81,1464,得力實業,勤 業 眾 信 會 計 師 事 務 所,黃李松,龔俊吉,2009/08/14,"????????????????""修正式無保留意見--會計原則變動"""
82,82,1465,偉全實業,立 本 台 灣 聯 合 會 計 師 事 務 所,劉克宜,許坤錫,2009/07/27,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
83,83,1466,聚隆,建智聯合會計師事務所,紀敏滄,陳靜宜,2009/07/17,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
84,84,1467,南緯實業,安侯建業會計師事務所,簡蒂暖,吳昭德,2009/08/20,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
85,85,1468,昶和纖維,勤業眾信會計師事務所,許庭禎,何瑞軒,2009/08/20,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
86,86,1469,理隆纖維,資誠會計師事務所,蔡金拋,王照明,2009/08/25,"??(?????????)??(?????????)""保留(附加其他事項說明段)--會計原則變動、依被投資公司未經會計師查核報告認列投資損益"""
87,87,1470,大統染,勤業眾信會計師事務所,林谷同,劉永富,2009/08/13,"??????????""無保留意見 """
88,88,1471,首利,資誠會計師事務所,蕭春鴛,吳漢期,2009/08/27,"??(?????????)??(?????????)""保留(附加其他事項說明段)--會計原則變動、依被投資公司未經會計師查核報告認列投資損益"""
89,89,1472,三洋紡,勤業眾信會計師事務所,林谷同,劉永富,2009/08/15,"??(?????????)??(?????????)""保留(附加其他事項說明段)--欲強調某一事項、依被投資公司未經會計師查核報告認列投資損益"""
90,90,1473,台南企業,資誠會計師事務所,劉子猛,吳建志,2009/08/26,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
91,91,1474,弘裕,建智聯合會計師事務所,紀敏滄,黃祥穎,2009/08/06,"??????????""無保留意見 """
92,92,1475,本盟光電,資誠會計師事務所,翁世榮,蔡金拋,2009/08/20,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
93,93,1476,儒鴻,安侯建業會計師事務所,吳秋華,曾國禓,2891/08/05,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
94,94,1477,聚陽實業,安侯建業會計師事務所,陳蓓琪,于紀隆,2009/08/24,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
95,95,1503,士電,勤業眾信會計師事務所,郭文吉,郭榮芳,2009/08/10,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
96,96,1506,正道,安侯建業會計師事務所,林琬琬,陳盈如,2009/09/17,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
97,97,1507,永大機電,建昇財稅聯合會計師事務所,陳仁基,陳秀莉,2009/08/19,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
98,98,1512,瑞利,勤 業 眾 信 會 計 師 事 務 所,吳秋燕,曾光敏,2009/08/10,"????????????????""修正式無保留意見--會計原則變動"""
99,99,1513,中興電,鼎信聯合會計師事務所,林春枝,林金鳳,2009/08/11,"??????????""無保留意見 """
100,100,1514,亞力電機,惠眾會計師事務所,卓敏枝,洪佑伶,2009/08/24,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
101,101,1515,力山,安侯建業會計師事務所,郭士華,魏忠華,2009/08/25,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
102,102,1516,川飛,弘基聯合會計師事務所,張仕奇,莊俊華,2011/03/04,"????????????????""修正式無保留意見--欲強調某一事項"""
103,103,1517,利奇機械,勤業眾信會計師事務所,呂惠民,羅瑞霖,2009/08/12,"????????????????""修正式無保留意見--會計原則變動"""
104,104,1519,華城電機,勤業眾信會計師事務所,張敬人,李東峰,2009/08/10,"??(?????????)??(?????????)""保留(附加其他事項說明段)--會計原則變動、依被投資公司未經會計師查核報告認列投資損益"""
105,105,1521,大億,勤業眾信會計師事務所,黃李松,吳秋燕,2009/07/31,"????????????????""修正式無保留意見--會計原則變動"""
106,106,1522,堤維西,安永會計師事務所,黃世杰,陳政初,2009/08/12,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
107,107,1524,耿鼎企業,正風聯合會計師事務所,曾國富,丁鴻勛,2009/08/19,"??(?????????)??(?????????)""保留(附加其他事項說明段)--會計原則變動、依被投資公司未經會計師查核報告認列投資損益"""
108,108,1525,江申工業,勤業眾信會計師事務所,許秀明,邵志明,2009/07/29,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
109,109,1526,日馳,立本台灣聯合會計師事務所,柯俊輝,陳玉芳,2009/07/31,"??(?????????)??(?????????)""保留(附加其他事項說明段)--會計原則變動、適用新公報、依被投資公司未經會計師查核報告認列投資損益"""
110,110,1527,鑽全,安永會計師事務所,林鴻光,嚴文筆,2009/08/11,"??????????""無保留意見 """
111,111,1528,恩德,安 侯 建 業 會 計 師 事 務 所,俞 安 恬,許 育 峰,2009/08/14,"??(?????????)??(?????????)""保留(附加其他事項說明段)--會計原則變動、依被投資公司未經會計師查核報告認列投資損益"""
112,112,1529,樂士,建 智 聯 合 會 計 師 事 務 所,陳宇頌,周芳文,2010/02/22,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
113,113,1530,亞崴機電,敬業會計師事務所,王日春會計師,黃勝義會計師,2009/07/17,"????????""保留意見--適用新公報、依被投資公司未經會計師查核報告認列投資損益"""
114,114,1531,高林股,勤業眾信會計師事務所,洪玉美,陳清祥,2009/08/12,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
115,115,1532,勤美,安侯建業會計師事務所,楊美雪,陳雅琳,2009/08/31,"??(?????????)??(?????????)""保留(附加其他事項說明段)--欲強調某一事項、依被投資公司未經會計師查核報告認列投資損益"""
116,116,1533,車王電,資誠會計師事務所,蕭珍琪,張志安,2009/08/28,"??(?????????)??(?????????)""保留(附加其他事項說明段)--會計原則變動、依被投資公司未經會計師查核報告認列投資損益"""
117,117,1535,中宇,勤業眾信會計師事務所,邱慧吟 (勤業眾信代表,江佳玲 (勤業眾信代表,2009/07/14,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
118,118,1536,和大工業,資誠會計師事務所,張志安,林億彰,2009/08/27,"??(?????????)??(?????????)""保留(附加其他事項說明段)--會計原則變動、欲強調某一事項、依被投資公司未經會計師查核報告認列投資損益"""
119,119,1537,廣隆光電,資誠會計師事務所,張志安,洪淑華,2009/08/24,"??(?????????)??(?????????)""保留(附加其他事項說明段)--會計原則變動、依被投資公司未經會計師查核報告認列投資損益"""
120,120,1538,正峰新,亞 東 聯 合 會 計 師 事 務 所,呂正樂,林鴻基,2009/08/19,"????????????????""修正式無保留意見--會計原則變動"""
121,121,1539,巨庭機械,鼎 信 聯 合 會 計 師 事 務 所,黃素絹,蕭溪明,2009/08/03,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
122,122,1540,喬福機械,資誠會計師事務所,洪淑華,張志安,2009/08/24,"??????????""無保留意見 """
123,123,1541,錩泰,安 永 會 計 師 事 務 所,嚴文筆,涂清淵,2009/08/14,"????????????????""修正式無保留意見--會計原則變動"""
124,124,1558,伸興,安 永 會 計 師 事 務 所,涂 清 淵,林 鴻 光,2009/07/30,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
125,125,1560,中砂,勤業眾信會計師事務所,張清福,陳清祥,2009/07/17,"????????????????""修正式無保留意見--欲強調某一事項"""
126,126,1568,倉佑,勤業眾信會計師事務所,江佳玲,曾光敏,2009/08/27,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
127,127,1582,信錦,勤業眾信會計師事務所,李東峰,楊靜婷,2009/07/31,"??(?????????)??(?????????)""保留(附加其他事項說明段)--會計原則變動、欲強調某一事項、依被投資公司未經會計師查核報告認列投資損益"""
128,128,1583,程泰,敬 業 會 計 師 事 務 所,王日春,黃勝義,2009/07/24,"????????""保留意見--適用新公報、依被投資公司未經會計師查核報告認列投資損益"""
129,129,1603,華電,勤業眾信會計師事務所,劉江抱,張瑞娜,2009/08/13,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
130,130,1604,聲寶,勤 業 眾 信 會 計 師 事 務 所,龔  雙  雄,陳  慧  銘,2009/08/06,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
131,131,1605,華新,勤業眾信會計師事務所,邱明玉,盧啟昌,2009/08/12,"????????????????""修正式無保留意見--會計原則變動"""
132,132,1608,華榮,安侯建業會計師事務所,楊博任,許振隆,2009/07/31,"??(?????????)??(?????????)""保留(附加其他事項說明段)--會計原則變動、依被投資公司未經會計師查核報告認列投資損益"""
133,133,1609,大亞電線,群 智 聯 合 會 計 師 事 務 所,黃奕睿,呂松裕,2009/08/18,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
134,134,1611,中電,群信聯 合 會 計 師 事 務 所,李仍晃,張誌銘,2009/08/06,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
135,135,1612,宏泰,安永會計師事務所,佟韻玲,李明昱,2009/08/12,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
136,136,1613,台一,安侯建業會計師事務所,曾國禓,簡蒂暖,2009/08/27,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
137,137,1614,三洋電,第一聯合會計師事務所,高佩,張福郎,2009/07/29,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
138,138,1615,大山,安侯建業會計師事務所,連淑凌,楊柳鋒,2009/08/13,"????????????????""修正式無保留意見--欲強調某一事項"""
139,139,1616,億泰,安侯建業會計師事務所,魏忠華,陳振乾,2009/08/24,"????????????????""修正式無保留意見--欲強調某一事項"""
140,140,1617,榮星電線,安 侯 建 業 會 計 師 事 務 所,方惠玲,陳國宗,2009/08/10,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
141,141,1618,合機公司,勤 業 眾 信 會 計 師 事 務 所,翁榮隨,蔡宏祥,2009/08/12,"????????????????""修正式無保留意見--欲強調某一事項"""
142,142,1701,中化,資誠會計師事務所,王照明,林鈞堯,2009/08/25,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
143,143,1702,南僑化工,安侯建業會計師事務所,黃柏淑,俞安恬,2009/08/17,"??(?????????)??(?????????)""保留(附加其他事項說明段)--會計原則變動、適用新公報、依被投資公司未經會計師查核報告認列投資損益"""
144,144,1704,榮化,勤業眾信會計師事務所,郭 文 吉(YYY代表會計,許 庭 禎(YYY代表會計,2009/08/13,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
145,145,1707,葡萄王,大中國際聯合會計師事務所,張榕枝,李聰明,2009/08/03,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
146,146,1708,東鹼,安侯建業會計師事務所,林秀玉,唐慈杰,2009/08/10,"??(?????????)??(?????????)""保留(附加其他事項說明段)--欲強調某一事項、依被投資公司未經會計師查核報告認列投資損益"""
147,147,1709,和益化工,立本台灣聯合會計師事務所,柯俊榮,陶鴻文,2009/07/22,"??(?????????)??(?????????)""保留(附加其他事項說明段)--會計原則變動、依被投資公司未經會計師查核報告認列投資損益"""
148,148,1710,東聯,勤業眾信會計師事務所,戴信維,范有偉,2009/08/03,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
149,149,1711,永光化學,安侯建業會計師事務所,林秀玉,唐慈杰,2009/08/12,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
150,150,1712,興農,勤 業 眾 信 會 計 師 事 務 所,曾 棟 鋆,成 德 潤,2009/08/07,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
151,151,1713,國化,安永會計師事務所,賴明陽,林麗凰,2009/07/28,"??????????""無保留意見 """
152,152,1714,和桐化學,資誠會計師事務所,王照明,翁世榮,2009/08/26,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
153,153,1715,萬洲化學,安永會計師事務所,王彥鈞,張嵐菁,2009/08/18,"??(?????????)??(?????????)""保留(附加其他事項說明段)--前期由其他會計師查核、欲強調某一事項、適用新公報、依被投資公司未經會計師查核報告認列投資損益"""
154,154,1717,長興材料,資誠會計師事務所,林億彰,王國華,2009/08/24,"????????""保留意見--適用新公報、依被投資公司未經會計師查核報告認列投資損益"""
155,155,1718,中纖,勤 業 眾 信 會 計 師 事 務 所,徐文亞,王自軍,2008/08/21,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
156,156,1720,生達化學,資誠會計師事務所,林姿妤,林億彰,2009/08/25,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
157,157,1721,三晃,勤業眾信會計師事務所,吳麗冬會計師,成德潤會計師,2009/08/03,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
158,158,1722,台肥,正風聯合會計師事務所,賴永吉,吳欣亮,2009/08/11,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
159,159,1723,中碳,勤業眾信會計師事務所,郭麗園,江佳玲,2009/07/15,"????????????????""修正式無保留意見--會計原則變動"""
160,160,1724,台硝,資誠會計師事務所,李燕娜,曾國華,2009/08/20,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
161,161,1725,元禎,勤業眾信會計師事務所,張耿禧,仲  偉,2009/07/31,"????????????????""修正式無保留意見--會計原則變動"""
162,162,1726,永記造漆,集智會計師事務所,柯宗立,陳文達,2009/07/31,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
163,163,1727,中華化學,安 永 會 計 師 事 務 所,佟韻玲,鄭戊水,2009/08/14,"??(?????????)??(?????????)""保留(附加其他事項說明段)--會計原則變動、適用新公報、依被投資公司未經會計師查核報告認列投資損益"""
164,164,1729,必翔實業,勤業眾信會計師事務所,邵志明,郭政弘,2009/07/31,"????????""保留意見--適用新公報、依被投資公司未經會計師查核報告認列投資損益"""
165,165,1730,花仙子,鼎信聯合會計師事務所,林松樹,吳孟達,2009/07/23,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
166,166,1731,美吾華,廣信益群會 計 師 事 務 所,陳永琳,黃健豪,2009/08/13,"????????""保留意見--適用新公報、依被投資公司未經會計師查核報告認列投資損益"""
167,167,1732,毛寶,資誠會計師事務所,吳郁隆,周哲毅,2009/08/18,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
168,168,1733,五鼎,勤 業 眾 信 會 計 師 事 務 所,林鴻鵬,黃鴻文,2009/08/10,"????????????????""修正式無保留意見--會計原則變動"""
169,169,1734,杏輝藥品,鼎信聯 合 會 計 師 事 務 所,諶清,林春枝,2009/07/29,"??????????""無保留意見 """
170,170,1735,日勝化,安永會計師事務所,林鴻光,(二余)清淵,2009/08/19,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
171,171,1736,喬山健康,安 永 會 計 師 事 務 所,林鴻光,嚴文筆,2009/08/24,"????????""保留意見--依被投資公司未經會計師查核報告認列投資損益"""
