,Unnamed: 0,公司代號,公司簡稱,簽證會計師事務所名稱,簽證會計師,簽證會計師.1,核閱或查核日期,核閱或查核報告類型
108,108,1522,堤維西,安永聯合會計師事務所,黃世杰,林鴻光,2011/03/22,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
109,109,1524,耿鼎企業,正風聯合會計師事務所,曾國富,丁鴻勛,2011/03/16,"??????????""無保留意見 """
110,110,1525,江申工業,勤業眾信聯合會計師事務所,許秀明,邵志明,2011/02/14,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
111,111,1526,日馳,立本台灣聯合會計師事務所,柯俊輝,陳玉芳,2011/03/25,"??????????""無保留意見 """
112,112,1527,鑽全,安侯建業聯合會計師事務所,陳　君　滿,郭　士　華,2011/03/14,"??????????""無保留意見 """
113,113,1528,恩德,安 侯 建 業 聯 合 會 計 師 事 務 所,俞安恬,黃柏淑,2011/03/14,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任、會計原則變動"""
114,114,1529,樂士,建智聯合會計師事務所,陳宇頌,周芳文,2011/03/14,"??????????""無保留意見 """
115,115,1530,亞崴機電,敬業聯合會計師事務所,王日春,黃勝義,2011/02/17,"????????????????""修正式無保留意見--會計原則變動"""
116,116,1531,高林股,勤業眾信聯合會計師事務所,洪玉美,陳清祥,2011/03/21,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
117,117,1532,勤美,安侯建業聯合會計師事務所,楊美雪,陳雅琳,2011/04/07,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任、欲強調某一事項"""
118,118,1533,車王電,資誠聯合會計師事務所,楊明經,張志安,2011/04/26,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
119,119,1535,中宇,勤業眾信聯合會計師事務所,江佳玲,郭麗園,2011/01/21,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
120,120,1536,和大工業,資誠聯合會計師事務所,張志安,蕭珍琪,2011/04/13,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
121,121,1537,廣隆光電,資誠聯合會計師事務所,張志安,楊明經,2011/04/26,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
122,122,1538,正峰新,安侯建業聯合會計師事務所,寇惠植,吳秋華,2011/03/14,"????????????????""修正式無保留意見--欲強調某一事項"""
123,123,1539,巨庭機械,鼎信聯合會計師事務所,林明壽,蕭溪明,2011/03/21,"??????????""無保留意見 """
124,124,1540,喬福機械,資誠聯合會計師事務所,洪淑華,楊明經,2011/03/30,"??????????""無保留意見 """
125,125,1541,錩泰,安永聯合會計師事務所,嚴文筆,涂清淵,2011/03/15,"????????????????""修正式無保留意見--會計原則變動"""
126,126,1558,伸興,安永聯合會計師事務所,涂清淵,林鴻光,2011/03/02,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
127,127,1560,中砂,勤業眾信聯合會計師事務所,張清福,陳清祥,2011/02/24,"??????????""無保留意見 """
128,128,1568,倉佑,勤業眾信聯合會計師事務所,江佳玲,曾光敏,2011/03/25,"????????????????""修正式無保留意見--欲強調某一事項"""
129,129,1582,信錦,勤業眾信聯合會計師事務所,李東峰,張敬人,2011/03/18,"??????????""無保留意見 """
130,130,1583,程泰,敬業聯合會計師事務所,王日春,黃勝義,2011/02/18,"????????????????""修正式無保留意見--會計原則變動"""
131,131,1603,華電,勤業眾信聯合會計師事務所,劉江抱,張瑞娜,2011/03/09,"??????????""無保留意見 """
132,132,1604,聲寶,勤業眾信聯合會計師事務所,龔雙雄,陳慧銘,2011/04/12,"??????????""無保留意見 """
133,133,1605,華新,勤業眾信聯合會計師事務所,邱明玉,盧啟昌,2011/03/07,"??????????""無保留意見 """
134,134,1608,華榮,安侯建業聯合會計師事務所,楊博任,許振隆,2011/03/11,"??????????""無保留意見 """
135,135,1609,大亞電線,群智聯合會計事務所,黃奕睿,陳郁惠,2011/03/31,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
136,136,1611,中電,勤業眾信聯合會計師事務所,張日炎,陳麗琦,2011/01/25,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任、前期由其他會計師查核"""
137,137,1612,宏泰,安永聯合會計師事務所,佟 韻 玲,張 志 銘,2011/03/14,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
138,138,1613,台一,安侯建業聯合會計師事務所,曾國禓,簡蒂暖,2011/04/08,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
139,139,1614,三洋電,第一聯合會計師事務所,高佩,王戊昌,2011/02/21,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
140,140,1615,大山,安侯建業聯合會計師事務所,連淑凌,楊柳鋒,2011/02/21,"??????????""無保留意見 """
141,141,1616,億泰,安侯建業聯合會計師事務所,陳振乾,于紀隆,2011/03/25,"??????????""無保留意見 """
142,142,1617,榮星電線,安侯建業聯合會計師事務所,張嘉信,陳惠媛,2011/03/02,"??????????""無保留意見 """
143,143,1618,合機公司,勤業眾信聯合會計師事務所,劉水恩,楊清鎮,2011/03/08,"??????????""無保留意見 """
144,144,1701,中化,資誠聯合會計師事務所,林鈞堯,王照明,2011/03/15,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
145,145,1702,南僑化工,安侯建業聯合會計師事務所,黃柏淑,俞安恬,2011/03/10,"??????????""無保留意見 """
146,146,1704,榮化,勤業眾信聯合會計師事務所,郭文吉,許庭禎,2011/04/07,"??????????""無保留意見 """
147,147,1707,葡萄王,大中國際聯合會計師事務所,李聰明,溫明郁,2011/03/28,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
148,148,1708,東鹼,安侯建業聯合會計師事務所,林秀玉,唐慈杰,2011/03/10,"??????????""無保留意見 """
149,149,1709,和益化工,立本台灣聯合會計師事務所,陳   玉   芳,陶   鴻   文,2011/02/18,"??????????""無保留意見 """
150,150,1710,東聯,勤業眾信聯合會計師事務所,戴信維,范有偉,2011/02/25,"??????????""無保留意見 """
151,151,1711,永光化學,安侯建業聯合會計師事務所,林秀玉,唐慈杰,2011/03/17,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
152,152,1712,興農,勤業眾信聯合會計師事務所,曾棟鋆,成德潤,2011/03/05,"??????????""無保留意見 """
153,153,1713,國化,安永聯合會計師事務所,蕭 翠 慧,徐 榮 煌,2011/02/25,"??????????""無保留意見 """
154,154,1714,和桐化學,資誠聯合會計師事務所,王照明,翁世榮,2011/04/21,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
155,155,1715,萬洲化學,資誠聯合會計師事務所,王輝賢,王照明,2011/03/22,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任、欲強調某一事項"""
156,156,1717,長興材料,資誠聯合會計師事務所,洪麗蓉,林億彰,2011/04/08,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
157,157,1718,中纖,勤業眾信聯合會計師事務所,徐文亞,王自軍,2011/03/18,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
158,158,1720,生達化學,資誠聯合會計師事務所,林姿妤,李明憲,2011/04/20,"??????????""無保留意見 """
159,159,1721,三晃,勤業眾信聯合會計師事務所,成德潤,呂惠民,2011/02/24,"??????????""無保留意見 """
160,160,1722,台肥,勤業眾信聯合會計師事務所,王儀雯,范有偉,2011/03/04,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
161,161,1723,中碳,勤業眾信聯合會計師事務所,郭麗園,江佳玲,2011/01/27,"??????????""無保留意見 """
162,162,1724,台硝,資誠聯合會計師事務所,薛守宏,李燕娜,2011/04/27,"??????????""無保留意見 """
163,163,1725,元禎,勤業眾信聯合會計師事務所,張耿禧,仲偉,2011/03/10,"??????????""無保留意見 """
164,164,1726,永記造漆,展立聯合會計師事務所,柯宗立,陳文達,2011/02/25,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
165,165,1727,中華化學,大中國際聯合會計師事務所,許伯彥,李聰明,2011/03/18,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任、前期由其他會計師查核"""
166,166,1729,必翔實業,勤業眾信聯合會計師事務所,邵志明,郭政弘,2011/04/15,"????????????????""修正式無保留意見--欲強調某一事項"""
167,167,1730,花仙子,鼎信聯合會計師事務所,林松樹,吳孟達,2011/03/05,"??????????""無保留意見 """
168,168,1731,美吾華,廣信益群聯合會計師事務所,陳永琳,黃健豪,2011/02/25,"??????????""無保留意見 """
169,169,1732,毛寶,資誠聯合會計師事務所,阮呂曼玉,吳郁隆,2011/03/28,"??????????""無保留意見 """
170,170,1733,五鼎,勤業眾信聯合會計師事務所,林鴻鵬,黃鴻文,2011/02/21,"??????????""無保留意見 """
171,171,1734,杏輝藥品,鼎信聯合會計師事務所,張亞荃,林春枝,2011/03/03,"??????????""無保留意見 """
172,172,1735,日勝化,安永聯合會計師事務所,林鴻光,(二余)清淵,2011/03/16,"??????????""無保留意見 """
173,173,1736,喬山健康,安永聯合會計師事務所,林鴻光,嚴文筆,2011/03/25,"????????????????""修正式無保留意見--會計原則變動"""
174,174,1737,臺鹽,勤業眾信聯合會計師事務所,廖鴻儒,龔俊吉,2011/03/06,"??????????""無保留意見 """
175,175,1762,中化合成,資誠聯合會計師事務所,林鈞堯,王照明,2011/03/15,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
176,176,1773,勝一化工,建興聯合會計師事務所,李   青   霖,蔡   淑   滿,2011/03/17,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任、會計原則變動"""
177,177,1776,展宇,勤業眾信聯合會計師事務所,陳明煇,林鴻鵬,2011/04/06,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
178,178,1783,和康生技,勤業眾信聯合會計師事務所,王自軍,徐文亞,2011/02/25,"??????????""無保留意見 """
179,179,1786,科妍,安侯建業聯合會計師事務所,陳國宗,許振隆,2011/04/12,"????????????????""修正式無保留意見--前期由其他會計師查核"""
180,180,1789,台灣神隆,資誠聯合會計師事務所,劉子猛,林姿妤,2011/03/21,"??????????""無保留意見 """
181,181,1802,台玻,安永聯合會計師事務所,蕭翠慧,楊智惠,2011/03/31,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
182,182,1805,寶徠,安侯建業聯合會計師事務所,賴麗真,陳嘉修,2011/03/24,"??????????""無保留意見 """
183,183,1806,冠軍,安侯建業聯合會計師事務所,賴麗真,簡蒂暖,2011/04/19,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
184,184,1808,潤隆,安侯建業聯合會計師事務所,簡蒂暖,張淑瑩,2011/02/08,"??????????""無保留意見 """
185,185,1809,中釉,勤業眾信聯合會計師事務所,賴冠仲,蔡宏祥,2011/03/16,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
186,186,1810,和成,安侯建業會計師事務所,連淑凌,楊柳鋒,2011/03/22,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
187,187,1817,凱撒衛浴,中山聯合會計師事務所,黃協興,黃精培,2012/05/31,"????????????????""修正式無保留意見--欲強調某一事項"""
188,188,1902,台紙,勤業眾信聯合會計師事務所,蔡振財,柯志賢,2011/02/25,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
189,189,1903,士紙,惠眾聯合會計師事務所,洪佑伶,盧聯生,2011/02/14,"??????????""無保留意見 """
190,190,1904,正隆,安侯建業聯合會計師事務所,魏興海,吳美萍,2011/03/21,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
191,191,1905,華紙,安侯建業聯合會計師事務所,黃柏淑,俞安恬,2011/01/26,"??????????""無保留意見 """
192,192,1906,寶隆,立本台灣聯合會計師事務所,陶 鴻 文,蔡 淑 美,2011/02/25,"??????????""無保留意見 """
193,193,1907,永豐餘,勤業眾信聯合會計師事務所,林淑婉,郭政弘,2011/03/01,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
194,194,1909,榮成,立本台灣聯合會計師事務所,陶鴻文,曾炳霖,2011/02/25,"????????????????""修正式無保留意見--會計原則變動"""
195,195,2002,中鋼,勤業眾信聯合會計師事務所,曾光敏,黃樹傑,2011/01/27,"??????????""無保留意見 """
196,196,2006,東和鋼鐵,安侯建業聯合會計師事務所,李慈慧,吳秋華,2011/03/30,"????????????????""修正式無保留意見--採用其他會計師查核且欲區分責任"""
197,197,2007,燁興公司,建興聯合會計師事務所,劉 奕 宏,李 青 霖,2011/03/21,"??????????""無保留意見 """
198,198,2008,高興昌,安侯建業聯合會計師事務所,陳國宗,陳惠媛,2011/03/11,"??????????""無保留意見 """
199,199,2009,第一伸銅,安侯建業聯合會計師事務所,楊博任,許振隆,2011/03/03,"??????????""無保留意見 """
200,200,2010,春源鋼鐵,第一聯合會計師事務所,王戊昌,甘有財,2011/03/04,"??????????""無保留意見 """
