,Unnamed: 0,公司代號,公司簡稱,簽證會計師事務所名稱,簽證會計師,簽證會計師.1,核閱或查核日期,核閱或查核報告類型
18,18,1227,佳格,勤業眾信聯合會計師事務所,郭文吉,廖如陽,2010/04/14,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
19,19,1229,聯華實業,安侯建業會計師事務所,楊柳鋒,連淑凌,2010/04/19,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
20,20,1231,聯華食品,勤業眾信聯合會計師事務所,張清福,蔡振財,2010/04/19,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
21,21,1232,大統益,資誠聯合會計師事務所,劉子猛,林姿妤,2010/04/23,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
22,22,1233,天仁,安永聯合會計師事務所,蕭翠慧,徐榮煌,2010/04/19,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
23,23,1234,黑松,勤 業 眾 信 聯 合 會 計 師 事 務 所,陳慧銘,林宜慧,2010/04/16,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
24,24,1235,興泰,立一聯合會計師事務所,王世坤,楊玉貞,2010/04/20,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
25,25,1236,宏亞食品,安永聯合會計師事務所,賴明陽,鄭戊水,2010/04/20,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
26,26,1301,台塑,安侯建業會計師事務所,吳秋華,李慈慧,2010/04/21,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
27,27,1303,南亞塑膠,安侯建業聯合會計師事務所,吳秋華,寇惠植,2010/04/23,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
28,28,1304,台聚,勤業眾信聯合會計師事務所,韋亮發,黃秀椿,2010/04/26,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
29,29,1305,華夏,勤 業 眾 信 聯 合 會 計 師 事 務 所,郭慈容,韋亮發,2010/04/20,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
30,30,1307,三芳化工,勤業眾信聯合會計師事務所,吳秋燕,曾光敏,2010/04/22,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
31,31,1308,亞聚,勤業眾信聯合會計師事務所,郭 慈 容,黃 秀 椿,2010/04/22,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
32,32,1309,台達化工,勤業眾信聯合會計師事務所,黃秀椿,韋亮發,2010/04/23,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
33,33,1310,台苯,正風聯合會計師事務所,周銀來,曾國富,2010/04/27,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
34,34,1312,國喬石化,第一聯合會計師事務所,蕭英嘉,張福郎,2010/04/21,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
35,35,1313,聯成,勤業眾信聯合會計師事務所,郭文吉,許庭禎,2010/04/22,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
36,36,1314,中石化,安侯建業聯合會計師事務所,陳富煒,陳眉芳,2010/04/16,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
37,37,1315,達新工業,第一聯合會計師事務所,張福郎,邱桂鈴,2010/04/24,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
38,38,1316,上曜,資誠聯合會計師事務所,劉子猛,林姿妤,2010/04/27,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
39,39,1319,東陽,安永聯合會計師事務所,黃世杰,洪茂益,2010/04/20,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
40,40,1321,大洋,安侯建業會計師事務所,呂觀文,蔡松棋,2010/04/20,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
41,41,1323,永裕,勤業眾信聯合會計師事務所,黃李松,李季珍,2010/04/26,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
42,42,1324,地球工業,安永聯合會計師事務所,佟韻玲,楊智惠,2010/04/16,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
43,43,1325,恒大,勤 業 眾 信 聯 合 會 計 師 事 務 所,張 瑞 娜,陳 照 敏,2010/04/15,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
44,44,1326,台化,資 誠 聯 合 會 計 師 事 務 所,吳漢期,高文宏,2010/04/26,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
45,45,1402,遠東新,勤業眾信聯合會計師事務所,施景彬,黃樹傑,2010/04/23,"??(?????????)??(?????????)""保留(附加其他事項說明段)--會計原則變動、欲強調某一事項、依被投資公司未經會計師查核報告認列投資損益"""
46,46,1409,新纖,勤業眾信聯合會計師事務所,王錦燕 (YYY代表會計?,王自軍 (YYY代表會計?,2010/04/22,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
47,47,1410,南染,資誠聯合會計師事務所,李運鞭,吳漢期,2010/04/23,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
48,48,1413,宏洲纖維,立本台灣聯合會計師事務所,柯俊輝,柯俊榮,2010/04/24,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
49,49,1414,東和,安侯建業聯合會計師事務所,陳國宗,許振隆,2010/04/22,"????????????????????""標準式無保留核閱報告 """
50,50,1416,廣豐,第一聯合會計師事務所,邱繼盛,王戊昌,2010/04/26,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
51,51,1417,嘉裕,勤業眾信聯合會計師事務所,林淑婉,郭政弘,2010/04/22,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
52,52,1418,東華,勤業眾信聯合會計師事務所,林谷同,黃海悅,2010/04/16,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
53,53,1419,新紡,勤業眾信聯合會計師事務所,李麗凰,陳慧銘,2010/04/23,"????????????????????""標準式無保留核閱報告 """
54,54,1423,利華羊毛,安永聯合會計師事務所,賴明陽,蕭翠慧,2010/04/16,"????????????????????""標準式無保留核閱報告 """
55,55,1432,大魯閣,資誠聯合會計師事務所,蕭金木,葉翠苗,2010/04/27,"??(?????????)??(?????????)""保留(附加其他事項說明段)--繼續經營假設有疑慮、依被投資公司未經會計師查核報告認列投資損益"""
56,56,1434,福懋興業,資誠聯合會計師事務所,吳漢期,高文宏,2010/04/26,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
57,57,1435,中福國際,勤業眾信會計師事務所,陳照敏會計師,劉江抱會計師,2010/04/26,"????????????????????""修正式無保留核閱報告--採用其他會計師查核且欲區分責任"""
58,58,1436,華友聯,勤業眾信聯合會計師事務所,吳恩銘,陳招美,2010/04/16,"????????????????????""標準式無保留核閱報告 """
59,59,1437,勤益投控,安侯建業聯合會計師事務所,關春修,俞安恬,2010/04/19,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
60,60,1438,裕豐,安泰聯合會計師事務所,萬文慧,陳兆宏,2010/04/20,"??(?????????)??(?????????)""保留(附加其他事項說明段)--繼續經營假設有疑慮、依被投資公司未經會計師查核報告認列投資損益"""
61,61,1439,中和羊毛,安永會計師事務所,傅文芳,黃建澤,2010/04/27,"????????????????????""標準式無保留核閱報告 """
62,62,1440,南紡,資誠聯合會計師事務所,李明憲,林姿妤,2010/04/26,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益、其他"""
63,63,1441,大東紡織,安 侯 建 業 聯 合 會 計 師 事 務 所,吳秋華,寇惠植,2010/04/24,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
64,64,1442,名軒,惠眾聯合會計師事務所,盧聯生,項文婷,2010/04/22,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
65,65,1443,立益紡織,第一聯合會計師事務所,高  佩,王戊昌,2010/04/22,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
66,66,1444,力麗,勤業眾信聯合會計師事務所,洪國田,盧啟昌,2010/04/23,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
67,67,1445,大宇紡織,勤業眾信聯合會計師事務所,韋亮發,王小蕙,2010/04/16,"????????????????????""標準式無保留核閱報告 """
68,68,1446,宏和,安永聯合會計師事務所,黃世杰,陳政初,2010/04/21,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
69,69,1447,力鵬,勤業眾信聯合會計師事務所,洪國田,盧啟昌,2010/04/23,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
70,70,1449,佳和實業,安侯建業會計師事務所,張嘉信,許振隆,2010/04/25,"??(?????????)??(?????????)""保留(附加其他事項說明段)--採用其他會計師查核且欲區分責任、依被投資公司未經會計師查核報告認列投資損益"""
71,71,1451,年興紡織,勤業眾信聯合會計師事務所,卓明信,施景彬,2010/04/20,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
72,72,1452,宏益,立本台灣聯合會計師事務所,陳玉芳 (YYY代表會計?,柯俊榮 (YYY代表會計?,2010/04/16,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
73,73,1453,大將,勤業眾信聯合會計師事務所,賴國旺,何瑞軒,2010/04/22,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
74,74,1454,台富,勤業眾信會計師事務所,游素環,龔雙雄,2010/04/26,"????????????????????""標準式無保留核閱報告 """
75,75,1455,集盛,第 一 聯 合 會 計 師 事 務 所,蕭英嘉,張福郎,2010/04/19,"????????????????????""標準式無保留核閱報告 """
76,76,1456,怡華,惠 眾 聯 合 會 計 師 事 務 所,盧聯生 (YYY代表會計?,項文婷 (YYY代表會計?,2010/04/22,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
77,77,1457,宜進,安侯建業聯合會計師事務所,曾國禓,賴麗真,2010/04/26,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
78,78,1459,聯發紡織,勤業眾信聯合會計師事務所,黃  海  悅,林  谷  同,2010/04/20,"??(?????????)??(?????????)""保留(附加其他事項說明段)--會計原則變動、依被投資公司未經會計師查核報告認列投資損益"""
79,79,1460,宏遠,勤業眾信聯合會計師事務所,郭麗園,施景彬,2010/04/16,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
80,80,1463,強盛染整,安侯建業聯合會計師事務所,魏忠華,陳振乾,2010/04/22,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
81,81,1464,得力實業,勤 業 眾 信 聯 合 會 計 師 事 務 所,黃李松,龔俊吉,2010/04/21,"????????????????????""標準式無保留核閱報告 """
82,82,1465,偉全實業,立 本 台 灣 聯 合 會 計 師 事 務 所,張書成,劉克宜,2010/04/17,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
83,83,1466,聚隆,建智聯合會計師事務所,紀敏滄,陳靜宜,2010/04/19,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
84,84,1467,南緯實業,安侯建業聯合會計師事務所,簡蒂暖,吳昭德,2010/04/23,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
85,85,1468,昶和纖維,勤業眾信聯合會計師事務所,許庭禎,何瑞軒,2010/04/22,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
86,86,1469,理隆纖維,資誠聯合會計師事務所,蔡金拋,杜佩玲,2010/04/27,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
87,87,1470,大統染,勤業眾信聯合會計師事務所,林谷同,劉永富,2010/04/23,"????????????????????""標準式無保留核閱報告 """
88,88,1471,首利,資誠聯合會計師事務所,蕭春鴛,徐永堅,2010/04/29,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
89,89,1472,三洋紡,勤業眾信聯合會計師事務所,林谷同,劉永富,2010/04/29,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
90,90,1473,台南企業,資誠聯合會計師事務所,林姿妤,李明憲,2010/04/28,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
91,91,1474,弘裕,建 智 聯 合 會 計 師 事 務 所,紀敏滄,黃祥穎,2010/04/17,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
92,92,1475,本盟光電,資誠聯合會計師事務所,林鈞堯,蔡金拋,2010/04/29,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
93,93,1476,儒鴻,安侯建業聯合會計師事務所,吳秋華,曾國禓,2010/04/23,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
94,94,1477,聚陽實業,安侯建業聯合會計師事務所,陳蓓琪,于紀隆,2010/04/28,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
95,95,1503,士電,勤業眾信聯合會計師事務所,郭文吉,郭榮芳,2010/04/19,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
96,96,1504,東元電機,資誠聯合會計師事務所,支秉鈞,曾惠瑾,2010/04/28,"??(?????????)??(?????????)""保留(附加其他事項說明段)--欲強調某一事項、依被投資公司未經會計師查核報告認列投資損益"""
97,97,1506,正道,安侯建業聯合會計師事務所,陳盈如,林琬琬,2010/04/29,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
98,98,1507,永大機電,建昇財稅聯合會計師事務所,陳仁基,陳秀莉,2010/04/16,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
99,99,1512,瑞利,勤業眾信聯合會計師事務所,吳秋燕,曾光敏,2010/04/22,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
100,100,1513,中興電,鼎信聯合會計師事務所,林春枝,諶清,2010/04/16,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
101,101,1514,亞力電機,惠眾聯合會計師事務所,卓敏枝,洪佑伶,2010/04/23,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
102,102,1515,力山,安侯建業聯合會計師事務所,郭士華,魏忠華,2010/04/23,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
103,103,1516,川飛,弘基聯合會計師事務所,張仕奇,莊俊華,2011/03/04,"????????????????????""修正式無保留核閱報告--欲強調某一事項"""
104,104,1517,利奇機械,勤業眾信聯合會計師事務所,呂惠民,羅瑞霖,2010/04/16,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
105,105,1519,華城電機,勤業眾信聯合會計師事務所,張敬人,李東峰,2010/04/21,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
106,106,1521,大億,勤業眾信聯合會計師事務所,龔俊吉,吳秋燕,2010/04/21,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
107,107,1522,堤維西,安永會計師事務所,黃世杰,黃崇輝,2010/04/26,"??(?????????)??(?????????)""保留(附加其他事項說明段)--會計原則變動、依被投資公司未經會計師查核報告認列投資損益"""
108,108,1524,耿鼎企業,正風聯合會計師事務所,曾國富,丁鴻勛,2010/03/19,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
109,109,1525,江申工業,勤業眾信聯合會計師事務所,許秀明,邵志明,2010/04/14,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
110,110,1526,日馳,立 本 台 灣 聯 合 會 計 師 事 務 所,柯 俊 輝,陳 玉 芳,2010/04/23,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
111,111,1527,鑽全,安永聯合會計師事務所,林鴻光,嚴文筆,2010/04/23,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
112,112,1528,恩德,安 侯 建 業 聯 合 會 計 師 事 務 所,俞 安 恬,許 育 峰,2010/04/21,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
113,113,1529,樂士,建 智 聯 合 會 計 師 事 務 所,陳宇頌,周芳文,2010/04/26,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
114,114,1530,亞崴機電,敬 業 聯 合 會 計 師 事 務 所,王日春,黃勝義,2010/04/16,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
115,115,1531,高林股,勤業眾信聯合會計師事務所,洪玉美,陳清祥,2010/04/23,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
116,116,1532,勤美,安侯建業聯合會計師事務所,楊美雪,陳雅琳,2010/04/29,"??(?????????)??(?????????)""保留(附加其他事項說明段)--欲強調某一事項、依被投資公司未經會計師查核報告認列投資損益"""
117,117,1533,車王電,資誠聯合會計師事務所,楊明經,張志安,2010/04/29,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
118,118,1535,中宇,勤業眾信聯合會計師事務所,邱慧吟(勤業眾信代表?,江佳玲(勤業眾信代表?,2010/04/12,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
119,119,1536,和大工業,資誠聯合會計師事務所,蕭珍琪,張志安,2010/04/29,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
120,120,1537,廣隆光電,資誠聯合會計師事務所,張志安,楊明經,2010/04/29,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
121,121,1538,正峰新,安 侯 建 業 聯 合 會 計 師 事 務 所,寇惠植,吳秋華,2010/04/29,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
122,122,1539,巨庭機械,鼎 信 聯 合 會 計 師 事 務 所,林明壽,蕭溪明,2010/04/21,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
123,123,1540,喬福機械,資誠聯合會計師事務所,楊明經,洪淑華,2010/04/29,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
124,124,1541,錩泰,安 永 聯 合 會 計 師 事 務 所,嚴文筆,涂清淵,2010/04/19,"????????????????????""修正式無保留核閱報告--會計原則變動"""
125,125,1558,伸興,安永聯合會計師事務所,涂清淵,林鴻光,2010/04/19,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
126,126,1560,中砂,勤業眾信聯合會計師事務所,張清福,陳清祥,2010/04/19,"????????????????????""標準式無保留核閱報告 """
127,127,1582,信錦,勤業眾信聯合會計師事務所,李東峰,楊靜婷,2010/04/20,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
128,128,1583,程泰,敬 業 聯 合 會 計 師 事 務 所,王日春,黃勝義,2010/04/20,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
129,129,1603,華電,勤業眾信聯合會計師事務所,劉江抱,張瑞娜,2010/04/23,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
130,130,1604,聲寶,勤 業 眾 信 聯 合 會 計 師 事 務 所,龔  雙  雄,陳　慧　銘,2010/04/26,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
131,131,1605,華新,勤業眾信聯合會計師事務所,邱明玉,盧啟昌,2010/04/19,"????????????????????""標準式無保留核閱報告 """
132,132,1608,華榮,安侯建業聯合會計師事務所,楊博任,許振隆,2010/04/20,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
133,133,1609,大亞電線,群 智 聯 合 會 計 師 事 務 所,黃奕睿,呂松裕,2010/04/16,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
134,134,1611,中電,群信聯 合 會 計 師 事 務 所,謝文益,張誌銘,2010/04/19,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
135,135,1612,宏泰,安永聯合會計師事務所,佟韻玲,張志銘,2010/04/19,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
136,136,1613,台一,安侯建業聯合會計師事務所,曾國禓,簡蒂暖,2010/04/22,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
137,137,1614,三洋電,第一聯合會計師事務所,高佩,王戊昌,2010/04/12,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
138,138,1615,大山,安侯建業聯合會計師事務所,連淑凌,楊柳鋒,2010/04/23,"??(?????????)??(?????????)""保留(附加其他事項說明段)--欲強調某一事項、依被投資公司未經會計師查核報告認列投資損益"""
139,139,1616,億泰,安侯建業會計師事務所,魏忠華,陳振乾,2010/04/23,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
140,140,1617,榮星電線,安 侯 建 業 聯 合 會 計 師 事 務 所,方 惠 玲,陳 國 宗,2010/04/16,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
141,141,1618,合機公司,勤業眾信聯合會計師事務所,劉水恩,翁榮隨,2010/04/26,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
142,142,1701,中化,資誠聯合會計師事務所,林鈞堯,王照明,2010/04/28,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
143,143,1702,南僑化工,安侯建業聯合會計師事務所,黃柏淑,俞安恬,2010/04/21,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
144,144,1704,榮化,勤 業 眾 信 會 計 師 事 務 所,郭 文 吉,許 庭 禎,2010/04/26,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
145,145,1707,葡萄王,大中國際聯合會計師事務所,張榕枝,李聰明,2010/04/21,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
146,146,1708,東鹼,安 侯 建 業 聯 合 會 計 師 事 務 所,林秀玉,唐慈杰,2010/04/16,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
147,147,1709,和益化工,立本台灣聯合會計師事務所,柯俊榮,陶鴻文,2010/04/16,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
148,148,1710,東聯,勤業眾信聯合會計師事務所,戴信維,范有偉,2010/04/15,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
149,149,1711,永光化學,安侯建業聯合會計師事務所,林秀玉,唐慈杰,2010/04/19,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
150,150,1712,興農,勤 業 眾 信 聯 合 會 計 師 事 務 所,曾 棟 鋆,成 德 潤,2010/04/21,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
151,151,1713,國化,安永聯合會計師事務所,賴明陽,林麗凰,2010/04/20,"????????????????????""標準式無保留核閱報告 """
152,152,1714,和桐化學,資誠聯合會計師事務所,王照明,翁世榮,2010/04/29,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
153,153,1715,萬洲化學,資誠聯合會計師事務所,王輝賢,王照明,2010/04/27,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益、其他"""
154,154,1717,長興材料,資誠聯合會計師事務所,林億彰,王國華,2010/04/27,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
155,155,1718,中纖,勤業眾信聯合會計師事務所,徐文亞,王自軍,2010/04/26,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
156,156,1720,生達化學,資誠聯合會計師事務所,林姿妤,李明憲,2010/04/27,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
157,157,1721,三晃,勤業眾信聯合會計師事務所,吳麗冬會計師,成德潤會計師,2010/04/22,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
158,158,1722,台肥,勤業眾信聯合會計師事務所,王儀雯,范有偉,2010/04/27,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
159,159,1723,中碳,勤業眾信聯合會計師事務所,郭麗園,江佳玲,2010/04/12,"??????????????""保留式核閱報告--依被投資公司未經會計師查核報告認列投資損益"""
