,Unnamed: 0,公司代號,公司簡稱,簽證會計師事務所名稱,簽證會計師,簽證會計師.1,核閱或查核日期,核閱或查核報告類型
101,101,1506,正道,勤業眾信聯合會計師事務所,張清福,蔡振財,20130506,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
102,102,1507,永大機電,建昇財稅聯合會計師事務所,林昇平,陳光慧,20130509,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
103,103,1512,瑞利,勤業眾信聯合會計師事務所,郭麗園,陳珍麗,20130509,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
104,104,1513,中興電,鼎信聯合會計師事務所,林金鳳,張亞荃,20130513,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
105,105,1514,亞力電機,惠眾聯合會計師事務所,卓敏枝,項文婷,20130513,保留意見(附加其他事項說明段)-非重要子公司或採用權益法之投資未經會計師查核或核閱
106,106,1515,力山,安侯建業聯合會計師事務所,郭士華,張字信,20130509,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
107,107,1516,川飛,弘基聯合會計師事務所,周維憲,莊俊華,20130430,無保留意見
108,108,1517,利奇機械,勤業眾信聯合會計師事務所,吳麗冬,成德潤,20130508,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
109,109,1519,華城電機,勤業眾信聯合會計師事務所,張敬人,楊靜婷,20130510,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
110,110,1521,大億,勤業眾信聯合會計師事務所,李季珍,龔俊吉,20130510,無保留意見
111,111,1522,堤維西,安永聯合會計師事務所,胡子仁,黃世杰,20130513,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
112,112,1524,耿鼎企業,正風聯合會計師事務所,曾國富,丁鴻勛,20130509,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
113,113,1525,江申工業,勤業眾信聯合會計師事務所,許秀明,林淑婉,20130507,保留意見(附加其他事項說明段)-非重要子公司或採用權益法之投資未經會計師查核或核閱
114,114,1526,日馳,調和聯合會計師事務所,吳昆益,吳佳鴻,20130430,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
115,115,1527,鑽全,安侯建業聯合會計師事務所,陳君滿,郭士華,20130429,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
116,116,1528,恩德,安侯建業聯合會計師事務所,黃柏淑,林秀玉,20130508,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
117,117,1529,樂士,卓群聯合會計師事務所,韋月桂,邢國震,20130513,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
118,118,1530,亞崴機電,建智聯合會計師事務所,陳貴端,易昌運,20130508,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
119,119,1531,高林股,勤業眾信聯合會計師事務所,林安惠,張清福,20130514,無保留意見
120,120,1532,勤美,安侯建業聯合會計師事務所,簡蒂暖,曾國禓,20130514,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
121,121,1533,車王電,資誠聯合會計師事務所,楊明經,薛守宏,20130513,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
122,122,1535,中宇,勤業眾信聯合會計師事務所,江佳玲,郭麗園,20130508,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
123,123,1536,和大工業,資誠聯合會計師事務所,蕭珍琪,薛守宏,20130514,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
124,124,1537,廣隆光電,資誠聯合會計師事務所,楊明經,薛守宏,20130513,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
125,125,1538,正峰新,安侯建業聯合會計師事務所,寇惠植,陳蓓琪,20130506,修正式無保留意見-欲強調某一事項
126,126,1539,巨庭機械,鼎信聯合會計師事務所,林明壽,黃素絹,20130514,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
127,127,1540,喬福機械,資誠聯合會計師事務所,楊明經,李燕娜,20130513,無保留意見
128,128,1541,錩泰,安 永 聯 合 會 計 師 事 務 所,林 鴻 光,涂 清 淵,20130506,無保留意見
129,129,1558,伸興,安永聯合會計師事務所,嚴文筆,林鴻光,20130506,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
130,130,1560,中砂,勤業眾信聯合會計師事務所,蔡振財,林安惠,20130502,無保留意見
131,131,1582,信錦,勤業眾信聯合會計師事務所,張敬人,劉水恩,20130510,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
132,132,1583,程泰,國富浩華聯合會計師事務所,王日春,黃勝義,20130508,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
133,133,1589,永冠-KY,勤業眾信聯合會計師事務所,李東峰,郭政弘,20130506,無保留意見
134,134,1590,亞德客-KY,勤業眾信聯合會計師事務所,謝明忠,陳慧銘,20120430,無保留意見
135,135,1603,華電,勤業眾信聯合會計師事務所,陳照敏,劉江抱,20130510,無保留意見
136,136,1604,聲寶,勤業眾信聯合會計師事務所,龔雙雄,陳慧銘,20130514,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
137,137,1605,華新,勤業眾信聯合會計師事務所,邱明玉,洪國田,20130514,修正式無保留意見-採用其他會計師查核(核閱)報告且欲區分責任
138,138,1608,華榮,安侯建業聯合會計師事務所,許振隆,陳國宗,20130508,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
139,139,1609,大亞電線,群智聯合會計師事務所,黃奕睿,呂松裕,20130509,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
140,140,1611,中電,勤業眾信聯合會計師事務所,鄭旭然,陳麗琦,20130514,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
141,141,1612,宏泰,安永聯合會計師事務所,張志銘,傅文芳,19230509,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
142,142,1613,台一,安侯建業聯合會計師事務所,曾國禓,簡蒂暖,20130509,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
143,143,1614,三洋電,國富浩華聯合會計師事務所,高佩,王戊昌,20130508,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
144,144,1615,大山,安侯建業聯合會計師事務所,陳盈如,許淑敏,20130508,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
145,145,1616,億泰,安侯建業聯合會計師事務所,陳振乾,于紀隆,20130507,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
146,146,1617,榮星電線,安侯建業聯合會計師事務所,張嘉信,陳惠媛,20130509,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
147,147,1618,合機公司,勤業眾信聯合會計師事務所,劉水恩,楊清鎮,20130503,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
148,148,1626,艾美特-KY,安侯建業聯合會計師事務所,呂觀文,蔡松棋,20130430,無保留意見
149,149,1701,中化,資誠聯合會計師事務所,林鈞堯,王照明,20130514,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
150,150,1702,南僑化工,安侯建業聯合會計師事務所,黃柏淑,林秀玉,20130514,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
151,151,1704,榮化,勤業眾信聯合會計師事務所,郭文吉,劉建良,20130514,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
152,152,1707,葡萄王,大中國際聯合會計師事務所,許伯彥,溫明郁,20130506,修正式無保留意見-採用其他會計師查核(核閱)報告且欲區分責任
153,153,1708,東鹼,安侯建業聯合會計師事務所,黃柏淑,關春修,20130507,保留意見(附加其他事項說明段)-非重要子公司或採用權益法之投資未經會計師查核或核閱
154,154,1709,和益化工,立本台灣聯合會計師事務所,陳玉芳,陶鴻文,20130514,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
155,155,1710,東聯,勤業眾信聯合會計師事務所,戴信維,施景彬,20130515,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
156,156,1711,永光化學,安侯建業聯合會計師事務所,林秀玉,呂莉莉,20130514,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
157,157,1712,興農,勤業眾信會計師事務所,成德潤,蔣淑菁,20130508,保留意見(附加其他事項說明段)-非重要子公司或採用權益法之投資未經會計師查核或核閱
158,158,1713,國化,安永聯合會計師事務所,蕭 翠 慧,徐 榮 煌,20130514,無保留意見
159,159,1714,和桐化學,資誠聯合會計師事務所,王照明,翁世榮,20130515,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
160,160,1715,萬洲化學,資誠聯合會計師事務所,王輝賢,翁世榮,20130510,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
161,161,1717,長興材料,資誠聯合會計師事務所,張明輝,廖阿甚,20130503,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
162,162,1718,中纖,勤業眾信聯合會計師事務所,徐文亞,王自軍,20130510,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
163,163,1720,生達化學,資誠聯合會計師事務所,林姿妤,李明憲,20130503,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
164,164,1721,三晃,勤業眾信聯合會計師事務所,吳麗冬,成德潤,20130509,保留意見(附加其他事項說明段)-非重要子公司或採用權益法之投資未經會計師查核或核閱
165,165,1722,台肥,勤業眾信聯合會計師事務所,王儀雯,范有偉,20130430,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
166,166,1723,中碳,勤業眾信聯合會計師事務所,郭麗園,江佳玲,20130510,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
167,167,1724,台硝,資誠聯合會計師事務所,薛守宏,鄭雅慧,20130430,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
168,168,1725,元禎,勤業眾信聯合會計師事務所,張耿禧,虞成全,20130430,保留意見(附加其他事項說明段)-非重要子公司或採用權益法之投資未經會計師查核或核閱
169,169,1726,永記造漆,展立聯合會計師事務所,柯宗立,陳文達,20130502,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
170,170,1727,中華化學,大中國際聯合會計師事務所,許伯彥,徐靖賢,20130507,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
171,171,1729,必翔實業,勤業眾信聯合會計師事務所,邵志明,郭政弘,20130510,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
172,172,1730,花仙子,鼎信聯合會計師事務所,吳孟達,林金鳳,20130506,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
173,173,1731,美吾華,勤業眾信聯合會計師事務所,黃海悅,林谷同,20130508,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
174,174,1732,毛寶,資誠聯合會計師事務所,阮呂曼玉,吳郁隆,20130513,無保留意見
175,175,1733,五鼎,勤業眾信聯合會計師事務所,黃裕峰,黃鴻文,20130510,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
176,176,1734,杏輝藥品,鼎信聯合會計師事務所,張亞荃,林春枝,20130503,保留意見(附加其他事項說明段)-非重要子公司或採用權益法之投資未經會計師查核或核閱
177,177,1735,日勝化,勤業眾信聯合會計師事務所,蔣淑菁,洪國田,20130513,無保留意見
178,178,1736,喬山健康,安永聯合會計師事務所,黃世杰,涂清淵,20130507,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
179,179,1737,臺鹽,勤業眾信聯合會計師事務所,廖鴻儒,龔俊吉,20130425,無保留意見
180,180,1762,中化合成,資誠聯合會計師事務所,林鈞堯,王照明,20130513,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
181,181,1773,勝一化工,國富浩華聯合會計師事務所,李   青   霖,蔡   淑   滿,20130429,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
182,182,1786,科妍,安侯建業聯合會計師事務所,陳國宗,許振隆,20130510,無保留意見
183,183,1789,台灣神隆,資誠聯合會計師事務所,劉子猛,林姿妤,20130509,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
184,184,1802,台玻,安永聯合會計師事務所,王金來,梁益彰,20130506,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
185,185,1805,寶徠,安侯建業聯合會計師事務所,賴麗真,陳嘉修,20130514,無保留意見
186,186,1806,冠軍,安侯建業聯合會計師事務所,馬國柱,簡蒂暖,20130514,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
187,187,1808,潤隆,安侯建業聯合會計師事務所,簡蒂暖,張淑瑩,20130430,無保留意見
188,188,1809,中釉,勤業眾信聯合會計師事務所,蔡宏祥,楊清鎮,20130513,保留意見(附加其他事項說明段)-採用其他會計師查核(核閱)報告且欲區分責任、非重要子公司或採用權益法之投資未經會計師查核或核閱
189,189,1810,和成,安 侯 建 業 聯 合 會 計 師 事 務 所,許　淑　敏,楊　柳　鋒,20130513,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
190,190,1902,台紙,勤業眾信聯合會計師事務所,張清福,鄭欽宗,20130514,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
191,191,1903,士紙,惠眾聯合會計師事務所,洪佑伶,卓敏枝,20130513,無保留意見
192,192,1904,正隆,安侯建業聯合會計師事務所,魏興海,吳美萍,20130513,保留意見-非重要子公司或採用權益法之投資未經會計師查核或核閱
193,193,1905,華紙,勤業眾信聯合會計師事務所,林淑婉,郭政弘,20130506,保留意見(附加其他事項說明段)-採用其他會計師查核(核閱)報告且欲區分責任、前期由其他會計師查核、非重要子公司或採用權益法之投資未經會計師查核或核閱
194,194,1906,寶隆,立本台灣聯合會計師事務所,柯 俊 輝,王 慕 凡,20130515,無保留意見
