公司代號,公司名稱,利息淨收益,利息以外淨損益,呆帳費用,營業費用,繼續營業單位稅前合併淨利(淨損),所得稅(費用)利益,繼續營業單位稅後合併淨利(淨損),停業單位損益(稅後),非常損益(稅後),會計原則變動之累積影響數(稅後),合併總損益,合併總損益歸屬予_母公司股東,合併總損益歸屬予_少數股權,基本每股盈餘,稀釋每股盈餘
"2801","彰化銀行",15872318,9281643,1645871,13233310,10274780,-1804030,8470750,0,0,0,8470750,8470750,0,1.17,1.16
"2809","京城銀行",3649920,1859598,2316,1472293,4034909,-591013,3443896,0,0,0,3443896,3443896,0,3.28,2.90
"2812","台中銀行",5480061,1559615,248661,3466328,3324687,-546729,2777958,0,0,0,2777958,2777958,0,1.20,1.11
"2836","高銀",2103543,901840,579363,1996668,429352,-43150,386202,0,0,0,386202,386202,0,0.55,0.00
"2838","聯邦銀行",5638130,3056819,-647490,6247081,3095358,-470256,2625102,0,0,0,2625102,2613581,11521,1.41,1.29
"2845","遠東商銀",3978746,5661330,897341,5815039,2927696,-364323,2563373,0,0,0,2563373,2563373,0,1.15,1.14
"2847","大眾銀行",5181803,3877051,1067982,5960951,2029921,-317612,1712309,0,0,0,1712309,1731260,-18951,0.79,0.78
"2849","安泰銀行",3662382,5033529,620763,3578978,4496170,-419637,4076533,0,0,-179,4076354,4076354,0,2.43,2.25
