公司代號,公司名稱,營業收入,營業支出,繼續營業單位稅前淨利(淨損),所得稅費用(利益),停業單位損益,非常損益,會計原則變動之累積影響數,合併總損益,合併淨損益,少數股權損益,基本每股盈餘,稀釋每股盈餘
"1409","新纖",22069416,20457496,1611920,313626,0,0,0,1298294,1004385,293909,0.60,0.60
"1718","中纖",14823670,13392500,1431170,213002,0,0,0,1218168,656268,561900,0.57,0.00
"2514","龍邦國際",38197436,37932957,264479,-21034,0,0,0,285513,90065,195448,0.18,0.18
"2847","大眾銀行",7023038,5779065,1243973,202392,0,0,0,1041581,1022987,18594,0.47,0.46
"2905","三商",70722674,69322500,1400174,2405,0,0,0,1397769,1011411,386358,1.93,1.92
