公司代號,公司名稱,利息淨收益,利息以外淨損益,呆帳費用,營業費用,繼續營業單位稅前合併淨利(淨損),所得稅(費用)利益,繼續營業單位稅後合併淨利(淨損),停業單位損益(稅後),非常損益(稅後),會計原則變動之累積影響數(稅後),合併總損益,合併總損益歸屬予_母公司股東,合併總損益歸屬予_少數股權,基本每股盈餘,稀釋每股盈餘
"2801","彰化銀行",8811350,5058102,665219,6466558,6737675,-1090227,5647448,0,0,0,5647448,5647448,0,0.83,0.83
"2809","京城銀行",1647807,570920,-91065,717133,1592659,-301904,1290755,0,0,0,1290755,1290755,0,1.23,1.09
"2812","台中銀行",2394696,222905,53407,1620137,944057,-239165,704892,0,0,0,704892,704892,0,0.40,0.39
"2836","高銀",990074,146428,874060,879313,-616871,3014,-613857,0,0,0,-613857,-613857,0,-1.17,0.00
"2838","聯邦銀行",3295246,360570,-278166,2735079,1198903,-290670,908233,0,0,0,908233,906402,1831,0.50,0.47
"2845","遠東商銀",1938628,1843354,-462874,2561532,1683324,-148841,1534483,0,0,0,1534483,1534483,0,0.76,0.76
"2849","安泰銀行",1635913,1483156,9329,1713456,1396284,-190302,1205982,0,0,0,1205982,1205982,0,0.72,0.70
