公司代號,公司名稱,營業收入,營業成本,營業毛利(毛損),營業費用,營業淨利(淨損),營業外收入及利益,營業外費用及損失,繼續營業單位稅前淨利(淨損),所得稅費用(利益),繼續營業單位淨利(淨損),停業單位損益,非常損益,會計原則變動累積影響數,合併總損益,合併淨損益,共同控制下前手權益損益,少數股權損益,基本每股盈餘
"1101","台泥",47971449,40265869,7705580,1761927,5943653,677565,1266804,5354414,644980,4709434,0,0,0,4709434,2837139,0,1872295,0.86
"1102","亞泥",24245840,21183862,3061978,1525502,1536476,4041529,1548800,4029205,206863,3822342,0,0,0,3822342,3725781,0,96561,1.25
"1103","嘉泥",2012498,1827003,185495,266819,-81324,184013,292527,-189838,-25410,-164428,0,0,0,-164428,-166464,0,2036,-0.28
"1104","環球水泥",2027033,1873044,153989,237790,-83801,585308,23731,477776,16352,461424,-43990,0,0,417434,409711,0,7723,0.68
"1108","幸福水泥",1656701,1563438,93263,153393,-60130,31153,59929,-88906,-2991,-85915,0,0,0,-85915,-88717,0,2802,-0.22
"1109","信大水泥",903731,797519,106212,105559,653,78265,52778,26140,17151,8989,0,0,0,8989,1631,0,7358,0.00
"1110","東泥",713799,635303,78496,28778,49718,5135,14151,40702,1557,39145,0,0,0,39145,39103,0,42,0.07
"1201","味全公司",11305682,7223358,4082324,3631031,451293,88904,101327,438870,90966,347904,0,0,0,347904,356266,0,-8362,0.70
"1203","味王公司",2984070,2328166,655904,398065,257839,37978,86364,209453,89281,120172,0,0,0,120172,38293,0,81879,0.18
"1210","大成長城",34786088,31799254,2986834,2601158,385676,284949,186337,484288,-9836,494124,0,0,0,494124,376001,0,118123,0.82
"1213","大飲",309759,272001,37758,36166,1592,2658,20768,-16518,1933,-18451,0,0,0,-18451,-18451,0,0,-0.36
"1215","卜蜂企業",7653669,6973430,680239,506339,173900,59830,11916,221814,62304,159510,0,0,0,159510,154801,0,4709,0.67
"1216","統一",161085298,111574518,49510780,39856639,9654141,3850880,1660824,11844197,2050825,9793372,0,0,0,9793372,6215865,0,3577507,1.45
"1217","愛之味",2331849,1452251,879598,798745,80853,115837,59494,137196,75349,61847,0,0,0,61847,45617,0,16230,0.10
"1218","泰山企業",4357672,3625659,732013,792258,-60124,161675,38732,62819,590,62229,0,0,0,62229,60660,0,1569,0.19
"1219","福壽實業",4337932,3992416,345516,265615,80624,37291,16187,101728,34113,67615,0,0,0,67615,68003,0,-388,0.25
"1220","台榮",1479160,1357243,121917,96501,25416,15181,12281,28316,11767,16549,0,0,0,16549,18310,0,-1761,0.10
"1225","福懋油",5903987,5574650,329337,238369,90762,24834,36520,79076,18859,60217,0,0,0,60217,57184,0,3033,0.35
"1227","佳格",8217263,4796153,3421110,1999246,1421864,25583,70557,1376890,255448,1121442,0,0,0,1121442,1094359,0,27083,2.97
"1229","聯華實業",2682000,2488879,193121,250525,-57404,913929,125043,731482,79343,652139,0,0,0,652139,760179,0,-108040,0.93
"1231","聯華食品",2054016,1476458,577558,446782,130776,24870,9738,145908,31771,114137,0,0,0,114137,115119,0,-982,1.00
"1232","大統益",7833841,7275260,558581,220244,338337,61712,1839,398210,77444,320766,0,0,0,320766,319935,0,831,2.00
"1233","天仁",931710,382064,549646,433242,116404,29855,805,145454,21001,124453,0,0,0,124453,124242,0,211,1.37
"1234","黑松",2502934,1757295,745639,777464,-31825,282167,72308,178034,55302,122732,0,0,0,122732,122732,0,0,0.23
"1235","興泰",217302,191765,25537,21521,4016,7868,6156,5728,1700,4028,0,0,0,4028,4269,0,-241,0.08
"1236","宏亞食品",947721,663191,284530,220705,63825,9227,1271,71781,12854,58927,0,0,0,58927,58927,0,0,0.64
"1301","台塑",110539228,92517776,18021452,4620166,13401286,10117751,763946,22755091,2770163,19984928,0,0,0,19984928,19984928,0,0,3.27
"1303","南亞塑膠",167515712,139307409,28208303,8893637,19326137,7559767,1273754,25612150,4524780,21087370,0,0,0,21087370,20478708,0,608662,2.61
"1304","台聚",27684782,23884509,3800273,1517864,2282409,162999,324123,2121285,492757,1628528,0,0,0,1628528,1019935,0,608593,1.41
"1305","華夏",6234850,5700134,534716,481892,52824,37872,46884,43812,24764,19048,0,0,0,19048,15493,0,3555,0.04
"1307","三芳化工",4393487,3180544,1212943,648106,564837,31311,14303,581845,49735,532110,0,0,0,532110,532110,0,0,1.79
"1308","亞聚",3154624,2388885,765739,116583,649156,89224,42076,696304,144585,551719,0,0,0,551719,551719,0,0,2.11
"1309","台達化工",8536148,8077157,458991,318672,140319,47139,66862,120596,18166,102430,0,0,0,102430,102430,0,0,0.37
"1310","台苯",9555550,9637006,-81456,240049,-321505,902095,365885,214705,101686,113019,0,0,0,113019,69825,0,43194,0.12
"1312","國喬石化",17022030,15402251,1619779,677998,941781,76885,126528,892138,82114,810024,0,0,0,810024,690365,0,119659,0.76
"1313","聯成",17263019,15127264,2135755,550467,1585288,273646,111520,1747414,356157,1391257,0,0,0,1391257,1391930,0,-673,1.40
"1314","中石化",19854556,16664958,3189598,665584,2524004,899026,434789,2988241,299089,2689152,0,0,0,2689152,2690274,0,-1122,1.50
"1315","達新工業",1514730,1222784,291946,305039,-13093,184154,119306,51755,25925,25830,0,0,0,25830,25785,0,45,0.12
"1316","上曜",348771,334239,14532,54883,-40351,26304,12194,-26241,741,-26982,0,0,0,-26982,-19610,0,-7372,-0.30
"1319","東陽",11705366,8785796,2919570,1584178,1337458,209356,161812,1385002,305090,1079912,0,0,0,1079912,796497,0,283415,1.77
"1321","大洋",3081948,2908719,173229,205152,-31923,25994,62286,-68215,13502,-81717,0,0,0,-81717,-81717,0,0,-0.37
"1323","永裕",1199117,899164,299953,178622,121331,10796,12742,119385,15520,103865,0,0,0,103865,92310,0,11555,1.18
"1324","地球工業",663041,529615,133426,98014,35412,1534,759,36187,9957,26230,0,0,0,26230,26230,0,0,0.35
"1325","恒大",567890,451290,116600,41091,75509,4649,1145,79013,16380,62633,0,0,0,62633,63066,0,-433,0.69
"1326","台化",188752617,162848014,25904603,5969094,19935509,7463132,1241592,26157049,1825343,24331706,0,0,0,24331706,22435091,0,1896615,3.95
"1338","F-廣華",1642513,1096709,545804,186407,359397,22352,35327,346422,77767,268655,0,0,0,268655,268690,0,-35,4.04
"1402","遠東新",93593222,72053960,21539262,12060696,9478843,1611741,1111260,9979324,1404943,8574381,0,0,0,8574381,5259766,0,3314615,1.13
"1410","南染",313493,231788,81705,36904,44801,2045,8191,38655,3479,35176,0,0,0,35176,30651,0,4525,0.34
"1413","宏洲纖維",2024564,1934297,90267,54049,36218,3786,12167,27837,23863,3974,0,0,0,3974,4439,0,-465,0.03
"1416","廣豐",338138,285205,52933,102204,-49271,205130,42030,113829,0,113829,0,0,0,113829,113823,0,6,0.22
