公司代號,公司名稱,利息淨收益,利息以外淨損益,呆帳費用,營業費用,繼續營業單位稅前合併淨利(淨損),所得稅(費用)利益,繼續營業單位稅後合併淨利(淨損),停業單位損益(稅後),非常損益(稅後),會計原則變動之累積影響數(稅後),合併總損益,合併總損益歸屬予_母公司股東,合併總損益歸屬予_少數股權,基本每股盈餘,稀釋每股盈餘
"2801","彰化銀行",6464238,6225046,1877919,6010902,4800463,-2298337,2502126,0,0,0,2502126,2502126,0,0.40,0.00
"2809","京城銀行",1437984,367781,162362,765430,877973,-72662,805311,0,0,0,805311,805311,0,0.77,0.00
"2812","台中銀行",2175827,401789,628112,1364907,584597,-381942,202655,0,0,0,202655,202655,0,0.15,0.00
"2836","高銀",847787,331424,119565,920158,139488,-30016,109472,0,0,0,109472,109472,0,0.21,0.00
"2838","聯邦銀行",3391221,536221,480967,2569552,876923,-258041,618882,0,0,0,618882,673204,-54322,0.49,0.41
"2845","遠東商銀",2032872,1721952,-376821,2409452,1722193,-502985,1219208,0,0,0,1219208,1219208,0,0.63,0.63
"2849","安泰銀行",1452609,870191,14038,1270571,1038191,-955983,82208,0,0,0,82208,82208,0,0.05,0.00
