年季,公司代號,公司名稱,流動資產,基金與投資,固定資產,無形資產,其他資產,資產總計,流動負債,長期負債,各項準備,其他負債,負債總計,股本,資本公積,保留盈餘,股東權益其他調整項目合計,庫藏股票(自98年第4季起併入「其他項目」表達),股東權益總計,共同控制下前手權益,合併前非屬共同控制股權,每股淨值(元),預收股款（股東權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數(單位:股)
95/04,1232,大統益,          1796117,            476339,          1383097,              1495,             22936,          3679984,          1144547,            120000,                  0,             10603,          1275150,          1599749,             23784,            785662,             -4361,                  0,          2404834,                  0,                  0,         15.03,                  0,                  0
95/04,1233,天仁,            624499,             71236,            940787,             27781,             97234,          1761537,            445096,                  0,                  0,            172567,            617663,            879533,             37709,            268833,            -18032,            -24169,          1143874,                  0,                  0,         13.36,                  0,          2337207
95/04,1234,黑松,          1144680,          6699725,          2384120,             96132,            166530,         10491187,            331777,                  0,            469498,            436658,          1237933,          5358281,            184601,          1723463,          1986909,                  0,          9253254,                  0,                  0,         17.27,                  0,                  0
95/04,1235,興泰,            561704,            141751,            141471,                  0,             71156,            916082,            192488,                  0,             60144,             22272,            274904,            409908,             48169,             99105,             95580,            -11584,            641178,                  0,                  0,         16.26,                  0,          1555604
95/04,1236,宏亞食品,            616881,            202777,            803715,             11426,            118057,          1752856,            562137,                  0,                  0,            162535,            724672,            811726,             33396,            179905,              3157,                  0,          1028184,                  0,                  0,         12.67,                  0,                  0
95/04,1301,台塑,         94891806,        110406983,         73474889,          2299617,          3755600,        284828895,         35061078,         51199447,                  0,          6021701,         92282226,         57204716,         11840850,         87210864,         36290239,                  0,        192546669,                  0,                  0,         33.66,                  0,                  0
95/04,1303,南亞塑膠,         92942336,        197518595,         78461479,          2586616,          2937230,        374446256,         52580081,         58734375,                  0,         15166098,        126480554,         76235909,         24548943,        122870181,         24312614,             -1945,        247965702,                  0,                  0,         32.53,                  0,            177899
95/04,1304,台聚,          6123380,          7024067,          1132521,            117538,            339512,         14737018,          1060818,          2040000,             43580,            723052,          3867450,          7714032,            269364,          2186128,            817342,           -117298,         10869568,                  0,                  0,         14.89,                  0,         41503928
95/04,1305,華夏,          4279736,          1997500,          2664450,            160721,            214768,          9317175,          1062307,          2000000,            496836,            985972,          4545115,          4248035,              9673,             63646,            450706,                  0,          4772060,                  0,                  0,         11.23,                  0,                  0
95/04,,,,,,,,,,,,,,,,,,,,,,,,
95/04,1307,三芳化工,          1949294,          2433453,          1481305,                  0,            258640,          6122692,          1023258,          1066377,             37782,            290051,          2417468,          2504083,            137866,          1038851,             24424,                  0,          3705224,                  0,                  0,         14.80,                  0,                  0
95/04,1308,亞聚,          2038579,          2440749,            532654,             20538,            613821,          5646341,            415906,                  0,             21469,            258273,            695648,          2609316,             26295,          1464052,            851030,                  0,          4950693,                  0,                  0,         18.97,                  0,                  0
95/04,1309,台達化工,          4425090,          1331440,          1470672,             15532,            458418,          7701152,          1728296,          1360000,            143860,            392882,          3625038,          2705005,            335462,            753794,            281853,                  0,          4076114,                  0,                  0,         15.07,                  0,                  0
95/04,1310,台苯,          3556469,          3769156,          1116835,             10499,            269003,          8721962,          2325679,            250000,                  0,            473105,          3048784,          5665293,            179097,            661272,           -832484,                  0,          5673178,                  0,                  0,         11.77,                  0,         84514367
95/04,1312,國喬石化,          3216224,          6532789,          4587352,             87068,            202741,         14626174,          2523897,          3350000,            979556,            204412,          7057865,          6598242,            311703,            763220,            -45015,            -59841,          7568309,                  0,                  0,         11.64,                  0,          9846848
95/04,1313,聯成,          3061193,         12434486,          1733513,                  0,            101846,         17331038,          1267497,          2526245,             99828,          1136282,          5029852,          7551917,            378598,          3250032,          1318002,           -197363,         12301186,                  0,                  0,         16.71,          1640750,         19312000
95/04,1314,中石化,          8550380,          8799201,         20298182,                  0,          7580197,         45227960,          3220738,         16908868,          3879988,            804855,         24814449,         16899995,             55744,          2978032,            479740,                  0,         20413511,                  0,                  0,         12.08,                  0,                  0
95/04,1315,達新工業,          3342096,            975512,          1083616,             19980,          1111294,          6532498,            692908,            100000,            240828,            260015,          1293751,          2295000,             25176,            993074,          1981412,            -55915,          5238747,                  0,                  0,         23.64,                  0,          7930000
95/04,1316,上曜,            134319,            500385,            150476,                  0,            244416,          1029596,            179835,                  0,                  0,             40394,            220229,            701661,            105303,             -5221,              7624,                  0,            809367,                  0,                  0,         11.54,                  0,                  0
95/04,1319,東陽,          2806891,          4335424,          4439461,             48113,            571763,         12201652,          2616028,          1512011,                  0,            561277,          4689316,          4135413,          1418529,          1942110,            217629,           -201345,          7512336,                  0,                  0,         18.77,                  0,         13270747
95/04,1321,大洋,          1581338,          1411647,            691373,             71336,            660155,          4415849,            863079,                  0,                  0,            406170,          1269249,          2272282,            101384,            772897,             36226,            -36189,          3146600,                  0,                  0,         14.26,                  0,          6542716
95/04,1323,永裕,            598009,            424742,            672501,              1853,             29937,          1727042,            339976,            380663,              8767,             31153,            760559,            750918,             48246,            136855,             34350,             -3886,            966483,                  0,                  0,         12.98,                  0,            628381
95/04,1324,地球工業,            626847,            268829,            312404,              1330,             27342,          1236752,            320883,                  0,                  0,             22103,            342986,            751219,                  0,            129435,             13112,                  0,            893766,                  0,                  0,         11.90,                  0,                  0
95/04,1325,恒大,            510499,            118545,            684251,                  0,             52878,          1366173,            102948,                  0,             44912,             36766,            184626,            891110,                766,            231794,             57877,                  0,          1181547,                  0,                  0,         13.26,                  0,                  0
95/04,1326,台化,         85321262,        111593822,         94699031,            391711,          6433339,        298439165,         43612486,         44782959,                  0,          6016164,         94411609,         55247302,          9564036,         96787885,         42428333,                  0,        204027556,                  0,                  0,         36.93,                  0,                  0
95/04,,,,,,,,,,,,,,,,,,,,,,,,
95/04,1402,遠東新,         15045678,         95493702,         15352170,            399857,          1478580,        127769987,         12062673,         30568999,          1018899,          1868541,         45519112,         43498513,          7820117,         19475624,         11456621,                  0,         82250875,                  0,                  0,         18.91,                  0,                  0
95/04,1409,新纖,          8067877,         16484240,          9233045,                  0,          1133517,         34918679,          5863373,          8885383,            602738,          1995478,         17346972,         13253409,            128610,            645354,          3544334,                  0,         17571707,                  0,                  0,         13.26,                  0,                  0
95/04,1410,南染,            365974,            148483,            806917,              2850,             84301,          1408525,             68028,                  0,            145775,             67442,            281245,            900000,             21784,             38517,            166979,                  0,          1127280,                  0,                  0,         12.53,                  0,                  0
95/04,1413,宏洲纖維,          1392893,             43188,          2178098,                  0,             92449,          3706628,          1566130,             20000,            145598,            154049,          1885777,          2836457,                  0,         -1432087,            431521,            -15040,          1820851,                  0,                  0,          6.50,                  0,          3496585
95/04,1414,東和,          1203767,            175296,          2854038,             51592,            810658,          5095351,          2473020,            299605,            522554,            266253,          3561432,          2200000,              3914,           -889243,            219248,                  0,          1533919,                  0,                  0,          6.97,                  0,                  0
95/04,1416,廣豐,            567833,          4697679,          1391570,             10420,            145633,          6813135,            914888,          1094416,                  0,             46842,          2056146,          5497834,            940961,         -1769011,            210059,           -122854,          4756989,                  0,                  0,         10.17,                  0,         81974273
95/04,1417,嘉裕,          1430847,          2407749,          1037231,             32621,            328780,          5237228,            932026,                  0,            103078,             74227,          1109331,          3798837,             19571,           -334057,            643546,                  0,          4127897,                  0,                  0,         10.87,                  0,                  0
95/04,1418,東華,          1124374,            251916,          1697009,             44651,            400978,          3518928,          1221749,                  0,            322483,            194917,          1739149,          2638553,              5774,           -998963,            203948,            -69533,          1779779,                  0,                  0,          7.35,                  0,         21866000
95/04,1419,新紡,            634746,          2976749,          2903465,              3377,             93635,          6611972,          1307252,                  0,            516917,             58251,          1882420,          2976600,              2934,            668124,          1237760,           -155866,          4729552,                  0,                  0,         16.56,                  0,         12031450
95/04,1423,利華羊毛,          1337744,            475791,            965700,                  0,             35301,          2814536,             74772,              1144,            193097,            104560,            373573,          1793000,            107556,             19556,            522194,             -1343,          2440963,                  0,                  0,         13.63,                  0,            240000
95/04,1432,大魯閣,          1037097,          1003237,              4523,                  0,            517569,          2562426,          1962006,                  0,            266563,             82992,          2311561,            538703,            569380,           -852156,            106840,           -111902,            250865,                  0,                  0,          5.00,                  0,          3734716
95/04,1434,福懋興業,         11809722,         43541365,          8114578,             76309,          1574527,         65116501,          4764195,         10680404,                  0,            731426,         16176025,         16846646,             97628,          8340071,         23682619,            -26488,         48940476,                  0,                  0,         29.10,                  0,          3043228
95/04,1435,中福國際,            283252,            382439,            528694,                  0,             26141,          1220526,            101542,                  0,            133122,            404941,            639605,          1397801,              6253,           -679309,            150322,           -294146,            580921,                  0,                  0,          5.20,                  0,         28135770
95/04,1436,華友聯,          2871803,            341558,              1660,             12366,            611443,          3838830,            121588,                  0,                  0,             28663,            150251,          3070000,            483997,            265136,            -84093,            -46461,          3688579,                  0,                  0,         12.54,                  0,         12776807
95/04,1437,勤益投控,          1210522,          2221549,            676761,             45939,            628139,          4782910,            604793,            903980,                  0,             70669,          1579442,          1979236,            346285,            -42160,            920500,               -393,          3203468,                  0,                  0,         16.19,                  0,             69721
95/04,,,,,,,,,,,,,,,,,,,,,,,,
95/04,1438,裕豐,            178611,             22756,            188109,                  0,            553867,            943343,            540148,                  0,            221480,              2178,            763806,          1024115,            108535,         -1100460,            147347,                  0,            179537,                  0,                  0,          1.75,                  0,                  0
95/04,1439,中和羊毛,            322261,            668027,            673750,                  0,             11143,          1675181,             25132,                  0,            319442,             19215,            363789,            920000,              8686,            -19008,            401714,                  0,          1311392,                  0,                  0,         14.25,                  0,                  0
95/04,1440,南紡,          3601419,          8432325,         11524523,             75471,          4408593,         28042331,          1219951,                  0,          3376391,          1323902,          5920244,         14935240,             76887,          2929188,          4180772,                  0,         22122087,                  0,                  0,         14.81,                  0,                  0
95/04,1441,大東紡織,            904933,            417641,            779767,                  0,             43270,          2145611,            966782,            170465,            161013,            144258,          1442518,          1079004,                  0,           -449614,             76847,             -3144,            703093,                  0,                  0,          6.60,                  0,          1377640
95/04,1442,名軒,          1816041,            391578,            112480,              5655,              8508,          2334262,            870951,             77327,                  0,             11134,            959412,          1428084,             27031,            -80436,                171,                  0,          1374850,                  0,                  0,          9.63,                  0,                  0
95/04,1443,立益紡織,          1084932,            603290,          2344073,                  0,            417291,          4449586,          1399259,            117333,            227040,            231826,          1975458,          3010900,            311920,         -1003242,            198582,            -44032,          2474128,                  0,                  0,          8.99,                  0,         26024151
95/04,1444,力麗,          5347708,          2766645,          4208760,                  0,            437533,         12760646,          4110966,          1258098,              5132,            151244,          5525440,          7314000,          2062515,         -1353850,           -289194,           -498265,          7235206,                  0,                  0,         10.89,                  0,         67136813
95/04,1445,大宇紡織,          1232994,            185835,          1091803,              5945,             11963,          2528540,            320934,            241462,             84969,             72460,            719825,          1795510,             21729,            107188,            -23973,            -91739,          1808715,                  0,                  0,         11.11,                  0,         16711632
95/04,1446,宏和,            534300,            766296,            894366,                  0,          1001250,          3196212,            996248,            403441,                  0,             17128,          1416817,          2238702,            297239,           -844315,             87769,                  0,          1779395,                  0,                  0,          7.95,                  0,                  0
95/04,1447,力鵬,          5257018,          1974071,          6505253,                  0,            362280,         14098622,          4193477,          2085228,                  0,            155133,          6433838,          5706875,          2066089,          1314411,         -1422591,                  0,          7664784,                  0,                  0,         13.43,                  0,                  0
95/04,1449,佳和實業,          2503284,          1350826,          1769512,             67004,            453661,          6144287,          1102870,          1692000,            379116,            338565,          3512551,          4159869,            483165,         -1355780,           -341371,           -314147,          2631736,                  0,                  0,          8.60,                  0,        110105084
95/04,1451,年興紡織,          4686842,         10399224,          1022076,             28169,            120398,         16256709,          3154312,            300103,                  0,            613933,          4068348,          5983691,            377195,          4547028,          1280447,                  0,         12188361,                  0,                  0,         20.37,                  0,                  0
95/04,1452,宏益,          1064887,            501817,            530590,                  0,             54203,          2151497,            250476,                  0,             42579,              6625,            299680,          1370390,            130566,            334136,             16725,                  0,          1851817,                  0,                  0,         13.51,                  0,                  0
95/04,1453,大將,            516838,            131932,            262052,                  0,              9992,            920814,            567089,                  0,             54850,             58773,            680712,            353394,                  0,           -172393,             65053,             -5952,            240102,                  0,                  0,          6.84,                  0,            211120
95/04,1454,台富,          1064549,            236541,            972731,                  0,             44434,          2318255,            600870,             80000,                  0,             70401,            751271,          1461397,            124771,            -34939,             67406,            -51651,          1566984,                  0,                  0,         11.65,                  0,         11625160
95/04,,,,,,,,,,,,,,,,,,,,,,,,
95/04,1455,集盛,          4569411,            182622,          5500313,              6405,            602846,         10861597,          4002174,            998768,                365,             85985,          5087292,          4720904,            385916,            642617,             24868,                  0,          5774305,                  0,                  0,         12.23,                  0,                  0
95/04,1456,怡華,          1871572,            934912,          2567730,                  0,             56666,          5430880,          2457944,          1015214,            442402,            296096,          4211656,          2236560,                  9,           -631539,           -363696,            -22110,          1219224,                  0,                  0,          5.99,                  0,         20012102
95/04,1457,宜進,          1465732,          1264648,          1709785,                  0,          1188906,          5629071,          2184978,            544556,              3944,             46238,          2779716,          3653200,            369183,         -1104966,             49247,           -117309,          2849355,                  0,                  0,          8.69,                  0,         37528760
95/04,1459,聯發紡織,          1512672,          1218124,          3208742,                  0,            352090,          6291628,          1324785,          1200446,                  0,             18885,          2544116,          3596570,            526425,            346160,           -280852,           -440791,          3747512,                  0,                  0,         12.50,                  0,         59970085
95/04,1460,宏遠,          3436484,          1782477,          2361161,              4846,            112924,          7697892,          1542167,            810898,                  0,            161130,          2514195,          4904161,            236457,            366064,            -93556,           -229429,          5183697,                  0,                  0,         11.35,                  0,         33706585
95/04,1463,強盛染整,            547769,          1029545,            567925,                  0,             13922,          2159161,            125491,                  0,             50877,             46010,            222378,          1937897,            128620,             37911,            -20243,           -147402,          1936783,                  0,                  0,         11.97,                  0,         31968911
95/04,1464,得力實業,            640932,            987232,            910897,                  0,             24890,          2563951,            477895,             30000,                  0,            153881,            661776,          1755960,            163606,            -30812,             37533,            -24112,          1902175,                  0,                  0,         11.19,                  0,          5673000
95/04,1465,偉全實業,            679110,            481831,            559858,              3645,             11686,          1736130,            169310,                  0,                  0,             38111,            207421,            863394,            353488,            311327,                500,                  0,          1528709,                  0,                  0,         17.71,                  0,                  0
95/04,1466,聚隆,            871963,                  0,            848170,                  0,            273196,          1993329,          1005059,            399338,                  0,             31249,          1435646,            715978,                  0,           -157642,                  0,               -653,            557683,                  0,                  0,          7.80,                  0,             87958
95/04,1467,南緯實業,          1230777,          1682806,            735011,             20608,            162789,          3831991,            930311,            736690,             68902,             71023,          1806926,          1560249,             66919,            383790,             14107,                  0,          2025065,                  0,                  0,         12.98,                  0,                  0
95/04,1468,昶和纖維,          1116479,            650570,          1129999,                  0,             43075,          2940123,            714224,            256000,             39548,              5675,          1015447,          1604053,             34870,            139817,            145936,                  0,          1924676,                  0,                  0,         12.00,                  0,                  0
95/04,1469,理隆纖維,            699766,            108882,          1315833,              1773,             48428,          2174682,            503219,                  0,                  0,             10233,            513452,          1246000,            455920,            -31454,             -9236,                  0,          1661230,                  0,                  0,         13.33,                  0,                  0
95/04,1470,大統染,            332068,            108177,            345689,                  0,             35019,            820953,             73661,                  0,                  0,             24429,             98090,            857670,              6985,           -123920,                  0,            -17872,            722863,                  0,                  0,          8.67,                  0,          2429741
95/04,1471,首利,          2410547,            549028,            307928,                  0,             12536,          3280039,          1646317,                  0,                  0,              7049,          1653366,          1425967,            152625,             21068,             27013,                  0,          1626673,                  0,                  0,         11.41,                  0,                  0
95/04,1472,三洋紡,            331770,            299742,            555408,                  0,             24102,          1211022,             92837,                  0,                  0,              8733,            101570,            875000,            348421,            -98642,             29914,            -45241,          1109452,                  0,                  0,         13.68,                  0,          6414830
95/04,,,,,,,,,,,,,,,,,,,,,,,,
95/04,1473,台南企業,          2080124,          2829013,            546387,             11415,             87867,          5554806,          1065885,            777674,             37967,            145895,          2027421,          1287775,            523970,          1661857,             53783,                  0,          3527385,                  0,                  0,         27.39,                  0,                  0
95/04,1474,弘裕,          1746786,            297524,            703496,              2180,             76779,          2826765,            920013,            191134,             53478,             11583,          1176208,          1325715,                103,            270219,             54520,                  0,          1650557,                  0,                  0,         12.45,                  0,                  0
95/04,1475,本盟光電,            391467,            108567,            329971,                  0,            325360,          1155365,            659253,              7517,                  0,                  0,            666770,            957197,            355000,           -829555,              5953,                  0,            488595,                  0,                  0,          5.10,                  0,                  0
95/04,1476,儒鴻,          1750900,            858270,            794125,                  0,            163107,          3566402,          1091842,            200000,                  0,             82929,          1374771,          1433890,            138061,            624213,             -4533,                  0,          2191631,                  0,                  0,         15.28,                  0,                  0
95/04,1477,聚陽實業,          4202339,            797167,             47376,              1928,             45412,          5094222,          2272001,                  0,                  0,              4671,          2276672,          1315547,            402178,          1117634,            -17809,                  0,          2817550,                  0,                  0,         21.42,                  0,                  0
95/04,1503,士電,          7111398,          7631215,          4534987,             92678,            122021,         19492299,          6534049,            501643,            240768,          1071314,          8347774,          5209722,          2518389,          2632149,            784265,                  0,         11144525,                  0,                  0,         21.39,                  0,                  0
95/04,1504,東元電機,         14739872,         36481495,          3810566,            332686,          3047288,         58411907,         11131745,          8467387,            106179,          1472335,         21177646,         19105779,          5830506,          5793777,          7403111,           -898912,         37234261,                  0,                  0,         20.27,                  0,         73790063
95/04,1506,正道,            670763,            828426,            493840,             17305,            432728,          2443062,            981659,             31110,             87423,            260357,          1360549,          1022516,             88346,           -153161,            124812,                  0,          1082513,                  0,                  0,         10.59,                  0,                  0
95/04,1507,永大機電,          3811217,          4406893,          1471013,            105960,            888861,         10683944,          1724058,            384100,              2702,            579024,          2689884,          4108200,            223066,          3761747,            -72402,            -26551,          7994060,                  0,                  0,         19.56,                  0,          2129800
95/04,1512,瑞利,          1942631,            493486,          2304089,              7566,            126965,          4874737,          1341308,          1048923,            132382,            148077,          2670690,          1765073,             54803,            153102,            231069,                  0,          2204047,                  0,                  0,         12.49,                  0,                  0
95/04,1513,中興電,          7129325,          2833355,          3259668,             89764,            570116,         13882228,          5206623,            838277,            286075,            566673,          6897648,          4800000,            240335,          1253965,          1042054,           -351774,          6984580,                  0,                  0,         16.17,                  0,         48152884
95/04,1514,亞力電機,          2337163,            493489,          1028990,             33823,            173788,          4067253,          1257777,             67600,            164401,            110479,          1600257,          2010670,            168562,            129460,            246217,            -87913,          2466996,                  0,                  0,         13.03,                  0,         11797760
95/04,1515,力山,          3433729,          1206766,          1461714,             34717,            410906,          6547832,          3463728,            232329,             31782,            232975,          3960814,          2522103,            234841,            118360,              5606,           -293892,          2587018,                  0,                  0,         11.38,                  0,         24917408
