年季,公司代號,公司名稱,現金及約當現金,存放央行及拆借銀行同業,公平價變動列入損益之金融資產-淨額,備供出售金融資產-淨額,附賣回票券及債券投資,應收款項-淨額,貼現及放款-淨額,持有至到期日金融資產-淨額,採權益法之股權投資-淨額,固定資產-淨額,無形資產,其他金融資產-淨額,其他資產,央行及銀行同業存款,應付款項,存款及匯款,應付商業本票-淨額,公平價值變動列入損益之金融負債,附買回票券及債券負債,央行及同業融資,特別股負債,其他負債,股本,資本公積,保留盈餘,股東權益其他項目,資產總計,負債總計,股東權益總計,預收股款（股東權益項下）之約當發行股數（單位：股）,母公司暨子公司持有之母公司庫藏股股數（單位：股）,每股淨值(元)
98/01,2801,彰化銀行,         16563075,        116867055,         21849426,         29620962,            349768,          9883601,        956202065,        196126180,            135527,         24584566,             53698,         21512304,         19507840,        115156690,         17702013,      1151311713,                  0,            712916,         17451240,         18519451,                  0,         11059388,         62094756,                  0,         12100735,          7147165,      1413256067,      1331913411,         81342656,                  0,                  0,         13.10
98/01,2809,京城銀行,          5706586,         24167472,            980792,          8255156,                  0,            600951,         98760272,          5169924,             14888,          3320672,            117298,          4828785,          1187228,            864857,            774322,        136216921,                  0,              7782,            700000,          2127465,                  0,          1387188,         10512343,            102778,            457342,            -40974,        153110024,        142078535,         11031489,                  0,         10000000,         10.59
98/01,2812,台中銀行,          3598967,         55703261,          2594097,            723690,                  0,          1709286,        202410464,         14301290,            117365,          3658419,                  0,            181549,          3779353,          3740953,          1879891,        263906253,                  0,            859137,                  0,          2400000,                  0,            568827,         13719006,            750000,            674675,            278999,        288777741,        273355061,         15422680,                  0,                  0,         11.24
98/01,2820,華票,            464009,                  0,         87191410,         74508610,                  0,          1658613,                  0,          5456052,                  0,          1441613,                  0,          1514406,          1442775,          8400000,            333795,                  0,                  0,            368397,        140972764,                  0,                  0,          1258010,         16787000,              2474,          4686898,            868150,        173677488,        151332966,         22344522,                  0,                  0,         13.31
98/01,2834,臺灣企銀,         13371592,         84937170,          2008735,         24646957,          9521461,         18631332,        847494587,        116279318,             84057,         14673236,             87563,          4083640,          4286147,         24737228,         22252654,        998927374,                  0,            388510,         13556402,         29200000,                  0,         11038518,         38735980,                  0,          1996208,           -727079,      1140105795,      1100100686,         40005109,                  0,                  0,         10.33
98/01,2836,高銀,          1787377,         23260345,          2697520,          2139369,          9670607,            921292,        131182228,          3746793,             49932,          2329150,             63403,          4009347,            818458,          9606203,          2524390,        156437281,                  0,             23122,            243893,          4000000,                  0,            598792,          5257982,          2542403,          1482677,            -40922,        182675821,        173433681,          9242140,                  0,                  0,         17.58
98/01,2838,聯邦銀行,          5591043,         35398620,          7790069,          6562778,         21707917,         21100355,        171495402,         30316749,          2118318,          8491599,          2507395,         31641961,          9450834,         20172070,          4050804,        277186594,                  0,            134964,         25754758,          9044300,                  0,            644096,         23188244,             33811,         -5947798,            -88803,        354173040,        336987586,         17185454,                  0,                  0,          7.41
98/01,2845,遠東商銀,          2778593,         76375464,         14116796,         12147021,            270006,         14689552,        200159156,             43758,          2428099,          2350944,                  0,         13308915,          2144918,          2440689,          3018981,        286545875,                  0,          1931977,            853113,         25623535,                  0,            788281,         23413183,              9801,         -3864155,             51942,        340813222,        321202451,         19610771,                  0,                  0,          8.38
98/01,2849,安泰銀行,          1966225,         70891734,            911538,          8739846,                  0,          3614857,        183073205,                  0,          1090196,          2932802,            210665,         13289828,          6993538,          3961337,          2424513,        231081974,                  0,         33880171,            339100,          1670000,          1414865,            531432,         16796775,          7234374,         -5627786,              7679,        293714434,        275303392,         18411042,                  0,                  0,         10.96
