年季,公司代號,公司名稱,流動資產,基金及投資,固定資產,無形資產,其他資產,流動負債,長期負債,其他負債,股本,資本公積,保留盈餘,其它項目,資產總計,負債總計,股東權益,每股淨值(註一)
2003/01,1305,華夏,          2700885,          2278019,          3240025,            321445,            399277,          1076551,          2000000,          1801422,          4248035,            123551,           -177335,           -132573,          8939651,          4877973,          4061678,          9.56
2003/01,,,,,,,,,,,,,,,,,,
2003/01,1307,三芳化工,          2051413,          1143493,          1646157,             42548,             44197,          1389720,            306500,            309791,          2069490,            223818,            624982,              3507,          4927808,          2006011,          2921797,         14.11
2003/01,1308,亞聚,          1807760,          1634451,            485614,             34226,            803955,            644315,            100000,            245647,          2279277,            519199,          1035253,            -57685,          4766006,            989962,          3776044,         16.56
2003/01,1309,台達化工,          2549787,            862228,          1942556,             27956,            396381,            821766,            700000,            528367,          2626219,            591530,            629685,           -118659,          5778908,          2050133,          3728775,         14.19
2003/01,1310,台苯,          2617251,          4481714,          1349358,             17007,            343283,          2302679,            604249,             17335,          4851510,             56205,          1990309,         -1013674,          8808613,          2924263,          5884350,         12.12
2003/01,1312,國喬石化,          3904398,          5691658,          5799528,             64176,            309258,          6292954,          1684670,          1707631,          6598242,            398479,           -712044,           -200914,         15769018,          9685255,          6083763,          9.22
2003/01,1313,聯成,          1675077,          8799686,          2037721,                  0,            555544,          1154754,          1784701,            611445,          7017370,            608661,          1432717,            458380,         13068028,          3550900,          9517128,         13.56
2003/01,1314,中石化,          5618989,          7738441,         32109299,             33049,          4429557,         19384999,         10541920,          7311428,         14829438,          1902139,         -2349017,         -1691572,         49929335,         37238347,         12690988,          8.55
2003/01,1315,達新工業,          2208431,            979060,          1070561,             26258,            503362,          1049495,            351990,            256407,          2415227,             41099,            702250,            -28796,          4787672,          1657892,          3129780,         12.95
2003/01,1316,上曜,            284393,            532649,            580617,                  0,             22330,            510606,             16875,             61500,          1403322,            215583,           -810879,             22982,          1419989,            588981,            831008,          5.92
2003/01,1319,東陽,          2144798,          3330596,          3323219,            159057,            101879,          2209708,          1377110,            451788,          3707344,            565909,            816831,            -69141,          9059549,          4038606,          5020943,         13.54
2003/01,1321,大洋,          1287540,            908601,          1491525,            144880,            491798,            834173,            700000,            406187,          2080845,            255479,             77115,            -29455,          4324344,          1940360,          2383984,         11.45
2003/01,1323,永裕,            432409,            320415,            453936,                  0,             29896,            161822,            135451,             28367,            693933,             56813,            148549,             11721,          1236656,            325640,            911016,         13.12
2003/01,1324,地球工業,            804235,            102628,            293525,              6156,              4065,            304267,                  0,             13456,            625774,              1433,            260584,              5095,          1210609,            317723,            892886,         14.26
2003/01,1325,恒大,            415903,             90823,            965642,              5961,            172701,             59034,            400000,            105347,            891110,             15375,            216509,            -36345,          1651030,            564381,          1086649,         12.19
2003/01,1326,台化,         34539959,         65582110,         73772236,            197709,          7193136,         20334608,         55496927,          4356264,         41805522,          8617230,         50472065,            202534,        181285150,         80187799,        101097351,         24.18
2003/01,,,,,,,,,,,,,,,,,,
2003/01,1402,遠東新,         11462093,         49260305,         22810205,          1099623,         18982584,         11496395,         22657174,         16258592,         33610247,          9704984,         11406748,         -1519330,        103614810,         50412161,         53202649,         15.82
2003/01,1409,新纖,          5828398,          9784042,          9804198,                  0,            506668,          5781701,          7393177,          1250334,         13253409,            360179,           -627429,         -1488065,         25923306,         14425212,         11498094,          8.67
2003/01,1410,南染,            197554,            173389,            569843,              2087,            125857,             61439,                  0,            105442,            900000,             53303,            -51454,                  0,          1068730,            166881,            901849,         10.02
2003/01,1413,宏洲纖維,          1086936,             44268,          2573401,             23837,            218738,          1053495,            523704,            132190,          2836457,                  0,           -598666,                  0,          3947180,          1709389,          2237791,          7.88
2003/01,1414,東和,          1147097,            421686,          4637946,            103184,             31928,          2968181,             70998,          1452356,          3515775,                  0,         -1470120,           -195349,          6341841,          4491535,          1850306,          5.26
2003/01,1416,廣豐,          2685106,          1257055,          4976681,             64384,            166579,          2936416,              4599,          1582617,          5497834,            248038,         -1269475,            149776,          9149805,          4523632,          4626173,          8.41
2003/01,1417,嘉裕,          2368505,          3014091,          1038352,             46138,            293491,          1795299,                  0,            222722,          4157493,            436068,            228227,            -79232,          6760577,          2018021,          4742556,         11.40
2003/01,1418,東華,          1145633,            314239,          2710499,             78669,            170889,            963196,                  0,            931358,          2638553,            211289,           -240757,            -83710,          4419929,          1894554,          2525375,          9.57
2003/01,1419,新紡,          1267639,          1328057,          4305396,             22673,             89579,          2401175,                  0,          1401779,          2904000,                  0,            835807,           -529417,          7013344,          3802954,          3210390,         11.06
2003/01,1423,利華羊毛,          2050709,            464555,          1114779,              3263,             27805,            715361,             12369,            445619,          1793000,            380235,            220907,             93620,          3661111,          1173349,          2487762,         13.87
2003/01,1432,大魯閣,          1708619,          1079080,          1709792,             34102,            132662,          2516911,            617400,            628234,          1703676,            756696,         -1224230,           -334432,          4664255,          3762545,            901710,          5.29
2003/01,1434,福懋興業,          9476973,         12758674,          8319145,                  0,          2208883,          6233919,          5461567,            257918,         15412593,             23624,          5307773,             66281,         32763675,         11953404,         20810271,         13.50
2003/01,1435,中福國際,            392183,            715056,            646120,                  0,             26941,            426181,                  0,            312788,          1397801,            105694,            -97114,           -365050,          1780300,            738969,          1041331,          7.44
2003/01,1436,華友聯,          1984588,            529470,          1548997,             11133,            488329,            500324,                  0,             13546,          3000000,            760239,            478725,           -190317,          4562517,            513870,          4048647,         13.49
2003/01,1437,勤益投控,            938340,            864898,          1493103,             74856,            431279,            894596,            539933,            341161,          1572008,            448976,              6598,               -796,          3802476,          1775690,          2026786,         12.89
2003/01,,,,,,,,,,,,,,,,,,
2003/01,1438,裕豐,            229613,            243426,            595426,             29221,            348137,            661477,             38183,            411294,          1024115,            109051,           -617670,           -180627,          1445823,          1110954,            334869,          3.26
2003/01,1439,中和羊毛,            835983,            638740,            813274,             33447,             69451,            380698,                  0,            639320,          1085400,            196640,             96361,             -7524,          2390895,          1020018,          1370877,         12.63
2003/01,1440,南紡,          5613978,          8129373,         10136231,            642082,          4919386,          2825598,          1099127,          6701557,         14935240,          1839095,          2103198,            -62765,         29441050,         10626282,         18814768,         12.59
2003/01,1441,大東紡織,          1033421,            856898,            701145,             28884,            143177,          1273313,            158803,            239883,          1625006,                  0,           -562554,             29074,          2763525,          1671999,          1091526,          6.71
2003/01,1442,名軒,            757135,            187994,             97005,             60893,            191389,            157498,            307492,             42662,            995790,             96737,           -298451,             -7312,          1294416,            507652,            786764,          7.90
2003/01,1443,立益紡織,          1187696,            939454,          1555810,                  0,          1245247,          1330205,            229375,            490952,          3010900,            212090,           -261865,            -83450,          4928207,          2050532,          2877675,          9.55
2003/01,1444,力麗,          1985785,          2375834,          5830904,                  0,            629466,          1754877,          1247182,            107684,          7314000,          2091344,            -30973,         -1662125,         10821989,          3109743,          7712246,         10.54
2003/01,1445,大宇紡織,            892736,            309914,          1564814,             16931,             40009,            391297,            341282,            169075,          1710010,            177483,            332816,           -297559,          2824404,            901654,          1922750,         11.24
2003/01,1446,宏和,            885595,          1675605,          1575452,                  0,            304749,          1385946,            345875,             17393,          2216537,            993659,           -665230,            147221,          4441401,          1749214,          2692187,         12.14
2003/01,1447,力鵬,          2852231,          1811651,          6368500,                  0,            188736,          3146665,          1399989,             90710,          5706875,          2093006,            481094,         -1697221,         11221118,          4637364,          6583754,         11.53
2003/01,1449,佳和實業,          2456799,          3117978,          3569802,             66741,          1117690,          3487537,          1096845,          1132160,          6668541,            697281,         -1052314,         -1701040,         10329010,          5716542,          4612468,          7.26
2003/01,1451,年興紡織,          2661291,          8621815,            872959,                  0,            192781,          1383236,            394600,            118222,          5983691,            389361,          3637646,            442090,         12348846,          1896058,         10452788,         17.46
2003/01,1452,宏益,            685204,            791223,            674926,                  0,            119644,            118514,                  0,             92244,          1892900,             86757,            332850,           -252268,          2270997,            210758,          2060239,         10.88
2003/01,1453,大將,            589576,            550206,            182514,                  0,            494797,            897134,                  0,            148815,          1493884,                  0,           -685359,            -37381,          1817093,          1045949,            771144,          5.16
2003/01,1454,台富,            888420,            195809,          1334589,              9888,            150446,            711799,            135105,             78785,          1425240,            221221,             71578,            -64576,          2579152,            925689,          1653463,         11.60
2003/01,,,,,,,,,,,,,,,,,,
2003/01,1455,集盛,          2012323,            748306,          4466031,                  0,            448479,          1626368,            500000,             51046,          4060224,            424975,          1009906,              2620,          7675139,          2177414,          5497725,         13.54
2003/01,1456,怡華,          2119209,          1276873,          2963739,             26996,            388739,          2933476,          1261119,            916876,          2904623,             52160,           -479254,           -813444,          6775556,          5111471,          1664085,          5.73
2003/01,1457,宜進,          1661693,          2120948,          2359778,                  0,          1606642,          2491822,          1121846,             67236,          3723200,            419069,            -60453,            -13659,          7749061,          3680904,          4068157,         10.92
2003/01,1459,聯發紡織,          1222110,            898755,          3744367,                  0,            204987,          1131296,            800000,             10470,          3457809,            690985,            610821,           -631162,          6070219,          1941766,          4128453,         11.93
2003/01,1460,宏遠,          3397767,          2044067,          3317371,                  0,             80268,          1837633,            947011,             87747,          4670684,            616747,          1034034,           -354383,          8839473,          2872391,          5967082,         12.77
2003/01,1463,強盛染整,            481392,          1064582,            755944,                  0,             31020,            248950,                  0,            106556,          2013167,            125469,            121994,           -283198,          2332938,            355506,          1977432,          9.82
2003/01,1464,得力實業,          1049936,            815850,          1306911,                  0,             29529,            335908,            810250,            130141,          2396194,             24046,            181833,           -676146,          3202226,          1276299,          1925927,          8.03
2003/01,1465,偉全實業,          1224323,            375583,            505344,                  0,             18741,            502528,                  0,            126132,          1073609,            447124,            412756,           -438158,          2123991,            628660,          1495331,         13.92
2003/01,1466,聚隆,            559593,                  0,          1675771,                  0,            308904,          1352095,            623765,             21365,            715978,                  0,           -168935,                  0,          2544268,          1997225,            547043,          7.64
2003/01,1467,南緯實業,          1209038,          1221959,            479363,             49932,            101555,          1212049,            398646,            116024,          1007107,            136694,            146229,             45098,          3061847,          1726719,          1335128,         13.25
2003/01,1468,昶和纖維,          1220594,            340499,          1238324,                  0,             45817,            815997,             57860,              3227,          1604053,             26753,            326196,             11148,          2845234,            877084,          1968150,         12.26
2003/01,1469,理隆纖維,            607118,            481091,          1398480,              4150,             86954,            599819,                  0,              4528,          1246000,            455920,            302608,            -31082,          2577793,            604347,          1973446,         15.83
2003/01,1470,大統染,            326443,            187421,            572547,                  0,             28087,            276826,                  0,             19407,            857670,              6918,             -4886,            -41437,          1114498,            296233,            818265,          9.54
2003/01,1471,首利,            819919,            136435,          1126170,                  0,             45603,            701538,             94958,             16200,          1171280,            140668,              3483,                  0,          2128127,            812696,          1315431,         11.23
2003/01,1472,三洋紡,            440777,            317648,            609201,                  0,             43502,            246978,                  0,             30863,            690000,            409921,             80230,            -46864,          1411128,            277841,          1133287,         16.42
2003/01,,,,,,,,,,,,,,,,,,
2003/01,1473,台南企業,          1115042,          2619182,            561629,             28814,             26714,            478273,            480000,            233035,          1223948,            519647,          1255796,            160682,          4351381,          1191308,          3160073,         25.81
2003/01,1474,弘裕,          1528546,             39940,            503918,              3513,            114036,            923907,            108698,             62900,            818311,             47756,            228381,                  0,          2189953,          1095505,          1094448,         13.37
2003/01,1475,本盟光電,            771749,             31857,            891376,                  0,             78838,            998204,            129104,              4408,            976721,                  0,           -334982,                365,          1773820,          1131716,            642104,          6.57
2003/01,1476,儒鴻,          1261385,            235187,            861542,              4835,            124078,          1000022,            133000,             44461,            912108,             67665,            342173,            -12402,          2487027,          1177483,          1309544,         14.35
2003/01,1477,聚陽實業,          1983525,            695470,             65518,             11495,             23148,          1026988,                  0,            107066,            804375,            217599,            605760,             17368,          2779156,          1134054,          1645102,         20.45
2003/01,1503,士電,          6517287,          3833784,          5176692,             74146,            305750,          5155199,            135228,          1234156,          5209722,          2723638,          2220410,           -770694,         15907659,          6524583,          9383076,         18.01
2003/01,1504,東元電機,         12651188,         33794369,          6610828,            192374,          5144403,         11642058,         12085042,          2590464,         18980933,          7968328,          5176543,            -50206,         58393162,         26317564,         32075598,         16.89
2003/01,1506,正道,            547774,            926573,            651044,             64578,            424509,            992082,             79000,            470029,          1022516,            153383,            -45589,            -56943,          2614478,          1541111,          1073367,         10.49
2003/01,1507,永大機電,          2992719,          3097572,          2337149,            165682,            869010,            960798,            692350,            411616,          4108200,            210904,          3130551,            -52287,          9462132,          2064764,          7397368,         18.00
2003/01,1512,瑞利,          1360563,            142029,          2202882,              8955,             59007,            938125,            577500,            258302,          1765073,            194335,             37626,              2475,          3773436,          1773927,          1999509,         11.32
2003/01,1513,中興電,          5941561,          1291152,          2744692,            187077,          1101028,          3662602,            482607,            828533,          5301016,            590254,            642177,           -241679,         11265510,          4973742,          6291768,         11.87
2003/01,1514,亞力電機,          2467579,            587315,            889746,              1754,            127443,          1528289,            160600,            183901,          2019870,            191177,             88805,            -98805,          4073837,          1872790,          2201047,         10.89
2003/01,1515,力山,          3022678,          1296296,          1962549,             43124,            288885,          2087736,          1077538,            285159,          2497131,            243339,            473324,            -50695,          6613532,          3450433,          3163099,         12.66
2003/01,1516,川飛,            441725,            829691,            264022,              1500,             50020,            485194,             49522,             35566,          1542362,             19605,           -609936,             64645,          1586958,            570282,          1016676,          6.59
2003/01,1517,利奇機械,          1609180,            582844,            582411,                  0,             55254,            402236,                  0,             75296,          2312673,            375490,           -385163,             49157,          2829689,            477532,          2352157,         10.17
2003/01,,,,,,,,,,,,,,,,,,
2003/01,1519,華城電機,          2494274,            342972,          1499818,             16606,             81737,          2153842,                  0,            110745,          2201194,             29419,            270717,           -330510,          4435407,          2264587,          2170820,          9.86
2003/01,1521,大億,          1126892,            168408,            983745,             32388,             82573,            890069,            144090,            154348,            762300,             60472,            370341,             12386,          2394006,          1188507,          1205499,         15.81
2003/01,1522,堤維西,          3012386,          1660588,          3556217,             25961,            147228,          3481002,            585596,            148252,          1832203,          1137047,          1229144,            -10864,          8402380,          4214850,          4187530,         22.85
2003/01,1524,耿鼎企業,            904023,            141113,          1834607,                  0,              5657,          1187526,            258206,             15465,          1103518,            181503,            228718,            -89536,          2885400,          1461197,          1424203,         12.90
2003/01,1525,江申工業,            717134,            231980,            322815,                  0,             23924,            242606,                  0,            109605,            410571,             40375,            479936,             12760,          1295853,            352211,            943642,         22.98
2003/01,1526,日馳,            389764,             63042,            687220,                885,            261831,            391526,            273062,             83638,            787971,             20977,           -161251,              6819,          1402742,            748226,            654516,          8.30
2003/01,1527,鑽全,          1163178,            746348,          1324695,                  0,              2095,            778386,                  0,              9103,          1311222,                305,          1137300,                  0,          3236316,            787489,          2448827,         18.67
2003/01,1528,恩德,          1637072,            157671,            423437,             25307,             94654,          1216086,            103195,             42434,            780000,            198862,             11428,            -13864,          2338141,          1361715,            976426,         12.51
2003/01,1529,樂士,          1005378,             35427,            360392,             10482,            223445,            669107,             95081,             17661,            748737,             59722,             44824,                 -8,          1635124,            781849,            853275,         11.39
2003/01,1530,亞崴機電,            700516,             97543,            204991,                216,              5622,            391649,                647,             11403,            476011,              6324,            125040,             -2186,          1008888,            403699,            605189,         12.71
2003/01,1531,高林股,          2178077,          1215628,            425870,             30280,              6970,            933531,             85784,            185332,          1199121,            341177,          1060522,             51358,          3856825,          1204647,          2652178,         22.11
2003/01,1532,勤美,          1544855,          1883001,            444939,                  0,              4698,          1130217,            458961,            144197,          1181419,            454136,            532312,            -23749,          3877493,          1733375,          2144118,         18.60
2003/01,1533,車王電,          2405061,            590300,            660546,              4486,             23943,            425323,          1505702,              5283,            867356,            255237,            614054,             11381,          3684336,          1936308,          1748028,         20.15
2003/01,1535,中宇,          2833936,            267157,             97021,                  0,              2983,          2171297,                  0,              4070,            882675,             18011,            123922,              1122,          3201097,          2175367,          1025730,         11.62
2003/01,1536,和大工業,            670823,            256552,            474889,              2038,             48276,            663088,             70874,             38706,            538300,             13490,            102735,             25385,          1452578,            772668,            679910,         12.63
2003/01,,,,,,,,,,,,,,,,,,
2003/01,1537,廣隆光電,            774176,            419047,            329971,                  0,              9854,            291877,             29107,             37890,            582300,            267481,            323102,              1291,          1533048,            358874,          1174174,         20.16
2003/01,1538,正峰新,          1614131,            698708,            479298,            190499,            163361,          1609071,             85828,             61734,          1033888,            270423,            180085,            -95032,          3145997,          1756633,          1389364,         13.43
2003/01,1539,巨庭機械,            555293,            163998,            616481,              2132,             24537,            409182,                  0,             10449,            648000,             75000,            217284,              2526,          1362441,            419631,            942810,         14.54
2003/01,1540,喬福機械,            510919,              7323,            449240,                  0,              9000,            271014,                  0,              7091,            589880,             60251,             93735,            -45489,            976482,            278105,            698377,         11.83
2003/01,1541,錩泰,            803966,                  0,            390637,                  0,             20572,            411334,                  0,              3304,            605037,                  0,            195500,                  0,          1215175,            414638,            800537,         13.23
2003/01,1603,華電,          2705724,          1389471,          3780595,                  0,            578993,          2593057,          1624272,          1407540,          3423000,          1248394,         -1575924,           -265556,          8454783,          5624869,          2829914,          8.26
2003/01,1604,聲寶,          8663115,         10393842,          3929866,            570612,            451986,          6193315,          4500377,          2165892,         10203819,          1273160,          1747075,         -2074217,         24009421,         12859584,         11149837,         10.92
2003/01,1605,華新,          9537618,         40110581,         17581952,                  0,            673553,          8558486,          6857830,          1176723,         35129763,         16605909,          3560803,         -3985810,         67903704,         16593039,         51310665,         14.60
2003/01,1608,華榮,          2809180,          2353751,          3870154,             92114,            827015,            480891,                  0,          1507926,          6296254,            892394,            852750,            -78001,          9952214,          1988817,          7963397,         12.64
2003/01,1609,大亞電線,          3703968,          2854635,          3043273,             82204,            387709,          2857071,            546662,            696211,          4654170,            723125,            815929,           -221379,         10071789,          4099944,          5971845,         12.83
2003/01,1611,中電,          1997171,          1166907,          2469915,             30643,            170941,            579852,                  0,            698707,          3601109,            291570,            663351,                988,          5835577,          1278559,          4557018,         12.65
2003/01,1612,宏泰,          2058450,          1062303,          1959527,                  0,            154268,            688674,            302793,             31582,          3321390,            173189,            813733,            -96813,          5234548,          1023049,          4211499,         12.67
2003/01,1613,台一,          1023300,            905515,          5734964,                  0,          1058060,          7195875,            215848,            157205,          2474399,             32158,         -1396809,             43163,          8721839,          7568928,          1152911,          4.65
2003/01,1614,三洋電,          5325235,            377431,            785819,              8735,            733128,          1871303,                  0,            462851,          3166040,             52166,          1916061,           -238073,          7230348,          2334154,          4896194,         15.46
2003/01,1615,大山,            517228,            369509,          1036544,             18405,            222461,            770138,            251286,             97805,            882000,            115091,             47827,                  0,          2164147,          1119229,          1044918,         11.84
2003/01,,,,,,,,,,,,,,,,,,
2003/01,1616,億泰,            839320,            697754,            912416,                  0,            115475,            566612,            136114,             36568,          1109124,            480065,            262525,            -26043,          2564965,            739294,          1825671,         16.46
2003/01,1617,榮星電線,          1224489,            813605,            720819,                  0,             67372,            981965,                  0,            188500,          1076929,             98506,            497456,            -17071,          2826285,          1170465,          1655820,         15.37
2003/01,1618,合機公司,          1147078,            491795,          2546579,                  0,            183702,          1189074,            987654,              3630,          1369650,            696876,            125997,             -3727,          4369154,          2180358,          2188796,         15.98
2003/01,1701,中化,          2125974,            833967,          3189541,             68341,            158508,          2267263,            595700,            414134,          2509100,            851900,           -168918,            -92848,          6376331,          3277097,          3099234,         12.35
2003/01,1702,南僑化工,            638089,          2208050,          1615437,             65566,            234455,          1118753,            726907,            657637,          2796871,            237622,             61995,           -838188,          4761597,          2503297,          2258300,          8.07
2003/01,1704,榮化,          3261554,          4382969,          3962280,             36891,            682034,          1828225,          1630746,          1509257,          4849897,          1227846,          1254593,             25164,         12325728,          4968228,          7357500,         15.17
