年季,公司代號,公司名稱,流動資產,基金與投資,固定資產,無形資產,其他資產,資產總計,流動負債,長期負債,各項準備,其他負債,負債總計,股本,資本公積,保留盈餘,股東權益其他調整項目合計,庫藏股票(自98年第4季起併入「其他項目」表達),股東權益總計,共同控制下前手權益,合併前非屬共同控制股權,每股淨值(元),預收股款（股東權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數(單位:股)
101/03,1339,昭輝,            524594,                  0,          2146506,              2322,             17542,          2690964,            494133,            689748,                  0,              2490,          1186371,            659259,            361063,            484271,                  0,                  0,          1504593,                  0,                  0,         22.82,                  0,                  0
101/03,1402,遠東新,         20043766,        141724947,         19821280,             17298,          1309549,        182916840,         16104549,         55349001,          1519896,          1422388,         74395834,         50441338,         10095875,         25115388,         22868405,                  0,        108521006,                  0,                  0,         21.52,                  0,            713000
101/03,1409,新纖,          7583257,         19541834,          6760271,                  0,          3850893,         37736255,          5728815,          7407949,            666374,          1075844,         14878982,         17604840,          1181912,          2885661,          1184860,                  0,         22857273,                  0,                  0,         13.26,                  0,         37163487
101/03,1410,南染,            572937,            239009,            727166,                  0,             26848,          1565960,             54132,                  0,            145501,             62420,            262053,            900000,             21784,            109888,            272235,                  0,          1303907,                  0,                  0,         14.49,                  0,                  0
101/03,1413,宏洲纖維,          1493101,            107712,          1820142,                  0,             91755,          3512710,          1582878,             32400,            234150,            270124,          2119552,          1701874,                541,           -898635,            589378,                  0,          1393158,                  0,                  0,          8.29,                  0,          2097951
101/03,1414,東和,            953450,             46118,          3310014,                  0,             46139,          4355721,            368839,                  0,            638335,            149529,          1156703,          2200000,                986,            249291,            748741,                  0,          3199018,                  0,                  0,         14.54,                  0,                  0
101/03,1416,廣豐,            173022,          5595389,          1064283,                342,            104857,          6937893,            234748,            389752,                  0,             50123,            674623,          3848484,          1013424,          1270052,            131310,                  0,          6263270,                  0,                  0,         17.56,                  0,         28205990
101/03,1417,嘉裕,          1238727,          3413893,            722023,                  0,            450237,          5824880,          1114354,                  0,            103078,            104122,          1321554,          3798837,             19571,            428792,            256126,                  0,          4503326,                  0,                  0,         11.85,                  0,                  0
101/03,1418,東華,            595285,            101010,          1423949,                933,             88918,          2210095,            762748,             19300,            280955,             90700,          1153703,          1319276,              1612,           -305701,             41205,                  0,          1056392,                  0,                  0,          8.73,                  0,         10933000
101/03,1419,新紡,          1311581,          3760130,          3282073,              7181,             15314,          8376279,          2090594,                  0,            515989,             30306,          2636889,          3000413,                595,            821803,          1916579,                  0,          5739390,                  0,                  0,         19.18,                  0,            803829
101/03,1423,利華羊毛,          1349722,            453198,            410745,                  0,            450624,          2664289,             26079,                  0,            193097,            115418,            334594,          1750000,            127565,           -120583,            572713,                  0,          2329695,                  0,                  0,         13.31,                  0,                  0
101/03,1432,大魯閣,            958716,            952137,            135445,                  0,             28372,          2074670,          1048927,                  0,                  0,             24729,          1073656,            885642,             28150,           -133371,            220593,                  0,          1001014,                  0,                  0,         11.40,                  0,            759715
101/03,1434,福懋興業,         10292350,         47178141,          7567075,             52326,          1639805,         66729697,          4016569,          8448690,                  0,          2149704,         14614963,         16846646,            698507,         10143347,         24426234,                  0,         52114734,                  0,                  0,         30.99,                  0,          3043228
101/03,1435,中福國際,            322467,            260285,            553666,                  0,              2266,          1138684,              3105,                  0,            161746,              6962,            171813,          1397801,              1302,           -451683,             19451,                  0,            966871,                  0,                  0,          7.71,                  0,         14424000
101/03,1436,華友聯,          1904655,                  0,             15246,                  0,            224761,          2144662,             91986,                  0,                  0,              2759,             94745,            600000,            343983,          1105934,                  0,                  0,          2049917,                  0,                  0,         34.17,                  0,                  0
101/03,,,,,,,,,,,,,,,,,,,,,,,,
101/03,1437,勤益投控,            461419,          3158077,            662368,                  2,            107186,          4389052,            608200,            265000,                  0,             18543,            891743,          2039649,            318310,            -87294,          1226644,                  0,          3497309,                  0,                  0,         17.16,                  0,            200000
101/03,1438,裕豐,            482842,              2294,                 92,                  0,            118203,            603431,             19474,                  0,             73565,                 16,             93055,          1024115,             81330,           -644009,             48940,                  0,            510376,                  0,                  0,          4.98,                  0,                  0
101/03,1439,中和羊毛,          1584577,              6397,            690093,                633,                152,          2281852,             12432,                  0,            145900,              1831,            160163,            920000,              8686,            981777,            211226,                  0,          2121689,                  0,                  0,         23.06,                  0,                  0
101/03,1440,南紡,          4439826,         10694804,         11033168,                  0,          4274148,         30441946,          1950348,                  0,          3358571,          1378031,          6686950,         15690963,             75446,          4673936,          3314651,                  0,         23754996,                  0,                  0,         15.14,                  0,                  0
101/03,1441,大東紡織,            634518,            545472,            790539,              6046,             32183,          2008758,            482787,            125000,            196975,            119805,            924567,            899923,             33351,              1489,            149428,                  0,          1084191,                  0,                  0,         12.31,                  0,          1954000
101/03,1442,名軒,         10091653,            789534,            100253,                  0,            157429,         11138869,          4607186,          3171303,                  0,                192,          7778681,          2062646,            457967,            839655,                -80,                  0,          3360188,                  0,                  0,         16.29,                  0,                  0
101/03,1443,立益紡織,          1192384,            432815,          2179124,                  0,            419078,          4223401,          1080288,            335000,            296750,            974111,          2686149,          1353430,            164823,           -411902,            430901,                  0,          1537252,                  0,                  0,         11.40,                  0,            460610
101/03,1444,力麗,          6613941,          3889525,          5167692,              7922,            628131,         16307211,          4430099,            659273,             96653,            227380,          5413405,          9117171,            377923,          1181818,            216894,                  0,         10893806,                  0,                  0,         12.08,                  0,         10260009
101/03,1445,大宇紡織,          1065759,            209023,          1081946,                  0,              6607,          2363335,            243575,                  0,            114667,             70456,            428698,          1386670,            172064,            120860,            255043,                  0,          1934637,                  0,                  0,         13.95,                  0,                  0
101/03,1446,宏和,          1789291,            459179,            234948,                  0,            201124,          2684542,            191200,            500000,                  0,                 98,            691298,          1386215,            297632,            294758,             14639,                  0,          1993244,                  0,                  0,         14.38,                  0,                  0
101/03,1447,力鵬,          7899795,          3001143,          5036714,             23724,            173545,         16134921,          6454414,          1001931,            146650,            184497,          7787492,          7540608,            381805,            907918,           -482902,                  0,          8347429,                  0,                  0,         12.48,                  0,         85002278
101/03,1449,佳和實業,          1184411,            369282,          1403940,             25753,             58548,          3041934,            684763,          1462010,            352072,            248906,          2747751,          1871941,            336473,         -1560386,           -353845,                  0,            294183,                  0,                  0,          1.65,                  0,          9089263
101/03,1451,年興紡織,          5382823,          7022106,            967205,                  0,            155792,         13527926,          2516231,            300000,                  0,            519035,          3335266,          4331250,            386767,          6062673,           -588030,                  0,         10192660,                  0,                  0,         23.53,                  0,                  0
101/03,1452,宏益,          1401369,            319899,            494422,                  0,             29357,          2245047,            173250,                400,             43435,              4561,            221646,          1326414,            151182,            462631,             83174,                  0,          2023401,                  0,                  0,         15.25,                  0,                  0
101/03,1453,大將,            690364,             89349,            313568,                  0,             47842,          1141123,            211674,                  0,             54850,              1740,            268264,            773606,                405,             55159,             43689,                  0,            872859,                  0,                  0,         11.51,                  0,          1556000
101/03,,,,,,,,,,,,,,,,,,,,,,,,
101/03,1454,台富,            911910,            113140,            941975,                  0,             20653,          1987678,            258902,             35500,                  0,             88582,            382984,          1403098,             53877,             97758,             49961,                  0,          1604694,                  0,                  0,         12.24,                  0,          9175103
101/03,1455,集盛,          4885815,            151222,          7479606,                  0,            745705,         13262348,          3632817,          2099606,            137395,            229605,          6099423,          6057063,            453034,            306697,            346131,                  0,          7162925,                  0,                  0,         11.83,                  0,                  0
101/03,1456,怡華,            768674,            127763,          1341643,                  0,             11338,          2249418,          1886503,                741,            141648,            182468,          2211360,          1675000,             18497,           -815101,           -840338,                  0,             38058,                  0,                  0,          0.23,                  0,                  0
101/03,1457,宜進,          1650717,            838263,          3974612,                  0,            595202,          7058794,          1835588,          1809737,              3944,             30958,          3680227,          3178746,            307296,             16581,           -124056,                  0,          3378567,                  0,                  0,         13.34,                  0,         64581032
101/03,1459,聯發紡織,          1400853,          2397303,          1687411,                  0,            198498,          5684065,          1195195,            800000,                  0,             41366,          2036561,          3586289,            320608,            386192,           -645585,                  0,          3647504,                  0,                  0,         11.56,                  0,         43081531
101/03,1460,宏遠,          3779233,          1185467,          2253954,              3128,            211764,          7433546,          2434691,            290429,            169777,            256470,          3151367,          4711891,            119663,           -618387,             69012,                  0,          4282179,                  0,                  0,          9.79,                  0,         33706585
101/03,1463,強盛染整,            373921,          1086541,            466490,                  0,            139484,          2066436,            101301,                  0,             67994,             49604,            218899,          1884108,            183352,           -115753,           -104170,                  0,          1847537,                  0,                  0,         11.42,                  0,         26589911
101/03,1464,得力實業,          1274265,          1675790,            857438,                  0,             31367,          3838860,          1258511,            112000,                  0,             96669,          1467180,          2230800,            106462,             22527,             11891,                  0,          2371680,                  0,                  0,         10.93,                  0,          6184000
101/03,1465,偉全實業,            939752,            673636,            372905,              2459,             11923,          2000675,            271278,                  0,                  0,            104782,            376060,            863394,            353488,            366612,             41121,                  0,          1624615,                  0,                  0,         18.82,                  0,                  0
101/03,1466,聚隆,          1517594,             19732,          1184195,              3515,            119460,          2844496,          1109094,            132560,             18115,             33366,          1293135,            952617,            260973,            206587,            131184,                  0,          1551361,                  0,                  0,         16.30,                  0,             91475
101/03,1467,南緯實業,          1189838,          3120956,            584867,              4892,            225402,          5125955,          2028522,          1001304,             68902,            112982,          3211710,          1682098,             63250,            495187,           -326290,                  0,          1914245,                  0,                  0,         11.38,                  0,                  0
101/03,1468,昶和纖維,          1235261,            242104,            587561,              5982,             37950,          2108858,            388886,            280000,             65656,             23799,            758341,          1604053,             43757,           -545282,            247989,                  0,          1350517,                  0,                  0,          8.42,                  0,                  0
101/03,1469,理隆纖維,            713511,             74069,          1266585,                  0,             34427,          2088592,            513839,                  0,                  0,             17462,            531301,          1246000,            455920,           -121775,            -22854,                  0,          1557291,                  0,                  0,         12.50,                  0,                  0
101/03,1470,大統染,            526940,             53614,            388653,              5848,              3174,            978229,             85689,                  0,                  0,             12405,             98094,            857670,              6918,             37719,            -22172,                  0,            880135,                  0,                  0,         10.26,                  0,                  0
101/03,1471,首利,          1519875,          1538016,            158896,                  0,            124589,          3341376,            665798,                  0,                  0,              2573,            668371,          2014677,            743831,           -162154,             76651,                  0,          2673005,                  0,                  0,         13.27,                  0,                  0
101/03,,,,,,,,,,,,,,,,,,,,,,,,
101/03,1472,三洋紡,            605355,             65574,            509960,                400,              7629,          1188918,            380301,                  0,             37616,            350988,            768905,            645000,                343,           -319276,             93946,                  0,            420013,                  0,                  0,          6.89,                  0,          3559204
101/03,1473,台南企業,          2788462,          2779397,            546862,              1443,             85286,          6201450,          2076750,            100000,             37967,             74067,          2288784,          1468220,            822523,          1781113,           -159190,                  0,          3912666,                  0,                  0,         26.98,                  0,          1818000
101/03,1474,弘裕,          1500658,            554871,            675360,                  0,             90277,          2821166,            804680,            140000,             67569,             28772,          1041021,          1378744,              8974,            278029,            114398,                  0,          1780145,                  0,                  0,         13.41,                  0,          5147402
101/03,1475,本盟光電,            346268,             23080,            260644,                  0,             85493,            715485,            311349,                  0,                  0,            119018,            430367,            525167,             25720,           -278657,             12888,                  0,            285118,                  0,                  0,          5.43,                  0,                  0
101/03,1476,儒鴻,          5746180,          1312136,          2055985,             10234,             85586,          9210121,          3039339,                  0,                  0,            208994,          3248333,          3160288,            358274,          2498356,            -55130,                  0,          5961788,                  0,                  0,         24.43,         18000000,                  0
101/03,1477,聚陽實業,          5311782,          1248604,            106772,                  0,            793572,          7460730,          2325185,            642017,                  0,             37504,          3004706,          1650721,          1029094,          1869863,            -93654,                  0,          4456024,                  0,                  0,         26.99,                  0,                  0
101/03,1503,士電,          7575003,          8802066,         12817237,             55625,            106160,         29356091,          6347384,            850000,          1175718,          1352423,          9725525,          5209722,          2560383,          6581640,          5278821,                  0,         19630566,                  0,                  0,         37.68,                  0,                  0
101/03,1504,東元電機,         12781882,         39753841,          3443226,             36131,          2299041,         58314121,          8648460,         10242650,            106179,          1555868,         20553157,         18476399,          5930251,         10902860,          2451454,                  0,         37760964,                  0,                  0,         20.69,          2450000,         22365800
101/03,1506,正道,            571680,            909154,            512425,                 25,             41938,          2035222,            480718,            231832,             76990,            210740,          1000280,          1022516,            133831,           -239655,            118250,                  0,          1034942,                  0,                  0,         10.12,                  0,                  0
101/03,1507,永大機電,          2796692,          9228943,          1258915,             50621,            869942,         14205113,          2103413,             25000,              2702,            998473,          3129588,          4108200,            268862,          6615538,             82925,                  0,         11075525,                  0,                  0,         27.10,                  0,          2129800
101/03,1512,瑞利,          1396836,          1552504,          1430412,              8248,             13966,          4401966,          1659969,            493354,             94482,            125395,          2373200,          1818025,             40369,             38322,            132050,                  0,          2028766,                  0,                  0,         11.16,                  0,                  0
101/03,1513,中興電,          5064858,          4787709,          2683884,                  0,            128026,         12664477,          4492316,             59964,            286075,            468571,          5306926,          4800000,            351586,          1290422,            915543,                  0,          7357551,                  0,                  0,         15.67,                  0,         10329917
