年季,公司代號,公司名稱,流動資產,基金與投資,固定資產,無形資產,其他資產,資產總計,流動負債,長期負債,各項準備,其他負債,負債總計,股本,資本公積,保留盈餘,股東權益其他調整項目合計,庫藏股票(自98年第4季起併入「其他項目」表達),股東權益總計,共同控制下前手權益,合併前非屬共同控制股權,每股淨值(元),預收股款（股東權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數(單位:股)
96/02,1216,統一,          9683929,         63730849,         10499243,            208849,          4991990,         89114860,          9357044,         23205219,            815803,          1578422,         34956488,         35553733,            360022,         10932947,          7311670,                  0,         54158372,                  0,                  0,         16.15,                  0,                  0
96/02,1217,愛之味,          2091247,          3163892,          1790367,                  0,          1157441,          8202947,          2049055,          1979755,             79974,            192288,          4301072,          3776893,             23012,            -19960,            121930,                  0,          3901875,                  0,                  0,         10.33,                  0,                  0
96/02,1218,泰山企業,          2403632,          2720376,          2100450,              4906,             75424,          7304788,          1780763,          1599124,            285250,            273940,          3939077,          3202434,             47717,            -93202,            294009,            -85247,          3365711,                  0,                  0,         11.19,                  0,         19586429
96/02,,,,,,,,,,,,,,,,,,,,,,,,
96/02,1219,福壽實業,          2222297,            736774,          1589282,             57508,             95624,          4701485,            626400,             60000,            431001,            217871,          1335272,          2663184,            241228,            133451,            328350,                  0,          3366213,                  0,                  0,         12.64,                  0,                  0
96/02,1220,台榮,          1511509,            325096,            661126,             11171,             81984,          2590886,            773429,                  0,              5813,            101911,            881153,          1770779,                537,            -97774,             36191,                  0,          1709733,                  0,                  0,          9.66,                  0,                  0
96/02,1225,福懋油,          1879021,          1026779,          1016607,             12174,            119769,          4054350,          1705073,            324668,            100296,            112463,          2242500,          1627000,             94029,             11371,             79450,                  0,          1811850,                  0,                  0,         11.14,                  0,                  0
96/02,1227,佳格,          2192642,          2006086,          1133308,             47040,            326215,          5705291,          1114272,            200000,              2921,             17411,          1334604,          3209184,             17828,          1034844,            130013,            -21182,          4370687,                  0,                  0,         13.72,                  0,          2338960
96/02,1229,聯華實業,          1883469,         14023318,          1510215,             15655,            447780,         17880437,          1519576,            800000,             95377,            158912,          2573865,          7090235,            624145,          3871806,          3722779,             -2393,         15306572,                  0,                  0,         22.48,             78000,             81000
96/02,1231,聯華食品,          1405945,            371805,            666930,             22725,            192178,          2659583,            698967,            245606,                  0,             64825,          1009398,          1154190,             76975,            407146,             11874,                  0,          1650185,                  0,                  0,         14.30,                  0,                  0
96/02,1232,大統益,          1612396,            476662,          1332820,              1495,             17579,          3440952,          1165416,                  0,                  0,             10751,          1176167,          1599749,             23784,            645613,             -4361,                  0,          2264785,                  0,                  0,         14.16,                  0,                  0
96/02,1233,天仁,            561523,             59742,            954100,             27781,             96976,          1700122,            403633,                  0,                  0,            177674,            581307,            905919,             22081,            226459,            -17824,            -17820,          1118815,                  0,                  0,         12.97,                  0,          1723207
96/02,1234,黑松,          1584985,          6654937,          2327122,             96132,            121171,         10784347,            608769,                  0,            469498,            454618,          1532885,          5358281,            184601,          1707845,          2000735,                  0,          9251462,                  0,                  0,         17.27,                  0,                  0
96/02,1235,興泰,            638924,            144107,            137940,                  0,             73855,            994826,            257690,                  0,             60144,             22240,            340074,            450898,             27674,             80053,            107711,            -11584,            654752,                  0,                  0,         16.60,                  0,          1555604
96/02,1236,宏亞食品,            450060,            235886,            814434,             11426,            109837,          1621643,            426555,                  0,                  0,            164702,            591257,            811726,             33396,            177875,              7389,                  0,          1030386,                  0,                  0,         12.69,                  0,                  0
96/02,1301,台塑,         86848068,        153550206,         75239967,          2880635,          1084548,        319603424,         65773564,         43179236,                  0,          6355770,        115308570,         57204716,         11838037,         78545412,         56706689,                  0,        204294854,                  0,                  0,         35.71,                  0,                  0
96/02,1303,南亞塑膠,        128033350,        190301429,         81775197,          2486886,          3769624,        406366486,         94137142,         50398066,                  0,         15628739,        160163947,         76235909,         24957760,        107550202,         37460613,             -1945,        246202539,                  0,                  0,         32.30,                  0,            177899
96/02,1304,台聚,          7017749,          7730279,          1154307,            117538,            307867,         16327740,          1896893,          2040000,             43580,            752825,          4733298,          7714032,            277879,          2230782,          1501643,           -129894,         11594442,                  0,                  0,         15.96,                  0,         45050928
96/02,1305,華夏,          4427817,          1988641,          2650573,            160721,            220291,          9448043,          1166323,          2000000,            496836,          1037466,          4700625,          4248035,              9669,             -1199,            490913,                  0,          4747418,                  0,                  0,         11.18,                  0,                  0
96/02,,,,,,,,,,,,,,,,,,,,,,,,
96/02,1307,三芳化工,          2111524,          2728771,          1510344,             21862,            258580,          6631081,          1517144,          1202500,             37782,            288936,          3046362,          2504083,            137866,            897031,             45739,                  0,          3584719,                  0,                  0,         14.32,                  0,                  0
96/02,1308,亞聚,          2750477,          2609494,            527379,             20538,            545301,          6453189,            889642,                  0,             21469,            271894,          1183005,          2609316,             26321,          1502410,          1132137,                  0,          5270184,                  0,                  0,         20.20,                  0,                  0
96/02,1309,台達化工,          3722383,          1923084,          1326254,             15532,            413043,          7400296,          1502647,          1140000,            143860,            408301,          3194808,          2705005,            335269,            831602,            333612,                  0,          4205488,                  0,                  0,         15.55,                  0,                  0
96/02,1310,台苯,          3339792,          4307944,          1048355,             10499,            246806,          8953396,          2113068,            250000,                  0,            119799,          2482867,          5889693,            185070,          1137428,            163026,           -904688,          6470529,                  0,                  0,         13.42,                  0,         84514367
96/02,1312,國喬石化,          7013900,          6738878,          4534995,             33835,            195561,         18517169,          3294766,          5590171,            979556,            207982,         10072475,          6598242,            541390,            602768,            762135,            -59841,          8444694,                  0,                  0,         12.99,                  0,          9846848
96/02,1313,聯成,          2287634,         14176485,          1737414,                  0,             84201,         18285734,          1524509,          2126802,             99828,          1358839,          5109978,          8046297,            382368,          3203545,          1645740,           -102194,         13175756,                  0,                  0,         17.65,            167000,         10000000
96/02,1314,中石化,          8271396,          9234912,         20221878,                  0,          7664602,         45392788,          3162148,         15371980,          3879514,            890036,         23303678,         16899995,             55744,          2024094,          3109277,                  0,         22089110,                  0,                  0,         13.07,                  0,                  0
96/02,1315,達新工業,          4098259,            975321,          1150306,             19980,          1042338,          7286204,            995071,             50000,            240828,            271689,          1557588,          2295000,             25176,            854271,          2610084,            -55915,          5728616,                  0,                  0,         25.85,                  0,          7930000
96/02,1316,上曜,            186990,            506134,            146728,                  0,            230684,          1070536,            212360,                  0,                  0,             42059,            254419,            701661,            105303,             -4984,             14137,                  0,            816117,                  0,                  0,         11.63,                  0,                  0
96/02,1319,東陽,          2846655,          4351946,          4606963,             86114,            531105,         12422783,          2562057,          1306000,                  0,            631991,          4500048,          4259475,          1418529,          2102168,            343908,           -201345,          7922735,                  0,                  0,         19.79,                  0,         13270747
96/02,1321,大洋,          1556214,          1507221,            645640,             71336,            658592,          4439003,            962899,                  0,                  0,            418264,          1381163,          2272282,            101384,            672224,             48139,            -36189,          3057840,                  0,                  0,         13.86,                  0,          6542716
96/02,1323,永裕,            559137,            451497,            658704,              1853,             33924,          1705115,            323715,            379820,              8767,             31853,            744155,            750918,             48246,            120371,             45311,             -3886,            960960,                  0,                  0,         12.91,                  0,            628381
96/02,1324,地球工業,            540030,            281179,            309736,              1330,             23725,          1156000,            253674,                  0,                  0,             24814,            278488,            751219,                  0,            104864,             21429,                  0,            877512,                  0,                  0,         11.68,                  0,                  0
96/02,1325,恒大,            576715,            118260,            641154,                  0,             49619,          1385748,             90500,                  0,             44912,             37845,            173257,            891110,                766,            256820,             63795,                  0,          1212491,                  0,                  0,         13.61,                  0,                  0
96/02,1326,台化,        129280399,        113833438,         96351880,            391711,          7541242,        347398670,         77315401,         43384180,                  0,          6142585,        126842166,         55247302,          9548990,         89189516,         66570696,                  0,        220556504,                  0,                  0,         39.92,                  0,                  0
96/02,,,,,,,,,,,,,,,,,,,,,,,,
96/02,1402,遠東新,         23663684,         97356930,         15087786,            475636,          1385630,        137969666,         18686277,         32899246,          1018898,          1906124,         54510545,         44803469,          7835573,         18549096,         12270983,                  0,         83459121,                  0,                  0,         19.19,                  0,                  0
96/02,1409,新纖,          8259084,         17587438,          8878909,                  0,          1043493,         35768924,          6017146,          7312405,            602738,          1872678,         15804967,         14299159,            694937,            824359,          4145502,                  0,         19963957,                  0,                  0,         13.96,                  0,                  0
96/02,1410,南染,            307459,            138770,            872322,                  0,             88766,          1407317,             64481,                  0,            145775,             64759,            275015,            900000,             21784,             43539,            166979,                  0,          1132302,                  0,                  0,         12.58,                  0,                  0
96/02,1413,宏洲纖維,          1290256,             51568,          2061942,                  0,             59902,          3463668,          1370455,             10000,            145598,            155861,          1681914,          2836457,                  0,         -1471184,            431521,            -15040,          1781754,                  0,                  0,          6.36,                  0,          3496585
96/02,1414,東和,          1563417,            135055,          2933023,             51592,            584261,          5267348,          2512559,            247520,            567943,            274816,          3602838,          2200000,              1860,           -874838,            337488,                  0,          1664510,                  0,                  0,          7.57,                  0,                  0
96/02,1416,廣豐,            311814,          4764757,          1271414,             12387,            139954,          6500326,            511265,          1171961,                  0,             51184,          1734410,          5497834,            940961,         -1764697,            214672,           -122854,          4765916,                  0,                  0,         10.19,                  0,         81974273
96/02,1417,嘉裕,          1319661,          2848390,          1030199,             32621,            348588,          5579459,            793033,                  0,            103078,             75636,            971747,          3798837,             19571,           -272802,          1062106,                  0,          4607712,                  0,                  0,         12.13,                  0,                  0
96/02,1418,東華,          1017325,            280945,          1696807,             44507,            371389,          3410973,          1246903,                  0,            322483,            168948,          1738334,          2638553,              5774,         -1113602,            211447,            -69533,          1672639,                  0,                  0,          6.91,                  0,         21866000
96/02,1419,新紡,            702096,          3121884,          2575758,              3377,             96081,          6499196,          1076423,                  0,            516917,             56629,          1649969,          3000413,              2934,            615287,          1386459,           -155866,          4849227,                  0,                  0,         16.98,                  0,         12031450
96/02,1423,利華羊毛,          1479426,            491033,            499124,                  0,            476358,          2945941,             48476,             10054,            193097,            101661,            353288,          1793000,            107605,            155276,            536772,                  0,          2592653,                  0,                  0,         14.46,                  0,                  0
96/02,1432,大魯閣,            768969,          1004363,            274616,                627,            505175,          2553750,          1819269,                  0,            266563,             80287,          2166119,            885642,            569380,         -1077383,            121894,           -111902,            387631,                  0,                  0,          4.57,                  0,          3734716
96/02,1434,福懋興業,         11789661,         47302190,          8435869,             24407,          1549235,         69101362,          5655076,          7635599,                  0,            573925,         13864600,         16846646,             85344,          9985875,         28345385,            -26488,         55236762,                  0,                  0,         32.85,                  0,          3043228
96/02,1435,中福國際,            202298,            422909,            578825,                  0,             17776,          1221808,             18660,                  0,            161746,            409022,            589428,          1397801,                  0,           -645788,            174513,           -294146,            632380,                  0,                  0,          5.66,                  0,         28135770
96/02,1436,華友聯,          3063145,            339790,              5048,             12366,            342688,          3763037,             24945,                  0,                  0,             31237,             56182,          3377000,            176997,            283412,            -84093,            -46461,          3706855,                  0,                  0,         12.60,                  0,         12776807
96/02,1437,勤益投控,          1135676,          2655153,            640375,             49752,            442672,          4923628,            479204,            848450,                  0,             69265,          1396919,          2032955,            316840,            128085,          1048829,                  0,          3526709,                  0,                  0,         17.35,                  0,                  0
96/02,,,,,,,,,,,,,,,,,,,,,,,,
96/02,1438,裕豐,            343756,             22111,                  1,                  0,            553834,            919702,            565045,                  0,            221398,              2250,            788693,          1024115,            108535,         -1148881,            147240,                  0,            131009,                  0,                  0,          1.28,                  0,                  0
96/02,1439,中和羊毛,            322075,            661059,             37912,                  0,            642868,          1663914,             12636,                  0,            319442,             17397,            349475,            920000,              8686,            -15961,            401714,                  0,          1314439,                  0,                  0,         14.29,                  0,                  0
96/02,1440,南紡,          4212744,          8692676,         11429725,             75471,          4409255,         28819871,          1447123,                  0,          3376271,          1404146,          6227540,         14935240,             75446,          3676827,          3904818,                  0,         22592331,                  0,                  0,         15.13,                  0,                  0
96/02,1441,大東紡織,            797190,            423676,            767196,                  0,             93557,          2081619,            905116,            143229,            161013,            148171,          1357529,          1079004,                 37,           -456397,            104133,             -2687,            724090,                  0,                  0,          6.78,                  0,          1177640
96/02,1442,名軒,          2234909,            401565,            111198,              2262,              8346,          2758280,          1280987,             52833,                  0,              6655,          1340475,          1428084,             27031,            -37368,                 58,                  0,          1417805,                  0,                  0,          9.93,                  0,                  0
96/02,1443,立益紡織,          1133979,            581161,          2316070,                  0,            421234,          4452444,          1457180,             85333,            227040,            334487,          2104040,          3010900,            312104,         -1151995,            213807,            -36412,          2348404,                  0,                  0,          8.29,                  0,         17727357
96/02,1444,力麗,          6084494,          2848177,          4017567,             10523,            418543,         13379304,          4731787,          1041106,              5132,            156713,          5934738,          7314000,          2066586,         -1147242,           -289193,           -499585,          7444566,                  0,                  0,         11.21,                  0,         67405057
96/02,1445,大宇紡織,          1241579,            222267,          1196854,              5945,             10149,          2676794,            308270,            232963,             98272,             73591,            713096,          1795510,             21729,            133376,            104822,            -91739,          1963698,                  0,                  0,         12.06,                  0,         16711632
96/02,1446,宏和,            513482,            890586,            881751,                  0,          1017779,          3303598,          1006104,            347215,                  0,             16440,          1369759,          2238702,            297239,           -695385,             93283,                  0,          1933839,                  0,                  0,          8.64,                  0,                  0
96/02,1447,力鵬,          6333107,          2407407,          6718619,             47438,            411104,         15917675,          4812524,          2629507,                  0,            157998,          7600029,          6277563,          1498608,          1575369,         -1033894,                  0,          8317646,                  0,                  0,         14.57,                  0,                  0
96/02,1449,佳和實業,          2394675,          1186091,          1729232,             63959,            370909,          5744866,          2591472,                  0,            379116,            352980,          3323568,          4159869,            483753,         -1579068,           -329637,           -313619,          2421298,                  0,                  0,          7.91,                  0,        109857084
96/02,1451,年興紡織,          5204410,         11136137,          1043041,             28169,            113930,         17525687,          4309263,                  0,                  0,            653905,          4963168,          5983691,            377195,          4283984,          1917649,                  0,         12562519,                  0,                  0,         20.99,                  0,                  0
96/02,1452,宏益,          1052597,            507648,            528394,                  0,             54437,          2143076,            216550,                  0,             42579,              6080,            265209,          1370390,            130566,            346201,             30710,                  0,          1877867,                  0,                  0,         13.70,                  0,                  0
96/02,1453,大將,            651398,            132513,            259414,                  0,              9606,          1052931,            594605,                  0,             54850,             58164,            707619,            673394,                  0,           -386400,             64270,             -5952,            345312,                  0,                  0,          5.14,                  0,            211120
96/02,1454,台富,          1104245,            239678,            929473,                  0,             34194,          2307590,            572253,            130000,                  0,             72184,            774437,          1408007,            113652,               -986,             59561,            -47081,          1533153,                  0,                  0,         11.79,                  0,         10812160
96/02,,,,,,,,,,,,,,,,,,,,,,,,
96/02,1455,集盛,          5345996,            150021,          5405378,              6405,            603792,         11511592,          5162778,            502546,                365,             89851,          5755540,          4805880,            385916,            539267,             24989,                  0,          5756052,                  0,                  0,         12.19,                  0,                  0
96/02,1456,怡華,          1691372,            781113,          2540275,                  0,             59304,          5072064,          2217958,            967744,            442402,            305304,          3933408,          2236560,                780,           -671049,           -406451,            -21184,          1138656,                  0,                  0,          5.57,                  0,         19173407
96/02,1457,宜進,          2112075,          1273583,          1543480,                  0,            559257,          5488395,          2314595,            233296,              3944,             46624,          2598459,          3653200,            359978,         -1093627,             86542,           -116157,          2889936,                  0,                  0,          8.81,                  0,         37178760
96/02,1459,聯發紡織,          1342080,          1528264,          3123451,              1658,            327849,          6323302,            654759,          1695982,                  0,                234,          2350975,          3430536,            536550,            501194,           -193580,           -302373,          3972327,                  0,                  0,         13.35,                  0,         42065085
96/02,1460,宏遠,          3917114,          1938788,          2219252,              4846,            119761,          8199761,          1585201,          1118343,                  0,            169094,          2872638,          4904161,            236457,            357023,             58911,           -229429,          5327123,                  0,                  0,         11.66,                  0,         33706585
96/02,1463,強盛染整,            594698,            972005,            555184,                  0,             20559,          2142446,            138990,                  0,             50877,             45983,            235850,          1884108,            157475,              6767,            -19286,           -122468,          1906596,                  0,                  0,         11.78,                  0,         26589911
96/02,1464,得力實業,            689980,          1032012,          1028770,                  0,             27629,          2778391,            710308,                  0,                  0,            144781,            855089,          1755960,            132794,                973,             57687,            -24112,          1923302,                  0,                  0,         11.32,                  0,          5673000
96/02,1465,偉全實業,            767616,            509459,            557580,              3645,             12726,          1851026,            284679,                  0,                  0,             44372,            329051,            863394,            353488,            292085,             13008,                  0,          1521975,                  0,                  0,         17.63,                  0,                  0
96/02,1466,聚隆,            970134,                  0,            838951,                  0,            276992,          2086077,          1106420,            339747,                  0,             31214,          1477381,            715978,                  0,           -106629,                  0,               -653,            608696,                  0,                  0,          8.51,                  0,             87958
96/02,1467,南緯實業,          1304943,          1861417,            616945,             20608,            160047,          3963960,          1232475,            515682,             68902,             71095,          1888154,          1649115,             73786,            330288,             22617,                  0,          2075806,                  0,                  0,         12.59,                  0,                  0
96/02,1468,昶和纖維,          1118114,            679274,          1113697,                  0,             39552,          2950637,            710027,            248000,             39548,              5632,          1003207,          1604053,             34870,            141610,            166897,                  0,          1947430,                  0,                  0,         12.14,                  0,                  0
96/02,1469,理隆纖維,            862099,            104700,          1312100,              1774,             43009,          2323682,            655371,                  0,                  0,             10233,            665604,          1246000,            455920,            -34819,             -9023,                  0,          1658078,                  0,                  0,         13.31,                  0,                  0
96/02,1470,大統染,            368592,            113432,            325469,                  0,             32600,            840093,             86984,                  0,                  0,             24395,            111379,            857670,              6918,           -126534,                  0,             -9340,            728714,                  0,                  0,          8.62,                  0,          1269741
96/02,1471,首利,          2428829,            609333,            314605,                  0,              9895,          3362662,          1697689,                  0,                  0,              3955,          1701644,          1429507,            156554,             32251,             42706,                  0,          1661018,                  0,                  0,         11.62,                  0,                  0
96/02,1472,三洋紡,            366052,            326233,            507769,                189,             19552,          1219795,            108423,                  0,                  0,             24331,            132754,            875000,            249779,            -63659,             63558,            -37637,          1087041,                  0,                  0,         13.23,                  0,          5348830
96/02,,,,,,,,,,,,,,,,,,,,,,,,
96/02,1473,台南企業,          2305628,          2521144,            629652,             14252,             86145,          5556821,          1467924,            285480,             37967,            125521,          1916892,          1383247,            733257,          1429194,             94231,                  0,          3639929,                  0,                  0,         27.22,                  0,                  0
96/02,1474,弘裕,          1948000,            502566,            675847,              2683,             72136,          3201232,          1209228,            285704,             53478,             16604,          1565014,          1325715,                103,            252626,             57774,                  0,          1636218,                  0,                  0,         12.34,                  0,                  0
96/02,1475,本盟光電,            486227,             88884,            322974,                  0,            314063,          1212148,            687466,             12000,                  0,                  0,            699466,            997197,            375000,           -866696,              7181,                  0,            512682,                  0,                  0,          5.14,                  0,                  0
96/02,1476,儒鴻,          1728406,            797782,            771199,             26946,            121159,          3445492,          1049866,            100000,                  0,             84467,          1234333,          1591618,            138061,            484389,             -2909,                  0,          2211159,                  0,                  0,         15.42,                  0,                  0
96/02,1477,聚陽實業,          4557023,          1083137,             46340,              1928,            253170,          5941598,          3117767,                  0,                  0,             17890,          3135657,          1413431,            412881,          1008344,            -28715,                  0,          2805941,                  0,                  0,         20.83,                  0,                  0
96/02,1503,士電,          7672648,          7504516,          4890303,             92678,             89276,         20249421,          7733254,            497154,            240768,          1064606,          9535782,          5209722,          2520991,          2317353,            665573,                  0,         10713639,                  0,                  0,         20.56,                  0,                  0
96/02,1504,東元電機,         15549111,         35983267,          3688914,            332686,          2968421,         58522399,         13301049,          6533654,            106179,          1501791,         21442673,         19105779,          5863204,          5704186,          7103956,           -697399,         37079726,                  0,                  0,         20.03,                  0,         59374055
96/02,1506,正道,            716486,            846662,            488787,             17285,            415329,          2484549,          1037768,                  0,             87423,            264136,          1389327,          1022516,             88336,           -155569,            139939,                  0,          1095222,                  0,                  0,         10.71,                  0,                  0
96/02,1507,永大機電,          4116625,          4786211,          1440055,            104711,            899547,         11347149,          2116077,            343000,              2702,            576066,          3037845,          4108200,            222376,          3922447,             82832,            -26551,          8309304,                  0,                  0,         20.33,                  0,          2129800
96/02,1512,瑞利,          2141868,            661711,          2284403,              7270,            102905,          5198157,          1539818,          1191695,            132382,            162788,          3026683,          1765073,             54803,            105091,            246507,                  0,          2171474,                  0,                  0,         12.30,                  0,                  0
96/02,1513,中興電,          7926006,          2849192,          3233231,             78490,            535442,         14622361,          6002053,            783363,            286075,            582580,          7654071,          4800000,            240886,          1009956,          1009842,            -92394,          6968290,                  0,                  0,         14.89,                  0,         12127117
96/02,1514,亞力電機,          2425055,            472415,          1017398,             33823,            207792,          4156483,          1379119,             55800,            164401,            113042,          1712362,          2010670,            152381,            119616,            248505,            -87051,          2444121,                  0,                  0,         12.91,                  0,         11681991
96/02,1515,力山,          3094897,          1235306,          1426357,             30579,            460734,          6247873,          2876842,            388336,             31782,            240434,          3537394,          2287843,            214665,            118947,             97221,             -8197,          2710479,                  0,                  0,         11.93,                  0,          1491408
