年季,公司代號,公司名稱,現金及約當現金,存放央行及拆借銀行同業,公平價變動列入損益之金融資產-淨額,備供出售金融資產-淨額,附賣回票券及債券投資,應收款項-淨額,貼現及放款-淨額,持有至到期日金融資產-淨額,採權益法之股權投資-淨額,固定資產-淨額,無形資產,其他金融資產-淨額,其他資產,央行及銀行同業存款,應付款項,存款及匯款,應付商業本票-淨額,公平價值變動列入損益之金融負債,附買回票券及債券負債,央行及同業融資,特別股負債,其他負債,股本,資本公積,保留盈餘,股東權益其他項目,資產總計,負債總計,股東權益總計,預收股款（股東權益項下）之約當發行股數（單位：股）,母公司暨子公司持有之母公司庫藏股股數（單位：股）,每股淨值(元)
95/01,2801,彰化銀行,        132672176,                  0,         12291008,         53501357,          6758062,         19494160,        840585664,        174833836,             65320,         25038673,             66333,          7014413,         27625509,        117207349,         26041939,      1032011719,                  0,            308437,         13138373,         20346738,                  0,         10733018,         63594756,         39256183,        -31722828,          9030827,      1299946511,      1219787573,         80158938,                  0,                  0,         12.60
95/01,2809,京城銀行,         25047593,                  0,          1254708,                  0,          1305237,          1644778,        117336664,          1331955,             10210,          3712612,                  0,            207741,          1683843,          1434550,          1733305,        135170098,                  0,                  0,                  0,          3057431,                  0,          1122312,         10843343,            365101,           -190772,                -27,        153535341,        142517696,         11017645,                  0,                  0,         10.16
95/01,2812,台中銀行,         48720670,                  0,            164686,                  0,            368825,          2359305,        183788822,          7678701,             60459,          3988371,                  0,            158901,          9588437,          3622051,          3443465,        231899058,                  0,                 28,          4279802,                  0,                  0,            699182,         15380144,            160452,         -2607005,                  0,        256877177,        243943586,         12933591,                  0,                  0,          8.41
95/01,2820,華票,          5221349,                  0,         94596252,         93978140,          4765089,          2442271,                  0,          2730147,                  0,          1473045,                  0,          5553508,          2286749,                  0,            183581,                  0,                  0,             14037,        189577111,                  0,                  0,          1998858,         16787000,                  0,          4206415,            279548,        213046550,        191773587,         21272963,                  0,                  0,         12.67
95/01,2834,臺灣企銀,         88646318,                  0,          4097733,         14096418,          5011738,         22797696,        721382508,         74951108,            122224,         14623961,             89995,          5076614,         19478425,         27866799,         18569253,        843328324,                  0,                  0,         10243437,         29645000,                  0,         11603291,         42857220,                  0,        -14740665,          1002079,        970374738,        941256104,         29118634,                  0,                  0,          6.79
95/01,2836,高銀,          7846324,                  0,         10038990,                550,          7661904,          1143314,        104802227,         10026030,             91606,          2367497,                  0,          3197964,            855391,         15938286,          3127599,        113855298,                  0,                171,            757708,          3329897,                  0,            514042,          5034238,          2542403,          2932494,               -339,        148031797,        137523001,         10508796,                  0,                  0,         20.87
95/01,2838,聯邦銀行,         35407203,                  0,          9363362,          8815090,          2490000,         39262875,        184966826,         24645184,          3575705,          8992621,          2757500,          3936311,          7468892,         26988196,          4310685,        254013666,                  0,            128369,         15106103,         13105400,                  0,          1032166,         18253942,             63733,         -1314698,             -5993,        331681569,        314684585,         16996984,                  0,                  0,          9.31
95/01,2845,遠東商銀,         21133454,                  0,          6752031,          5296775,            297011,         27610244,        216924370,         25451907,          4356188,          2643280,                  0,          1576686,          2558558,         20913256,          6156559,        230677661,                  0,          1289815,          2868445,         29062221,                  0,          1474880,         17912499,          1197314,          3021467,             26387,        314600504,        292442837,         22157667,                  0,                  0,         12.37
95/01,2849,安泰銀行,         49351094,                  0,          9501420,          3776100,            599697,         10464652,        206580796,                  0,          1384739,          3873281,            195231,         21128041,         12975995,          6249812,          3673098,        243066508,                  0,         34700251,          7059976,          3430000,                  0,            425157,         20000000,            223615,            965526,             37103,        319831046,        298604802,         21226244,                  0,                  0,         10.61
