年季,公司代號,公司名稱,流動資產,基金及投資,固定資產,無形資產,其他資產,流動負債,長期負債,其他負債,股本,資本公積,保留盈餘,其它項目,資產總計,負債總計,股東權益,每股淨值(註一)
92/03,1720,生達化學,          1010556,            796308,            683381,              2702,             68697,            321162,            545170,             99600,          1236642,             84518,            286496,            -11944,          2561644,            965932,          1595712,         12.90
92/03,1721,三晃,            470194,             71784,            474808,              4895,             22522,            374670,                  0,             75133,            959345,                  0,           -356814,             -8131,          1044203,            449803,            594400,          6.19
92/03,1722,台肥,          9104508,          6036875,         33619898,             35552,            403578,            570071,                  0,         18219025,          9800000,         16730205,          4085839,           -204729,         49200411,         18789096,         30411315,         31.03
92/03,1723,中碳,          3198180,          1017594,            320803,                  0,             62200,          1753987,                  0,             48191,          1909368,             59467,            995366,           -167602,          4598777,          1802178,          2796599,         14.64
92/03,1724,台硝,          1351906,            760408,            524376,             24059,            345582,            660317,            385094,             73448,          1765446,             51360,            196596,           -125930,          3006331,          1118859,          1887472,         10.69
92/03,1725,元禎,          2519125,            159451,            459290,              1416,            104607,          2353763,            112280,             15046,            651389,              2911,            113252,             -4752,          3243889,          2481089,            762800,         11.71
92/03,1726,永記造漆,          3063369,            740393,            745120,              2087,            378832,            835506,              3128,            128901,          1599988,            187093,          2156035,             19150,          4929801,            967535,          3962266,         24.76
92/03,1727,中華化學,            420431,              9986,            371797,             16888,            176619,            270678,                  0,             31455,            530000,             13515,            150073,                  0,            995721,            302133,            693588,         13.87
92/03,1729,必翔實業,          2542277,            418354,            892278,             75145,             57916,          1072332,                  0,            119890,          1644090,             88366,          1060416,                876,          3985970,          1192222,          2793748,         16.99
92/03,1730,花仙子,            289997,             44849,            217773,             88552,              6962,            156212,                  0,              3339,            408374,             25479,             54733,                 -4,            648133,            159551,            488582,         11.98
92/03,1731,美吾華,          1198914,            774441,            283976,                  0,             36147,            815021,            300000,             23354,            705737,            295701,            156053,             -2388,          2293478,          1138375,          1155103,         16.36
92/03,1732,毛寶,            334631,                238,            210137,                892,              8817,             55746,                  0,             31009,            424439,              2815,             40706,                  0,            554715,             86755,            467960,         11.24
92/03,1733,五鼎,            627595,            117356,             78628,             26536,             25394,            106771,              6840,              7971,            612912,             29936,            112132,             -1053,            875509,            121582,            753927,         12.30
92/03,,,,,,,,,,,,,,,,,,
92/03,1734,杏輝藥品,            701851,            255757,            598073,              3347,             53397,            508075,            165378,             31965,            675242,            114885,            113238,              3642,          1612425,            705418,            907007,         13.43
92/03,1735,日勝化,            600770,            327121,            530855,                  0,             11026,            304457,            145496,             70540,            679000,             14957,            245332,              9990,          1469772,            520493,            949279,         13.98
92/03,1736,喬山健康,          1845091,          1211164,            328794,             12477,             59430,          1601232,             26250,            245754,            840000,             26204,            728908,            -11392,          3456956,          1873236,          1583720,         18.85
92/03,1737,臺鹽,          8238690,             87411,          4975538,             11899,            237391,          4743381,                  0,          1300252,          2500000,          2541439,          2465857,                  0,         13550929,          6043633,          7507296,         30.02
92/03,1802,台玻,          8496167,          8811220,         11239808,                  0,            470170,          1876288,                  0,          1324723,         12840000,            195124,         12280018,            501212,         29017365,          3201011,         25816354,         20.10
92/03,1805,寶徠,            122108,            497627,            761879,                  0,            691225,            689055,                  0,            187567,          1750000,            191217,           -808493,             63493,          2072839,            876622,          1196217,          6.83
92/03,1806,冠軍,          1203266,          1814553,          1173705,                  4,            319051,          1468817,            209180,            115620,          2501754,            184395,            -32716,             63529,          4510579,          1793617,          2716962,         11.57
92/03,1808,潤隆,             90785,              1752,            815020,              6414,            322553,            776568,             53998,             89144,            600000,                  0,           -283186,                  0,          1236524,            919710,            316814,          5.28
92/03,1809,中釉,            993845,            767609,          1104410,              8055,            450291,            936550,            299750,             84692,          1640079,              7258,            320598,             35283,          3324210,          1320992,          2003218,         12.21
92/03,1810,和成,          3014517,          3443688,          2524117,             39941,          1049425,          3075599,            528500,            232377,          4189485,            642407,          1458916,            -55596,         10071688,          3836476,          6235212,         14.88
92/03,1902,台紙,          2200135,          2670852,          4152689,             55335,            105845,          3329700,            213600,          1860457,          2800000,          1329995,           -365938,             17042,          9184856,          5403757,          3781099,         13.50
92/03,1903,士紙,          1496871,            330378,          1551506,             81468,          5043921,          1376957,                  0,          3369264,          2600391,          1715016,           -557484,                  0,          8504144,          4746221,          3757923,         14.45
92/03,1904,正隆,          9053316,          3729439,         10550296,            417790,            116487,          4939537,          3386061,          1559021,          9900000,            210312,          4040576,           -168179,         23867328,          9884619,         13982709,         14.12
92/03,1905,華紙,          3488502,          1568815,          4644846,            159586,             14961,            308794,                  0,          1956406,          5699430,          1063198,            653149,            195733,          9876710,          2265200,          7611510,         13.35
92/03,1906,寶隆,            363351,            560972,            492158,                  0,            211497,            304848,             40000,            278327,          1510000,             11713,           -100850,           -416060,          1627978,            623175,          1004803,          6.65
92/03,,,,,,,,,,,,,,,,,,
92/03,1907,永豐餘,          7688552,         12735991,          6500982,            620412,          1336493,          7667652,          3032967,          1097347,         13162668,            335645,          3803879,           -217728,         28882430,         11797966,         17084464,         12.97
92/03,1909,榮成,          1786987,          3872335,          2939947,                130,            463517,          1454707,          1628524,            237568,          5115585,            256174,          1474525,         -1104167,          9062916,          3320799,          5742117,         11.22
92/03,2002,中鋼,         58608043,         41477183,        103247206,                  0,          4839448,         33553608,         15000000,          8137109,         95000857,            586047,         57613327,         -1719068,        208171880,         56690717,        151481163,         15.95
92/03,2006,東和鋼鐵,          6063096,          4858136,         11948236,             60438,            626662,          5838695,          6863444,            404768,          6961832,          2128829,          1285298,             73702,         23556568,         13106907,         10449661,         15.00
92/03,2007,燁興公司,          2058110,          3310865,          6281416,                  0,          4668907,          6969767,          5713840,            162640,          3801685,                  5,           -333394,              4755,         16319298,         12846247,          3473051,          9.13
92/03,2008,高興昌,          3675266,            800853,          6415386,            119166,          1270491,          7248810,            781650,            678295,          4238266,            365732,           -227430,           -804161,         12281162,          8708755,          3572407,          8.42
92/03,2009,第一伸銅,          1402168,            943877,          2014995,             26516,            209186,            326709,                  0,            451186,          3596222,            149507,            488453,           -415335,          4596742,            777895,          3818847,         10.61
92/03,2010,春源鋼鐵,          6705135,          1558533,          4236192,             63050,            379550,          4026984,             50000,          1893683,          4249225,          1130688,          1538075,             53805,         12942460,          5970667,          6971793,         16.40
92/03,2012,春雨,          2405268,          1499313,          1256509,             31152,            101184,          1779555,            299980,            597579,          2877740,              5487,           -188716,            -78199,          5293426,          2677114,          2616312,          9.09
92/03,2013,中鋼構,          3818374,            783508,          1298627,                  0,            121653,          3438897,                  0,             13753,          1539013,            798660,            324875,            -93036,          6022162,          3452650,          2569512,         16.70
92/03,2014,中鴻,          6532766,          3756697,         17732140,             79510,            181801,          7841699,          8018901,            409492,         11443361,                  0,            565088,              4373,         28282914,         16270092,         12012822,         10.49
92/03,2015,豐興鋼鐵,          4194860,            559898,          5061633,                  0,            677348,          2874736,              6000,            316352,          5248571,            420719,          1710267,            -82906,         10493739,          3197088,          7296651,         13.90
92/03,2017,官田鋼,          2078476,          1173658,          3658525,                  0,             33848,          1500120,            972145,             35868,          4507940,            451354,            114689,           -637609,          6944507,          2508133,          4436374,          9.84
92/03,2020,美亞鋼管,          1348513,            724633,            664576,             19850,             19996,          1008921,             63360,            154262,          1132728,             93460,            256576,             68261,          2777568,          1226543,          1551025,         13.69
92/03,2022,聚亨,            507042,          4611946,            620246,                  0,             49253,          1114523,            800635,             34575,          4247693,             30713,           -207665,           -231987,          5788487,          1949733,          3838754,          9.03
92/03,,,,,,,,,,,,,,,,,,
92/03,2023,燁輝,          6985390,          4783526,         10932673,              4169,            269505,          4695741,          3506250,             90050,          9223352,          1556626,          3884558,             18686,         22975263,          8292041,         14683222,         15.91
92/03,2024,志聯工業,            318302,            300598,          1704000,                  0,            268557,            668911,            840224,             88008,          1496272,                  0,           -522479,             20521,          2591457,          1597143,            994314,          6.64
92/03,2025,千興,          1308547,            178610,          3148505,                  0,            238455,          2101005,            418090,                  0,          3228341,            139159,           -718781,           -293697,          4874117,          2519095,          2355022,          7.29
92/03,2027,大成鋼,          2104219,          1590030,          1794394,             24579,            156959,          2320203,             86843,            116161,          2480410,            621567,            262195,           -217198,          5670181,          2523207,          3146974,         12.68
92/03,2028,威致鋼鐵,          4086572,             78158,          4216838,                267,            187006,          4826126,          1355800,             14600,          4026892,                  0,         -1652085,             -2492,          8568841,          6196526,          2372315,          5.89
92/03,2029,盛餘,          2684825,             76016,          5038342,                  0,            446054,            969282,                  0,            516272,          3211800,            921875,          2626008,                  0,          8245237,          1485554,          6759683,         21.04
92/03,2030,彰源,          1268168,            120276,          1323765,                  0,            151781,          1165024,            363958,            134066,            843771,            113999,            238654,              4518,          2863990,          1663048,          1200942,         14.23
92/03,2031,新光鋼,          3448660,            359252,            754794,                  0,             37484,          2016802,            417598,             11929,          1355000,            139000,            667623,             -7762,          4600190,          2446329,          2153861,         15.89
92/03,2032,新鋼工業,          1355033,            172133,            592479,              6649,             29218,            783430,                  0,            218650,            794426,            156555,            202413,                 38,          2155512,          1002080,          1153432,         14.51
92/03,2033,佳大世界,            600452,            113838,            545527,             37329,             47003,            418526,             40625,             77164,            711843,             25751,             86729,            -16489,          1344149,            536315,            807834,         11.34
92/03,2034,允強,          1348787,            318391,          1158246,             29673,             23551,            769171,            537950,             90416,          1117600,            138880,            224338,                293,          2878648,          1397537,          1481111,         13.25
92/03,2101,南港輪胎,          1075637,          1258984,          6612726,            217930,            191255,          3337152,            156840,          2687711,          2608200,            412197,            140543,             13889,          9356532,          6181703,          3174829,         12.17
92/03,2102,泰豐輪胎,          2392407,          1024309,          3494607,             85862,             57107,            760102,                  0,          1533690,          2691583,          1124652,          1155407,           -211142,          7054292,          2293792,          4760500,         17.68
92/03,2103,台橡,          2275424,          3912685,          4557122,             20703,            251916,          1544185,          1850766,            169755,          6095114,             90640,          1156572,            110818,         11017850,          3564706,          7453144,         12.22
92/03,2104,中橡,            848479,          7460422,          1331059,            268385,            247756,            841071,          1899728,            200485,          4297407,          1545055,          1074786,            297569,         10156101,          2941284,          7214817,         16.78
92/03,,,,,,,,,,,,,,,,,,
92/03,2105,正新,          5401019,         13456270,          6098899,            267199,            422621,          3913002,          2712720,          1588969,          9570671,            718540,          6002841,          1139265,         25646008,          8214691,         17431317,         18.21
92/03,2106,建大,          2544457,          4041218,          1421672,                  0,             81573,          1157464,            592032,            975698,          3600000,            152318,          1410520,            200888,          8088920,          2725194,          5363726,         14.89
92/03,2107,厚生,          2677407,          1651000,          3173178,            123958,            145679,          1277293,            655219,            422035,          3898694,          1091781,            444081,            -17881,          7771222,          2354547,          5416675,         13.89
92/03,2108,南帝化工,            840337,          1016191,          1393275,             51257,             59565,            330536,                  0,            229472,          2264784,            112876,            434395,            -11438,          3360625,            560008,          2800617,         12.36
92/03,2109,華豐橡膠,          1360132,          2525074,          1477471,             66275,             73483,            682007,            899081,            586989,          2599104,              1115,            476479,            257660,          5502435,          2168077,          3334358,         12.85
92/03,2201,裕隆汽車,         15205604,         25954268,          9021159,            594225,         10677080,          5961765,                  0,         10920635,         18291464,          9307604,         17482143,           -511275,         61452336,         16882400,         44569936,         24.36
92/03,2204,中華汽車,         27612100,         21076835,          5873768,                  0,            203444,         15602500,             70436,          2155133,         13439525,          6588700,         16988994,            -79141,         54766147,         17828069,         36938078,         27.48
92/03,2206,三陽工業,          4905581,          4178670,          7786944,            600633,          3020034,          4998843,             50000,          5222227,          8053700,          1328826,          1219144,           -380878,         20491862,         10271070,         10220792,         12.69
92/03,2207,和泰汽車,          8542519,          4556176,          4192321,                  0,          1585805,          5350180,                  0,          1008245,          5461792,            466596,          6545269,             44739,         18876821,          6358425,         12518396,         22.91
92/03,2301,光寶科技,         43767202,         29243034,          3965945,             61326,            686015,         30909544,          4250000,            558623,         22476906,         15829380,          6341494,         -2642425,         77723522,         35718167,         42005355,         18.68
92/03,2302,麗正,          1326893,          1905807,          1230076,                  0,            399095,            662411,                  0,            112602,          2770000,          2181264,           -912185,             47779,          4861871,            775013,          4086858,         14.75
92/03,2303,聯電,        106587070,         74515465,        121071845,              9937,          7969157,         28364066,         54579367,          6468295,        161407435,         79984806,         20633115,        -41283610,        310153474,         89411728,        220741746,         13.67
92/03,2305,全友電腦,          1725080,          2652234,            206455,                  0,            320238,          1772938,            431170,             44186,          2056608,            501416,             83767,             13922,          4904007,          2248294,          2655713,         12.91
92/03,2308,台達電,         19902739,         30185704,          3055635,                  0,          1047739,         13981095,          6753000,          3033825,         14802730,          6836540,          7575407,          1209220,         54191817,         23767920,         30423897,         20.55
92/03,2311,日月光,         19251606,         34569232,         22338726,                  0,          2614289,          9513572,         25980638,            384350,         35802800,          4019490,          1660810,          1412193,         78773853,         35878560,         42895293,         11.98
92/03,,,,,,,,,,,,,,,,,,
92/03,2312,金寶電子,          5041637,         15810795,            690439,              4340,             37241,          2911530,          2250000,            304489,         11914839,            871423,          4103291,           -771120,         21584452,          5466019,         16118433,         13.52
92/03,2313,華通,          6959044,          6984269,          9776583,             49162,            710465,          5629058,          4993511,            663739,          8700341,            472764,          3565352,            454758,         24479523,         11286308,         13193215,         15.16
92/03,2314,台揚科技,          3946014,          2504846,          1236131,                  0,             56450,          1572593,          1579551,            280318,          4261626,             10664,           -145949,            184638,          7743441,          3432462,          4310979,         10.11
92/03,2316,楠梓電,          3924583,          2962354,          3469204,             11237,             80036,          3288190,            300000,            303961,          4279599,          1031012,          1255855,            -11203,         10447414,          3892151,          6555263,         15.31
92/03,2317,鴻海,        107831069,         52626107,         18254521,            208380,            183691,         73976378,         20210000,          2781948,         25191744,         10998366,         45045074,            900258,        179103768,         96968326,         82135442,         32.60
92/03,2321,東訊,          3460133,          2673215,            600070,             37262,            184682,          2005668,          1103499,             14211,          2973318,            320740,            541468,             -3542,          6955362,          3123378,          3831984,         12.88
92/03,2323,中環,         17879606,         18956363,         36338592,             79347,          2909484,         11316885,         15060913,            289247,         29910850,         16524267,          6992243,         -3931013,         76163392,         26667045,         49496347,         16.54
92/03,2324,仁寶電腦,         69187298,         32469952,          4073425,                  0,            658450,         33284441,         15454873,            150243,         31600753,          5686108,         21566072,         -1353365,        106389125,         48889557,         57499568,         18.29
92/03,2325,矽品,         13958348,          8794073,         22564904,                  0,          2017998,         13254421,          5747326,             22238,         18851737,          8099110,          2307281,           -946790,         47335323,         19023985,         28311338,         15.01
92/03,2327,國巨,          7229588,         32630590,          8428988,          5323772,          5210010,          6882036,         16035731,            202189,         22540416,         12347429,           -815141,          1630288,         58822948,         23119956,         35702992,         15.83
92/03,2328,廣宇,          3211432,          2903202,            783555,                  0,            281493,          1763566,                  0,             29989,          3441000,          1413339,            414221,            117567,          7179682,          1793555,          5386127,         15.65
92/03,2329,華泰電子,          5426451,          3300561,         13799232,                  0,          3543015,          9876092,          6715315,            850426,         16010426,                  0,         -7492987,            109987,         26069259,         17441833,          8627426,          5.39
92/03,2330,台積電,        135173278,         34668956,        192293825,          2351634,         17703786,         27186837,         38660493,          3372728,        202666189,         56847417,         55097739,         -1639924,        382191479,         69220058,        312971421,         15.44
92/03,2331,精英,         16312501,          3498343,          1766504,            148922,            637818,         10789014,                  0,            270201,          5740322,          3573360,          2047293,            -56102,         22364088,         11059215,         11304873,         19.69
92/03,2332,友訊科技,         12011487,          7064297,            396834,                  0,            323870,          8734447,            800000,            509785,          4999172,          2649876,          1973543,            129665,         19796488,         10044232,          9752256,         19.50
92/03,,,,,,,,,,,,,,,,,,
92/03,2337,旺宏,         14949643,          3320093,         33638469,            992141,          1806973,         14432839,         14957038,            167673,         39277583,              1263,        -12311856,         -1817221,         54707319,         29557550,         25149769,          6.40
92/03,2338,光罩,          3407201,          1126487,          3336541,                  0,             69333,            605076,          2050000,             16002,          3995940,            435354,            893361,            -56171,          7939562,          2671078,          5268484,         13.18
92/03,2340,光磊,          3755343,          1691914,          5953382,              1916,            797375,          3279887,          3086559,            139864,          4506366,          1569646,           -211460,           -170932,         12199930,          6506310,          5693620,         12.63
92/03,2342,茂矽,          5734865,         15554539,          2361248,          2895391,          1631388,         14746994,          1028724,          2710802,         43399119,            760725,        -33924886,           -544047,         28177431,         18486520,          9690911,          2.23
92/03,2344,華邦電,         21433895,         12466514,         29945909,                  0,          6736321,          9914592,            609793,            438395,         44284918,         23442922,         -6338151,         -1769830,         70582639,         10962780,         59619859,         13.47
92/03,2345,智邦科技,         10342555,          2676824,          1091068,                  0,            813823,          5943620,              1379,             37553,          5845855,          5031874,         -2150190,            214179,         14924270,          5982552,          8941718,         15.29
92/03,2347,聯強國際,         18996582,          8387378,          1294749,             35274,             73498,         10918833,                  0,             76710,          7350000,          7092393,          3617412,           -267867,         28787481,         10995543,         17791938,         24.20
92/03,2348,海悅,            731796,          1916330,            137405,                  0,          1260613,          2009354,          1048680,              1857,          1287052,              4601,           -282463,            -22937,          4046144,          3059891,            986253,          7.66
92/03,2349,錸德科技,         25051583,         34513619,         33787788,            300841,          2392844,         15353077,         20485498,          1288309,         20973029,         38027652,          2843938,         -2924828,         96046675,         37126884,         58919791,         28.09
92/03,2351,順德,          1569868,            724304,          1516156,                  0,            164811,          1272894,            339527,            240981,          1664307,            301286,            168438,            -12294,          3975139,          1853402,          2121737,         12.74
92/03,2352,佳世達,         41166278,         27816877,          7091026,                  0,            188780,         28804470,          2746813,            770137,         20838612,         13586721,          9079601,            436607,         76262961,         32321420,         43941541,         21.25
92/03,2353,宏碁,         28521158,         49394947,          5861999,            558991,          5449027,         18917807,          7007931,            157385,         21178877,         33880975,         15436139,         -6792992,         89786122,         26083123,         63702999,         30.27
92/03,2354,鴻準,          5229386,            833187,          1228733,                  0,            150501,          3353007,                  0,             12771,          2484000,          1056098,            547047,            -11116,          7441807,          3365778,          4076029,         16.40
92/03,2355,敬鵬,          5141181,          1092874,          3444752,             14484,            235037,          1926749,          1866093,             15515,          3050492,          1196929,          1971663,            -99113,          9928328,          3808357,          6119971,         20.06
92/03,2356,英業達,         32797338,         10157697,          1558040,                  0,          1039592,         17501447,                  0,            718782,         20260000,            568964,          6406143,             97331,         45552667,         18220229,         27332438,         13.49
92/03,,,,,,,,,,,,,,,,,,
92/03,2357,華碩,         38468970,         39234556,          7919150,                  0,            675082,         14119952,                  0,            527860,         22817400,          6950171,         42089190,           -206815,         86297758,         14647812,         71649946,         31.40
92/03,2358,廷鑫,            827868,            139794,              6468,                  0,            720805,            797759,            100000,            367183,            650000,                  0,           -214249,             -5758,          1694935,          1264942,            429993,          6.61
92/03,2359,所羅門,          2884279,          4091599,            721241,                  0,            954542,          3900172,            683961,            303559,          3761834,            118040,            -19476,            -96429,          8651661,          4887692,          3763969,         10.00
92/03,2360,致茂電子,          3066402,          1559273,          1565863,                  0,             91413,          1747912,            250000,            123804,          2722892,            815701,            686203,            -63561,          6282951,          2121716,          4161235,         15.28
92/03,2362,藍天,          4063666,          2258815,          1090151,              1073,          1410259,          2315056,            480009,             65653,          4982093,            399806,            808015,           -226668,          8823964,          2860718,          5963246,         11.96
92/03,2363,矽統科技,         12749354,          1136529,         16382313,             59847,          2160329,          8363216,          4668187,            299700,         13380166,          5851668,            -56164,            -18401,         32488372,         13331103,         19157269,         14.31
92/03,2364,倫飛電腦,          3254175,            531230,          1276816,                  0,          1547740,          2242926,          1323602,            192654,          5560892,          1969780,         -3200297,         -1479596,          6609961,          3759182,          2850779,          5.39
92/03,2365,昆盈企業,          3485013,          1995393,            567820,                  0,             80154,          2076341,                  0,            136736,          2069753,          1209639,            670013,            -34102,          6128380,          2213077,          3915303,         18.91
92/03,2367,燿華,          2552135,          1778474,          3610610,              7288,            530910,          2100070,            589575,            128676,          3621412,          2124838,            -84488,               -666,          8479417,          2818321,          5661096,         15.63
92/03,2368,金像電,          3627913,            511909,          4521236,                  0,          1180365,          3473952,          1539073,            135397,          4104135,          1498981,           -850866,            -59249,          9841423,          5148422,          4693001,         11.43
92/03,2369,菱生,          1720001,            918926,          2263171,                  0,             88644,            849909,            290178,             28033,          2667140,          1212069,            191649,           -248236,          4990742,          1168120,          3822622,         14.33
92/03,2371,大同,         31670084,         38325856,         16422167,          2290559,          3203049,         32829801,          9163428,         13161920,         42100000,          4558556,         -6498419,         -3403571,         91911715,         55155149,         36756566,          8.73
92/03,2373,震旦行,          3527045,          4293711,            903417,             24332,            856016,          3832867,          1031042,            211509,          3522172,          1562950,            677758,         -1233777,          9604521,          5075418,          4529103,         12.85
92/03,2374,佳能,          3174679,          2288893,            663567,                  0,            752944,          2173835,            652082,             46469,          2954837,            448224,            724476,           -119840,          6880083,          2872386,          4007697,         13.56
92/03,2375,智寶,          1214834,          1825927,            403460,             62947,            108244,            497168,            138800,             39268,          1936443,            819598,            174167,              9968,          3615412,            675236,          2940176,         15.18
92/03,,,,,,,,,,,,,,,,,,
92/03,2376,技嘉,         18830713,          5892860,          3227836,                  0,            150201,          8708639,            786635,            108260,          5926557,          4935782,          7533867,            101870,         28101610,          9603534,         18498076,         31.21
92/03,2377,微星科技,         25761088,          8017665,          4162318,                  0,              5518,         15688295,          3532476,             84589,          6703956,          4903738,          6875830,            157705,         37946589,         19305360,         18641229,         28.22
92/03,2379,瑞昱,         14635919,          3606784,          1414391,                  0,            678980,          1723855,            854464,            113363,          6527060,          6382901,          4744307,             -9876,         20336074,          2691682,         17644392,         27.03
92/03,2380,虹光精密,          2149925,          2000596,            607290,                  0,            103554,          1134891,                  0,            142606,          2162400,            781607,            839232,           -199371,          4861365,          1277497,          3583868,         16.57
92/03,2382,廣達,         96100605,         18792631,          6457395,                  0,            609575,         57040915,         10609325,            537540,         27460271,          3385380,         22960687,            -33912,        121960206,         68187780,         53772426,         19.58
92/03,2383,台光電子,          1288488,            324197,            731806,                  0,             65691,            633349,            119005,             15572,          1670382,            111045,           -159284,             20113,          2410182,            767926,          1642256,          9.83
92/03,2384,勝華科技,          6670124,          3099337,          5126880,                  0,            674203,          5508286,            916387,             18407,          4839180,          3918765,            367276,              2243,         15570544,          6443080,          9127464,         18.86
92/03,2385,群光電子,          3402103,          3543567,            439273,                  0,             76481,          3083748,                  0,            183604,          2987770,            201038,          1466370,           -461106,          7461424,          3267352,          4194072,         14.03
92/03,2387,精元電腦,          1345680,          1193594,            600980,            105618,              4071,            834645,                  0,            158624,          1907089,            166818,            461816,           -279049,          3249943,            993269,          2256674,         13.01
92/03,2388,威盛電子,         14453129,         12157456,          1928083,                  0,          2048935,          8743978,                  0,            203411,         12704467,          7994347,          2421595,         -1480195,         30587603,          8947389,         21640214,         17.03
92/03,2390,云辰,          1828556,          3130268,            271854,              1470,          1045981,          1193818,          1058766,             37008,          3109790,            896299,            269603,           -287155,          6278129,          2289592,          3988537,         12.82
92/03,2392,正崴,          6503508,          2117507,          1697314,             14459,             68696,          3529371,                  0,             50177,          2282378,          3385229,          1127484,             26845,         10401484,          3579548,          6821936,         29.88
92/03,2393,億光電子,          2830673,          2549961,          1034819,                  0,            313410,          1539017,                  0,            181639,          2464267,          1607831,            883729,             52380,          6728863,          1720656,          5008207,         20.32
92/03,2395,研華,          3663468,          2901607,          1469480,                  0,            117866,          2067279,                  0,            346283,          3413039,            489000,          1783489,             53331,          8152421,          2413562,          5738859,         16.81
92/03,2397,友通資訊,          2752097,             92039,            311071,                  0,             47401,            622123,                  0,             89028,          1168600,            947239,            491452,           -115834,          3202608,            711151,          2491457,         21.32
92/03,,,,,,,,,,,,,,,,,,
92/03,2399,映泰,          2537982,            146897,            389827,                  0,             49031,          1729951,              6175,             36519,            971200,            136713,            220547,             22632,          3123737,          1772645,          1351092,         13.91
92/03,2401,凌陽科技,          7890146,          4255265,          1416467,          1147850,            365326,          1663495,                542,            296311,          7775040,          2092516,          3344083,            -96933,         15075054,          1960348,         13114706,         16.86
92/03,2402,毅嘉科技,          3165058,          1956205,          1310368,                  0,            106065,          1936648,          1369803,            136954,          1745722,            784814,            559208,              4547,          6537696,          3443405,          3094291,         17.72
92/03,2404,漢唐,          4785290,            932095,            219032,              1073,            226856,          3274256,             21721,             38653,          1888398,            492900,            790215,           -341797,          6164346,          3334630,          2829716,         14.98
92/03,2405,浩鑫,          2822159,            738081,            955398,                  0,             99087,          1467993,            408017,             38754,          1625988,            713618,            516977,           -156622,          4614725,          1914764,          2699961,         16.60
92/03,2406,國碩科技,          2218506,            358383,          2850496,                  0,            326012,            953795,          1016882,              4105,          2520076,          1202239,            100634,            -44334,          5753397,          1974782,          3778615,         14.99
92/03,2408,南亞科,         28786625,          1002395,         41374122,          8807045,          5613450,         13854386,         22569579,            888900,         35211758,         14142055,           -760635,           -322406,         85583637,         37312865,         48270772,         13.70
92/03,2409,友達,         42156961,          1699119,         83117111,          2532286,          4435346,         30852753,         17956171,            123101,         43474118,         32169576,          9615095,           -249991,        133940823,         48932025,         85008798,         19.90
92/03,2412,中華電,         39100536,          5389410,        392882439,         11071261,          2438900,         52015282,          1109001,         11792168,         96477249,        220301345,         69187201,                300,        450882546,         64916451,        385966095,         40.00
92/03,2413,環科,          1734790,          1944405,            965783,                  0,            198942,          1220888,            849994,                 20,          1432700,          1274373,            166500,           -100555,          4843920,          2070902,          2773018,         19.35
92/03,2414,精技電腦,          3208045,            307810,          1056035,                  0,             78772,          2132753,            605671,             31639,          1399869,            347451,            183991,            -50712,          4650662,          2770063,          1880599,         13.43
