年季,公司代號,公司名稱,流動資產,基金與投資,固定資產,無形資產,其他資產,資產總計,流動負債,長期負債,各項準備,其他負債,負債總計,股本,資本公積,保留盈餘,股東權益其他調整項目合計,庫藏股票(自98年第4季起併入「其他項目」表達),股東權益總計,共同控制下前手權益,合併前非屬共同控制股權,每股淨值(元),預收股款（股東權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數(單位:股)
100/04,1216,統一,          9837946,         83932715,         11967715,             22189,          5148640,        110909205,          9115274,         24938715,          1076566,          2431505,         37562060,         45443686,          6500842,         20103839,          1298778,                  0,         73347145,                  0,                  0,         16.14,                  0,                  0
100/04,1217,愛之味,          1913515,          4974764,          1146367,             11950,          1477823,          9524419,          1077319,          2752969,             79974,            303002,          4213264,          4976893,            262332,             41847,             30083,                  0,          5311155,                  0,                  0,         10.85,                  0,          8177000
100/04,1218,泰山企業,          2700766,          2812432,          1987289,              2864,            103856,          7607207,          1338013,          2009938,            222537,            207878,          3778366,          3430447,             50467,            259188,             88739,                  0,          3828841,                  0,                  0,         11.62,                  0,         13435457
100/04,,,,,,,,,,,,,,,,,,,,,,,,
100/04,1219,福壽實業,          3595377,          1000592,          1709756,             10651,             59786,          6376162,          1284661,            450000,            431001,            216385,          2382047,          2924260,             59244,            718802,            291809,                  0,          3994115,                  0,                  0,         13.66,                  0,                  0
100/04,1220,台榮,          1772856,            234404,            850625,                  0,            111294,          2969179,            697436,                  0,            157271,            114560,            969267,          1770779,                537,            -25355,            253951,                  0,          1999912,                  0,                  0,         11.29,                  0,                  0
100/04,1225,福懋油,          2288989,          1081971,            992515,                  0,            126790,          4490265,            977929,          1060000,             95560,             73728,          2207217,          1819011,            152783,             96956,            214298,                  0,          2283048,                  0,                  0,         12.55,                  0,                  0
100/04,1227,佳格,          5099436,          4332935,          1079911,             21076,            346646,         10880004,          1943164,              2184,             33685,             21953,          2000986,          4636269,             40704,          4049459,            152586,                  0,          8879018,                  0,                  0,         19.29,                  0,          3379065
100/04,1229,聯華實業,          1499395,         20461042,          3372656,                  0,             80112,         25413205,          1245173,          2875000,             93543,            222643,          4436359,          8478123,          1119067,          6318494,          5061162,                  0,         20976846,                  0,                  0,         24.75,             96500,             94000
100/04,1231,聯華食品,          2432128,            184995,          1543842,             15999,            565424,          4742388,          1319198,          1116030,                  0,            121468,          2556696,          1188816,             73042,            937071,            -13237,                  0,          2185692,                  0,                  0,         18.39,                  0,                  0
100/04,1232,大統益,          2468409,            259647,            815000,                  0,             11729,          3554785,            584855,                  0,                  0,             19117,            603972,          1599749,             23784,          1423033,            -95753,                  0,          2950813,                  0,                  0,         18.45,                  0,                  0
100/04,1233,天仁,            727485,            193182,            958629,              1553,             69209,          1950058,            372157,                  0,             47401,             15960,            435518,            905919,             60605,            443538,            104478,                  0,          1514540,                  0,                  0,         16.72,                  0,                  0
100/04,1234,黑松,          2006349,          9228297,          2953773,                  0,            269416,         14457835,            523025,                  0,            707149,            387836,          1618010,          5358281,            184601,          2192098,          5104845,                  0,         12839825,                  0,                  0,         23.96,                  0,                  0
100/04,1235,興泰,            916736,            240260,            193515,                  0,            154542,          1505053,            520734,                  0,             54280,             23309,            598323,            561688,             27674,            100550,            216818,                  0,            906730,                  0,                  0,         16.78,                  0,          2131610
100/04,1236,宏亞食品,            952690,            174119,          1615408,                  0,            118670,          2860887,            893521,            300000,                  0,            232442,          1425963,            984932,             33396,            418822,             -2226,                  0,          1434924,                  0,                  0,         14.57,                  0,                  0
100/04,1301,台塑,        123797428,        154021569,         53964302,            458447,          6301235,        338542981,         29005799,         57159314,                  0,         11122395,         97287508,         61209046,         12829721,        119277840,         47938866,                  0,        241255473,                  0,                  0,         39.42,                  0,                  0
100/04,1303,南亞塑膠,        129277495,        207812308,         66448222,          1142698,          4438289,        409119012,         39038575,         85948473,                  0,         19512927,        144499975,         78522986,         27531548,        121992771,         36571732,                  0,        264619037,                  0,                  0,         33.70,                  0,            183235
100/04,1304,台聚,         11222288,          8099033,          1091869,             52007,            218111,         20683308,          1637735,          1994301,             43580,            761643,          4437259,          9935673,            227559,          6430363,           -347546,                  0,         16246049,                  0,                  0,         17.99,                  0,         90715718
100/04,1305,華夏,          2943663,          2335576,          2379085,                  0,            244737,          7903061,          1196028,            297965,            483213,          1096136,          3073342,          4248035,              8980,            -20504,            593208,                  0,          4829719,                  0,                  0,         11.37,                  0,                  0
100/04,,,,,,,,,,,,,,,,,,,,,,,,
100/04,1307,三芳化工,          3387005,          4681779,          2914644,                  0,             26490,         11009918,          2271865,          1475175,            414610,            389808,          4551458,          3431614,            137866,          2307795,            581185,                  0,          6458460,                  0,                  0,         18.82,                  0,                  0
100/04,1308,亞聚,          4441927,          4429333,            648856,              3428,            490358,         10013902,            808837,                  0,             21469,            273334,          1103640,          3913974,             31038,          3658522,          1306728,                  0,          8910262,                  0,                  0,         22.77,                  0,                  0
100/04,1309,台達化工,          3439200,          2504471,          1076631,                  2,            168054,          7188358,          1865906,            499422,            143860,            501826,          3011014,          3120493,              4338,            480722,            571791,                  0,          4177344,                  0,                  0,         13.39,                  0,                  0
100/04,1310,台苯,          3403955,          3744161,          1222052,                  0,            157317,          8527485,          2861928,            450000,            173509,            205434,          3690871,          5803403,            797703,         -1391460,           -373032,                  0,          4836614,                  0,                  0,          8.34,                  0,            265351
100/04,1312,國喬石化,          2991991,          7993537,          7699497,             12535,            208286,         18905846,          3052396,          1200000,            979556,            221592,          5453544,          9266203,            245466,          2386247,          1554386,                  0,         13452302,                  0,                  0,         14.65,                  0,          8254473
100/04,1313,聯成,          3269002,         17702168,          1709958,             10357,             64627,         22756112,          2962039,          1997599,             99828,            313574,          5373040,         10603587,          1154124,          4996715,            628646,                  0,         17383072,                  0,                  0,         16.49,          2834250,          6883000
100/04,1314,中石化,         21987723,          8384586,         16817648,                  0,          6938044,         54128001,          5698626,          6001713,          3871792,            121452,         15693583,         19744593,            198549,         13222398,          5268878,                  0,         38434418,                  0,                  0,         19.47,                  0,                  0
100/04,1315,達新工業,          3481978,          1115274,          1013939,                  0,          1929400,          7540591,            388989,                  0,            710324,            290562,          1389875,          2200000,             35031,          1362752,          2552933,                  0,          6150716,                  0,                  0,         29.00,                  0,          7930000
100/04,1316,上曜,            575797,            356069,            327547,             16504,             20976,          1296893,            274656,            280448,             33660,                100,            588864,            651781,            104289,            -64557,             16516,                  0,            708029,                  0,                  0,         11.33,                  0,          2690009
100/04,1319,東陽,          5548825,          5975327,         12876850,            582006,            201870,         25184878,          4220324,          5156479,                  0,            850489,         10227292,          5548565,          4106241,          5166017,            136763,                  0,         14957586,                  0,                  0,         27.10,                  0,          2907594
100/04,1321,大洋,          1183298,          1526042,          5194891,                  0,            780112,          8684343,          1113086,            500000,          1350538,            452289,          3415913,          2272283,            101383,              5515,          2889249,                  0,          5268430,                  0,                  0,         23.87,                  0,          6542716
100/04,1323,永裕,            815074,            960722,            726148,             11030,             18075,          2531049,            376411,            716908,              8767,            149290,          1251376,            827887,             54240,            361003,             36543,                  0,          1279673,                  0,                  0,         15.52,                  0,            354726
100/04,1324,地球工業,            763922,            281112,            258036,                  0,             14873,          1317943,            230437,                  0,                  0,             43600,            274037,            751219,                  0,            253062,             39625,                  0,          1043906,                  0,                  0,         13.90,                  0,                  0
100/04,1325,恒大,            834556,            329731,            620548,                  0,             84364,          1869199,             79391,                  0,             46144,             39263,            164798,          1006828,                766,            610236,             86571,                  0,          1704401,                  0,                  0,         16.93,                  0,                  0
100/04,1326,台化,        133793136,        152417141,         72349514,                  0,          6701617,        365261408,         35499793,         75148483,                  0,          6918605,        117566881,         56904721,          9859303,        119752983,         61177520,                  0,        247694527,                  0,                  0,         43.66,                  0,         17036314
100/04,,,,,,,,,,,,,,,,,,,,,,,,
100/04,1339,昭輝,            449619,                  0,          1938328,              2322,             22676,          2412945,            350605,            735166,                  0,              2490,          1088261,            602669,            252887,            469128,                  0,                  0,          1324684,                  0,                  0,         21.98,                  0,                  0
100/04,1402,遠東新,         21804672,        139609011,         19024998,             21965,            757428,        181218074,         16845019,         49794014,          1519896,          1508482,         69667411,         48972173,         10361728,         27572678,         24644084,                  0,        111550663,                  0,                  0,         22.78,                  0,            713000
100/04,1409,新纖,          7948723,         19119891,          7059926,                  0,          3507868,         37636408,          3737767,          9381779,            666374,          1097750,         14883670,         18282070,          1138500,          2628150,            704018,                  0,         22752738,                  0,                  0,         12.69,                  0,         35663487
100/04,1410,南染,            535740,            241331,            741948,                  0,             29275,          1548294,             55866,                  0,            145501,             56266,            257633,            900000,             21784,             98273,            270604,                  0,          1290661,                  0,                  0,         14.34,                  0,                  0
100/04,1413,宏洲纖維,          1595012,            106918,          1434007,                  0,             85966,          3221903,          1457080,              8930,            145598,            256402,          1868010,          1701874,                541,           -780178,            431656,                  0,          1353893,                  0,                  0,          8.05,                  0,          2097951
100/04,1414,東和,            876613,             41891,          3202282,                  0,             46330,          4167116,            298493,                  0,            607993,            150759,          1057245,          2200000,                986,            247271,            661614,                  0,          3109871,                  0,                  0,         14.14,                  0,                  0
100/04,1416,廣豐,            219048,          4673929,          1069987,                649,            106810,          6070423,            341766,            354702,                  0,             56913,            753381,          3848484,          1013569,            271976,            183013,                  0,          5317042,                  0,                  0,         14.91,                  0,         28205990
100/04,1417,嘉裕,          1072038,          3286545,            729776,                  0,            452656,          5541015,            888693,                  0,            103078,            103860,          1095631,          3798837,             19571,            271461,            355515,                  0,          4445384,                  0,                  0,         11.70,                  0,                  0
100/04,1418,東華,            727819,            103508,          1450109,              1149,             90152,          2372737,            733644,             31000,            280955,             98079,          1143678,          1319276,              1612,           -132942,             41113,                  0,          1229059,                  0,                  0,         10.16,                  0,         10933000
100/04,1419,新紡,          1220699,          3411638,          3246195,                  0,             27921,          7906453,          2093312,                  0,            515989,             33276,          2642577,          3000413,                595,            834568,          1428300,                  0,          5263876,                  0,                  0,         17.59,                  0,            803829
100/04,1423,利華羊毛,          1451481,            478581,            427054,                  0,            453285,          2810401,             72866,                  0,            193097,            116376,            382339,          1750000,            127565,            -29102,            579599,                  0,          2428062,                  0,                  0,         13.87,                  0,                  0
100/04,1432,大魯閣,            403821,            857040,            135356,                  0,            494922,          1891139,            566644,             80945,            126634,             29312,            803535,            885642,             28150,            -68949,            242761,                  0,          1087604,                  0,                  0,         12.39,                  0,            759715
100/04,1434,福懋興業,         10679357,         48755094,          8185270,             56802,          1638088,         69314611,          3786282,          9200663,                  0,          2032542,         15019487,         16846646,            698507,          9922848,         26827123,                  0,         54295124,                  0,                  0,         32.29,                  0,          3043228
100/04,1435,中福國際,            299239,            266270,            557749,                  0,              2297,          1125555,              1861,                  0,            161746,              4799,            168406,          1397801,              1302,           -461405,             19451,                  0,            957149,                  0,                  0,          7.64,                  0,         14424000
100/04,1436,華友聯,          4254070,            296059,             27906,                  0,            215479,          4793514,            117719,                  0,                  0,             26134,            143853,          3306192,            202376,          1285224,           -144131,                  0,          4649661,                  0,                  0,         14.67,                  0,         13744233
100/04,,,,,,,,,,,,,,,,,,,,,,,,
100/04,1437,勤益投控,            430835,          3187945,            719958,                111,             83653,          4422502,            633372,            203333,                  0,             28806,            865511,          2039649,            318310,            -53508,          1252540,                  0,          3556991,                  0,                  0,         17.46,                  0,            200000
100/04,1438,裕豐,            467714,              2294,                117,                  0,            120019,            590144,             20521,                  0,             74530,                226,             95277,          1024115,             81330,           -660161,             49583,                  0,            494867,                  0,                  0,          4.83,                  0,                  0
100/04,1439,中和羊毛,          1702678,             12795,            694049,                  0,                172,          2409694,             87772,                  0,            145900,              2308,            235980,            920000,              8686,          1033802,            211226,                  0,          2173714,                  0,                  0,         23.63,                  0,                  0
100/04,1440,南紡,          4557614,         10552657,         10799792,                  0,          4272998,         30183061,          2027598,                  0,          3361080,          1383915,          6772593,         15690963,             75446,          4612513,          3031546,                  0,         23410468,                  0,                  0,         14.92,                  0,                  0
100/04,1441,大東紡織,            799883,            513633,            794753,             11022,             34567,          2153858,            508451,            125000,            196975,            147560,            977986,            858000,             75274,             84398,            158200,                  0,          1175872,                  0,                  0,         13.90,                  0,          1213000
100/04,1442,名軒,          6846586,            770311,            100861,                  0,             51260,          7769018,          4161380,              9548,                  0,                150,          4171078,          2062646,            447031,          1088330,                -67,                  0,          3597940,                  0,                  0,         17.44,                  0,                  0
100/04,1443,立益紡織,          1084002,            431670,          2158610,                  0,            427996,          4102278,          1180916,              3429,            296750,            895771,          2376866,          1353430,            164824,           -202989,            410147,                  0,          1725412,                  0,                  0,         12.79,                  0,            460610
100/04,1444,力麗,          7282637,          3950089,          4341162,             11057,            612787,         16197732,          4705426,            522727,             96653,            219021,          5543827,          8851622,            374998,          1288262,            139023,                  0,         10653905,                  0,                  0,         12.17,                  0,          9961175
100/04,1445,大宇紡織,          1106828,            189775,          1056221,                  0,              6453,          2359277,            269751,                  0,             98135,             71368,            439254,          1386670,            172064,            167152,            194137,                  0,          1920023,                  0,                  0,         13.85,                  0,                  0
100/04,1446,宏和,          1622380,            466655,            297451,                  0,            282097,          2668583,            116693,            500000,                  0,                 98,            616791,          1386215,            297632,            344250,             23695,                  0,          2051792,                  0,                  0,         14.80,                  0,                  0
100/04,1447,力鵬,          8653772,          2758746,          5302909,             35238,            129309,         16879974,          7426914,            791951,            146650,            178634,          8544149,          7181532,            739702,          1145596,           -731005,                  0,          8335825,                  0,                  0,         13.14,                  0,         83928737
100/04,1449,佳和實業,          1106598,            403804,          1167985,             29432,            252288,          2960107,            669933,          1465500,            333112,            269683,          2738228,          1871941,            375113,         -1281362,           -743813,                  0,            221879,                  0,                  0,          1.43,                  0,         32537700
100/04,1451,年興紡織,          5871484,          7280440,          1011321,                  0,            198298,         14361543,          2039578,            630000,                  0,            486841,          3156419,          4812500,            386640,          5813186,            192798,                  0,         11205124,                  0,                  0,         23.28,                  0,                  0
100/04,1452,宏益,          1408761,            329418,            511801,                  0,             32096,          2282076,            238434,                400,             43435,              4773,            287042,          1326414,            151182,            441380,             76058,                  0,          1995034,                  0,                  0,         15.04,                  0,                  0
100/04,1453,大將,            608771,             85167,            318531,                  0,             52770,          1065239,            178925,                  0,             54850,              1740,            235515,            744450,                405,             44309,             40560,                  0,            829724,                  0,                  0,         11.38,                  0,          1556000
100/04,,,,,,,,,,,,,,,,,,,,,,,,
100/04,1454,台富,            959124,            107520,            989317,                  0,             21197,          2077158,            251894,             74200,                  0,             89223,            415317,          1403098,             49290,            175338,             34115,                  0,          1661841,                  0,                  0,         12.67,                  0,          9175103
100/04,1455,集盛,          6022881,            151222,          7463832,                  0,            650732,         14288667,          5323386,          2100000,            137395,            195340,          7756121,          5187092,            428734,            570589,            346131,                  0,          6532546,                  0,                  0,         12.59,                  0,                  0
100/04,1456,怡華,            896979,            131552,          1455001,                  0,             14417,          2497949,          1972566,              3381,            190722,            217249,          2383918,          1675000,             18611,           -710785,           -868795,                  0,            114031,                  0,                  0,          0.71,                  0,          7052326
100/04,1457,宜進,          1527462,            853824,          3227111,                  0,            615306,          6223703,          1458995,          1340827,              3944,             32566,          2836332,          3178746,            493209,           -185914,            -98670,                  0,          3387371,                  0,                  0,         13.03,                  0,         57950032
100/04,1459,聯發紡織,          1551254,          2604056,          1776786,                  0,            204785,          6136881,          1200874,          1000000,                  0,             46195,          2247069,          3586289,            301360,            604939,           -602776,                  0,          3889812,                  0,                  0,         12.33,                  0,         43081531
100/04,1460,宏遠,          3351351,          1334260,          2297639,              3128,            214881,          7201259,          2016633,          1057243,            169777,            245276,          3488929,          4711891,            119663,         -1205015,             85791,                  0,          3712330,                  0,                  0,          8.49,                  0,         33706585
100/04,1463,強盛染整,            381908,          1049075,            512444,                  0,             95789,          2039216,             89271,                  0,             67994,             52243,            209508,          1884108,            156506,            -80030,           -130876,                  0,          1829708,                  0,                  0,         11.31,                  0,         26589911
100/04,1464,得力實業,          1307505,          1391313,            871852,                  0,             31858,          3602528,            976151,                  0,                  0,            106190,          1082341,          2274390,             97741,             59329,             88727,                  0,          2520187,                  0,                  0,         11.26,                  0,          3634000
100/04,1465,偉全實業,          1042135,            673364,            389560,              3827,             12961,          2121847,            338715,                  0,                  0,            103658,            442373,            863394,            353488,            401017,             61575,                  0,          1679474,                  0,                  0,         19.45,                  0,                  0
100/04,1466,聚隆,          1532009,             19820,          1248889,              3515,            139234,          2943467,          1022322,            290129,             18115,             33539,          1364105,            952617,            260973,            234098,            131674,                  0,          1579362,                  0,                  0,         16.60,                  0,             91475
100/04,1467,南緯實業,          1421953,          2908934,            579850,              4892,            242783,          5158412,          2002324,          1130114,             68902,             99943,          3301283,          1649115,             63250,            401240,           -256476,                  0,          1857129,                  0,                  0,         11.26,                  0,                  0
100/04,1468,昶和纖維,          1336616,            335132,            597022,              6196,             45311,          2320277,            391670,            287200,             65656,             26997,            771523,          1604053,             43757,           -356335,            257279,                  0,          1548754,                  0,                  0,          9.66,                  0,                  0
100/04,1469,理隆纖維,            628402,             71636,          1273882,                  0,             37085,          2011005,            470079,                  0,                  0,             17462,            487541,          1246000,            455920,           -156939,            -21517,                  0,          1523464,                  0,                  0,         12.23,                  0,                  0
100/04,1470,大統染,            501085,             92214,            405957,                  0,              5034,          1004290,            102502,                  0,                  0,             13153,            115655,            857670,              6918,             47340,            -23293,                  0,            888635,                  0,                  0,         10.36,                  0,                  0
100/04,1471,首利,          1716612,          1799587,            199897,                  0,            128097,          3844193,            954281,                  0,                  0,              2575,            956856,          2014677,            839234,            -90167,            123593,                  0,          2887337,                  0,                  0,         14.33,                  0,                  0
100/04,,,,,,,,,,,,,,,,,,,,,,,,
100/04,1472,三洋紡,            458477,             27709,            538225,                793,             12071,          1037275,            225732,                  0,             37616,            309350,            572698,            595000,                  0,           -222221,             91798,                  0,            464577,                  0,                  0,          8.32,                  0,          3637204
100/04,1473,台南企業,          2946013,          2865682,            552081,                  0,             77138,          6440914,          1556382,            510598,             37967,             73958,          2178905,          1468220,            817993,          2025146,            -49350,                  0,          4262009,                  0,                  0,         29.20,                  0,            858000
100/04,1474,弘裕,          1453316,            597642,            673057,                  0,             94277,          2818292,            757829,            116250,             67569,             31702,            973350,          1378744,              8974,            328664,            128560,                  0,          1844942,                  0,                  0,         13.90,                  0,          5147402
100/04,1475,本盟光電,            435545,             21763,            277460,                  0,              1579,            736347,            305784,                  0,                  0,             87484,            393268,            525168,             25720,           -217891,             10082,                  0,            343079,                  0,                  0,          6.53,                  0,                  0
100/04,1476,儒鴻,          3125829,          1747073,            941166,              3233,            136297,          5953598,          1331893,                  0,                  0,            163242,          1495135,          2112419,            293678,          2078236,            -25870,                  0,          4458463,                  0,                  0,         21.11,                  0,                  0
100/04,1477,聚陽實業,          4877476,          1263369,             96081,                718,            752975,          6990619,          2547501,                  0,                  0,             32960,          2580461,          1627289,            914233,          1893292,            -24656,                  0,          4410158,                  0,                  0,         27.10,                  0,                  0
100/04,1503,士電,          7312075,          7973207,         13015016,             55625,            108954,         28464877,          5999090,            850000,          1175718,          1260987,          9285795,          5209722,          2556723,          6361474,          5051163,                  0,         19179082,                  0,                  0,         36.81,                  0,                  0
100/04,1504,東元電機,         15077804,         38932580,          3539116,             36131,          2296432,         59882063,          9204638,         11948671,            106179,          1541809,         22801297,         18388019,          5764454,         10412568,          2515725,                  0,         37080766,                  0,                  0,         20.41,          1250000,         22365800
100/04,1506,正道,            580837,            921264,            502506,                 35,            395878,          2400520,            741859,            284242,             76990,            251736,          1354827,          1022516,            148334,           -250027,            124870,                  0,          1045693,                  0,                  0,         10.23,                  0,                  0
100/04,1507,永大機電,          3141733,          8792527,          1264946,             50621,            896475,         14146302,          1995526,             77500,              2702,            947762,          3023490,          4108200,            265025,          6368756,            380831,                  0,         11122812,                  0,                  0,         27.22,                  0,          2129800
100/04,1512,瑞利,          1473116,          1532190,          1490298,              8692,             15604,          4519900,          1472470,            636968,             99095,            152144,          2360677,          1818025,             40369,            112209,            188620,                  0,          2159223,                  0,                  0,         11.88,                  0,                  0
100/04,1513,中興電,          4721148,          4753410,          2720486,                  0,            141829,         12336873,          4022639,            120551,            286075,            463840,          4893105,          4800000,            341257,          1326153,            976358,                  0,          7443768,                  0,                  0,         15.85,                  0,         10329917
