年季,公司代號,公司名稱,現金及約當現金,存放央行及拆借銀行同業,公平價變動列入損益之金融資產-淨額,備供出售金融資產-淨額,附賣回票券及債券投資,應收款項-淨額,貼現及放款-淨額,持有至到期日金融資產-淨額,採權益法之股權投資-淨額,固定資產-淨額,無形資產,其他金融資產-淨額,其他資產,央行及銀行同業存款,應付款項,存款及匯款,應付商業本票-淨額,公平價值變動列入損益之金融負債,附買回票券及債券負債,央行及同業融資,特別股負債,其他負債,股本,資本公積,保留盈餘,股東權益其他項目,資產總計,負債總計,股東權益總計,預收股款（股東權益項下）之約當發行股數（單位：股）,母公司暨子公司持有之母公司庫藏股股數（單位：股）,每股淨值(元)
99/02,2801,彰化銀行,         19084963,         79730657,         22543854,         37488985,                  0,         24263605,      1016651182,        203092153,            132631,         23881605,             49592,         17506555,         14648018,        103376732,         23139009,      1199105674,                  0,          1778014,         13331673,         28500765,                  0,          8452684,         62094756,                  0,         11228052,          8066441,      1459073800,      1377684551,         81389249,                  0,                  0,         13.11
99/02,2809,京城銀行,          3475328,         25037771,          1128947,          2452857,                  0,            787724,         94083938,          6839269,             63545,          3017966,             27123,         18943655,            939090,          1506250,            760154,        128778765,                  0,              5783,          7112912,          5345966,                  0,          1234667,         10512343,            105797,          1311311,            123265,        156797213,        144744497,         12052716,                  0,                  0,         11.47
99/02,2812,台中銀行,          4258484,         61349718,          1239286,          1039230,                  0,          3435505,        231454317,         11229462,            236133,          3449950,                  0,            181549,          2567518,          3649586,          2787109,        288439471,                  0,            100931,            523011,          8784170,                  0,            572084,         13719006,            766813,            819992,            278979,        320441152,        304856362,         15584790,                  0,                  0,         11.36
99/02,2820,華票,            233528,                  0,         77427888,         62438641,                  0,          1190697,                  0,          5615408,                  0,          1428979,                  0,            554743,          1070029,          8180000,          1398644,                  0,                  0,            236425,        121469678,                  0,                  0,          1055502,         13429600,              2474,          3613506,            574084,        149959913,        132340249,         17619664,                  0,                  0,         13.12
99/02,2834,臺灣企銀,         14178976,         74699599,          4386557,         16044465,          1243486,         19732282,        903034212,        115757833,             94864,         14315892,            167865,          4286362,          3887335,         26056308,         22752351,      1026437682,                  0,            443422,          7530679,         34100000,                  0,         12245844,         40285419,                  0,          2068819,            -90796,      1171829728,      1129566286,         42263442,                  0,                  0,         10.91
99/02,2836,高銀,          1759200,         22794213,            532248,          4618484,          1844968,            907085,        152435826,          6336298,             33849,          2265051,             65566,          3551232,            790012,         12481598,          2437145,        168627388,                  0,             12314,            158829,          4000000,                  0,            631982,          5257982,          2542403,          1767676,             16715,        197934032,        188349256,          9584776,                  0,                  0,         18.23
99/02,2838,聯邦銀行,          5665309,         60010035,            593919,          6843350,                  0,         18489726,        177237868,          4804706,          2253399,          8163022,          2269377,         57321775,          6040109,         15226851,          2833954,        276135905,                  0,             73347,         31772583,          4900000,                  0,            771611,         17536620,             33811,            673178,           -265265,        349692595,        331714251,         17978344,                  0,                  0,         10.25
99/02,2845,遠東商銀,          3732991,         62100794,         11970851,         11486119,            100002,         20334646,        223557395,          2856936,          2515719,          2895338,          1946801,         11455958,          1491305,          7955864,          3395317,        303978018,                  0,          3631588,                  0,         14820173,                  0,            805851,         20071489,              9302,          1589860,            187393,        356444855,        334586811,         21858044,                  0,                  0,         11.30
99/02,2849,安泰銀行,          6310069,         79234606,          1692700,         18543979,            308888,          6995042,        199339685,                  0,            613078,          2615148,            218248,          6544586,          4607072,          3132862,          3434212,        269415598,                  0,         25531369,          3766882,          1240000,          1414865,            747755,         16796775,          1461505,            155752,            -74474,        327023101,        308683543,         18339558,                  0,                  0,         10.92
