年季,公司代號,公司名稱,流動資產,基金與投資,固定資產,無形資產,其他資產,資產總計,流動負債,長期負債,各項準備,其他負債,負債總計,股本,資本公積,保留盈餘,股東權益其他調整項目合計,庫藏股票(自98年第4季起併入「其他項目」表達),股東權益總計,共同控制下前手權益,合併前非屬共同控制股權,每股淨值(元),預收股款（股東權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數(單位:股)
96/04,1213,大飲,            362199,                  0,            178370,                  0,            245846,            786415,            155891,                  0,                  0,             50340,            206231,            514751,             21938,             44828,             -1333,                  0,            580184,                  0,                  0,         11.27,                  0,                  0
96/04,1215,卜蜂企業,          2370339,            618429,            960569,                  0,             92940,          4042277,          1126068,                  0,                  0,            225987,          1352055,          2320268,                967,            357537,             11450,                  0,          2690222,                  0,                  0,         11.59,                  0,                  0
96/04,1216,統一,         10229732,         69869611,         10060048,            160518,          5028150,         95348059,          9468469,         20251445,            815803,          1580644,         32116361,         35553733,          5366758,         16973498,          5337709,                  0,         63231698,                  0,                  0,         17.78,                  0,                  0
96/04,1217,愛之味,          1759786,          2786146,          1762924,                  0,          1196661,          7505517,          2538830,          1130572,             79974,            197356,          3946732,          3776893,             23287,           -357285,            115890,                  0,          3558785,                  0,                  0,          9.42,                  0,                  0
96/04,1218,泰山企業,          2698848,          2517579,          2099529,             25090,             86570,          7427616,          1540950,          1723536,            285250,            392397,          3942133,          3202434,             46385,             24258,            313917,           -101511,          3485483,                  0,                  0,         11.69,                  0,         21957438
96/04,,,,,,,,,,,,,,,,,,,,,,,,
96/04,1219,福壽實業,          2977479,            759463,          1578699,             61870,             97598,          5475109,            953772,            332558,            431001,            265707,          1983038,          2663184,            242028,            266403,            320456,                  0,          3492071,                  0,                  0,         13.11,                  0,                  0
96/04,1220,台榮,          1402232,            315872,            645479,              4386,             64814,          2432783,            609116,                  0,              5813,             99797,            714726,          1770779,                537,            -88320,             35061,                  0,          1718057,                  0,                  0,          9.70,                  0,                  0
96/04,1225,福懋油,          2216423,          1108778,            950910,                  0,            157298,          4433409,          2020008,            244958,            100296,             55406,          2420668,          1627000,             94698,            183350,            107693,                  0,          2012741,                  0,                  0,         12.37,                  0,                  0
96/04,1227,佳格,          2699031,          1880133,          1095435,             33607,            347337,          6055543,          1315178,            187000,              2921,             17995,          1523094,          3209184,             19501,          1211389,            113557,            -21182,          4532449,                  0,                  0,         14.23,                  0,          2338960
96/04,1229,聯華實業,          1554073,         14586636,          1912120,             11742,            378682,         18443253,          1014734,          1252194,             95377,            196426,          2558731,          7091616,            617163,          4630522,          3547614,             -2393,         15884522,                  0,                  0,         22.40,             39000,             84000
96/04,1231,聯華食品,          1489616,            315946,            710230,             20201,            189698,          2725691,            603481,            352355,                  0,             75123,          1030959,          1154190,             76975,            451792,             11775,                  0,          1694732,                  0,                  0,         14.68,                  0,                  0
96/04,1232,大統益,          1822277,            440003,          1310529,              1196,             16994,          3590999,            995301,                  0,                  0,             21763,          1017064,          1599749,             23784,            966375,            -15973,                  0,          2573935,                  0,                  0,         16.09,                  0,                  0
96/04,1233,天仁,            605863,             38255,            928646,             20836,             92510,          1686110,            318899,                  0,                  0,            172259,            491158,            905919,             27948,            290127,            -13435,            -15607,          1194952,                  0,                  0,         13.42,                  0,          1554483
96/04,1234,黑松,          1229409,          6854670,          2293989,             32577,            103396,         10514041,            348439,                  0,            469498,            381621,          1199558,          5358281,            184601,          1761720,          2009881,                  0,          9314483,                  0,                  0,         17.38,                  0,                  0
96/04,1235,興泰,            533859,            156742,            134448,                  0,            165718,            990767,            185694,                  0,             60144,             22333,            268171,            450898,             27674,            152727,            102881,            -11584,            722596,                  0,                  0,         16.66,                  0,          1711164
96/04,1236,宏亞食品,            670132,            235638,            853118,             11046,            110678,          1880612,            580143,                  0,                  0,            173607,            753750,            811726,             33396,            267694,             14046,                  0,          1126862,                  0,                  0,         13.88,                  0,                  0
96/04,1301,台塑,        129711492,        129853389,         77759553,          2683288,            552456,        340560178,         43848708,         41100687,                  0,          6310494,         91259889,         57204716,         12814949,        109669094,         69611530,                  0,        249300289,                  0,                  0,         43.58,                  0,                  0
96/04,1303,南亞塑膠,        120654855,        211611016,         79212229,          2064607,          4412436,        417955143,         55800532,         56527592,                  0,         17118963,        129447087,         76235909,         25940089,        143602061,         42731942,             -1945,        288508056,                  0,                  0,         37.84,                  0,            177899
96/04,1304,台聚,          7303502,          8227069,          1146609,             97662,            252484,         17027326,          2078088,          1650000,             43580,            752958,          4524626,          7714032,             96530,          3090056,          1737854,           -135772,         12502700,                  0,                  0,         17.24,                  0,         46323928
96/04,1305,華夏,          4741071,          2135716,          2597967,            120540,            209322,          9804616,          1949874,          1500000,            483213,          1050812,          4983899,          4248035,             12000,             90482,            470200,                  0,          4820717,                  0,                  0,         11.35,                  0,                  0
96/04,,,,,,,,,,,,,,,,,,,,,,,,
96/04,1307,三芳化工,          1957407,          2899423,          1586859,             20274,            130857,          6594820,          2101060,            369000,             37782,            288760,          2796602,          2504083,            137866,          1146632,              9637,                  0,          3798218,                  0,                  0,         15.17,                  0,                  0
96/04,1308,亞聚,          3039345,          3269229,            533938,             17116,            506415,          7366043,            830777,                  0,             21469,            274113,          1126359,          2609316,             23510,          1985301,          1621557,                  0,          6239684,                  0,                  0,         23.91,                  0,                  0
96/04,1309,台達化工,          3179831,          2809097,          1250336,             12426,            300671,          7552361,          2029771,            570000,            143860,            402855,          3146486,          2705005,            338118,            965691,            397061,                  0,          4405875,                  0,                  0,         16.29,                  0,                  0
96/04,1310,台苯,          3083494,          5712603,            994705,              6972,            252287,         10050061,          1899813,                  0,                  0,            102210,          2002023,          5889693,            216965,          1345898,          1500161,           -904679,          8048038,                  0,                  0,         16.05,                  0,         87449379
96/04,1312,國喬石化,          6249285,          7145594,          4816770,             14583,            184058,         18410290,          3479817,          3842606,            979556,            189566,          8491545,          7326891,            518758,          1307528,            822604,            -57036,          9918745,                  0,                  0,         15.22,                  0,          9346848
96/04,1313,聯成,          2296370,         15297406,          1723256,              5350,             72757,         19395139,          1058563,          2396687,             99828,          1445734,          5000812,          8048257,            379506,          4238836,          1971948,           -244220,         14394327,                  0,                  0,         18.29,            223500,         18000000
96/04,1314,中石化,          8221699,          9858353,         19367679,                  0,          8069364,         45517095,          3771984,         13567529,          3879514,            746012,         21965039,         16899995,            320143,          3165454,          3166464,                  0,         23552056,                  0,                  0,         13.94,                  0,                  0
96/04,1315,達新工業,          4424521,            964627,          1139844,             19927,          1049367,          7598286,            640580,                  0,            240828,            292706,          1174114,          2295000,             33106,          1112621,          3067545,            -84100,          6424172,                  0,                  0,         28.99,                  0,          7930000
96/04,1316,上曜,            239437,            533352,            142379,                  0,             18725,            933893,             62554,                  0,                  0,             43753,            106307,            701661,            105303,              3630,             16992,                  0,            827586,                  0,                  0,         11.79,                  0,                  0
96/04,1319,東陽,          2842425,          4980553,          4815683,             69303,            701092,         13409056,          2618601,          1726667,                  0,            647954,          4993222,          4259475,          1424100,          2590671,            342933,           -201345,          8415834,                  0,                  0,         20.41,                  0,         13668869
96/04,1321,大洋,          1672531,          1504331,            607378,             52615,            628641,          4465496,          1061222,             96000,                  0,            416871,          1574093,          2272282,            101384,            492785,             61141,            -36189,          2891403,                  0,                  0,         13.10,                  0,          6542716
96/04,1323,永裕,            622409,            568181,            686542,             23027,             25785,          1925944,            415633,            415269,              8767,             62591,            902260,            750918,             53270,            167450,             53132,             -1086,          1023684,                  0,                  0,         13.66,                  0,            172004
96/04,1324,地球工業,            569704,            276753,            299973,                  0,             23791,          1170221,            279014,                  0,                  0,             24429,            303443,            751219,                  0,             86636,             28923,                  0,            866778,                  0,                  0,         11.54,                  0,                  0
96/04,1325,恒大,            572683,            202623,            600850,                  0,             48970,          1425126,             75848,                  0,             44912,             38927,            159687,            891110,              3158,            310673,             60498,                  0,          1265439,                  0,                  0,         14.20,                  0,                  0
96/04,1326,台化,        142274317,        129325770,         95736517,            253204,          7285622,        374875430,         60454201,         47750796,                  0,          6335309,        114540306,         55247302,          9784287,        117782356,         77521179,                  0,        260335124,                  0,                  0,         47.12,                  0,                  0
96/04,,,,,,,,,,,,,,,,,,,,,,,,
96/04,1402,遠東新,         22656668,        106666104,         14835520,             59880,          1375703,        145593875,         13363815,         37946296,          1018899,          1318898,         53647908,         44803469,          9327997,         23343236,         14471265,                  0,         91945967,                  0,                  0,         20.52,                  0,                  0
96/04,1409,新纖,          7608771,         15973373,          8612364,                  0,          1336871,         33531379,          5541568,          7378718,            602738,          1836495,         15359519,         14540738,            720131,          1076163,          1834828,                  0,         18171860,                  0,                  0,         12.50,                  0,                  0
96/04,1410,南染,            317503,            156729,            848477,                  0,             77645,          1400354,             47705,                  0,            145775,             65957,            259437,            900000,             21784,            -63175,            282308,                  0,          1140917,                  0,                  0,         12.68,                  0,                  0
96/04,1413,宏洲纖維,          1249996,             63868,          1946140,                  0,             58530,          3318534,          1170679,                  0,            145598,            157706,          1473983,          2836457,                  0,         -1408387,            431521,            -15040,          1844551,                  0,                  0,          6.58,                  0,          3496585
96/04,1414,東和,          1253949,             73208,          3422575,             38694,            247078,          5035504,          2120069,            211287,            619437,            281916,          3232709,          2200000,              1860,           -863383,            464318,                  0,          1802795,                  0,                  0,          8.19,                  0,                  0
96/04,1416,廣豐,            570685,          4850869,          1242234,              9182,            124034,          6797004,            521764,          1206486,                  0,            185125,          1913375,          5497834,            991633,         -1738677,            244300,           -111461,          4883629,                  0,                  0,         10.30,                  0,         75647273
96/04,1417,嘉裕,          1129441,          2590418,            895735,             24466,            471682,          5111742,            716564,                  0,            103078,             98283,            917925,          3798837,             19571,           -285347,            660756,                  0,          4193817,                  0,                  0,         11.04,                  0,                  0
96/04,1418,東華,          1182242,            215837,          1424766,             51996,            352210,          3227051,          1311029,                  0,            322483,            170028,          1803540,          2638553,              5774,         -1362730,            211447,            -69533,          1423511,                  0,                  0,          5.88,                  0,         21866000
96/04,1419,新紡,            652964,          3112341,          2605130,                  0,             64992,          6435427,            979401,                  0,            516917,             57639,          1553957,          3000413,                394,            609105,          1281890,            -10332,          4881470,                  0,                  0,         16.74,                  0,          8353077
96/04,1423,利華羊毛,          1645545,            454811,            487312,                  0,            467151,          3054819,             85991,              9500,            193097,            105700,            394288,          1793000,            107883,            210045,            549603,                  0,          2660531,                  0,                  0,         14.84,                  0,                  0
96/04,1432,大魯閣,            726664,            981489,              1648,                470,            500119,          2210390,          1186890,                  0,            266563,             64369,          1517822,            885642,            569380,         -1173357,            522805,           -111902,            692568,                  0,                  0,          8.16,                  0,          3734716
96/04,1434,福懋興業,         11792003,         50527892,          8792247,             69880,          1836770,         73018792,          3973237,          7175781,                  0,          1060062,         12209080,         16846646,            698968,         13344628,         29945958,            -26488,         60809712,                  0,                  0,         36.16,                  0,          3043228
96/04,1435,中福國際,            197230,            427788,            574629,                  0,             17042,          1216689,             20691,                  0,            161746,            413173,            595610,          1397801,                 96,           -659512,            176174,           -293480,            621079,                  0,                  0,          5.56,                  0,         28075770
96/04,1436,華友聯,          2555151,            325631,              4252,              9486,            799660,          3694180,             27190,                  0,                  0,             31265,             58455,          3377000,            179919,            205825,            -81670,            -45349,          3635725,                  0,                  0,         11.22,                  0,         13718014
96/04,1437,勤益投控,          1175684,          2865162,            715094,             37038,            278149,          5071127,            717806,            646995,                  0,             61685,          1426486,          2039649,            318310,            206017,          1080665,                  0,          3644641,                  0,                  0,         17.87,                  0,                  0
96/04,,,,,,,,,,,,,,,,,,,,,,,,
96/04,1438,裕豐,            239704,             22913,                  1,                  0,            554051,            816669,            484772,                  0,            221398,              1065,            707235,          1024115,            108535,         -1170456,            147240,                  0,            109434,                  0,                  0,          1.07,                  0,                  0
96/04,1439,中和羊毛,            336071,             46915,          1273458,                  0,             12572,          1669016,             11089,                  0,            319442,             18076,            348607,            920000,              8686,             -9991,            401714,                  0,          1320409,                  0,                  0,         14.35,                  0,                  0
96/04,1440,南紡,          4752068,          9223682,         11254119,             58055,          4444459,         29732383,          1778386,                  0,          3376271,          1321145,          6475802,         14935240,             75446,          4242169,          4003726,                  0,         23256581,                  0,                  0,         15.57,                  0,                  0
96/04,1441,大東紡織,            756984,            394095,            750984,                  0,             86998,          1989061,            855738,            115941,            161013,            151947,          1284639,          1079004,                326,           -468595,             96374,             -2687,            704422,                  0,                  0,          6.60,                  0,          1177640
96/04,1442,名軒,          3097888,            391710,            109922,                  0,              8276,          3607796,          2069538,             12124,                  0,              4063,          2085725,          1428084,             27031,             66893,                 63,                  0,          1522071,                  0,                  0,         10.66,                  0,                  0
96/04,1443,立益紡織,            942700,            541199,          2283715,                  0,            402953,          4170567,          1374322,             53333,            227040,            375905,          2030600,          3010900,            319745,         -1359867,            200384,            -31195,          2139967,                  0,                  0,          7.49,                  0,         15256357
96/04,1444,力麗,          6242725,          2940098,          3922149,             26192,            417175,         13548339,          5098817,            509221,              5132,            167228,          5780398,          7314000,          2080698,           -952689,           -555290,           -118778,          7767941,                  0,                  0,         10.89,                  0,         18387712
96/04,1445,大宇紡織,          1282538,            186259,          1160518,              6351,             10390,          2646056,            266361,            224030,             98272,             83218,            671881,          1627510,             97990,             75105,            198049,            -24479,          1974175,                  0,                  0,         12.38,                  0,          3344000
96/04,1446,宏和,            344983,            839675,            870974,                  0,          1021835,          3077467,            833455,            291045,                  0,             14290,          1138790,          1386215,            297239,            170789,             84434,                  0,          1938677,                  0,                  0,         13.99,                  0,                  0
96/04,1447,力鵬,          5749474,          1673703,          6618481,             44184,            332025,         14417867,          4221642,          2438693,                  0,            162164,          6822499,          6277563,          1509828,          1541592,         -1118239,           -615376,          7595368,                  0,                  0,         13.19,                  0,         52070281
96/04,1449,佳和實業,          2238680,          1125521,          1527495,             60913,            520907,          5473516,          1106994,          1487886,            379116,            350071,          3324067,          4159869,            478408,         -1869078,           -310277,           -309473,          2149449,                  0,                  0,          6.98,                  0,        107871688
96/04,1451,年興紡織,          4535054,         11024379,          1090963,             17936,            139487,         16807819,          3285246,            478767,                  0,            671196,          4435209,          5983691,            378243,          4778897,          1231779,                  0,         12372610,                  0,                  0,         20.68,                  0,                  0
96/04,1452,宏益,          1038943,            431451,            533146,                  0,             54094,          2057634,             96071,                  0,             42579,              6700,            145350,          1370390,            130566,            365759,             45569,                  0,          1912284,                  0,                  0,         13.95,                  0,                  0
96/04,1453,大將,            565569,            124821,            257526,                  0,              7588,            955504,            380612,                  0,             54850,             62528,            497990,            873394,                  0,           -465096,             55168,             -5952,            457514,                  0,                  0,          5.25,                  0,            211120
96/04,1454,台富,          1069792,            245037,            893216,                  0,             28091,          2236136,            538984,             80000,                  0,             73013,            691997,          1408007,            115218,             13823,             88087,            -80996,          1544139,                  0,                  0,         12.28,                  0,         15029160
96/04,,,,,,,,,,,,,,,,,,,,,,,,
96/04,1455,集盛,          4956070,            136222,          5278048,              4998,            570979,         10946317,          3374017,          1599323,                365,            102937,          5076642,          4805880,            385916,            665372,             12507,                  0,          5869675,                  0,                  0,         12.21,                  0,                  0
96/04,1456,怡華,          2073293,            399882,          2165182,                  0,             62013,          4700370,          2058165,            922376,            330209,            314239,          3624989,          2236560,              2201,           -659974,           -483353,            -20053,          1075381,                  0,                  0,          5.23,                  0,         18150407
96/04,1457,宜進,          1557513,          1205372,          1592338,                  0,            535177,          4890400,          1742423,            210036,              3944,             43646,          2000049,          3653200,            334280,         -1095828,            114987,           -116288,          2890351,                  0,                  0,          8.81,                  0,         37178760
96/04,1459,聯發紡織,          2144608,          2210632,          2276524,                  0,            241325,          6873089,          1884591,          1141250,                  0,             32055,          3057896,          3430536,            543498,            581823,           -331030,           -409634,          3815193,                  0,                  0,         13.05,                  0,         50802734
96/04,1460,宏遠,          3772086,          2072067,          2116503,             17058,            119370,          8097084,          1468612,            999122,                  0,            195870,          2663604,          4904161,            241513,            402515,            114720,           -229429,          5433480,                  0,                  0,         11.90,                  0,         33706585
96/04,1463,強盛染整,            560617,            924449,            531505,                  0,             22254,          2038825,            116188,                  0,             50877,             46653,            213718,          1884108,            157475,            -73567,            -20441,           -122468,          1825107,                  0,                  0,         11.28,                  0,         26589911
96/04,1464,得力實業,            722737,          1031870,          1003121,                  0,             32565,          2790293,            700483,                  0,                  0,            150232,            850715,          1755960,            137720,             40873,             78866,            -73841,          1939578,                  0,                  0,         11.73,                  0,         10309000
96/04,1465,偉全實業,            712112,            509286,            545418,              2859,             16007,          1785682,            143176,                  0,                  0,             64156,            207332,            863394,            353488,            333501,             27967,                  0,          1578350,                  0,                  0,         18.28,                  0,                  0
96/04,1466,聚隆,            986993,                  0,            805949,                  0,            263506,          2056448,          1052064,            341358,                  0,             28996,          1422418,            715978,                  0,            -81295,                  0,               -653,            634030,                  0,                  0,          8.87,                  0,             87958
96/04,1467,南緯實業,          1462880,          2093791,            612802,             17465,            151569,          4338507,          1237328,            932150,             68902,             77811,          2316191,          1649115,             60649,            270141,             42411,                  0,          2022316,                  0,                  0,         12.26,                  0,                  0
96/04,1468,昶和纖維,          1163532,            667022,          1079897,             25541,             34715,          2970707,            760522,            244000,             39548,             22868,          1066938,          1604053,             43757,             80146,            175813,                  0,          1903769,                  0,                  0,         11.87,                  0,                  0
96/04,1469,理隆纖維,            604014,            101553,          1303548,              1419,             41247,          2051781,            392482,                  0,                  0,             10778,            403260,          1246000,            455920,            -43033,            -10366,                  0,          1648521,                  0,                  0,         13.23,                  0,                  0
96/04,1470,大統染,            391499,             74264,            312602,                  0,             34111,            812476,             69857,                  0,                  0,             24375,             94232,            857670,              6918,           -146343,                 -1,                  0,            718244,                  0,                  0,          8.37,                  0,                  0
96/04,1471,首利,          2751542,            643928,            421324,                  0,              7246,          3824040,          1574485,                  0,                  0,              6581,          1581066,          1535777,            612654,             43808,             57602,             -6867,          2242974,                  0,                  0,         14.63,                  0,            300000
96/04,1472,三洋紡,            458677,            342419,            497943,                 95,             14148,          1313282,            243455,                  0,                  0,             41356,            284811,            875000,            249779,           -156933,             98262,            -37637,          1028471,                  0,                  0,         11.75,                  0,              5349
96/04,,,,,,,,,,,,,,,,,,,,,,,,
96/04,1473,台南企業,          2175275,          2441121,            629745,             11941,             85846,          5343928,            955483,            259072,             37967,            109139,          1361661,          1389190,            800187,          1712390,             80500,                  0,          3982267,                  0,                  0,         28.67,                  0,                  0
96/04,1474,弘裕,          2098047,            595294,            629280,              2299,             93108,          3418028,          1194806,            456420,             53478,             36384,          1741088,          1325715,                103,            283347,             67775,                  0,          1676940,                  0,                  0,         12.65,                  0,                  0
96/04,1475,本盟光電,            363882,             81132,            323108,                  0,            247988,          1016110,            381845,              6000,                  0,                  0,            387845,            775038,            430000,           -586076,              9303,                  0,            628265,                  0,                  0,          8.11,                  0,                  0
96/04,1476,儒鴻,          2641018,            766299,            798648,             21379,            116644,          4343988,          1436126,                  0,                  0,             86045,          1522171,          1841618,            292183,            685640,              2376,                  0,          2821817,                  0,                  0,         15.32,                  0,                  0
96/04,1477,聚陽實業,          3679042,          1430699,            113680,              1928,            330934,          5556283,          2138055,                  0,                  0,             30224,          2168279,          1432755,            460751,          1517527,            -23029,                  0,          3388004,                  0,                  0,         23.65,                  0,                  0
96/04,1503,士電,          7884823,          6924045,          7901163,            106323,             95961,         22912315,          7301731,          1142581,          1000311,          1094420,         10539043,          5209722,          2526608,          2941188,          1695754,                  0,         12373272,                  0,                  0,         23.75,                  0,                  0
96/04,1504,東元電機,         15402233,         35949393,          3740816,            317552,          2775744,         58185738,         10025416,          9301155,            106179,          1853409,         21286159,         19105779,          5925095,          6909578,          5579840,           -620713,         36899579,                  0,                  0,         19.84,                  0,         51067145
96/04,1506,正道,            737073,            870041,            457955,             21166,            396217,          2482452,          1071015,                  0,             80294,            294819,          1446128,          1022516,             88334,           -205361,            130835,                  0,          1036324,                  0,                  0,         10.14,                  0,                  0
96/04,1507,永大機電,          4155728,          4951854,          1403485,             92539,            922216,         11525822,          1928292,            303952,              2702,            609725,          2844671,          4108200,            223983,          4234460,            141059,            -26551,          8681151,                  0,                  0,         21.24,                  0,          2129800
96/04,1512,瑞利,          2006189,            892860,          2228318,             14324,             84211,          5225902,          1546363,          1081825,            132382,            200016,          2960586,          1765073,             54803,            188478,            256962,                  0,          2265316,                  0,                  0,         12.83,                  0,                  0
96/04,1513,中興電,          6957786,          3336739,          3225610,             67216,            355713,         13943064,          5148771,            631082,            286075,            540170,          6606098,          4800000,            303787,          1348426,            958646,            -73893,          7336966,                  0,                  0,         15.62,                  0,         10329917
96/04,1514,亞力電機,          2308756,            561613,          1085284,             15563,            209943,          4181159,          1398355,             44000,            164401,             94495,          1701251,          2010670,            160683,            140567,            248296,            -80308,          2479908,                  0,                  0,         13.03,                  0,         10777072
96/04,1515,力山,          2995163,          1206537,          1482875,             14452,            429749,          6128776,          2797111,            465330,             31782,            235005,          3529228,          2287843,            214867,             25307,             78080,             -6549,          2599548,                  0,                  0,         11.42,                  0,          1191408
