年季,公司代號,公司名稱,流動資產,基金及投資,固定資產,無形資產,其他資產,流動負債,長期負債,其他負債,股本,資本公積,保留盈餘,其它項目,資產總計,負債總計,股東權益,每股淨值(註一)
91/02,1215,卜蜂企業,          2398475,            825991,            939038,                  0,             32031,            997250,            608800,             92403,          2300268,              2969,            234704,            -40859,          4195535,          1698453,          2497082,         10.85
91/02,1216,統一,          8251025,         47531248,         14077420,            349260,          1718692,          7948172,         22097498,          1880535,         34422458,            849167,          5332297,           -602482,         71927645,         31926205,         40001440,         11.96
91/02,1217,愛之味,          1561216,          2622148,          1707555,              5177,          1013584,          1732946,          1621721,            293840,          3639628,              2124,           -185492,           -195087,          6909680,          3648507,          3261173,          8.96
91/02,1218,泰山企業,          2255133,          1612983,          2437919,             90210,            214946,          2005032,            955229,            737642,          3232980,            817212,              5805,         -1142709,          6611191,          3697903,          2913288,          9.01
91/02,,,,,,,,,,,,,,,,,,
91/02,1219,福壽實業,          1902093,            694013,          1498887,             74249,             91317,            664013,            500000,            380994,          2450260,            229331,             61883,            -25922,          4260559,          1545007,          2715552,         11.08
91/02,1220,台榮,            839830,            389337,          1411512,             36116,            101925,            437408,            180000,            104122,          1770779,             42751,            230623,             13037,          2778720,            721530,          2057190,         11.61
91/02,1225,福懋油,          1115853,            876422,          1101536,             12583,            124744,            976250,                  0,            263862,          1867870,            300130,           -206283,             29309,          3231138,          1240112,          1991026,         10.65
91/02,1227,佳格,          2086283,          2364302,          1610680,             13766,            230180,            940135,          1500000,             15095,          3209184,              4450,            510385,            125962,          6305211,          2455230,          3849981,         11.99
91/02,1229,聯華實業,          1698823,          8393568,          1511072,             24667,            756553,          1231776,          1635635,            195518,          6612928,            753393,          1776534,            178899,         12384683,          3062929,          9321754,         14.09
91/02,1231,聯華食品,          1223676,            645911,            757581,             24705,            463098,          1009615,            422231,             43603,          1154190,             72435,            404344,              8553,          3114971,          1475449,          1639522,         14.20
91/02,1232,大統益,          1127754,            453957,          1759396,                  0,             13251,            911883,            409320,                434,          1599749,             24351,            408621,                  0,          3354358,          1321637,          2032721,         13.46
91/02,1233,天仁,            480847,             64095,            632845,             24459,             92399,            262009,             12568,            103517,            829045,                  0,            126612,            -39106,          1294645,            378094,            916551,         11.06
91/02,1234,黑松,          1731986,          6857195,          3161721,            182335,             63969,          1006147,                  0,          3346733,          5358281,            604389,          1682419,               -763,         11997206,          4352880,          7644326,         14.26
91/02,1235,興泰,            551657,             23885,            172460,             16214,             52778,            163080,                  0,            105872,            392037,             81254,             86335,            -11584,            816994,            268952,            548042,         14.67
91/02,1236,宏亞食品,            290065,             12728,            861344,                  0,             79100,            359836,             84756,             59625,            631224,             33396,             74400,                  0,          1243237,            504217,            739020,         12.05
91/02,1301,台塑,         22967566,         68328057,         62484081,            287274,         11244275,         14991599,         54349529,          3799228,         45347335,         14892841,         30253909,          1676812,        165311253,         73140356,         92170897,         20.32
91/02,1303,南亞塑膠,         46102242,        106444281,         81479409,          3558214,         10423942,         30154715,         74134858,         11130415,         62144795,         23190256,         43370186,          3882863,        248008088,        115419988,        132588100,         21.33
91/02,1304,台聚,          4095053,          7713335,          1227272,            128467,            995441,            920358,          3100000,            593306,          7714032,            301930,          1601430,            -71488,         14159568,          4613664,          9545904,         12.37
91/02,1305,華夏,          2296892,          2548368,          3372080,            361626,            464373,          1558800,          1400000,          1869932,          4248035,            123551,            103479,           -260458,          9043339,          4828732,          4214607,          9.92
91/02,,,,,,,,,,,,,,,,,,
91/02,1307,三芳化工,          2045227,            480926,          1706217,                  0,            111094,            884594,            435468,            281372,          2069490,            223818,            449796,             -1074,          4343464,          1601434,          2742030,         13.24
91/02,1308,亞聚,          1359726,          1585776,            504026,             37648,            834954,            378492,            100000,            214340,          2279277,            523644,            892304,            -65927,          4322130,            692832,          3629298,         15.92
91/02,1309,台達化工,          1683280,            778223,          2062705,                  0,            491961,            813872,                  0,            477442,          2626219,            591524,            614733,           -107621,          5016169,          1291314,          3724855,         14.18
91/02,1310,台苯,          2637375,          3993197,          1464717,             15029,            271996,          2855528,            219235,             48221,          4851510,             11408,          1679787,         -1283375,          8382314,          3122984,          5259330,         10.84
91/02,1312,國喬石化,          3345683,          4595592,          5762067,             20991,          1189784,          3751648,          3712759,          1716544,          6598242,            401467,           -965101,           -301442,         14914117,          9180951,          5733166,          8.69
91/02,1313,聯成,          1730063,          9931877,          1306369,                  0,            325525,          1224562,          2140768,            671065,          7017370,            641912,          1100619,            497538,         13293834,          4036395,          9257439,         13.19
91/02,1314,中石化,          5087640,          7821357,         33142923,                  0,          4421302,         16651487,         12593497,          7076888,         14828689,          1900345,           -908384,         -1669300,         50473222,         36321872,         14151350,          9.54
91/02,1315,達新工業,          2113901,          1055017,          1217243,              8953,            415178,          1062984,            459860,            240074,          2415227,             41099,            638217,            -47169,          4810292,          1762918,          3047374,         12.61
91/02,1316,上曜,            385055,            492287,            620107,                  0,             25533,            640981,                  0,             54856,          1403322,            207731,           -786032,              2124,          1522982,            695837,            827145,          5.89
91/02,1319,東陽,          2345280,          2959531,          3164033,            158740,             86310,          2376100,          1383449,            662221,          3977186,            504731,            716592,           -906385,          8713894,          4421770,          4292124,         11.05
91/02,1321,大洋,          1269503,            758062,          1634874,            134132,            497101,            675185,            720000,            399015,          2080845,            254352,            195123,            -30848,          4293672,          1794200,          2499472,         12.01
91/02,1323,永裕,            491786,            260234,            466020,                  0,             41508,            225107,            156665,             24801,            693933,             56813,             91007,             11222,          1259548,            406573,            852975,         12.29
91/02,1324,地球工業,            855345,             99085,            298104,              6741,              9297,            433609,                  0,             12371,            625774,              1433,            195385,                  0,          1268572,            445980,            822592,         13.14
91/02,1325,恒大,            435424,             76772,          1003713,              7628,            118395,             63594,            400000,            108298,            896400,             14610,            195825,            -36795,          1641932,            571892,          1070040,         11.93
91/02,1326,台化,         34070681,         58564964,         75765150,          1286544,          8937133,         20734244,         61188254,          5156378,         41805522,          8639448,         40961428,            139198,        178624472,         87078876,         91545596,         23.21
91/02,,,,,,,,,,,,,,,,,,
91/02,1402,遠東新,         11181871,         45448529,         24180837,          1221804,         19024798,         10609380,         23399756,         15985167,         33610247,          9988652,          9447917,         -1983280,        101057839,         49994303,         51063536,         15.93
91/02,1409,新纖,          5810951,          8120124,          9978026,                  0,            577417,          7213369,          4625590,          1269961,         13253409,            360180,           -587148,         -1648843,         24486518,         13108920,         11377598,          8.58
91/02,1410,南染,            189937,            206383,            617503,                  0,            121039,            120844,                  0,             98359,            900000,             52965,            -37306,                  0,          1134862,            219203,            915659,         10.17
91/02,1413,宏洲纖維,            893988,             45380,          2801474,             21249,            366942,          1143115,            556100,            119208,          2836457,                  0,           -525847,                  0,          4129033,          1818423,          2310610,          8.14
91/02,1414,東和,          1067892,            420497,          4699819,            116082,             38679,          2444951,            515998,          1436870,          3515775,                  0,         -1395413,           -175212,          6342969,          4397819,          1945150,          5.53
91/02,1416,廣豐,          2994986,          1315154,          4051248,             70669,          1363062,          3253827,            212743,          1574213,          5497834,            286751,         -1173373,            143124,          9795119,          5040783,          4754336,          8.64
91/02,1417,嘉裕,          2191338,          2810703,          1070054,             69319,            284029,          1802557,                  0,            253278,          4157493,            396406,            216069,           -400360,          6425443,          2055835,          4369608,         10.51
91/02,1418,東華,          1339877,            415407,          2684864,             84406,            180549,          1079822,                  0,            915494,          2638553,            211289,            -56345,            -83710,          4705103,          1995316,          2709787,         10.26
91/02,1419,新紡,          1299681,          1343107,          4341880,             24032,             77729,          2339528,                  0,          1407501,          2904000,                  0,            965162,           -529762,          7086429,          3747029,          3339400,         11.49
91/02,1423,利華羊毛,          1345353,            437832,          1165711,             24046,             25786,            174247,             16142,            457275,          1793000,            380235,             97178,             80651,          2998728,            647664,          2351064,         13.11
91/02,1432,大魯閣,          2734811,          1043871,          1036874,                  0,            144729,          3409424,                  0,            557307,          2077654,            619155,         -1354635,           -348620,          4960285,          3966731,            993554,          4.78
91/02,1434,福懋興業,         10603236,         12072910,          8518858,                  0,          2387735,          7524780,          5475114,            201898,         15412593,             24741,          4943157,                456,         33582739,         13201792,         20380947,         13.75
91/02,1435,中福國際,            420128,            773691,            654637,                  0,             26712,            512929,                  0,            279573,          1397801,            107474,            -24876,           -397733,          1875168,            792502,          1082666,          7.74
91/02,1436,華友聯,          2363412,            535813,          1581734,             12799,            848772,          1111961,            804000,             14052,          3000000,            760239,           -157405,           -190317,          5342530,          1930013,          3412517,         11.37
91/02,1437,勤益投控,            898795,            717667,          1024308,             64930,            542994,            817966,            110396,            346698,          1572008,            456270,            -43389,            -11255,          3248694,          1275060,          1973634,         12.55
91/02,,,,,,,,,,,,,,,,,,
91/02,1438,裕豐,            302484,            284128,            611693,             30822,            349186,            749925,                  0,            431923,          1024115,            109051,           -556522,           -180179,          1578313,          1181848,            396465,          3.87
91/02,1439,中和羊毛,            891534,            644756,            885587,             37646,             15654,            506666,                  0,            633818,          1085400,            196640,             54419,             -1766,          2475177,          1140484,          1334693,         12.29
91/02,1440,南紡,          5028724,          7950864,         10554353,            601563,          4929578,          2515608,          1644103,          6609221,         15013380,          1801980,          1592877,           -112087,         29065082,         10768932,         18296150,         12.18
91/02,1441,大東紡織,          1368605,            896749,            773720,             45056,             93503,          1494231,            123253,            266037,          1625006,                  0,           -361344,             30450,          3177633,          1883521,          1294112,          7.96
91/02,1442,名軒,          1033239,            240590,            259378,             66429,             39764,            548019,              7340,             48664,            995790,             96737,            -49838,             -7312,          1639400,            604023,          1035377,         10.39
91/02,1443,立益紡織,          1033561,          1103698,          1636599,                  0,            807469,          1010618,            164756,            468672,          3010900,            116432,            -65589,           -124462,          4581327,          1644046,          2937281,          9.75
91/02,1444,力麗,          2236489,          2405649,          6218976,                  0,            760472,          2125346,          1627007,             96248,          7314000,          2091268,            -68770,         -1563513,         11621586,          3848601,          7772985,         10.62
91/02,1445,大宇紡織,          1032303,            437677,          1680075,             19047,             55263,            618962,            470693,            153771,          1710010,            172708,            372897,           -274676,          3224365,          1243426,          1980939,         11.58
91/02,1446,宏和,          1351492,          2101171,          1816179,                  0,            247827,          1623034,            488424,             17444,          3338158,            993659,         -1059612,            115562,          5516669,          2128902,          3387767,         10.14
91/02,1447,力鵬,          3332951,          1964533,          6410781,                  0,            221136,          2963159,          2070836,             76966,          5706875,          2092756,            608455,         -1589646,         11929401,          5110961,          6818440,         11.94
91/02,1449,佳和實業,          2393945,          3233266,          4619810,             44079,            207658,          3027225,          1661009,          1082313,          6668541,            636125,           -882153,         -1694302,         10498758,          5770547,          4728211,          7.44
91/02,1451,年興紡織,          2214171,          7946707,            965771,                  0,            331630,          1831203,            500400,            104728,          5983691,            389361,          2213981,            434915,         11458279,          2436331,          9021948,         15.07
91/02,1452,宏益,            645025,            743953,            779829,                  0,            158441,            344057,                  0,            134545,          1892900,             87947,            313635,           -445836,          2327248,            478602,          1848646,          9.76
91/02,1453,大將,          1200918,            734266,            185091,                  0,            332391,          1101081,              5000,            144620,          1493884,                  0,           -254538,            -37381,          2452666,          1250701,          1201965,          8.04
91/02,1454,台富,            879236,            235970,          1439078,              1259,            185717,            789002,            225270,             62044,          1425240,            202061,             95202,            -57559,          2741260,          1076316,          1664944,         11.68
91/02,,,,,,,,,,,,,,,,,,
91/02,1455,集盛,          1666821,            586952,          4688815,                  0,            524194,          1489374,            672126,             46313,          4060224,            424975,            773770,                  0,          7466782,          2207813,          5258969,         12.95
91/02,1456,怡華,          2054184,          1457579,          3119476,                  0,            378466,          2788002,          1337227,            866016,          3872831,             52104,         -1271553,           -634922,          7009705,          4991245,          2018460,          5.21
91/02,1457,宜進,          1484192,          2230644,          2515939,                  0,          1796953,          2169081,          1567746,            153936,          3723200,            495509,            -12573,            -69171,          8027728,          3890763,          4136965,         11.11
91/02,1459,聯發紡織,          1002945,            950205,          3894915,                  0,            258885,          1028031,            998437,             11366,          3457809,            690985,            532095,           -611773,          6106950,          2037834,          4069116,         12.12
91/02,1460,宏遠,          3623728,          1899892,          3609904,                  0,            102002,          2369250,            954290,             75521,          4534645,            746681,          1021667,           -466528,          9235526,          3399061,          5836465,         12.87
91/02,1463,強盛染整,            515401,          1091110,            874458,                  0,             14600,            328221,                  0,            110495,          2013167,            125469,            190039,           -271822,          2495569,            438716,          2056853,         10.21
91/02,1464,得力實業,          1243979,            708645,          1164429,                  0,            212741,            560197,            918750,            134126,          2396194,             24046,            -15103,           -688416,          3329794,          1613073,          1716721,          7.16
91/02,1465,偉全實業,          1162039,            291987,            535341,                  0,             16344,            397017,                  0,            117525,          1073609,            447124,            411145,           -440709,          2005711,            514542,          1491169,         13.88
91/02,1466,聚隆,            580104,                  0,          1836244,                  0,            310613,          1655833,            455233,             21168,          1150303,                  0,           -555576,                  0,          2726961,          2132234,            594727,          5.17
91/02,1467,南緯實業,          1217253,          1259196,            498403,             27687,            115126,          1665706,            156625,             44371,          1007107,            136694,             55842,             51320,          3117665,          1866702,          1250963,         12.66
91/02,1468,昶和纖維,          1412766,             98426,          1270521,                  0,             27068,            797023,             70934,              2445,          1604053,             26753,            300044,              7529,          2808781,            870402,          1938379,         12.08
91/02,1469,理隆纖維,            664349,            455050,          1462686,              3603,             28208,            565638,                  0,              3977,          1246000,            455920,            371050,            -28689,          2613896,            569615,          2044281,         16.40
91/02,1470,大統染,            319325,            194708,            594745,                  0,             21344,            270326,                  0,             17408,            857670,              6918,             19915,            -42115,          1130122,            287734,            842388,          9.82
91/02,1471,首利,            794871,            155218,          1215390,                  0,             48327,            760376,            198528,             14271,          1171280,            140619,            -67554,             -3714,          2213806,            973175,          1240631,         10.59
91/02,1472,三洋紡,            489677,            302731,            553551,              4310,             50173,            264583,                  0,            126463,            690000,            400173,             60271,           -141048,          1400442,            391046,          1009396,         14.62
91/02,,,,,,,,,,,,,,,,,,
91/02,1473,台南企業,          1225456,          2305929,            574894,              9739,             32056,            777810,            480000,            225903,          1223948,            519647,            820541,            100225,          4148074,          1483713,          2664361,         21.76
91/02,1474,弘裕,          1285443,             30020,            527615,                311,             67192,            745420,            104112,             58777,            730635,             47756,            223881,                  0,          1910581,            908309,          1002272,         13.71
91/02,1475,本盟光電,            815707,             36288,            992543,                  0,            129805,          1010969,            177241,              6565,            976721,              2401,           -199715,                161,          1974343,          1194775,            779568,          7.98
91/02,1476,儒鴻,          1223651,            239636,            916220,              3063,            129947,          1207207,             33213,             35388,            912108,             67665,            272822,            -15886,          2512517,          1275808,          1236709,         13.55
91/02,1477,聚陽實業,          1854915,            506811,             75709,              6327,             12862,          1198460,                  0,             40632,            742500,            279474,            198737,             -3179,          2456624,          1239092,          1217532,         19.67
91/02,1503,士電,          6540027,          3545384,          5401619,                  0,            302580,          4658993,          1097425,          1172891,          5209722,          2697650,          1935577,           -982648,         15789610,          6929309,          8860301,         17.00
91/02,1504,東元電機,         11656444,         35164182,          6654518,            121619,          4331893,         10367817,         12671808,          2385839,         19330933,          7991730,          5571845,           -391316,         57928656,         25425464,         32503192,         16.81
91/02,1506,正道,            567195,          1012957,            653978,             53774,            393072,          1014182,             97000,            443078,          1022516,            153389,            -16767,            -32422,          2680976,          1554260,          1126716,         11.01
91/02,1507,永大機電,          3175399,          2802987,          2392201,            164939,            858385,          1297897,            754000,            376392,          4108200,            210298,          2791894,           -144770,          9393911,          2428289,          6965622,         16.95
91/02,1512,瑞利,          1267492,             93022,          2266909,                  0,             63318,            858704,            600000,            250738,          1765073,            194335,             21534,                357,          3690741,          1709442,          1981299,         11.22
91/02,1513,中興電,          8278358,          1380571,          2777932,            201853,            897323,          4423518,          1301677,            848531,          6233040,            595150,            367111,           -232990,         13536037,          6573726,          6962311,         11.17
91/02,1514,亞力電機,          2262092,            588887,            918708,                  0,            109403,          1252479,            176800,            179186,          2060870,            175435,            141580,           -107260,          3879090,          1608465,          2270625,         11.45
91/02,1515,力山,          2801406,          1318125,          2000825,             51107,            309382,          1818358,          1409130,            263152,          2497131,            246280,            307320,            -60526,          6480845,          3490640,          2990205,         11.97
91/02,1516,川飛,            666082,            838677,            280996,              2175,              2056,            609396,             50777,             28306,          1542362,             19344,           -499138,             38939,          1789986,            688479,          1101507,          7.14
91/02,1517,利奇機械,          1401151,            540273,            616309,                  0,             87561,            319697,                  0,             72032,          2312673,            375490,           -463847,             29249,          2645294,            391729,          2253565,          9.74
91/02,,,,,,,,,,,,,,,,,,
91/02,1519,華城電機,          2226857,            273555,          1528456,             18682,             73314,          1831935,                  0,             86198,          2201194,             29407,            280735,           -308605,          4120864,          1918133,          2202731,         10.03
91/02,1521,大億,          1074308,            137782,          1038718,                  0,             86685,          1014468,            132393,            134389,            762300,             60472,            224799,              8672,          2337493,          1281250,          1056243,         13.85
91/02,1522,堤維西,          2890416,          1297076,          3008892,             25605,            173728,          2743744,            949625,            111891,          1832203,          1117391,            690141,            -49278,          7395717,          3805260,          3590457,         21.16
91/02,1524,耿鼎企業,            920915,            131088,          1750058,                  0,              7328,          1175490,            295285,             13902,          1103518,            181503,            162590,           -122899,          2809389,          1484677,          1324712,         12.58
91/02,1525,江申工業,            750611,            128664,            335037,                  0,             19872,            286020,                  0,             98236,            410571,             40375,            390636,              8346,          1234184,            384256,            849928,         20.70
91/02,1526,日馳,            436111,             71833,            701882,                183,            309695,            463751,            215573,             81907,            787971,             20977,            -54965,              4490,          1519704,            761231,            758473,          9.62
91/02,1527,鑽全,          1566423,            721639,          1192080,                  0,             14678,          1188107,            357436,              6257,          1311222,                305,            631493,                  0,          3494820,          1551800,          1943020,         14.97
91/02,1528,恩德,          1655982,            171016,            363516,             26340,             74377,          1052480,            151068,             40567,            820000,            197412,             33260,             -3556,          2291231,          1244115,          1047116,         13.08
91/02,1529,樂士,          1060903,             44165,            330161,              7413,            224527,            749880,             20083,             17668,            713083,             74843,             94986,             -3374,          1667169,            787631,            879538,         12.33
91/02,1530,亞崴機電,            575979,             39448,            167302,                  0,             43013,            267703,             25087,              3659,            476011,              6324,             49826,             -2868,            825742,            296449,            529293,         11.11
91/02,1531,高林股,          1990560,            766103,            443353,             22492,              6732,            763289,             67315,            142929,          1199121,            341177,            691672,             23737,          3229240,            973533,          2255707,         18.81
91/02,1532,勤美,            814679,          1615885,            522766,                  0,             10840,            796737,            215982,            157919,          1152298,            375841,            370101,           -104708,          2964170,          1170638,          1793532,         16.03
91/02,1533,車王電,          1535838,            485904,            663074,              6392,             10541,            709603,            510738,              5945,            852160,            211143,            410281,              1879,          2701749,          1226286,          1475463,         19.47
91/02,1535,中宇,          2672206,            242477,            100364,                  0,              1630,          1995091,                  0,              4070,            855373,             18011,            144432,               -300,          3016677,          1999161,          1017516,         11.89
91/02,1536,和大工業,            601065,            229093,            442984,                 26,             47412,            611878,             62579,             26955,            538300,             13096,             48784,             18988,          1320580,            701412,            619168,         12.07
91/02,,,,,,,,,,,,,,,,,,
91/02,1537,廣隆光電,            687830,            282947,            353293,                  0,             10098,            499693,             88984,             28146,            512300,             22481,            190087,             -7523,          1334168,            616823,            717345,         15.49
91/02,1538,正峰新,          1497883,            483750,            478494,            198663,             69945,          1141007,            128332,             52060,            934001,            290891,            295485,           -113041,          2728735,          1321399,          1407336,         15.06
91/02,1539,巨庭機械,            593010,            129044,            576484,              2106,             25984,            413760,                  0,              3637,            648000,             75000,            188294,             -2063,          1326628,            417397,            909231,         15.15
91/02,1540,喬福機械,            488908,              2267,            460102,                  0,              7980,            228473,                  0,              8487,            640000,             55224,             77827,            -50754,            959257,            236960,            722297,         11.28
91/02,1603,華電,          2637167,          1396793,          3809767,                  0,            632629,          3161325,          1049310,          1307509,          3423000,          1248394,         -1554461,           -158721,          8476356,          5518144,          2958212,          8.64
91/02,1604,聲寶,          5718250,         10873913,          3866280,            541196,            591556,          4308557,          3110969,          2048607,         10288859,          1279097,          2012480,         -1457374,         21591195,          9468133,         12123062,         11.78
91/02,1605,華新,          9051916,         42815771,         17979298,             31905,            922097,          6439542,          8843366,          1247712,         36129763,         16360373,          4437436,         -2657205,         70800987,         16530620,         54270367,         15.02
91/02,1608,華榮,          2553234,          2620342,          4010456,             68111,            918956,            876568,            109410,          1484824,          6296254,            891106,            603073,            -90136,         10171099,          2470802,          7700297,         12.22
91/02,1609,大亞電線,          3259621,          2818771,          3129532,             87039,            393423,          2488466,            704994,            645921,          4867760,            738490,            555267,           -312512,          9688386,          3839381,          5849005,         12.01
91/02,1611,中電,          2242794,          1091838,          2513077,             42982,            183928,            812589,                  0,            708688,          3601108,            292790,            658396,              1048,          6074619,          1521277,          4553342,         12.64
91/02,1612,宏泰,          1675637,          1274053,          2077295,                  0,            168584,            749933,            501699,             40368,          3321390,            173098,            520536,           -111455,          5195569,          1292000,          3903569,         11.75
91/02,1613,台一,            990869,          1129073,          6124289,                  0,          1191480,          6562554,            787768,            140388,          4321974,             32158,         -2439703,             30572,          9435711,          7490710,          1945001,          4.50
91/02,1614,三洋電,          6473384,            475374,            732932,                  0,            785071,          3187102,                  0,            526118,          3166040,             52166,          1706222,           -170887,          8466761,          3713220,          4753541,         15.01
91/02,1615,大山,            590365,            336896,            988862,             18437,            231506,            558865,            516411,             94694,            882000,            115090,               -994,                  0,          2166066,          1169970,            996096,         11.29
91/02,1616,億泰,            843471,            580607,            967422,                  0,            124767,            563725,            195414,             17225,          1109123,            480065,            191265,            -40550,          2516267,            776364,          1739903,         17.25
91/02,,,,,,,,,,,,,,,,,,
91/02,1617,榮星電線,          1226607,            717342,            758490,                  0,             92175,            987600,            200000,            123330,          1003444,             73734,            426571,            -20065,          2794614,          1310930,          1483684,         15.52
91/02,1618,合機公司,          1036121,            475310,          2562168,                  0,            164066,          1020934,          1164354,              2719,          1253550,            684527,            122549,            -10968,          4237665,          2188007,          2049658,         17.16
91/02,1701,中化,          2119358,            777967,          3187798,                  0,            197911,          2049859,            687250,            371543,          2509100,            851900,            -87094,            -99524,          6283034,          3108652,          3174382,         12.65
91/02,1702,南僑化工,            698442,          2169757,          1642873,             66237,            204354,          1143928,            770362,            667037,          2796871,            229173,             36808,           -862516,          4781663,          2581327,          2200336,          7.86
91/02,1704,榮化,          3159782,          3979351,          4127224,             40461,            608107,          1746397,          1806468,          1444365,          4849897,          1227846,            945278,           -105326,         11914925,          4997230,          6917695,         14.66
91/02,1707,葡萄王,            680431,             17720,            631601,             30953,            622345,            209432,             25440,            324857,          1308186,            206082,           -105203,             14256,          1983050,            559729,          1423321,         10.88
91/02,1708,東鹼,            880889,          1435962,          1316976,                  0,            128952,            896605,             75000,            306176,          2104529,            163475,            225255,             -8261,          3762779,          1277781,          2484998,         11.80
