年季,公司代號,公司名稱,流動資產,基金與投資,固定資產,無形資產,其他資產,資產總計,流動負債,長期負債,各項準備,其他負債,負債總計,股本,資本公積,保留盈餘,股東權益其他調整項目合計,庫藏股票(自98年第4季起併入「其他項目」表達),股東權益總計,共同控制下前手權益,合併前非屬共同控制股權,每股淨值(元),預收股款（股東權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數(單位:股)
97/04,1232,大統益,          2104059,            439844,          1192381,                897,             12396,          3749577,          1129253,                  0,                  0,             11489,          1140742,          1599749,             23784,          1001011,            -15709,                  0,          2608835,                  0,                  0,         16.31,                  0,                  0
97/04,1233,天仁,            633312,             40407,            898183,             19935,             87198,          1679035,            270726,                  0,                  0,            192419,            463145,            905919,             37049,            304605,            -20104,            -11579,          1215890,                  0,                  0,         13.59,                  0,          1153483
97/04,1234,黑松,          1250740,          6974668,          2273991,                  0,             69852,         10569251,            375048,                  0,            469498,            319368,          1163914,          5358281,            184601,          1817526,          2044929,                  0,          9405337,                  0,                  0,         17.55,                  0,                  0
97/04,1235,興泰,            439456,            129149,            138139,                  0,            181395,            888139,            186691,                  0,             60144,             23059,            269894,            514024,             27674,             97799,             -9668,            -11584,            618245,                  0,                  0,         12.50,                  0,          1950727
97/04,1236,宏亞食品,            714726,            207862,            882120,             25198,            107434,          1937340,            539840,                  0,                  0,            194843,            734683,            852312,             33396,            287659,             29290,                  0,          1202657,                  0,                  0,         14.11,                  0,                  0
97/04,1301,台塑,         78936736,        111524858,         74561058,          1944378,          4759407,        271726437,         33526980,         51478729,                  0,          6515890,         91521599,         57204716,         12814389,         90880471,         19305262,                  0,        180204838,                  0,                  0,         31.50,                  0,                  0
97/04,1303,南亞塑膠,         84249882,        181628055,         77388916,          1053397,          4705518,        349025768,         36183399,         72544224,                  0,         15089907,        123817530,         76235909,         26009357,        101683382,         21281535,             -1945,        225208238,                  0,                  0,         29.54,                  0,            177899
97/04,1304,台聚,          4834374,          6321989,          1128327,             65108,            858252,         13208050,          1513371,          1000000,             43580,            754205,          3311156,          7714032,            201256,          1964517,            152434,           -135345,          9896894,                  0,                  0,         13.65,                  0,         46323928
97/04,1305,華夏,          3896092,          1682348,          2596976,             80359,            217626,          8473401,          1457128,          1000000,            483213,          1027456,          3967797,          4248035,             11835,           -319109,            564843,                  0,          4505604,                  0,                  0,         10.61,                  0,                  0
97/04,,,,,,,,,,,,,,,,,,,,,,,,
97/04,1307,三芳化工,          2273746,          3439554,          1727893,                  0,            150171,          7591364,          2164981,            791400,             37782,            290199,          3284362,          2629287,            137866,          1468896,             70953,                  0,          4307002,                  0,                  0,         16.38,                  0,                  0
97/04,1308,亞聚,          2133369,          2623180,            537793,             13694,            477803,          5785839,            378410,                  0,             21469,            325205,            725084,          2609316,             25019,          1792727,            633693,                  0,          5060755,                  0,                  0,         19.39,                  0,                  0
97/04,1309,台達化工,          2260463,          1677832,          1205303,              9320,            281306,          5434224,          1134799,            998671,            143860,            445762,          2723092,          2786155,            337885,           -712325,            299417,                  0,          2711132,                  0,                  0,          9.73,                  0,                  0
97/04,1310,台苯,          1572015,          4702177,            850767,                  0,            284576,          7409535,          1730806,            250000,                  0,             90887,          2071693,          6064793,            241196,             14717,             29800,         -1012664,          5337842,                  0,                  0,         10.46,                  0,         95955381
97/04,1312,國喬石化,          2991387,          5441321,          5671909,             18820,            267154,         14390591,          4707482,          1290000,            979556,            415083,          7392121,          7334827,            465823,         -2103161,          1377896,            -76915,          6998470,                  0,                  0,          9.72,                  0,         13516848
97/04,1313,聯成,          1777780,         13979011,          1704681,                  0,             41235,         17502707,            541088,          3190000,             99828,            450224,          4281140,          8403798,            391894,          3097137,          1603039,           -274301,         13221567,                  0,                  0,         16.15,                  0,         21787000
97/04,1314,中石化,          6819519,          7662581,         18880271,                  0,          8225756,         41588127,          1828945,         15226393,          3879784,            894792,         21829914,         17949630,            320140,         -2501610,          3990053,                  0,         19758213,                  0,                  0,         11.01,                  0,                  0
97/04,1315,達新工業,          2774492,          1010249,          1102589,             29148,          1976067,          6892545,            870767,                  0,            710324,            279320,          1860411,          2200000,             14137,          1074274,          1799638,            -55915,          5032134,                  0,                  0,         23.73,                  0,          7930000
97/04,1316,上曜,            253606,            509997,            136875,                  0,             16955,            917433,             59270,                  0,                  0,             59981,            119251,            651661,            122111,            -19449,             43859,                  0,            798182,                  0,                  0,         12.25,                  0,                  0
97/04,1319,東陽,          2529916,          4762427,          5128011,             62579,            822985,         13305918,          2084111,          1800000,                  0,            581529,          4465640,          4515044,          1300091,          2749802,            476686,           -201345,          8840278,                  0,                  0,         20.23,                  0,         14489001
97/04,1321,大洋,          1364346,          1506628,            728582,                  0,            677859,          4277415,            973475,            335000,                  0,            390048,          1698523,          2272283,            101383,            228867,             12548,            -36189,          2578892,                  0,                  0,         11.69,                  0,          6542716
97/04,1323,永裕,            591549,            690404,            663867,             20028,             16606,          1982454,            429994,            389368,              8767,             61836,            889965,            788464,             53322,            163754,             89762,             -2813,          1092489,                  0,                  0,         13.92,                  0,            337834
97/04,1324,地球工業,            599051,            283465,            281062,                  0,             15624,          1179202,            229676,                  0,                  0,             29380,            259056,            751219,                  0,            123040,             45887,                  0,            920146,                  0,                  0,         12.25,                  0,                  0
97/04,1325,恒大,            651819,            202966,            587739,              3095,             33102,          1478721,             82166,                  0,             44912,             43562,            170640,            891110,              3158,            391855,             21958,                  0,          1308081,                  0,                  0,         14.68,                  0,                  0
97/04,1326,台化,         86615440,        107331060,         93267161,            514067,         12536126,        300263854,         64830951,         51772267,                  0,          6530074,        123133292,         55247302,          9787501,         84982763,         27437117,           -324121,        177130562,                  0,                  0,         32.16,                  0,         16540112
97/04,,,,,,,,,,,,,,,,,,,,,,,,
97/04,1402,遠東新,         19287674,        105923915,         14285439,             94708,          1446576,        141038312,         13786001,         39702182,          1018899,          1987303,         56494385,         45699538,         10060658,         17766327,         11017404,                  0,         84543927,                  0,                  0,         18.50,                  0,                  0
97/04,1409,新纖,          6988208,         12940860,          7897279,                  0,          2021121,         29847468,          7036060,          5511617,            666374,          1833247,         15047298,         14540738,            727607,            709193,         -1081476,            -95892,         14800170,                  0,                  0,         10.30,                  0,         17842000
97/04,1410,南染,            307882,            172735,            808230,                 60,             66911,          1355818,             35171,                  0,            145501,             49245,            229917,            900000,             21784,            -58919,            263036,                  0,          1125901,                  0,                  0,         12.51,                  0,                  0
97/04,1413,宏洲纖維,            943901,             33214,          1788771,                  0,            132364,          2898250,          1038472,                  0,            145598,            237741,          1421811,          2836457,                541,         -1728571,            383052,            -15040,          1476439,                  0,                  0,          5.27,                  0,          3496585
97/04,1414,東和,            940574,             36769,          3375626,             25796,            246825,          4625590,          1987703,            198703,            619437,            277311,          3083154,          2200000,                986,         -1095297,            436747,                  0,          1542436,                  0,                  0,          7.01,                  0,                  0
97/04,1416,廣豐,            359153,          4976622,          1175616,              7656,            112387,          6631434,            466245,          1074024,                  0,             85201,          1625470,          5497834,          1271692,         -1973093,            294225,            -84694,          5005964,                  0,                  0,          9.83,                  0,         40294273
97/04,1417,嘉裕,            947685,          2371093,            878158,             16310,            472945,          4686191,            747497,                  0,            103078,            107340,            957915,          3798837,             19571,           -235224,            145092,                  0,          3728276,                  0,                  0,          9.81,                  0,                  0
97/04,1418,東華,            503018,            174243,          1430011,             25445,            326513,          2459230,          1045307,                  0,            322483,            104510,          1472300,          1319276,                  0,           -474260,            211447,            -69533,            986930,                  0,                  0,          8.16,                  0,         10933000
97/04,1419,新紡,            749904,          3031627,          2632259,                  0,             46801,          6460591,          1647627,                  0,            516917,             57899,          2222443,          3000413,                595,            539494,            707978,            -10332,          4238148,                  0,                  0,         14.16,                  0,            803829
97/04,1423,利華羊毛,          1290237,            483282,            459453,                  0,            460163,          2693135,             43749,              6333,            193097,            107312,            350491,          1750000,            127565,           -113918,            578997,                  0,          2342644,                  0,                  0,         13.39,                  0,                  0
97/04,1432,大魯閣,            644645,            913500,              1252,                 80,            489693,          2049170,          1114320,                  0,            266563,             50984,          1431867,            885642,            250973,           -751345,            343935,           -111902,            617303,                  0,                  0,          7.28,                  0,          3734716
97/04,1434,福懋興業,         10539958,         35924151,          9081040,             83022,          1614649,         57242820,          3375882,          9354848,                  0,            932088,         13662818,         16846646,            698691,         10907097,         15154056,            -26488,         43580002,                  0,                  0,         25.92,                  0,          3043228
97/04,1435,中福國際,            253053,            450586,            570785,                  0,             11803,          1286227,             79514,                  0,            161746,            428121,            669381,          1397801,                 96,           -663745,            176174,           -293480,            616846,                  0,                  0,          5.52,                  0,         28075770
97/04,1436,華友聯,          2562698,            313272,              3101,              6362,            655298,          3540731,             22431,                  0,                  0,             29169,             51600,          3377000,            179919,            116092,            -81670,           -102210,          3489131,                  0,                  0,         11.03,                  0,         21418014
97/04,1437,勤益投控,            639821,          3081683,            633562,             25444,            104163,          4484673,            296225,            700725,                  0,             51586,          1048536,          2039649,            318310,           -100819,          1178997,                  0,          3436137,                  0,                  0,         16.85,                  0,                  0
97/04,,,,,,,,,,,,,,,,,,,,,,,,
97/04,1438,裕豐,            165376,             19213,                  0,                  0,            553934,            738523,            467937,                  0,            221398,              1049,            690384,          1024115,            108535,         -1231910,            147399,                  0,             48139,                  0,                  0,          0.47,                  0,                  0
97/04,1439,中和羊毛,            373052,             38385,          1249401,                  0,             12186,          1673024,              8229,                  0,            319442,             17724,            345395,            920000,              8686,             11154,            387789,                  0,          1327629,                  0,                  0,         14.43,                  0,                  0
97/04,1440,南紡,          2432951,          8946839,         10892130,             40639,          4442557,         26755116,          1281208,                  0,          3376038,          1243680,          5900926,         14935240,             75446,          3030478,          2813026,                  0,         20854190,                  0,                  0,         13.96,                  0,                  0
97/04,1441,大東紡織,            633706,            395557,            734723,             30924,             96322,          1891232,            888965,            105337,            161013,            173566,          1328881,          1079004,                350,           -625250,            110934,             -2687,            562351,                  0,                  0,          5.27,                  0,          1177640
97/04,1442,名軒,          2815958,            768021,            107523,                  0,              8244,          3699746,          1505594,             11583,                  0,              1216,          1518393,          1728084,             57031,            396429,               -191,                  0,          2181353,                  0,                  0,         12.62,                  0,                  0
97/04,1443,立益紡織,          1219191,            466111,          2012620,                  0,            393547,          4091469,          1431321,                  0,            227040,            447048,          2105409,          3010900,            322943,         -1500444,            176316,            -23655,          1986060,                  0,                  0,          6.86,                  0,         11685357
97/04,1444,力麗,          6306360,          2177996,          3232159,              6449,            813766,         12536730,          4362982,            957075,              5132,            157901,          5483090,          7679700,            222697,            247840,           -933590,           -163007,          7053640,                  0,                  0,          9.52,                  0,         27091097
97/04,1445,大宇紡織,            982628,            256404,            896788,              4235,              9596,          2149651,            159014,                  0,             98272,             76140,            333426,          1477510,            148614,             35966,            154135,                  0,          1816225,                  0,                  0,         12.29,                  0,                  0
97/04,1446,宏和,            214650,            749488,            848504,                  0,          1053879,          2866521,            463127,            477828,                  0,             11396,            952351,          1386215,            297239,            143843,             86873,                  0,          1914170,                  0,                  0,         13.81,                  0,                  0
97/04,1447,力鵬,          3600604,          1273320,          6094778,             49802,            216860,         11235364,          5681166,            100000,                  0,            175056,          5956222,          6528665,          1272431,           -276359,         -1606927,           -638668,          5279142,                  0,                  0,          8.89,                  0,         58899093
97/04,1449,佳和實業,          1539007,            881656,          1190665,             16461,            695021,          4322810,          2466937,              2624,            379116,            238015,          3086692,          2495921,            400297,           -941258,           -415362,           -303480,          1236118,                  0,                  0,          6.65,                  0,         63707738
97/04,1451,年興紡織,          3109354,          9338563,          1241914,             11795,            164969,         13866595,          2317845,            614575,                  0,            495533,          3427953,          5906431,            378918,          3966541,            213032,            -26280,         10438642,                  0,                  0,         17.78,                  0,          3638000
97/04,1452,宏益,            811255,            370223,            521204,                  0,             43209,          1745891,             77408,                  0,             42579,              6001,            125988,          1370390,            130566,            242911,            -51853,            -72111,          1619903,                  0,                  0,         12.92,                  0,         11616000
97/04,1453,大將,            419956,             81235,            249897,                  0,             25249,            776337,            241856,                  0,             54850,              7591,            304297,            409000,                  0,             25950,             43042,             -5952,            472040,                  0,                  0,         11.57,                  0,             98863
97/04,1454,台富,            856622,            242726,            924643,                  0,             25127,          2049118,            482778,                  0,                  0,             75105,            557883,          1386284,             90081,             31582,             25998,            -42710,          1491235,                  0,                  0,         11.62,                  0,         10301194
97/04,,,,,,,,,,,,,,,,,,,,,,,,
97/04,1455,集盛,          2778724,            136222,          5387792,              2474,            480426,          8785638,          3076584,            500000,            137395,            114251,          3828230,          4892386,            385916,           -653280,            338671,             -6285,          4957408,                  0,                  0,         10.17,                  0,          1626000
97/04,1456,怡華,          1670902,            240333,          1638238,                  0,             37741,          3587214,          1900310,            387200,            190722,            325650,          2803882,          1675000,             18386,            -64583,           -839262,             -6209,            783332,                  0,                  0,          4.80,                  0,          4208935
97/04,1457,宜進,          1143496,          1105836,          1558311,                  0,            528918,          4336561,          1495333,            149516,              3944,             42632,          1691425,          2370000,            398090,           -148500,            153368,           -127822,          2645136,                  0,                  0,         12.78,                  0,         30058132
97/04,1459,聯發紡織,            998857,          2152768,          2153931,                  0,            214832,          5520388,          1004907,          1887036,                  0,             63003,          2954946,          3311299,            429791,            -65065,           -808210,           -302373,          2565442,                  0,                  0,          8.92,                  0,         43547875
97/04,1460,宏遠,          3615711,          1747953,          2531495,             11122,            169691,          8075972,          1713679,          1141725,            165409,            208208,          3229021,          4904161,            248255,           -226497,            182826,           -261794,          4846951,                  0,                  0,         10.80,                  0,         41544585
97/04,1463,強盛染整,            442528,            836573,            584291,                  0,             17326,          1880718,             69267,                  0,             67994,             47724,            184985,          1884108,            157475,           -270823,             47441,           -122468,          1695733,                  0,                  0,         10.48,                  0,         26589911
97/04,1464,得力實業,            635703,          1048189,            959760,                  0,             34280,          2677932,            754864,                  0,                  0,            131020,            885884,          1648490,            160467,           -127061,            131778,            -21626,          1792048,                  0,                  0,         11.21,                  0,          4965000
97/04,1465,偉全實業,            613446,            553107,            574903,              2187,             17750,          1761393,             91152,                  0,                  0,             71695,            162847,            863394,            353488,            319734,             61930,                  0,          1598546,                  0,                  0,         18.51,                  0,                  0
97/04,1466,聚隆,            678596,                  0,            720267,                  0,            209271,          1608134,            815852,            281903,                  0,             50469,          1148224,            715978,                  0,           -255415,                  0,               -653,            459910,                  0,                  0,          6.43,                  0,             87958
97/04,1467,南緯實業,          1510397,          2001778,            618664,             14322,            311256,          4456417,          1326675,          1391320,             68902,             88723,          2875620,          1649115,             64986,              1606,           -134910,                  0,          1580797,                  0,                  0,          9.59,                  0,                  0
97/04,1468,昶和纖維,          1160167,            624153,          1043615,             22053,             65200,          2915188,            812627,            238000,             39548,             31453,          1121628,          1604053,             43757,            -78898,            224648,                  0,          1793560,                  0,                  0,         11.18,                  0,                  0
97/04,1469,理隆纖維,            590634,             76881,          1288697,              1064,             37962,          1995238,            570790,                  0,                  0,              9561,            580351,          1246000,            455920,           -277833,             -9200,                  0,          1414887,                  0,                  0,         11.36,                  0,                  0
97/04,1470,大統染,            377160,             74264,            377697,                  0,             31372,            860493,             69293,                  0,                  0,             14179,             83472,            857670,              6918,            -87564,                 -3,                  0,            777021,                  0,                  0,          9.06,                  0,                  0
97/04,1471,首利,          1616412,            966650,            361172,                  0,              3546,          2947780,            946362,             12287,                  0,              3851,            962500,          1554520,            614352,           -266900,            118237,            -34929,          1985280,                  0,                  0,         12.90,                  0,          1600000
97/04,1472,三洋紡,            310104,            140384,            568971,              1383,              6909,          1027751,            145263,                  0,             37616,             14755,            197634,            875000,             92846,           -194720,             94628,            -37637,            830117,                  0,                  0,         10.10,                  0,          5348830
97/04,,,,,,,,,,,,,,,,,,,,,,,,
97/04,1473,台南企業,          2229808,          2326037,            625397,              8328,             84126,          5273696,            929809,            295000,             37967,             84567,          1347343,          1398305,            830586,          1541107,            156355,                  0,          3926353,                  0,                  0,         28.08,                  0,                  0
97/04,1474,弘裕,          1419855,            621027,            607126,              1916,            134549,          2784473,            592457,            361782,             39282,             39680,          1033201,          1378744,              2610,            211969,            157949,                  0,          1751272,                  0,                  0,         12.70,                  0,                  0
97/04,1475,本盟光電,            265086,             46477,            311677,                  0,            277606,            900846,            482096,                  0,                  0,                  0,            482096,            775038,            430000,           -800627,             14339,                  0,            418750,                  0,                  0,          5.40,                  0,                  0
97/04,1476,儒鴻,          1991651,          1350628,            827438,             14450,             91899,          4276066,          1274215,             83712,                  0,            108746,          1466673,          1896866,            293678,            638602,            -19753,                  0,          2809393,                  0,                  0,         14.81,                  0,                  0
97/04,1477,聚陽實業,          2379092,          1627029,            112730,                  0,            479958,          4598809,          1646011,                  0,                  0,             10580,          1656591,          1513473,            544893,            823657,             60195,                  0,          2942218,                  0,                  0,         19.44,                  0,                  0
97/04,1503,士電,          9212656,          6939728,          9303081,             35585,             97775,         25588825,          7836363,          3192907,          1000311,            991853,         13021434,          5209722,          2556723,          2970515,          1830431,                  0,         12567391,                  0,                  0,         24.12,                  0,                  0
97/04,1504,東元電機,         15148588,         34351199,          4125458,            171434,          2666831,         56463510,         10400918,         11409324,            106179,          1361998,         23278419,         18231659,          5769153,          6563413,          2988524,           -367658,         33185091,                  0,                  0,         18.44,                  0,         23655138
97/04,1506,正道,            601075,            925544,            419478,                109,            366409,          2312615,          1058255,             33901,             80294,            285028,          1457478,          1022516,             88334,           -384297,            128584,                  0,            855137,                  0,                  0,          8.36,                  0,                  0
97/04,1507,永大機電,          2976677,          6517601,          1449946,             81331,            839912,         11865467,          1841597,            219700,              2702,            699992,          2763991,          4108200,            222013,          4379985,            417829,            -26551,          9101476,                  0,                  0,         22.27,                  0,          2129800
97/04,1512,瑞利,          1620312,          1100681,          2167412,             12916,             48223,          4949544,          2400118,              1195,            132382,            182855,          2716550,          1818025,             54803,             41571,            318595,                  0,          2232994,                  0,                  0,         12.28,                  0,                  0
97/04,1513,中興電,          6388805,          3960715,          3149345,                  0,            243492,         13742357,          5633530,            277897,            286075,            448184,          6645686,          4800000,            309915,          1043851,          1016804,            -73899,          7096671,                  0,                  0,         15.11,                  0,         10329917
97/04,1514,亞力電機,          2419277,            506987,          1084051,             10617,            162010,          4182942,          1620496,             20400,            164401,             93450,          1898747,          2010670,            163523,            -65116,            255426,            -80308,          2284195,                  0,                  0,         12.00,                  0,         10777072
97/04,1515,力山,          1679377,          1284960,          1564050,              6890,            220550,          4755827,          2602700,            193949,             31782,            250401,          3078832,          2287843,            209182,           -764227,            -55803,                  0,          1676995,                  0,                  0,          7.33,                  0,                  0
