年季,公司代號,公司名稱,現金及約當現金、存放央行及銀行同業,買入票券及證券,應收款項,買匯貼現及放款,長期投資,固定資產,其他資產,央行及銀行同業存款,存款及匯款,央行及同業融資,其他負債,股本,資本公積,保留盈餘,股東權益其他項目,資產總計,負債總計,少數股權,股東權益總計,每股淨值(註一)
2004/01,2801,彰化銀行,        276591404,         60428391,         30158627,        787344508,         12806552,         25074229,         99614868,        194687304,        947400001,         20000000,         55310293,         49594756,         21340112,          3351061,            335052,      1292018579,      1217397598,                  0,         74620981,         15.05
2004/01,2809,京城銀行,         23258463,          2236502,          1466630,        100150838,            900773,          3434900,          2211243,          1361377,        119655825,          3000000,          2610409,          7243343,             40012,           -242027,             -9590,        133659349,        126627611,                  0,          7031738,          9.71
2004/01,2812,台中銀行,         47281914,          9499477,          2575498,        146152375,            204434,          4041432,         27823957,             88123,        219418531,                  0,          4590839,         15380144,                 10,         -1775017,           -123543,        237579087,        224097493,                  0,         13481594,          8.77
2004/01,2834,臺灣企銀,        179620080,         35620393,         29712512,        638762737,          4436779,         15189551,         80648980,         51638610,        836173301,         17648600,         38739637,         31357220,          3396702,          3515401,          1521561,        983991032,        944200148,                  0,         39790884,         12.69
2004/01,2836,高銀,         15881102,         13227032,          1021742,        124790920,          1408977,          2532885,          1538683,         21996923,        115330902,          8225390,          4573841,          4576580,          3000061,          2716053,            -18409,        160401341,        150127056,                  0,         10274285,         22.45
2004/01,2838,聯邦銀行,         28004197,         14391983,         29609090,        119358754,          5573139,          2194410,         17672162,          7796642,        179699309,          3500000,          8557344,         14889264,             33811,          2293837,             33528,        216803735,        199553295,                  0,         17250440,         11.59
2004/01,2845,遠東商銀,         12166799,         15944815,          6907689,        170747113,          7723752,          2369491,         10905965,         11259892,        160818556,         18800000,         18597907,         15248154,                 19,          2419233,           -378137,        226765624,        209476355,                  0,         17289269,         11.34
2004/01,2849,安泰銀行,         32723657,         14061817,          7075620,        149739173,          3675608,          2758929,         12122455,          9947599,        182666345,          3000000,          8655923,         17093384,            223615,            570393,                  0,        222157259,        204269867,                  0,         17887392,         10.46
