年季,公司代號,公司名稱,流動資產,基金與投資,固定資產,無形資產,其他資產,資產總計,流動負債,長期負債,各項準備,其他負債,負債總計,股本,資本公積,保留盈餘,股東權益其他調整項目合計,庫藏股票(自98年第4季起併入「其他項目」表達),股東權益總計,共同控制下前手權益,合併前非屬共同控制股權,每股淨值(元),預收股款（股東權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數(單位:股)
98/01,1213,大飲,            313084,             45196,            265224,                  0,            155590,            779094,            137710,                  0,                  0,             52614,            190324,            514751,             21938,             54822,             -2741,                  0,            588770,                  0,                  0,         11.44,                  0,                  0
98/01,1215,卜蜂企業,          2315922,            468198,          1048661,                  0,            108269,          3941050,            966137,                  0,                  0,            257869,          1224006,          2320268,                967,            470534,            -74725,                  0,          2717044,                  0,                  0,         11.71,                  0,                  0
98/01,1216,統一,          9346687,         71745745,          9221255,            120065,          5078346,         95512098,          8870244,         24008239,            815803,          1799347,         35493633,         37331420,          6093456,         12705246,          3888343,                  0,         60018465,                  0,                  0,         16.08,                  0,                  0
98/01,1217,愛之味,          2008364,          2900971,          1715621,             14290,          1207707,          7846953,          1847957,          1200974,             79974,            207628,          3336533,          4476893,             81461,           -158507,            110573,                  0,          4510420,                  0,                  0,         10.07,                  0,                  0
98/01,1218,泰山企業,          3424192,          2678149,          2181266,                  0,             80900,          8364507,          3025506,          1328072,            285250,            199961,          4838789,          3202434,            105726,            -21534,            306033,            -66941,          3525718,                  0,                  0,         11.45,                  0,         12208428
98/01,,,,,,,,,,,,,,,,,,,,,,,,
98/01,1219,福壽實業,          2962976,            737595,          1558042,                243,            104635,          5363491,            765830,            510675,            431001,            216730,          1924236,          2743080,            215711,            144683,            335781,                  0,          3439255,                  0,                  0,         12.54,                  0,                  0
98/01,1220,台榮,          1032569,            259398,            543122,                  0,            145349,          1980438,            369452,                  0,              5813,            103797,            479062,          1770779,                537,           -268221,             -1719,                  0,          1501376,                  0,                  0,          8.48,                  0,                  0
98/01,1225,福懋油,          1813013,          1016592,            946741,              5942,            164910,          3947198,            762098,          1104000,            100296,             91857,          2058251,          1627000,             94698,            -49854,            217103,                  0,          1888947,                  0,                  0,         11.61,                  0,                  0
98/01,1227,佳格,          3469741,          1752387,          1031877,             10050,            452843,          6716898,          1343231,                  0,             33685,             19072,          1395988,          3209184,             21606,          1963421,            147881,            -21182,          5320910,                  0,                  0,         16.70,                  0,          2338960
98/01,1229,聯華實業,          1340975,         13558764,          3287719,              1275,            186219,         18374952,          1062715,          2717170,             93806,            231111,          4104802,          7869932,            831280,          3923948,          1665064,            -20074,         14270150,                  0,                  0,         18.18,                  0,          1909000
98/01,1231,聯華食品,          1635598,            241446,            682659,             25535,            211298,          2796536,            625737,            312288,                  0,            128325,          1066350,          1154190,             76975,            495740,              3281,                  0,          1730186,                  0,                  0,         14.99,                  0,                  0
98/01,1232,大統益,          2195625,            441535,          1155529,                897,             20726,          3814312,          1024106,                  0,                  0,             16869,          1040975,          1599749,             23784,          1165513,            -15709,                  0,          2773337,                  0,                  0,         17.34,                  0,                  0
98/01,1233,天仁,            651249,             39535,            884847,             19353,             86726,          1681710,            214840,                  0,                  0,            195565,            410405,            905919,             37049,            360162,            -20246,            -11579,          1271305,                  0,                  0,         14.21,                  0,          1153483
98/01,1234,黑松,          1298746,          7010932,          2262836,                  0,             67241,         10639755,            362996,                  0,            469498,            329451,          1161945,          5358281,            184601,          1875494,          2059434,                  0,          9477810,                  0,                  0,         17.69,                  0,                  0
98/01,1235,興泰,            469932,            136669,            125990,                  0,            185200,            917791,            181061,                  0,             60144,             23224,            264429,            514024,             27674,             89836,             33412,            -11584,            653362,                  0,                  0,         13.21,                  0,          1950727
98/01,1236,宏亞食品,            610835,            209570,            875560,              8950,            103788,          1808703,            356138,                  0,                  0,            206354,            562492,            852312,             33396,            341700,             18803,                  0,          1246211,                  0,                  0,         14.62,                  0,                  0
98/01,1301,台塑,         72227529,        114477012,         73209943,          1820505,         10576061,        272311050,         27391043,         50981538,                  0,          6665945,         85038526,         57204716,         12814320,         93795559,         23457929,                  0,        187272524,                  0,                  0,         32.74,                  0,                  0
98/01,1303,南亞塑膠,         83413458,        180287528,         78917880,          1009306,          4623603,        348251775,         31234450,         74514744,                  0,         15133921,        120883115,         76235909,         26015505,         98211442,         26907749,             -1945,        227368660,                  0,                  0,         29.83,                  0,            177899
98/01,1304,台聚,          5512567,          6756115,          1106315,             65108,            679336,         14119441,          1781480,          1000000,             43580,            756756,          3581816,          7714032,            201025,          2300207,            457706,           -135345,         10537625,                  0,                  0,         14.53,                  0,         46323928
98/01,1305,華夏,          3956412,          1861750,          2789218,             80359,            223722,          8911461,          1590991,          1000000,            483213,          1038542,          4112746,          4248035,             11824,            -49729,            588585,                  0,          4798715,                  0,                  0,         11.30,                  0,                  0
98/01,,,,,,,,,,,,,,,,,,,,,,,,
98/01,1307,三芳化工,          1980618,          3756511,          1819423,                  0,            179563,          7736115,          1688046,          1016400,             37782,            288197,          3030425,          2629287,            137866,          1757033,            181504,                  0,          4705690,                  0,                  0,         17.90,                  0,                  0
98/01,1308,亞聚,          2508366,          2764547,            528208,             13694,            475880,          6290695,            569356,                  0,             21469,            315193,            906018,          2609316,             25002,          1991083,            759276,                  0,          5384677,                  0,                  0,         20.64,                  0,                  0
98/01,1309,台達化工,          2710939,          1858992,          1174769,              9320,            467823,          6221843,          1729474,            999840,            143860,            442298,          3315472,          2786155,            337872,           -567249,            349593,                  0,          2906371,                  0,                  0,         10.43,                  0,                  0
98/01,1310,台苯,          2488245,          4024379,            809923,                  0,            272127,          7594674,          2213090,            250000,                  0,            257104,          2720194,          5906723,            276286,           -483572,           -824957,                  0,          4874480,                  0,                  0,          9.55,                  0,         80148381
98/01,1312,國喬石化,          2536600,          5855148,          5967408,             18820,            287213,         14665189,          4259624,          1290000,            979556,            420799,          6949979,          7334827,            464265,         -1421408,          1414441,            -76915,          7715210,                  0,                  0,         10.72,                  0,         13516848
98/01,1313,聯成,          1942025,         14230447,          1708819,                  0,             61582,         17942873,            719906,          2840000,             99828,            458012,          4117746,          8403798,            407635,          3229700,          2058295,           -274301,         13825127,                  0,                  0,         16.89,                  0,         21787000
98/01,1314,中石化,          8063857,          7456623,         18558929,                  0,          8179646,         42259055,          3524258,         14469059,          3879784,            920226,         22793327,         17949630,            320140,         -2815835,          4011793,                  0,         19465728,                  0,                  0,         10.84,                  0,                  0
98/01,1315,達新工業,          2738577,            994534,          1092273,             29148,          1977297,          6831829,            654318,                  0,            710324,            277103,          1641745,          2200000,             14137,          1106040,          1925822,            -55915,          5190084,                  0,                  0,         24.47,                  0,          7930000
98/01,1316,上曜,            268050,            526816,            135265,                  0,             16943,            947074,             60543,                  0,                  0,             50780,            111323,            651661,            122111,             -7138,             69117,                  0,            835751,                  0,                  0,         12.82,                  0,                  0
98/01,1319,東陽,          2758100,          4887380,          5154823,             58975,            811940,         13671218,          1870995,          1920000,                  0,            581246,          4372241,          4515044,          1300091,          3085625,            599562,           -201345,          9298977,                  0,                  0,         21.28,                  0,         14489001
98/01,1321,大洋,          1235112,          1538237,            761218,                  0,            672935,          4207502,            955546,            275000,                  0,            386135,          1616681,          2272283,            101383,            203976,             49368,            -36189,          2590821,                  0,                  0,         11.74,                  0,          6542716
98/01,1323,永裕,            574116,            711790,            652956,             20028,             15890,          1974780,            413975,            359887,              8767,             68403,            851032,            788464,             53322,            178215,            106560,             -2813,          1123748,                  0,                  0,         14.31,                  0,            337834
98/01,1324,地球工業,            595826,            287230,            276352,                  0,             14313,          1173721,            203885,                  0,                  0,             31350,            235235,            751219,                  0,            135412,             51855,                  0,            938486,                  0,                  0,         12.49,                  0,                  0
98/01,1325,恒大,            694441,            205582,            560674,              3095,             66160,          1529952,             86441,                  0,             44912,             42231,            173584,            891110,              3158,            429234,             32866,                  0,          1356368,                  0,                  0,         15.22,                  0,                  0
98/01,1326,台化,         80786242,        110620095,         92700573,            514067,         12103011,        296723988,         59898033,         50221557,                  0,          6144250,        116263840,         55247302,          9787501,         82405425,         33344041,           -324121,        180460148,                  0,                  0,         32.76,                  0,         16540112
98/01,,,,,,,,,,,,,,,,,,,,,,,,
98/01,1402,遠東新,         16908739,        108874654,         14012323,             87582,          1504177,        141387475,         14137615,         37127524,          1018899,          1854692,         54138730,         45699538,         10077265,         19290410,         12181532,                  0,         87248745,                  0,                  0,         19.09,                  0,                  0
98/01,1409,新纖,          7232070,         13274025,          7805661,                  0,          1946807,         30258563,          7079025,          5523568,            666374,          1816024,         15084991,         14540738,            728231,            799826,           -799331,            -95892,         15173572,                  0,                  0,         10.56,                  0,         17842000
98/01,1410,南染,            304977,            170473,            799861,                  0,             67099,          1342410,             25807,                  0,            145501,             50370,            221678,            900000,             21784,            -66820,            265768,                  0,          1120732,                  0,                  0,         12.45,                  0,                  0
98/01,1413,宏洲纖維,          1025037,             34264,          1730763,                  0,            116732,          2906796,          1095986,                  0,            145598,            239172,          1480756,          2836457,                541,         -1781003,            385085,            -15040,          1426040,                  0,                  0,          5.09,                  0,          3496585
98/01,1414,東和,            880980,             34228,          3363862,             25796,            246762,          4551628,          2003725,            195510,            619437,            283780,          3102452,          2200000,                986,         -1186068,            434258,                  0,          1449176,                  0,                  0,          6.59,                  0,                  0
98/01,1416,廣豐,            351551,          4973985,          1123577,              7354,            112156,          6568623,            332915,          1123865,                  0,             86147,          1542927,          5497834,          1271692,         -1986210,            327074,            -84694,          5025696,                  0,                  0,          9.86,                  0,         40294273
98/01,1417,嘉裕,            977431,          2524219,            874627,             16310,            476506,          4869093,            773605,                  0,            103078,            108763,            985446,          3798837,             19571,           -233737,            298976,                  0,          3883647,                  0,                  0,         10.22,                  0,                  0
98/01,1418,東華,            520094,            173302,          1421557,             25373,            322078,          2462404,          1049774,                  0,            322483,            105213,          1477470,          1319276,                  0,           -476256,            211447,            -69533,            984934,                  0,                  0,          8.14,                  0,         10933000
98/01,1419,新紡,            722666,          3093742,          3202355,                  0,             61328,          7080091,          2155748,                  0,            516917,             66274,          2738939,          3000413,                595,            525171,            825305,            -10332,          4341152,                  0,                  0,         14.51,                  0,            803829
98/01,1423,利華羊毛,          1258874,            499479,            454877,                  0,            471248,          2684478,             29591,              5542,            193097,            108575,            336805,          1750000,            127566,           -125086,            595193,                  0,          2347673,                  0,                  0,         13.42,                  0,                  0
98/01,1432,大魯閣,            623807,            915676,              1143,                 80,            487833,          2028539,          1120884,                  0,            266563,             48878,          1436325,            885642,            250973,           -799788,            367289,           -111902,            592214,                  0,                  0,          6.98,                  0,          3734716
98/01,1434,福懋興業,         10052276,         36101252,          8996791,             90165,          1573468,         56813952,          2510583,          9354490,                  0,            955926,         12820999,         16846646,            698691,         10926986,         15547118,            -26488,         43992953,                  0,                  0,         26.16,                  0,          3043228
98/01,1435,中福國際,            177230,            450561,            569374,                  0,             13011,          1210176,              3160,                  0,            161746,            430628,            595534,          1397801,                 96,           -665949,            176174,           -293480,            614642,                  0,                  0,          5.50,                  0,         28075770
98/01,1436,華友聯,          2464527,            311601,              2933,              6362,            740301,          3525724,             26926,                  0,                  0,             26876,             53802,          3300000,            200058,             98883,            -81670,            -45349,          3471922,                  0,                  0,         10.98,                  0,         13718014
98/01,1437,勤益投控,            566988,          3087379,            593227,             25072,            132639,          4405305,            236094,            689950,                  0,             48671,            974715,          2039649,            318310,           -151409,          1224040,                  0,          3430590,                  0,                  0,         16.82,                  0,                  0
98/01,,,,,,,,,,,,,,,,,,,,,,,,
98/01,1438,裕豐,            167486,             19218,                  0,                  0,            553906,            740610,            481248,                  0,            221398,              1075,            703721,          1024115,            108535,         -1243160,            147399,                  0,             36889,                  0,                  0,          0.36,                  0,                  0
98/01,1439,中和羊毛,            383859,             36253,          1246499,                  0,             12531,          1679142,              9799,                  0,            319442,             13596,            342837,            920000,              8687,             19829,            387789,                  0,          1336305,                  0,                  0,         14.53,                  0,                  0
98/01,1440,南紡,          2608880,          9172806,         10857967,             40639,          4442385,         27122677,          1376176,                  0,          3376038,          1248877,          6001091,         14935240,             75446,          3082766,          3028134,                  0,         21121586,                  0,                  0,         14.14,                  0,                  0
98/01,1441,大東紡織,            588843,            395710,            729716,             29266,            117981,          1861516,            890439,             95643,            161013,            173328,          1320423,          1079004,                350,           -648394,            112820,             -2687,            541093,                  0,                  0,          5.07,                  0,          1177640
98/01,1442,名軒,          2858161,            768010,            106893,                  0,              7964,          3741028,          1541982,             11361,                  0,                470,          1553813,          1728084,             57031,            402197,                -97,                  0,          2187215,                  0,                  0,         12.66,                  0,                  0
98/01,1443,立益紡織,          1280779,            465844,          1998711,                  0,            402682,          4148016,          1497143,                  0,            227040,            472755,          2196938,          3010900,            322943,         -1531896,            172785,            -23654,          1951078,                  0,                  0,          6.74,                  0,         11685357
98/01,1444,力麗,          5749506,          2176656,          3175816,             35405,            807756,         11945139,          3732716,            952229,              5132,            163794,          4853871,          7679700,            222697,            285468,           -933590,           -163007,          7091268,                  0,                  0,          9.57,                  0,         27091097
98/01,1445,大宇紡織,            998656,            277051,            887593,              4235,              8870,          2176405,            155127,                  0,             98272,             73299,            326698,          1477510,            148614,             49123,            174783,               -323,          1849707,                  0,                  0,         12.52,                  0,             50000
98/01,1446,宏和,            191148,            780955,            842098,                  0,          1053873,          2868074,            460311,            449244,                  0,             11270,            920825,          1386215,            297239,            155760,            108035,                  0,          1947249,                  0,                  0,         14.05,                  0,                  0
98/01,1447,力鵬,          4203757,          1296511,          5888625,             85928,            297608,         11772429,          5963533,            172167,                  0,            170431,          6306131,          6528665,          1272431,           -115398,         -1580732,           -638668,          5466298,                  0,                  0,          9.20,                  0,         58899093
98/01,1449,佳和實業,          1313378,            817235,          1140064,             15185,            703291,          3989153,            885624,          1521000,            379116,            232516,          3018256,          2495921,            400297,         -1208878,           -412963,           -303480,            970897,                  0,                  0,          5.22,                  0,         63707738
98/01,1451,年興紡織,          3240016,         10035740,          1243391,             11795,            158129,         14689071,          2353573,            773771,                  0,            510693,          3638037,          5906431,            384965,          4200899,            585763,            -27024,         11051034,                  0,                  0,         18.83,                  0,          3731000
98/01,1452,宏益,            832459,            376111,            506479,                  0,             42880,          1757929,             65086,                400,             42579,              5539,            113604,          1250390,            176190,            247683,            -29938,                  0,          1644325,                  0,                  0,         13.15,                  0,                  0
98/01,1453,大將,            427964,             81124,            247511,                  0,             31634,            788233,            246444,                  0,             54850,              7826,            309120,            409000,                  0,             32501,             43564,             -5952,            479113,                  0,                  0,         11.74,                  0,             98863
98/01,1454,台富,            899414,            243861,            909114,                  0,             29020,          2081409,            479177,                  0,                  0,             75065,            554242,          1386284,             90081,             16565,             79428,            -45191,          1527167,                  0,                  0,         11.90,                  0,         10301194
98/01,,,,,,,,,,,,,,,,,,,,,,,,
98/01,1455,集盛,          2442559,            136222,          5307675,              2474,            624425,          8513355,          2728866,            500000,            137395,            127635,          3493896,          4821166,            429616,           -569994,            338671,                  0,          5019459,                  0,                  0,         10.41,                  0,                  0
98/01,1456,怡華,          1535837,            246120,          1612301,                  0,             41759,          3436017,          1859318,            341812,            190723,            329945,          2721798,          1675000,             18386,           -155135,           -817823,             -6209,            714219,                  0,                  0,          4.37,                  0,          4208935
98/01,1457,宜進,          1141582,          1119454,          1536571,                  0,            538140,          4335747,          1489163,            147886,              3944,             42111,          1683104,          2370000,            398090,           -135662,            171064,           -150849,          2652643,                  0,                  0,         12.82,                  0,         30058132
98/01,1459,聯發紡織,          1053161,          2331654,          2127202,                  0,            220745,          5732762,          1156556,          1707107,                  0,             75323,          2938986,          3311299,            429791,             84995,           -729936,           -302373,          2793776,                  0,                  0,          9.71,                  0,         43547875
98/01,1460,宏遠,          3645073,          1759663,          2470985,             11122,            169527,          8056370,          1609068,          1135525,            165409,            212070,          3122072,          4825782,            294269,           -185578,            235038,           -235213,          4934298,                  0,                  0,         11.02,                  0,         34985585
98/01,1463,強盛染整,            315888,            848140,            574438,                  0,            167122,          1905588,             85107,                  0,             67994,             47965,            201066,          1884108,            157475,           -275726,             61133,           -122468,          1704522,                  0,                  0,         10.53,                  0,         26589911
98/01,1464,得力實業,            622190,          1078015,            943400,                  0,             33002,          2676607,            777817,                  0,                  0,            131662,            909479,          1648490,            160467,           -132534,            145135,            -54430,          1767128,                  0,                  0,         11.52,                  0,         11406000
98/01,1465,偉全實業,            641671,            568795,            570868,             10398,             20189,          1811921,            115444,                  0,                  0,             72363,            187807,            863394,            353488,            329095,             78137,                  0,          1624114,                  0,                  0,         18.81,                  0,                  0
98/01,1466,聚隆,            717373,                  0,            696447,                  0,            207307,          1621127,            849036,            279092,                  0,             49618,          1177746,            715978,                  0,           -271944,                  0,               -653,            443381,                  0,                  0,          6.20,                  0,             87958
98/01,1467,南緯實業,          1398389,          2054196,            613048,             14322,            295900,          4375855,          1275008,          1260800,             68902,             87854,          2692564,          1649115,             64986,             44657,            -75467,                  0,          1683291,                  0,                  0,         10.21,                  0,                  0
98/01,1468,昶和纖維,          1169803,            626943,          1035390,             20732,             65502,          2918370,            811974,            236000,             39548,             31417,          1118939,          1604053,             43757,            -93524,            245145,                  0,          1799431,                  0,                  0,         11.22,                  0,                  0
98/01,1469,理隆纖維,            667185,             84573,          1286888,              1064,             37195,          2076905,            642729,                  0,                  0,              9561,            652290,          1246000,            455920,           -269338,             -7967,                  0,          1424615,                  0,                  0,         11.43,                  0,                  0
98/01,1470,大統染,            399047,             74264,            371664,                  0,             28506,            873481,             75180,                  0,                  0,             14064,             89244,            857670,              6918,            -80348,                 -3,                  0,            784237,                  0,                  0,          9.14,                  0,                  0
98/01,1471,首利,          1825996,            991992,            373741,                  0,              3286,          3195015,          1134493,             17077,                  0,              3847,          1155417,          1554520,            614352,           -240673,            146328,            -34929,          2039598,                  0,                  0,         13.26,                  0,          1600000
98/01,1472,三洋紡,            343372,             97490,            571650,              1302,              5700,          1019514,            201796,                  0,             37616,             15460,            254872,            875000,             92846,           -262421,             96854,            -37637,            764642,                  0,                  0,          9.31,                  0,          5348830
98/01,,,,,,,,,,,,,,,,,,,,,,,,
98/01,1473,台南企業,          2340556,          2396729,            621650,              7641,             82662,          5449238,          1065066,            200000,             37967,             84995,          1388028,          1398305,            830586,          1612073,            220246,                  0,          4061210,                  0,                  0,         29.04,                  0,                  0
98/01,1474,弘裕,          1605121,            634390,            595881,              1916,            148864,          2986172,            800222,            335950,             39282,             33018,          1208472,          1378744,              2610,            221872,            174474,                  0,          1777700,                  0,                  0,         12.89,                  0,                  0
98/01,1475,本盟光電,            182242,             28786,            308285,                  0,            274085,            793398,            401752,                  0,                  0,                279,            402031,            775038,            430000,           -829170,             15499,                  0,            391367,                  0,                  0,          5.05,                  0,                  0
98/01,1476,儒鴻,          1848153,          1299427,            825357,             11096,             91104,          4075137,            951348,             79580,                  0,            109340,          1140268,          1896867,            293678,            746201,             -1877,                  0,          2934869,                  0,                  0,         15.47,                  0,                  0
98/01,1477,聚陽實業,          2953364,          1681887,            102968,                  0,            412225,          5150444,          1933201,                  0,                  0,             11354,          1944555,          1515895,            549471,          1018947,            121576,                  0,          3205889,                  0,                  0,         21.15,                  0,                  0
98/01,1503,士電,          8609829,          7420512,          9458392,             35585,            112373,         25636691,          7912386,          2560290,          1000311,            933562,         12406549,          5209722,          2556723,          3176061,          2287636,                  0,         13230142,                  0,                  0,         25.40,                  0,                  0
98/01,1504,東元電機,         13815130,         35208107,          4123211,            171434,          2608370,         55926252,          8926585,         11629416,            106179,          1406050,         22068230,         18231659,          5769126,          6767420,          3457475,           -367658,         33858022,                  0,                  0,         18.82,                  0,         23655138
98/01,1506,正道,            546205,            927159,            410947,                 97,            365257,          2249665,          1028631,             31473,             80294,            282488,          1422886,          1022516,             88334,           -410567,            126496,                  0,            826779,                  0,                  0,          8.09,                  0,                  0
98/01,1507,永大機電,          2947559,          6917902,          1460019,             81331,            818223,         12225034,          1678076,            199150,              2702,            716657,          2596585,          4108200,            221461,          4584569,            740770,            -26551,          9628449,                  0,                  0,         23.56,                  0,          2129800
98/01,1512,瑞利,          1483624,          1122448,          2143158,             12768,             38820,          4800818,          2280362,                302,            132382,            161389,          2574435,          1818025,             54803,                -56,            353611,                  0,          2226383,                  0,                  0,         12.25,                  0,                  0
98/01,1513,中興電,          6802462,          4173324,          3122604,                  0,            259941,         14358331,          5675732,            576464,            286075,            446592,          6984863,          4800000,            309915,          1180344,          1157108,            -73899,          7373468,                  0,                  0,         15.70,                  0,         10329917
98/01,1514,亞力電機,          2234228,            517659,          1076706,             10617,            162400,          4001610,          1410874,             19500,            164401,             93812,          1688587,          2010670,            163523,            -40019,            259157,            -80308,          2313023,                  0,                  0,         12.16,                  0,         10777072
98/01,1515,力山,          1532256,          1196740,          1548317,              6155,            171192,          4454660,          2185313,            290778,             31782,            252629,          2760502,          2287843,            207759,           -750658,            -50786,                  0,          1694158,                  0,                  0,          7.41,                  0,                  0
