年季,公司代號,公司名稱,現金及約當現金,存放央行及拆借銀行同業,公平價變動列入損益之金融資產-淨額,備供出售金融資產-淨額,附賣回票券及債券投資,應收款項-淨額,貼現及放款-淨額,持有至到期日金融資產-淨額,採權益法之股權投資-淨額,固定資產-淨額,無形資產,其他金融資產-淨額,其他資產,央行及銀行同業存款,應付款項,存款及匯款,應付商業本票-淨額,公平價值變動列入損益之金融負債,附買回票券及債券負債,央行及同業融資,特別股負債,其他負債,股本,資本公積,保留盈餘,股東權益其他項目,資產總計,負債總計,股東權益總計,預收股款（股東權益項下）之約當發行股數（單位：股）,母公司暨子公司持有之母公司庫藏股股數（單位：股）,每股淨值(元)
101/04,2801,彰化銀行,         40180352,        103411156,         35613670,         63427594,                  0,         18020960,      1129128128,        170696300,            465745,         23930249,             86991,          8048820,         17091116,        100530198,         32863279,      1316727161,                  0,          1912629,          5629554,         38451937,                  0,         10177418,         72421114,                  0,         20888598,         10499193,      1610101081,      1506292176,        103808905,                  0,                  0,         14.33
101/04,2809,京城銀行,          3830476,         46241065,          3635308,         11041064,          1523695,            809694,         96547359,          6361532,            183182,          2564234,                  0,         20661190,            880954,          8360244,          2722561,        139552731,                  0,              8456,         16147739,          6537917,                  0,            849750,         10512343,            188201,          8388008,          1011803,        194279753,        174179398,         20100355,                  0,                  0,         19.12
101/04,2812,台中銀行,          9848878,         66753349,          6545279,         18519719,                  0,          2553343,        324029419,          8782945,          1295662,          3325763,                  0,            905934,          1811777,          5151548,          8896768,        385862841,                  0,             91591,            264045,         15435877,                  0,            588298,         23187442,            675537,          4029776,            188345,        444372068,        416290968,         28081100,                  0,                  0,         12.11
101/04,2820,華票,            696325,             67013,         83875182,         76033776,          2121974,          1363652,                  0,          9119061,                  0,            166682,                  0,            199126,            995644,          9860000,            477764,                  0,                  0,              7138,        142197157,                  0,                  0,          1254349,         13429600,              2474,          6931805,            478148,        174638435,        153796408,         20842027,                  0,                  0,         15.52
101/04,2834,臺灣企銀,         26149382,         67417255,          5809037,         12368989,         13239950,         20215491,        953800832,        167514168,             81814,         13614932,            193700,          3638009,          5976266,         78116260,         37460977,      1055317011,                  0,            230833,          6243040,         43900000,                  0,         13713209,         48982194,                  0,          6419821,           -363520,      1290019825,      1234981330,         55038495,                  0,                  0,         11.24
101/04,2836,高銀,          3166781,         24635414,          1459442,         19137095,          4967234,            973436,        162044345,                  0,             79062,          2135229,             50100,          1724348,            748418,         11935679,          3955574,        189552300,                  0,                613,             68914,          4000000,                  0,            701639,          7069476,          2017724,          1664097,            154888,        221120904,        210214719,         10906185,                  0,                  0,         15.43
101/04,2838,聯邦銀行,          9570257,         75378914,          8094894,         10237156,         21764953,         14124123,        201833438,            811872,          1182415,          7713002,          1985307,         51391851,          3188106,          5115437,          6270703,        337399136,                  0,             27417,         28289349,          5200000,                  0,            900841,         20264396,             33811,          4130796,           -355598,        407276288,        383202883,         24073405,                  0,                  0,         11.88
101/04,2845,遠東商銀,          5509841,         82818608,         16110835,         11865864,         23741992,         19959548,        280219426,          2223302,          2756430,          2872607,          1868048,         13867607,          1070425,         11674958,          5607683,        392441861,                  0,          3745032,                  0,         23072123,                  0,          1741531,         22422596,             31650,          4311768,           -164669,        464884533,        438283188,         26601345,                  0,                  0,         11.86
101/04,2849,安泰銀行,          3309584,         73316787,         11098438,         54298022,          3127990,          7666225,        199926904,                  0,             72445,            954086,            262863,          1588045,          4050144,          4870851,          5831063,        299340437,                  0,         10418121,            689349,         11190000,          1414865,          1421978,         16796775,          1461505,          6355532,           -118943,        359671533,        335176664,         24494869,                  0,                  0,         14.58
