年季,公司代號,公司名稱,流動資產,基金與投資,固定資產,無形資產,其他資產,資產總計,流動負債,長期負債,各項準備,其他負債,負債總計,股本,資本公積,保留盈餘,股東權益其他調整項目合計,庫藏股票(自98年第4季起併入「其他項目」表達),股東權益總計,共同控制下前手權益,合併前非屬共同控制股權,每股淨值(元),預收股款（股東權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數(單位:股)
96/01,1410,南染,            382182,            142168,            804765,                  0,             82444,          1411559,             69528,                  0,            145775,             66152,            281455,            900000,             21784,             41341,            166979,                  0,          1130104,                  0,                  0,         12.56,                  0,                  0
96/01,1413,宏洲纖維,          1340334,             47885,          2120150,                  0,             92231,          3600600,          1444502,             15000,            145598,            154972,          1760072,          2836457,                  0,         -1412410,            431521,            -15040,          1840528,                  0,                  0,          6.57,                  0,          3496585
96/01,1414,東和,          1238675,            162786,          2803105,             51592,            809607,          5065765,          2455427,            293179,            522555,            272193,          3543354,          2200000,              3914,           -904696,            223193,                  0,          1522411,                  0,                  0,          6.92,                  0,                  0
96/01,1416,廣豐,            396307,          4705484,          1411346,             10420,            144503,          6668060,            777682,          1088384,                  0,             48210,          1914276,          5497834,            940961,         -1791262,            229105,           -122854,          4753784,                  0,                  0,         10.16,                  0,         81974273
96/01,1417,嘉裕,          1335554,          2893576,          1033215,             32621,            325767,          5620733,            858473,                  0,            103078,             73201,          1034752,          3798837,             19571,           -326991,          1094564,                  0,          4585981,                  0,                  0,         12.07,                  0,                  0
96/01,1418,東華,          1068147,            281817,          1691585,             44579,            402337,          3488465,          1242894,                  0,            322483,            195638,          1761015,          2638553,              5774,         -1051292,            203948,            -69533,          1727450,                  0,                  0,          7.14,                  0,         21866000
96/01,1419,新紡,            640385,          2954097,          2581427,              3377,             91327,          6270613,          1009627,                  0,            516917,             54729,          1581273,          2976600,              2934,            674076,          1191596,           -155866,          4689340,                  0,                  0,         16.42,                  0,         12031450
96/01,1423,利華羊毛,          1403753,            486550,            943754,                  0,             36185,          2870242,             36487,             39559,            193097,             99990,            369133,          1793000,            107556,             68943,            532953,             -1343,          2501109,                  0,                  0,         13.97,                  0,            240000
96/01,1432,大魯閣,          1208808,          1024292,              4112,                  0,            514764,          2751976,          1975767,                  0,            266563,             82083,          2324413,            885642,            569380,         -1031323,            115766,           -111902,            427563,                  0,                  0,          5.04,                  0,          3734716
96/01,1434,福懋興業,         11077843,         44741422,          8323400,             25213,          1543922,         65711800,          4909660,          9960293,                  0,            545514,         15415467,         16846646,             97628,          8850066,         24528481,            -26488,         50296333,                  0,                  0,         29.91,                  0,          3043228
96/01,1435,中福國際,            186116,            481790,            527659,                  0,             25443,          1221008,             99928,                  0,            133122,            407860,            640910,          1397801,              6253,           -680132,            150322,           -294146,            580098,                  0,                  0,          5.20,                  0,         28135770
96/01,1436,華友聯,          3183784,            335536,              5267,             12366,            337385,          3874338,            140546,                  0,                  0,             30623,            171169,          3070000,            483997,            279726,            -84093,            -46461,          3703169,                  0,                  0,         12.59,                  0,         12776807
96/01,1437,勤益投控,          1085484,          2574366,            655282,             50244,            522044,          4887420,            469699,            973568,                  0,             69473,          1512740,          1984360,            348796,                804,          1040720,                  0,          3374680,                  0,                  0,         17.01,                  0,             69721
96/01,,,,,,,,,,,,,,,,,,,,,,,,
96/01,1438,裕豐,            176300,             22536,            187746,                  0,            553853,            940435,            539781,                  0,            221397,             10771,            771949,          1024115,            108535,         -1111404,            147240,                  0,            168486,                  0,                  0,          1.65,                  0,                  0
96/01,1439,中和羊毛,            308925,            664816,            671799,                  0,             12211,          1657751,             16118,                  0,            319442,             17566,            353126,            920000,              8686,            -25775,            401714,                  0,          1304625,                  0,                  0,         14.18,                  0,                  0
96/01,1440,南紡,          4019400,          8652696,         11467536,             75471,          4399149,         28614252,          1414444,                  0,          3376271,          1355200,          6145915,         14935240,             76492,          3670782,          3785823,                  0,         22468337,                  0,                  0,         15.04,                  0,                  0
96/01,1441,大東紡織,            808054,            441861,            772488,                  0,             43370,          2065773,            892716,            156817,            161013,            146362,          1356908,          1079004,                  0,           -444760,             77308,             -2687,            708865,                  0,                  0,          6.64,                  0,          1177640
96/01,1442,名軒,          2213240,            400631,            111839,              3959,              8471,          2738140,          1269533,             65124,                  0,              8532,          1343189,          1428084,             27031,            -60213,                 49,                  0,          1394951,                  0,                  0,          9.77,                  0,                  0
96/01,1443,立益紡織,          1124957,            563854,          2327806,                  0,            424205,          4440822,          1442899,            101333,            227040,            228887,          2000159,          3010900,            312021,         -1037019,            198688,            -43927,          2440663,                  0,                  0,          8.87,                  0,         25974151
96/01,1444,力麗,          5706030,          2804055,          4183844,             12208,            419933,         13126070,          4611091,          1049206,              5132,            155060,          5820489,          7314000,          2062515,         -1282821,           -289194,           -498919,          7305581,                  0,                  0,         11.00,                  0,         67380813
96/01,1445,大宇紡織,          1128018,            216305,          1214437,              5945,             10047,          2574752,            252062,            237266,             98272,             73056,            660656,          1795510,             21729,             83769,            104827,            -91739,          1914096,                  0,                  0,         11.75,                  0,         16711632
96/01,1446,宏和,            636133,            849554,            888046,                  0,          1008422,          3382155,          1117251,            375338,                  0,             16835,          1509424,          2238702,            297239,           -762813,             99603,                  0,          1872731,                  0,                  0,          8.37,                  0,                  0
96/01,1447,力鵬,          6351384,          2097061,          6596444,             47733,            473998,         15566620,          4955438,          2527367,                  0,            156464,          7639269,          5706875,          2066089,          1503122,         -1348735,                  0,          7927351,                  0,                  0,         13.89,                  0,                  0
96/01,1449,佳和實業,          2517713,          1274553,          1740738,             65481,            446047,          6044532,          1196196,          1638000,            379116,            337595,          3550907,          4159869,            483375,         -1499878,           -335594,           -314147,          2493625,                  0,                  0,          8.15,                  0,        110105084
96/01,1451,年興紡織,          5345620,         11153119,          1046041,             28169,            115861,         17688810,          3557292,            299957,                  0,            683968,          4541217,          5983691,            377195,          4941058,          1845649,                  0,         13147593,                  0,                  0,         21.97,                  0,                  0
96/01,1452,宏益,          1054447,            521668,            523203,                  0,             53524,          2152842,            218185,                  0,             42579,              6389,            267153,          1370390,            130566,            361307,             23426,                  0,          1885689,                  0,                  0,         13.76,                  0,                  0
96/01,1453,大將,            614575,            128850,            259453,                  0,              9799,          1012677,            553589,                  0,             54850,             58370,            666809,            673394,                  0,           -389348,             67774,             -5952,            345868,                  0,                  0,          5.15,                  0,            211120
96/01,1454,台富,          1013291,            238391,            947633,                  0,             34895,          2234210,            572581,             80000,                  0,             70863,            723444,          1408007,            148394,            -41006,             43908,            -48537,          1510766,                  0,                  0,         11.65,                  0,         11082160
96/01,,,,,,,,,,,,,,,,,,,,,,,,
96/01,1455,集盛,          5300200,            187230,          5442570,              6405,            598532,         11534937,          4607744,          1003414,                365,             87707,          5699230,          4720904,            385916,            703620,             25267,                  0,          5835707,                  0,                  0,         12.36,                  0,                  0
96/01,1456,怡華,          1877331,            798193,          2543401,                  0,             59116,          5278041,          2390892,            980467,            442402,            300775,          4114536,          2236560,                243,           -634303,           -417226,            -21769,          1163505,                  0,                  0,          5.70,                  0,         19703407
96/01,1457,宜進,          1551483,          1268882,          1557312,                  0,          1192065,          5569742,          2140826,            529926,              3944,             46101,          2720797,          3653200,            369183,         -1115021,             58541,           -116958,          2848945,                  0,                  0,          8.69,                  0,         37428760
96/01,1459,聯發紡織,          1748836,          1054104,          3150038,                  0,            346197,          6299175,          1084915,          1365893,                  0,             25826,          2476634,          3396570,            570516,            444834,           -287006,           -302373,          3822541,                  0,                  0,         12.84,                  0,         42065085
96/01,1460,宏遠,          3656940,          1901849,          2289026,              4846,            113704,          7966365,          1385304,          1096881,                  0,            165175,          2647360,          4904161,            236457,            376420,             31396,           -229429,          5319005,                  0,                  0,         11.65,                  0,         33706585
96/01,1463,強盛染整,            573969,          1029706,            557097,                  0,             14080,          2174852,            154928,                  0,             50877,             45483,            251288,          1884108,            157477,             23400,            -18953,           -122468,          1923564,                  0,                  0,         11.89,                  0,         26589911
96/01,1464,得力實業,            598434,          1012415,          1026877,                  0,             24998,          2662724,            601185,             10000,                  0,            151764,            762949,          1755960,            163606,            -47376,             51697,            -24112,          1899775,                  0,                  0,         11.18,                  0,          5673000
96/01,1465,偉全實業,            685732,            488836,            558456,              3645,             11589,          1748258,            162412,                  0,                  0,             38575,            200987,            863394,            353488,            319863,             10526,                  0,          1547271,                  0,                  0,         17.92,                  0,                  0
96/01,1466,聚隆,            869287,                  0,            855282,                  0,            272957,          1997526,          1017373,            365578,                  0,             31229,          1414180,            715978,                  0,           -131979,                  0,               -653,            583346,                  0,                  0,          8.16,                  0,             87958
96/01,1467,南緯實業,          1300735,          1604484,            612118,             20608,            162584,          3700529,            696099,            650782,             68902,             72016,          1487799,          1649115,             71010,            455637,             36968,                  0,          2212730,                  0,                  0,         13.42,                  0,                  0
96/01,1468,昶和纖維,          1078286,            677033,          1116877,                  0,             39947,          2912143,            676073,            250000,             39548,              5662,            971283,          1604053,             34870,            139952,            161985,                  0,          1940860,                  0,                  0,         12.10,                  0,                  0
96/01,1469,理隆纖維,            744794,            102848,          1309860,              1774,             43886,          2203162,            546017,                  0,                  0,             10233,            556250,          1246000,            455920,            -46550,             -8458,                  0,          1646912,                  0,                  0,         13.22,                  0,                  0
96/01,1470,大統染,            343431,            108177,            333376,                  0,             35492,            820476,             75513,                  0,                  0,             24423,             99936,            857670,              6985,           -126243,                  0,            -17872,            720540,                  0,                  0,          8.65,                  0,          2429741
96/01,1471,首利,          2549494,            566802,            323223,                  0,             11256,          3450775,          1800325,                  0,                  0,              3128,          1803453,          1429507,            156554,             22665,             38596,                  0,          1647322,                  0,                  0,         11.52,                  0,                  0
96/01,1472,三洋紡,            378161,            334095,            542565,                236,             20567,          1275624,            127124,                  0,                  0,             22153,            149277,            875000,            348421,           -110566,             58733,            -45241,          1126347,                  0,                  0,         13.89,                  0,          6414830
96/01,,,,,,,,,,,,,,,,,,,,,,,,
96/01,1473,台南企業,          2241457,          2732753,            623755,             11001,             86888,          5695854,          1043402,            594018,             37967,            141731,          1817118,          1337433,            666754,          1820766,             53783,                  0,          3878736,                  0,                  0,         30.12,                  0,                  0
96/01,1474,弘裕,          1887689,            359365,            688121,              2683,             79025,          3016883,          1027874,            237846,             53478,             11822,          1331020,          1325715,                103,            299161,             60884,                  0,          1685863,                  0,                  0,         12.72,                  0,                  0
96/01,1475,本盟光電,            417626,             95615,            329321,                  0,            316543,          1159105,            664942,              5011,                  0,                  0,            669953,            957197,            355000,           -830226,              7181,                  0,            489152,                  0,                  0,          5.11,                  0,                  0
96/01,1476,儒鴻,          1621159,            830109,            782576,             29152,            133345,          3396341,            901232,            150000,                  0,             83683,          1134915,          1433890,            138061,            690179,               -704,                  0,          2261426,                  0,                  0,         15.77,                  0,                  0
96/01,1477,聚陽實業,          4923414,            951185,             45954,              1928,             43170,          5965651,          2799345,                  0,                  0,             17731,          2817076,          1321003,            416726,          1429082,            -18236,                  0,          3148575,                  0,                  0,         23.83,                  0,                  0
96/01,1503,士電,          7708218,          7860080,          4770250,             92678,             99744,         20530970,          7193319,            499355,            240768,          1081417,          9014859,          5209722,          2518389,          2875742,            912258,                  0,         11516111,                  0,                  0,         22.11,                  0,                  0
96/01,1504,東元電機,         14278062,         36415173,          3728165,            332686,          3134999,         57889085,         10685060,          7951848,            106179,          1533520,         20276607,         19105779,          5837465,          6269962,          7115489,           -716217,         37612478,                  0,                  0,         20.33,                  0,         60634370
96/01,1506,正道,            681929,            836135,            493582,             17294,            419118,          2448058,            976185,             30000,             87423,            247143,          1340751,          1022516,             88337,           -138863,            135317,                  0,          1107307,                  0,                  0,         10.83,                  0,                  0
96/01,1507,永大機電,          3796883,          4589331,          1456448,            105278,            952148,         10900088,          1680292,            363550,              2702,            557329,          2603873,          4108200,            222376,          4064592,            -72402,            -26551,          8296215,                  0,                  0,         20.30,                  0,          2129800
96/01,1512,瑞利,          2132201,            541759,          2290513,              7418,            110351,          5082242,          1345767,          1195310,            132382,            183828,          2857287,          1765073,             54803,            161910,            243169,                  0,          2224955,                  0,                  0,         12.61,                  0,                  0
96/01,1513,中興電,          7025514,          2926568,          3244006,             84126,            546318,         13826532,          4857260,            835510,            286075,            573424,          6552269,          4800000,            241051,          1538708,            996618,           -302114,          7274263,                  0,                  0,         16.84,                  0,         48152884
96/01,1514,亞力電機,          2270479,            516654,          1023662,             33823,            222506,          4067124,          1246907,             66700,            164401,            112835,          1590843,          2010670,            168720,            136882,            247062,            -87053,          2476281,                  0,                  0,         13.08,                  0,         11682201
96/01,1515,力山,          3193878,          1291369,          1448921,             32448,            421028,          6387644,          3247547,            176370,             31782,            236745,          3692444,          2522103,            234841,            141345,             90803,           -293892,          2695200,                  0,                  0,         11.86,                  0,         24917408
