年季,公司代號,公司名稱,流動資產,基金及投資,固定資產,無形資產,其他資產,借方內部往來,受託買賣借項,流動負債,長期負債,其他負債,貸方內部往來,受託買賣貸項,股本,資本公積,保留盈餘,其它項目,資產總計,負債總計,股東權益,預收股款（股東權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數(單位:股),每股淨值(元)
2007/01,2855,統一證券,         39009262,          5584762,          2256580,                  0,          1771932,                  0,                  0,         27706078,          2000000,            316306,                  0,             30485,         11370720,             50110,          7170859,            -22022,         48622536,         30052869,         18569667,                  0,                  0,         16.33
2007/01,2856,元富證券,         63809737,          2827457,          2003168,            119098,          1769142,                  0,                  0,         51185859,            200000,            306131,                  0,            167050,         13782095,            223437,          4563919,            100111,         70528602,         51859040,         18669562,                  0,            671000,         13.55
2007/01,6005,群益證,         57470700,          3843004,          4156879,            400864,          2281194,                  0,            470419,         46704836,             27698,            394882,                  0,                  0,         14009670,            845050,          6519910,            121014,         68623060,         47127416,         21495644,                  0,                  0,         15.34
