年季,公司代號,公司名稱,流動資產,基金與投資,固定資產,無形資產,其他資產,資產總計,流動負債,長期負債,各項準備,其他負債,負債總計,股本,資本公積,保留盈餘,股東權益其他調整項目合計,庫藏股票(自98年第4季起併入「其他項目」表達),股東權益總計,共同控制下前手權益,合併前非屬共同控制股權,每股淨值(元),預收股款（股東權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數(單位:股)
99/02,1216,統一,         14289716,         81085570,          8554712,             79611,          5214499,        109224108,         14107656,         26027760,            815439,          1851695,         42802550,         42871402,          6134236,         14411835,          3004085,                  0,         66421558,                  0,                  0,         17.04,                  0,                  0
99/02,1217,愛之味,          1829555,          3362804,          1710662,             20884,          1353780,          8277685,          1102525,          2222926,             79974,            223966,          3629391,          4476893,             86884,            -73142,            157659,                  0,          4648294,                  0,                  0,         10.38,                  0,                  0
99/02,1218,泰山企業,          2644510,          2490140,          2168914,                  0,             62529,          7366093,          1191645,          2125574,            229042,            201298,          3747559,          3330531,             45411,             97438,            145154,                  0,          3618534,                  0,                  0,         11.75,                  0,         12208428
99/02,,,,,,,,,,,,,,,,,,,,,,,,
99/02,1219,福壽實業,          2954598,            722144,          1573116,             28873,             77303,          5356034,            578309,            458926,            431001,            277641,          1745877,          2839088,            215710,            221025,            334334,                  0,          3610157,                  0,                  0,         13.16,                  0,                  0
99/02,1220,台榮,          1697886,            232380,            462604,                  0,            120313,          2513183,            862767,                518,              5813,            110707,            979805,          1770779,                537,           -263140,             25202,                  0,          1533378,                  0,                  0,          8.66,                  0,                  0
99/02,1225,福懋油,          1959052,          1029502,            983945,                  0,            121275,          4093774,            706528,          1018559,            100296,             97387,          1922770,          1749049,            152783,             71648,            197524,                  0,          2171004,                  0,                  0,         12.83,                  0,                  0
99/02,1227,佳格,          2978779,          4159275,            992695,              4249,            384099,          8519097,          2129593,                856,             33685,             21204,          2185338,          3709015,             29242,          2409382,            186120,                  0,          6333759,                  0,                  0,         19.78,                  0,          2350654
99/02,1229,聯華實業,          2030956,         18735369,          3409994,              2057,            125715,         24304091,          1635745,          3713635,             93688,            238284,          5681352,          8145492,          1053960,          4825512,          4597775,                  0,         18622739,                  0,                  0,         22.87,             70000,             91000
99/02,1231,聯華食品,          1845336,            203368,            610955,             22356,            471611,          3153626,          1014735,            249673,                  0,            120573,          1384981,          1154190,             73042,            549679,             -8266,                  0,          1768645,                  0,                  0,         15.32,                  0,                  0
99/02,1232,大統益,          2340082,            275144,          1009811,                598,             10640,          3636275,          1013678,                  0,                  0,             21982,          1035660,          1599749,             23784,          1045872,            -68790,                  0,          2600615,                  0,                  0,         16.26,                  0,                  0
99/02,1233,天仁,            748703,             67398,            807773,              4115,             92800,          1720789,            441381,                  0,                  0,              8250,            449631,            905919,             60605,            304762,               -128,                  0,          1271158,                  0,                  0,         14.03,                  0,                  0
99/02,1234,黑松,          2081429,          6882969,          2164946,                  0,             53183,         11182527,            877114,                  0,            469498,            381395,          1728007,          5358281,            184601,          1859581,          2052057,                  0,          9454520,                  0,                  0,         17.64,                  0,                  0
99/02,1235,興泰,            697269,            244959,            123834,                  0,            132167,          1198229,            313643,                  0,             36662,             24364,            374669,            545328,             27674,             87366,            163192,                  0,            823560,                  0,                  0,         16.17,                  0,          2009248
99/02,1236,宏亞食品,            502646,            188126,          1042403,              5967,             92558,          1831700,            379740,                  0,                  0,            211795,            591535,            920497,             33396,            281174,              5098,                  0,          1240165,                  0,                  0,         14.55,                  0,                  0
99/02,1301,台塑,        111368850,        141394656,         64375310,          1190140,          6029959,        324358915,         51819111,         49090587,                  0,          7266336,        108176034,         61209046,         12813953,         99614031,         42545851,                  0,        216182881,                  0,                  0,         35.32,                  0,                  0
99/02,1303,南亞塑膠,        123004825,        197001834,         73226166,            573306,          4863140,        398669271,         48584528,         76991780,                  0,         16424070,        142000378,         78522986,         27439974,        115260536,         35445397,                  0,        256668893,                  0,                  0,         32.69,                  0,            183235
99/02,1304,台聚,          7490400,          7407510,          1066936,             32554,            355470,         16352870,          2794866,                  0,             43580,            772826,          3611272,          8639716,            215499,          3460253,            426130,                  0,         12741598,                  0,                  0,         17.57,                  0,         46323928
99/02,1305,華夏,          3251339,          2650578,          2498585,             40178,            339449,          8780129,          2005037,            296855,            483213,          1173389,          3958494,          4248035,              9280,             82466,            481854,                  0,          4821635,                  0,                  0,         11.35,                  0,                  0
99/02,,,,,,,,,,,,,,,,,,,,,,,,
99/02,1307,三芳化工,          2324977,          4527872,          1782342,              9784,            148065,          8793040,          2614518,            681400,             37782,            302731,          3636431,          3119649,            137866,          1872700,             26394,                  0,          5156609,                  0,                  0,         17.36,                  0,                  0
99/02,1308,亞聚,          3512449,          3193148,            647407,             10272,            430072,          7793348,            791753,                  0,             21469,            299373,          1112595,          3131179,             31850,          2390157,          1127567,                  0,          6680753,                  0,                  0,         25.60,                  0,                  0
99/02,1309,台達化工,          4019241,          2000255,          1054444,              6214,            303250,          7383404,          1022124,          2299828,            143860,            527551,          3993363,          2786155,              4593,            259525,            339768,                  0,          3390041,                  0,                  0,         12.17,                  0,                  0
99/02,1310,台苯,          3228158,          4657920,            617911,                  0,            159710,          8663699,          2546032,            100000,                  0,            365639,          3011671,          5803403,            691409,           -454071,           -388713,                  0,          5652028,                  0,                  0,          9.74,                  0,            265425
99/02,1312,國喬石化,          3251233,          7401782,          6757505,              9410,            199505,         17619435,          3151841,          1200000,            979556,            329215,          5660612,          9266203,            173021,            811773,          1707826,                  0,         11958823,                  0,                  0,         13.08,                  0,         12424473
99/02,1313,聯成,          3936538,         15168278,          1861992,              3278,             76331,         21046417,          2375649,          1595924,             99828,            337278,          4408679,         10293737,          1010673,          4742623,            590705,                  0,         16637738,                  0,                  0,         16.68,            740500,         11787000
99/02,1314,中石化,         10680561,          8940515,         17008956,                  0,          7914660,         44544692,          3939408,         11359187,          3871792,            574867,         19745254,         17949630,            320140,          2253390,          4276278,                  0,         24799438,                  0,                  0,         13.82,                  0,                  0
99/02,1315,達新工業,          3103098,          1040377,            977648,             14945,          2109179,          7245247,            889642,                  0,            710324,            282204,          1882170,          2200000,             22067,            772437,          2368573,                  0,          5363077,                  0,                  0,         25.29,                  0,          7930000
99/02,1316,上曜,            253986,            432869,            128231,                  0,             16929,            832015,             33424,                  0,                  0,             10737,             44161,            651661,            122111,            -34161,             48243,                  0,            787854,                  0,                  0,         12.09,                  0,                  0
99/02,1319,東陽,          3306587,          6210616,          5946382,             31838,            645440,         16140863,          2784691,          2417500,                  0,            640704,          5842895,          4650495,          1313137,          4165724,            168612,                  0,         10297968,                  0,                  0,         22.88,                  0,         14923671
99/02,1321,大洋,          1373150,          1462868,            818006,              1168,            655559,          4310751,          1060862,            150000,                  0,            431659,          1642521,          2272283,            101383,            226563,             68001,                  0,          2668230,                  0,                  0,         12.09,                  0,          6542716
99/02,1323,永裕,            685074,            743636,            640316,             17028,             14426,          2100480,            575651,            270451,              8767,             88828,            943697,            827887,             53231,            215814,             59851,                  0,          1156783,                  0,                  0,         14.73,                  0,            337835
99/02,1324,地球工業,            733130,            283982,            262345,                  0,             14113,          1293570,            283784,                  0,                  0,             38588,            322372,            751219,                  0,            177439,             42540,                  0,            971198,                  0,                  0,         12.93,                  0,                  0
99/02,1325,恒大,            856715,            293449,            541483,                546,             68467,          1760660,            141773,                  0,             44912,             42376,            229061,            945379,              3158,            508757,             74305,                  0,          1531599,                  0,                  0,         16.69,                  0,                  0
99/02,1326,台化,        120958263,        140687406,         84408876,                  0,          9021943,        355076488,         69224447,         56648672,                  0,          5959740,        131832859,         56904721,          9792310,        104620581,         51926017,                  0,        223243629,                  0,                  0,         39.35,                  0,         17036314
99/02,,,,,,,,,,,,,,,,,,,,,,,,
99/02,1402,遠東新,         30764982,        112218186,         13713270,             24703,          1492124,        158213265,         26532272,         39082614,          1018899,          1090958,         67724743,         47545799,         10234259,         19696823,         13011641,                  0,         90488522,                  0,                  0,         19.41,                  0,                  0
99/02,1409,新纖,          6884552,         17004427,          7494536,                  0,          1500345,         32883860,          7655334,          4135020,            666374,          1013994,         13470722,         15914047,            705225,          1624803,          1169063,                  0,         19413138,                  0,                  0,         12.27,                  0,          8842000
99/02,1410,南染,            369121,            251194,            759625,                  0,             28911,          1408851,             56593,                  0,            145501,             52321,            254415,            900000,             21784,            -43020,            275672,                  0,          1154436,                  0,                  0,         12.83,                  0,                  0
99/02,1413,宏洲纖維,          1169437,             53657,          1481005,                  0,             99858,          2803957,          1068375,                  0,            145598,            266205,          1480178,          1701874,                541,           -798107,            419471,                  0,          1323779,                  0,                  0,          7.88,                  0,          2097951
99/02,1414,東和,          1536645,             47427,          3239646,              4975,            237520,          5066213,          2324982,            365000,            546852,            174020,          3410854,          2200000,                986,         -1378361,            832734,                  0,          1655359,                  0,                  0,          7.52,                  0,                  0
99/02,1416,廣豐,            387657,          4891075,          1082473,              3869,            106301,          6471375,            251663,            974460,                  0,             84841,          1310964,          5497834,          1002024,         -1535527,            196080,                  0,          5160411,                  0,                  0,         10.13,                  0,         40294273
99/02,1417,嘉裕,            872571,          3043227,            855401,              8155,            456543,          5235897,            781918,                  0,            103078,            110753,            995749,          3798837,             19571,            -66683,            488423,                  0,          4240148,                  0,                  0,         11.16,                  0,                  0
99/02,1418,東華,            438752,            137729,          1480233,             10648,            147248,          2214610,            517165,             54400,            297488,            103676,            972729,          1319276,              1612,           -141115,             62108,                  0,          1241881,                  0,                  0,         10.26,                  0,         10933000
99/02,1419,新紡,          1139565,          4168206,          3210749,                  0,             45882,          8564402,          2052795,                  0,            515989,             66050,          2634834,          3000413,                595,            658484,          2270076,                  0,          5929568,                  0,                  0,         19.82,                  0,            803829
99/02,1423,利華羊毛,          1309107,            491115,            429463,                  0,            474215,          2703900,             26903,              1583,            193097,            114927,            336510,          1750000,            127565,            -85260,            575085,                  0,          2367390,                  0,                  0,         13.53,                  0,                  0
99/02,1432,大魯閣,            178560,            625771,                187,                157,            506297,          1310972,            191045,            200000,            126634,             31141,            548820,            885642,             27315,           -292466,            141661,                  0,            762152,                  0,                  0,          8.98,                  0,          3734716
99/02,1434,福懋興業,          9725529,         43126461,          8006572,             71755,          1857179,         62787496,          4488280,          8355723,                  0,          1248605,         14092608,         16846646,            698507,          8365083,         22784652,                  0,         48694888,                  0,                  0,         28.96,                  0,          3043228
99/02,1435,中福國際,            263564,            365738,            563155,                  0,              5617,          1198074,              2805,                  0,            161746,              5531,            170082,          1397801,              1302,           -390562,             19451,                  0,          1027992,                  0,                  0,          8.20,                  0,         14424000
99/02,1436,華友聯,          2423286,            282870,             30115,              3037,            635812,          3375120,              4451,                  0,                  0,             28853,             33304,          3300000,            200058,            -31223,           -127019,                  0,          3341816,                  0,                  0,         10.57,                  0,         13718014
99/02,1437,勤益投控,            854405,          3131486,            516597,             15313,             61543,          4579344,            531676,            470000,                  0,             38592,          1040268,          2039649,            318310,             46688,          1134429,                  0,          3539076,                  0,                  0,         17.35,                  0,                  0
99/02,,,,,,,,,,,,,,,,,,,,,,,,
99/02,1438,裕豐,            219126,              2941,                139,                  0,            509544,            731750,            512815,                  0,            214018,              1222,            728055,          1024115,            108535,         -1271334,            142379,                  0,              3695,                  0,                  0,          0.04,                  0,                  0
99/02,1439,中和羊毛,          2642099,             25590,            691645,                  0,                174,          3359508,             20825,                  0,            145900,              3231,            169956,            920000,              8686,          2049640,            211226,                  0,          3189552,                  0,                  0,         34.67,                  0,                  0
99/02,1440,南紡,          4166516,         10712195,         10547465,             23222,          4443433,         29892831,          2419054,                  0,          3361080,          1441692,          7221826,         15233945,             75446,          4198966,          3162648,                  0,         22671005,                  0,                  0,         15.18,                  0,                  0
99/02,1441,大東紡織,            690328,            444932,            706613,             20973,             48652,          1911498,            737938,            269913,            161013,            184321,          1353185,            808000,              6622,           -376182,            119873,                  0,            558313,                  0,                  0,          6.91,                  0,                  0
99/02,1442,名軒,          3404886,            764651,            103059,                  0,            159883,          4432479,          2038848,             10524,                  0,                190,          2049562,          1728084,             57031,            597991,               -189,                  0,          2382917,                  0,                  0,         13.79,                  0,                  0
99/02,1443,立益紡織,            982393,            476370,          1938441,              3535,            419009,          3819748,          1188929,                  0,            227040,            715024,          2130993,          2937729,            247176,         -1667122,            170972,                  0,          1688755,                  0,                  0,          5.82,                  0,          3499257
99/02,1444,力麗,          6044029,          3419455,          3327240,             20274,            773291,         13584289,          4247079,            408000,              5132,            205161,          4865372,          7833294,             64715,          1032226,           -211318,                  0,          8718917,                  0,                  0,         11.99,                  0,         40530303
99/02,1445,大宇紡織,          1076857,            184470,            898919,              2119,              6492,          2168857,            206128,                  0,             98272,             80585,            384985,          1386670,            172064,             35983,            189155,                  0,          1783872,                  0,                  0,         12.86,                  0,                  0
99/02,1446,宏和,            255794,            760791,            812203,                  0,          1006183,          2834971,            588442,            319286,                  0,                456,            908184,          1386215,            297239,            168492,             74841,                  0,          1926787,                  0,                  0,         13.90,                  0,                  0
99/02,1447,力鵬,          6173879,          2394445,          5210110,             42947,            248063,         14069444,          4449661,          1484375,                  0,            176145,          6110181,          6528665,          1270360,          1233620,         -1073382,                  0,          7959263,                  0,                  0,         14.45,                  0,        102150490
99/02,1449,佳和實業,          1281533,            674455,          1182966,             32828,            336688,          3508470,            931826,          1319500,            333112,            226370,          2810808,          1871941,            435584,           -810893,           -798970,                  0,            697662,                  0,                  0,          5.00,                  0,         47780624
99/02,1451,年興紡織,          4074912,         10032289,          1145435,              6411,            153177,         15412224,          2911036,            215973,                  0,            331807,          3458816,          5906431,            384870,          5071636,            590471,                  0,         11953408,                  0,                  0,         20.24,                  0,                  0
99/02,1452,宏益,          1166648,            425659,            454173,                  0,             34107,          2080587,            187396,                400,             42579,              5203,            235578,          1275398,            151182,            365559,             52870,                  0,          1845009,                  0,                  0,         14.47,                  0,                  0
99/02,1453,大將,            374436,            100901,            414022,                  0,             57075,            946434,            383061,                  0,             54850,              1970,            439881,            409000,                  0,             51898,             45655,                  0,            506553,                  0,                  0,         12.42,                  0,             98869
99/02,1454,台富,          1038205,            270145,            875530,              2947,             21262,          2208089,            476960,            151600,                  0,             81386,            709946,          1336284,            108722,            -12214,             65351,                  0,          1498143,                  0,                  0,         12.15,                  0,         10301194
99/02,,,,,,,,,,,,,,,,,,,,,,,,
99/02,1455,集盛,          4421079,            136222,          5178490,              1134,            678124,         10415049,          3661062,            199947,            137395,            161258,          4159662,          4893483,            428734,            590834,            342336,                  0,          6255387,                  0,                  0,         12.97,                  0,                  0
99/02,1456,怡華,          1176892,            158656,          1549845,                  0,             31956,          2917349,          1621287,            355245,            190722,            284423,          2451677,          1675000,             18386,           -373758,           -853956,                  0,            465672,                  0,                  0,          2.85,                  0,          4208935
99/02,1457,宜進,          1329403,            968027,          1440763,                  0,            651709,          4389902,          1024201,            628430,              3944,             30791,          1687366,          2251510,            465613,            -22784,              8197,                  0,          2702536,                  0,                  0,         14.18,                  0,         34538132
99/02,1459,聯發紡織,          1703349,          2468098,          1961268,                  0,            214597,          6347312,          1416508,          1411750,                  0,             46954,          2875212,          3410638,            265387,            374696,           -578621,                  0,          3472100,                  0,                  0,         12.07,                  0,         43547875
99/02,1460,宏遠,          3197821,          1517033,          2169838,                500,            212930,          7098122,          2819179,            315330,            165409,            219499,          3519417,          4711891,            119663,         -1296385,             43536,                  0,          3578705,                  0,                  0,          8.18,                  0,         33706585
99/02,1463,強盛染整,            414212,          1024816,            572868,                  0,             27950,          2039846,             96126,                  0,             67994,             56135,            220255,          1884108,            157475,           -109265,           -112727,                  0,          1819591,                  0,                  0,         11.24,                  0,         26589911
99/02,1464,得力實業,            928720,          1090529,            893469,                  0,             35217,          2947935,            879320,            162500,                  0,            108320,          1150140,          1568490,             96329,             10849,            122127,                  0,          1797795,                  0,                  0,         11.46,                  0,                  0
99/02,1465,偉全實業,            754982,            612748,            567611,              7815,             15320,          1958476,            293395,                  0,                  0,             74356,            367751,            863394,            353488,            324074,             49769,                  0,          1590725,                  0,                  0,         18.42,                  0,                  0
99/02,1466,聚隆,          1073810,                  0,            894907,                  0,            159795,          2128512,          1059467,            318376,                  0,             33768,          1411611,            715978,                  0,            -75732,             76655,                  0,            716901,                  0,                  0,         10.03,                  0,             87958
99/02,1467,南緯實業,          1667638,          1923490,            708660,             11178,            229384,          4540350,          1694833,            928146,             68902,            109444,          2801325,          1649115,             63250,            125807,            -99147,                  0,          1739025,                  0,                  0,         10.55,                  0,                  0
99/02,1468,昶和纖維,          1001055,            461735,            594007,             14124,            507262,          2578183,          1018673,                  0,             59542,             37003,          1115218,          1604053,             43757,           -442937,            258092,                  0,          1462965,                  0,                  0,          9.12,                  0,                  0
99/02,1469,理隆纖維,            674163,             73727,          1289683,                709,             34485,          2072767,            568181,                  0,                  0,              9384,            577565,          1246000,            455920,           -196549,            -10169,                  0,          1495202,                  0,                  0,         12.00,                  0,                  0
99/02,1470,大統染,            434254,             92214,            405832,                  0,             10418,            942718,             72869,                  0,                  0,             13395,             86264,            857670,              6918,             -7591,               -543,                  0,            856454,                  0,                  0,          9.99,                  0,                  0
99/02,1471,首利,          2428800,          1875693,            312607,                  0,              3067,          4620167,          1913802,                  0,                  0,              2567,          1916369,          1815436,            762966,             50389,             75007,                  0,          2703798,                  0,                  0,         15.44,             55000,          1600000
99/02,1472,三洋紡,            405097,             30418,            518359,                895,              7943,            962712,            233456,                  0,             37616,             58609,            329681,            875000,                  0,           -323173,             81204,                  0,            633031,                  0,                  0,          7.71,                  0,          5348830
99/02,,,,,,,,,,,,,,,,,,,,,,,,
99/02,1473,台南企業,          2750951,          2391293,            566588,              4826,             80099,          5793757,          1640493,                  0,             37967,             70034,          1748494,          1468220,            859994,          1642171,             74878,                  0,          4045263,                  0,                  0,         27.55,                  0,                  0
99/02,1474,弘裕,          1563046,            561734,            548920,                  0,            125733,          2799433,            674009,            242500,             39282,             39264,            995055,          1378744,              5707,            268948,            150979,                  0,          1804378,                  0,                  0,         13.09,                  0,                  0
99/02,1475,本盟光電,            499581,              6126,            294608,                  0,            203408,          1003723,            742423,             13560,                  0,             14937,            770920,            465023,                  0,           -246427,             14207,                  0,            232803,                  0,                  0,          5.01,                  0,                  0
99/02,1476,儒鴻,          2812183,          1444835,            792610,              1728,             88222,          5139578,          1664998,                  0,                  0,            160306,          1825304,          1992848,            293678,          1003800,             23948,                  0,          3314274,                  0,                  0,         17.13,                  0,                  0
99/02,1477,聚陽實業,          5320522,          1380356,            105948,                  0,            408268,          7215094,          3790003,                  0,                  0,             14347,          3804350,          1550543,            704199,          1121053,             34949,                  0,          3410744,                  0,                  0,         22.00,                  0,                  0
99/02,1503,士電,          7299917,          7804578,          9466719,             83165,            103446,         24757825,          7020229,            304141,            950717,          1149001,          9424088,          5209722,          2556723,          5496461,          2070831,                  0,         15333737,                  0,                  0,         29.43,                  0,                  0
99/02,1504,東元電機,         12845707,         36818530,          3824232,            126333,          2333666,         55948468,          8807138,         10899680,            106179,          1367332,         21180329,         18232239,          5797540,          7890354,          2848006,                  0,         34768139,                  0,                  0,         19.31,             13000,         22365800
99/02,1506,正道,            572150,            959017,            442637,                 52,            340796,          2314652,          1088451,            126013,             76984,            290306,          1581754,          1022516,             88334,           -526835,            148883,                  0,            732898,                  0,                  0,          7.17,                  0,                  0
99/02,1507,永大機電,          3243113,          7392126,          1300562,             71164,            888828,         12895793,          2271349,            122500,              2702,            801375,          3197926,          4108200,            221378,          5018692,            349597,                  0,          9697867,                  0,                  0,         23.73,                  0,          2129800
99/02,1512,瑞利,          1519680,          1293488,          1829438,             11213,             20672,          4674491,          1329125,            995304,            100253,            162183,          2586865,          1818025,             40369,            -46140,            275372,                  0,          2087626,                  0,                  0,         11.48,                  0,                  0
99/02,1513,中興電,          4588927,          4816721,          2967868,                  0,            154858,         12528374,          4109950,            545843,            286075,            471065,          5412933,          4800000,            329335,            935909,          1050197,                  0,          7115441,                  0,                  0,         15.15,                  0,         10329917
99/02,1514,亞力電機,          2058966,            529496,          1045834,                  0,            184623,          3818919,          1240117,             15000,            164401,             82948,          1502466,          2010670,            116118,                 86,            189579,                  0,          2316453,                  0,                  0,         12.02,                  0,          8359112
99/02,1515,力山,          2128571,          1161674,          1493505,                680,             45939,          4830369,          2159723,            142500,             31782,            249842,          2583847,          2287843,                  0,           -355465,            314144,                  0,          2246522,                  0,                  0,          9.82,                  0,                  0
