年季,公司代號,公司名稱,現金及約當現金,存放央行及拆借銀行同業,公平價變動列入損益之金融資產-淨額,備供出售金融資產-淨額,附賣回票券及債券投資,應收款項-淨額,貼現及放款-淨額,持有至到期日金融資產-淨額,採權益法之股權投資-淨額,固定資產-淨額,無形資產,其他金融資產-淨額,其他資產,央行及銀行同業存款,應付款項,存款及匯款,應付商業本票-淨額,公平價值變動列入損益之金融負債,附買回票券及債券負債,央行及同業融資,特別股負債,其他負債,股本,資本公積,保留盈餘,股東權益其他項目,資產總計,負債總計,股東權益總計,預收股款（股東權益項下）之約當發行股數（單位：股）,母公司暨子公司持有之母公司庫藏股股數（單位：股）,每股淨值(元)
101/01,2801,彰化銀行,         39755901,         77114573,         27350340,         61162091,                  0,         18481451,      1133758978,        182839806,            443808,         24158462,             59031,         10663617,         14715005,        116560698,         30633811,      1280186106,                  0,          1963660,         13052095,         38480555,                  0,         10484197,         67683284,                  0,         20782644,         10676013,      1590503063,      1491361122,         99141941,                  0,                  0,         14.65
101/01,2809,京城銀行,          3321104,         46807802,          4131154,          1290169,                  0,            701077,         93486786,          6437061,            174132,          2635495,                  0,         23388450,            916810,          5841976,          2467832,        136842516,                  0,              6233,         12947917,          8025780,                  0,            805419,         10512343,            188601,          5667834,            -16411,        183290040,        166937673,         16352367,                  0,          8297000,         15.68
101/01,2812,台中銀行,          8483411,         71511454,          1177047,         10698012,                  0,          2858111,        283531114,          8893756,          1237714,          3393593,                  0,            830103,          1835730,          4853082,          7822839,        341757055,                  0,             65191,                  0,         13326315,                  0,            524842,         22338576,            675537,          2869463,            258784,        394491684,        368349324,         26142360,                  0,                  0,         11.70
101/01,2820,華票,            266432,             47248,         89771533,         69792396,          1417000,          1387161,                  0,          7427774,                  0,            169982,                  0,            239180,          1000747,          5040000,            429629,                  0,                  0,             58120,        142931199,                  0,                  0,          1085462,         13429600,              2474,          8044619,            498350,        171519453,        149544410,         21975043,                  0,                  0,         16.36
101/01,2834,臺灣企銀,         25780853,         58201695,          7416164,         13277110,            645559,         23766773,        938584301,        188115260,             83382,         13796399,            217909,          3659134,          4185738,         99769502,         39150656,      1018469118,                  0,            310933,          9441346,         43900000,                  0,         13872467,         47098263,                  0,          5657749,             60243,      1277730277,      1224914022,         52816255,                  0,                  0,         11.21
101/01,2836,高銀,          2883718,         18899500,          1519967,         13385468,          7966627,          1098970,        162465436,          5300493,             75188,          2185961,             59203,          1829937,            798113,         12304076,          3378949,        187536385,                  0,                250,             71632,          4000000,                  0,            666276,          7069476,          2017724,          1399950,             23863,        218468581,        207957568,         10511013,                  0,                  0,         14.87
101/01,2838,聯邦銀行,          8980246,         93272755,          9215911,          7465924,          6698441,         13788988,        191778463,          1088022,          1144616,          7908846,          2119709,         51446374,          3674235,          7075941,          5747532,        321993675,                  0,             33710,         33785791,          6390000,                  0,            741126,         19484996,             33811,          3749340,           -453392,        398582530,        375767775,         22814755,                  0,                  0,         11.71
101/01,2845,遠東商銀,          5938657,         94250397,         15069704,          9858343,          2958804,         18373061,        272037663,          3726101,          2838572,          2900784,          1895907,         12432098,          1353153,         14555269,          5247629,        370857502,                  0,          5524447,                  0,         20200930,                  0,          1726987,         21185604,             29008,          4266713,             39155,        443633244,        418112764,         25520480,                  0,                  0,         12.05
101/01,2849,安泰銀行,          3216677,         97005748,          9582100,         36025373,          1040337,          9754037,        200420049,                  0,             70164,          1389085,            243296,          1738999,          4932799,          2419197,          5296966,        307291126,                  0,         13568718,          1264090,         11190000,          1414865,            755463,         16796775,          1461505,          3987489,            -27530,        365418664,        343200425,         22218239,                  0,                  0,         13.23
