年季,公司代號,公司名稱,流動資產,基金與投資,固定資產,無形資產,其他資產,資產總計,流動負債,長期負債,各項準備,其他負債,負債總計,股本,資本公積,保留盈餘,股東權益其他調整項目合計,庫藏股票(自98年第4季起併入「其他項目」表達),股東權益總計,共同控制下前手權益,合併前非屬共同控制股權,每股淨值(元),預收股款（股東權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數(單位:股)
97/02,1213,大飲,            351586,             32700,            176808,                  0,            235582,            796676,            162308,                  0,                  0,             52406,            214714,            514751,             21938,             46570,             -1297,                  0,            581962,                  0,                  0,         11.31,                  0,                  0
97/02,1215,卜蜂企業,          3081672,            476610,          1044672,                  0,             96727,          4699681,          1910365,                  0,                  0,            242467,          2152832,          2320268,                967,            315019,            -89405,                  0,          2546849,                  0,                  0,         10.98,                  0,                  0
97/02,1216,統一,         11508913,         70350939,          9716939,            160518,          5041653,         96778962,         15422534,         22509106,            815803,          1537764,         40285207,         37331420,          5867256,         10017529,          3277550,                  0,         56493755,                  0,                  0,         15.89,                  0,                  0
97/02,1217,愛之味,          2434774,          2490403,          1721247,                  0,          1257452,          7903876,          2222037,            922499,             79974,            201321,          3425831,          4476893,             74300,           -173532,            100384,                  0,          4478045,                  0,                  0,         10.00,                  0,                  0
97/02,1218,泰山企業,          3288816,          2719421,          2155727,             25090,             84735,          8273789,          2499599,          1348877,            285250,            376995,          4510721,          3202434,            107539,             95527,            424540,            -66972,          3763068,                  0,                  0,         12.22,                  0,         12208428
97/02,,,,,,,,,,,,,,,,,,,,,,,,
97/02,1219,福壽實業,          3318029,            742559,          1587148,             61870,            104661,          5814267,          1185985,            400000,            431001,            277903,          2294889,          2743080,            215396,            240918,            319984,                  0,          3519378,                  0,                  0,         13.21,                  0,                  0
97/02,1220,台榮,          1582898,            299017,            603546,              4386,             73401,          2563248,            738069,                  0,              5813,            103439,            847321,          1770779,                537,            -85963,             30574,                  0,          1715927,                  0,                  0,          9.69,                  0,                  0
97/02,1225,福懋油,          2143340,          1111251,            958173,                  0,            151738,          4364502,          1968900,            139810,            100296,             86024,          2295030,          1627000,             94698,            178033,            169741,                  0,          2069472,                  0,                  0,         12.72,                  0,                  0
97/02,1227,佳格,          2831772,          1772989,          1103681,             25228,            344936,          6078606,          1268345,                  0,             33685,             18386,          1320416,          3209184,             19501,          1473768,             76919,            -21182,          4758190,                  0,                  0,         14.94,                  0,          2338960
97/02,1229,聯華實業,          2628615,         14055194,          2723302,             11742,            189003,         19607856,          2037148,          1900000,             93806,            193534,          4224488,          7868135,          1042268,          4214751,          2260607,             -2393,         15383368,                  0,                  0,         20.56,            303000,             84000
97/02,1231,聯華食品,          1645004,            252561,            696011,             20201,            204787,          2818564,            668352,            424285,                  0,             82105,          1174742,          1154190,             76975,            418478,             -5821,                  0,          1643822,                  0,                  0,         14.24,                  0,                  0
97/02,1232,大統益,          3359291,            446931,          1249592,              1196,             17376,          5074386,          2619703,                  0,                  0,             12208,          2631911,          1599749,             23784,            834915,            -15973,                  0,          2442475,                  0,                  0,         15.27,                  0,                  0
97/02,1233,天仁,            668344,             39043,            911434,             20836,             89713,          1729370,            388951,                  0,                  0,            181945,            570896,            905919,             35448,            242591,            -13815,            -11669,          1158474,                  0,                  0,         12.95,                  0,          1162483
97/02,1234,黑松,          1558305,          6801160,          2298054,             32577,             92552,         10782648,            664748,                  0,            469498,            399339,          1533585,          5358281,            184601,          1697179,          2009002,                  0,          9249063,                  0,                  0,         17.26,                  0,                  0
97/02,1235,興泰,            717511,            225041,            133491,                  0,            174028,          1250071,            204118,                  0,             60144,             22742,            287004,            514024,             27674,            126724,            306229,            -11584,            963067,                  0,                  0,         22.20,                  0,          1711164
97/02,1236,宏亞食品,            522912,            221925,            877168,             11046,            110197,          1743248,            460258,                  0,                  0,            178178,            638436,            852312,             33396,            202514,             16590,                  0,          1104812,                  0,                  0,         13.61,                  0,                  0
97/02,1301,台塑,        129341138,        119025225,         76850419,          2500211,            445452,        328162445,         77414870,         36812078,                  0,          6566091,        120793039,         57204716,         12814638,         91410697,         45939355,                  0,        207369406,                  0,                  0,         36.25,                  0,                  0
97/02,1303,南亞塑膠,        132729406,        187290629,         79761979,          2211005,          4470541,        406463560,         99466917,         48036581,                  0,         16448860,        163952358,         76235909,         25987555,        111135788,         29153895,             -1945,        242511202,                  0,                  0,         31.81,                  0,            177899
97/02,1304,台聚,          7912085,          8257507,          1131162,             97662,            250330,         17648746,          3176577,          1650000,             43580,            756489,          5626646,          7714032,            141903,          2950410,          1351042,           -135287,         12022100,                  0,                  0,         16.58,                  0,         46323928
97/02,1305,華夏,          5046045,          2259376,          2617750,            120540,            265306,         10309017,          2042555,          1500000,            483213,          1108044,          5133812,          4248035,             11931,            390509,            524730,                  0,          5175205,                  0,                  0,         12.18,                  0,                  0
97/02,,,,,,,,,,,,,,,,,,,,,,,,
97/02,1307,三芳化工,          1980062,          3076775,          1701575,             39765,             86159,          6884336,          2473562,            394000,             37782,            275597,          3180941,          2629287,            137866,          1094975,           -158733,                  0,          3703395,                  0,                  0,         14.79,                  0,                  0
97/02,1308,亞聚,          3243010,          3257673,            532059,             17116,            481659,          7531517,          1243592,                  0,             21469,            340810,          1605871,          2609316,             23373,          2009140,          1283817,                  0,          5925646,                  0,                  0,         22.71,                  0,                  0
97/02,1309,台達化工,          3098421,          2925974,          1214130,             12426,            237280,          7488231,          1912124,            649180,            143860,            415602,          3120766,          2786155,            338017,            951726,            291567,                  0,          4367465,                  0,                  0,         16.15,                  0,                  0
97/02,1310,台苯,          3483910,          4667837,            924470,              6972,            246020,          9329209,          2626776,                  0,                  0,            212857,          2839633,          6064793,            217300,            284033,            -76550,                  0,          6489576,                  0,                  0,         12.94,                  0,         87449379
97/02,1312,國喬石化,          6794634,          7047211,          5175935,             14583,            141151,         19173514,          6328760,          1710000,            979556,            192941,          9211257,          7334827,            492192,            263243,          1929031,            -57036,          9962257,                  0,                  0,         13.77,                  0,          9346848
97/02,1313,聯成,          2393736,         15492977,          1710261,              5350,             67830,         19670154,          2184331,          2037390,             99828,          1476000,          5797549,          8403798,            365313,          3869233,          1478481,           -244220,         13872605,                  0,                  0,         17.60,                  0,         18000000
97/02,1314,中石化,         10487742,          9925016,         19306154,                  0,          8049621,         47768533,          4626487,         15190114,          3879784,            838490,         24534875,         17949630,            320134,            552455,          4411439,                  0,         23233658,                  0,                  0,         13.75,                  0,                  0
97/02,1315,達新工業,          3839724,            980253,          1120905,             19927,          1045419,          7006228,          1296254,                  0,            240828,            287871,          1824953,          2200000,              1384,            760458,          2275348,            -55915,          5181275,                  0,                  0,         24.43,                  0,          7930000
97/02,1316,上曜,            216907,            549610,            139828,                  0,             17046,            923391,             52661,                  0,                  0,             45863,             98524,            651661,            122111,             24473,             26622,                  0,            824867,                  0,                  0,         12.66,                  0,                  0
97/02,1319,東陽,          3084632,          4832768,          5142083,             69266,            695103,         13823852,          3296959,          1390000,                  0,            663038,          5349997,          4515043,          1300091,          2624700,            235366,           -201345,          8473855,                  0,                  0,         20.55,                  0,         13668869
97/02,1321,大洋,          1785183,          1590151,            700925,             52615,            640672,          4769546,          1144798,            306000,                  0,            432543,          1883341,          2272282,            101384,            464595,             84133,            -36189,          2886205,                  0,                  0,         13.08,                  0,          6542716
97/02,1323,永裕,            632114,            624856,            670923,             23027,             16745,          1967665,            435262,            415291,              8767,             63484,            922804,            788464,             53270,            149226,             55207,             -1306,          1044861,                  0,                  0,         13.95,                  0,            190906
97/02,1324,地球工業,            620601,            264126,            289983,                  0,             18809,          1193519,            298179,                  0,                  0,             26974,            325153,            751219,                  0,             94361,             22786,                  0,            868366,                  0,                  0,         11.56,                  0,                  0
97/02,1325,恒大,            657185,            194361,            601949,                  0,             45040,          1498535,            164927,                  0,             44912,             40109,            249948,            891110,              3158,            310458,             43861,                  0,          1248587,                  0,                  0,         14.01,                  0,                  0
97/02,1326,台化,        155429891,        113489621,         94353618,            253204,          6590708,        370117042,        113250767,         36811870,                  0,          6715063,        156777700,         55247302,          9784287,         93633780,         55651111,           -977138,        213339342,                  0,                  0,         38.73,                  0,         16340112
97/02,,,,,,,,,,,,,,,,,,,,,,,,
97/02,1402,遠東新,         37057537,        100809032,         14430215,             40199,          1340390,        153677373,         29662468,         35255392,          1018898,          1371862,         67308620,         45699538,          9579111,         18718230,         12371874,                  0,         86368753,                  0,                  0,         19.28,                  0,                  0
97/02,1409,新纖,          7547202,         15303213,          8335154,                  0,          1576718,         32762287,          5833707,          7104884,            602738,          1808972,         15350301,         14540738,            722103,            758158,          1390987,                  0,         17411986,                  0,                  0,         11.97,                  0,                  0
97/02,1410,南染,            324406,            167722,            826123,                  0,             65205,          1383456,             50273,                  0,            145501,             63211,            258985,            900000,             21784,            -79621,            282308,                  0,          1124471,                  0,                  0,         12.49,                  0,                  0
97/02,1413,宏洲纖維,          1411590,             50722,          1888452,                  0,             57065,          3407829,          1317155,                  0,            145598,            155448,          1618201,          2836457,                  0,         -1463310,            431521,            -15040,          1789628,                  0,                  0,          6.39,                  0,          3496585
97/02,1414,東和,          1258993,             54928,          3392781,             38694,            246952,          4992348,          2119045,            205020,            619437,            284601,          3228103,          2200000,                986,           -890092,            453351,                  0,          1764245,                  0,                  0,          8.02,                  0,                  0
97/02,1416,廣豐,            321499,          4935736,          1242197,              8782,            124048,          6632262,            506111,          1013004,                  0,             59770,          1578885,          5497834,          1279020,         -1817395,            178612,            -84694,          5053377,                  0,                  0,          9.92,                  0,         40294273
97/02,1417,嘉裕,          1005461,          2620661,            888555,             24466,            461574,          5000717,            741943,                  0,            103078,            100207,            945228,          3798837,             19571,           -127255,            364336,                  0,          4055489,                  0,                  0,         10.68,                  0,                  0
97/02,1418,東華,          1155372,            176792,          1404508,             51852,            346972,          3135496,          1469464,                  0,            322483,            124155,          1916102,          2638553,                  0,         -1561073,            211447,            -69533,          1219394,                  0,                  0,          5.04,                  0,         21866000
97/02,1419,新紡,            678224,          3109986,          2584520,                  0,             55680,          6428410,          1098032,                  0,            516917,             60676,          1675625,          3000413,                394,            502283,          1260027,            -10332,          4752785,                  0,                  0,         15.88,                  0,            803829
97/02,1423,利華羊毛,          1599456,            427828,            473955,                  0,            468949,          2970188,            133825,              7917,            193097,            108946,            443785,          1793000,            107883,             77862,            547658,                  0,          2526403,                  0,                  0,         14.09,                  0,                  0
97/02,1432,大魯閣,            697007,            948253,              1430,                470,            496079,          2143239,          1181735,                  0,            266563,             55651,          1503949,            885642,            256390,           -680348,            289508,           -111902,            639290,                  0,                  0,          7.54,                  0,          3734716
97/02,1434,福懋興業,         15317372,         42406355,          9110959,             92207,          1808133,         68735026,          9944151,          7236964,                  0,          1131264,         18312379,         16846646,            698968,         10931678,         21971843,            -26488,         50422647,                  0,                  0,         29.98,                  0,          3043228
97/02,1435,中福國際,            207179,            452122,            573646,                  0,              8420,          1241367,             30033,                  0,            161746,            422287,            614066,          1397801,                 96,           -653290,            176174,           -293480,            627301,                  0,                  0,          5.62,                  0,         28075770
97/02,1436,華友聯,          2542854,            320416,              3617,              9486,            761445,          3637818,             20635,                  0,                  0,             29558,             50193,          3377000,            179919,            157725,            -81670,            -45349,          3587625,                  0,                  0,         11.07,                  0,         13718014
97/02,1437,勤益投控,          1192241,          2848677,            633806,             36189,            255805,          4966718,            747319,            527304,                  0,             59700,          1334323,          2039649,            318310,            192300,          1082136,                  0,          3632395,                  0,                  0,         17.81,                  0,                  0
97/02,,,,,,,,,,,,,,,,,,,,,,,,
97/02,1438,裕豐,            223355,             22175,                  0,                  0,            588990,            834520,            517824,                  0,            221398,             20991,            760213,          1024115,            108535,         -1205583,            147240,                  0,             74307,                  0,                  0,          0.73,                  0,                  0
97/02,1439,中和羊毛,            357028,             42650,          1267333,                  0,             12059,          1679070,              8356,                  0,            319442,             17078,            344876,            920000,              8686,              3794,            401714,                  0,          1334194,                  0,                  0,         14.50,                  0,                  0
97/02,1440,南紡,          5375517,          8257043,         11129719,             58055,          4444322,         29264656,          3124450,                  0,          3376038,          1381972,          7882460,         14935240,             75446,          3498609,          2872901,                  0,         21382196,                  0,                  0,         14.32,                  0,                  0
97/02,1441,大東紡織,            787146,            388940,            740617,                  0,             79354,          1996057,            852680,            103713,            161013,            165610,          1283016,          1079004,                326,           -474194,            110592,             -2687,            713041,                  0,                  0,          6.68,                  0,          1177640
97/02,1442,名軒,          3209826,            313809,            108691,                  0,              8173,          3640499,          2019556,             11858,                  0,              1056,          2032470,          1428084,             27031,            152932,                -18,                  0,          1608029,                  0,                  0,         11.26,                  0,                  0
97/02,1443,立益紡織,            985047,            476729,          2043077,                  0,            378810,          3883663,          1124109,                  0,            227040,            444410,          1795559,          3010900,            322884,         -1415674,            195085,            -25091,          2088104,                  0,                  0,          7.23,                  0,         12365357
97/02,1444,力麗,          6601395,          2806008,          3717042,             21634,            410341,         13556420,          4804894,            651767,              5132,            171405,          5633198,          7679700,            199425,            830404,           -667529,           -118778,          7923222,                  0,                  0,         11.11,                  0,         18387712
97/02,1445,大宇紡織,          1253188,            186249,            920148,              6351,             10361,          2376297,            265118,                  0,             98272,             83195,            446585,          1577510,            112240,             41923,            198039,                  0,          1929712,                  0,                  0,         12.23,                  0,                  0
97/02,1446,宏和,            258331,            725381,            861318,                  0,          1044404,          2889434,            772065,            234546,                  0,             13611,          1020222,          1386215,            297239,            145928,             39830,                  0,          1869212,                  0,                  0,         13.48,                  0,                  0
97/02,1447,力鵬,          6091765,          1597811,          6407263,             37775,            325978,         14460592,          4837611,          2155887,                  0,            173991,          7167489,          6528666,          1252008,          1394428,         -1266623,           -615376,          7293103,                  0,                  0,         12.67,                  0,         52070282
97/02,1449,佳和實業,          1780401,          1092330,          1509982,             57868,            480731,          4921312,            807145,          1566000,            379116,            343731,          3095992,          4159869,            395450,         -2114443,           -312076,           -303480,          1825320,                  0,                  0,          5.89,                  0,        106179566
97/02,1451,年興紡織,          3200493,         10226803,          1074117,             17936,            137746,         14657095,          3257433,            299234,                  0,            663307,          4219974,          5983691,            383870,          4270256,           -200696,                  0,         10437121,                  0,                  0,         17.44,                  0,                  0
97/02,1452,宏益,          1042251,            400539,            552211,                  0,             41183,          2036184,            143242,                  0,             42579,              6276,            192097,          1370390,            130566,            310558,             32573,                  0,          1844087,                  0,                  0,         13.46,                  0,                  0
97/02,1453,大將,            497344,            124089,            254370,                  0,             26038,            901841,            221488,                  0,             54850,             62707,            339045,            873394,                  0,           -359814,             55168,             -5952,            562796,                  0,                  0,          6.46,                  0,            211120
97/02,1454,台富,          1109345,            241433,            872289,                  0,             40766,          2263833,            667395,                  0,                  0,             74058,            741453,          1386284,             90081,             16143,             72582,            -42710,          1522380,                  0,                  0,         12.22,                  0,         10001160
97/02,,,,,,,,,,,,,,,,,,,,,,,,
97/02,1455,集盛,          4664262,            136222,          5043949,              4998,            579970,         10429401,          3038246,          1400000,                365,            104717,          4543328,          4892386,            385916,            595264,             12507,                  0,          5886073,                  0,                  0,         12.25,                  0,                  0
97/02,1456,怡華,          1781789,            398190,          1680691,                  0,             55298,          3915968,          1885437,            398000,            190722,            317359,          2791518,          2236560,             17847,           -373357,           -748834,             -7766,          1124450,                  0,                  0,          5.19,                  0,          7029407
97/02,1457,宜進,          1510773,          1173028,          1583085,                  0,            538265,          4805151,          1613514,            179776,              3944,             43304,          1840538,          2557240,            334280,             64197,            125961,           -117065,          2964613,                  0,                  0,         12.91,                  0,         26025132
97/02,1459,聯發紡織,          1750332,          2255494,          2232959,                  0,            252094,          6490879,          1689492,          1500714,                  0,             52228,          3242434,          3311299,            408350,            240114,           -408945,           -302373,          3248445,                  0,                  0,         11.58,                  0,         42485734
97/02,1460,宏遠,          3641604,          1825572,          2135472,             17058,            135015,          7754721,          1806506,            676777,                  0,            205444,          2688727,          4904161,            241513,            229979,            -80230,           -229429,          5065994,                  0,                  0,         11.09,                  0,         33706585
97/02,1463,強盛染整,            545916,            910019,            515830,                  0,             24605,          1996370,            117431,                  0,             50877,             47519,            215827,          1884108,            157475,           -112684,            -25888,           -122468,          1780543,                  0,                  0,         11.00,                  0,         26589911
97/02,1464,得力實業,            783543,          1003048,            978689,                  0,             34947,          2800227,            833194,                  0,                  0,            134327,            967521,          1686930,            147386,            -55637,             76116,            -22089,          1832706,                  0,                  0,         11.16,                  0,          4496000
97/02,1465,偉全實業,            746899,            525884,            540402,              2859,             16887,          1832931,            232735,                  0,                  0,             62838,            295573,            863394,            353488,            295143,             25333,                  0,          1537358,                  0,                  0,         17.81,                  0,                  0
97/02,1466,聚隆,          1061434,                  0,            752426,                  0,            239010,          2052870,          1104514,            275069,                  0,             28974,          1408557,            715978,                  0,            -71012,                  0,               -653,            644313,                  0,                  0,          9.01,                  0,             87958
97/02,1467,南緯實業,          1432338,          1983733,            608544,             17465,            205808,          4247888,          2046787,            355360,             68902,             69686,          2540735,          1649115,             67885,             91026,           -100873,                  0,          1707153,                  0,                  0,         10.35,                  0,                  0
97/02,1468,昶和纖維,          1196788,            636912,          1056775,             24757,             33472,          2948704,            844829,            242000,             39548,             21287,          1147664,          1604053,             43757,            -18698,            171928,                  0,          1801040,                  0,                  0,         11.23,                  0,                  0
97/02,1469,理隆纖維,            871583,             88409,          1295325,              1419,             39566,          2296302,            716872,                  0,                  0,             10778,            727650,          1246000,            455920,           -119915,            -13353,                  0,          1568652,                  0,                  0,         12.59,                  0,                  0
97/02,1470,大統染,            404808,             74264,            357871,                  0,             24970,            861913,             87350,                  0,                  0,             24423,            111773,            857670,              6918,           -114447,                 -1,                  0,            750140,                  0,                  0,          8.75,                  0,                  0
97/02,1471,首利,          2116691,            816968,            447732,                  0,              4788,          3386179,          1284101,                  0,                  0,              3586,          1287687,          1556174,            612698,            -92547,             57096,            -34929,          2098492,                  0,                  0,         13.79,            149000,          1600000
97/02,1472,三洋紡,            377289,            185333,            494253,              1546,             10226,          1068647,            187591,                  0,                  0,             18547,            206138,            875000,             92846,           -100808,             33108,            -37637,            862509,                  0,                  0,         10.50,                  0,          5349000
97/02,,,,,,,,,,,,,,,,,,,,,,,,
97/02,1473,台南企業,          2557226,          2163171,            633156,             11072,             85219,          5449844,          1379509,            295000,             37967,             98750,          1811226,          1398305,            822363,          1444509,            -26559,                  0,          3638618,                  0,                  0,         26.02,                  0,                  0
97/02,1474,弘裕,          1922207,            570579,            626572,              2299,            113483,          3235140,          1110912,            339636,             39283,             42977,          1532808,          1378744,              2610,            206219,            114759,                  0,          1702332,                  0,                  0,         12.84,                  0,                  0
97/02,1475,本盟光電,            318996,             64327,            318119,                  0,            302773,          1004215,            482571,                  0,                  0,             10805,            493376,            775038,            430000,           -705137,             10938,                  0,            510839,                  0,                  0,          6.59,                  0,                  0
97/02,1476,儒鴻,          2306725,          1143001,            787735,             16419,            110971,          4364851,          1624545,             50000,                  0,             87818,          1762363,          1896866,            292183,            447735,            -34296,                  0,          2602488,                  0,                  0,         14.13,                  0,                  0
97/02,1477,聚陽實業,          3507907,          1479041,            113733,              1928,            439470,          5542079,          2864385,                  0,                  0,             23574,          2887959,          1467762,            511203,            782026,           -106871,                  0,          2654120,                  0,                  0,         18.08,                  0,                  0
97/02,1503,士電,          8658382,          7436356,          8538726,            106323,             92545,         24832332,          7899031,          2067983,          1000311,          1108302,         12075627,          5209722,          2527288,          2678814,          2340881,                  0,         12756705,                  0,                  0,         24.49,                  0,                  0
97/02,1504,東元電機,         17999640,         35377013,          4174772,            317552,          2845468,         60714445,         11128487,         13399074,            106179,          1467128,         26100868,         18905779,          5826568,          5930904,          4571039,           -620713,         34613577,                  0,                  0,         18.82,                  0,         51067145
97/02,1506,正道,            763982,            886755,            437719,             27696,            400182,          2516334,          1136956,             38646,             80294,            303325,          1559221,          1022516,             88334,           -276095,            122358,                  0,            957113,                  0,                  0,          9.36,                  0,                  0
97/02,1507,永大機電,          3259139,          6170185,          1386810,             92463,            917798,         11826395,          2429415,            261621,              2702,            644362,          3338100,          4108200,            215423,          4085396,            105827,            -26551,          8488295,                  0,                  0,         20.77,                  0,          2129800
97/02,1512,瑞利,          1792056,            993184,          2235956,             14029,             63496,          5098721,          2552915,              3197,            132382,            210416,          2898910,          1818025,             54803,             72519,            254464,                  0,          2199811,                  0,                  0,         12.46,                  0,                  0
97/02,1513,中興電,          6576561,          3658333,          3189102,             55942,            320678,         13800616,          5589296,            530139,            286075,            523105,          6928615,          4800000,            330237,            933173,            882484,            -73893,          6872001,                  0,                  0,         14.63,                  0,         10329917
97/02,1514,亞力電機,          2295901,            533266,          1073287,             15563,            209447,          4127464,          1412073,             32200,            164401,             96788,          1705462,          2010670,            160683,             86277,            244680,            -80308,          2422002,                  0,                  0,         12.73,                  0,         10777072
97/02,1515,力山,          2389535,          1090228,          1589188,             11262,            307298,          5387511,          2645212,            359803,             31782,            243470,          3280267,          2287843,            211325,           -418244,             26320,                  0,          2107244,                  0,                  0,          9.21,                  0,                  0
