年季,公司代號,公司名稱,現金及約當現金,存放央行及拆借銀行同業,公平價變動列入損益之金融資產-淨額,備供出售金融資產-淨額,附賣回票券及債券投資,應收款項-淨額,貼現及放款-淨額,持有至到期日金融資產-淨額,採權益法之股權投資-淨額,固定資產-淨額,無形資產,其他金融資產-淨額,其他資產,央行及銀行同業存款,應付款項,存款及匯款,應付商業本票-淨額,公平價值變動列入損益之金融負債,附買回票券及債券負債,央行及同業融資,特別股負債,其他負債,股本,資本公積,保留盈餘,股東權益其他項目,資產總計,負債總計,股東權益總計,預收股款（股東權益項下）之約當發行股數（單位：股）,母公司暨子公司持有之母公司庫藏股股數（單位：股）,每股淨值(元)
98/03,2801,彰化銀行,         19441346,         91633783,         17763048,         26998640,                  0,         11666360,        960011884,        245101538,            112808,         24328028,             47750,         21080434,         17281192,        116597141,         26034763,      1166578755,                  0,          1552327,         11073901,         23498296,                  0,         10698715,         62094756,                  0,          9073589,          8264568,      1435466811,      1356033898,         79432913,                  0,                  0,         12.79
98/03,2809,京城銀行,          4743430,         27987853,          1481609,          2771667,                  0,            930398,         95538559,          7179671,             14294,          3212390,            108285,         18569294,          1099639,          1159045,          1226623,        136389638,                  0,              1442,          7159700,          5382900,                  0,          1364192,         10512343,            102778,            491414,           -152986,        163637089,        152683540,         10953549,                  0,         10000000,         10.52
98/03,2812,台中銀行,          3678709,         58904403,            419113,            669021,                  0,          2717910,        207920514,         13235271,            246070,          3606156,                  0,            181645,          3087749,          4715876,          3502379,        266749569,                  0,            156495,            295018,          4200000,                  0,            517275,         13719006,            766813,           -223639,            267769,        294666561,        280136612,         14529949,                  0,                  0,         10.59
98/03,2820,華票,            381608,                  0,         66752942,         73350711,                  0,          1132367,                  0,          6382436,                  0,          1435329,                  0,          1262466,          1353079,          8440000,            521405,                  0,                  0,            322334,        119800621,                  0,                  0,          1114801,         16787000,              2474,          4071389,            990914,        152050938,        130199161,         21851777,                  0,                  0,         13.02
98/03,2834,臺灣企銀,         13757558,         82230350,          4401816,         17968301,          3270033,         25069172,        836391472,        142522221,             78673,         14511061,             93627,          4018151,          4317981,         33821707,         32221298,        991004607,                  0,            320883,          6983706,         31600000,                  0,         11396556,         38735980,                  0,          2736992,           -191313,      1148630416,      1107348757,         41281659,                  0,                  0,         10.66
98/03,2836,高銀,          1959318,         25406224,          2329694,          3380953,          3506958,            910415,        132068366,          5743173,             35216,          2298552,             71959,          3639037,            843053,          6541058,          3205719,        158217187,                  0,              6531,            296356,          4000000,                  0,            612994,          5257982,          2542403,          1496550,             16138,        182192918,        172879845,          9313073,                  0,                  0,         17.71
98/03,2838,聯邦銀行,          5680645,         44864006,            566182,          7717877,          9808259,         19903740,        166581576,         12555584,          2230916,          8417653,          2440009,         53545989,          7895796,         20861639,          4222226,        270010248,                  0,            102692,         20084055,          9000000,                  0,          1025158,         23188244,             33811,         -6369826,             49985,        342208232,        325306018,         16902214,                  0,                  0,          7.29
98/03,2845,遠東商銀,          2651230,         74863573,          8375852,          8794871,            498667,         18589512,        208896445,            801484,          2524193,          2274857,                  0,         12439101,          1960214,          4157602,          5288693,        287721124,                  0,          3312021,            300052,         20626841,                  0,            745331,         19337974,              9302,            877941,            293118,        342669999,        322151664,         20518335,                  0,                  0,         10.61
98/03,2849,安泰銀行,          2931123,         62337912,            556417,          7181683,                  0,          6115897,        188815293,                  0,          1111601,          2917117,            197988,          9159573,          5801668,          2481119,          3869100,        222126575,                  0,         31059728,          5375172,          1670000,          1414865,            703825,         16796775,          1461505,             93361,             74247,        287126272,        268700384,         18425888,                  0,                  0,         10.97
