年季,公司代號,公司名稱,現金及約當現金,存放央行及拆借銀行同業,公平價變動列入損益之金融資產-淨額,備供出售金融資產-淨額,附賣回票券及債券投資,應收款項-淨額,貼現及放款-淨額,持有至到期日金融資產-淨額,採權益法之股權投資-淨額,固定資產-淨額,無形資產,其他金融資產-淨額,其他資產,央行及銀行同業存款,應付款項,存款及匯款,應付商業本票-淨額,公平價值變動列入損益之金融負債,附買回票券及債券負債,央行及同業融資,特別股負債,其他負債,股本,資本公積,保留盈餘,股東權益其他項目,資產總計,負債總計,股東權益總計,預收股款（股東權益項下）之約當發行股數（單位：股）,母公司暨子公司持有之母公司庫藏股股數（單位：股）,每股淨值(元)
100/03,2801,彰化銀行,         27082089,         86225648,         35667447,         57965926,                  0,         22093048,      1116153539,        158119726,            278012,         23419138,             56243,         14651671,         15079344,        115744089,         29170713,      1251875460,                  0,          6145565,         11300918,         38502287,                  0,          9362164,         67683284,                  0,         17179091,          9828260,      1556791831,      1462101196,         94690635,                  0,                  0,         13.99
100/03,2809,京城銀行,          2549314,         39598628,          3239590,          1649496,                  0,            695656,         97382345,          6490143,            111238,          2676253,             10506,         23180265,            880090,          3175297,          1316493,        136523417,                  0,              5015,         13219082,          8080239,                  0,          1252738,         10512343,            172071,          4213439,             -6610,        178463524,        163572281,         14891243,                  0,          1492000,         14.19
100/03,2812,台中銀行,          5080933,         66164318,          1098994,          1487818,                  0,          2695138,        264762692,          9860572,            208202,          3284709,                  0,            770478,          2324035,          4736606,          4016314,        314969970,                  0,            276737,            100057,         12486081,                  0,            483197,         18065478,            750718,          1713637,            237723,        357836518,        337068962,         20767556,         22690206,                  0,         11.50
100/03,2820,華票,            273755,                  0,         89604439,         61779675,                  0,          1140671,                  0,          7192339,                  0,            164631,                  0,            232089,          1031405,         11400000,            302163,                  0,                  0,             99537,        131503358,                  0,                  0,            997497,         13429600,              2474,          4449448,            492926,        162677003,        144302555,         18374448,                  0,                  0,         13.68
100/03,2834,臺灣企銀,         16397193,         48783198,          8425909,         14938720,          3636542,         33160885,        948177710,        164844266,             59019,         13797155,            200785,          3676503,          4448326,         91147775,         37251194,      1021506191,                  0,            398819,          6754816,         44000000,                  0,         13316594,         42098263,                  0,          4099722,            -27163,      1260546211,      1214375389,         46170822,                  0,                  0,         10.97
100/03,2836,高銀,          2683604,         22051381,          2099604,         11794574,          4865648,          1271017,        161301662,          5980878,             54470,          2205629,             63419,          2342274,            778236,         11029475,          4057631,        188519083,                  0,             21628,            113552,          4000000,                  0,            583092,          5869476,          2017724,          1295960,            -15225,        217492396,        208324461,          9167935,                  0,                  0,         15.62
100/03,2838,聯邦銀行,          6436834,         84658800,          8464272,          7777059,            206043,         15245333,        189768906,          1451616,          1140413,          7969046,          2243987,         57908793,          3905092,          7056856,          4484620,        311591089,                  0,            136664,         36391898,          4890000,                  0,            790189,         19484996,             33811,          2902469,           -586398,        387176194,        365341316,         21834878,                  0,                  0,         11.21
100/03,2845,遠東商銀,          6925093,         74854385,         17866399,         16835319,            530000,         18942871,        261280151,          3556216,          2516910,          2879342,          1914479,         13463799,          1149672,          9365184,          7654127,        357903898,                  0,          5455676,                  0,         16737941,                  0,          1164551,         21185604,             29008,          3216342,              2305,        422714636,        398281377,         24433259,                  0,                  0,         11.53
100/03,2849,安泰銀行,          3669903,         74125738,          8205404,         48810561,                  0,          7952598,        206784723,                  0,             38914,          1426308,            243730,          2370916,          5109722,         10193196,          3911675,        281552171,                  0,         16188029,         12419530,         11240000,          1414865,            473467,         16796775,          1461505,          3185134,            -97830,        358738517,        337392933,         21345584,                  0,                  0,         12.71
